actor_id,film_id
103,118
137,224
82,104
136,364
140,820
32,523
174,11
80,680
9,722
132,756
115,607
114,90
194,498
23,935
108,741
113,700
36,453
65,476
10,703
136,401
97,370
127,157
190,802
4,909
52,812
182,864
98,72
109,785
124,106
4,23
50,327
125,965
62,211
117,739
176,746
196,939
82,893
59,943
16,548
110,343
5,172
10,530
99,741
28,835
141,341
115,379
90,817
89,117
37,663
65,97
180,820
195,658
91,982
200,544
138,61
141,862
76,234
117,246
147,443
192,618
188,1
161,588
175,591
80,362
92,229
125,100
177,433
90,330
196,524
73,77
181,921
34,90
140,923
47,36
129,834
147,251
135,65
76,68
19,750
114,841
28,790
118,49
107,348
24,277
72,854
122,300
152,927
77,343
129,391
24,969
85,957
40,1
197,950
114,305
23,42
103,942
162,574
47,777
157,321
97,348
59,121
143,175
37,12
127,710
107,162
66,829
51,121
25,697
72,640
95,690
59,749
68,9
52,108
178,164
34,668
24,463
147,508
8,195
49,542
80,207
53,307
114,237
149,354
76,709
187,561
63,167
174,780
168,387
29,311
13,817
178,273
175,729
14,255
168,892
92,381
162,844
43,753
65,615
157,973
149,631
1,1
59,984
11,364
142,328
129,857
108,6
64,572
149,169
61,767
49,469
150,777
151,217
49,716
86,137
34,846
76,60
136,300
83,58
82,870
19,208
71,52
175,828
38,853
74,720
177,522
106,881
66,207
171,466
50,288
127,202
30,945
179,109
9,510
126,34
181,542
59,853
178,983
172,959
66,300
38,338
5,203
82,497
154,141
193,352
163,30
83,615
90,2
30,77
22,146
127,48
27,854
170,537
27,398
52,203
21,893
146,720
168,841
96,572
145,293
199,640
121,479
12,513
198,886
19,711
76,781
120,144
121,666
192,680
11,854
115,740
147,254
52,517
24,3
84,317
123,43
8,321
107,409
57,101
200,879
96,244
70,584
171,146
67,57
114,194
111,61
121,884
107,388
113,656
158,581
134,278
193,103
65,117
33,306
45,18
27,679
118,735
26,201
55,307
112,988
71,317
94,457
196,615
126,347
125,557
113,322
136,552
56,795
157,696
24,178
192,475
96,945
26,345
191,638
52,424
60,376
54,348
38,839
95,424
24,515
64,646
167,120
30,318
137,410
162,410
169,634
34,502
173,571
102,20
45,117
166,788
127,839
65,471
3,17
144,668
27,172
133,410
111,608
116,48
11,928
175,772
109,863
20,146
31,978
179,931
195,129
76,464
167,17
192,485
42,665
159,600
2,518
194,352
30,565
133,652
149,365
78,428
11,485
198,806
40,869
57,447
55,75
119,592
51,733
6,164
16,717
39,425
60,665
53,51
162,7
10,236
101,608
155,383
135,553
171,219
99,27
189,820
45,680
117,459
168,678
91,941
55,486
96,209
177,763
47,25
105,315
50,476
131,798
198,464
132,637
116,336
160,242
17,457
99,835
144,18
161,669
50,248
40,177
51,408
123,148
43,239
47,484
17,603
59,5
112,796
51,490
72,969
43,42
105,990
91,511
32,669
144,894
7,805
139,35
99,796
82,877
121,966
142,554
125,361
123,503
112,322
133,463
78,852
174,298
65,735
15,817
142,608
185,631
51,750
141,829
81,761
137,160
34,779
64,832
175,155
74,804
48,349
141,752
150,542
77,261
175,191
119,868
189,82
13,162
172,57
153,847
162,164
101,828
167,339
21,88
142,481
178,146
149,72
96,778
13,110
178,34
173,405
100,17
68,747
11,429
186,228
29,436
189,492
181,40
19,877
128,814
192,361
123,266
94,713
63,945
156,198
60,784
192,541
134,690
104,945
139,266
105,21
78,265
21,887
41,383
91,849
92,618
72,964
16,758
85,446
146,177
83,247
15,985
54,636
153,486
76,765
81,578
147,688
92,90
81,304
76,568
181,152
13,816
75,34
77,963
122,957
179,737
107,796
63,225
174,853
85,895
39,203
66,230
33,214
140,835
100,250
52,341
73,245
172,302
194,86
6,692
59,210
16,177
122,76
156,301
15,924
72,286
46,538
58,199
22,491
18,172
57,852
192,367
82,985
133,385
139,605
31,585
107,369
137,917
116,412
17,606
59,650
57,122
24,585
125,568
107,458
16,456
82,839
39,683
85,297
198,858
81,613
187,617
195,520
102,980
176,320
140,185
124,289
127,771
146,734
93,120
119,171
197,974
136,25
90,542
85,543
105,831
21,497
108,278
89,47
133,594
34,929
82,802
12,416
105,561
125,238
197,916
91,335
165,809
84,589
149,810
110,369
165,807
169,673
135,353
142,906
36,875
57,717
134,413
7,351
46,254
94,428
152,898
28,508
150,270
49,407
34,493
121,847
113,748
66,871
79,628
128,299
138,970
39,293
84,238
6,519
146,218
143,232
90,212
82,561
24,164
107,831
131,515
173,379
151,463
104,506
62,295
29,105
138,376
195,144
169,694
175,190
57,918
113,890
89,406
152,607
88,170
108,507
42,505
157,183
48,559
167,856
36,499
78,552
169,954
184,574
50,957
98,183
37,10
66,424
90,303
63,633
81,332
146,429
102,53
138,8
22,483
188,593
117,864
195,649
17,310
65,951
132,538
2,754
158,894
72,743
117,316
61,508
195,560
103,360
119,172
5,288
178,483
67,766
42,309
179,811
157,496
191,39
81,453
88,602
124,22
189,734
155,220
140,599
161,880
55,776
98,725
37,925
168,241
81,89
85,461
182,437
56,769
189,560
158,840
104,198
147,410
154,27
157,967
176,461
67,408
32,815
68,839
44,883
131,539
161,353
110,120
43,161
89,162
163,304
198,186
192,677
52,515
17,800
48,570
167,319
87,718
133,51
5,411
150,190
109,157
131,693
122,307
88,234
45,895
102,194
47,787
102,845
166,25
104,259
76,604
142,575
79,428
56,236
48,315
149,905
139,20
71,450
29,444
66,928
84,540
73,950
64,88
107,209
193,689
182,391
194,232
14,475
191,834
136,20
101,289
59,46
197,598
42,502
43,180
141,395
148,133
46,448
105,558
83,263
79,769
107,136
157,661
20,977
11,283
185,494
11,850
12,838
81,232
41,203
45,502
118,517
56,354
144,79
158,812
124,64
20,1
20,962
2,540
167,864
59,702
190,705
185,7
44,490
128,944
88,785
62,393
35,707
80,858
164,367
2,321
111,382
185,138
59,54
179,769
107,292
174,622
121,141
94,122
73,467
183,390
21,142
196,833
65,852
134,915
196,169
28,793
102,526
81,194
117,190
107,905
177,401
188,606
130,375
100,118
150,873
187,25
179,650
19,3
44,242
149,193
176,859
85,14
17,478
169,571
197,147
125,428
8,263
200,5
81,458
22,634
4,721
154,111
145,402
127,354
181,5
97,641
36,231
100,919
171,892
62,988
49,579
45,900
158,64
56,87
50,918
113,680
86,249
9,964
18,842
82,344
43,410
7,770
7,766
165,737
147,431
103,378
33,694
32,667
105,915
88,76
120,994
149,992
193,834
125,949
26,904
72,623
13,45
101,275
58,551
33,135
137,688
28,908
187,914
31,431
77,749
88,940
25,871
105,280
120,255
90,100
178,160
26,225
120,208
22,731
164,957
141,909
180,963
76,122
169,78
121,658
94,322
193,412
27,150
94,551
33,735
39,168
168,237
105,954
14,370
41,100
170,184
130,549
68,133
61,423
4,355
76,187
49,980
100,850
102,200
80,475
13,571
124,601
107,112
4,858
153,536
7,27
179,852
173,753
58,48
65,694
11,281
133,452
169,434
191,544
68,706
24,199
136,649
44,88
150,94
27,500
38,24
102,418
5,202
24,704
159,818
189,548
87,952
147,554
168,652
152,59
124,449
137,603
56,226
64,921
108,219
164,681
24,83
36,410
191,958
165,421
31,637
94,60
65,714
197,164
5,687
54,658
3,111
191,296
87,721
173,235
183,983
92,436
188,989
13,522
138,453
144,396
133,588
27,830
113,838
77,993
182,845
3,539
6,193
62,707
70,414
14,970
153,756
99,982
179,353
119,21
107,574
97,342
6,892
91,480
181,456
20,784
180,729
38,618
108,696
79,750
75,780
171,903
46,980
190,310
119,454
147,310
172,148
41,544
3,336
119,782
38,705
61,537
36,484
197,769
2,481
95,47
15,553
70,856
171,181
40,463
64,569
160,769
20,492
41,305
34,853
155,941
60,179
129,101
156,504
189,788
105,530
145,120
55,403
15,445
19,2
181,991
110,525
28,58
55,620
65,475
61,518
124,882
191,219
131,120
177,726
197,995
86,636
144,845
22,89
44,604
132,626
60,771
20,531
13,381
3,618
41,194
107,637
177,86
17,313
177,235
7,900
28,532
12,216
96,590
39,290
160,267
105,377
97,312
12,457
148,633
171,166
92,825
168,32
182,160
197,691
7,463
171,625
157,535
41,4
141,43
112,443
111,508
181,233
152,615
98,634
188,815
94,548
45,484
81,527
55,320
150,233
197,189
170,15
77,240
136,620
169,349
41,721
101,189
41,674
60,133
73,936
36,81
105,12
175,362
55,603
122,227
191,858
170,33
37,588
36,427
13,833
35,914
151,634
58,243
80,941
78,762
158,824
142,470
15,886
12,34
143,239
122,718
93,699
73,561
44,878
115,703
163,719
192,674
74,626
175,439
15,795
78,393
137,530
187,768
128,312
72,144
14,890
132,562
15,745
167,294
174,659
175,129
91,181
13,998
118,572
196,684
124,246
2,485
30,53
33,154
57,153
23,414
164,610
41,60
150,672
88,304
157,574
146,402
125,204
127,388
115,887
37,989
130,453
172,538
40,374
196,473
48,545
106,585
26,90
112,231
4,714
95,301
175,424
96,430
81,465
80,260
191,420
41,252
47,233
21,983
190,693
35,732
187,222
6,60
20,863
24,256
199,159
179,27
90,838
118,695
114,993
118,656
84,830
54,990
39,456
196,795
150,63
144,393
99,620
42,890
148,368
129,597
169,505
85,337
12,17
155,785
39,559
10,477
48,267
112,603
1,939
151,574
194,67
191,914
189,882
6,112
4,56
41,336
162,18
198,758
23,981
152,578
102,624
5,392
167,496
13,729
89,976
123,234
145,457
3,42
127,36
164,469
147,649
53,725
61,752
151,144
159,680
184,87
124,997
34,336
105,893
10,782
45,467
92,505
149,118
63,981
92,686
73,565
135,616
16,80
37,697
99,490
7,217
68,45
89,187
62,375
123,480
49,31
74,617
188,662
22,418
157,24
124,343
110,912
112,666
60,299
163,307
153,988
147,4
58,578
12,812
184,169
151,895
131,320
23,367
106,189
76,444
33,881
23,636
47,508
95,828
123,577
179,817
177,458
122,166
10,694
190,708
40,835
192,819
154,698
32,427
90,868
8,179
54,546
75,143
2,105
168,807
175,29
148,792
54,301
149,947
102,631
81,389
145,154
114,807
23,105
147,402
103,609
114,188
141,787
85,960
189,533
61,535
12,400
175,842
68,331
164,832
188,773
35,612
158,532
70,466
142,248
104,463
104,156
36,466
66,608
191,827
127,47
46,991
137,758
82,188
181,381
181,907
158,967
162,85
109,393
149,670
166,306
94,512
26,564
100,944
130,43
155,359
167,191
16,455
188,102
145,527
9,200
143,958
106,83
106,204
12,945
59,418
122,620
169,815
56,383
79,230
180,33
73,666
45,978
153,480
15,326
140,498
159,223
172,100
45,416
102,744
119,567
91,13
25,914
64,87
31,880
108,894
11,532
155,303
49,927
120,642
87,870
140,576
26,715
138,639
92,545
178,397
193,937
161,90
146,12
187,110
155,67
175,442
177,649
161,269
127,459
194,786
96,846
68,671
161,927
64,280
167,554
20,499
106,505
188,774
61,372
28,43
5,730
43,605
41,150
42,568
197,967
188,396
4,691
85,630
52,20
69,720
37,997
196,423
165,832
194,486
52,951
74,503
50,303
45,810
36,714
187,435
122,961
80,124
172,649
45,66
166,146
197,418
19,182
151,665
101,263
125,623
41,799
63,517
126,21
3,971
45,164
141,380
107,392
94,712
99,84
2,47
60,436
69,202
139,719
86,631
26,635
59,129
141,863
118,641
182,33
49,207
121,353
78,261
74,848
41,724
74,663
115,506
160,484
66,342
13,29
68,255
111,78
18,917
36,387
77,78
141,188
2,314
117,785
154,299
7,67
170,993
53,358
74,956
107,849
157,406
84,19
15,108
32,312
175,67
154,169
10,366
5,865
88,929
5,383
135,357
57,340
149,178
42,24
140,731
3,441
36,915
12,208
19,266
16,886
76,760
43,359
50,717
98,686
189,43
68,347
124,987
58,602
93,280
172,567
83,719
142,371
44,896
72,665
76,935
86,548
154,467
46,830
173,857
78,260
57,317
152,217
115,302
106,687
155,427
1,980
87,654
8,554
9,147
152,768
139,744
187,923
75,492
145,713
33,667
38,516
23,842
112,606
149,685
41,230
36,600
67,67
58,858
165,473
87,830
200,912
101,841
120,231
92,553
149,153
143,878
113,403
5,85
105,795
9,903
80,280
116,622
17,794
167,63
148,57
159,802
68,840
13,513
62,990
163,881
125,98
142,735
7,618
157,713
138,583
198,347
56,421
155,407
60,534
153,817
157,431
55,197
143,485
196,303
23,117
195,781
147,318
171,898
96,452
104,19
65,658
95,245
92,103
51,63
134,897
57,34
117,178
150,285
111,555
122,491
