assay_tissue,tid,relationship_type,confidence_score,assay_test_type,assay_strain,assay_subcellular_fraction,doc_id,assay_category,description,src_id,assay_organism,curated_by,variant_id,cell_id,src_assay_id,assay_tax_id,assay_cell_type,tissue_id,assay_type,bao_format,chembl_id,assay_id
,12687,D,9,,,,13278,,Binding affinity was measured against 5-hydroxytryptamine 2A receptor by displacement of [3H]- ketanserin by lysergic acid amides,1,Rattus norvegicus,Expert,,,,10116.0,,,B,BAO_0000357,CHEMBL616163,1529
,10626,H,8,,,Membranes,1970,,Inhibition of specific [3H]OH-DPAT binding at 5-hydroxytryptamine 1A receptor in rat hippocampal membranes,1,,Expert,,,,,,,B,BAO_0000249,CHEMBL616164,1530
Brain,10576,H,8,,,,10034,,Concentration of compound required to inhibit cortical 5-hydroxytryptamine 1A receptor binding sites in rat brain was evaluated,1,,Autocuration,,,,,,955.0,B,BAO_0000221,CHEMBL616165,1531
,51,H,8,,,,13348,,Inhibitory activity against 5-hydroxytryptamine 1A receptor isolated from rat hippocampus membranes membrane using [3H]5-HT as radioligand in the presence of 10e-6 M ketanserin as 5-HT2 blocker,1,Rattus norvegicus,Autocuration,,,,10116.0,,,B,BAO_0000019,CHEMBL616355,1532
,10576,H,8,,,,13630,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 50 uM 5-HT.,1,,Autocuration,,,,,,,F,BAO_0000019,CHEMBL616356,1533
Brain,10576,H,8,,,,10862,,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,1,,Autocuration,,,,,,955.0,B,BAO_0000221,CHEMBL616357,1534
,10576,H,8,,,,12058,,"Binding affinity against 5-hydroxytryptamine 1A receptor in homogenated rat brain tissue, using by [3H]8-OH-DPAT as radioligand",1,,Autocuration,,,,,,,B,BAO_0000019,CHEMBL616358,1535
,51,H,8,,,,4639,,Compound was tested for binding affinity against 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616359,1536
,51,H,8,,,,15453,,Percent decrease in 5-hydroxytryptamine 1A receptor binding using 8-OH-DPAT,1,,Expert,,,,,,,B,BAO_0000357,CHEMBL616360,1537
,51,H,8,,,,4820,,Binding affinity towards 5-hydroxytryptamine 1A receptor,1,,Expert,,,,,,,B,BAO_0000357,CHEMBL616361,1538
,51,H,8,,,,1089,,Tested for binding affinity for 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616362,1539
,51,H,8,,,Brain membranes,386,,The compound was evaluated for its ability to displace [3H]-8-OH-DPAT from 5-hydroxytryptamine 1A receptor in cellular brain membranes,1,,Autocuration,,,,,,,B,BAO_0000249,CHEMBL616363,1540
,51,H,8,,,,6011,,Inhibition of binding towards 5-hydroxytryptamine 1A receptor at 100 nM concentration,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616364,1541
,51,H,8,,,,5014,,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616365,1542
,51,H,8,,,,4402,,Binding affinity for 5-hydroxytryptamine 1A receptor determined using [3H]8-OH-DPAT as radioligand,1,,Expert,,,,,,,B,BAO_0000357,CHEMBL616366,1543
,51,H,8,,,,17066,,Binding affinity towards 5-hydroxytryptamine 1A receptor,1,,Expert,,,,,,,B,BAO_0000357,CHEMBL872906,1544
,51,H,8,,,,17515,,Binding affinity of compound towards serotonin 5-hydroxytryptamine 1A receptor; inactive at 10 uM,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616367,1545
,51,H,8,,,,2474,,Binding affinity against 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616368,1546
,51,H,8,,,,4775,,Binding affinity to 5-hydroxytryptamine 1A receptor was determined,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616369,1547
,51,D,9,,,,14294,,Binding affinity towards Serotonin 5-hydroxytryptamine 1A receptor by displacement of [3H]-(+)-8-OH-DPAT.,1,Homo sapiens,Expert,,,,9606.0,,,B,BAO_0000357,CHEMBL616370,1548
,51,D,9,,,,14294,,Binding affinity towards Serotonin 5-hydroxytryptamine 1A receptor by displacement of [3H](+)-8-OH-DPAT; inactive,1,Homo sapiens,Expert,,,,9606.0,,,B,BAO_0000357,CHEMBL616371,1549
,51,H,8,,,,12249,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,1,,Autocuration,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616372,1550
,51,H,8,,,,11376,,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor expressed in CHO cell membranes,1,,Expert,,,,,,,B,BAO_0000219,CHEMBL616373,1551
,51,H,8,In vivo,,,2474,,Compound was measured in vivo for its binding affinity at 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,1,,Autocuration,,,,,,,B,BAO_0000218,CHEMBL616374,1552
Hippocampus,51,H,8,,,,13311,,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus,1,,Autocuration,,,,,,10000000.0,B,BAO_0000221,CHEMBL616375,1553
,51,H,8,,,,4373,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 1A receptor was determined,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616376,1554
,51,H,8,,,,1633,,Binding affinity towards 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT.,1,,Expert,,,,,,,B,BAO_0000357,CHEMBL857064,1555
,51,H,8,,,,11866,,Binding affinity for 5-hydroxytryptamine 1A receptor was determined,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616377,1556
,51,H,8,,,,4373,,Binding affinity for 5-hydroxytryptamine 1A receptor was determined,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616378,1557
,51,H,8,,,,4687,,Evaluated for the binding affinity to 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616379,1558
,11863,H,8,,,,16946,,Ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616380,1559
,11863,H,8,,,,13291,,Binding affinity against 5-hydroxytryptamine 1A receptor was determined using [3H]-8-OH-DPAT radioligand,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616381,1560
,11863,H,8,,,,14159,,Compound was evaluated for the affinity at 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616382,1561
,11863,H,8,,,,10812,,Compound was tested for the binding affinity against 5-hydroxytryptamine 1A receptor by using [3H]DPAT as radioligand,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616383,1562
,11863,D,9,,,,3032,,In vitro binding affinity against 5-hydroxytryptamine 1A receptor in CHO cells,1,Mus musculus,Expert,,449.0,,10090.0,CHO,,B,BAO_0000219,CHEMBL616350,1563
,11863,H,8,,,,16655,,Inhibition of 5-OH-DPAT binding to 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616351,1564
,11863,H,8,,,,14532,,Inhibitory activity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand at 10e-5 M concentration,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616352,1565
,11863,H,8,,,,13944,,Binding affinity against 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616353,1566
,11863,H,8,,,,13033,,Binding affinity against serotonergic 5-HT1a receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616354,1567
,11863,H,8,,,,10321,,Binding affinity for 5-hydroxytryptamine 1A receptor was determined by using [3H]8-OH-DPAT as radioligand,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616508,1568
,11863,D,9,,,,2968,,Binding affinity for 5-hydroxytryptamine 1A receptor,1,Mus musculus,Expert,,,,10090.0,,,B,BAO_0000357,CHEMBL616559,1569
,11863,H,8,,,,13964,,Binding affinity at 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616560,1570
,11863,H,8,,,,15527,,"Binding affinity towards 5-hydroxytryptamine 1A receptor receptor, using [3H]5-HT as radioligand.",1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616561,1571
,11863,H,8,,,,12248,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,1,,Autocuration,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616562,1572
,11863,H,8,,,,12249,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,1,,Autocuration,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616563,1573
,11863,H,8,,,,15120,,Compound was tested for binding affinity using [3H]8-OH-DPAT against 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616564,1574
,11863,H,8,,,,13313,,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by using [3H]-8-OH-DPAT as radioligand,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616565,1575
,11863,H,8,,,,2613,,In vivo binding affinity was evaluated against 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000218,CHEMBL616566,1576
,11863,H,8,,,,16700,,The binding affinity towards 5-hydroxytryptamine 1A receptor; No affinity,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616989,1577
,11863,H,8,,,,2201,,Ability to displace [125I]iodosulpiride from 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL857975,1578
,11863,D,9,,,,1274,,Binding affinity against 5-hydroxytryptamine 1A receptor,1,Mus musculus,Expert,,,,10090.0,,,B,BAO_0000357,CHEMBL616990,1579
,11863,H,8,,,,1317,,Compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor using radioligand binding assay,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616991,1580
,11863,H,8,,,,12146,,Tested against 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616992,1581
,11863,H,8,,,,14059,,The compound's binding affinity against 5-hydroxytryptamine 1A receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616993,1582
,106,H,8,,,,14025,,Dissociation equilibrium constant against the vascular 5-hydroxytryptamine 1B like receptor in the rabbit saphenous vein,1,Oryctolagus cuniculus,Expert,,,,9986.0,,,B,BAO_0000019,CHEMBL616994,1583
,106,H,8,,,,14025,,The dissociation equilibrium constant (pKB=-log KB) of compound was determined against the vascular 5-hydroxytryptamine 1B like receptor in the rabbit saphenous vein(RbSV); NS=non surmountable,1,Oryctolagus cuniculus,Autocuration,,,,9986.0,,,B,BAO_0000019,CHEMBL616995,1584
,105571,D,9,,,,14447,,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1B receptor from cloned gorilla membranes expressed in cultured HEK 293 cells,1,Gorilla gorilla,Intermediate,,722.0,,9593.0,HEK293,,B,BAO_0000219,CHEMBL616996,1585
,106,H,8,In vivo,,,3025,,5-HT1B agonist potency was evaluated as effective dose that induced hypothermia in the guinea-pig upon intraperitoneal administration,1,Cavia porcellus,Autocuration,,,,10141.0,,,F,BAO_0000218,CHEMBL616997,1586
,106,H,8,In vivo,,,3025,,5-hydroxytryptamine 1B receptor agonist potency was evaluated as effective dose that induced hypothermia in the guinea-pig upon intraperitoneal administration,1,Cavia porcellus,Autocuration,,,,10141.0,,,F,BAO_0000218,CHEMBL616998,1587
,106,H,8,,,,15329,,Affinity of compound towards 5-hydroxytryptamine 1B receptor in isolated guinea-pig iliac artery,1,Cavia porcellus,Autocuration,,,,10141.0,,,F,BAO_0000019,CHEMBL616999,1588
,106,H,8,,,,15329,,Affinity of compound towards 5-hydroxytryptamine 1B receptor in isolated guinea-pig iliac artery; n.d. indicates Not determined,1,Cavia porcellus,Autocuration,,,,10141.0,,,F,BAO_0000019,CHEMBL617000,1589
,106,H,8,,,,15847,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 1B receptor of guinea pig,1,Cavia porcellus,Autocuration,,,,10141.0,,,F,BAO_0000019,CHEMBL617001,1590
,106,H,8,,,,15847,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 1B receptor of guinea pig; ND means not done,1,Cavia porcellus,Autocuration,,,,10141.0,,,F,BAO_0000019,CHEMBL858111,1591
,106,H,8,,,,14165,,Intrinsic activity for Antagonism of 5-hydroxytryptamine 1B receptor-mediated stimulation of [35S]GTP gamma S binding,1,,Autocuration,,,,,,,F,BAO_0000019,CHEMBL617002,1592
,106,H,8,,,,14214,,Antagonism tested at 1 uM against the agonist-induced inhibitory effect of 10 nM 5-carbamoyltryptamine (5-CT),1,,Autocuration,,,,,,,F,BAO_0000019,CHEMBL617003,1593
,106,H,8,,,,14214,,Antagonism tested at 1 uM against the agonist-induced inhibitory effect of 10 nM 5-carbamoyltryptamine(5-CT),1,,Autocuration,,,,,,,F,BAO_0000019,CHEMBL617004,1594
,106,D,9,,,,14214,,Agonist activity at 5-hydroxytryptamine 1B receptor by measuring the inhibition of forskolin-stimulated cAMP formation,1,Homo sapiens,Expert,,,,9606.0,,,F,BAO_0000019,CHEMBL617005,1595
,106,D,9,,,,13729,,Inhibition of forskolin-stimulated c-AMP formation by human 5-hydroxytryptamine 1B receptor expressed in CHO-K1 cells,1,Homo sapiens,Expert,,485.0,,9606.0,CHO-K1,,F,BAO_0000219,CHEMBL616623,1596
,106,H,8,,,,3025,,Effective concentration determined by measuring inhibition of forskolin-stimulated c-AMP formation at 5-hydroxytryptamine 1B receptor stably transfected in CHO cell lines,1,,Autocuration,,449.0,,,CHO,,F,BAO_0000219,CHEMBL616624,1597
,106,H,8,,,,2391,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL883243,1598
,106,H,8,,,,2391,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; full agonist,1,,Autocuration,,,,,,,F,BAO_0000019,CHEMBL616625,1599
,106,H,8,,,,14956,,"Agonist-induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with human 5-hydroxytryptamine 1B receptor",1,,Expert,,449.0,,,CHO,,F,BAO_0000219,CHEMBL616626,1600
,106,H,8,,,,2598,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line,1,,Autocuration,,449.0,,,CHO,,F,BAO_0000219,CHEMBL616627,1601
,106,H,8,,,,2598,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Antagonist,1,,Autocuration,,449.0,,,CHO,,F,BAO_0000219,CHEMBL616628,1602
,106,H,8,,,,2598,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Full Agonist,1,,Autocuration,,449.0,,,CHO,,F,BAO_0000219,CHEMBL616629,1603
,106,H,8,,,,2598,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Partial Agonist,1,,Autocuration,,449.0,,,CHO,,F,BAO_0000219,CHEMBL616630,1604
,106,H,8,,,,14956,,"Efficacy was evaluated relative to human 5-HT1B receptor using [35S]GTP-gamma-S, as radioligand",1,,Expert,,,,,,,F,BAO_0000019,CHEMBL616631,1605
,106,H,8,,,,14956,,"Efficacy of compound was evaluated relative to human 5-hydroxytryptamine 1B receptor using [35S]GTP-gamma-S, as radioligand",1,,Autocuration,,,,,,,F,BAO_0000019,CHEMBL616632,1606
,106,D,9,,,,14214,,Percentage Maximal inhibition obtained with 1 uM 5-HT against 5-hydroxytryptamine 1B receptor,1,Homo sapiens,Expert,,,,9606.0,,,B,BAO_0000357,CHEMBL616633,1607
,106,H,8,,,,3463,,Ability to displace [3H]5-HT from recombinant human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells determined in vitro,1,,Expert,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616634,1608
,106,H,8,,,,15331,,Affinity of compound towards 5-hydroxytryptamine 1B receptor was evaluated using radioligand binding technique,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616635,1609
,106,D,9,,,,16146,,Binding affinity against 5-hydroxytryptamine 1B receptor,1,Homo sapiens,Expert,,,,9606.0,,,B,BAO_0000357,CHEMBL885358,1610
,106,D,9,,,,14159,,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,1,Homo sapiens,Expert,,449.0,,9606.0,CHO,,B,BAO_0000219,CHEMBL616636,1611
,106,H,8,,,,14158,,Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells by [3H]5-HT binding displacement.,1,,Expert,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616637,1612
,106,H,8,,,,14159,,Compound was evaluated for the affinity at 5-hydroxytryptamine 1B receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616638,1613
,106,H,8,,,,15250,,Displacement of [3H]5-HT binding to cloned 5-hydroxytryptamine 1B receptor stably expressed in CHO cells,1,,Expert,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616639,1614
,106,H,8,,,,15250,,Binding affinity at cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells by [3H]5-HT displacement.,1,,Expert,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616640,1615
,106,H,8,,,,15331,,Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells,1,,Expert,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616641,1616
,106,H,8,,,,15332,,Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.,1,,Expert,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616642,1617
,106,H,8,,,,14956,,Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells,1,,Expert,,449.0,,,CHO,,B,BAO_0000219,CHEMBL616643,1618
,106,H,8,,,,3805,,In vitro binding affinity against human 5-hydroxytryptamine 1B receptor at a concentration of 100 (nM),1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616644,1619
,106,H,8,,,,14875,,Intrinsic activity for each compound is calculated as a percentage of the 5-hydroxytryptamine 1B receptor response,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616645,1620
,105,H,8,,,,14454,,Compound was tested for 5-hydroxytryptamine 1D like receptor-mediated vascular effect in rabbit saphenous vein (RSV),1,Oryctolagus cuniculus,Autocuration,,,,9986.0,,,F,BAO_0000019,CHEMBL616646,1621
,105,H,8,,,,14454,,Tested for 5-hydroxytryptamine 1D like receptor-mediated vascular effect in rabbit saphenous vein (RSV),1,Oryctolagus cuniculus,Expert,,,,9986.0,,,F,BAO_0000019,CHEMBL616647,1622
,105,H,8,,,,16288,,Affinity at 5-hydroxytryptamine 1D receptor (For sumatriptan = Ki (nM)-12+/-1.9),1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616509,1623
,105,H,8,,,,16288,,Affinity at 5-hydroxytryptamine 1D receptor from calf caudate using [3H]5-HT as radioligand (For sumatriptan = Ki(nM)-12+/-1.9),1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616510,1624
,105,H,8,,,,16312,,Binding affinity against calf caudate 5-hydroxytryptamine 1D receptor,1,,Autocuration,,,,,,,B,BAO_0000357,CHEMBL616511,1625
,105,H,8,,,,1348,,Inhibitory activity against 5-hydroxytryptamine 1D receptor subtype,1,Bos taurus,Expert,,,,9913.0,,,B,BAO_0000357,CHEMBL616512,1626
,105,H,8,,,,5834,,Inhibitory concentration required against 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616513,1627
Striatum,105,H,8,,,,13366,,Binding affinity towards 5-hydroxytryptamine 1D receptor was determined in calf striatum homogenate,1,Bos taurus,Autocuration,,,,9913.0,,2435.0,B,BAO_0000019,CHEMBL616514,1628
,105,H,8,,,,1414,,Ability to bind to 5-hydroxytryptamine 1D receptor of calf substantia nigra,1,Bos taurus,Expert,,,,9913.0,,,B,BAO_0000357,CHEMBL616515,1629
,105,H,8,,,,14998,,Binding affinity against 5-hydroxytryptamine 1D receptor in calf caudate homogenates.,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000019,CHEMBL616516,1630
,105,H,8,,,,11473,,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]- serotonin as radioligand,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616517,1631
,105,H,8,,,,11473,,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]- serotonin as radioligand,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616518,1632
,105,H,8,,,,10639,,Compound was evaluated for its inhibitory activity against 5-hydroxytryptamine 1D receptor of bovine caudate using [3H]5-HT as the radioligand,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616519,1633
,105,H,8,,,,10639,,Inhibitory activity against 5-hydroxytryptamine 1D receptor of bovine caudate using [3H]5-HT as the radioligand,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616520,1634
,105,H,8,,,,1375,,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT radioligand,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616521,1635
,105,H,8,,,,1375,,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT radioligand; NT means not tested,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616522,1636
,105,H,8,,,,16532,,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL884531,1637
,105,H,8,,,,11147,,Binding affinity towards 5-hydroxytryptamine 1D receptor using [3H]5-HT as radioligand,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616523,1638
Striatum,105,H,8,,,,13366,,Binding affinity towards 5-hydroxytryptamine 1D receptor was determined in calf striatum homogenate,1,Bos taurus,Autocuration,,,,9913.0,,2435.0,B,BAO_0000019,CHEMBL616731,1639
,105,H,8,,,,10444,,Binding affinity was determined against 5-hydroxytryptamine 1D receptor in bovine caudate homogenate,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000019,CHEMBL616732,1640
,105,H,8,,,,16532,,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616733,1641
,105,H,8,,,,16532,,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000357,CHEMBL616734,1642
,105,H,8,,,,12827,,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000249,CHEMBL616735,1643
,105,H,8,,,,12827,,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP; Not determined,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000249,CHEMBL616736,1644
,105,H,8,,,,12919,,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,1,Bos taurus,Expert,,,,9913.0,,,F,BAO_0000019,CHEMBL616737,1645
,105,H,8,,,,14025,,Affinity pKi for 5-hydroxytryptamine 1D receptor was measured in calf caudate homogenate,1,Bos taurus,Autocuration,,,,9913.0,,,B,BAO_0000019,CHEMBL616738,1646
,105,H,8,,,,12919,,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,1,Bos taurus,Expert,,,,9913.0,,,F,BAO_0000019,CHEMBL616739,1647
,105,H,8,,,,12919,,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,1,Bos taurus,Expert,,,,9913.0,,,F,BAO_0000019,CHEMBL616740,1648
,105,H,8,,,,12919,,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,1,Bos taurus,Expert,,,,9913.0,,,F,BAO_0000019,CHEMBL616741,1649
,105,H,8,,,,14447,,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1D receptor from cloned gorilla membranes expressed in cultured HEK 293 cells,1,Gorilla gorilla,Autocuration,,722.0,,9593.0,HEK293,,B,BAO_0000219,CHEMBL616742,1650
,105570,D,9,,,,1375,,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra,1,Cavia porcellus,Intermediate,,,,10141.0,,,B,BAO_0000019,CHEMBL616743,1651
,105570,D,9,,,,1375,,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra; NT means not tested,1,Cavia porcellus,Intermediate,,,,10141.0,,,B,BAO_0000019,CHEMBL616744,1652
,105570,D,9,,,,12409,,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptor by the agonist GR-46611,1,Cavia porcellus,Intermediate,,,,10141.0,,,F,BAO_0000019,CHEMBL616745,1653
,105570,D,9,,,,12409,,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,1,Cavia porcellus,Intermediate,,,,10141.0,,,F,BAO_0000019,CHEMBL616746,1654
,105570,D,9,,,,12409,,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611; range is 2-9,1,Cavia porcellus,Intermediate,,,,10141.0,,,F,BAO_0000019,CHEMBL616747,1655
,105570,D,9,,,,12409,,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-0.4,1,Cavia porcellus,Intermediate,,,,10141.0,,,F,BAO_0000019,CHEMBL616748,1656
,105570,D,9,,,,12409,,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-1.2,1,Cavia porcellus,Intermediate,,,,10141.0,,,F,BAO_0000019,CHEMBL616648,1657
,105570,D,9,,,,11574,,Binding affinity against 5-hydroxytryptamine 1D receptor,1,Cavia porcellus,Intermediate,,,,10141.0,,,B,BAO_0000357,CHEMBL616649,1658
,105570,D,9,,,,1558,,Binding affinity towards guinea pig 5-hydroxytryptamine 1D receptor was determined,1,Cavia porcellus,Intermediate,,,,10141.0,,,B,BAO_0000357,CHEMBL616650,1659
,105570,D,9,,,,12409,,Compound at 3 mg/kg was tested for the inhibition of hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,1,Cavia porcellus,Intermediate,,,,10141.0,,,F,BAO_0000218,CHEMBL616651,1660
