assays_assay_id,assays_bao_format,assays_assay_type,assays_tid,assays_assay_test_type,assays_curated_by,assays_assay_subcellular_fraction,assays_relationship_type,assays_confidence_score,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_tissue_id,assays_variant_id
1506,BAO_0000019,B,10576,,Autocuration,,H,8,1,,CHEMBL616338,,,
1507,BAO_0000221,B,10576,,Autocuration,,H,8,1,,CHEMBL616339,,10000000.0,
1508,BAO_0000221,B,10576,,Autocuration,,H,8,1,,CHEMBL616340,,10000000.0,
1509,BAO_0000357,B,10576,,Autocuration,,H,8,1,,CHEMBL616341,,,
1510,BAO_0000357,B,10576,,Expert,,D,9,1,,CHEMBL616342,,,
1511,BAO_0000019,B,10576,,Expert,,D,9,1,,CHEMBL616343,,,
1512,BAO_0000019,B,10576,,Expert,,H,8,1,,CHEMBL616344,,,
1513,BAO_0000357,B,10576,,Expert,,H,8,1,,CHEMBL616345,,,
1514,BAO_0000019,B,10576,,Expert,,H,8,1,,CHEMBL616346,,,
1515,BAO_0000221,B,10576,,Autocuration,,H,8,1,,CHEMBL616347,,10000000.0,
1516,BAO_0000019,B,10576,,Expert,,H,8,1,,CHEMBL616348,,,
1517,BAO_0000357,B,10576,,Expert,,H,8,1,,CHEMBL616349,,,
1518,BAO_0000249,B,10576,,Expert,Membranes,D,9,1,,CHEMBL616152,,,
1519,BAO_0000249,B,10576,,Autocuration,,H,8,1,,CHEMBL616153,,,
1520,BAO_0000019,B,10576,,Expert,,H,8,1,,CHEMBL616154,,,
1521,BAO_0000019,B,10576,,Autocuration,,H,8,1,,CHEMBL616155,,,
1522,BAO_0000221,B,10576,,Expert,,D,9,1,,CHEMBL616156,,10000000.0,
1523,BAO_0000221,B,10576,,Expert,,D,9,1,,CHEMBL616157,,10000000.0,
1524,BAO_0000221,B,10576,,Autocuration,,H,8,1,,CHEMBL616158,,10000000.0,
1525,BAO_0000357,B,10576,,Autocuration,,H,8,1,,CHEMBL616159,,,
1526,BAO_0000357,B,10576,,Expert,,H,8,1,,CHEMBL616160,,,
1527,BAO_0000019,B,10576,,Autocuration,,H,8,1,,CHEMBL616161,,,
1528,BAO_0000019,F,10576,,Autocuration,,H,8,1,,CHEMBL616162,,,
1529,BAO_0000357,B,12687,,Expert,,D,9,1,,CHEMBL616163,,,
1530,BAO_0000249,B,10626,,Expert,Membranes,H,8,1,,CHEMBL616164,,,
1531,BAO_0000221,B,10576,,Autocuration,,H,8,1,,CHEMBL616165,,955.0,
1532,BAO_0000019,B,51,,Autocuration,,H,8,1,,CHEMBL616355,,,
1533,BAO_0000019,F,10576,,Autocuration,,H,8,1,,CHEMBL616356,,,
1534,BAO_0000221,B,10576,,Autocuration,,H,8,1,,CHEMBL616357,,955.0,
1535,BAO_0000019,B,10576,,Autocuration,,H,8,1,,CHEMBL616358,,,
1536,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616359,,,
1537,BAO_0000357,B,51,,Expert,,H,8,1,,CHEMBL616360,,,
1538,BAO_0000357,B,51,,Expert,,H,8,1,,CHEMBL616361,,,
1539,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616362,,,
1540,BAO_0000249,B,51,,Autocuration,Brain membranes,H,8,1,,CHEMBL616363,,,
1541,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616364,,,
1542,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616365,,,
1543,BAO_0000357,B,51,,Expert,,H,8,1,,CHEMBL616366,,,
1544,BAO_0000357,B,51,,Expert,,H,8,1,,CHEMBL872906,,,
1545,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616367,,,
1546,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616368,,,
1547,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616369,,,
1548,BAO_0000357,B,51,,Expert,,D,9,1,,CHEMBL616370,,,
1549,BAO_0000357,B,51,,Expert,,D,9,1,,CHEMBL616371,,,
1550,BAO_0000219,B,51,,Autocuration,,H,8,1,,CHEMBL616372,449.0,,
1551,BAO_0000219,B,51,,Expert,,H,8,1,,CHEMBL616373,,,
1552,BAO_0000218,B,51,In vivo,Autocuration,,H,8,1,,CHEMBL616374,,,
1553,BAO_0000221,B,51,,Autocuration,,H,8,1,,CHEMBL616375,,10000000.0,
1554,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616376,,,
1555,BAO_0000357,B,51,,Expert,,H,8,1,,CHEMBL857064,,,
1556,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616377,,,
1557,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616378,,,
1558,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616379,,,
1559,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616380,,,
1560,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616381,,,
1561,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616382,,,
1562,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616383,,,
1563,BAO_0000219,B,11863,,Expert,,D,9,1,,CHEMBL616350,449.0,,
1564,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616351,,,
1565,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616352,,,
1566,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616353,,,
1567,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616354,,,
1568,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616508,,,
1569,BAO_0000357,B,11863,,Expert,,D,9,1,,CHEMBL616559,,,
1570,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616560,,,
1571,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616561,,,
1572,BAO_0000219,B,11863,,Autocuration,,H,8,1,,CHEMBL616562,449.0,,
1573,BAO_0000219,B,11863,,Autocuration,,H,8,1,,CHEMBL616563,449.0,,
1574,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616564,,,
1575,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616565,,,
1576,BAO_0000218,B,11863,,Autocuration,,H,8,1,,CHEMBL616566,,,
1577,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616989,,,
1578,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL857975,,,
1579,BAO_0000357,B,11863,,Expert,,D,9,1,,CHEMBL616990,,,
1580,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616991,,,
1581,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616992,,,
1582,BAO_0000357,B,11863,,Autocuration,,H,8,1,,CHEMBL616993,,,
1583,BAO_0000019,B,106,,Expert,,H,8,1,,CHEMBL616994,,,
1584,BAO_0000019,B,106,,Autocuration,,H,8,1,,CHEMBL616995,,,
1585,BAO_0000219,B,105571,,Intermediate,,D,9,1,,CHEMBL616996,722.0,,
1586,BAO_0000218,F,106,In vivo,Autocuration,,H,8,1,,CHEMBL616997,,,
1587,BAO_0000218,F,106,In vivo,Autocuration,,H,8,1,,CHEMBL616998,,,
1588,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL616999,,,
1589,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL617000,,,
1590,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL617001,,,
1591,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL858111,,,
1592,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL617002,,,
1593,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL617003,,,
1594,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL617004,,,
1595,BAO_0000019,F,106,,Expert,,D,9,1,,CHEMBL617005,,,
1596,BAO_0000219,F,106,,Expert,,D,9,1,,CHEMBL616623,485.0,,
1597,BAO_0000219,F,106,,Autocuration,,H,8,1,,CHEMBL616624,449.0,,
1598,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL883243,,,
1599,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL616625,,,
1600,BAO_0000219,F,106,,Expert,,H,8,1,,CHEMBL616626,449.0,,
1601,BAO_0000219,F,106,,Autocuration,,H,8,1,,CHEMBL616627,449.0,,
1602,BAO_0000219,F,106,,Autocuration,,H,8,1,,CHEMBL616628,449.0,,
1603,BAO_0000219,F,106,,Autocuration,,H,8,1,,CHEMBL616629,449.0,,
1604,BAO_0000219,F,106,,Autocuration,,H,8,1,,CHEMBL616630,449.0,,
1605,BAO_0000019,F,106,,Expert,,H,8,1,,CHEMBL616631,,,
1606,BAO_0000019,F,106,,Autocuration,,H,8,1,,CHEMBL616632,,,
1607,BAO_0000357,B,106,,Expert,,D,9,1,,CHEMBL616633,,,
1608,BAO_0000219,B,106,,Expert,,H,8,1,,CHEMBL616634,449.0,,
1609,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616635,,,
1610,BAO_0000357,B,106,,Expert,,D,9,1,,CHEMBL885358,,,
1611,BAO_0000219,B,106,,Expert,,D,9,1,,CHEMBL616636,449.0,,
1612,BAO_0000219,B,106,,Expert,,H,8,1,,CHEMBL616637,449.0,,
1613,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616638,,,
1614,BAO_0000219,B,106,,Expert,,H,8,1,,CHEMBL616639,449.0,,
1615,BAO_0000219,B,106,,Expert,,H,8,1,,CHEMBL616640,449.0,,
1616,BAO_0000219,B,106,,Expert,,H,8,1,,CHEMBL616641,449.0,,
1617,BAO_0000219,B,106,,Expert,,H,8,1,,CHEMBL616642,449.0,,
1618,BAO_0000219,B,106,,Expert,,H,8,1,,CHEMBL616643,449.0,,
1619,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616644,,,
1620,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616645,,,
1621,BAO_0000019,F,105,,Autocuration,,H,8,1,,CHEMBL616646,,,
1622,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL616647,,,
1623,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616509,,,
1624,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616510,,,
1625,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616511,,,
1626,BAO_0000357,B,105,,Expert,,H,8,1,,CHEMBL616512,,,
1627,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616513,,,
1628,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616514,,2435.0,
1629,BAO_0000357,B,105,,Expert,,H,8,1,,CHEMBL616515,,,
1630,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616516,,,
1631,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616517,,,
1632,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616518,,,
1633,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616519,,,
1634,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616520,,,
1635,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616521,,,
1636,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616522,,,
1637,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL884531,,,
1638,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616523,,,
1639,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616731,,2435.0,
1640,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616732,,,
1641,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616733,,,
1642,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616734,,,
1643,BAO_0000249,B,105,,Autocuration,,H,8,1,,CHEMBL616735,,,
1644,BAO_0000249,B,105,,Autocuration,,H,8,1,,CHEMBL616736,,,
1645,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL616737,,,
1646,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616738,,,
1647,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL616739,,,
1648,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL616740,,,
1649,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL616741,,,
1650,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616742,722.0,,
1651,BAO_0000019,B,105570,,Intermediate,,D,9,1,,CHEMBL616743,,,
1652,BAO_0000019,B,105570,,Intermediate,,D,9,1,,CHEMBL616744,,,
1653,BAO_0000019,F,105570,,Intermediate,,D,9,1,,CHEMBL616745,,,
1654,BAO_0000019,F,105570,,Intermediate,,D,9,1,,CHEMBL616746,,,
1655,BAO_0000019,F,105570,,Intermediate,,D,9,1,,CHEMBL616747,,,
1656,BAO_0000019,F,105570,,Intermediate,,D,9,1,,CHEMBL616748,,,
1657,BAO_0000019,F,105570,,Intermediate,,D,9,1,,CHEMBL616648,,,
1658,BAO_0000357,B,105570,,Intermediate,,D,9,1,,CHEMBL616649,,,
1659,BAO_0000357,B,105570,,Intermediate,,D,9,1,,CHEMBL616650,,,
1660,BAO_0000218,F,105570,,Intermediate,,D,9,1,,CHEMBL616651,,,
1661,BAO_0000218,F,105570,,Intermediate,,D,9,1,,CHEMBL616652,,,
1662,BAO_0000218,F,105570,,Intermediate,,D,9,1,,CHEMBL616653,,,
1663,BAO_0000218,F,105570,,Intermediate,,D,9,1,,CHEMBL616654,,,
1664,BAO_0000019,B,105570,,Intermediate,,D,9,1,,CHEMBL616655,,,
1665,BAO_0000357,B,105570,,Intermediate,,D,9,1,,CHEMBL616656,,,
1666,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616657,,,
1667,BAO_0000357,B,105570,,Intermediate,,D,9,1,,CHEMBL616658,,2435.0,
1668,BAO_0000357,B,105570,,Intermediate,,D,9,1,,CHEMBL616659,,,
1669,BAO_0000357,B,51,,Autocuration,,H,8,1,,CHEMBL616660,,,
1670,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616661,,,
1671,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL616662,,,
1672,BAO_0000019,F,105,,Autocuration,,H,8,1,,CHEMBL616663,,,
1673,BAO_0000019,F,105,,Autocuration,,H,8,1,,CHEMBL616664,,,
1674,BAO_0000219,F,105,,Expert,,D,9,1,,CHEMBL881820,449.0,,
1675,BAO_0000219,F,105,,Autocuration,,H,8,1,,CHEMBL616665,449.0,,
1676,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616666,449.0,,
1677,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616667,449.0,,
1678,BAO_0000219,F,105,,Expert,,H,8,1,,CHEMBL616668,449.0,,
1679,BAO_0000219,F,105,,Expert,,D,9,1,,CHEMBL616669,449.0,,
1680,BAO_0000219,F,105,,Expert,,H,8,1,,CHEMBL617040,449.0,,
1681,BAO_0000219,F,105,,Autocuration,,H,8,1,,CHEMBL617041,449.0,,
1682,BAO_0000219,F,105,,Expert,,H,8,1,,CHEMBL617042,449.0,,
1683,BAO_0000219,F,105,,Expert,,H,8,1,,CHEMBL617043,449.0,,
1684,BAO_0000019,F,105,,Autocuration,,H,8,1,,CHEMBL617044,,,
1685,BAO_0000219,F,105,,Expert,,H,8,1,,CHEMBL617045,449.0,,
1686,BAO_0000219,F,105,,Expert,,D,9,1,,CHEMBL617046,449.0,,
1687,BAO_0000219,F,105,,Expert,,D,9,1,,CHEMBL617047,449.0,,
1688,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL617048,,,
1689,BAO_0000019,F,105,,Autocuration,,H,8,1,,CHEMBL616897,,,
1690,BAO_0000019,F,105,,Expert,,D,9,1,,CHEMBL616898,,,
1691,BAO_0000219,F,105,,Expert,,D,9,1,,CHEMBL858201,449.0,,
1692,BAO_0000019,F,105,,Autocuration,,H,8,1,,CHEMBL616899,,,
1693,BAO_0000219,B,105,In vitro,Autocuration,,H,8,1,,CHEMBL616900,,,
1694,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616901,449.0,,
1695,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616902,,,
1696,BAO_0000219,B,105,,Expert,,D,9,1,,CHEMBL616903,449.0,,
1697,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616904,449.0,,
1698,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616905,,,
1699,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616906,449.0,,
1700,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616907,449.0,,
1701,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616908,449.0,,
1702,BAO_0000219,B,105,,Expert,,D,9,1,,CHEMBL616909,449.0,,
1703,BAO_0000219,B,105,,Expert,,D,9,1,,CHEMBL616910,449.0,,
1704,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616911,449.0,,
1705,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616912,449.0,,
1706,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616913,,,
1707,BAO_0000219,B,105,,Expert,,D,9,1,,CHEMBL616914,449.0,,
1708,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616915,449.0,,
1709,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616916,,,
1710,BAO_0000357,B,105,,Expert,,D,9,1,,CHEMBL616917,,,
1711,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616918,,,
1712,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616919,,,
1713,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616920,,,
1714,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL872914,,,
1715,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616921,,,
1716,BAO_0000357,B,105,,Expert,,H,8,1,,CHEMBL616922,,,
1717,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616923,,,
1718,BAO_0000357,B,105,,Expert,,H,8,1,,CHEMBL616924,,,
1719,BAO_0000357,B,105,,Expert,,H,8,1,,CHEMBL875909,,,
1720,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616925,,,
1721,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616926,,,
1722,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616927,,,
1723,BAO_0000219,F,105,,Expert,,H,8,1,,CHEMBL616928,485.0,,
1724,BAO_0000219,B,105,In vitro,Expert,,D,9,1,,CHEMBL616929,,,
1725,BAO_0000357,B,105,,Expert,,D,9,1,,CHEMBL616930,,,
1726,BAO_0000019,B,105,,Expert,,H,8,1,,CHEMBL616931,,,
1727,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616932,,,
1728,BAO_0000357,B,105,,Expert,,H,8,1,,CHEMBL616933,,,
1729,BAO_0000219,B,105,,Expert,,D,9,1,,CHEMBL616934,,,
1730,BAO_0000357,B,105,,Expert,,D,9,1,,CHEMBL616935,,,
1731,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616936,,,
1732,BAO_0000357,B,105,,Expert,,D,9,1,,CHEMBL616937,,,
1733,BAO_0000357,B,105,,Expert,,D,9,1,,CHEMBL616938,,,
1734,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616939,,,
1735,BAO_0000019,B,105,,Expert,,H,8,1,,CHEMBL616940,,,
1736,BAO_0000357,B,105,,Expert,,D,9,1,,CHEMBL616941,,,
1737,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616942,485.0,,
1738,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616943,485.0,,
1739,BAO_0000219,B,104802,,Autocuration,,H,4,1,,CHEMBL616944,449.0,,
1740,BAO_0000019,F,105,,Autocuration,,H,8,1,,CHEMBL616945,,,
1741,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616946,,,
1742,BAO_0000019,B,105,,Autocuration,,H,8,1,,CHEMBL616947,,,
1743,BAO_0000219,B,105,,Expert,,H,8,1,,CHEMBL616948,485.0,,
1744,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616851,,,
1745,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616852,,,
1746,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616853,,,
1747,BAO_0000357,B,105,,Expert,,D,9,1,,CHEMBL616854,,,
1748,BAO_0000219,B,105,,Expert,,D,9,1,,CHEMBL616855,449.0,,
1749,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616856,449.0,,
1750,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616857,449.0,,
1751,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616858,,,
1752,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616859,449.0,,
1753,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616860,449.0,,
1754,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616861,722.0,,
1755,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616541,722.0,,
1756,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616542,722.0,,
1757,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616543,449.0,,
1758,BAO_0000357,B,105,,Expert,,D,9,1,,CHEMBL616544,,,
1759,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616545,449.0,,
1760,BAO_0000357,B,105,,Autocuration,,H,8,1,,CHEMBL616546,,,
1761,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616547,449.0,,
1762,BAO_0000219,B,105,,Autocuration,,H,8,1,,CHEMBL616548,449.0,,
1763,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL616549,,,
1764,BAO_0000019,F,105,,Expert,,H,8,1,,CHEMBL616550,,,
1765,BAO_0000357,B,108,,Autocuration,,H,8,1,,CHEMBL857066,,,
1766,BAO_0000357,B,108,,Autocuration,,H,8,1,,CHEMBL616551,,,
1767,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616552,,,
1768,BAO_0000019,F,10577,,Autocuration,,H,8,1,,CHEMBL832876,,,
1769,BAO_0000019,B,10577,,Expert,,H,8,1,,CHEMBL616553,,,
1770,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616554,,,
1771,BAO_0000019,B,10577,,Expert,,H,8,1,,CHEMBL616555,,,
1772,BAO_0000019,B,10577,,Expert,,H,8,1,,CHEMBL616556,,,
1773,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616557,,,
1774,BAO_0000019,B,10577,,Expert,,H,8,1,,CHEMBL616558,,,
1775,BAO_0000019,B,10577,,Expert,,D,9,1,,CHEMBL616749,,,
1776,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616750,,,
1777,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616751,,,
1778,BAO_0000249,B,10577,,Autocuration,,H,8,1,,CHEMBL616752,,,
1779,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616753,,2435.0,
1780,BAO_0000357,B,10577,,Expert,,D,9,1,,CHEMBL616754,,,
1781,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616755,,,
1782,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616756,,2435.0,
1783,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616757,,2435.0,
1784,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616758,,2435.0,
1785,BAO_0000249,B,10577,,Autocuration,,H,8,1,,CHEMBL616759,,,
1786,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616760,,,
1787,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616761,,2435.0,
1788,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616762,,2435.0,
1789,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616763,,,
1790,BAO_0000357,B,10577,,Expert,,H,8,1,,CHEMBL872909,,,
1791,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616764,,,
1792,BAO_0000357,B,10577,,Expert,,D,9,1,,CHEMBL616765,,,
1793,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616766,,2435.0,
1794,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616767,,2435.0,
1795,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616768,,,
1796,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616769,,,
1797,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616770,,,
1798,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616771,,,
1799,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616772,,2435.0,
1800,BAO_0000019,B,10577,,Expert,,H,8,1,,CHEMBL616773,,,
1801,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616774,,,
1802,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616775,,,
1803,BAO_0000249,B,10577,,Autocuration,,H,8,1,,CHEMBL616776,,,
1804,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616777,,,
1805,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616778,,,
1806,BAO_0000249,B,10577,,Expert,,D,9,1,,CHEMBL616779,,,
1807,BAO_0000357,B,10577,,Expert,,D,9,1,,CHEMBL616780,,,
1808,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616781,,,
1809,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616782,,,
1810,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616783,,,
1811,BAO_0000019,B,10577,,Expert,,H,8,1,,CHEMBL616784,,2435.0,
1812,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616785,,,
1813,BAO_0000249,B,10577,,Autocuration,,H,8,1,,CHEMBL857067,,955.0,
1814,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616786,,,
1815,BAO_0000249,B,10577,,Autocuration,,H,8,1,,CHEMBL616787,,955.0,
1816,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616788,,,
1817,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616789,,,
1818,BAO_0000019,B,10577,,Expert,,D,9,1,,CHEMBL616790,,,
1819,BAO_0000357,B,10577,,Expert,,H,8,1,,CHEMBL616791,,,
1820,BAO_0000019,B,10577,,Autocuration,,H,8,1,,CHEMBL616792,,,
1821,BAO_0000249,B,10577,,Expert,,D,9,1,,CHEMBL616793,,,
1822,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616794,,,
1823,BAO_0000357,B,10577,,Autocuration,,H,8,1,,CHEMBL616795,,,
1824,BAO_0000019,B,104686,,Autocuration,,H,4,1,,CHEMBL616796,,,
1825,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616797,,,
1826,BAO_0000249,B,106,,Autocuration,Brain membranes,H,8,1,,CHEMBL616798,,,
1827,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616799,,,
1828,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616800,,,
1829,BAO_0000357,B,106,,Autocuration,,H,8,1,,CHEMBL616801,,,
