tid,src_assay_id,relationship_type,tissue_id,assay_strain,assay_id,assay_organism,description,assay_tissue,curated_by,variant_id,chembl_id,assay_test_type,assay_tax_id,cell_id,confidence_score,src_id,assay_cell_type,assay_type,assay_category,assay_subcellular_fraction,bao_format,doc_id
10576,,H,,,1429,,Inhibitory activity against 5-hydroxytryptamine 1A receptor in rat cortical membranes using [3H]8-OH-DPAT as a radioligand,,Autocuration,,CHEMBL616303,,,,8,1,,B,,,BAO_0000249,10394
10576,,H,10000000.0,,1430,,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue,Hippocampus,Autocuration,,CHEMBL616304,,,,8,1,,B,,,BAO_0000221,15260
10576,,H,10000000.0,,1431,,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue using [3H]OH-DPAT as radioligand.,Hippocampus,Expert,,CHEMBL616305,,,,8,1,,B,,,BAO_0000221,10046
10576,,H,10000000.0,,1432,,Antagonist activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor,Hippocampus,Intermediate,,CHEMBL616306,,,,8,1,,F,,,BAO_0000221,15260
10576,,H,,,1433,,Inhibitory affinity constant against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616307,,,,8,1,,B,,,BAO_0000357,12851
10576,,D,10000000.0,,1434,Rattus norvegicus,Displacement of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat brain hippocampus,Hippocampus,Expert,,CHEMBL881829,,10116.0,,9,1,,B,,,BAO_0000221,2148
10576,,H,,,1435,,Affinity against the 5-hydroxytryptamine receptor 1A using [3H]WB-4101.,,Expert,,CHEMBL616308,,,,8,1,,B,,,BAO_0000357,13134
10576,,H,,,1436,,Tested for affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in homogenized rat brain,,Autocuration,,CHEMBL616309,,,,8,1,,B,,,BAO_0000019,12462
10576,,H,,,1437,,Tested for affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in homogenized rat brain tissue,,Expert,,CHEMBL616310,,,,8,1,,B,,,BAO_0000019,12462
10576,,H,,,1438,,Tested for affinity against 5-hydroxytryptamine 1A receptors using [3H]8-OH-DPAT in homogenized rat cloned CHO cells,,Autocuration,,CHEMBL616311,,,449.0,8,1,CHO,B,,,BAO_0000219,12462
10576,,H,,,1439,,Tested for binding affinity against 5-hydroxytryptamine 1A receptor from rat frontal cortical regions using [3H]8-OH-DPAT as radioligand,,Expert,,CHEMBL616312,,,,8,1,,B,,,BAO_0000357,11933
10576,,H,,,1440,,Tested for binding affinity against 5-hydroxytryptamine 1A receptor from rat frontal cortical regions using [3H]8-OH-DPAT as radioligand; ND is Not Determined,,Autocuration,,CHEMBL616313,,,,8,1,,B,,,BAO_0000357,11933
10576,,D,10000000.0,,1441,Rattus norvegicus,Displacement of [3H]8-OH-DPAT from rat hippocampal 5-hydroxytryptamine 1A receptor,Hippocampus,Expert,,CHEMBL616314,,10116.0,,9,1,,B,,,BAO_0000221,403
10576,,H,10000000.0,,1442,,Tested for binding affinity by measuring displacement of [3H]8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus,Hippocampus,Autocuration,,CHEMBL616315,,,,8,1,,B,,,BAO_0000221,15538
10576,,H,10000000.0,,1443,,Tested for binding affinity by measuring displacement of [3H]8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus; NA means Not Active,Hippocampus,Autocuration,,CHEMBL616567,,,,8,1,,B,,,BAO_0000221,15538
10576,,H,10000000.0,,1444,,Tested for binding affinity by measuring displacement of [3H]-8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus; ND means Not Determined,Hippocampus,Autocuration,,CHEMBL616568,,,,8,1,,B,,,BAO_0000221,15538
10576,,H,,,1445,,Binding affinity to displace [3H]2-(di-N-propylamino)-8-hydroxy-tetralin from 5-hydroxytryptamine 1A (5-HT1A) receptor in rat frontal cortex homogenates,,Intermediate,,CHEMBL616569,,,,8,1,,B,,,BAO_0000019,12464
10576,,H,,,1446,,Binding affinity to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT radioligand assay.,,Expert,,CHEMBL616570,,,,8,1,,B,,,BAO_0000357,1455
10576,,H,,,1447,,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 1A receptor agonist [3H]- 8-OH-DPAT,,Autocuration,,CHEMBL616571,,,,8,1,,B,,,BAO_0000357,12652
10576,,H,10000000.0,,1448,,Tested for the inhibitory activity against 5-hydroxytryptamine 1A receptor in rat hippocampal,Hippocampus,Autocuration,,CHEMBL616572,,,,8,1,,B,,,BAO_0000221,12639
10576,,H,,,1449,,Tested in vitro for binding affinity by measuring its ability to inhibit [3H]8-OH-DPAT binding at 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes.,,Expert,,CHEMBL616573,,,,8,1,,B,,,BAO_0000249,13949
10576,,D,,,1450,Rattus norvegicus,Tested in vitro for receptor binding affinity against 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT,,Expert,,CHEMBL616574,,10116.0,,9,1,,B,,,BAO_0000357,12463
10576,,H,10000000.0,,1451,,The binding affinity by measuring its ability to displace [3H]8-OH-DPAT radioligand in 5-hydroxytryptamine 1A receptor on rat hippocampal preparation,Hippocampus,Expert,,CHEMBL616575,,,,8,1,,B,,,BAO_0000221,14829
10576,,H,10000000.0,,1452,,The binding affinity by measuring its ability to displace [3H]8-OH-DPAT radioligand in 5-hydroxytryptamine 1A receptor on rat hippocampal preparation; ND=not determined,Hippocampus,Autocuration,,CHEMBL872108,,,,8,1,,B,,,BAO_0000221,14829
10576,,H,,,1453,,The binding affinity was measured on 5-hydroxytryptamine 1A receptor using [3H]- 8-OH-DPAT as radioligand.,,Autocuration,,CHEMBL616576,,,,8,1,,B,,,BAO_0000357,12092
10576,,H,,,1454,,The compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal membranes using [3H]8-OH-DPAT as radioligand in the presence of 1 mM of MnCl2,,Autocuration,,CHEMBL616577,,,,8,1,,B,,,BAO_0000249,403
10576,,H,,,1455,,The compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal membranes using [3H]8-OH-DPAT as radioligand in the presence of 3*10e-5 M GTP gamma S,,Autocuration,,CHEMBL616578,,,,8,1,,B,,,BAO_0000249,403
10576,,H,,,1456,,Binding affinity at 5-hydroxytryptamine 1A receptor from striata of wistar rats by [3H]- 8-OH -DPAT displacement.,,Expert,,CHEMBL616579,,,,8,1,,B,,,BAO_0000357,3967
10576,,D,,,1457,Rattus norvegicus,Binding affinity towards 5-hydroxytryptamine 1A receptor of rat brain synaptosomal preparations,,Expert,,CHEMBL616580,,10116.0,,9,1,,B,,,BAO_0000019,12771
10576,,H,,,1458,,The compound was tested binding affinity against 5-hydroxytryptamine 1A receptor from rat brain using [3H]8-OH-DPAT as radioligand at 10e-6 M.,,Autocuration,,CHEMBL616581,,,,8,1,,B,,,BAO_0000019,15086
10576,,H,10000000.0,,1459,,The compound was tested for binding affinity on [3H]8-OH-DPAT as specific ligand on 5-hydroxytryptamine 1A receptor in rat hippocampus,Hippocampus,Autocuration,,CHEMBL616582,,,,8,1,,B,,,BAO_0000221,14909
10576,,H,10000000.0,,1460,,The compound was tested for binding affinity on [3H]8-OH-DPAT as specific ligand on 5-hydroxytryptamine 1A receptor in rat hippocampus,Hippocampus,Expert,,CHEMBL616583,,,,8,1,,B,,,BAO_0000221,14949
10576,,D,10000000.0,,1461,Rattus norvegicus,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampus using [3H]8-OH-DPAT,Hippocampus,Expert,,CHEMBL616584,,10116.0,,9,1,,B,,,BAO_0000221,2309
10576,,H,,,1462,,Binding affinity towards 5-hydroxytryptamine 1A receptor,,Expert,,CHEMBL616585,,,,8,1,,B,,,BAO_0000357,4170
10576,,D,10000000.0,,1463,Rattus norvegicus,Binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 from rat hippocampus,Hippocampus,Expert,,CHEMBL616586,,10116.0,,9,1,,B,,,BAO_0000221,11642
10576,,H,10000000.0,,1464,,The compound was tested for its binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 radioligand in rat hippocampus,Hippocampus,Autocuration,,CHEMBL616587,,,,8,1,,B,,,BAO_0000221,11642
10576,,H,10000000.0,,1465,,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]-8-OH-DPAT as radioligand,Hippocampus,Autocuration,,CHEMBL616588,,,,8,1,,B,,,BAO_0000221,12953
10576,,H,10000000.0,,1466,,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as radioligand.,Hippocampus,Autocuration,,CHEMBL616589,,,,8,1,,B,,,BAO_0000221,12953
10576,,H,10000000.0,,1467,,Binding affinity for 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as radioligand,Hippocampus,Expert,,CHEMBL616590,,,,8,1,,B,,,BAO_0000221,12953
10576,,H,,,1468,,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1A receptor expressed in CHO cells, by using [3H]8-OH-DPAT as radioligand.",,Expert,,CHEMBL616591,,,449.0,8,1,CHO,B,,,BAO_0000219,12903
10576,,H,,,1469,,Displacement of the radioligand [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,,Expert,,CHEMBL616592,,,,8,1,,B,,,BAO_0000357,12536
10576,,H,,,1470,,The inhibition activity of 5-HT1A at 1 uM,,Autocuration,,CHEMBL616593,,,,8,1,,B,,,BAO_0000357,10058
10576,,H,,,1471,,"Binding affinity against 5-hydroxytryptamine 1A receptor from CHO-K1 cells, using [3H]8-OH-DPAT as the radioligand.",,Expert,,CHEMBL616594,,,485.0,8,1,CHO-K1,B,,,BAO_0000219,12902
10576,,H,,,1472,,Binding affinities against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in rat cerebral cortex membrane,,Expert,,CHEMBL616595,,,,8,1,,B,,,BAO_0000249,14057
10576,,H,,,1473,,Compound was evaluated for its ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-HT 1A receptor site.,,Autocuration,,CHEMBL616596,,,,8,1,,B,,,BAO_0000357,11296
10576,,H,10000000.0,,1474,,Compound was evaluated for its ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,Hippocampus,Autocuration,,CHEMBL616597,,,,8,1,,B,,,BAO_0000221,11296
10576,,H,10000000.0,,1475,,Ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,Hippocampus,Expert,,CHEMBL616598,,,,8,1,,B,,,BAO_0000221,11296
10576,,D,,,1476,Rattus norvegicus,Antagonist activity to stimulate binding of [35S]-GTP-gamma S binding to 5-hydroxytryptamine 1A receptor in isolated rat hippocampal membranes,,Expert,,CHEMBL616599,,10116.0,,9,1,,F,,Membranes,BAO_0000249,16616
10576,,D,10000000.0,,1477,Rattus norvegicus,"Inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding in rat hippocampal membranes",Hippocampus,Expert,,CHEMBL616600,,10116.0,,9,1,,F,,Membranes,BAO_0000249,16616
10576,,H,,,1478,,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not -determined.,,Autocuration,,CHEMBL616601,,,,8,1,,B,,,BAO_0000019,16567
10576,,H,,,1479,,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not defined.,,Autocuration,,CHEMBL616602,,,,8,1,,B,,,BAO_0000019,16567
10576,,H,,,1480,,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not determined.,,Autocuration,,CHEMBL616603,,,,8,1,,B,,,BAO_0000019,16567
10576,,H,,,1481,,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND means not determined.,,Autocuration,,CHEMBL616604,,,,8,1,,B,,,BAO_0000019,16567
10576,,H,,,1482,,Binding affinity towards 5-hydroxytryptamine 1A receptor was determined in rat cortex membranes using [3H]8-OH-DPAT as radioligand; No data,,Autocuration,,CHEMBL616316,,,,8,1,,B,,,BAO_0000249,17136
10576,,H,,,1483,,Binding affinity towards 5-hydroxytryptamine 1A receptor was determined in rat cortex membranes using [3H]8-OH-DPAT as radioligand; Not determined,,Autocuration,,CHEMBL616317,,,,8,1,,B,,,BAO_0000249,17136
10576,,D,,,1484,Rattus norvegicus,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex homogenates; ND means No data,,Expert,,CHEMBL616318,,10116.0,,9,1,,B,,,BAO_0000019,16616
10576,,H,10000000.0,,1485,,Binding affinity against 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT from rat hippocampus mambranes,Hippocampus,Autocuration,,CHEMBL616319,,,,8,1,,B,,,BAO_0000221,17331
10576,,H,10000000.0,,1486,,Binding affinity against 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT from rat hippocampus mambranes; Not tested,Hippocampus,Autocuration,,CHEMBL616320,,,,8,1,,B,,,BAO_0000221,17331
10576,,D,10000000.0,,1487,Rattus norvegicus,Binding affinity for rat hippocampus 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding; Not tested,Hippocampus,Expert,,CHEMBL616321,,10116.0,,9,1,,B,,,BAO_0000221,17167
10576,,H,,,1488,,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats; Not tested,,Autocuration,,CHEMBL616322,,,,8,1,,F,,,BAO_0000019,15740
10576,,H,,,1489,,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats; not tested,,Autocuration,,CHEMBL616323,,,,8,1,,F,,,BAO_0000019,15740
10576,,H,,,1490,,Ratio of binding affinity to 5-HT 1A and D2 receptor,,Autocuration,,CHEMBL616324,,,,8,1,,B,,,BAO_0000357,4671
10576,,H,10000000.0,,1491,,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus at 1 uM,Hippocampus,Autocuration,,CHEMBL616325,,,,8,1,,B,,,BAO_0000221,10058
10576,,H,10000000.0,,1492,,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus at 1 uM,Hippocampus,Autocuration,,CHEMBL616326,,,,8,1,,B,,,BAO_0000221,10058
10576,,H,10000000.0,,1493,,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus.,Hippocampus,Autocuration,,CHEMBL616327,,,,8,1,,B,,,BAO_0000221,10058
10576,,H,,,1494,,Percentage inhibition against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616328,,,,8,1,,B,,,BAO_0000357,12073
10576,,H,,,1495,,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 1),,Autocuration,,CHEMBL858110,,,,8,1,,B,,,BAO_0000249,2759
10576,,H,,,1496,,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 1),,Autocuration,,CHEMBL616329,,,,8,1,,F,,,BAO_0000249,2759
10576,,H,,,1497,,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 2),,Autocuration,,CHEMBL616330,,,,8,1,,B,,,BAO_0000249,2759
10576,,H,,,1498,,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 2),,Autocuration,,CHEMBL616331,,,,8,1,,F,,,BAO_0000249,2759
10576,,H,,,1499,,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes.,,Autocuration,,CHEMBL616332,,,,8,1,,F,,,BAO_0000249,2759
10576,,H,955.0,,1500,,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,Brain,Autocuration,,CHEMBL857063,,,,8,1,,B,,,BAO_0000249,9737
10576,,H,,,1501,,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex using [3H]8-OH-DPAT as a radioligand,,Autocuration,,CHEMBL616333,,,,8,1,,B,,,BAO_0000019,9737
10576,,H,,,1502,,Antagonistic activity against 5-hydroxytryptamine 1A receptor in rat cerebral cortex using [3H]-8-OH-DPAT as radioligand.,,Expert,,CHEMBL616334,,,,8,1,,F,,,BAO_0000019,5717
10576,,H,10000000.0,,1503,,Binding affinity of 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in rat hippocampus,Hippocampus,Autocuration,,CHEMBL616335,,,,8,1,,B,,,BAO_0000221,12253
10576,,H,,,1504,,Affinity pKi for 5-hydroxytryptamine 1A receptor was measured in rat cortex homogenates.,,Autocuration,,CHEMBL616336,,,,8,1,,B,,,BAO_0000019,14025
10576,,H,,,1505,,Binding affinity against 5-hydroxytryptamine 1A receptor in rat cerebral cortical membrane using [3H]-8-OH-DPAT as radioligand.,,Expert,,CHEMBL616337,,,,8,1,,B,,,BAO_0000249,10425
10576,,H,,,1506,,Binding affinity against 5-hydroxytryptamine 1A receptor in rat cortex homogenates.,,Autocuration,,CHEMBL616338,,,,8,1,,B,,,BAO_0000019,14998
10576,,H,10000000.0,,1507,,Binding affinity against native 5-HT1A-receptors from rat hippocampus using radioligand ([3H]- 8-hydri\oxy-2-(di-n-propylamino)tetraline) binding assay,Hippocampus,Autocuration,,CHEMBL616339,,,,8,1,,B,,,BAO_0000221,13694
10576,,H,10000000.0,,1508,,Binding affinity against native 5-HT1A-receptors from rat hippocampus using radioligand ([3H]8-hydroxy-2-(di-n-propylamino)-tetraline) binding assay,Hippocampus,Autocuration,,CHEMBL616340,,,,8,1,,B,,,BAO_0000221,13694
10576,,H,,,1509,,Binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined,,Autocuration,,CHEMBL616341,,,,8,1,,B,,,BAO_0000357,4342
10576,,D,,,1510,Rattus norvegicus,Binding affinity against rat 5-hydroxytryptamine 1A receptor,,Expert,,CHEMBL616342,,10116.0,,9,1,,B,,,BAO_0000357,12936
10576,,D,,,1511,Rattus norvegicus,Inhibition of [3H]2-(di-N-propylamino)-8-hydroxytetralin binding to 5-HT1A receptor of rat frontal cortex homogenates,,Expert,,CHEMBL616343,,10116.0,,9,1,,B,,,BAO_0000019,13144
10576,,H,,,1512,,Binding affinity of a compound to rat brain 5-hydroxytryptamine 1A (serotonin) receptor assayed by radiolabeled [3H]-8-OH-DPAT ligand displacement,,Expert,,CHEMBL616344,,,,8,1,,B,,,BAO_0000019,13343
10576,,H,,,1513,,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand.,,Expert,,CHEMBL616345,,,,8,1,,B,,,BAO_0000357,12132
10576,,H,,,1514,,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat cortex using [3H]8-OH-DPAT as a radioligand,,Expert,,CHEMBL616346,,,,8,1,,B,,,BAO_0000019,15419
10576,,H,10000000.0,,1515,,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in rat hippocampus,Hippocampus,Autocuration,,CHEMBL616347,,,,8,1,,B,,,BAO_0000221,1479
10576,,H,,,1516,,In vitro by displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor on rat cortical membrane,,Expert,,CHEMBL616348,,,,8,1,,B,,,BAO_0000019,14287
10576,,H,,,1517,,Binding affinity at 5-hydroxytryptamine 1A receptor,,Expert,,CHEMBL616349,,,,8,1,,B,,,BAO_0000357,13116
10576,,D,,,1518,Rattus norvegicus,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat frontal cortex membranes,,Expert,,CHEMBL616152,,10116.0,,9,1,,B,,Membranes,BAO_0000249,2759
10576,,H,,,1519,,Compound was tested for inhibition constant against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes.,,Autocuration,,CHEMBL616153,,,,8,1,,B,,,BAO_0000249,2759
10576,,H,,,1520,,"Binding affinity for rat cortex 5-hydroxytryptamine 1A receptor, by displacement of 0.2 nM [3H]8-OH-DPAT radioligand",,Expert,,CHEMBL616154,,,,8,1,,B,,,BAO_0000019,14748
10576,,H,,,1521,,In vitro ability to inhibit binding of radioligand [3H]8-OH-DPAT to 5-hydroxytryptamine 1A receptor in rat cerebral cortex,,Autocuration,,CHEMBL616155,,,,8,1,,B,,,BAO_0000019,12304
10576,,D,10000000.0,,1522,Rattus norvegicus,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat hippocampus using [3H]8-OH-DPAT,Hippocampus,Expert,,CHEMBL616156,,10116.0,,9,1,,B,,,BAO_0000221,12409
10576,,D,10000000.0,,1523,Rattus norvegicus,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat hippocampus with [3H]8-OH-DPAT,Hippocampus,Expert,,CHEMBL616157,,10116.0,,9,1,,B,,,BAO_0000221,12409
10576,,H,10000000.0,,1524,,The binding affinity (pKi) was measured against 5-hydroxytryptamine 4 receptor of piglet hippocampus using [125I]-SB 207710 as radioligand,Hippocampus,Autocuration,,CHEMBL616158,,,,8,1,,B,,,BAO_0000221,13267
10576,,H,,,1525,,The compound was tested for the binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand.,,Autocuration,,CHEMBL616159,,,,8,1,,B,,,BAO_0000357,15194
10576,,H,,,1526,,pKi value against rat 5-hydroxytryptamine 1A receptor.,,Expert,,CHEMBL616160,,,,8,1,,B,,,BAO_0000357,14256
10576,,H,,,1527,,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is define as non-determined.,,Autocuration,,CHEMBL616161,,,,8,1,,B,,,BAO_0000019,16567
10576,,H,,,1528,,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats; Not tested,,Autocuration,,CHEMBL616162,,,,8,1,,F,,,BAO_0000019,15740
12687,,D,,,1529,Rattus norvegicus,Binding affinity was measured against 5-hydroxytryptamine 2A receptor by displacement of [3H]- ketanserin by lysergic acid amides,,Expert,,CHEMBL616163,,10116.0,,9,1,,B,,,BAO_0000357,13278
10626,,H,,,1530,,Inhibition of specific [3H]OH-DPAT binding at 5-hydroxytryptamine 1A receptor in rat hippocampal membranes,,Expert,,CHEMBL616164,,,,8,1,,B,,Membranes,BAO_0000249,1970
10576,,H,955.0,,1531,,Concentration of compound required to inhibit cortical 5-hydroxytryptamine 1A receptor binding sites in rat brain was evaluated,Brain,Autocuration,,CHEMBL616165,,,,8,1,,B,,,BAO_0000221,10034
51,,H,,,1532,Rattus norvegicus,Inhibitory activity against 5-hydroxytryptamine 1A receptor isolated from rat hippocampus membranes membrane using [3H]5-HT as radioligand in the presence of 10e-6 M ketanserin as 5-HT2 blocker,,Autocuration,,CHEMBL616355,,10116.0,,8,1,,B,,,BAO_0000019,13348
10576,,H,,,1533,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 50 uM 5-HT.,,Autocuration,,CHEMBL616356,,,,8,1,,F,,,BAO_0000019,13630
10576,,H,955.0,,1534,,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,Brain,Autocuration,,CHEMBL616357,,,,8,1,,B,,,BAO_0000221,10862
10576,,H,,,1535,,"Binding affinity against 5-hydroxytryptamine 1A receptor in homogenated rat brain tissue, using by [3H]8-OH-DPAT as radioligand",,Autocuration,,CHEMBL616358,,,,8,1,,B,,,BAO_0000019,12058
51,,H,,,1536,,Compound was tested for binding affinity against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616359,,,,8,1,,B,,,BAO_0000357,4639
51,,H,,,1537,,Percent decrease in 5-hydroxytryptamine 1A receptor binding using 8-OH-DPAT,,Expert,,CHEMBL616360,,,,8,1,,B,,,BAO_0000357,15453
51,,H,,,1538,,Binding affinity towards 5-hydroxytryptamine 1A receptor,,Expert,,CHEMBL616361,,,,8,1,,B,,,BAO_0000357,4820
51,,H,,,1539,,Tested for binding affinity for 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616362,,,,8,1,,B,,,BAO_0000357,1089
51,,H,,,1540,,The compound was evaluated for its ability to displace [3H]-8-OH-DPAT from 5-hydroxytryptamine 1A receptor in cellular brain membranes,,Autocuration,,CHEMBL616363,,,,8,1,,B,,Brain membranes,BAO_0000249,386
51,,H,,,1541,,Inhibition of binding towards 5-hydroxytryptamine 1A receptor at 100 nM concentration,,Autocuration,,CHEMBL616364,,,,8,1,,B,,,BAO_0000357,6011
51,,H,,,1542,,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616365,,,,8,1,,B,,,BAO_0000357,5014
51,,H,,,1543,,Binding affinity for 5-hydroxytryptamine 1A receptor determined using [3H]8-OH-DPAT as radioligand,,Expert,,CHEMBL616366,,,,8,1,,B,,,BAO_0000357,4402
51,,H,,,1544,,Binding affinity towards 5-hydroxytryptamine 1A receptor,,Expert,,CHEMBL872906,,,,8,1,,B,,,BAO_0000357,17066
51,,H,,,1545,,Binding affinity of compound towards serotonin 5-hydroxytryptamine 1A receptor; inactive at 10 uM,,Autocuration,,CHEMBL616367,,,,8,1,,B,,,BAO_0000357,17515
51,,H,,,1546,,Binding affinity against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616368,,,,8,1,,B,,,BAO_0000357,2474
51,,H,,,1547,,Binding affinity to 5-hydroxytryptamine 1A receptor was determined,,Autocuration,,CHEMBL616369,,,,8,1,,B,,,BAO_0000357,4775
51,,D,,,1548,Homo sapiens,Binding affinity towards Serotonin 5-hydroxytryptamine 1A receptor by displacement of [3H]-(+)-8-OH-DPAT.,,Expert,,CHEMBL616370,,9606.0,,9,1,,B,,,BAO_0000357,14294
51,,D,,,1549,Homo sapiens,Binding affinity towards Serotonin 5-hydroxytryptamine 1A receptor by displacement of [3H](+)-8-OH-DPAT; inactive,,Expert,,CHEMBL616371,,9606.0,,9,1,,B,,,BAO_0000357,14294
51,,H,,,1550,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,,Autocuration,,CHEMBL616372,,,449.0,8,1,CHO,B,,,BAO_0000219,12249
51,,H,,,1551,,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor expressed in CHO cell membranes,,Expert,,CHEMBL616373,,,,8,1,,B,,,BAO_0000219,11376
51,,H,,,1552,,Compound was measured in vivo for its binding affinity at 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,,Autocuration,,CHEMBL616374,In vivo,,,8,1,,B,,,BAO_0000218,2474
51,,H,10000000.0,,1553,,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus,Hippocampus,Autocuration,,CHEMBL616375,,,,8,1,,B,,,BAO_0000221,13311
51,,H,,,1554,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 1A receptor was determined,,Autocuration,,CHEMBL616376,,,,8,1,,B,,,BAO_0000357,4373
