noleggio_id,cliente_id,data_noleggio,npersonale_id,data_pagamento,pagamento_id,inventario_id,data_restituzione,ammontare,ppersonale_id
12242,121,2005-08-18 03:37:31,1,2005-08-18 03:37:31,3268,2095,2005-08-25 06:50:31,1.99,2
12881,121,2005-08-19 03:28:13,1,2005-08-19 03:28:13,3271,1432,2005-08-25 05:25:13,5.99,1
14412,121,2005-08-21 11:02:09,1,2005-08-21 11:02:09,3275,212,2005-08-29 06:44:09,9.99,2
2240,122,2005-06-18 04:28:27,2,2005-06-18 04:28:27,3284,1409,2005-06-22 07:48:27,3.99,2
2834,122,2005-06-19 21:41:46,1,2005-06-19 21:41:46,3288,2876,2005-06-24 20:47:46,1.99,2
3986,122,2005-07-06 23:25:13,2,2005-07-06 23:25:13,3290,3737,2005-07-09 21:26:13,4.99,2
4239,122,2005-07-07 13:23:17,1,2005-07-07 13:23:17,3291,3866,2005-07-13 17:49:17,7.99,1
7267,122,2005-07-27 11:22:55,1,2005-07-27 11:22:55,3298,3661,2005-08-01 08:13:55,2.99,1
12476,122,2005-08-18 12:22:40,2,2005-08-18 12:22:40,3307,2784,2005-08-20 17:29:40,4.99,2
13812,122,2005-08-20 13:01:43,2,2005-08-20 13:01:43,3310,2788,2005-08-22 16:32:43,4.99,1
14666,122,2005-08-21 19:51:09,2,2005-08-21 19:51:09,3311,2560,2005-08-30 22:42:09,5.99,2
992,123,2005-05-30 23:47:56,1,2005-05-30 23:47:56,3312,3572,2005-06-05 19:01:56,2.99,1
4860,123,2005-07-08 18:54:07,2,2005-07-08 18:54:07,3319,428,2005-07-17 15:09:07,8.99,1
7535,123,2005-07-27 21:32:39,1,2005-07-27 21:32:39,3320,772,2005-08-05 23:42:39,4.99,2
7768,123,2005-07-28 06:44:03,1,2005-07-28 06:44:03,3322,2450,2005-07-29 09:46:03,0.99,2
7852,123,2005-07-28 09:34:29,1,2005-07-28 09:34:29,3323,3462,2005-07-30 05:48:29,2.99,1
12360,123,2005-08-18 07:46:35,1,2005-08-18 07:46:35,3329,929,2005-08-26 12:01:35,2.99,1
15152,123,2005-08-22 14:25:21,1,2005-08-22 14:25:21,3332,739,2005-08-31 14:28:21,7.99,2
15621,123,2005-08-23 07:13:43,1,2005-08-23 07:13:43,3334,3832,2005-08-29 08:19:43,1.99,1
5566,124,2005-07-10 03:30:17,1,2005-07-10 03:30:17,3343,1343,2005-07-13 06:32:17,2.99,1
7519,124,2005-07-27 21:01:41,1,2005-07-27 21:01:41,3345,4009,2005-08-05 19:15:41,6.99,1
11493,124,2005-08-02 22:47:00,2,2005-08-02 22:47:00,3349,3375,2005-08-10 20:53:00,5.99,2
3118,125,2005-06-20 18:05:57,1,2005-06-20 18:05:57,3358,1258,2005-06-23 23:01:57,4.99,1
8375,125,2005-07-29 05:25:30,2,2005-07-29 05:25:30,3367,3634,2005-08-04 01:43:30,2.99,2
9129,125,2005-07-30 09:51:21,2,2005-07-30 09:51:21,3370,2658,2005-08-07 08:50:21,9.99,1
9496,125,2005-07-30 23:55:20,2,2005-07-30 23:55:20,3371,453,2005-08-02 02:47:20,4.99,1
10583,125,2005-08-01 13:54:35,1,2005-08-01 13:54:35,3375,704,2005-08-03 18:21:35,2.99,1
11806,125,2005-08-17 11:49:28,1,2005-08-17 11:49:28,3378,3203,2005-08-22 15:42:28,4.99,1
12075,125,2005-08-17 21:54:55,1,2005-08-17 21:54:55,3381,3147,2005-08-23 23:04:55,4.99,1
14456,125,2005-08-21 12:38:09,1,2005-08-21 12:38:09,3384,2520,2005-08-26 08:29:09,2.99,2
752,126,2005-05-29 10:14:15,1,2005-05-29 10:14:15,3387,1720,2005-06-04 06:30:15,4.99,1
1054,126,2005-05-31 07:33:25,2,2005-05-31 07:33:25,3388,1575,2005-06-02 01:40:25,4.99,2
11613,126,2005-08-17 03:50:33,2,2005-08-17 03:50:33,3404,2486,2005-08-25 00:37:33,4.99,2
12991,126,2005-08-19 07:21:24,2,2005-08-19 07:21:24,3407,2227,2005-08-21 04:31:24,2.99,2
14477,126,2005-08-21 13:32:38,2,2005-08-21 13:32:38,3410,1564,2005-08-25 18:02:38,2.99,2
16007,126,2005-08-23 21:02:43,2,2005-08-23 21:02:43,3413,3236,2005-08-30 23:37:43,7.99,1
10787,127,2005-08-01 21:35:01,1,2005-08-01 21:35:01,3427,3246,2005-08-10 23:30:01,10.99,1
10973,127,2005-08-02 04:09:42,2,2005-08-02 04:09:42,3428,3562,2005-08-08 05:24:42,7.99,1
13043,127,2005-08-19 09:07:13,1,2005-08-19 09:07:13,3432,24,2005-08-27 07:49:13,4.99,2
14030,127,2005-08-20 21:23:54,1,2005-08-20 21:23:54,3434,1027,2005-08-27 01:19:54,2.99,2
15736,127,2005-08-23 11:40:30,1,2005-08-23 11:40:30,3437,4272,2005-08-30 12:40:30,5.99,2
3995,128,2005-07-06 23:43:03,2,2005-07-06 23:43:03,3443,3990,2005-07-13 04:13:03,5.99,2
5270,128,2005-07-09 14:23:46,1,2005-07-09 14:23:46,3444,1523,2005-07-13 15:04:46,2.99,1
6481,128,2005-07-12 01:50:15,1,2005-07-12 01:50:15,3448,2392,2005-07-20 03:03:15,6.99,2
9215,128,2005-07-30 13:11:11,1,2005-07-30 13:11:11,3452,3591,2005-08-06 13:06:11,5.99,2
9433,128,2005-07-30 21:28:17,2,2005-07-30 21:28:17,3454,1082,2005-08-08 18:20:17,5.99,1
12731,128,2005-08-18 21:55:38,1,2005-08-18 21:55:38,3459,1719,2005-08-23 20:30:38,2.99,2
13027,128,2005-08-19 08:25:16,1,2005-08-19 08:25:16,3462,3756,2005-08-25 13:42:16,0.99,2
3219,129,2005-06-21 01:43:26,2,2005-06-21 01:43:26,3475,3024,2005-06-28 23:50:26,3.99,1
3900,129,2005-07-06 19:21:28,2,2005-07-06 19:21:28,3477,1497,2005-07-15 21:06:28,4.99,2
3936,129,2005-07-06 21:15:03,2,2005-07-06 21:15:03,3478,4258,2005-07-08 17:45:03,0.99,2
4896,129,2005-07-08 20:23:15,1,2005-07-08 20:23:15,3481,3006,2005-07-10 15:38:15,2.99,1
9823,129,2005-07-31 11:49:00,2,2005-07-31 11:49:00,3487,4423,2005-08-07 09:06:00,4.99,2
9983,129,2005-07-31 17:09:36,1,2005-07-31 17:09:36,3488,350,2005-08-08 20:26:36,7.99,1
13915,129,2005-08-20 16:42:53,2,2005-08-20 16:42:53,3499,1180,2005-08-23 20:30:53,4.99,1
1864,130,2005-06-17 01:39:47,2,2005-06-17 01:39:47,3507,1815,2005-06-24 19:39:47,2.99,2
2292,130,2005-06-18 07:37:48,2,2005-06-18 07:37:48,3509,173,2005-06-20 02:45:48,2.99,2
2982,130,2005-06-20 08:38:29,1,2005-06-20 08:38:29,3511,2574,2005-06-28 13:21:29,6.99,1
9724,130,2005-07-31 08:33:08,1,2005-07-31 08:33:08,3519,518,2005-08-08 04:50:08,5.99,2
10568,130,2005-08-01 13:17:28,1,2005-08-01 13:17:28,3520,3009,2005-08-08 17:04:28,2.99,2
10645,130,2005-08-01 15:52:01,1,2005-08-01 15:52:01,3521,3864,2005-08-09 18:58:01,5.99,2
12777,130,2005-08-18 23:39:22,1,2005-08-18 23:39:22,3524,3467,2005-08-27 20:28:22,6.99,1
14111,130,2005-08-21 00:59:01,2,2005-08-21 00:59:01,3525,1294,2005-08-22 20:43:01,0.99,2
15777,130,2005-08-23 13:29:08,2,2005-08-23 13:29:08,3527,4241,2005-08-27 18:50:08,4.99,1
83,131,2005-05-25 12:30:15,1,2005-05-25 12:30:15,3529,466,2005-05-27 15:40:15,4.99,1
3515,131,2005-07-06 00:48:55,1,2005-07-06 00:48:55,3533,3220,2005-07-09 00:15:55,2.99,1
5395,131,2005-07-09 19:42:37,1,2005-07-09 19:42:37,3535,4428,2005-07-10 15:39:37,4.99,1
5610,131,2005-07-10 05:09:52,2,2005-07-10 05:09:52,3536,481,2005-07-13 07:08:52,2.99,1
7557,131,2005-07-27 22:18:19,1,2005-07-27 22:18:19,3539,3152,2005-07-29 00:24:19,2.99,1
11973,131,2005-08-17 17:55:58,2,2005-08-17 17:55:58,3548,1472,2005-08-21 19:55:58,2.99,1
1843,132,2005-06-16 23:53:42,2,2005-06-16 23:53:42,3558,2714,2005-06-22 18:33:42,0.99,1
2384,132,2005-06-18 15:18:49,1,2005-06-18 15:18:49,3560,3378,2005-06-21 18:10:49,0.99,1
3706,132,2005-07-06 10:18:01,2,2005-07-06 10:18:01,3564,681,2005-07-09 09:07:01,0.99,1
4903,132,2005-07-08 20:50:05,1,2005-07-08 20:50:05,3569,1769,2005-07-13 15:27:05,0.99,2
5715,132,2005-07-10 10:48:03,1,2005-07-10 10:48:03,3573,1638,2005-07-18 11:27:03,1.99,2
6239,132,2005-07-11 14:20:48,2,2005-07-11 14:20:48,3574,4107,2005-07-17 13:41:48,6.99,1
7631,132,2005-07-28 01:01:15,2,2005-07-28 01:01:15,3577,2437,2005-08-01 06:16:15,1.99,1
10243,132,2005-08-01 02:18:46,1,2005-08-01 02:18:46,3578,2236,2005-08-06 21:45:46,4.99,2
10619,132,2005-08-01 15:07:04,2,2005-08-01 15:07:04,3580,2189,2005-08-07 11:42:04,3.99,2
15874,132,2005-08-23 16:30:55,1,2005-08-23 16:30:55,3585,621,2005-08-28 20:57:55,4.99,1
3365,133,2005-06-21 12:55:48,2,2005-06-21 12:55:48,3591,657,2005-06-23 13:38:48,0.99,2
4566,133,2005-07-08 05:18:50,1,2005-07-08 05:18:50,3593,4302,2005-07-15 01:53:50,2.99,2
5063,133,2005-07-09 04:37:31,2,2005-07-09 04:37:31,3596,1027,2005-07-13 09:56:31,2.99,2
7400,133,2005-07-27 16:16:37,2,2005-07-27 16:16:37,3600,2874,2005-07-31 12:34:37,0.99,1
12419,133,2005-08-18 10:01:48,1,2005-08-18 10:01:48,3606,3111,2005-08-19 13:40:48,4.99,1
16009,133,2005-08-23 21:07:59,2,2005-08-23 21:07:59,3612,3055,2005-08-29 16:54:59,6.99,1
798,134,2005-05-29 17:23:43,2,2005-05-29 17:23:43,3614,1102,2005-06-01 13:06:43,0.99,2
1618,134,2005-06-16 07:08:38,2,2005-06-16 07:08:38,3617,3741,2005-06-25 05:26:38,9.99,1
6226,134,2005-07-11 13:48:11,2,2005-07-11 13:48:11,3622,2758,2005-07-15 17:18:11,2.99,2
8650,134,2005-07-29 14:59:04,2,2005-07-29 14:59:04,3626,1272,2005-08-04 13:13:04,1.99,2
6817,135,2005-07-12 18:19:57,1,2005-07-12 18:19:57,3646,184,2005-07-19 22:53:57,3.99,1
7297,135,2005-07-27 12:39:48,2,2005-07-27 12:39:48,3647,1855,2005-07-29 17:50:48,4.99,2
7554,135,2005-07-27 22:12:41,2,2005-07-27 22:12:41,3649,1805,2005-08-04 01:34:41,7.99,1
7734,135,2005-07-28 05:08:44,2,2005-07-28 05:08:44,3650,2726,2005-07-30 09:42:44,0.99,1
8315,135,2005-07-29 03:37:07,2,2005-07-29 03:37:07,3651,1420,2005-07-29 23:22:07,0.99,1
8987,135,2005-07-30 04:37:36,2,2005-07-30 04:37:36,3653,1434,2005-08-08 10:14:36,6.99,1
10091,135,2005-07-31 20:23:13,2,2005-07-31 20:23:13,3654,1878,2005-08-02 21:58:13,4.99,2
11194,135,2005-08-02 11:35:53,1,2005-08-02 11:35:53,3658,2732,2005-08-10 11:28:53,5.99,2
13035,135,2005-08-19 08:46:45,1,2005-08-19 08:46:45,3661,4082,2005-08-22 11:42:45,0.99,1
13390,135,2006-02-14 15:16:03,1,2006-02-14 15:16:03,3665,2855,,0.99,1
5627,136,2005-07-10 05:51:12,2,2005-07-10 05:51:12,3669,244,2005-07-17 09:56:12,3.99,1
6142,136,2005-07-11 08:54:09,2,2005-07-11 08:54:09,3670,1722,2005-07-18 05:23:09,3.99,2
12287,136,2005-08-18 04:58:06,1,2005-08-18 04:58:06,3675,2238,2005-08-24 00:06:06,5.99,1
14379,136,2005-08-21 09:53:03,1,2005-08-21 09:53:03,3678,3062,2005-08-24 14:32:03,0.99,2
5443,137,2005-07-09 21:56:09,2,2005-07-09 21:56:09,3692,2951,2005-07-16 00:33:09,3.99,1
9709,137,2005-07-31 08:04:55,1,2005-07-31 08:04:55,3702,2096,2005-08-07 08:58:55,4.99,1
10595,137,2005-08-01 14:16:28,1,2005-08-01 14:16:28,3705,966,2005-08-03 10:37:28,4.99,2
13148,137,2005-08-19 12:55:30,1,2005-08-19 12:55:30,3711,1762,2005-08-21 11:01:30,0.99,1
13776,137,2005-08-20 11:57:06,1,2005-08-20 11:57:06,3713,2439,2005-08-26 10:55:06,5.99,1
14754,137,2005-08-21 23:17:26,2,2005-08-21 23:17:26,3714,2355,2005-08-29 18:55:26,7.99,1
1316,138,2005-06-15 10:26:23,2,2005-06-15 10:26:23,3722,3891,2005-06-21 09:25:23,0.99,2
2731,138,2005-06-19 15:14:55,2,2005-06-19 15:14:55,3724,4218,2005-06-27 14:30:55,7.99,1
6458,138,2005-07-12 01:08:52,1,2005-07-12 01:08:52,3729,2809,2005-07-16 20:22:52,2.99,1
7754,138,2005-07-28 06:10:55,1,2005-07-28 06:10:55,3732,1981,2005-07-29 02:46:55,2.99,1
9259,138,2005-07-30 14:37:44,2,2005-07-30 14:37:44,3736,97,2005-08-06 18:05:44,1.99,2
10268,138,2005-08-01 03:08:56,1,2005-08-01 03:08:56,3741,2755,2005-08-08 02:41:56,3.99,1
11015,138,2005-08-02 05:13:00,2,2005-08-02 05:13:00,3743,4331,2005-08-08 04:18:00,4.99,1
1169,139,2005-06-14 23:42:56,2,2005-06-14 23:42:56,3754,1062,2005-06-16 04:02:56,2.99,2
1736,139,2005-06-16 15:52:32,2,2005-06-16 15:52:32,3755,3771,2005-06-21 14:39:32,2.99,1
4660,139,2005-07-08 09:54:47,2,2005-07-08 09:54:47,3758,1208,2005-07-11 15:19:47,0.99,2
5092,139,2005-07-09 05:57:39,2,2005-07-09 05:57:39,3760,3256,2005-07-12 00:45:39,2.99,2
9920,139,2005-07-31 14:57:13,2,2005-07-31 14:57:13,3769,3108,2005-08-03 18:58:13,4.99,2
15471,139,2005-08-23 01:38:48,1,2005-08-23 01:38:48,3779,2591,2005-08-31 19:47:48,3.99,1
6918,140,2005-07-12 22:30:29,1,2005-07-12 22:30:29,3788,4085,2005-07-19 22:51:29,2.99,1
11430,140,2005-08-02 20:04:36,1,2005-08-02 20:04:36,3793,2258,2005-08-08 19:43:36,3.99,2
12086,140,2005-08-17 22:20:01,1,2005-08-17 22:20:01,3794,3963,2005-08-26 02:14:01,4.99,1
15852,140,2005-08-23 15:47:02,1,2005-08-23 15:47:02,3798,1506,2005-08-25 19:37:02,2.99,1
1242,141,2005-06-15 05:05:07,1,2005-06-15 05:05:07,3800,821,2005-06-22 04:57:07,7.99,2
5769,141,2005-07-10 13:17:58,1,2005-07-10 13:17:58,3807,4052,2005-07-11 11:32:58,0.99,1
7878,141,2005-07-28 10:27:10,1,2005-07-28 10:27:10,3809,1564,2005-07-29 11:22:10,2.99,2
9584,141,2005-07-31 03:05:48,2,2005-07-31 03:05:48,3812,419,2005-08-01 05:50:48,4.99,1
10287,141,2005-08-01 03:37:01,2,2005-08-01 03:37:01,3814,125,2005-08-05 23:03:01,3.99,1
10798,141,2005-08-01 22:03:10,1,2005-08-01 22:03:10,3816,382,2005-08-08 01:34:10,4.99,1
13470,141,2005-08-20 01:01:16,1,2005-08-20 01:01:16,3825,3097,2005-08-21 03:19:16,4.99,2
15964,141,2005-08-23 19:45:25,2,2005-08-23 19:45:25,3830,251,2005-08-26 22:43:25,2.99,1
575,142,2005-05-28 10:56:09,1,2005-05-28 10:56:09,3833,4451,2005-06-05 15:39:09,9.99,1
3214,142,2005-06-21 01:08:26,2,2005-06-21 01:08:26,3835,776,2005-06-23 03:24:26,2.99,1
4497,142,2005-07-08 01:51:32,1,2005-07-08 01:51:32,3837,1995,2005-07-15 22:56:32,4.99,2
6522,142,2005-07-12 04:11:58,1,2005-07-12 04:11:58,3839,3916,2005-07-15 08:32:58,0.99,1
7764,142,2005-07-28 06:40:05,2,2005-07-28 06:40:05,3840,3537,2005-07-30 02:51:05,2.99,1
9131,142,2005-07-30 09:55:57,1,2005-07-30 09:55:57,3844,623,2005-08-01 14:21:57,2.99,1
9419,142,2005-07-30 21:04:59,2,2005-07-30 21:04:59,3845,4427,2005-08-06 15:47:59,5.99,1
11244,142,2005-08-02 13:33:24,2,2005-08-02 13:33:24,3847,3423,2005-08-10 10:18:24,5.99,2
13044,142,2005-08-19 09:14:31,1,2005-08-19 09:14:31,3849,809,2005-08-20 11:16:31,0.99,1
13959,142,2005-08-20 18:16:21,2,2005-08-20 18:16:21,3851,2283,2005-08-22 13:56:21,0.99,1
14116,142,2005-08-21 01:11:17,2,2005-08-21 01:11:17,3852,2356,2005-08-24 23:45:17,4.99,2
15477,142,2005-08-23 01:46:35,1,2005-08-23 01:46:35,3855,2406,2005-08-28 22:12:35,1.99,1
15454,142,2006-02-14 15:16:03,2,2006-02-14 15:16:03,3856,2946,,0.99,1
1898,143,2005-06-17 04:28:11,2,2005-06-17 04:28:11,3859,2873,2005-06-25 07:04:11,1.99,2
1942,143,2005-06-17 07:43:39,1,2005-06-17 07:43:39,3860,261,2005-06-25 02:24:39,4.99,1
2588,143,2005-06-19 05:20:31,2,2005-06-19 05:20:31,3863,3626,2005-06-22 04:20:31,4.99,1
6207,143,2005-07-11 12:34:24,2,2005-07-11 12:34:24,3868,3226,2005-07-14 10:15:24,4.99,2
11651,143,2005-08-17 05:02:25,2,2005-08-17 05:02:25,3874,3681,2005-08-24 08:15:25,6.99,2
323,144,2005-05-27 00:49:27,1,2005-05-27 00:49:27,3879,2362,2005-05-30 03:12:27,2.99,1
345,144,2005-05-27 04:32:25,1,2005-05-27 04:32:25,3880,1396,2005-05-31 09:50:25,2.99,2
3019,144,2005-06-20 11:11:52,2,2005-06-20 11:11:52,3884,491,2005-06-27 08:30:52,4.99,2
5374,144,2005-07-09 18:52:08,1,2005-07-09 18:52:08,3890,946,2005-07-16 16:34:08,8.99,2
5408,144,2005-07-09 20:16:51,1,2005-07-09 20:16:51,3891,3162,2005-07-18 22:19:51,7.99,2
7378,144,2005-07-27 15:31:33,2,2005-07-27 15:31:33,3895,3297,2005-08-03 17:15:33,5.99,2
7830,144,2005-07-28 08:43:49,2,2005-07-28 08:43:49,3897,4492,2005-08-04 09:30:49,0.99,1
7858,144,2005-07-28 09:50:18,1,2005-07-28 09:50:18,3898,992,2005-08-05 14:33:18,3.99,1
9098,144,2005-07-30 08:44:21,1,2005-07-30 08:44:21,3902,1267,2005-08-08 12:31:21,3.99,1
10593,144,2005-08-01 14:13:19,2,2005-08-01 14:13:19,3906,1886,2005-08-06 08:48:19,4.99,1
10951,144,2005-08-02 03:26:35,1,2005-08-02 03:26:35,3908,173,2005-08-07 22:03:35,4.99,1
11228,144,2005-08-02 12:55:23,1,2005-08-02 12:55:23,3909,2561,2005-08-08 12:31:23,2.99,1
11534,144,2005-08-17 00:35:27,1,2005-08-17 00:35:27,3911,2414,2005-08-24 01:36:27,7.99,1
12980,144,2005-08-19 07:03:14,1,2005-08-19 07:03:14,3916,1854,2005-08-26 05:07:14,6.99,2
14159,144,2005-08-21 02:45:58,1,2005-08-21 02:45:58,3918,3231,2005-08-27 04:53:58,2.99,2
2614,145,2005-06-19 07:28:11,1,2005-06-19 07:28:11,3923,4147,2005-06-22 12:33:11,0.99,2
3647,145,2005-07-06 07:29:17,1,2005-07-06 07:29:17,3924,3762,2005-07-13 08:32:17,5.99,1
6056,145,2005-07-11 04:01:27,1,2005-07-11 04:01:27,3930,3069,2005-07-12 04:14:27,2.99,2
6339,145,2005-07-11 19:45:32,2,2005-07-11 19:45:32,3931,2401,2005-07-18 22:34:32,1.99,1
6378,145,2005-07-11 21:45:23,1,2005-07-11 21:45:23,3932,3170,2005-07-14 16:56:23,0.99,2
7061,145,2005-07-27 03:51:10,1,2005-07-27 03:51:10,3933,880,2005-07-31 05:36:10,2.99,2
9576,145,2005-07-31 02:52:59,2,2005-07-31 02:52:59,3938,3327,2005-08-05 23:35:59,0.99,2
12637,145,2005-08-18 18:06:53,1,2005-08-18 18:06:53,3942,4005,2005-08-19 17:36:53,2.99,1
13012,145,2005-08-19 07:54:59,2,2005-08-19 07:54:59,3944,1690,2005-08-26 09:50:59,7.99,2
2099,146,2005-06-17 18:47:26,2,2005-06-17 18:47:26,3953,3660,2005-06-24 22:31:26,2.99,2
4849,146,2005-07-08 18:34:34,2,2005-07-08 18:34:34,3958,4323,2005-07-14 20:27:34,6.99,1
6184,146,2005-07-11 11:19:21,1,2005-07-11 11:19:21,3961,1131,2005-07-19 07:35:21,6.99,2
11173,146,2005-08-02 10:28:00,1,2005-08-02 10:28:00,3965,4296,2005-08-10 14:53:00,7.99,2
12385,146,2005-08-18 08:39:33,1,2005-08-18 08:39:33,3972,3143,2005-08-21 14:22:33,2.99,1
12888,146,2005-08-19 03:41:09,2,2005-08-19 03:41:09,3973,4398,2005-08-24 07:09:09,4.99,1
14143,146,2005-08-21 02:10:32,1,2005-08-21 02:10:32,3976,2549,2005-08-23 23:50:32,2.99,2
15842,146,2005-08-23 15:36:05,2,2005-08-23 15:36:05,3977,1850,2005-08-30 14:05:05,6.99,1
2171,147,2005-06-18 00:06:04,2,2005-06-18 00:06:04,3980,1768,2005-06-24 18:09:04,0.99,1
3956,147,2005-07-06 22:01:51,2,2005-07-06 22:01:51,3985,15,2005-07-12 21:35:51,2.99,2
4792,147,2005-07-08 16:29:38,2,2005-07-08 16:29:38,3986,2132,2005-07-10 16:31:38,0.99,2
7723,147,2005-07-28 04:45:37,2,2005-07-28 04:45:37,3994,3263,2005-07-30 09:03:37,0.99,1
9772,147,2005-07-31 09:56:07,2,2005-07-31 09:56:07,3996,3639,2005-08-01 13:50:07,0.99,2
12284,147,2005-08-18 04:55:49,2,2005-08-18 04:55:49,3999,3162,2005-08-22 08:45:49,4.99,1
13542,147,2005-08-20 03:41:57,2,2005-08-20 03:41:57,4001,4543,2005-08-29 03:21:57,4.99,2
15052,147,2005-08-22 10:09:19,2,2005-08-22 10:09:19,4007,2349,2005-08-31 09:27:19,2.99,1
1501,148,2005-06-15 22:02:35,1,2005-06-15 22:02:35,4013,1780,2005-06-23 18:59:35,1.99,1
3653,148,2005-07-06 07:45:13,2,2005-07-06 07:45:13,4018,2513,2005-07-10 11:51:13,0.99,1
4746,148,2005-07-08 13:47:55,2,2005-07-08 13:47:55,4020,173,2005-07-11 09:06:55,2.99,1
4950,148,2005-07-08 22:58:07,2,2005-07-08 22:58:07,4021,3291,2005-07-09 20:41:07,2.99,1
7865,148,2005-07-28 10:07:04,2,2005-07-28 10:07:04,4029,2334,2005-08-06 08:16:04,9.99,1
8111,148,2005-07-28 19:10:03,1,2005-07-28 19:10:03,4030,3226,2005-07-29 22:25:03,4.99,2
9530,148,2005-07-31 01:09:06,2,2005-07-31 01:09:06,4037,1718,2005-08-04 23:47:06,1.99,1
12983,148,2005-08-19 07:06:51,2,2005-08-19 07:06:51,4046,406,2005-08-28 10:35:51,6.99,1
1800,149,2005-06-16 20:18:46,1,2005-06-16 20:18:46,4060,2058,2005-06-20 17:12:46,2.99,1
4766,149,2005-07-08 15:16:04,2,2005-07-08 15:16:04,4068,1057,2005-07-15 11:04:04,3.99,1
4837,149,2005-07-08 18:09:12,1,2005-07-08 18:09:12,4069,1944,2005-07-11 16:40:12,0.99,1
10154,149,2005-07-31 22:30:49,2,2005-07-31 22:30:49,4076,2745,2005-08-07 03:05:49,2.99,2
11561,149,2005-08-17 01:23:09,2,2005-08-17 01:23:09,4079,189,2005-08-23 21:02:09,2.99,1
12000,149,2005-08-17 18:49:44,2,2005-08-17 18:49:44,4080,2256,2005-08-24 16:34:44,4.99,1
15562,149,2005-08-23 05:04:33,1,2005-08-23 05:04:33,4083,4238,2005-08-27 09:58:33,2.99,2
7690,150,2005-07-28 03:26:21,1,2005-07-28 03:26:21,4091,1076,2005-07-29 00:08:21,4.99,2
12260,150,2005-08-18 04:15:43,1,2005-08-18 04:15:43,4096,1352,2005-08-26 23:31:43,6.99,2
12890,150,2005-08-19 03:42:08,1,2005-08-19 03:42:08,4100,3831,2005-08-19 23:08:08,0.99,2
13372,150,2005-08-19 21:23:19,1,2005-08-19 21:23:19,4103,3366,2005-08-24 22:12:19,2.99,1
14520,150,2005-08-21 15:00:49,1,2005-08-21 15:00:49,4107,4533,2005-08-30 19:04:49,9.99,2
2947,151,2005-06-20 06:00:21,2,2005-06-20 06:00:21,4112,4302,2005-06-23 10:04:21,2.99,2
3089,151,2005-06-20 15:57:01,2,2005-06-20 15:57:01,4114,539,2005-06-25 13:15:01,0.99,2
4376,151,2005-07-07 20:24:33,1,2005-07-07 20:24:33,4116,1344,2005-07-11 18:32:33,2.99,1
6768,151,2005-07-12 15:47:51,2,2005-07-12 15:47:51,4118,3418,2005-07-19 21:17:51,3.99,2
15227,151,2005-08-22 17:22:41,1,2005-08-22 17:22:41,4133,2987,2005-08-23 20:59:41,4.99,1
15926,151,2005-08-23 18:20:56,2,2005-08-23 18:20:56,4134,2231,2005-08-24 18:20:56,2.99,1
359,152,2005-05-27 06:48:33,1,2005-05-27 06:48:33,4136,1156,2005-05-29 03:55:33,4.99,2
3786,152,2005-07-06 14:00:41,1,2005-07-06 14:00:41,4140,4508,2005-07-13 16:49:41,7.99,1
4974,152,2005-07-09 00:00:36,1,2005-07-09 00:00:36,4141,1071,2005-07-13 21:03:36,4.99,1
6273,152,2005-07-11 16:08:41,2,2005-07-11 16:08:41,4142,2403,2005-07-14 16:41:41,0.99,1
9010,152,2005-07-30 05:12:04,2,2005-07-30 05:12:04,4144,1698,2005-08-06 02:54:04,5.99,1
10320,152,2005-08-01 04:39:26,1,2005-08-01 04:39:26,4145,2298,2005-08-08 06:01:26,6.99,1
13484,152,2005-08-20 01:16:52,2,2005-08-20 01:16:52,4152,1533,2005-08-22 23:47:52,0.99,2
2893,153,2005-06-20 02:22:08,2,2005-06-20 02:22:08,4159,397,2005-06-26 21:01:08,4.99,1
3795,153,2005-07-06 14:37:41,2,2005-07-06 14:37:41,4161,240,2005-07-11 20:27:41,0.99,1
3949,153,2005-07-06 21:46:36,1,2005-07-06 21:46:36,4162,1765,2005-07-11 03:18:36,0.99,1
14664,153,2005-08-21 19:48:47,1,2005-08-21 19:48:47,4175,4377,2005-08-27 16:47:47,4.99,1
14747,153,2005-08-21 23:00:02,2,2005-08-21 23:00:02,4176,201,2005-08-26 18:58:02,4.99,1
865,154,2005-05-30 03:39:44,2,2005-05-30 03:39:44,4182,3183,2005-06-07 08:10:44,7.99,2
978,154,2005-05-30 21:30:52,1,2005-05-30 21:30:52,4183,407,2005-06-07 16:22:52,5.99,2
1963,154,2005-06-17 09:09:31,2,2005-06-17 09:09:31,4184,1943,2005-06-24 13:16:31,0.99,1
4252,154,2005-07-07 14:13:05,1,2005-07-07 14:13:05,4190,474,2005-07-09 14:17:05,2.99,1
7156,154,2005-07-27 07:19:34,1,2005-07-27 07:19:34,4197,34,2005-07-31 04:31:34,4.99,1
10278,154,2005-08-01 03:25:27,1,2005-08-01 03:25:27,4201,2497,2005-08-08 07:52:27,6.99,1
14731,154,2005-08-21 22:21:49,1,2005-08-21 22:21:49,4206,1351,2005-08-24 16:27:49,2.99,2
14918,154,2005-08-22 05:06:38,2,2005-08-22 05:06:38,4208,4056,2005-08-30 01:44:38,6.99,1
15351,154,2005-08-22 21:15:46,1,2005-08-22 21:15:46,4209,3260,2005-08-23 17:38:46,0.99,1
3405,155,2005-06-21 15:58:25,1,2005-06-21 15:58:25,4216,2344,2005-06-23 10:58:25,4.99,2
