inventario_id,film_id,negozio_id
4313,939,2
4552,993,2
272,61,1
1343,296,1
864,190,2
711,155,2
1739,378,2
4425,967,2
76,15,2
2122,460,1
2213,479,1
753,165,1
4406,963,2
2674,586,2
669,146,1
1785,388,1
3960,863,2
1989,433,2
4464,975,2
2761,606,2
1188,265,1
3944,859,2
4102,893,1
2485,545,1
4505,983,1
2030,442,1
459,101,1
4007,873,1
3325,731,2
612,133,1
809,176,1
1808,392,2
1727,376,2
4539,991,1
1731,377,1
1136,252,1
761,166,1
1508,330,1
2413,526,2
2987,655,1
688,150,2
2238,484,1
3071,676,1
3847,842,2
1927,418,2
3711,812,1
75,15,2
1825,396,2
705,154,2
81,17,1
4511,985,1
4048,881,2
3381,741,2
717,157,2
3527,772,1
945,210,2
2356,512,2
2431,531,1
1875,409,1
1543,338,2
270,60,1
1812,394,1
2522,554,2
1287,284,2
3389,744,1
2627,576,2
3172,697,1
2424,529,1
2239,484,1
3444,755,1
775,169,2
1396,305,2
3645,796,1
169,37,1
2074,450,1
927,206,1
2651,581,1
1834,398,2
3341,734,2
3678,804,2
1008,226,2
1954,426,2
1253,277,1
4536,990,2
570,123,2
1019,228,2
2839,623,1
1447,317,1
3215,706,2
203,45,1
3375,740,2
1755,381,2
2058,447,1
60,12,1
1068,238,1
2372,517,2
3739,818,1
1168,258,2
2634,578,1
2384,520,1
3655,798,1
3012,661,1
4475,978,1
4159,903,2
3000,658,2
3935,858,2
274,61,1
354,78,2
4023,876,1
640,139,1
1077,240,2
916,204,1
1359,300,1
2472,542,1
1033,231,2
3530,772,2
1560,342,1
2833,621,2
4524,987,2
3150,691,2
223,50,1
480,105,2
2313,502,2
589,129,1
1157,255,2
2010,437,2
164,35,2
3567,780,2
125,25,1
1462,320,2
429,95,1
332,73,2
3840,841,2
412,91,1
1279,283,1
3545,775,1
1318,291,1
4335,945,1
3404,746,2
2137,462,2
3966,864,1
3950,861,2
1721,375,1
3116,684,2
1626,355,2
820,179,1
444,98,1
796,174,1
1601,350,2
730,159,2
2129,461,1
2649,580,2
3046,668,2
3799,832,1
670,146,1
1923,418,1
4269,929,1
2470,541,2
2255,488,1
2328,505,2
1411,309,1
2292,498,1
1224,271,2
3420,749,1
3256,716,2
3763,823,2
4578,1000,2
2811,617,1
3789,829,2
630,137,2
1421,311,2
2611,572,2
3270,720,2
1545,338,2
618,134,2
2481,544,1
1907,415,1
112,22,2
3485,764,1
4088,891,1
2217,479,2
3163,694,2
825,181,1
3626,791,2
1482,324,1
2309,502,1
1606,351,1
3365,738,2
2124,460,2
3228,709,1
3479,763,1
4276,930,2
2812,617,1
2433,531,1
2533,556,1
2089,453,1
2935,645,1
289,65,2
2749,603,1
2204,476,2
3528,772,1
2698,592,2
3561,778,1
307,69,1
1023,229,1
115,23,1
55,11,1
205,45,2
4129,897,2
3723,814,2
2556,560,1
1131,251,1
3225,708,2
1720,375,1
3455,757,2
4190,912,1
3726,814,2
3841,841,2
1143,253,1
1461,320,1
2991,655,2
1156,255,1
445,99,1
413,91,1
3314,729,2
3932,857,2
2175,469,2
3599,786,2
645,140,1
4499,982,2
1886,411,1
4325,942,1
1228,272,1
3569,780,2
707,154,2
4128,897,1
1932,420,1
1791,389,1
4312,939,2
1619,353,2
3971,865,1
691,151,1
33,7,1
3915,854,2
1538,336,2
1735,378,1
2871,629,2
807,175,2
3362,738,1
4332,944,2
2999,657,2
514,114,1
2590,568,2
325,72,2
3675,804,1
2080,451,1
4192,912,2
913,203,2
2297,500,1
3614,789,2
4069,887,1
2389,521,2
1881,410,1
2829,621,1
3738,817,1
2553,559,2
1782,387,2
1067,238,1
1759,382,1
1031,231,1
1781,387,2
176,39,1
101,20,1
1470,322,1
3687,806,2
983,219,1
1502,329,1
2572,563,1
920,204,2
2205,477,2
3326,732,1
1652,361,1
991,220,2
1460,320,1
3918,855,2
1469,321,1
1933,420,2
832,182,1
2521,554,1
542,118,2
4496,982,1
1441,315,2
580,127,1
2334,506,2
1993,434,1
2594,570,1
4204,914,2
1587,348,2
197,44,1
277,61,2
2689,590,2
3672,804,1
1654,361,1
938,208,1
884,194,2
2265,489,2
3516,770,2
4297,936,2
2964,650,1
2661,584,1
3304,727,2
3607,788,2
353,78,1
3126,687,2
4559,995,1
3563,778,2
1239,274,1
4331,944,2
72,15,1
2359,513,2
3271,720,2
799,174,2
2320,504,1
1048,234,1
1058,235,2
486,109,1
698,153,1
2152,465,1
1790,389,1
3827,838,2
1286,284,2
3311,729,2
4309,938,2
1697,369,2
3887,849,2
2775,609,2
524,115,2
680,149,1
3835,840,1
857,189,1
3190,700,2
1618,353,2
858,189,1
628,136,1
3894,850,2
2032,443,1
2703,593,2
1804,392,1
3419,749,1
3661,800,1
349,77,2
1032,231,1
3167,696,1
3962,863,2
2628,576,2
1475,322,2
3969,865,1
3374,740,2
43,9,1
433,96,1
311,69,2
3542,774,1
821,179,1
1880,409,2
2617,574,1
3221,707,2
904,200,2
255,57,1
264,59,1
2726,598,1
1698,370,1
551,120,1
3608,789,1
1053,234,2
387,86,1
1928,418,2
3452,757,1
2164,467,2
869,191,1
844,184,2
1842,401,1
733,160,2
225,50,2
3315,730,1
4272,930,1
3881,849,1
1354,299,1
638,139,1
3090,679,2
3431,753,1
4357,949,2
2834,621,2
3888,849,2
2482,544,2
2094,454,1
2790,612,2
2336,507,2
4301,937,2
2598,571,1
3825,838,1
37,8,2
3035,666,1
2500,549,2
3814,835,1
1519,331,2
3642,795,1
2665,585,2
552,120,1
3717,813,2
1126,249,2
4278,931,2
331,73,2
2272,491,2
4181,911,1
1678,366,2
1809,392,2
435,96,1
1099,244,2
1244,275,1
1497,328,2
1325,293,1
1010,226,2
2738,601,1
4570,999,1
722,158,2
171,37,2
1811,393,1
2115,458,2
3468,760,2
303,68,2
1368,301,2
4414,965,1
1082,241,1
3623,791,1
1403,307,2
73,15,2
585,127,2
1612,352,2
4392,960,2
1841,401,1
2371,517,2
4460,974,1
355,78,2
1628,356,1
1438,314,2
2743,602,1
2656,583,1
4137,898,2
3657,798,2
1555,341,2
1347,297,2
3897,851,1
3220,707,2
2705,594,1
135,27,1
507,112,2
1668,364,1
1472,322,1
4256,925,1
3289,724,2
4154,902,1
204,45,1
1956,427,1
222,50,1
4557,995,1
2012,438,1
4020,875,2
2491,546,2
3241,711,2
1108,245,2
2310,502,1
3744,819,1
963,215,1
2600,571,2
2000,436,1
2098,455,1
1669,364,1
4233,920,2
483,107,2
2727,598,1
3692,807,2
4411,964,1
2548,559,1
3597,786,2
2350,511,2
134,26,2
4306,938,1
1629,356,1
4358,949,2
937,207,1
3879,848,1
818,178,1
2385,521,1
4140,899,1
3734,816,2
127,25,1
735,160,2
4540,991,2
575,125,2
1816,395,1
4555,994,1
515,114,1
2123,460,1
3803,833,1
1293,285,2
3819,836,1
627,136,1
668,145,2
897,200,1
834,183,1
1488,326,2
403,89,2
3513,769,2
4187,911,2
3456,758,2
1226,272,1
1709,373,1
2824,620,1
1895,412,2
1230,273,1
540,118,1
3184,698,2
1248,275,2
3111,683,2
3618,790,1
4318,941,1
1955,426,2
137,27,1
2957,648,2
3235,710,1
1566,344,1
322,72,1
3772,825,1
3432,753,1
1779,387,1
1778,387,1
2731,599,1
3500,767,1
811,176,2
62,12,1
2650,580,2
285,64,2
739,162,1
2791,612,2
3679,805,1
759,166,1
248,56,1
67,13,2
1863,406,2
3410,747,2
2589,568,2
1192,266,1
238,54,1
1824,396,2
830,181,2
3492,765,1
94,19,1
3721,814,1
3348,735,2
2078,450,2
258,57,2
3243,714,2
3092,680,1
3108,683,1
437,97,1
3557,777,2
3408,747,2
1513,330,2
83,17,1
4060,884,2
475,104,2
3605,788,1
1362,300,2
4501,982,2
2397,524,1
3263,718,2
1525,333,2
2145,464,1
2768,608,2
2420,528,1
2929,644,1
724,159,1
3385,743,2
4266,928,1
3954,862,2
3240,711,2
1544,338,2
3276,722,1
3785,829,1
4395,961,1
1643,358,2
2432,531,1
3798,832,1
3192,702,1
1172,260,2
1696,369,2
2818,619,1
3555,777,1
235,53,1
2914,640,2
804,175,1
3534,773,1
2657,583,1
246,55,2
4175,908,1
2031,442,1
2229,482,1
2509,551,2
2763,606,2
812,176,2
2973,651,2
304,69,1
2006,437,1
3903,852,1
2275,491,2
2700,593,2
4029,878,2
1495,327,2
1456,319,2
517,114,2
3905,852,1
1542,337,2
3496,766,1
3863,845,2
2321,504,1
2642,579,2
2690,590,2
794,173,2
391,86,2
1803,391,2
1909,415,2
774,169,1
1436,314,2
1209,269,1
4050,881,2
1844,402,1
114,22,2
3991,870,1
2856,625,2
3975,866,2
370,81,1
2624,575,2
215,48,2
4025,877,1
3731,816,1
1992,434,1
3575,782,2
827,181,1
3301,727,1
3867,846,1
1787,388,2
82,17,1
3188,699,1
3780,827,2
1401,307,1
1686,367,2
1407,308,1
4401,962,1
3023,664,1
3992,870,1
1233,273,1
2886,633,2
3160,694,1
538,118,1
1251,276,1
527,116,1
1386,304,1
3995,870,2
3606,788,2
795,174,1
824,180,2
1081,241,1
4074,888,1
1414,309,2
4303,937,2
906,201,1
4349,948,2
2879,631,2
1749,380,2
1309,288,2
3550,776,2
105,21,2
158,34,2
3372,739,2
922,205,1
126,25,1
3779,827,2
4391,959,1
1621,354,1
3223,708,1
1125,249,2
2445,534,1
4393,960,2
1171,260,2
3504,767,2
3624,791,1
3630,792,2
2840,623,2
504,112,1
2913,640,2
3495,765,1
1419,311,1
3613,789,2
1548,339,2
4283,932,2
4368,952,1
400,89,1
2513,552,2
1013,227,1
1985,433,1
1925,418,1
3113,683,2
2774,609,1
4513,985,2
1744,379,2
211,47,2
1043,233,1
3440,754,2
678,149,1
1004,225,1
1478,323,2
1397,306,1
1829,397,2
2388,521,1
4320,941,1
3280,723,1
3261,717,2
908,201,1
3577,782,2
2717,596,2
3061,672,2
615,133,2
1130,250,2
877,193,2
4066,886,1
573,124,2
2169,468,2
4549,993,1
2383,520,1
2779,610,1
4214,916,1
2077,450,2
234,52,2
1999,435,1
2422,528,1
3946,861,1
3338,734,1
654,142,1
1264,280,2
2978,652,1
1158,255,2
1151,254,2
3949,861,2
350,77,2
207,46,2
2507,551,1
1040,232,2
479,105,2
1205,267,2
2138,462,2
715,156,2
1085,242,1
4553,993,2
2747,602,2
4073,888,1
503,112,1
110,22,1
230,51,2
894,199,2
3162,694,1
493,110,1
1918,417,1
732,160,1
3018,663,1
2133,461,2
2564,562,1
2786,611,1
2832,621,2
4446,972,1
1847,402,2
2740,601,1
1792,389,2
651,141,1
4545,992,2
74,15,2
3401,746,1
3488,764,2
870,191,2
2644,579,2
1522,333,1
206,45,2
3929,857,1
2338,508,2
3754,821,2
912,203,2
2172,468,2
874,193,1
2707,595,1
4443,971,1
4246,923,2
3874,847,2
605,131,2
1729,377,1
4441,971,1
4314,940,1
4507,984,1
3817,835,2
1306,288,2
3865,845,2
1338,295,1
2735,600,1
2394,523,1
1685,367,2
1159,256,2
1718,374,2
4222,918,2
175,39,1
1504,329,2
819,179,1
3286,724,1
2702,593,2
1074,239,2
2756,604,2
4161,904,1
476,105,1
3013,661,1
3429,752,2
1300,287,1
2971,651,1
4407,963,2
3460,759,1
3980,867,1
871,191,2
1507,330,1
1615,353,1
521,115,1
3697,809,2
1666,363,2
4427,968,1
3808,834,2
1713,374,1
930,206,2
3776,827,1
2758,605,2
3996,870,2
1307,288,2
242,55,1
2,1,1
1028,230,1
4157,902,2
2142,463,2
1345,296,1
4489,980,2
3077,677,1
3832,839,2
893,199,2
1752,381,1
1554,341,1
17,4,1
797,174,1
3790,830,2
657,142,2
977,218,1
151,31,2
1967,429,1
1141,252,2
2927,643,2
808,176,1
57,11,2
2646,580,1
3844,842,1
3525,772,1
3156,693,2
317,71,2
40,8,2
3880,848,1
4044,880,2
2592,569,1
4014,873,2
3520,771,1
3269,720,2
2345,510,1
1982,432,2
1250,276,1
2447,534,2
1275,282,2
4134,898,1
4250,924,1
892,199,1
4548,993,1
685,150,1
71,15,1
1970,429,2
1899,414,1
4254,925,1
4169,906,2
1259,279,1
829,181,2
4385,958,1
2527,555,1
1161,256,2
3937,858,2
217,49,1
4476,978,1
3809,834,2
1591,349,1
2539,557,1
3234,710,1
978,218,2
2220,480,2
2902,638,1
763,166,2
2923,643,1
351,78,1
2337,508,2
4,1,1
3454,757,2
3310,728,2
3004,659,2
607,132,1
4130,897,2
1890,412,1
4565,997,1
5,1,2
3651,797,2
949,211,1
1830,397,2
533,117,1
3132,688,2
4199,913,2
773,169,1
2156,466,1
3925,856,2
2114,458,2
3370,739,2
1599,350,1
1673,365,2
2843,624,1
1789,388,2
2267,489,2
1273,282,1
159,34,2
4072,887,2
1492,327,1
3260,717,2
1746,379,2
4310,939,2
2706,594,1
736,161,1
1163,257,2
1635,357,2
2730,599,1
199,44,2
3978,867,1
3409,747,2
2073,450,1
966,215,2
547,119,2
3005,659,2
2795,614,1
4155,902,1
3448,756,2
1296,286,1
4567,998,2
970,216,1
1313,290,1
1963,428,1
1806,392,1
4307,938,1
1496,327,2
4468,976,2
4319,941,1
1263,280,1
754,165,1
2615,573,1
3941,859,1
2787,611,1
2007,437,1
427,94,1
2903,638,1
379,84,1
2199,476,1
1971,429,2
3769,824,2
150,31,2
3871,846,2
992,220,2
146,31,1
843,184,2
1255,277,1
1365,301,1
716,157,2
2686,590,1
188,42,2
3643,795,1
2151,465,1
2364,514,2
3715,812,2
1710,373,1
677,147,2
4498,982,1
3088,679,1
2304,501,1
2139,463,1
593,129,2
3480,763,1
4308,938,2
2088,452,2
4012,873,2
1540,337,1
69,13,2
263,58,2
931,206,2
1027,230,1
1256,278,1
2283,494,1
3849,843,1
4164,905,1
4484,979,2
3904,852,1
1534,336,1
2796,614,1
24,5,2
1765,383,1
1577,346,2
599,130,2
4221,917,2
1340,295,2
2380,519,2
4114,895,1
239,54,1
499,111,2
3764,823,2
2288,496,1
2130,461,2
2471,541,2
474,104,2
3547,775,2
38,8,2
1342,295,2
758,166,1
4457,973,2
3836,840,1
3403,746,2
2109,457,2
1854,403,2
3714,812,2
3920,856,1
2020,439,1
1334,294,2
3095,680,2
366,80,1
2347,511,1
1565,344,1
1165,258,2
2896,637,1
4194,912,2
380,84,1
4071,887,2
2301,500,2
1648,360,1
4455,973,2
3025,664,2
3218,707,1
3869,846,1
3677,804,2
148,31,1
1559,342,1
4365,951,2
4289,934,2
470,103,2
3983,868,1
2453,535,1
4531,989,1
2290,496,2
4419,966,2
4580,1000,2
4351,948,2
1694,369,2
2670,586,1
1878,409,2
3073,676,2
36,7,2
4450,972,2
1148,254,1
2157,466,1
3792,830,2
214,48,2
189,43,1
4469,976,2
3696,809,2
284,64,2
1416,310,1
3249,715,1
314,70,2
3416,748,2
3691,807,1
2363,514,2
2011,437,2
3264,719,1
4174,907,1
1076,239,2
3299,726,2
3641,795,1
2193,474,2
600,131,1
2858,626,2
389,86,1
1981,432,1
2831,621,1
532,117,1
1418,311,1
4265,928,1
1107,245,2
1602,350,2
2140,463,1
3581,783,1
2332,506,1
46,10,1
97,19,2
2593,570,1
914,203,2
4382,957,2
765,167,1
1510,330,1
2933,644,2
520,115,1
3866,846,1
2596,570,2
1323,292,2
2160,467,1
2480,544,1
3146,691,1
2998,657,2
9,2,2
116,23,1
3644,796,1
3911,853,1
3278,722,2
1149,254,1
2574,563,2
2163,467,2
2515,553,2
1326,293,1
1468,321,1
236,53,1
2036,443,2
4094,892,1
3130,688,2
4242,922,2
1994,434,2
4311,939,2
3861,845,1
3074,676,2
2715,596,1
1459,320,1
4463,975,2
3737,817,1
4046,880,2
4238,921,2
1452,319,1
1066,237,1
77,16,1
4346,947,1
1178,262,2
676,147,2
1638,357,2
1813,394,1
3176,697,2
4416,966,1
3136,689,1
899,200,1
4112,894,2
1184,263,2
3943,859,2
2772,609,1
2344,510,1
2099,455,1
642,139,2
3439,754,2
3999,871,1
3800,832,1
3312,729,2
3154,693,1
1640,358,1
3060,672,2
4138,899,1
1817,395,1
4424,967,1
2183,471,2
3350,736,1
3886,849,2
849,186,2
3833,840,1
2357,512,2
2587,568,1
3653,797,2
2396,524,1
1064,236,2
696,152,1
3501,767,1
1622,354,1
4516,986,1
2882,632,1
309,69,2
2836,622,2
4577,1000,1
3358,737,2
2549,559,1
1095,244,1
856,188,1
3010,661,1
70,13,2
163,35,1
2982,654,1
3856,844,1
1758,382,1
3268,720,1
1977,431,2
2853,625,2
3284,723,2
4047,880,2
700,153,1
2531,555,2
806,175,2
2202,476,2
1754,381,2
3,1,1
4003,871,2
3164,694,2
998,222,2
2581,566,1
7,1,2
3517,770,2
838,183,2
1558,341,2
2458,536,2
4000,871,1
1305,288,1
2808,616,2
1464,320,2
3089,679,1
632,137,2
529,116,2
3508,768,1
1684,367,1
3664,800,2
3891,850,1
4352,948,2
1916,416,2
1473,322,1
2044,444,2
1109,246,2
1374,302,2
3755,821,2
1294,285,2
3533,773,1
279,62,2
3878,848,1
161,35,1
3756,821,2
4282,932,1
4389,958,2
3951,862,1
1708,373,1
1357,299,1
4288,934,2
3791,830,2
2294,499,1
1375,302,2
1898,413,1
3979,867,1
2746,602,2
4053,882,1
394,86,2
4054,882,1
2666,585,2
1483,324,2
4561,995,2
2452,535,1
3248,715,1
2776,609,2
3054,670,2
1123,249,2
3244,714,2
4397,961,1
1546,339,2
3246,715,1
3722,814,1
3368,739,1
2653,581,1
4135,898,1
2868,628,2
2635,578,2
3690,807,1
3707,811,1
2560,561,1
3967,864,2
1550,340,1
3081,677,2
3093,680,1
586,127,2
122,24,1
4418,966,2
1527,334,1
237,54,1
1389,304,2
2066,448,2
590,129,1
1320,292,1
1951,425,2
39,8,2
3699,809,2
1174,260,2
2673,586,2
582,127,1
3014,662,1
2718,596,2
2375,518,2
3895,850,2
4262,927,1
1984,433,1
798,174,1
2672,586,2
120,24,1
3016,662,2
3229,709,2
1627,356,1
1889,412,1
1882,410,1
2994,657,1
2150,464,2
649,141,1
29,6,2
4180,910,2
4483,979,2
1258,279,1
1133,251,2
1302,287,2
563,122,1
625,135,2
2880,631,2
1526,334,1
3214,706,2
460,101,1
3213,706,2
1432,313,2
224,50,1
3574,782,1
3845,842,1
3197,702,2
3747,820,1
629,137,2
661,143,1
2764,606,2
2919,641,2
2625,575,2
4525,988,1
3255,716,2
2298,500,1
1392,305,1
2318,503,1
1838,399,2
926,206,1
194,43,2
88,18,1
902,200,2
2201,476,2
3342,734,2
1398,306,1
336,74,1
1372,302,1
2837,622,2
438,97,1
2003,436,2
3047,668,2
2186,472,2
2211,478,2
3669,803,1
1807,392,1
1911,416,1
743,162,2
868,191,1
2327,505,2
756,165,2
1348,297,2
2442,533,1
1169,259,1
1776,385,2
4131,897,2
344,76,1
2517,553,2
3732,816,1
1291,285,2
3615,789,2
3009,660,2
1498,328,2
1978,431,2
2936,645,1
2742,601,2
1062,236,2
4101,893,1
1327,293,2
550,119,2
1613,352,2
803,175,1
3539,774,1
4321,941,2
665,143,2
11,2,2
2849,624,2
2860,626,2
1774,385,1
2271,491,1
610,132,2
3283,723,2
1810,393,1
1631,356,2
1014,227,2
3034,665,2
193,43,2
2021,439,2
4010,873,1
3191,700,2
3337,734,1
4210,915,1
185,42,2
3319,730,2
1431,313,1
626,136,1
3815,835,2
2576,564,2
2148,464,2
2370,516,2
4361,951,1
3067,674,1
2540,557,1
2273,491,2
4333,945,1
363,79,2
995,222,2
560,122,1
702,154,1
2910,639,2
3015,662,1
2236,484,1
2391,521,2
1679,366,2
1873,408,2
2552,559,2
4160,903,2
4039,879,2
3476,762,2
405,90,1
4562,995,2
2418,527,2
1146,253,2
2516,553,2
2462,538,2
1393,305,1
2573,563,2
2530,555,2
3837,841,1
2667,586,1
3759,823,1
2425,529,1
1771,384,2
3186,698,2
3135,689,1
4369,953,1
3141,690,1
2402,525,1
1435,314,1
3924,856,2
4156,902,2
1214,270,1
4206,914,2
1387,304,1
1409,308,2
2221,480,2
2881,632,1
2711,595,2
1536,336,1
2873,630,2
3768,824,2
3882,849,1
3078,677,1
3127,687,2
162,35,1
2446,534,1
3703,810,1
4096,892,1
3908,852,2
4236,921,1
2675,587,1
1655,361,2
1913,416,2
1231,273,1
3916,855,1
22,4,2
166,35,2
2191,473,2
2541,557,2
566,122,2
3848,843,1
1379,303,1
2813,618,2
4098,892,2
2648,580,1
2116,458,2
4451,973,1
3380,741,2
313,70,1
3308,728,1
333,73,2
2841,623,2
4514,985,2
4006,872,2
4035,879,1
2360,514,1
1266,281,1
968,215,2
220,49,2
3816,835,2
3736,816,2
2580,565,1
875,193,1
139,28,1
568,123,1
4327,942,2
3889,850,1
3417,748,2
53,11,1
360,79,1
1753,381,1
4387,958,2
1446,317,1
121,24,1
3424,750,1
4554,994,1
985,220,1
3464,759,2
2102,456,2
2753,603,2
3302,727,1
4339,945,2
528,116,2
3106,682,1
559,121,2
989,220,2
27,6,1
901,200,2
1649,360,1
3343,735,1
2816,618,2
3938,858,2
3592,785,2
365,80,1
643,139,2
1425,312,2
2410,526,2
4503,983,1
2412,526,2
2264,489,2
4104,893,1
4186,911,2
1005,225,1
2167,468,1
801,174,2
384,85,2
448,99,2
3770,825,1
2305,501,1
2917,641,1
2961,649,2
63,12,2
119,23,2
4509,985,1
3752,820,2
4408,963,2
1070,239,1
3818,835,2
723,158,2
1539,337,1
3463,759,2
260,58,2
4136,898,2
2013,438,1
4118,895,2
2048,445,1
3187,699,1
141,28,1
3183,698,1
469,103,2
770,167,2
442,98,1
129,25,2
567,123,1
1823,396,2
1644,358,2
3917,855,1
404,89,2
286,64,2
2520,554,1
4185,911,2
4141,900,1
591,129,2
1997,434,2
3753,821,2
3572,782,1
3387,743,2
934,207,1
2192,474,2
1775,385,2
3718,813,2
2149,464,2
3797,832,1
4403,962,1
1940,422,2
2985,654,2
2724,597,2
3072,676,1
4493,981,2
2922,643,1
51,10,2
1551,341,1
4477,978,1
4277,930,2
240,54,2
2315,502,2
2639,579,1
1567,344,1
1139,252,2
742,162,2
2057,447,1
3556,777,2
2803,615,2
4573,999,2
2257,488,2
1581,347,1
1822,396,2
4437,970,2
714,156,2
3318,730,1
725,159,1
1191,265,1
4390,959,1
4132,897,2
4087,891,1
251,56,2
2620,574,2
4218,917,1
1856,403,2
1827,397,1
1140,252,2
447,99,1
2912,640,2
315,70,2
3019,663,1
2312,502,1
2187,473,1
3796,831,1
1991,434,1
342,76,1
3149,691,2
1528,334,2
1692,369,1
1288,285,1
826,181,1
731,160,1
1688,368,1
2805,616,1
1653,361,1
4227,919,1
1373,302,1
98,19,2
2106,457,1
764,167,1
2528,555,2
2722,597,2
1080,241,1
1089,243,1
3936,858,2
326,73,1
1584,347,1
2307,501,2
3110,683,1
1506,329,2
1445,317,1
1114,247,1
1761,382,2
417,91,2
4085,890,2
3622,790,2
639,139,1
4323,941,2
2911,639,2
4092,891,2
2379,519,2
4515,986,1
3688,806,2
2966,650,2
292,66,1
3585,784,2
4359,951,1
3741,818,1
3147,691,1
4257,925,2
2469,540,1
1213,269,2
3600,786,2
3839,841,1
3133,688,2
1541,337,2
2976,652,1
4225,918,2
361,79,2
833,182,1
996,222,2
3594,786,1
4267,928,1
4522,987,1
3838,841,1
4286,933,1
1904,414,2
1190,265,1
771,168,1
3522,771,2
2852,625,1
296,67,2
2996,657,1
1802,391,2
866,190,2
2534,556,1
2915,641,1
3544,775,1
1072,239,1
1986,433,1
1039,232,1
256,57,1
1845,402,1
4502,982,2
1457,319,2
2676,587,1
2677,587,1
1330,294,1
1979,432,1
1833,398,2
4070,887,1
3487,764,1
3357,737,2
2687,590,1
4566,997,1
3502,767,1
3743,818,2
2924,643,1
2100,456,1
2719,596,2
4251,924,2
4133,898,1
2411,526,2
2825,620,2
1818,395,1
760,166,1
3329,732,1
99,20,1
3397,745,2
2498,549,1
4244,922,2
4231,920,1
1998,435,1
2161,467,1
3612,789,2
997,222,2
3906,852,2
2015,438,2
921,204,2
1553,341,1
4379,957,1
2748,603,1
3070,675,1
343,76,1
2212,478,2
3857,844,2
3922,856,1
1227,272,1
3481,763,1
4409,964,1
865,190,2
746,163,2
2636,578,2
3124,687,1
18,4,1
3843,841,2
1262,280,1
2558,560,2
2505,551,1
3807,833,2
3181,698,1
2876,631,1
2591,569,1
845,185,1
179,39,2
1236,273,2
1378,303,1
3179,697,2
4360,951,1
2595,570,2
1069,239,1
47,10,1
2830,621,1
136,27,1
3379,741,1
1311,289,1
4497,982,1
667,145,2
2559,561,1
601,131,1
4448,972,2
3446,755,2
1949,424,2
4326,942,2
549,119,2
1187,264,2
3332,733,1
3740,818,1
1096,244,1
2460,537,2
3423,750,1
1801,391,2
2119,459,2
1552,341,1
2456,536,1
2110,457,2
1805,392,1
1682,367,1
2990,655,2
2739,601,1
509,113,2
3194,702,1
3565,779,2
537,117,2
1919,417,1
3985,869,1
4224,918,2
4299,937,1
2844,624,1
4189,912,1
2467,540,1
3339,734,2
2631,577,1
2054,446,1
3165,695,1
458,101,1
3427,751,2
312,70,1
3103,681,2
449,99,2
3021,663,2
3907,852,2
2427,530,1
3977,867,1
278,62,2
1134,251,2
4371,953,1
4176,908,1
3660,800,1
2781,610,2
1719,374,2
390,86,1
699,153,1
646,140,2
3579,783,1
388,86,1
3562,778,1
860,189,2
881,194,1
2872,629,2
2603,571,2
1866,407,1
3934,857,2
2823,620,1
1797,391,1
635,138,2
1061,236,2
672,147,1
2889,634,2
2423,529,1
3486,764,1
3927,856,2
2546,559,1
4109,894,1
2610,572,2
3684,806,1
689,150,2
4377,956,1
1437,314,2
595,130,1
2096,455,1
3145,690,2
2046,444,2
3003,658,2
1607,351,2
4239,922,1
4120,895,2
1585,348,2
1001,224,1
3001,658,2
2734,600,1
3458,758,2
467,103,1
2899,637,2
1207,268,2
3775,827,1
4205,914,2
4271,929,1
84,17,2
900,200,1
1988,433,2
425,93,2
695,152,1
451,100,1
190,43,1
3209,705,1
478,105,2
2662,584,1
3279,723,1
2554,560,1
3140,690,1
2174,469,2
4063,886,1
419,92,1
3667,803,1
177,39,2
3418,748,2
539,118,1
1851,403,1
4274,930,1
2618,574,2
2091,453,1
1835,398,2
1118,247,2
3121,686,1
608,132,1
1512,330,2
50,10,2
