assays_assay_id,assays_assay_tissue,assays_variant_id,assays_src_assay_id,assays_assay_cell_type,assays_chembl_id,assays_assay_type,assays_bao_format,assays_assay_strain,assays_assay_category,assays_confidence_score,assays_tid,assays_relationship_type,assays_curated_by,assays_src_id,assays_cell_id,assays_tissue_id
9151,Kidney,,,,CHEMBL623246,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
9152,Kidney,,,,CHEMBL623247,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
9153,Kidney,,,,CHEMBL623248,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
9154,Kidney,,,,CHEMBL623249,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
9155,Liver,,,,CHEMBL625072,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9156,Liver,,,,CHEMBL625073,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9157,Liver,,,,CHEMBL625074,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9158,Liver,,,,CHEMBL625075,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9159,Liver,,,,CHEMBL625076,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9160,Liver,,,,CHEMBL625077,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9161,Liver,,,,CHEMBL625078,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9162,Liver,,,,CHEMBL874395,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9163,Liver,,,,CHEMBL625079,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9164,Liver,,,,CHEMBL625080,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9165,Liver,,,,CHEMBL625081,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9166,Liver,,,,CHEMBL625082,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9167,Liver,,,,CHEMBL625083,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9168,Liver,,,,CHEMBL625084,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9169,Liver,,,,CHEMBL625085,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9170,Liver,,,,CHEMBL625086,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9171,Liver,,,,CHEMBL625087,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9172,Liver,,,,CHEMBL625088,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9173,Liver,,,,CHEMBL622205,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9174,Liver,,,,CHEMBL622206,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9175,Liver,,,,CHEMBL622207,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9176,Liver,,,,CHEMBL622366,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9177,Liver,,,,CHEMBL622367,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9178,Liver,,,,CHEMBL875331,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9179,Liver,,,,CHEMBL622368,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9180,Lung,,,,CHEMBL622369,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9181,Lung,,,,CHEMBL622370,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9182,Lung,,,,CHEMBL622371,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9183,Lung,,,,CHEMBL622372,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9184,Lung,,,,CHEMBL622373,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9185,Lung,,,,CHEMBL622374,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9186,Lung,,,,CHEMBL622375,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9187,Lung,,,,CHEMBL622376,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9188,Lung,,,,CHEMBL622377,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9189,Lung,,,,CHEMBL622378,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9190,Lung,,,,CHEMBL622379,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9191,Lung,,,,CHEMBL622380,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9192,Lung,,,,CHEMBL622381,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9193,Lung,,,,CHEMBL622382,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9194,Lung,,,,CHEMBL622383,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9195,Stomach,,,,CHEMBL875332,A,BAO_0000218,,,1,50597,N,Intermediate,1,,945.0
9196,Stomach,,,,CHEMBL622384,A,BAO_0000218,,,1,50597,N,Intermediate,1,,945.0
9197,Stomach,,,,CHEMBL622385,A,BAO_0000218,,,1,50597,N,Intermediate,1,,945.0
9198,Stomach,,,,CHEMBL622386,A,BAO_0000218,,,1,50597,N,Intermediate,1,,945.0
9199,,,,,CHEMBL622387,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9200,,,,,CHEMBL622388,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9201,,,,,CHEMBL622389,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9202,,,,,CHEMBL622390,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9203,,,,,CHEMBL622391,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9204,,,,,CHEMBL622392,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9205,,,,,CHEMBL622393,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9206,,,,,CHEMBL622394,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9207,,,,,CHEMBL622395,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9208,Serum,,,,CHEMBL622396,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1977.0
9209,Serum,,,,CHEMBL624894,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1977.0
9210,Serum,,,,CHEMBL624895,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1977.0
9211,Serum,,,,CHEMBL624058,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1977.0
9212,Serum,,,,CHEMBL624059,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1977.0
9213,Serum,,,,CHEMBL624060,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1977.0
9214,Serum,,,,CHEMBL624061,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1977.0
9215,Serum,,,,CHEMBL624062,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1977.0
9216,,,,,CHEMBL624063,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9217,,,,,CHEMBL624064,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9218,Plasma,,,,CHEMBL624065,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9219,Plasma,,,,CHEMBL624066,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9220,,,,,CHEMBL877490,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9221,,,,,CHEMBL874442,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9222,,,,,CHEMBL626890,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9223,,,,,CHEMBL626891,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9224,,,,,CHEMBL626892,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9225,,,,,CHEMBL626893,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9226,,,,,CHEMBL626894,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9227,,,,,CHEMBL626895,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9228,,,,,CHEMBL626896,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9229,Plasma,,,,CHEMBL626897,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9230,,,,,CHEMBL626898,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9231,,,,,CHEMBL626899,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9232,,,,,CHEMBL626900,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9233,,,,,CHEMBL626901,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9234,,,,,CHEMBL626902,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9235,,,,,CHEMBL626903,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9236,,,,,CHEMBL874443,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9237,,,,,CHEMBL626904,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9238,,,,,CHEMBL626905,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9239,Plasma,,,,CHEMBL873830,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9240,,,,,CHEMBL626906,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9241,Plasma,,,,CHEMBL631076,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9242,Plasma,,,,CHEMBL631077,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9243,,,,,CHEMBL631078,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9244,,,,,CHEMBL631079,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9245,,,,,CHEMBL631080,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9246,,,,,CHEMBL631081,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9247,,,,,CHEMBL631239,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9248,Plasma,,,,CHEMBL631240,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9249,Plasma,,,,CHEMBL631241,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9250,Plasma,,,,CHEMBL631242,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9251,Plasma,,,,CHEMBL631243,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9252,Plasma,,,,CHEMBL874444,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9253,Plasma,,,,CHEMBL631244,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9254,,,,,CHEMBL631245,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9255,,,,,CHEMBL627162,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9256,,,,,CHEMBL627163,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9257,,,,,CHEMBL627164,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9258,Kidney,,,,CHEMBL627165,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
9259,,,,,CHEMBL627166,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9260,,,,,CHEMBL627167,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9261,,,,,CHEMBL627822,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9262,,,,,CHEMBL627823,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9263,,,,,CHEMBL627824,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9264,,,,,CHEMBL627825,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9265,,,,,CHEMBL627826,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9266,,,,,CHEMBL627827,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9267,,,,,CHEMBL627828,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9268,,,,,CHEMBL627829,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9269,,,,,CHEMBL627830,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9270,,,,,CHEMBL627831,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9271,,,,,CHEMBL627832,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9272,,,,,CHEMBL627833,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9273,,,,,CHEMBL627834,A,BAO_0000218,,,1,50597,N,Expert,1,,
9274,,,,,CHEMBL628004,A,BAO_0000218,,,1,50597,N,Expert,1,,
9275,,,,,CHEMBL628005,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9276,,,,,CHEMBL628006,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9277,,,,,CHEMBL628007,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9278,,,,,CHEMBL625676,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9279,,,,,CHEMBL631309,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9280,,,,,CHEMBL631310,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9281,,,,,CHEMBL631311,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9282,,,,,CHEMBL631312,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9283,,,,,CHEMBL631313,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9284,,,,,CHEMBL631314,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9285,,,,,CHEMBL631315,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9286,,,,,CHEMBL631316,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9287,,,,,CHEMBL631317,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9288,,,,,CHEMBL874471,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9289,,,,,CHEMBL631318,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9290,Plasma,,,,CHEMBL631319,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9291,,,,,CHEMBL631320,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9292,,,,,CHEMBL631321,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9293,,,,,CHEMBL631322,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9294,,,,,CHEMBL631323,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9295,,,,,CHEMBL631324,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9296,,,,,CHEMBL631325,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9297,,,,,CHEMBL631326,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9298,,,,,CHEMBL631327,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9299,,,,,CHEMBL631328,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9300,,,,,CHEMBL631329,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9301,,,,,CHEMBL627217,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9302,,,,,CHEMBL626352,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9303,,,,,CHEMBL626353,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9304,,,,,CHEMBL626354,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9305,,,,,CHEMBL626355,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9306,,,,,CHEMBL626356,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9307,,,,,CHEMBL626357,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9308,,,,,CHEMBL626358,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9309,,,,,CHEMBL626359,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9310,Plasma,,,,CHEMBL626360,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9311,,,,,CHEMBL626361,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9312,,,,,CHEMBL626362,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9313,,,,,CHEMBL626363,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9314,,,,,CHEMBL626970,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9315,,,,,CHEMBL626971,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9316,Plasma,,,,CHEMBL626972,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9317,Plasma,,,,CHEMBL626973,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9318,Plasma,,,,CHEMBL626974,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9319,Plasma,,,,CHEMBL874592,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9320,,,,,CHEMBL626975,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9321,,,,,CHEMBL626976,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9322,,,,,CHEMBL626977,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9323,,,,,CHEMBL626978,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9324,,,,,CHEMBL626979,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9325,Plasma,,,,CHEMBL626980,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9326,Blood,,,,CHEMBL626981,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
9327,Blood,,,,CHEMBL626982,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
9328,Blood,,,,CHEMBL626983,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
9329,Blood,,,,CHEMBL622522,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
9330,Blood,,,,CHEMBL622523,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
9331,Blood,,,,CHEMBL622524,A,BAO_0000218,,,1,50597,N,Intermediate,1,,178.0
9332,Brain,,,,CHEMBL622525,A,BAO_0000218,,,1,50597,N,Intermediate,1,,955.0
9333,Brain,,,,CHEMBL622526,A,BAO_0000218,,,1,50597,N,Intermediate,1,,955.0
9334,Brain,,,,CHEMBL619849,A,BAO_0000218,,,1,50597,N,Intermediate,1,,955.0
9335,Brain,,,,CHEMBL619850,A,BAO_0000218,,,1,50597,N,Intermediate,1,,955.0
9336,Brain,,,,CHEMBL623864,A,BAO_0000218,,,1,50597,N,Intermediate,1,,955.0
9337,Brain,,,,CHEMBL623865,A,BAO_0000218,,,1,50597,N,Intermediate,1,,955.0
9338,Heart,,,,CHEMBL623866,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
9339,Heart,,,,CHEMBL623867,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
9340,Heart,,,,CHEMBL877615,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
9341,Heart,,,,CHEMBL623868,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
9342,Heart,,,,CHEMBL623869,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
9343,Heart,,,,CHEMBL623870,A,BAO_0000218,,,1,50597,N,Intermediate,1,,948.0
9344,Lung,,,,CHEMBL623871,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9345,Lung,,,,CHEMBL623872,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9346,Lung,,,,CHEMBL622129,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9347,Lung,,,,CHEMBL622130,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9348,Lung,,,,CHEMBL622131,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9349,Lung,,,,CHEMBL622132,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9350,Lung,,,,CHEMBL622133,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9351,Lung,,,,CHEMBL622134,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9352,Lung,,,,CHEMBL622135,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9353,Lung,,,,CHEMBL622136,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9354,Muscle tissue,,,,CHEMBL622137,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9355,Muscle tissue,,,,CHEMBL622138,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9356,Muscle tissue,,,,CHEMBL623017,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9357,Muscle tissue,,,,CHEMBL623018,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9358,Muscle tissue,,,,CHEMBL623019,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9359,Muscle tissue,,,,CHEMBL623020,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9360,Muscle tissue,,,,CHEMBL623021,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9361,Muscle tissue,,,,CHEMBL623022,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9362,Muscle tissue,,,,CHEMBL623023,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9363,Muscle tissue,,,,CHEMBL623024,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9364,Muscle tissue,,,,CHEMBL623025,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9365,Muscle tissue,,,,CHEMBL620545,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9366,Muscle tissue,,,,CHEMBL620546,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9367,Muscle tissue,,,,CHEMBL620547,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9368,Muscle tissue,,,,CHEMBL620548,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9369,Muscle tissue,,,,CHEMBL620549,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9370,Muscle tissue,,,,CHEMBL620550,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9371,Muscle tissue,,,,CHEMBL620551,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9372,Muscle tissue,,,,CHEMBL620552,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9373,Muscle tissue,,,,CHEMBL620553,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9374,Muscle tissue,,,,CHEMBL620554,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9375,Muscle tissue,,,,CHEMBL875845,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9376,Muscle tissue,,,,CHEMBL620555,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9377,Muscle tissue,,,,CHEMBL620556,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9378,Muscle tissue,,,,CHEMBL620557,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2385.0
9379,,,,,CHEMBL620558,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9380,,,,,CHEMBL620559,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9381,,,,,CHEMBL622939,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9382,,,,,CHEMBL622940,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9383,,,,,CHEMBL622941,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9384,,,,,CHEMBL622942,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9385,,,,,CHEMBL622943,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9386,,,,,CHEMBL622944,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9387,,,,,CHEMBL622945,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9388,,,,,CHEMBL622946,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9389,,,,,CHEMBL622947,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9390,Plasma,,,,CHEMBL622948,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9391,Plasma,,,,CHEMBL622949,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9392,,,,,CHEMBL622950,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9393,Plasma,,,,CHEMBL622951,A,BAO_0000218,,,0,22224,U,Intermediate,1,,1969.0
9394,Plasma,,,,CHEMBL622952,A,BAO_0000366,,,0,22224,U,Intermediate,1,,1969.0
9395,Plasma,,,,CHEMBL622953,A,BAO_0000366,,,0,22224,U,Intermediate,1,,1969.0
9396,Plasma,,,,CHEMBL873818,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9397,,,,,CHEMBL622954,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9398,,,,,CHEMBL622955,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9399,,,,,CHEMBL875229,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9400,,,,,CHEMBL622956,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9401,,,,,CHEMBL622957,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9402,Brain,,,,CHEMBL622958,A,BAO_0000218,,,1,50597,N,Intermediate,1,,955.0
9403,Plasma,,,,CHEMBL622959,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9404,Brain,,,,CHEMBL622960,A,BAO_0000218,,,1,50597,N,Intermediate,1,,955.0
9405,Plasma,,,,CHEMBL622961,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9406,,,,,CHEMBL622962,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9407,,,,,CHEMBL622963,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9408,,,,,CHEMBL622964,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9409,,,,,CHEMBL622965,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9410,,,,,CHEMBL622966,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9411,,,,,CHEMBL622967,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9412,Kidney,,,,CHEMBL622968,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2113.0
9413,Liver,,,,CHEMBL622969,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2107.0
9414,Lung,,,,CHEMBL875327,A,BAO_0000218,,,1,50597,N,Intermediate,1,,2048.0
9415,,,,,CHEMBL628638,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9416,,,,,CHEMBL628639,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9417,,,,,CHEMBL625840,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9418,,,,,CHEMBL625841,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9419,,,,,CHEMBL625842,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9420,,,,,CHEMBL625843,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9421,,,,,CHEMBL625844,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9422,,,,,CHEMBL873822,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9423,,,,,CHEMBL625845,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9424,,,,,CHEMBL627059,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9425,,,,,CHEMBL627060,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9426,,,,,CHEMBL627061,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9427,,,,,CHEMBL627709,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9428,,,,,CHEMBL627710,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9429,,,,,CHEMBL627711,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9430,Plasma,,,,CHEMBL627712,A,BAO_0000218,,,1,50597,N,Intermediate,1,,1969.0
9431,,,,,CHEMBL627713,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9432,,,,,CHEMBL627714,A,BAO_0000218,,,1,50597,N,Intermediate,1,,
9433,,,,,CHEMBL627889,A,BAO_0000218,,,0,22224,U,Intermediate,1,,
