inventario_id,negozio_id,film_id
2983,1,654
4252,2,924
2306,1,501
1725,1,376
2543,2,557
3500,1,767
64,2,12
4473,2,977
854,1,188
1508,1,330
3218,1,707
2773,1,609
196,1,44
1480,1,324
1833,2,398
4419,2,966
1004,1,225
2655,2,582
3363,1,738
2351,2,511
3800,1,832
4207,1,915
1680,2,366
447,1,99
4369,1,953
2761,2,606
2215,2,479
781,2,170
3905,1,852
1018,1,228
839,2,183
1547,2,339
1436,2,314
2796,1,614
1818,1,395
32,1,7
3316,1,730
2033,1,443
868,1,191
3783,2,828
4168,2,906
245,1,55
4221,2,917
2359,2,513
2311,1,502
4560,1,995
1058,2,235
1213,2,269
3719,2,813
2217,2,479
300,1,68
3159,1,694
2070,2,449
3379,1,741
2281,1,494
4506,1,984
4450,2,972
4086,2,890
2734,1,600
4278,2,931
3853,2,843
948,1,211
569,2,123
432,2,95
2588,1,568
3497,1,766
500,2,111
103,1,21
3711,1,812
3553,1,777
2461,2,537
1502,1,329
3771,1,825
254,1,57
4066,1,886
4337,2,945
4216,2,916
2921,2,641
1775,2,385
34,2,7
2270,1,491
1674,1,366
257,2,57
362,2,79
1132,1,251
2925,2,643
4101,1,893
3021,2,663
3357,2,737
3173,1,697
2687,1,590
3774,2,826
1489,2,326
4580,2,1000
1927,2,418
342,1,76
4000,1,871
3,1,1
3636,1,794
1201,1,267
1556,2,341
2473,1,542
3490,2,764
3880,1,848
4373,2,953
1254,1,277
1521,2,331
3687,2,806
753,1,165
3953,1,862
2991,2,655
1203,1,267
989,2,220
141,1,28
1471,1,322
2542,2,557
2679,2,588
4273,1,930
1181,1,263
3610,1,789
2387,1,521
1959,1,427
3404,2,746
2804,1,616
2304,1,501
3829,2,838
813,2,176
1313,1,290
249,1,56
4030,2,878
4376,1,956
1794,1,390
4053,1,882
46,1,10
3306,1,728
3098,1,681
3374,2,740
2509,2,551
1068,1,238
443,1,98
143,1,29
3271,2,720
1139,2,252
2968,2,650
89,1,18
3196,2,702
2255,1,488
1345,1,296
1351,2,298
1800,1,391
3831,2,839
2221,2,480
2417,2,527
3808,2,834
10,2,2
914,2,203
525,2,115
3856,1,844
3009,2,660
1140,2,252
2989,2,655
1841,1,401
1505,2,329
1976,2,431
486,1,109
2703,2,593
2071,2,449
2695,2,591
964,1,215
856,1,188
3008,2,660
1916,2,416
2650,2,580
309,2,69
1894,2,412
1047,2,233
3249,1,715
3512,2,768
2993,2,656
3266,1,720
1601,2,350
3752,2,820
3449,2,756
3669,1,803
4061,1,885
4338,2,945
4122,1,896
4197,1,913
863,2,190
4313,2,939
1052,2,234
58,2,11
1573,2,345
577,2,126
817,1,178
3827,2,838
3593,2,785
1525,2,333
1417,1,310
1096,1,244
1926,1,418
1221,1,271
1962,1,428
1922,2,417
209,2,46
546,1,119
399,1,89
3320,2,730
4055,1,882
2298,1,500
2054,1,446
2118,2,459
296,2,67
2017,1,439
2352,1,512
2232,1,483
656,1,142
1810,1,393
672,1,147
1600,2,350
1161,2,256
2843,1,624
3099,1,681
1486,1,326
3761,1,823
258,2,57
2107,1,457
589,1,129
455,2,100
3000,2,658
828,2,181
4047,2,880
1278,1,283
2547,1,559
3458,2,758
4558,1,995
812,2,176
1130,2,250
277,2,61
3118,2,685
506,2,112
865,2,190
976,1,218
4361,1,951
1452,1,319
471,2,103
3317,1,730
2842,2,623
2269,1,490
2073,1,450
489,2,109
3091,2,679
485,1,109
2721,2,597
2896,1,637
4276,2,930
2210,2,478
3448,2,756
1249,1,276
4199,2,913
4279,2,931
3406,1,747
4039,2,879
231,2,51
1867,1,408
4385,1,958
671,1,146
3858,2,844
295,1,67
979,2,218
3742,2,818
2161,1,467
1971,2,429
1690,1,369
3693,2,807
4531,1,989
1739,2,378
3616,1,790
1026,2,229
450,2,99
1137,1,252
167,1,37
926,1,206
446,1,99
465,1,103
1007,1,226
4324,1,942
4502,2,982
1125,2,249
1225,2,271
2779,1,610
2691,2,590
4466,1,976
3360,1,738
2933,2,644
1301,1,287
36,2,7
1065,1,237
4133,1,898
47,1,10
3039,2,666
92,2,18
1212,2,269
3332,1,733
1009,2,226
1729,1,377
390,1,86
2624,2,575
3990,2,869
1745,2,379
2631,1,577
1896,1,413
2223,1,481
403,2,89
2279,2,493
1520,2,331
1691,1,369
2929,1,644
4546,2,992
3737,1,817
1968,2,429
2016,2,438
1152,2,254
2816,2,618
3659,1,799
690,1,151
2903,1,638
4013,2,873
4190,1,912
1059,2,235
4115,1,895
4365,2,951
920,2,204
688,2,150
2677,1,587
2597,2,570
3129,2,687
3234,1,710
79,2,16
1972,2,430
4120,2,895
3661,1,800
3263,2,718
2529,2,555
1133,2,251
19,1,4
2006,1,437
2065,1,448
2112,1,458
2470,2,541
2972,2,651
327,1,73
677,2,147
3684,1,806
1507,1,330
2835,2,621
967,2,215
3258,1,717
1938,2,421
3915,2,854
303,2,68
3755,2,821
884,2,194
2283,1,494
1780,1,387
2193,2,474
1316,1,291
1582,1,347
4463,2,975
2974,2,651
3024,1,664
1467,1,321
997,2,222
1473,1,322
3988,2,869
1757,1,382
2676,1,587
3967,2,864
3034,2,665
104,2,21
1767,1,383
3154,1,693
692,2,151
734,2,160
767,1,167
1156,1,255
3022,2,663
611,2,132
1770,2,384
1242,2,274
3215,2,706
1790,1,389
3662,2,800
1802,2,391
2246,1,486
913,2,203
2940,2,645
1727,2,376
1731,1,377
302,2,68
2129,1,461
3407,1,747
1478,2,323
2760,1,606
3293,1,725
2455,1,536
3759,1,823
3423,1,750
594,1,130
115,1,23
1899,1,414
1069,1,239
779,2,170
623,2,135
2731,1,599
2300,2,500
280,1,63
2456,1,536
1991,1,434
3397,2,745
3802,1,833
1953,2,426
1189,1,265
2420,1,528
2180,1,471
1,1,1
3312,2,729
1779,1,387
1281,1,284
1239,1,274
1186,2,264
3246,1,715
3257,2,716
3798,1,832
1044,1,233
4008,1,873
491,2,109
3748,1,820
4243,2,922
540,1,118
4539,1,991
4114,1,895
1063,2,236
2251,2,486
3256,2,716
2671,2,586
3927,2,856
90,2,18
2893,1,636
1061,2,236
3443,1,755
1196,2,266
1462,2,320
1315,1,291
2763,2,606
762,2,166
3685,1,806
996,2,222
2190,2,473
3114,2,683
3337,1,734
3291,2,724
162,1,35
1341,2,295
3274,1,721
3052,1,670
1997,2,434
1398,1,306
3046,2,668
645,1,140
3931,2,857
1290,1,285
1412,2,309
3892,2,850
2698,2,592
3559,1,778
2626,2,575
269,1,60
928,1,206
398,2,88
1119,2,248
2928,1,644
1620,1,354
3107,1,683
1118,2,247
924,1,205
566,2,122
2785,1,611
2526,1,555
2366,2,515
4037,2,879
493,1,110
3151,2,692
2810,1,617
1821,2,395
1309,2,288
3392,2,744
371,1,81
1241,2,274
2347,1,511
754,1,165
1849,1,403
1145,1,253
823,2,180
1025,2,229
200,2,44
3190,2,700
1897,1,413
3599,2,786
1071,1,239
3706,2,810
1626,2,355
2013,1,438
4217,1,917
3725,2,814
2049,1,445
3418,2,748
2419,2,527
764,1,167
4397,1,961
1124,2,249
4310,2,939
2622,1,575
3415,2,748
170,1,37
1234,2,273
2890,2,634
2633,1,578
2610,2,572
4113,2,894
2784,1,611
1874,1,409
57,2,11
2080,1,451
3925,2,856
2459,2,537
2448,2,534
2047,1,445
2463,2,538
2230,1,482
3131,2,688
660,1,143
3885,2,849
4544,2,992
4380,1,957
40,2,8
700,1,153
978,2,218
4347,1,948
2803,2,615
360,1,79
2101,1,456
1881,1,410
278,2,62
3968,2,864
69,2,13
3026,2,664
1149,1,254
1585,2,348
2611,2,572
3247,1,715
498,2,111
3702,1,810
3786,1,829
904,2,200
1138,1,252
2571,1,563
893,2,199
756,2,165
1782,2,387
1565,1,344
3516,2,770
3184,2,698
2822,2,619
600,1,131
1356,1,299
535,1,117
4294,1,936
4018,2,875
4249,1,924
3507,1,768
328,1,73
2218,1,480
2282,1,494
1961,1,428
4458,2,973
2950,2,647
1291,2,285
3936,2,858
2725,1,598
1514,1,331
3166,1,695
1993,1,434
3315,1,730
988,1,220
4402,1,962
3460,1,759
950,1,212
407,1,90
694,1,152
1377,2,302
2502,1,550
4012,2,873
737,1,161
4366,1,952
785,1,172
73,2,15
1813,1,394
1269,2,281
1550,1,340
992,2,220
4389,2,958
227,1,51
1319,1,292
3342,2,734
3863,2,845
3573,1,782
1622,1,354
819,1,179
1064,2,236
2361,1,514
1172,2,260
3115,2,684
731,1,160
593,2,129
1285,2,284
109,1,22
4494,2,981
217,1,49
4298,2,936
3210,1,705
4552,2,993
1343,1,296
2685,2,589
358,1,79
871,2,191
3369,1,739
3924,2,856
3647,2,796
4581,2,1000
3121,1,686
1055,1,235
1759,1,382
237,1,54
864,2,190
3347,2,735
4277,2,930
2836,2,622
2234,2,483
3193,1,702
1330,1,294
2841,2,623
803,1,175
2134,1,462
2530,2,555
797,1,174
931,2,206
2067,2,448
3140,1,690
3533,1,773
1617,2,353
3087,1,678
4179,2,910
3170,2,696
4392,2,960
2848,2,624
1384,1,304
4036,1,879
494,1,110
4244,2,922
3049,1,670
1645,2,358
2966,2,650
3205,2,704
284,2,64
1583,1,347
1665,2,363
1445,1,317
1000,2,223
3980,1,867
3158,2,693
1258,1,279
127,1,25
1079,2,240
903,2,200
1307,2,288
2127,2,460
958,1,213
4371,1,953
518,2,114
4433,1,969
3147,1,691
4475,1,978
3206,2,704
3791,2,830
394,2,86
2102,2,456
3390,2,744
787,2,172
1175,1,261
3065,2,673
2010,2,437
2909,2,639
1681,1,367
2317,1,503
3422,2,749
637,2,138
323,1,72
436,1,97
3777,2,827
4254,1,925
2196,2,475
1209,1,269
1449,2,317
3794,1,831
1917,1,417
1924,1,418
1669,1,364
3713,2,812
4288,2,934
17,1,4
2068,2,448
2657,1,583
169,1,37
202,1,45
695,1,152
1572,1,345
2920,2,641
287,2,65
879,2,193
724,1,159
969,1,216
2043,2,444
970,1,216
473,2,104
4326,2,942
2449,2,534
3275,1,722
1230,1,273
2902,1,638
1542,2,337
3341,2,734
377,2,83
4015,1,875
3898,1,851
4087,1,891
927,1,206
710,1,155
3150,2,691
3660,1,800
2825,2,620
4316,1,940
641,1,139
2863,2,627
2913,2,640
1484,2,324
214,2,48
1078,2,240
888,1,197
305,1,69
3861,1,845
2643,2,579
4266,1,928
579,2,126
138,1,27
625,2,135
3838,1,841
1476,2,323
154,2,32
220,2,49
4509,1,985
312,1,70
775,2,169
2747,2,602
822,1,179
3960,2,863
573,2,124
3650,1,797
3479,1,763
570,2,123
3682,2,805
3874,2,847
4262,1,927
2787,1,611
707,2,154
2635,2,578
1097,1,244
3434,1,753
835,1,183
1192,1,266
3358,2,737
4056,2,883
1560,1,342
3741,1,818
1819,2,395
251,2,56
766,1,167
4089,1,891
667,2,145
2724,2,597
1444,2,316
2406,2,525
850,2,186
3891,1,850
2799,2,614
2371,2,517
2169,2,468
4078,1,889
2425,1,529
1150,2,254
4551,2,993
900,1,200
2081,1,451
2541,2,557
3031,1,665
1684,1,367
2028,1,441
364,1,80
1829,2,397
2330,1,506
2378,2,518
264,1,59
719,1,158
1085,1,242
2690,2,590
1233,1,273
1400,1,307
2480,1,544
2188,1,473
3548,1,776
925,1,205
4033,1,879
402,2,89
3174,1,697
2576,2,564
1405,2,307
2103,2,456
1758,1,382
3502,1,767
4349,2,948
2639,1,579
2692,2,590
1331,1,294
711,2,155
3778,2,827
4487,1,980
2356,2,512
464,2,102
1992,1,434
3221,2,707
4149,2,901
4172,1,907
4051,2,881
1016,1,228
2693,2,591
42,1,9
3955,2,862
2937,1,645
3974,2,865
4032,2,878
932,2,206
3524,2,771
4209,1,915
4354,1,949
788,2,172
558,2,121
892,1,199
2106,1,457
3343,1,735
1639,1,358
1267,1,281
3361,1,738
3233,1,710
87,1,18
3900,2,851
916,1,204
887,1,197
413,1,91
1748,1,380
3815,2,835
1481,1,324
1349,1,298
2259,2,488
4437,2,970
3833,1,840
3138,2,689
777,1,170
483,2,107
2977,1,652
4545,2,992
624,2,135
1262,1,280
1024,1,229
3289,2,724
3202,1,704
2293,1,498
1610,2,352
1098,1,244
3104,1,682
3923,1,856
2870,2,629
1259,1,279
1200,1,267
4469,2,976
1694,2,369
430,2,95
1647,1,360
851,2,187
652,2,141
1194,1,266
3309,2,728
1509,1,330
2187,1,473
3998,2,870
3169,2,696
3871,2,846
3092,1,680
378,2,83
2866,1,628
599,2,130
2590,2,568
3310,2,728
4340,2,945
4395,1,961
2121,1,460
3235,1,710
3868,1,846
1109,2,246
1263,1,280
4203,2,914
2208,1,478
3531,1,773
757,2,165
3261,2,717
1771,2,384
404,2,89
2967,2,650
1032,1,231
1606,1,351
821,1,179
4516,1,986
605,2,131
11,2,2
1049,1,234
1952,2,425
4096,1,892
1753,1,381
1932,1,420
3383,1,743
4134,1,898
2056,2,446
2377,2,518
3284,2,723
2540,1,557
4525,1,988
811,2,176
1075,2,239
2063,2,447
1121,1,249
3698,2,809
3676,2,804
2947,1,647
3633,1,793
2472,1,542
3447,2,755
1127,2,250
2238,1,484
2152,1,465
3245,2,714
3195,1,702
4,1,1
351,1,78
4439,2,970
3882,1,849
897,1,200
706,2,154
2674,2,586
2768,2,608
2369,2,516
2405,1,525
409,2,90
1581,1,347
2276,1,492
3388,1,744
4470,2,976
1806,1,392
3209,1,705
4570,1,999
2664,2,585
3018,1,663
1043,1,233
107,2,21
3474,2,761
1884,2,410
4250,1,924
326,1,73
2735,1,600
2527,1,555
3822,2,837
3849,1,843
3078,1,677
1859,1,406
2817,1,619
3237,2,710
1996,2,434
3807,2,833
4456,2,973
3603,1,787
697,1,152
497,2,111
1045,1,233
1037,1,232
3226,2,708
1532,1,335
2179,1,471
1695,2,369
3253,1,716
2545,2,558
3117,2,685
1990,1,434
4176,1,908
1265,2,280
3330,1,733
1308,2,288
542,2,118
4072,2,887
3691,1,807
3626,2,791
4541,2,991
190,1,43
1877,1,409
3362,1,738
3410,2,747
1930,2,418
2437,2,531
1041,2,232
1034,2,231
876,1,193
3156,2,693
4112,2,894
2021,2,439
421,2,92
1661,1,363
1723,1,376
3287,1,724
3631,2,792
4441,1,971
2128,1,461
3485,1,764
1720,1,375
1494,1,327
316,2,71
88,1,18
294,1,67
369,1,81
4362,2,951
2889,2,634
3103,2,681
2641,1,579
741,2,162
1447,1,317
1183,2,263
715,2,156
3405,2,746
2000,1,436
866,2,190
2846,2,624
4400,1,962
428,1,95
389,1,86
314,2,70
2280,2,493
3523,2,771
3127,2,687
845,1,185
2770,2,608
1954,2,426
2532,1,556
3011,1,661
1820,2,395
2829,1,621
1772,2,384
1963,1,428
3722,1,814
3903,1,852
3846,2,842
2844,1,624
2851,1,625
3569,2,780
81,1,17
1792,2,389
350,2,77
1871,2,408
3058,2,672
145,1,30
4442,1,971
2309,1,502
344,1,76
1858,2,405
2476,2,542
1568,2,344
1637,2,357
2051,2,445
1743,2,379
1040,2,232
1768,2,383
4239,1,922
3877,2,847
4091,2,891
613,1,133
415,2,91
3294,1,725
1395,2,305
4533,1,989
520,1,115
1546,2,339
95,1,19
3070,1,675
2525,1,555
4265,1,928
1338,1,295
3425,1,750
239,1,54
2099,1,455
4236,1,921
1941,2,422
2823,1,620
2678,2,588
1822,2,396
1115,2,247
2302,2,500
2838,1,623
1910,2,415
3561,1,778
2647,1,580
2003,2,436
1469,1,321
4523,2,987
2708,1,595
3273,1,721
704,1,154
318,2,71
901,2,200
411,1,91
1311,1,289
1153,1,255
1369,2,301
4405,1,963
3236,1,710
3983,1,868
1673,2,365
1111,2,246
2076,2,450
2702,2,593
451,1,100
271,1,60
2454,1,536
2059,1,447
4403,1,962
634,1,138
2088,2,452
4148,1,901
3571,2,781
3904,1,852
1251,1,276
2032,1,443
1084,1,242
453,1,100
2511,2,552
1551,1,341
4396,1,961
3048,2,668
2524,2,554
628,1,136
2552,2,559
3784,2,828
3911,1,853
2038,2,443
2728,1,598
4043,1,880
3819,1,836
1988,2,433
4125,1,897
1679,2,366
2594,1,570
1448,1,317
567,1,123
3364,2,738
193,2,43
1074,2,239
234,2,52
748,1,164
3090,2,679
618,2,134
2551,2,559
1873,2,408
375,1,83
3532,1,773
2850,1,625
4171,1,907
3307,1,728
1908,2,415
951,1,212
1298,2,286
2191,2,473
957,1,213
3840,2,841
2133,2,461
4218,1,917
4009,1,873
1693,1,369
1232,1,273
481,1,106
3946,1,861
297,2,67
2515,2,553
4035,1,879
59,2,11
1217,2,270
3609,1,789
3394,1,745
3897,1,851
1527,1,334
2628,2,576
2233,1,483
3359,2,737
1744,2,379
953,2,212
1618,2,353
2504,1,550
2797,2,614
2727,1,598
2872,2,629
4425,2,967
627,1,136
166,2,35
1236,2,273
3188,1,699
2243,2,485
1157,2,255
1553,1,341
3483,2,763
2562,1,561
1498,2,328
1763,2,382
1094,2,243
799,2,174
3167,1,696
2466,1,539
517,2,114
2766,1,608
2266,2,489
4543,2,992
4356,1,949
2370,2,516
571,2,123
1334,2,294
1624,2,354
3622,2,790
1634,2,356
650,1,141
1914,2,416
3157,2,693
750,2,164
408,2,90
6,2,1
4550,1,993
4401,1,962
122,1,24
4269,1,929
448,2,99
379,1,84
1965,2,428
1827,1,397
4330,2,944
3033,2,665
406,1,90
4129,2,897
702,1,154
1431,1,313
1117,2,247
2539,1,557
25,2,5
4355,1,949
2485,1,545
3462,2,759
1549,1,340
3803,1,833
1710,1,373
2100,1,456
2730,1,599
4160,2,903
2904,1,638
3476,2,762
3439,2,754
1459,1,320
2149,2,464
794,2,173
3348,2,735
2789,2,611
895,2,199
3066,1,674
2396,1,524
1497,2,328
4510,1,985
3457,2,758
4241,1,922
1322,2,292
3666,1,803
2256,1,488
763,2,166
3939,1,859
1048,1,234
3334,2,733
1179,1,263
3792,2,830
3530,2,772
597,2,130
3073,2,676
3455,2,757
433,1,96
1180,1,263
3558,2,777
3518,1,771
1080,1,241
232,2,51
3283,2,723
2769,2,608
3993,1,870
4139,1,899
771,1,168
2807,2,616
4227,1,919
2575,2,563
98,2,19
218,1,49
826,1,181
1407,1,308
1773,1,385
85,2,17
3796,1,831
147,1,31
3323,2,731
437,1,97
1385,1,304
3716,2,813
4271,1,929
3145,2,690
177,2,39
14,2,3
2818,1,619
1839,1,400
3635,1,793
527,1,116
1840,1,400
3435,2,753
2885,2,633
1869,1,408
3498,1,766
1029,1,231
1295,1,286
829,2,181
1240,2,274
1984,1,433
583,1,127
2938,2,645
2287,1,496
2758,2,605
588,1,129
274,1,61
3634,1,793
301,1,68
288,2,65
2382,2,519
4390,1,959
1411,1,309
3272,2,720
3886,2,849
3264,1,719
3826,1,838
3475,2,762
3959,1,863
412,1,91
3624,1,791
642,2,139
3429,2,752
2899,2,637
1375,2,302
1815,1,394
3505,2,767
2018,1,439
3797,1,832
1223,1,271
1297,2,286
1391,1,305
1275,2,282
1303,2,287
164,2,35
3970,1,865
3088,1,679
2315,2,502
444,1,98
2629,2,576
275,1,61
3393,1,745
4135,1,898
1566,1,344
2242,2,484
4465,2,975
2891,2,635
4479,1,979
2874,2,630
4060,2,884
429,1,95
1350,1,298
1967,1,429
503,1,112
435,1,96
1458,2,319
228,1,51
1747,1,380
157,2,34
572,2,124
2651,1,581
4404,1,963
146,1,31
4184,1,911
1357,1,299
1587,2,348
601,1,131
4448,2,972
1123,2,249
441,2,97
1605,1,351
2944,2,646
3788,2,829
3471,2,760
2764,2,606
1627,1,356
2497,1,548
2819,2,619
26,1,6
875,1,193
3948,2,861
2220,2,480
977,1,218
1793,2,389
4206,2,914
4097,2,892
1801,2,391
2433,1,531
2793,1,613
4075,1,888
4374,2,953
1552,1,341
3313,2,729
3175,1,697
1909,2,415
4388,2,958
2211,2,478
4185,2,911
1326,1,293
738,1,162
150,2,31
4156,2,902
2367,2,515
1155,1,255
2430,1,531
3718,2,813
2811,1,617
4118,2,895
2700,2,593
3999,1,871
940,1,208
4454,1,973
3416,2,748
973,2,216
1306,2,288
759,1,166
918,1,204
505,2,112
4418,2,966
1154,1,255
2600,2,571
3101,2,681
3756,2,821
241,2,54
496,1,110
1718,2,374
179,2,39
838,2,183
243,1,55
1524,2,333
1975,2,430
2045,2,444
4077,1,889
187,2,42
4568,2,998
934,1,207
1777,2,385
2857,2,626
1579,2,346
23,2,5
3186,2,698
4334,1,945
2578,2,564
703,1,154
1207,2,268
1257,1,278
2514,2,552
3552,2,776
3010,1,661
2092,2,453
1734,2,377
2573,2,563
2349,2,511
2398,2,524
896,2,199
1365,1,301
2988,1,655
1643,2,358
1712,2,373
4534,2,989
4508,1,985
322,1,72
2873,2,630
3964,1,864
2621,1,575
3111,2,683
2604,1,572
1340,2,295
2041,1,444
4079,1,889
2617,1,574
330,2,73
474,2,104
4165,1,905
4124,2,896
782,2,170
1539,1,337
3503,2,767
915,2,203
2093,2,453
936,1,207
3325,2,731
747,2,163
2914,2,640
1003,1,225
2141,1,463
2194,2,474
372,1,82
1339,2,295
1128,2,250
30,2,6
980,2,218
4257,2,925
3352,1,736
2910,2,639
1619,2,353
54,1,11
1960,1,428
1733,2,377
45,2,9
3655,1,798
426,1,94
4143,2,900
3912,2,854
4059,2,884
4566,1,997
2434,2,531
1006,1,226
253,1,57
3994,1,870
1479,2,323
3161,1,694
2985,2,654
3821,1,836
809,1,176
2168,1,468
1974,2,430
363,2,79
2860,2,626
3717,2,813
1706,1,372
3106,1,682
2544,2,558
2410,2,526
3003,2,658
1635,2,357
907,1,201
3380,2,741
4155,1,902
4477,1,978
550,2,119
790,1,173
3085,1,678
3401,1,746
2160,1,467
4138,1,899
3163,2,694
1957,1,427
2884,2,633
76,2,15
4074,1,888
172,2,37
4511,1,985
1253,1,277
356,2,78
490,2,109
574,2,124
2681,2,588
1823,2,396
659,1,143
1845,1,402
3901,2,851
4413,2,964
2375,2,518
1942,1,423
3847,2,842
780,2,170
2186,2,472
3478,2,762
3493,1,765
3855,1,844
2612,1,573
1893,2,412
2374,1,518
2271,1,491
965,1,215
1791,1,389
1882,1,410
1380,1,303
2395,1,523
4090,2,891
3969,1,865
1185,2,263
3366,2,738
2363,2,514
2788,2,611
1787,2,388
4414,1,965
1611,2,352
2961,2,649
2615,1,573
1346,1,296
1978,2,431
2290,2,496
260,2,58
4569,1,999
3122,1,686
1166,2,258
4194,2,912
1641,1,358
910,1,202
4515,1,986
2854,2,625
689,2,150
3044,1,668
4085,2,890
3670,2,803
2570,1,563
4146,1,901
2625,2,575
3989,2,869
2956,2,648
4434,1,970
3751,2,820
676,2,147
1105,2,245
3621,2,790
2706,1,594
2710,1,595
149,1,31
346,1,77
2052,2,445
1799,1,391
4517,1,986
4557,1,995
1636,2,357
1955,2,426
952,1,212
3465,1,760
1077,2,240
849,2,186
2560,1,561
419,1,92
4040,1,880
1931,1,420
129,2,25
2557,2,560
161,1,35
3534,1,773
3225,2,708
1623,2,354
522,2,115
168,1,37
4014,2,873
844,2,184
2267,2,489
2878,1,631
91,2,18
1005,1,225
3595,1,786
1324,2,292
853,2,187
2403,1,525
1427,2,312
727,1,159
3832,2,839
2197,2,475
1737,1,378
1701,2,370
3191,2,700
2636,2,578
2422,1,528
3776,1,827
1933,2,420
2750,1,603
3212,1,706
860,2,189
3482,2,763
4038,2,879
3933,2,857
1092,2,243
2707,1,595
2263,1,489
75,2,15
173,2,37
4462,1,975
2446,1,534
635,2,138
2022,2,439
2105,2,456
2097,1,455
3641,1,795
1918,1,417
2512,2,552
2507,1,551
2720,2,596
808,1,176
499,2,111
3720,1,814
2159,1,467
3949,2,861
2451,1,535
3319,2,730
3747,1,820
188,2,42
548,2,119
156,2,34
4428,1,968
2320,1,504
1126,2,249
1888,1,412
3935,2,858
1033,2,231
83,1,17
1002,1,224
2742,2,601
2561,1,561
3297,2,725
3556,2,777
3780,2,827
2827,2,620
4532,1,989
1103,1,245
3059,2,672
4228,1,919
3977,1,867
3627,2,791
891,1,199
3076,2,676
250,1,56
4233,2,920
121,1,24
3144,2,690
4398,2,961
1716,2,374
2344,1,510
2901,1,638
536,2,117
722,2,158
816,2,177
1598,1,350
1797,1,391
65,2,12
1500,2,328
3496,1,766
1434,1,314
1929,2,418
192,2,43
2004,2,436
1107,2,245
285,2,64
12,2,3
1670,1,365
2809,2,616
654,1,142
4151,2,901
1344,1,296
1371,2,301
1928,2,418
1466,1,321
4536,2,990
458,1,101
1868,1,408
4023,1,876
2471,2,541
726,1,159
2739,1,601
1199,2,266
4386,1,958
2831,1,621
1487,2,326
3729,1,815
4195,1,913
4482,2,979
4493,2,981
733,2,160
2390,2,521
3179,2,697
3557,2,777
675,2,147
4205,2,914
3835,1,840
3954,2,862
1816,1,395
890,1,199
3583,1,784
2949,2,647
2999,2,657
1834,2,398
1056,1,235
3224,1,708
1950,2,424
504,1,112
3424,1,750
3301,1,727
2182,2,471
963,1,215
160,1,35
1035,2,231
2229,1,482
745,2,163
4232,1,920
4170,2,906
1305,1,288
4142,1,900
814,2,177
68,2,13
151,2,31
539,1,118
3074,2,676
712,2,155
334,1,74
1860,1,406
1563,1,343
564,2,122
553,1,120
4488,2,980
544,1,119
3259,1,717
765,1,167
1717,2,374
2284,1,494
1925,1,418
526,1,116
2704,1,594
3793,2,830
3062,1,673
1903,2,414
1354,1,299
549,2,119
718,2,157
1031,1,231
3743,2,818
1277,2,282
2952,1,648
4005,2,872
4464,2,975
1428,1,313
2855,2,625
1517,1,331
3709,1,811
3063,1,673
3562,1,778
3270,2,720
3197,2,702
2897,1,637
3084,1,678
3560,1,778
3400,2,745
3934,2,857
2327,2,505
3381,2,741
3229,2,709
630,2,137
2556,1,560
3764,2,823
3843,2,841
1482,1,324
1099,2,244
4577,1,1000
1798,1,391
4084,2,890
3001,2,658
2332,1,506
195,2,43
2605,1,572
649,1,141
922,1,205
2249,1,486
460,1,101
3950,2,861
4247,2,923
2673,2,586
2155,2,465
2791,2,612
1210,2,269
2285,2,494
4282,1,932
1946,1,424
3353,1,736
2856,2,625
422,2,92
4444,1,971
1866,1,407
3238,2,710
1853,2,403
4379,1,957
2172,2,468
2862,2,627
3431,1,753
2879,2,631
2689,2,590
3043,2,667
3746,1,819
438,1,97
2477,2,542
4145,1,901
3168,1,696
1837,2,399
1379,1,303
2119,2,459
3112,2,683
4383,2,957
3153,2,692
820,1,179
333,2,73
1227,1,272
4420,2,966
4081,1,890
1039,1,232
392,2,86
3515,2,770
3651,2,797
2493,2,546
2333,2,506
266,1,59
929,1,206
3367,2,738
1699,1,370
2652,1,581
3002,2,658
4574,1,1000
3349,2,735
4219,1,917
4530,1,989
815,2,177
484,2,107
2308,2,501
3096,2,680
4351,2,948
961,2,214
2538,2,556
1283,1,284
261,2,58
842,2,184
3194,1,702
3097,2,680
255,1,57
1649,1,360
2224,1,481
4489,2,980
22,2,4
1392,1,305
66,2,12
1167,2,258
1403,2,307
2942,1,646
2226,2,481
2642,2,579
1861,2,406
2177,1,470
3162,1,694
2277,1,492
2719,2,596
466,1,103
3965,1,864
796,1,174
1750,2,380
801,2,174
2442,1,533
1329,2,293
2424,1,529
4571,2,999
101,1,20
639,1,139
3487,1,764
3644,1,796
307,1,69
400,1,89
4069,1,887
1615,1,353
2620,2,574
1979,1,432
1586,2,348
3916,1,855
1446,1,317
729,2,159
3769,2,824
1724,1,376
289,2,65
114,2,22
2955,1,648
4431,1,969
1439,2,314
487,1,109
610,2,132
8,2,1
2672,2,586
1170,1,259
1255,1,277
2402,1,525
3071,1,676
2207,2,477
1653,1,361
4436,1,970
44,2,9
1804,1,392
1911,1,416
2388,1,521
2335,2,507
4549,1,993
4410,1,964
4234,2,920
1461,1,320
3470,2,760
4153,1,902
4154,1,902
1577,2,346
4579,2,1000
1144,1,253
4274,1,930
1742,2,378
2087,2,452
2782,2,610
1510,1,330
3902,1,852
2591,1,569
1795,1,390
631,2,137
4186,2,911
2994,1,657
