assay_category,assay_tax_id,doc_id,description,assay_strain,assay_id,tid,assay_organism,assay_subcellular_fraction,assay_cell_type,assay_tissue,tissue_id,assay_type,src_assay_id,variant_id,cell_id,src_id,confidence_score,bao_format,relationship_type,assay_test_type,chembl_id,curated_by
,10116.0,16435,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,9151,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL623246,Intermediate
,10116.0,16435,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,9152,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL623247,Intermediate
,10116.0,16435,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,9153,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL623248,Intermediate
,10116.0,16435,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,9154,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL623249,Intermediate
,10116.0,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,9155,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625072,Intermediate
,10116.0,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,9156,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625073,Intermediate
,10116.0,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,9157,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625074,Intermediate
,10116.0,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,9158,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625075,Intermediate
,10116.0,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 120 min.,,9159,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625076,Intermediate
,10116.0,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,9160,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625077,Intermediate
,10116.0,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,9161,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625078,Intermediate
,10116.0,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,,9162,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL874395,Intermediate
,10116.0,16435,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,9163,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625079,Intermediate
,10116.0,16435,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,9164,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625080,Intermediate
,10116.0,16435,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,9165,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625081,Intermediate
,10116.0,16435,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,9166,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625082,Intermediate
,10116.0,16435,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,9167,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625083,Intermediate
,10116.0,16435,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,9168,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625084,Intermediate
,10116.0,16435,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,9169,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625085,Intermediate
,10116.0,16435,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,9170,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625086,Intermediate
,10116.0,16434,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,9171,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625087,Intermediate
,10116.0,16434,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,9172,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL625088,Intermediate
,10116.0,16434,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,9173,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622205,Intermediate
,10116.0,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,9174,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622206,Intermediate
,10116.0,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,9175,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622207,Intermediate
,10116.0,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,9176,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622366,Intermediate
,10116.0,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,9177,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622367,Intermediate
,10116.0,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,9178,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL875331,Intermediate
,10116.0,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,9179,50597,Rattus norvegicus,,,Liver,2107.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622368,Intermediate
,10116.0,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,9180,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622369,Intermediate
,10116.0,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,9181,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622370,Intermediate
,10116.0,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,9182,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622371,Intermediate
,10116.0,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,9183,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622372,Intermediate
,10116.0,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,9184,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622373,Intermediate
,10116.0,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,9185,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622374,Intermediate
,10116.0,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,9186,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622375,Intermediate
,10116.0,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,,9187,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622376,Intermediate
,10116.0,16435,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,9188,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622377,Intermediate
,10116.0,16435,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,9189,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622378,Intermediate
,10116.0,16435,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,9190,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622379,Intermediate
,10116.0,16435,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,9191,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622380,Intermediate
,10116.0,16435,Radioactivity distribution in lung of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,9192,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622381,Intermediate
,10116.0,16435,Radioactivity distribution in lung of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,9193,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622382,Intermediate
,10116.0,16434,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 120 min,,9194,50597,Rattus norvegicus,,,Lung,2048.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622383,Intermediate
,10116.0,6175,pH of the gastric juice (Control value = 1.44+/-0.01) of stomach content of pylorus ligated rats was measured ( 5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,9195,50597,Rattus norvegicus,,,Stomach,945.0,A,,,,1,1,BAO_0000218,N,,CHEMBL875332,Intermediate
,10116.0,6175,pH of the gastric juice (Control value = 1.44+/-0.01) of stomach content of pylorus ligated rats was measured (10 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,9196,50597,Rattus norvegicus,,,Stomach,945.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622384,Intermediate
,10116.0,6175,pH of the gastric juice (control value = 1.39+/-0.02) of stomach content of pylorus ligated rats was measured (2.5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,9197,50597,Rattus norvegicus,,,Stomach,945.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622385,Intermediate
,10116.0,6175,pH of the gastric juice (control value = 1.39+/-0.02) of stomach content of pylorus ligated rats was measured (5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,9198,50597,Rattus norvegicus,,,Stomach,945.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622386,Intermediate
,10116.0,10839,The compound was tested for the plasma binding in rat,,9199,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622387,Intermediate
,10116.0,16459,"Plasma concentration after intravenous aministration at 1hr, (1 mg/kg, n=3)",,9200,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622388,Intermediate
,10116.0,16459,"Plasma concentration after intravenous aministration at 30 min. (1 mg/kg, n=3)",,9201,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622389,Intermediate
,10116.0,16459,"Plasma concentration after intravenous aministration at 60 min. (1 mg/kg, n=3)",,9202,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622390,Intermediate
,10116.0,16459,Plasma concentration after oral aministration at 1 hr. (10 mg/kg),,9203,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622391,Intermediate
,10116.0,16459,Plasma concentration after oral aministration at 2 hr. (10 mg/kg),,9204,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622392,Intermediate
,10116.0,16459,Plasma concentration after oral aministration at 4 hr. (10 mg/kg),,9205,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622393,Intermediate
,10116.0,3278,Plasma level at 2 hr after administration of the compound,,9206,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622394,Intermediate
,10116.0,3278,plasma level at 2 hr after administration of the compound,,9207,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL622395,Intermediate
,10116.0,4684,Stability in rat serum measured as % recovery at 1 min,,9208,50597,Rattus norvegicus,,,Serum,1977.0,A,,,,1,1,BAO_0000218,N,,CHEMBL622396,Intermediate
,10116.0,4684,Stability in rat serum measured as % recovery at 10 min,,9209,50597,Rattus norvegicus,,,Serum,1977.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624894,Intermediate
,10116.0,4684,Stability in rat serum measured as % recovery at 10 mins,,9210,50597,Rattus norvegicus,,,Serum,1977.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624895,Intermediate
,10116.0,4684,Stability in rat serum measured as % recovery at 2 hr,,9211,50597,Rattus norvegicus,,,Serum,1977.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624058,Intermediate
,10116.0,4684,Stability in rat serum measured as % recovery at 3 min,,9212,50597,Rattus norvegicus,,,Serum,1977.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624059,Intermediate
,10116.0,4684,Stability in rat serum measured as % recovery at 3 mins,,9213,50597,Rattus norvegicus,,,Serum,1977.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624060,Intermediate
,10116.0,4684,Stability in rat serum measured as % recovery at 5 min,,9214,50597,Rattus norvegicus,,,Serum,1977.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624061,Intermediate
,10116.0,4684,Stability in rat serum measured as % recovery at 5 mins,,9215,50597,Rattus norvegicus,,,Serum,1977.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624062,Intermediate
,10116.0,16456,Alpha-elimination half-life in Male Sprague-Dawley rats after intravenous administration at a dose of 10 mg/kg,,9216,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624063,Intermediate
,10116.0,16456,Beta-elimination half-life in Male Sprague-Dawley rats after intravenous administration at a dose of 10 mg/kg,,9217,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL624064,Intermediate
,10116.0,723,Half life in plasma was determined against ovariectomized rats; t 1/2 (h) is short in plasma,,9218,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624065,Intermediate
,10116.0,723,Half life in plasma was determined against ovariectomized rats; t1/2 is longer in plasma.,,9219,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL624066,Intermediate
,10116.0,5160,Half life tested in mature male rat at a dose of 30 mg/kg,,9220,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL877490,Intermediate
,10116.0,4709,Half life after intravenous administration of 1 mg/kg in rat,,9221,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL874442,Intermediate
,10116.0,5633,Half life period after administration (30 mg/kg) in rat,,9222,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626890,Intermediate
,10116.0,5302,Half life period in rat after 5 mg/Kg dose,,9223,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626891,Intermediate
,10116.0,5302,Half life period in rat after 5 mg/kg dose,,9224,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626892,Intermediate
,10116.0,17791,Half life period was determined,,9225,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626893,Intermediate
,10116.0,17791,Half life period was evaluated in rat,,9226,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626894,Intermediate
,10116.0,17791,Half life period was evaluated in rat; 0.5-1.0,,9227,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626895,Intermediate
,10116.0,17791,Half life period was evaluated in rat; 5.9-7.5,,9228,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626896,Intermediate
,10116.0,14512,Half-life in rat plasma,,9229,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL626897,Intermediate
,10116.0,6230,Half-life time in rat was determined,,9230,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626898,Intermediate
,10116.0,3364,Terminal half-life after iv administration to rats,,9231,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626899,Intermediate
,10116.0,6874,Tested for iv terminal half-life dosed as a solution in male Han Wistar rats,,9232,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626900,Intermediate
,10116.0,857,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 0.5 umol/kg,,9233,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626901,Intermediate
,10116.0,858,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 0.5 umol/kg (iv),,9234,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626902,Intermediate
,10116.0,858,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 5 umol/kg (iv),,9235,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626903,Intermediate
,10116.0,5355,Time for peak concentration (tmax) at a dose of 10 mg/kg in rats,,9236,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL874443,Intermediate
,10116.0,5355,Time for peak concentration (tmax) at a dose of 20 mg/kg in rats,,9237,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626904,Intermediate
,10116.0,6305,Half life in rats,,9238,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL626905,Intermediate
,10116.0,13501,Apparent Half life was determined from the linear portion of the log plasma concentration-time profile after oral administration of compound 18 at a dose of 4 mg/kg to rat,,9239,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL873830,Intermediate
,10116.0,17594,Apparent half-life after single intravenous bolus of 1 mg/kg in rats,,9240,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL626906,Intermediate
,10116.0,4186,Apparent terminal elimination half-life in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,,9241,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631076,Intermediate
,10116.0,2932,Biological half-life was measured in plasma of rats,,9242,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631077,Intermediate
,10116.0,17065,Circulatory half life measured after intravenous bolus administration of 50 mg/kg of compound to rats,,9243,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631078,Intermediate
,10116.0,15765,Compound demonstarted an oral bioavailability of 6% with the half-life time as given in rats.,,9244,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631079,Intermediate
,10116.0,2713,Compound was evaluated for half life (t1/2) upon intravenous administration of 1 mg/Kg in rats,,9245,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631080,Intermediate
,10116.0,2661,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to female wistar rats,,9246,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631081,Intermediate
,10116.0,2661,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to male wistar rats,,9247,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,In vivo,CHEMBL631239,Intermediate
,10116.0,740,Compound was evaluated for plasma half life in rat,,9248,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631240,Intermediate
,10116.0,6597,AUC value at a dose of 5 mg/kg (p.o.) in rats,,9249,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631241,Intermediate
,10116.0,2959,AUC value after administration of 20 mg/Kg oral dose in rat,,9250,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631242,Intermediate
,10116.0,17594,AUC0-24 after repeated oral dose of compound at 1 mg/kg in rats,,9251,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631243,Intermediate
,10116.0,17596,AUC0-96 after administration at 50 mg/kg,,9252,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL874444,Intermediate
,10116.0,17594,AUC0-infinity after single intravenous bolus of 1 mg/kg in rats,,9253,50597,Rattus norvegicus,,,Plasma,1969.0,A,,,,1,1,BAO_0000218,N,,CHEMBL631244,Intermediate
,10116.0,3293,"Absorption behavior was judged by the area under the curve, determined after oral dose of 30 mg/kg in rats.",,9254,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL631245,Intermediate
,10116.0,6757,Area under curve (0-24 hr) at a dose of 10 mg/kg in male SD rats,,9255,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627162,Intermediate
,10116.0,6757,Area under curve (0-24 hr) at a dose of 100 mg/kg in male SD rats,,9256,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627163,Intermediate
,10116.0,6757,Area under curve (0-24 hr) at a dose of 50 mg/kg in male SD rats,,9257,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627164,Intermediate
,10116.0,5979,Area under curve (AUC) at a dose 1 mg/kg was determined in rat kidney,,9258,50597,Rattus norvegicus,,,Kidney,2113.0,A,,,,1,1,BAO_0000218,N,,CHEMBL627165,Intermediate
,10116.0,5979,Area under curve (AUC) at a dose 1 mg/kg was determined in rat liver,,9259,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627166,Intermediate
,10116.0,5979,Area under curve (AUC) at a dose 1 mg/kg was determined in rat lung,,9260,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627167,Intermediate
,10116.0,4026,Area under curve (AUC) at a dose of 30 mg/kg in rats,,9261,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627822,Intermediate
,10116.0,5355,Area under curve (AUC) was calculated using trapezoidal rule at a dose of 20 mg/kg in rats,,9262,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627823,Intermediate
,10116.0,5355,Area under curve (AUC) was calculated using trapezoidal rule. at a dose of 10 mg/kg in rats,,9263,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627824,Intermediate
,10116.0,5355,Area under curve (AUC) was calculated using trapezoidal rule at a dose of 20 mg/kg in rats,,9264,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627825,Intermediate
,10116.0,5633,Area under curve (AUC0-24 h) after administration (30 mg/kg) in rat,,9265,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627826,Intermediate
,10116.0,1716,Area under curve (Pharmacokinetic property) was determined,,9266,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627827,Intermediate
,10116.0,1716,Area under curve (Pharmacokinetic property) of the compound; Not determined,,9267,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627828,Intermediate
,10116.0,4689,Area under curve after intravenous administration (1 mg/kg) in rat,,9268,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627829,Intermediate
,10116.0,4527,Area under curve by intravenous administration at a dose of 10 uM/kg in rat was determined,,9269,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627830,Intermediate
,10116.0,4527,Area under curve by oral administration at a dose of 100 uM/kg in rat was determined,,9270,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627831,Intermediate
,10116.0,15662,Area under curve in male SD rats was observed after oral administration in rat,,9271,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627832,Intermediate
,10116.0,4413,Area under curve of compound after iv administration of 20 mg/kg dose in rat,,9272,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627833,Intermediate
,10116.0,3598,Area under curve of compound determined in rat after iv administration at a dose of 10 mg/kg,,9273,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL627834,Expert
,10116.0,3598,Area under curve of compound from zero time to infinity determined in rat after iv administration at a dose of 10 mg/kg,,9274,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL628004,Expert
,10116.0,5964,Area under curve at 5 mg/kg po was determined in rat,,9275,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL628005,Intermediate
,10116.0,4689,Area under curve in Rat at a oral dose of 5 mg/kg,,9276,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL628006,Intermediate
,10116.0,4186,Area under curve in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,,9277,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL628007,Intermediate
,10116.0,5510,Area under curve was determined,,9278,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL625676,Intermediate
,10116.0,17858,Area under curve after 10 mg/kg oral administration in rat at 0-24 hr,,9279,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL631309,Intermediate
,10116.0,17804,Area under curve after intravenous administration at 3 mg/kg,,9280,50597,Rattus norvegicus,,,,,A,,,,1,1,BAO_0000218,N,,CHEMBL631310,Intermediate
