assays_src_id,assays_cell_id,assays_curated_by,assays_description,assays_relationship_type,assays_assay_strain,assays_src_assay_id,assays_assay_organism,assays_assay_cell_type,assays_assay_subcellular_fraction,assays_assay_tax_id,assays_bao_format,assays_tid,assays_confidence_score,assays_assay_category,assays_tissue_id,assays_chembl_id,assays_assay_test_type,assays_assay_tissue,assays_doc_id,assays_assay_type,assays_assay_id,assays_variant_id
1,,Intermediate,Cmax in rat (PO dose),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL623776,In vivo,,14465,A,8922,
1,,Intermediate,Maximum plasma concentration determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622191,In vivo,Plasma,4723,A,8923,
1,,Intermediate,Maximum plasma concentration determined after 3 mg/kg oral administration in potassium oxonate treated rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622192,In vivo,Plasma,4723,A,8924,
1,,Intermediate,Maximum plasma concentration determined in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622193,In vivo,Plasma,4576,A,8925,
1,,Intermediate,Maximum plasma concentration for the compound in solution form (formulation) was determined in rats at peroral dose of 5 mg/kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622194,In vivo,Plasma,12873,A,8926,
1,,Intermediate,Maximum plasma concentration for the compound in suspension form (formulation) was determined in rats at peroral dose of 5 mg/kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622195,In vivo,Plasma,12873,A,8927,
1,,Intermediate,Maximum plasma concentration in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622196,In vivo,Plasma,6824,A,8928,
1,,Intermediate,Maximum plasma concentration measured after intravenous bolus administration of 50 mg/kg of compound to rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622197,In vivo,Plasma,17065,A,8929,
1,,Intermediate,Maximum plasma concentration of compound present in rats at the dose of 37 mg/kg in 15 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622198,In vivo,Plasma,2932,A,8930,
1,,Intermediate,Maximum plasma concentration of compound present in rats at the dose of 38 mg/kg in 15 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622199,In vivo,Plasma,2932,A,8931,
1,,Intermediate,Maximum plasma concentration of compound was measured in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622200,In vivo,Plasma,2879,A,8932,
1,,Intermediate,Maximum plasma concentration after 20 mg/kg oral administration in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL622201,In vivo,Plasma,2864,A,8933,
1,,Intermediate,Maximum plasma concentration after oral administration to rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623990,In vivo,Plasma,16367,A,8934,
1,,Intermediate,Maximum plasma concentration at a concentration of 15 mg/kg perorally in rats along with 100 mg/kg of compound 11,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623991,In vivo,Plasma,17717,A,8935,
1,,Intermediate,"Maximum plasma concentration at a concentration of 3 mg/kg in rats, intravenously",N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623992,In vivo,Plasma,17717,A,8936,
1,,Intermediate,Maximum plasma concentration at a concentration of 60 mg/kg perorally in rats along with 100 mg/kg of compound 11,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623993,In vivo,Plasma,17717,A,8937,
1,,Intermediate,Maximum plasma concentration at a concentration of 60 mg/kg perorally in rats along with control,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623994,In vivo,Plasma,17717,A,8938,
1,,Intermediate,Maximum plasma concentration at a dose of 100 mg/kg in Rat Plasma after iv administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623995,In vivo,Plasma,17720,F,8939,
1,,Intermediate,Maximum plasma concentration at a dose of 4 mg/kg in Rat Plasma after iv administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623996,In vivo,Plasma,17720,F,8940,
1,,Intermediate,Maximum plasma concentration at a dose of 50 mg/kg in Rat Plasma after iv administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623997,In vivo,Plasma,17720,F,8941,
1,,Intermediate,Maximum plasma concentration dosed orally in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623998,In vivo,Plasma,4516,A,8942,
1,,Intermediate,Maximum plasma concentration dosed orally in rats after 6 hours,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL623999,In vivo,Plasma,4516,A,8943,
1,,Intermediate,Maximum plasma concentration dosed orally in rats after 6 hours; ND is not detected,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL624000,In vivo,Plasma,4516,A,8944,
1,,Intermediate,Maximum plasma concentration at a 1 mg/kg oral dose in female Sprague-Dawley rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL624001,In vivo,Plasma,5199,A,8945,
1,,Intermediate,Maximum plasma concentration in rat after po administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL624002,In vivo,Plasma,17538,A,8946,
1,,Intermediate,"Maximum plasma concentration in rats at 10 mg/kg, p.o. dose",N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL624003,In vivo,Plasma,6685,A,8947,
1,,Intermediate,"Maximum plasma concentration in rats at 20mg/kg, i.p. dose",N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,1969.0,CHEMBL624004,In vivo,Plasma,6685,A,8948,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624005,,Heart,16434,A,8949,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624006,,Heart,16434,A,8950,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624007,,Heart,16434,A,8951,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624008,,Heart,16434,A,8952,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624009,,Heart,16434,A,8953,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL874387,,Heart,16434,A,8954,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624010,,Heart,16434,A,8955,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624011,,Heart,16434,A,8956,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624012,,Heart,16435,A,8957,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624013,,Heart,16435,A,8958,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624736,,Heart,16435,A,8959,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624737,,Heart,16435,A,8960,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624738,,Heart,16434,A,8961,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624739,,Heart,16434,A,8962,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624740,,Heart,16434,A,8963,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624896,,Heart,16435,A,8964,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624897,,Heart,16435,A,8965,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624108,,Heart,16435,A,8966,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624109,,Heart,16435,A,8967,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624110,,Heart,16435,A,8968,
1,,Intermediate,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624111,,Heart,16435,A,8969,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624112,,Heart,16435,A,8970,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL624113,,Heart,16435,A,8971,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL619709,,Heart,16435,A,8972,
1,,Intermediate,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,948.0,CHEMBL619710,,Heart,16435,A,8973,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619711,,Kidney,16434,A,8974,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619712,,Kidney,16434,A,8975,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619713,,Kidney,16434,A,8976,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619714,,Kidney,16434,A,8977,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619715,,Kidney,16434,A,8978,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619716,,Kidney,16434,A,8979,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619717,,Kidney,16434,A,8980,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619718,,Kidney,16434,A,8981,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619719,,Kidney,16435,A,8982,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL875329,,Kidney,16435,A,8983,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619720,,Kidney,16435,A,8984,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619721,,Kidney,16435,A,8985,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619722,,Kidney,16435,A,8986,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619723,,Kidney,16435,A,8987,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619724,,Kidney,16435,A,8988,
1,,Intermediate,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619725,,Kidney,16435,A,8989,
1,,Intermediate,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619726,,Kidney,16434,A,8990,
1,,Intermediate,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619727,,Kidney,16434,A,8991,
1,,Intermediate,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619728,,Kidney,16434,A,8992,
1,,Intermediate,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2113.0,CHEMBL619729,,Kidney,16435,A,8993,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 120 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2385.0,CHEMBL619730,In vivo,Muscle tissue,11977,A,8994,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 2 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2385.0,CHEMBL619731,In vivo,Muscle tissue,11977,A,8995,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 30 minutes after an intravenous injection is given (average of 2 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2385.0,CHEMBL619732,In vivo,Muscle tissue,11977,A,8996,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 30 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2385.0,CHEMBL619733,In vivo,Muscle tissue,11977,A,8997,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 60 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2385.0,CHEMBL619734,In vivo,Muscle tissue,11977,A,8998,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 120 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,14.0,CHEMBL619735,In vivo,Zone of skin,11977,A,8999,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 2 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,14.0,CHEMBL875330,In vivo,Zone of skin,11977,A,9000,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 30 minutes after an intravenous injection is given (average of 2 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,14.0,CHEMBL628465,In vivo,Zone of skin,11977,A,9001,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 30 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,14.0,CHEMBL628466,In vivo,Zone of skin,11977,A,9002,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 60 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,14.0,CHEMBL628467,In vivo,Zone of skin,11977,A,9003,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 120 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2106.0,CHEMBL628468,In vivo,Spleen,11977,A,9004,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 2 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2106.0,CHEMBL628469,In vivo,Spleen,11977,A,9005,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 30 minutes after an intravenous injection is given (average of 2 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2106.0,CHEMBL628470,In vivo,Spleen,11977,A,9006,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 30 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2106.0,CHEMBL628471,In vivo,Spleen,11977,A,9007,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 60 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2106.0,CHEMBL628472,In vivo,Spleen,11977,A,9008,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 120 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2046.0,CHEMBL625191,In vivo,Thyroid gland,11977,A,9009,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 2 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2046.0,CHEMBL625192,In vivo,Thyroid gland,11977,A,9010,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 30 minutes after an intravenous injection is given (average of 2 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2046.0,CHEMBL875337,In vivo,Thyroid gland,11977,A,9011,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 30 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2046.0,CHEMBL626341,In vivo,Thyroid gland,11977,A,9012,
1,,Intermediate,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 60 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2046.0,CHEMBL626342,In vivo,Thyroid gland,11977,A,9013,
1,,Intermediate,Biodistribution of radioligand [125I]-FIDA1 in liver of rat after 2 minutes after an intravenous injection is given (average of 3 rats),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2107.0,CHEMBL621943,In vivo,Liver,11977,A,9014,
1,,Intermediate,Half life in rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621944,,,3748,A,9015,
1,,Intermediate,Mean percent inhibition of joint damage reduction in fasted rats at 35 mg/kg administered orally twice daily,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621945,,,15765,A,9016,
1,,Intermediate,Compound was evaluated for rate of clearance by using IPRL (Isolated Perfused Rat Liver),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621946,,,4871,A,9017,
1,,Intermediate,Compound was evaluated for rate of clearance by using IPRL (Isolated Perfused Rat Liver); ND=Not determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621947,,,4871,A,9018,
1,,Intermediate,Compound was evaluated for rate of clearance in IPRL (Isolated Perfused Rat Liver),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621948,,,4872,A,9019,
1,,Intermediate,Compound was evaluated for rate of clearance in IPRL (Isolated Perfused Rat Liver); ND=Not determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621949,,,4872,A,9020,
1,,Intermediate,Rate constant (k) of clearance from isolated perfused rat liver (IPRL),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621950,,,5413,A,9021,
1,,Intermediate,Tested for rate of clearance from isolated perfused rat liver (IPRL) and expressed in terms of rate constant (k); not determined,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621951,,,5413,A,9022,
1,,Intermediate,Maximal blood concentration after oral administration of a 30 uM/kg dose of compound,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,178.0,CHEMBL621952,In vivo,Blood,15272,A,9023,
1,,Intermediate,Stability (%) in rat liver microsomes,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,2107.0,CHEMBL621953,,Liver,4689,A,9024,
1,,Intermediate,Area under curve was calculated after intravenous administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621954,,,6057,A,9025,
1,,Intermediate,Area under the curve was calculated after iv administration in rat,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621955,,,6057,A,9026,
1,,Intermediate,Area under the curve was calculated in rat after peroral administration,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621956,,,6057,A,9027,
1,,Intermediate,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621957,,,6211,A,9028,
1,,Intermediate,Dose-normalized AUC measured in fasted male Sprague dawely rats when the compound was administered at a peroral dose of 2 mg/Kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621958,,,5710,A,9029,
1,,Intermediate,Dose-normalized AUC measured in fasted male Sprague dawely rats when the compound was administered at a peroral of 2 mg/Kg,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621959,,,5710,A,9030,
1,,Intermediate,Dose-normalized area under curve in rat (i.v.) at 0.5 mpk,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621960,,,17853,A,9031,
1,,Intermediate,Dose-normalized area under curve in rat (p.o.) at 2.0 mpk,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621961,,,17853,A,9032,
1,,Intermediate,p value of the compound,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621962,,,15765,A,9033,
1,,Intermediate,p value of the compound,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL876787,,,15765,F,9034,
1,,Intermediate,p value of the compound,N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,,CHEMBL621963,,,15765,A,9035,
1,,Intermediate,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (10 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,945.0,CHEMBL622637,,Stomach,6175,A,9036,
1,,Intermediate,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (20 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,945.0,CHEMBL622638,,Stomach,6175,A,9037,
1,,Intermediate,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,,,Rattus norvegicus,,,10116.0,BAO_0000218,50597,1,,945.0,CHEMBL626561,,Stomach,6175,A,9038,
1,,Autocuration,Negative log of minimum effective dose (moles per kilogram) in rabbits (hypnotic),U,,,Oryctolagus cuniculus,,,9986.0,BAO_0000019,22224,0,,,CHEMBL626562,,,7991,F,9039,
