miller2_FisY,miller2_IndiIss,miller2_CFLI,miller2_PrograPr,miller2_SeID,miller2_UrIss,miller2_ClimChaAdap,miller2_Sta,miller2_EnviSustai,miller2_CouRegNa,miller2_OrgaNa,miller2_FuCenNa,miller2_PBATy,miller2_ClChMit,miller2_IRTCPer,miller2_OrgaT,miller2_MaxCIDAContr,miller2_UntAmoProBud,miller2_DivID,miller2_SecPer,miller2_FSTCPe,Section ID,miller2_SeN,miller2_ConID,miller2_FCenID,miller2_YoIss,miller2_DisaIss,miller2_ICTAATFoDeve,miller2_KnowlFoDeve,miller2_GeEqu,miller2_OrganID,miller2_OrgCla,miller2_OrgaSu,miller2_ConNa,miller2_ProjBroCouID,miller2_CouReID,miller2_CouRegPerc,miller2_AmSp
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Terminating,1,Togo,World Bank,Natural Resources & Governance - INIT,Not PBA,0,0.0,Foreign Non-Profit Making,182000000.0,182000000.0,D5430,0.2,0.1,S1079,Agricultural development,2,5282,0,0,0,0,2,1001306,Multilateral,IFI,Africa,TG,TG,0.1215,4422600.0
2009/2010,0,0,Uncoded: Pre-APP,31150,0,0,Terminating,1,Togo,World Bank,Natural Resources & Governance - INIT,Not PBA,0,0.0,Foreign Non-Profit Making,182000000.0,182000000.0,D5430,0.1,0.1,S1079,Agricultural inputs,2,5282,0,0,0,0,2,1001306,Multilateral,IFI,Africa,TG,TG,0.1215,2211300.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Terminating,1,Togo,World Bank,Natural Resources & Governance - INIT,Not PBA,0,0.0,Foreign Non-Profit Making,182000000.0,182000000.0,D5430,0.1,0.1,S1079,Food crop production,2,5282,0,0,0,0,2,1001306,Multilateral,IFI,Africa,TG,TG,0.1215,2211300.0
2009/2010,0,0,Uncoded: Pre-APP,31166,0,0,Terminating,1,Togo,World Bank,Natural Resources & Governance - INIT,Not PBA,0,0.0,Foreign Non-Profit Making,182000000.0,182000000.0,D5430,0.1,0.1,S1079,Agricultural extension,2,5282,0,0,0,0,2,1001306,Multilateral,IFI,Africa,TG,TG,0.1215,2211300.0
2009/2010,0,0,Uncoded: Pre-APP,31182,0,0,Terminating,1,Togo,World Bank,Natural Resources & Governance - INIT,Not PBA,0,0.0,Foreign Non-Profit Making,182000000.0,182000000.0,D5430,0.1,0.1,S1079,Agricultural research,2,5282,0,0,0,0,2,1001306,Multilateral,IFI,Africa,TG,TG,0.1215,2211300.0
2009/2010,0,0,Uncoded: Pre-APP,31191,0,0,Terminating,1,Togo,World Bank,Natural Resources & Governance - INIT,Not PBA,0,0.0,Foreign Non-Profit Making,182000000.0,182000000.0,D5430,0.1,0.1,S1079,Agricultural services,2,5282,0,0,0,0,2,1001306,Multilateral,IFI,Africa,TG,TG,0.1215,2211300.0
2009/2010,0,0,Uncoded: Pre-APP,31193,0,0,Terminating,1,Togo,World Bank,Natural Resources & Governance - INIT,Not PBA,0,0.0,Foreign Non-Profit Making,182000000.0,182000000.0,D5430,0.1,0.1,S1079,Agricultural financial services,2,5282,0,0,0,0,2,1001306,Multilateral,IFI,Africa,TG,TG,0.1215,2211300.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,0,Afghanistan,WFP - World Food Programme,MHO Dev't Food Aid,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5301,0.25,1.0,S5330,Agricultural development,3,5310,0,0,0,0,2,1001721,Multilateral,UNITED NATIONS,Asia,AF,AF,0.7753,5814750.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,0,Afghanistan,WFP - World Food Programme,MHO Dev't Food Aid,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5301,0.75,1.0,S5330,Food crop production,3,5310,0,0,0,0,2,1001721,Multilateral,UNITED NATIONS,Asia,AF,AF,0.7753,17444250.0
2009/2010,0,0,Uncoded: Pre-APP,31120,0,0,Operational,0,Ghana,WFP - World Food Programme,MHO Dev't Food Aid,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5301,0.25,1.0,S5330,Agricultural development,2,5310,0,0,0,0,2,1001721,Multilateral,UNITED NATIONS,Africa,GH,GH,0.2247,1685250.0
2009/2010,0,0,Uncoded: Pre-APP,31161,0,0,Operational,0,Ghana,WFP - World Food Programme,MHO Dev't Food Aid,Not PBA,0,0.0,Foreign Non-Profit Making,30000000.0,30000000.0,D5301,0.75,1.0,S5330,Food crop production,2,5310,0,0,0,0,2,1001721,Multilateral,UNITED NATIONS,Africa,GH,GH,0.2247,5055750.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Africa MC,Tufts University,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,50000.0,50000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,2,5230,0,0,0,2,0,1008787,Civil Society,UNIVERSITY,Africa,X1,X1,0.5,25000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Americas MC,Tufts University,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,50000.0,50000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,1,5230,0,0,0,2,0,1008787,Civil Society,UNIVERSITY,America,X2,X2,0.15,7500.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Asia MC,Tufts University,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,50000.0,50000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,3,5230,0,0,0,2,0,1008787,Civil Society,UNIVERSITY,Asia,X3,X3,0.25,12500.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Europe MC,Tufts University,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,50000.0,50000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,5,5230,0,0,0,2,0,1008787,Civil Society,UNIVERSITY,Europe,X4,X4,0.1,5000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Africa MC,OCHA - Office for the Coordination of Humanitarian Affairs,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,100000.0,100000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,2,5230,0,0,0,2,0,1003586,Multilateral,UNITED NATIONS,Africa,X1,X1,0.5,50000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Americas MC,OCHA - Office for the Coordination of Humanitarian Affairs,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,100000.0,100000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,1,5230,0,0,0,2,0,1003586,Multilateral,UNITED NATIONS,America,X2,X2,0.15,15000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Asia MC,OCHA - Office for the Coordination of Humanitarian Affairs,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,100000.0,100000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,3,5230,0,0,0,2,0,1003586,Multilateral,UNITED NATIONS,Asia,X3,X3,0.25,25000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Europe MC,OCHA - Office for the Coordination of Humanitarian Affairs,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,100000.0,100000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,5,5230,0,0,0,2,0,1003586,Multilateral,UNITED NATIONS,Europe,X4,X4,0.1,10000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Africa MC,HelpAge International,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,200000.0,200000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,2,5230,0,0,0,2,0,1008000,Civil Society,INTERNATIONAL NGO,Africa,X1,X1,0.5,100000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Americas MC,HelpAge International,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,200000.0,200000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,1,5230,0,0,0,2,0,1008000,Civil Society,INTERNATIONAL NGO,America,X2,X2,0.15,30000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Asia MC,HelpAge International,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,200000.0,200000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,3,5230,0,0,0,2,0,1008000,Civil Society,INTERNATIONAL NGO,Asia,X3,X3,0.25,50000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Europe MC,HelpAge International,MHO Inst Strengtherning,Not PBA,0,0.0,Foreign Non-Profit Making,200000.0,200000.0,D5301,1.0,0.0,S5330,Relief co-ordination; protection and support services,5,5230,0,0,0,2,0,1008000,Civil Society,INTERNATIONAL NGO,Europe,X4,X4,0.1,20000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Asia MC,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1500000.0,1500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Asia,X3,X3,1.0,1500000.0
2009/2010,0,0,Uncoded: Pre-APP,72040,0,0,Closed,0,Central Afr.Rep,WFP - World Food Programme,MHI Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Emergency food aid,2,5309,0,0,0,0,0,1001721,Multilateral,UNITED NATIONS,Africa,CF,CF,1.0,1000000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Philippines,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,650000.0,650000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Asia,PH,PH,1.0,650000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Burundi,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,BI,BI,0.15,150000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,CD,CD,0.5,500000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Congo,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,CG,CG,0.05,50000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Rwanda,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,RW,RW,0.1,100000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Tanzania,Un Rep",UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,TZ,TZ,0.2,200000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Burundi,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,2000000.0,2000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,BI,BI,0.2,400000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,2000000.0,2000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,CD,CD,0.2,400000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Rwanda,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,2000000.0,2000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,RW,RW,0.2,400000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Tanzania,Un Rep",ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,2000000.0,2000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,TZ,TZ,0.2,400000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Uganda,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,2000000.0,2000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,UG,UG,0.2,400000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",M�decins sans fronti�res/ Doctors without Borders,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,900000.0,900000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000307,Civil Society,NGO,Africa,CD,CD,1.0,900000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",Oxfam-Qu�bec,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000838,Civil Society,VOLUNTEER SENDING AGENCY,Africa,CD,CD,1.0,1000000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",Canadian Catholic Organization for Development and Peace,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,700000.0,700000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000715,Civil Society,NGO,Africa,CD,CD,1.0,700000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",World Vision Canada,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001218,Civil Society,NGO,Africa,CD,CD,1.0,1000000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,3000000.0,3000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,CD,CD,1.0,3000000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",UNICEF - United Nations Children's Fund,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,1,0,0,0,2,1001302,Multilateral,UNITED NATIONS,Africa,CD,CD,1.0,500000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,"Congo, Dem Rep.",ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,1600000.0,1600000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,CD,CD,1.0,1600000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Uganda,Action contre la faim,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,600000.0,600000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1014202,Civil Society,INTERNATIONAL NGO,Africa,UG,UG,1.0,600000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Sudan,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,7300000.0,7300000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,SD,SD,0.8,2600000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Chad,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,7300000.0,7300000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,TD,TD,0.2,650000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Sudan,UNICEF - United Nations Children's Fund,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,2000000.0,2000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001302,Multilateral,UNITED NATIONS,Africa,SD,SD,1.0,1000000.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Sudan,OCHA - Office for the Coordination of Humanitarian Affairs,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Relief co-ordination; protection and support services,2,5303,0,0,0,0,0,1003586,Multilateral,UNITED NATIONS,Africa,SD,SD,1.0,500000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Chad,M�decins sans fronti�res/ Doctors without Borders,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000307,Civil Society,NGO,Africa,TD,TD,1.0,800000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Central Afr.Rep,M�decins sans fronti�res/ Doctors without Borders,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,700000.0,700000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000307,Civil Society,NGO,Africa,CF,CF,1.0,700000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Ethiopia,M�decins sans fronti�res/ Doctors without Borders,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,900000.0,900000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000307,Civil Society,NGO,Africa,ET,ET,1.0,900000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Chad,CARE Canada,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,700000.0,700000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000517,Civil Society,NGO,Africa,TD,TD,1.0,700000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Ethiopia,Oxfam Canada,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,900000.0,900000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000499,Civil Society,NGO,Africa,ET,ET,1.0,900000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Chad,Oxfam-Qu�bec,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,750000.0,750000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000838,Civil Society,VOLUNTEER SENDING AGENCY,Africa,TD,TD,1.0,750000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Sudan,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,4500000.0,4500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,SD,SD,0.75,1875000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Chad,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,4500000.0,4500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,TD,TD,0.25,625000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Central Afr.Rep,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,450000.0,450000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,CF,CF,1.0,450000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Iraq,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,2700000.0,2700000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Asia,IQ,IQ,1.0,2700000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Iraq,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,2100000.0,2100000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Asia,IQ,IQ,1.0,2100000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,West Bank Gaza,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Asia,PS,PS,1.0,500000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Terminating,0,Yemen,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,900000.0,900000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Asia,YE,YE,1.0,900000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Algeria,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,DZ,DZ,0.125,125000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Egypt,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,EG,EG,0.125,125000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Iraq,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Asia,IQ,IQ,0.125,125000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Jordan,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Asia,JO,JO,0.125,125000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Lebanon,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Asia,LB,LB,0.125,125000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,West Bank Gaza,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Asia,PS,PS,0.125,125000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Syrian Arab Rep,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Asia,SY,SY,0.125,125000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Yemen,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,3,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Asia,YE,YE,0.125,125000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,BF,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,BJ,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,CI,80,0.0625,31250.0
