assays_ASSI,assays_TII,assays_DI,assays_ASTI,assays_BAFOR,assays_ASCAT,assays_SRASSI,assays_CEI,assays_CURB,assays_SRI,assays_ASSORGA,assays_ASSTETY,assays_CONFSCO,assays_ASSUBCFRA,assays_RELTY,assays_ASST,assays_ASCT,assays_T,assays_CHI,assays_VARI
9625,,6644,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626936,
9626,,5974,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626937,
9627,,6295,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625906,
9628,,6296,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625907,
9629,,16427,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625908,
9630,,16367,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625909,
9631,,16367,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625910,
9632,,16365,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625911,
9633,,16365,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625912,
9634,,16365,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626538,
9635,,16365,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL876794,
9636,,16365,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626539,
9637,,16365,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626540,
9638,,5394,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626541,
9639,,5394,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626542,
9640,,2792,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626543,
9641,,2792,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626544,
9642,,2792,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626545,
9643,,2792,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626546,
9644,,5334,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626547,
9645,,4408,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626548,
9646,,5983,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626549,
9647,,4397,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626550,
9648,,4397,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626551,
9649,,5491,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623777,
9650,,5491,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623778,
9651,,5491,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623779,
9652,1969.0,4199,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623780,
9653,1969.0,4199,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622015,
9654,1969.0,4199,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622016,
9655,,5173,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622017,
9656,,5173,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622018,
9657,,5173,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622019,
9658,,5173,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622020,
9659,,16366,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622021,
9660,,16366,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622022,
9661,,5327,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622023,
9662,,6681,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622024,
9663,,12873,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622693,
9664,,12873,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622694,
9665,,6685,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622695,
9666,,6685,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622696,
9667,,6685,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622697,
9668,,6619,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622874,
9669,,6619,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622875,
9670,,10363,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622876,
9671,,4796,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622877,
9672,,4910,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622878,
9673,1969.0,4910,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622879,
9674,,4839,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL877602,
9675,,15078,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622880,
9676,,15078,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622881,
9677,,15078,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622882,
9678,,15078,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622883,
9679,2046.0,11450,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622884,
9680,2046.0,11450,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622885,
9681,,8151,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622886,
9682,,8151,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622887,
9683,1088.0,8151,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622888,
9684,178.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622889,
9685,178.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622890,
9686,178.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622891,
9687,178.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL877603,
9688,955.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622892,
9689,955.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622893,
9690,955.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622894,
9691,955.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622895,
9692,955.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622896,
9693,948.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622897,
9694,948.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622898,
9695,948.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622899,
9696,2113.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622900,
9697,2113.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624114,
9698,2113.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624115,
9699,2113.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624116,
9700,2107.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624117,
9701,2107.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624118,
9702,2107.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624119,
9703,2107.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624120,
9704,2048.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624121,
9705,2048.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624122,
9706,2048.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624123,
9707,2048.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624124,
9708,2385.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624125,
9709,2385.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624126,
9710,2385.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624127,
9711,2385.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624128,
9712,14.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624129,
9713,14.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL624130,
9714,14.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622340,
9715,14.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622341,
9716,160.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622342,
9717,160.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622343,
9718,160.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622344,
9719,160.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622345,
9720,2106.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622346,
9721,2106.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622347,
9722,2106.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622348,
9723,2106.0,8677,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622349,
9724,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622350,
9725,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622351,
9726,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622352,
9727,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622353,
9728,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622354,
9729,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622355,
9730,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622356,
9731,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622357,
9732,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622358,
9733,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622359,
9734,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL874393,
9735,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622872,
9736,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622873,
9737,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623047,
9738,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623048,
9739,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623049,
9740,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623050,
9741,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623051,
9742,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL623052,
9743,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626343,
9744,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626344,
9745,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626345,
9746,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626346,
9747,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626347,
9748,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626348,
9749,,16434,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626349,
9750,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626350,
9751,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626351,
9752,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627650,
9753,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627651,
9754,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627652,
9755,,16435,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627653,
9756,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627654,
9757,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627835,
9758,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627836,
9759,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627837,
9760,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627838,
9761,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL875338,
9762,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627839,
9763,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627840,
9764,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627841,
9765,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627842,
9766,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627843,
9767,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627844,
9768,,13091,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627845,
9769,,5874,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL627846,
9770,1969.0,1515,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL627847,
9771,1969.0,1515,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL873821,
9772,1969.0,1515,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626079,
9773,1969.0,1515,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626080,
9774,1969.0,5491,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626081,
9775,1969.0,5491,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL875344,
9776,,1918,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626082,
9777,,1918,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626250,
9778,,6113,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626251,
9779,,5546,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626252,
9780,,5553,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626253,
9781,1969.0,4188,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626254,
9782,,6215,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626255,
9783,,6141,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626256,
9784,,5182,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626257,
9785,,5182,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626258,
9786,,5710,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626259,
9787,,5789,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626260,
9788,,6011,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL875345,
9789,,17594,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL626261,
9790,2107.0,12357,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vitro,1,,N,,,50597,CHEMBL626262,
9791,,5210,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL626263,
9792,,17596,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625270,
9793,,6672,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625271,
9794,,6673,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625272,
9795,955.0,4910,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625273,
9796,1969.0,3741,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625274,
9797,,17671,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625275,
9798,1969.0,4910,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625276,
9799,1969.0,17537,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625277,
9800,1969.0,4965,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625278,
9801,1969.0,17537,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625279,
9802,1977.0,6124,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625280,
9803,1977.0,6124,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL876797,
9804,,6078,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625281,
9805,1969.0,17668,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL873827,
9806,,3185,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625282,
9807,,4883,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625283,
9808,,2959,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625284,
9809,,4029,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625285,
9810,,4029,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625286,
9811,,4029,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625287,
9812,,6180,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL625288,
9813,2107.0,1557,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625289,
9814,1969.0,12500,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625290,
9815,1969.0,12500,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL876798,
9816,,5064,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625291,
9817,,5145,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625292,
9818,,5147,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL625293,
9819,,5833,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622832,
9820,,6596,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622833,
9821,,17655,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622834,
9822,,6495,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622835,
9823,,17538,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622836,
9824,,17538,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622837,
9825,,10,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622838,
9826,955.0,17669,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622839,
9827,1969.0,17065,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622840,
9828,,4333,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622841,
9829,,6827,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622842,
9830,1969.0,889,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vitro,1,,N,,,50597,CHEMBL622843,
9831,1969.0,889,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vitro,1,,N,,,50597,CHEMBL622844,
9832,,3747,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622845,
9833,,15022,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622846,
9834,,15022,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622847,
9835,,15022,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622848,
9836,,3360,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,In vivo,1,,N,,,50597,CHEMBL622849,
9837,1969.0,5334,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL622850,
9838,,17411,10116.0,BAO_0000218,,,,Intermediate,1,Rattus norvegicus,,1,,N,,,50597,CHEMBL876807,
