language_id,film_id,replacement_cost,original_language_id,title,rental_rate,rental_duration,description,rating,release_year,length
1,180,27.99,,CONSPIRACY SPIRIT,2.99,4,A Awe-Inspiring Story of a Student And a Frisbee who must Conquer a Crocodile in An Abandoned Mine Shaft,PG-13,2006,184
1,181,10.99,,CONTACT ANONYMOUS,2.99,7,A Insightful Display of a A Shark And a Monkey who must Face a Database Administrator in Ancient India,PG-13,2006,166
1,182,9.99,,CONTROL ANTHEM,4.99,7,A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery,G,2006,185
1,183,14.99,,CONVERSATION DOWNHILL,4.99,4,A Taut Character Study of a Husband And a Waitress who must Sink a Squirrel in A MySQL Convention,R,2006,112
1,184,24.99,,CORE SUIT,2.99,3,A Unbelieveable Tale of a Car And a Explorer who must Confront a Boat in A Manhattan Penthouse,PG-13,2006,92
1,185,10.99,,COWBOY DOOM,2.99,3,A Astounding Drama of a Boy And a Lumberjack who must Fight a Butler in A Baloon,PG,2006,146
1,186,17.99,,CRAFT OUTFIELD,0.99,6,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,NC-17,2006,64
1,187,12.99,,CRANES RESERVOIR,2.99,5,A Fanciful Documentary of a Teacher And a Dog who must Outgun a Forensic Psychologist in A Baloon Factory,NC-17,2006,57
1,188,24.99,,CRAZY HOME,2.99,7,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,PG,2006,136
1,189,23.99,,CREATURES SHAKESPEARE,0.99,3,A Emotional Drama of a Womanizer And a Squirrel who must Vanquish a Crocodile in Ancient India,NC-17,2006,139
1,190,23.99,,CREEPERS KANE,4.99,5,A Awe-Inspiring Reflection of a Squirrel And a Boat who must Outrace a Car in A Jet Boat,NC-17,2006,172
1,191,27.99,,CROOKED FROGMEN,0.99,6,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,PG-13,2006,143
1,192,19.99,,CROSSING DIVORCE,4.99,4,A Beautiful Documentary of a Dog And a Robot who must Redeem a Womanizer in Berlin,R,2006,50
1,193,20.99,,CROSSROADS CASUALTIES,2.99,5,A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback,G,2006,153
1,194,22.99,,CROW GREASE,0.99,6,A Awe-Inspiring Documentary of a Woman And a Husband who must Sink a Database Administrator in The First Manned Space Station,PG,2006,104
1,197,27.99,,CRUSADE HONEY,2.99,4,A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park,R,2006,112
1,198,22.99,,CRYSTAL BREAKING,2.99,6,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,NC-17,2006,184
1,199,29.99,,CUPBOARD SINNERS,2.99,4,A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park,R,2006,56
1,200,27.99,,CURTAIN VIDEOTAPE,0.99,7,A Boring Reflection of a Dentist And a Mad Cow who must Chase a Secret Agent in A Shark Tank,PG-13,2006,133
1,201,18.99,,CYCLONE FAMILY,2.99,7,A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention,PG,2006,176
1,202,26.99,,DADDY PITTSBURGH,4.99,5,A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico,G,2006,161
1,203,9.99,,DAISY MENAGERIE,4.99,5,A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India,G,2006,84
1,204,25.99,,DALMATIONS SWEDEN,0.99,4,A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse,PG,2006,106
1,205,22.99,,DANCES NONE,0.99,3,A Insightful Reflection of a A Shark And a Dog who must Kill a Butler in An Abandoned Amusement Park,NC-17,2006,58
1,206,25.99,,DANCING FEVER,0.99,6,A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank,G,2006,144
1,207,26.99,,DANGEROUS UPTOWN,4.99,7,A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California,PG,2006,121
1,208,16.99,,DARES PLUTO,2.99,7,A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans,PG-13,2006,89
1,209,24.99,,DARKNESS WAR,2.99,6,A Touching Documentary of a Husband And a Hunter who must Escape a Boy in The Sahara Desert,NC-17,2006,99
1,210,13.99,,DARKO DORADO,4.99,3,A Stunning Reflection of a Frisbee And a Husband who must Redeem a Dog in New Orleans,NC-17,2006,130
1,211,20.99,,DARLING BREAKING,4.99,7,A Brilliant Documentary of a Astronaut And a Squirrel who must Succumb a Student in The Gulf of Mexico,PG-13,2006,165
1,212,14.99,,DARN FORRESTER,4.99,7,A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat,G,2006,185
1,213,19.99,,DATE SPEED,0.99,4,A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention,R,2006,104
1,214,13.99,,DAUGHTER MADIGAN,4.99,3,A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station,PG-13,2006,59
1,215,27.99,,DAWN POND,4.99,4,A Thoughtful Documentary of a Dentist And a Forensic Psychologist who must Defeat a Waitress in Berlin,PG,2006,57
1,216,16.99,,DAY UNFAITHFUL,4.99,3,A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat,G,2006,113
1,218,22.99,,DECEIVER BETRAYED,0.99,7,A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India,NC-17,2006,122
1,219,20.99,,DEEP CRUSADE,4.99,6,A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia,PG-13,2006,51
1,220,13.99,,DEER VIRGINIAN,2.99,7,A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia,NC-17,2006,106
1,221,9.99,,DELIVERANCE MULHOLLAND,0.99,4,A Astounding Saga of a Monkey And a Moose who must Conquer a Butler in A Shark Tank,R,2006,100
1,222,27.99,,DESERT POSEIDON,4.99,4,A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans,R,2006,64
1,223,24.99,,DESIRE ALIEN,2.99,7,A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station,NC-17,2006,76
1,224,29.99,,DESPERATE TRAINSPOTTING,4.99,7,A Epic Yarn of a Forensic Psychologist And a Teacher who must Face a Lumberjack in California,G,2006,81
1,225,19.99,,DESTINATION JERK,0.99,3,A Beautiful Yarn of a Teacher And a Cat who must Build a Car in A U-Boat,PG-13,2006,76
1,226,20.99,,DESTINY SATURDAY,4.99,4,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,G,2006,56
1,227,17.99,,DETAILS PACKER,4.99,4,A Epic Saga of a Waitress And a Composer who must Face a Boat in A U-Boat,R,2006,88
1,228,16.99,,DETECTIVE VISION,0.99,4,A Fanciful Documentary of a Pioneer And a Woman who must Redeem a Hunter in Ancient Japan,PG-13,2006,143
1,229,12.99,,DEVIL DESIRE,4.99,6,A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan,R,2006,87
1,230,20.99,,DIARY PANIC,2.99,7,A Thoughtful Character Study of a Frisbee And a Mad Cow who must Outgun a Man in Ancient India,G,2006,107
1,231,27.99,,DINOSAUR SECRETARY,2.99,7,A Action-Packed Drama of a Feminist And a Girl who must Reach a Robot in The Canadian Rockies,R,2006,63
1,232,29.99,,DIRTY ACE,2.99,7,A Action-Packed Character Study of a Forensic Psychologist And a Girl who must Build a Dentist in The Outback,NC-17,2006,147
1,233,17.99,,DISCIPLE MOTHER,0.99,3,A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank,PG,2006,141
1,234,27.99,,DISTURBING SCARFACE,2.99,6,A Lacklusture Display of a Crocodile And a Butler who must Overcome a Monkey in A U-Boat,R,2006,94
1,235,13.99,,DIVIDE MONSTER,2.99,6,A Intrepid Saga of a Man And a Forensic Psychologist who must Reach a Squirrel in A Monastery,PG-13,2006,68
1,236,19.99,,DIVINE RESURRECTION,2.99,4,A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park,R,2006,100
1,237,21.99,,DIVORCE SHINING,2.99,3,A Unbelieveable Saga of a Crocodile And a Student who must Discover a Cat in Ancient India,G,2006,47
1,238,29.99,,DOCTOR GRAIL,2.99,4,A Insightful Drama of a Womanizer And a Waitress who must Reach a Forensic Psychologist in The Outback,G,2006,57
1,239,16.99,,DOGMA FAMILY,4.99,5,A Brilliant Character Study of a Database Administrator And a Monkey who must Succumb a Astronaut in New Orleans,G,2006,122
1,240,10.99,,DOLLS RAGE,2.99,7,A Thrilling Display of a Pioneer And a Frisbee who must Escape a Teacher in The Outback,PG-13,2006,120
1,241,20.99,,DONNIE ALLEY,0.99,4,A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan,NC-17,2006,125
1,242,13.99,,DOOM DANCING,0.99,4,A Astounding Panorama of a Car And a Mad Scientist who must Battle a Lumberjack in A MySQL Convention,R,2006,68
1,243,22.99,,DOORS PRESIDENT,4.99,3,A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico,NC-17,2006,49
1,244,26.99,,DORADO NOTTING,4.99,5,A Action-Packed Tale of a Sumo Wrestler And a A Shark who must Meet a Frisbee in California,NC-17,2006,139
1,245,28.99,,DOUBLE WRATH,0.99,4,A Thoughtful Yarn of a Womanizer And a Dog who must Challenge a Madman in The Gulf of Mexico,R,2006,177
1,246,16.99,,DOUBTFIRE LABYRINTH,4.99,5,A Intrepid Panorama of a Butler And a Composer who must Meet a Mad Cow in The Sahara Desert,R,2006,154
1,247,19.99,,DOWNHILL ENOUGH,0.99,3,A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert,G,2006,47
1,248,20.99,,DOZEN LION,4.99,6,A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies,NC-17,2006,177
1,249,26.99,,DRACULA CRYSTAL,0.99,7,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,G,2006,176
1,250,26.99,,DRAGON SQUAD,0.99,4,A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China,NC-17,2006,170
1,251,19.99,,DRAGONFLY STRANGERS,4.99,6,A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria,NC-17,2006,133
1,252,18.99,,DREAM PICKUP,2.99,6,A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico,PG,2006,135
1,253,18.99,,DRIFTER COMMANDMENTS,4.99,5,A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat,PG-13,2006,61
1,254,11.99,,DRIVER ANNIE,2.99,4,A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House,PG-13,2006,159
1,255,21.99,,DRIVING POLISH,4.99,6,A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft,NC-17,2006,175
1,256,20.99,,DROP WATERFRONT,4.99,6,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,R,2006,178
1,257,14.99,,DRUMLINE CYCLONE,0.99,3,A Insightful Panorama of a Monkey And a Sumo Wrestler who must Outrace a Mad Scientist in The Canadian Rockies,G,2006,110
1,258,11.99,,DRUMS DYNAMITE,0.99,6,A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park,PG,2006,96
1,259,15.99,,DUCK RACER,2.99,4,A Lacklusture Yarn of a Teacher And a Squirrel who must Overcome a Dog in A Shark Tank,NC-17,2006,116
1,260,9.99,,DUDE BLINDNESS,4.99,3,A Stunning Reflection of a Husband And a Lumberjack who must Face a Frisbee in An Abandoned Fun House,G,2006,132
1,261,13.99,,DUFFEL APOCALYPSE,0.99,5,A Emotional Display of a Boat And a Explorer who must Challenge a Madman in A MySQL Convention,G,2006,171
1,262,17.99,,DUMBO LUST,0.99,5,A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico,NC-17,2006,119
1,263,14.99,,DURHAM PANKY,4.99,6,A Brilliant Panorama of a Girl And a Boy who must Face a Mad Scientist in An Abandoned Mine Shaft,R,2006,154
1,264,13.99,,DWARFS ALTER,2.99,6,A Emotional Yarn of a Girl And a Dog who must Challenge a Composer in Ancient Japan,G,2006,101
1,265,28.99,,DYING MAKER,4.99,5,A Intrepid Tale of a Boat And a Monkey who must Kill a Cat in California,PG,2006,168
1,266,27.99,,DYNAMITE TARZAN,0.99,4,A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat,PG-13,2006,141
1,267,14.99,,EAGLES PANKY,4.99,4,A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert,NC-17,2006,140
1,269,22.99,,EARRING INSTINCT,0.99,3,A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria,R,2006,98
1,270,29.99,,EARTH VISION,0.99,7,A Stunning Drama of a Butler And a Madman who must Outrace a Womanizer in Ancient India,NC-17,2006,85
1,271,12.99,,EASY GLADIATOR,4.99,5,A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India,G,2006,148
1,272,9.99,,EDGE KISSING,4.99,5,A Beautiful Yarn of a Composer And a Mad Cow who must Redeem a Mad Scientist in A Jet Boat,NC-17,2006,153
1,273,14.99,,EFFECT GLADIATOR,0.99,6,A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse,PG,2006,107
1,274,20.99,,EGG IGBY,2.99,4,A Beautiful Documentary of a Boat And a Sumo Wrestler who must Succumb a Database Administrator in The First Manned Space Station,PG,2006,67
1,275,11.99,,EGYPT TENENBAUMS,0.99,3,A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park,PG,2006,85
1,276,28.99,,ELEMENT FREDDY,4.99,6,A Awe-Inspiring Reflection of a Waitress And a Squirrel who must Kill a Mad Cow in A Jet Boat,NC-17,2006,115
1,277,24.99,,ELEPHANT TROJAN,4.99,4,A Beautiful Panorama of a Lumberjack And a Forensic Psychologist who must Overcome a Frisbee in A Baloon,PG-13,2006,126
1,278,19.99,,ELF MURDER,4.99,4,A Action-Packed Story of a Frisbee And a Woman who must Reach a Girl in An Abandoned Mine Shaft,NC-17,2006,155
1,279,11.99,,ELIZABETH SHANE,4.99,7,A Lacklusture Display of a Womanizer And a Dog who must Face a Sumo Wrestler in Ancient Japan,NC-17,2006,152
1,280,26.99,,EMPIRE MALKOVICH,0.99,7,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,G,2006,177
1,281,9.99,,ENCINO ELF,0.99,6,A Astounding Drama of a Feminist And a Teacher who must Confront a Husband in A Baloon,G,2006,143
1,282,20.99,,ENCOUNTERS CURTAIN,0.99,5,A Insightful Epistle of a Pastry Chef And a Womanizer who must Build a Boat in New Orleans,NC-17,2006,92
1,283,10.99,,ENDING CROWDS,0.99,6,A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin,NC-17,2006,85
1,284,23.99,,ENEMY ODDS,4.99,5,A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India,NC-17,2006,77
1,285,18.99,,ENGLISH BULWORTH,0.99,3,A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China,PG-13,2006,51
1,286,16.99,,ENOUGH RAGING,2.99,7,A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert,NC-17,2006,158
1,287,19.99,,ENTRAPMENT SATISFACTION,0.99,5,A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat,R,2006,176
1,288,20.99,,ESCAPE METROPOLIS,2.99,7,A Taut Yarn of a Astronaut And a Technical Writer who must Outgun a Boat in New Orleans,R,2006,167
1,289,25.99,,EVE RESURRECTION,4.99,5,A Awe-Inspiring Yarn of a Pastry Chef And a Database Administrator who must Challenge a Teacher in A Baloon,G,2006,66
1,290,29.99,,EVERYONE CRAFT,0.99,4,A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria,PG,2006,163
1,291,10.99,,EVOLUTION ALTER,0.99,5,A Fanciful Character Study of a Feminist And a Madman who must Find a Explorer in A Baloon Factory,PG-13,2006,174
1,292,20.99,,EXCITEMENT EVE,0.99,3,A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank,G,2006,51
1,293,17.99,,EXORCIST STING,2.99,6,A Touching Drama of a Dog And a Sumo Wrestler who must Conquer a Mad Scientist in Berlin,G,2006,167
1,294,26.99,,EXPECATIONS NATURAL,4.99,5,A Amazing Drama of a Butler And a Husband who must Reach a A Shark in A U-Boat,PG-13,2006,138
1,295,14.99,,EXPENDABLE STALLION,0.99,3,A Amazing Character Study of a Mad Cow And a Squirrel who must Discover a Hunter in A U-Boat,PG,2006,97
1,296,23.99,,EXPRESS LONELY,2.99,5,A Boring Drama of a Astronaut And a Boat who must Face a Boat in California,R,2006,178
1,297,29.99,,EXTRAORDINARY CONQUERER,2.99,6,A Stunning Story of a Dog And a Feminist who must Face a Forensic Psychologist in Berlin,G,2006,122
1,298,13.99,,EYES DRIVING,2.99,4,A Thrilling Story of a Cat And a Waitress who must Fight a Explorer in The Outback,PG-13,2006,172
1,299,9.99,,FACTORY DRAGON,0.99,4,A Action-Packed Saga of a Teacher And a Frisbee who must Escape a Lumberjack in The Sahara Desert,PG-13,2006,144
1,300,21.99,,FALCON VOLUME,4.99,5,A Fateful Saga of a Sumo Wrestler And a Hunter who must Redeem a A Shark in New Orleans,PG-13,2006,102
1,301,24.99,,FAMILY SWEET,0.99,4,A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin,R,2006,155
1,302,29.99,,FANTASIA PARK,2.99,5,A Thoughtful Documentary of a Mad Scientist And a A Shark who must Outrace a Feminist in Australia,G,2006,131
1,303,27.99,,FANTASY TROOPERS,0.99,6,A Touching Saga of a Teacher And a Monkey who must Overcome a Secret Agent in A MySQL Convention,PG-13,2006,58
1,304,28.99,,FARGO GANDHI,2.99,3,A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback,G,2006,130
1,305,24.99,,FATAL HAUNTED,2.99,6,A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan,PG,2006,91
1,306,12.99,,FEATHERS METAL,0.99,3,A Thoughtful Yarn of a Monkey And a Teacher who must Find a Dog in Australia,PG-13,2006,104
1,307,9.99,,FELLOWSHIP AUTUMN,4.99,6,A Lacklusture Reflection of a Dentist And a Hunter who must Meet a Teacher in A Baloon,NC-17,2006,77
1,308,13.99,,FERRIS MOTHER,2.99,3,A Touching Display of a Frisbee And a Frisbee who must Kill a Girl in The Gulf of Mexico,PG,2006,142
1,309,29.99,,FEUD FROGMEN,0.99,6,A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies,R,2006,98
1,310,20.99,,FEVER EMPIRE,4.99,5,A Insightful Panorama of a Cat And a Boat who must Defeat a Boat in The Gulf of Mexico,R,2006,158
1,311,14.99,,FICTION CHRISTMAS,0.99,4,A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft,PG,2006,72
1,312,20.99,,FIDDLER LOST,4.99,4,A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico,R,2006,75
1,313,11.99,,FIDELITY DEVIL,4.99,5,A Awe-Inspiring Drama of a Technical Writer And a Composer who must Reach a Pastry Chef in A U-Boat,G,2006,118
1,314,13.99,,FIGHT JAWBREAKER,0.99,3,A Intrepid Panorama of a Womanizer And a Girl who must Escape a Girl in A Manhattan Penthouse,R,2006,91
1,315,10.99,,FINDING ANACONDA,0.99,4,A Fateful Tale of a Database Administrator And a Girl who must Battle a Squirrel in New Orleans,R,2006,156
1,316,18.99,,FIRE WOLVES,4.99,5,A Intrepid Documentary of a Frisbee And a Dog who must Outrace a Lumberjack in Nigeria,R,2006,173
1,317,25.99,,FIREBALL PHILADELPHIA,0.99,4,A Amazing Yarn of a Dentist And a A Shark who must Vanquish a Madman in An Abandoned Mine Shaft,PG,2006,148
1,318,14.99,,FIREHOUSE VIETNAM,0.99,7,A Awe-Inspiring Character Study of a Boat And a Boy who must Kill a Pastry Chef in The Sahara Desert,G,2006,103
1,319,22.99,,FISH OPUS,2.99,4,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,R,2006,125
1,320,28.99,,FLAMINGOS CONNECTICUT,4.99,4,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,PG-13,2006,80
1,321,21.99,,FLASH WARS,4.99,3,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,NC-17,2006,123
1,322,29.99,,FLATLINERS KILLER,2.99,5,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,G,2006,100
1,323,22.99,,FLIGHT LIES,4.99,7,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,R,2006,179
1,324,11.99,,FLINTSTONES HAPPINESS,4.99,3,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,PG-13,2006,148
1,325,29.99,,FLOATS GARDEN,2.99,6,A Action-Packed Epistle of a Robot And a Car who must Chase a Boat in Ancient Japan,PG-13,2006,145
1,326,18.99,,FLYING HOOK,2.99,6,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,NC-17,2006,69
1,327,24.99,,FOOL MOCKINGBIRD,4.99,3,A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat,PG,2006,158
1,328,28.99,,FOREVER CANDIDATE,2.99,7,A Unbelieveable Panorama of a Technical Writer And a Man who must Pursue a Frisbee in A U-Boat,NC-17,2006,131
1,329,15.99,,FORREST SONS,2.99,4,A Thrilling Documentary of a Forensic Psychologist And a Butler who must Defeat a Explorer in A Jet Boat,R,2006,63
1,330,22.99,,FORRESTER COMANCHEROS,4.99,7,A Fateful Tale of a Squirrel And a Forensic Psychologist who must Redeem a Man in Nigeria,NC-17,2006,112
1,331,25.99,,FORWARD TEMPLE,2.99,6,A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans,NC-17,2006,90
1,333,16.99,,FREAKY POCUS,2.99,7,A Fast-Paced Documentary of a Pastry Chef And a Crocodile who must Chase a Squirrel in The Gulf of Mexico,R,2006,126
1,334,21.99,,FREDDY STORM,4.99,6,A Intrepid Saga of a Man And a Lumberjack who must Vanquish a Husband in The Outback,NC-17,2006,65
1,335,23.99,,FREEDOM CLEOPATRA,0.99,5,A Emotional Reflection of a Dentist And a Mad Cow who must Face a Squirrel in A Baloon,PG-13,2006,133
1,336,22.99,,FRENCH HOLIDAY,4.99,5,A Thrilling Epistle of a Dog And a Feminist who must Kill a Madman in Berlin,PG,2006,99
1,337,11.99,,FRIDA SLIPPER,2.99,6,A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft,R,2006,73
1,338,23.99,,FRISCO FORREST,4.99,6,A Beautiful Documentary of a Woman And a Pioneer who must Pursue a Mad Scientist in A Shark Tank,PG,2006,51
1,339,17.99,,FROGMEN BREAKING,0.99,5,A Unbelieveable Yarn of a Mad Scientist And a Cat who must Chase a Lumberjack in Australia,R,2006,111
1,340,14.99,,FRONTIER CABIN,4.99,6,A Emotional Story of a Madman And a Waitress who must Battle a Teacher in An Abandoned Fun House,PG-13,2006,183
1,341,13.99,,FROST HEAD,0.99,5,A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention,PG,2006,82
1,342,28.99,,FUGITIVE MAGUIRE,4.99,7,A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia,R,2006,83
1,343,14.99,,FULL FLATLINERS,2.99,6,A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank,PG,2006,94
1,344,28.99,,FURY MURDER,0.99,3,A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery,PG-13,2006,178
1,345,17.99,,GABLES METROPOLIS,0.99,3,A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory,PG,2006,161
1,346,13.99,,GALAXY SWEETHEARTS,4.99,4,A Emotional Reflection of a Womanizer And a Pioneer who must Face a Squirrel in Berlin,R,2006,128
1,347,17.99,,GAMES BOWFINGER,4.99,7,A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery,PG-13,2006,119
1,348,9.99,,GANDHI KWAI,0.99,7,A Thoughtful Display of a Mad Scientist And a Secret Agent who must Chase a Boat in Berlin,PG-13,2006,86
1,349,27.99,,GANGS PRIDE,2.99,4,A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin,PG-13,2006,185
1,350,21.99,,GARDEN ISLAND,4.99,3,A Unbelieveable Character Study of a Womanizer And a Madman who must Reach a Man in The Outback,G,2006,80
1,351,10.99,,GASLIGHT CRUSADE,2.99,4,A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico,PG,2006,106
1,352,22.99,,GATHERING CALENDAR,0.99,4,A Intrepid Tale of a Pioneer And a Moose who must Conquer a Frisbee in A MySQL Convention,PG-13,2006,176
1,353,22.99,,GENTLEMEN STAGE,2.99,6,A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station,NC-17,2006,125
1,354,18.99,,GHOST GROUNDHOG,4.99,6,A Brilliant Panorama of a Madman And a Composer who must Succumb a Car in Ancient India,G,2006,85
1,356,10.99,,GIANT TROOPERS,2.99,5,A Fateful Display of a Feminist And a Monkey who must Vanquish a Monkey in The Canadian Rockies,R,2006,102
1,357,13.99,,GILBERT PELICAN,0.99,7,A Fateful Tale of a Man And a Feminist who must Conquer a Crocodile in A Manhattan Penthouse,G,2006,114
1,358,29.99,,GILMORE BOILED,0.99,5,A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat,R,2006,163
1,359,20.99,,GLADIATOR WESTWARD,4.99,6,A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan,PG,2006,173
1,360,24.99,,GLASS DYING,0.99,4,A Astounding Drama of a Frisbee And a Astronaut who must Fight a Dog in Ancient Japan,G,2006,103
1,361,25.99,,GLEAMING JAWBREAKER,2.99,5,A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies,NC-17,2006,89
1,363,12.99,,GO PURPLE,0.99,3,A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon,R,2006,54
1,364,14.99,,GODFATHER DIARY,2.99,3,A Stunning Saga of a Lumberjack And a Squirrel who must Chase a Car in The Outback,NC-17,2006,73
1,365,21.99,,GOLD RIVER,4.99,4,A Taut Documentary of a Database Administrator And a Waitress who must Reach a Mad Scientist in A Baloon Factory,R,2006,154
1,366,29.99,,GOLDFINGER SENSIBILITY,0.99,3,A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans,G,2006,93
1,367,20.99,,GOLDMINE TYCOON,0.99,6,A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback,R,2006,153
