assay_tax_id,confidence_score,src_assay_id,assay_type,assay_category,variant_id,tissue_id,chembl_id,assay_strain,bao_format,assay_cell_type,tid,assay_test_type,assay_subcellular_fraction,relationship_type,assay_id,doc_id,src_id,cell_id,curated_by,assay_organism,description,assay_tissue
,4.0,,F,,,,CHEMBL615717,,BAO_0000019,,104714.0,,,H,277.0,4639.0,1.0,,Autocuration,,Compound was tested for agonistic activity against 5-HT uptake,
,8.0,,B,,,,CHEMBL881818,,BAO_0000019,,10577.0,,,H,278.0,15796.0,1.0,,Expert,,Inhibition affinity against 5-HT-1B receptor in rat frontal cortex using radio binding assay,
9913.0,8.0,,B,,,,CHEMBL884540,,BAO_0000357,,105.0,,,H,279.0,15796.0,1.0,,Expert,Bos taurus,Inhibition affinity against 5-HT-1D receptor in bovine caudate nucleus using radio binding assay,
10116.0,5.0,,B,,,,CHEMBL615718,,BAO_0000224,,104744.0,,,D,280.0,12801.0,1.0,,Autocuration,Rattus norvegicus,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,
,4.0,,B,,,,CHEMBL615719,,BAO_0000224,,104744.0,,,H,281.0,12801.0,1.0,,Autocuration,,The compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1 using [3H]5-HT as radioligand,
,4.0,,B,,,,CHEMBL615720,,BAO_0000249,,104744.0,,Membranes,H,282.0,12120.0,1.0,,Autocuration,,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M,
,4.0,,B,,,,CHEMBL615721,,BAO_0000249,,104744.0,,Membranes,H,283.0,12120.0,1.0,,Autocuration,,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M.,
,4.0,,B,,,,CHEMBL615722,,BAO_0000019,,104744.0,,,H,284.0,11963.0,1.0,,Autocuration,,Displacement of binding of [3H]-5-HT to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,
,8.0,,F,,,,CHEMBL615723,,BAO_0000019,,51.0,,,H,285.0,11701.0,1.0,,Autocuration,,Dose required to reduce neuronal firing of 5-HT1A cells by 50%,
,8.0,,B,,,10000000.0,CHEMBL615724,,BAO_0000221,,51.0,,,H,286.0,9995.0,1.0,,Autocuration,,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,Hippocampus
,8.0,,B,,,10000000.0,CHEMBL615725,,BAO_0000221,,51.0,,,H,287.0,9995.0,1.0,,Autocuration,,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-HT1A receptor from bovine hippocampus,Hippocampus
,8.0,,B,,,10000000.0,CHEMBL615726,,BAO_0000221,,51.0,,,H,288.0,9995.0,1.0,,Autocuration,,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,Hippocampus
,8.0,,F,,,,CHEMBL615727,,BAO_0000218,,10576.0,In vivo,,H,289.0,16394.0,1.0,,Autocuration,,Antagonistic activity at postsynaptic 5-HT1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (.26-3.52),
10141.0,9.0,,F,,,,CHEMBL615728,,BAO_0000019,,105570.0,,,D,290.0,11574.0,1.0,,Intermediate,Cavia porcellus,Effect on forskolin stimulated adenylate cyclase activity at 5-HT1D receptor of guinea pig substantia nigra.,
,8.0,,B,,,,CHEMBL857971,,BAO_0000219,CHO,279.0,,,H,291.0,15779.0,1.0,449.0,Autocuration,,Binding affinity towards 5-HT1F (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,
,8.0,,B,,,,CHEMBL615729,,BAO_0000357,,107.0,,,H,292.0,15363.0,1.0,,Autocuration,,Compound was tested for the displacement of [125I]DOI from clone human 5-hydroxytryptamine 2A receptor,
10116.0,9.0,,F,,,,CHEMBL615730,,BAO_0000019,,12687.0,,,D,293.0,15363.0,1.0,,Expert,Rattus norvegicus,Efficacy against 5-hydroxytryptamine 2A receptor,
,8.0,,F,,,,CHEMBL615731,,BAO_0000019,,12687.0,,,H,294.0,15329.0,1.0,,Expert,,Intrinsic activity towards 5-HT2A receptor of rat tail artery,
,8.0,,F,,,,CHEMBL615732,,BAO_0000019,,12687.0,,,H,295.0,15329.0,1.0,,Expert,,Relative potency towards 5-HT2A receptor of rat tail artery,
,8.0,,F,,,,CHEMBL615733,,BAO_0000019,,12687.0,,,H,296.0,15329.0,1.0,,Expert,,Blocking 5-HT2A receptor-mediated contractions of rat tail artery,
,8.0,,F,,,,CHEMBL615734,,BAO_0000019,,12687.0,,,H,297.0,15329.0,1.0,,Expert,,Partial agonism at 5-HT2A receptor was evaluated in presence of ketanserin (3-10 nM) in isolated rat tail artery,
,8.0,,F,,,,CHEMBL615735,,BAO_0000019,,12687.0,,,H,298.0,15329.0,1.0,,Autocuration,,Compound was tested for the intrinsic activity against 5-HT2A receptors of rat tail artery.,
,8.0,,F,,,,CHEMBL615736,,BAO_0000019,,12687.0,,,H,299.0,15329.0,1.0,,Expert,,Effectiveness in blocking 5-HT2A receptor-mediated contractions of rat tail artery,
10141.0,9.0,,F,,,2116.0,CHEMBL615737,,BAO_0000221,,20033.0,,,D,300.0,273.0,1.0,,Intermediate,Cavia porcellus,Evaluated for the agonistic activity against 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,Ileum
10141.0,9.0,,F,,,2116.0,CHEMBL615738,,BAO_0000221,,20033.0,,,D,301.0,273.0,1.0,,Intermediate,Cavia porcellus,Agonistic activity against Serotonin 5-HT4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI),Ileum
10141.0,9.0,,F,,,2116.0,CHEMBL615739,,BAO_0000221,,20033.0,,,D,302.0,273.0,1.0,,Intermediate,Cavia porcellus,Evaluated for the agonistic activity against Serotonin 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,Ileum
,8.0,,B,,,,CHEMBL615278,,BAO_0000357,,10623.0,,,H,303.0,12092.0,1.0,,Autocuration,,The binding affinity was measured on 5-hydroxytryptamine 4 receptor using [3H]- GR-113808 as radioligand.,
10116.0,9.0,,F,,,,CHEMBL615279,,BAO_0000019,,10623.0,,,D,304.0,1317.0,1.0,,Expert,Rattus norvegicus,Antagonist activity against 5-HT4 receptor mediated relaxation of rat carbachol contracted esophageal muscularis mucosae,
,8.0,,B,,,,CHEMBL615280,,BAO_0000357,,168.0,,,H,305.0,12409.0,1.0,,Expert,,Binding affinity against 5-hydroxytryptamine 4 receptor,
9031.0,0.0,,B,,,,CHEMBL615281,,BAO_0000019,,22226.0,,,U,306.0,11126.0,1.0,,Autocuration,Gallus gallus,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of chick intestine,
9606.0,0.0,,F,,,,CHEMBL615282,,BAO_0000019,,22226.0,,,U,307.0,11126.0,1.0,,Autocuration,Homo sapiens,Inhibitory effect (10e-6 M) on the 25-OH-D3-1-hydroxylase activity,
9606.0,0.0,,F,,,,CHEMBL615283,,BAO_0000019,,22226.0,,,U,308.0,11126.0,1.0,,Autocuration,Homo sapiens,25-OH-D3-1-hydroxylase activity (10e-6 M) was measured as %control,
9606.0,1.0,,B,,,,CHEMBL615284,,BAO_0000219,HL-60,80156.0,,,N,309.0,11126.0,1.0,649.0,Autocuration,Homo sapiens,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of human HL-60 cells,
9606.0,0.0,,B,,,,CHEMBL615285,,BAO_0000019,,22226.0,,,U,310.0,11126.0,1.0,,Autocuration,Homo sapiens,Inhibitory effect (10e-6 M) on the 25-hydroxyvitamin D3-1-hydroxylase activity,
9606.0,0.0,,B,,,,CHEMBL615286,,BAO_0000019,,22226.0,,,U,311.0,11126.0,1.0,,Autocuration,Homo sapiens,25-hydroxyvitamin D3-1-hydroxylase activity (10e-6 M) was measured as %control,
9606.0,7.0,,B,,,,CHEMBL615287,,BAO_0000219,Oocytes,104703.0,,,D,312.0,17807.0,1.0,,Autocuration,Homo sapiens,Displacement of [3H]-Ro- 15-1788 from human GABA-A alpha-1-beta-3-gamma-2 receptor subunits expressed in Xenopus oocytes,
,2.0,,F,,,,CHEMBL615288,,BAO_0000220,,100256.0,,,S,313.0,16575.0,1.0,,Intermediate,,Chymotryptic inhibitory activity against 26S proteasome,
,2.0,,B,,,,CHEMBL615289,,BAO_0000220,,100256.0,,,S,314.0,15407.0,1.0,,Intermediate,,Inhibitory activity against 26S proteasome degradation of IkB,
9606.0,1.0,,F,,,,CHEMBL615290,,BAO_0000219,A2780,81034.0,,,N,315.0,10797.0,1.0,478.0,Intermediate,Homo sapiens,In vitro inhibition of 2780/DOX ovarian cancer cell line,
9606.0,1.0,,F,,,,CHEMBL884522,,BAO_0000219,A2780,81034.0,,,N,316.0,10797.0,1.0,478.0,Intermediate,Homo sapiens,In vitro inhibition of 2780/S ovarian cancer cell line,
9606.0,0.0,,F,,,,CHEMBL615291,,BAO_0000019,,22226.0,,,U,317.0,3469.0,1.0,,Autocuration,Homo sapiens,Relative activity on the cellular accumulation of vincristine in multidrug-resistant (MDR) human ovarian cancer 2780AD cells,
,3.0,,B,,,,CHEMBL615292,,BAO_0000225,,22222.0,,,M,318.0,16037.0,1.0,,Intermediate,,Association constant for binding to AATT 28-mer AATT hairpin,
,3.0,,B,,,,CHEMBL615293,,BAO_0000225,,22222.0,,,M,319.0,16037.0,1.0,,Intermediate,,Kinetically Defined Association Constant for 28-mer AATT hairpin.,
,3.0,,B,,,,CHEMBL615294,,BAO_0000225,,22222.0,,,M,320.0,16037.0,1.0,,Intermediate,,Reaction Rate Parameter for 28-mer AATT hairpin,
,3.0,,B,,,,CHEMBL615295,,BAO_0000225,,22222.0,,,M,321.0,16037.0,1.0,,Intermediate,,Reaction Rate Parameter for 28-mer AATT hairpin,
9606.0,0.0,,F,,,,CHEMBL825021,,BAO_0000019,,22226.0,,,U,322.0,16524.0,1.0,,Autocuration,Homo sapiens,Antiviral activity against envelope deficient HIV-1 in a single cycle replication assay (experiment 1),
9606.0,0.0,,F,,,,CHEMBL615296,,BAO_0000019,,22226.0,,,U,323.0,16524.0,1.0,,Autocuration,Homo sapiens,Antiviral activity against envelope deficient HIV-1 in a single cycle replication assay (experiment 2),
9606.0,0.0,,F,,,,CHEMBL615297,,BAO_0000019,,22226.0,,,U,324.0,16524.0,1.0,,Autocuration,Homo sapiens,Inhibitory concentration by single cycle replication assay using envelope deficient HIV-1,
10029.0,0.0,,F,,,,CHEMBL615298,,BAO_0000019,,22226.0,,,U,325.0,16758.0,1.0,,Autocuration,Cricetulus griseus,Cytotoxicity against cell line 2SC/20 determined by MTT test,
10029.0,0.0,,F,,,,CHEMBL615299,,BAO_0000019,,22226.0,,,U,326.0,16758.0,1.0,,Autocuration,Cricetulus griseus,Cytotoxicity against cell line 2SC/20 of hamster determined by MTT test,
10029.0,0.0,,F,,,,CHEMBL615300,,BAO_0000019,,22226.0,,,U,327.0,16758.0,1.0,,Autocuration,Cricetulus griseus,Inhibitory concentration against the growth of 2SC/20 cell line after 72 hr of drug exposure by MTT test,
,8.0,,B,,,,CHEMBL615301,,BAO_0000357,,241.0,,,H,328.0,14360.0,1.0,,Autocuration,,Binding affinity on 3 beta-hydroxysteroid dehydrogenase,
9606.0,9.0,,B,,,,CHEMBL615302,,BAO_0000357,,241.0,,,D,329.0,14360.0,1.0,,Expert,Homo sapiens,Binding affinity for 3-beta-hydroxysteroid dehydrogenase,
10116.0,0.0,,B,,,,CHEMBL615303,,BAO_0000019,,22226.0,,,U,330.0,9964.0,1.0,,Autocuration,Rattus norvegicus,Selectivity ratio of ID50 in liver and heart,
,8.0,,B,,,,CHEMBL615304,,BAO_0000019,,12132.0,,,H,331.0,9964.0,1.0,,Autocuration,,"Selectivity, ratio of relative ID50 in liver and heart",
,8.0,,B,,,,CHEMBL615305,,BAO_0000019,,12132.0,,,H,332.0,9964.0,1.0,,Autocuration,,Binding affinity to the receptor was determined in isolated nuclei of heart(In vitro) relative to T3,
,8.0,,B,,,,CHEMBL615306,,BAO_0000218,,12132.0,,,H,333.0,9964.0,1.0,,Autocuration,,"Binding affinity to the receptor was determined in nuclei of heart In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",
,8.0,,B,,,,CHEMBL615307,,BAO_0000218,,12132.0,,,H,334.0,9964.0,1.0,,Autocuration,,"Binding affinity to the receptor was determined in nuclei of liver In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",
,8.0,,B,,,,CHEMBL615308,,BAO_0000218,,12132.0,In vivo,,H,335.0,9964.0,1.0,,Autocuration,,"Binding affinity to the receptor was determined in nuclei of liver in vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",
,8.0,,F,,,,CHEMBL615309,,BAO_0000218,,12132.0,In vivo,,H,336.0,9964.0,1.0,,Autocuration,,"Binding affinity to the receptor was determined in nuclei of liver in vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",
,0.0,,B,,,,CHEMBL615310,,BAO_0000019,,22226.0,,,U,337.0,9964.0,1.0,,Autocuration,,"Binding affinity to the thyroid hormone receptor was determined in vitro in isolated nuclei of rat liver relative to 3,5,3' triiodothyronine",
,8.0,,B,,,,CHEMBL615311,,BAO_0000019,,12132.0,,,H,338.0,9964.0,1.0,,Autocuration,,Binding affinity to the receptor was determined in vitro in isolated nuclei of rat liver relative to T3,
9606.0,0.0,,B,,,,CHEMBL615312,,BAO_0000019,,22226.0,,,U,339.0,9964.0,1.0,,Autocuration,Homo sapiens,"Binding affinity to thyroid hormone receptor beta, relative to 3,5,3' triiodothyronine receptor, in isolated nuclei of heart",
,8.0,,B,,,,CHEMBL615313,,BAO_0000019,,12132.0,,,H,340.0,9964.0,1.0,,Autocuration,,In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to T3,
,8.0,,F,,,,CHEMBL615314,,BAO_0000019,,12132.0,,,H,341.0,9964.0,1.0,,Autocuration,,In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to T3,
,8.0,,B,,,,CHEMBL615315,,BAO_0000019,,12132.0,,,H,342.0,9964.0,1.0,,Autocuration,,"Binding affinity to the receptor was determined in isolated nuclei of heart(In vitro) relative to 3,5,3' triiodothyronine receptor",
10116.0,0.0,,B,,,,CHEMBL615316,,BAO_0000218,,22226.0,,,U,343.0,9964.0,1.0,,Autocuration,Rattus norvegicus,"In vivo binding affinity for 3,5,3'' triiodothyronine receptor of heart nuclei 1 hr after intravenous administration",
,8.0,,B,,,,CHEMBL615317,,BAO_0000218,,12132.0,In vivo,,H,344.0,9964.0,1.0,,Autocuration,,Binding affinity to the receptor was determined in nuclei of heart in vivo 1 hour after intravenous administration relative to T3,
,8.0,,B,,,,CHEMBL615318,,BAO_0000218,,12132.0,,,H,345.0,9964.0,1.0,,Autocuration,,"Binding affinity to the receptor was determined in nuclei of liver In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",
10116.0,0.0,,B,,,,CHEMBL615319,,BAO_0000218,,22226.0,,,U,346.0,9964.0,1.0,,Autocuration,Rattus norvegicus,"In vivo binding affinity for 3,5,3' triiodothyronine receptor of liver nuclei 1 hour after intravenous administration",
,8.0,,B,,,,CHEMBL615320,,BAO_0000019,,12132.0,,,H,347.0,9964.0,1.0,,Autocuration,,"In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to 3,5,3' triiodothyronine receptor",
,8.0,,F,,,,CHEMBL615321,,BAO_0000019,,12132.0,,,H,348.0,9964.0,1.0,,Autocuration,,"In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to 3,5,3' triiodothyronine receptor",
10116.0,0.0,,B,,,,CHEMBL615322,,BAO_0000019,,22226.0,,,U,349.0,3796.0,1.0,,Autocuration,Rattus norvegicus,"Inhibition of [125I]L-T3 binding to rat hepatic 3,5,3''-triiodo-L-thyronine receptor",
562.0,8.0,,B,,,,CHEMBL615323,,BAO_0000357,,19690.0,,,H,350.0,4251.0,1.0,,Autocuration,Escherichia coli,Inhibition constant for binding to Co2+ form of 3-dehydroquinate synthase (DHQ) purified from Escherichia coli,
562.0,8.0,,B,,,,CHEMBL615407,,BAO_0000357,,19690.0,,,H,351.0,4251.0,1.0,,Autocuration,Escherichia coli,Inhibition constant for binding to Zn2+ form of 3-dehydroquinate synthase (DHQ) purified from Escherichia coli,
562.0,8.0,,B,,,,CHEMBL857267,,BAO_0000357,,19690.0,,,H,352.0,4251.0,1.0,,Autocuration,Escherichia coli,Kinetics expressed as Michaelis-Menten constant against Co2+ form of 3-dehydroquinate synthase purified from Escherichia coli,
562.0,8.0,,B,,,,CHEMBL615408,,BAO_0000357,,19690.0,,,H,353.0,4251.0,1.0,,Autocuration,Escherichia coli,Kinetics expressed as Michaelis-Menten constant against Zn2+ form of 3-dehydroquinate synthase purified from Escherichia coli,
,8.0,,B,,,,CHEMBL615409,,BAO_0000357,,19690.0,,,H,354.0,166.0,1.0,,Autocuration,,Type of inhibition of 3-dehydroquinate synthase was determined; R - Slowly reversible,
,8.0,,B,,,,CHEMBL615410,,BAO_0000357,,19690.0,,,H,355.0,17861.0,1.0,,Autocuration,,Compound was evaluated for its inhibitory constant against 3-dehydroquinate synthase,
,8.0,,B,,,,CHEMBL615411,,BAO_0000357,,19690.0,,,H,356.0,166.0,1.0,,Autocuration,,Inhibition constant against 3-dehydroquinate synthase,
,8.0,,B,,,,CHEMBL615412,,BAO_0000357,,19690.0,,,H,357.0,166.0,1.0,,Autocuration,,Association rate constant against 3-dehydroquinate synthase,
,8.0,,B,,,,CHEMBL615413,,BAO_0000357,,19690.0,,,H,358.0,166.0,1.0,,Autocuration,,Rate constant against 3-dehydroquinate synthase,
,0.0,,B,,,,CHEMBL615414,,BAO_0000019,,22226.0,,,U,359.0,3548.0,1.0,,Autocuration,,Inhibitory activity against fuc-TVII,
10116.0,9.0,,B,,,2107.0,CHEMBL615415,,BAO_0000251,,12236.0,,Microsomes,D,360.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Ability of compound (2.5 uM) to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615416,,BAO_0000251,,12236.0,,Microsomes,D,361.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Ability of compound (2500 uM) to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615417,,BAO_0000251,,12236.0,,Microsomes,D,362.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Ability of compound (250 uM) to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615418,,BAO_0000251,,12236.0,,Microsomes,D,363.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Ability of compound (25 uM) to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615419,,BAO_0000251,,12236.0,,Microsomes,D,364.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Ability of compound at 0 uM to inhibit the activity of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) using [14C]mevalonate in rat liver microsomes,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615420,,BAO_0000251,,12236.0,,Microsomes,D,365.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Ability of compound to inhibit the activity of 3-hydroxy-3-methylglutarylcoenzyme A(HMGR) reductase in rat liver microsomes,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615421,,BAO_0000251,,12236.0,,Microsomes,D,366.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Percentage inhibition of 3-hydroxy-3-methyl glutaryl coenzyme A reductase in rat liver microsomes at 250 uM,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615422,,BAO_0000251,,12236.0,,Microsomes,D,367.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Percentage inhibition of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) in rat liver microsomes at 0 uM,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615423,,BAO_0000251,,12236.0,,Microsomes,D,368.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Percentage inhibition of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) in rat liver microsomes at 2.5 uM,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL872868,,BAO_0000251,,12236.0,,Microsomes,D,369.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Percentage inhibition of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) in rat liver microsomes at 2500 uM,Liver
10116.0,9.0,,B,,,2107.0,CHEMBL615424,,BAO_0000251,,12236.0,,Microsomes,D,370.0,9877.0,1.0,,Autocuration,Rattus norvegicus,Percentage inhibition of 3-hydroxy -3- methyl glutanyl coenzyme A reductase(HMGR) in rat liver microsomes at 25 uM,Liver
,4.0,,B,,,,CHEMBL825022,,BAO_0000224,,104832.0,,,H,371.0,3003.0,1.0,,Autocuration,,Inhibitory activity against 3-phosphoglycerate kinase.,
,4.0,,B,,,,CHEMBL615425,,BAO_0000224,,104832.0,,,H,372.0,3003.0,1.0,,Autocuration,,Binding affinity was evaluated towards 3-phosphoglycerate kinase at 37 degrees Celsius in 0.1 m NaCl pH 7.1,
,4.0,,B,,,,CHEMBL615426,,BAO_0000224,,104832.0,,,H,373.0,3003.0,1.0,,Autocuration,,"Michaelis-Menten constant with 1,3-bisphosphoglyceric acid (1,3-BPG) against 3-phosphoglycerate kinase",
9606.0,9.0,,B,,,,CHEMBL615427,,BAO_0000357,,10612.0,,,D,374.0,17185.0,1.0,,Expert,Homo sapiens,Inhibition of human 3-phosphoinositide-dependent protein kinase 1 at 10 uM,
9606.0,1.0,,F,,,,CHEMBL615428,,BAO_0000219,3677 melanoma cell line,80616.0,,,N,375.0,6072.0,1.0,844.0,Intermediate,Homo sapiens,Cytotoxicity on 3677 melanoma cells,
9606.0,1.0,,F,,,,CHEMBL615429,,BAO_0000219,3677 melanoma cell line,80616.0,,,N,376.0,6072.0,1.0,844.0,Intermediate,Homo sapiens,Cytotoxicity on 3677 melanoma cells in combination with L-49-sFv-bL,
10090.0,1.0,,F,,,,CHEMBL615430,,BAO_0000219,MC-38,80617.0,,,N,377.0,5018.0,1.0,700.0,Intermediate,Mus musculus,Antitumor activity against Mouse colon 38 at 500 ug/disk in disk diffusion assay,
9606.0,0.0,,F,,,,CHEMBL615431,,BAO_0000019,,22226.0,,,U,378.0,2852.0,1.0,,Intermediate,Homo sapiens,Compound was evaluated for inhibition of tumor cell growth using sulforhodamine-B assay in 38 human cell lines,
,0.0,,F,,,,CHEMBL615432,,BAO_0000218,B16,22226.0,,,U,379.0,8663.0,1.0,798.0,Autocuration,,In vivo antitumor activity against 3B131 intraperitoneally implanted B16 melanoma cells; NT= Not tested,
,0.0,,F,,,,CHEMBL615433,,BAO_0000218,B16,22226.0,,,U,380.0,8663.0,1.0,798.0,Autocuration,,In vivo antitumor activity against 3B131 intraperitoneally implanted B16 melanoma cells; reproducible significant activity.,
12131.0,9.0,,F,,,,CHEMBL615434,,BAO_0000019,,12464.0,,,D,381.0,3245.0,1.0,,Expert,Human rhinovirus 14,Inhibitory activity against Human RhinoVirus serotype-14 3C Protease,
169066.0,1.0,,F,,,,CHEMBL615435,,BAO_0000218,,50085.0,,,N,382.0,3245.0,1.0,,Intermediate,Human rhinovirus sp.,Inhibitory activity against Human RhinoVirus serotype-14 3C Protease; NI means No inhibition to 50 uM,
169066.0,1.0,,F,,,,CHEMBL615436,,BAO_0000218,,50679.0,,,N,383.0,3877.0,1.0,,Intermediate,human rhinovirus type 14,Compound was evaluated for the inactivation of HRV 14 3C protease activity expressed as KI,
169066.0,1.0,,F,,,,CHEMBL615437,,BAO_0000218,,50679.0,,,N,384.0,3877.0,1.0,,Intermediate,human rhinovirus type 14,Compound was evaluated for the inactivation of HRV 14 3C protease activity expressed as kinact,
12131.0,9.0,,F,,,,CHEMBL615438,,BAO_0000019,,12464.0,,,D,385.0,5861.0,1.0,,Expert,Human rhinovirus 14,Antiviral activity against human rhinovirus-14 (HRV-14) 3C protease using enzyme assay,
12131.0,9.0,,F,,,,CHEMBL615439,,BAO_0000019,,12464.0,,,D,386.0,5861.0,1.0,,Expert,Human rhinovirus 14,Antiviral activity against human rhinovirus-14 (HRV-14) 3C protease using enzyme assay,
12131.0,9.0,,F,,,,CHEMBL615440,,BAO_0000019,,12464.0,,,D,387.0,5861.0,1.0,,Expert,Human rhinovirus 14,Antiviral activity against human rhinovirus-14 (HRV-14) 3C protease using enzyme assay,
12131.0,9.0,,F,,,,CHEMBL615441,,BAO_0000019,,12464.0,,,D,388.0,5861.0,1.0,,Expert,Human rhinovirus 14,Antiviral activity against human rhinovirus-14 (HRV-14) 3C protease using enzyme assay; inactive,
12059.0,1.0,,F,,,,CHEMBL615641,,BAO_0000218,,50665.0,,,N,389.0,13748.0,1.0,,Intermediate,Enterovirus,Compound was tested for the inhibitory activity of compound towards human rhinovirus 3C protease,
12059.0,1.0,,F,,,,CHEMBL872065,,BAO_0000218,,50665.0,,,N,390.0,13748.0,1.0,,Intermediate,Enterovirus,Compound was tested for the inhibitory activity of compound towards human rhinovirus-16 3C protease,
12059.0,1.0,,F,,,,CHEMBL825023,,BAO_0000218,,50665.0,,,N,391.0,13748.0,1.0,,Intermediate,Enterovirus,Compound was tested for the inhibitory activity of compound towards human rhinovirus-2 3C protease,
12059.0,1.0,,F,,,,CHEMBL615642,,BAO_0000218,,50665.0,,,N,392.0,13748.0,1.0,,Intermediate,Enterovirus,Compound was tested for the inhibitory activity of compound towards human rhinovirus-89 3C protease,
147712.0,8.0,,B,,,,CHEMBL615643,,BAO_0000357,,12464.0,,,H,393.0,13748.0,1.0,,Expert,Human rhinovirus B,Inhibition of human rhinovirus 3C protease,
9606.0,0.0,,B,,,,CHEMBL615644,,BAO_0000019,,22226.0,,,U,394.0,17699.0,1.0,,Autocuration,Homo sapiens,Compound was tested for inhibition of a proteinase 3CL pro of human coronavirus; Inhibited,
10090.0,1.0,,F,,,,CHEMBL615645,,BAO_0000218,3EM 37,80619.0,,,N,395.0,7145.0,1.0,833.0,Intermediate,Mus musculus,Compound tested for activity against 3EM 37 mouse ependymoblastoma after single ip injection on day 1 at optimal dose of 100 mg/kg (Dose range 200-12.5),
10090.0,1.0,,F,,,,CHEMBL615646,,BAO_0000218,3EM 37,80619.0,,,N,396.0,7145.0,1.0,833.0,Intermediate,Mus musculus,Compound tested for activity against 3EM 37 mouse ependymoblastoma after single ip injection on day 1 at optimal dose of 128 mg/kg (Dose range 256-16),
10090.0,1.0,,F,,,,CHEMBL615647,,BAO_0000218,3EM 37,80619.0,,,N,397.0,7145.0,1.0,833.0,Intermediate,Mus musculus,Compound tested for toxicity against 3EM 37 Mouse Ependymoblastoma after single ip injection on day 1 at optimal dose (OD) of 100 mg/kg on the 5th day after the injection of the compound; (10/10),
10090.0,1.0,,F,,,,CHEMBL615648,,BAO_0000218,3EM 37,80619.0,,,N,398.0,7145.0,1.0,833.0,Intermediate,Mus musculus,Compound tested for toxicity against 3EM 37 mouse ependymoblastoma after single ip injection on day 1 at optimal dose (OD) of 100 mg/kg on the 5th day after the injection of the compound; (6/6),
