assays_assay_id,assays_src_assay_id,assays_assay_tax_id,assays_assay_tissue,assays_variant_id,assays_assay_subcellular_fraction,assays_confidence_score,assays_assay_type,assays_relationship_type,assays_curated_by,assays_doc_id,assays_tid,assays_src_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id
8442,,10116.0,,,,1,A,N,Intermediate,17582,50597,1,CHEMBL624675,,BAO_0000218,
8443,,10116.0,,,,1,A,N,Intermediate,1466,50597,1,CHEMBL621728,,BAO_0000218,
8444,,10116.0,,,,1,A,N,Intermediate,5182,50597,1,CHEMBL621729,,BAO_0000218,
8445,,10116.0,,,,1,A,N,Intermediate,5182,50597,1,CHEMBL621730,,BAO_0000218,
8446,,10116.0,,,,1,A,N,Intermediate,6535,50597,1,CHEMBL621731,,BAO_0000218,
8447,,10116.0,,,,1,A,N,Intermediate,6535,50597,1,CHEMBL621732,,BAO_0000218,
8448,,10116.0,,,,1,A,N,Intermediate,5041,50597,1,CHEMBL621908,,BAO_0000218,
8449,,10116.0,,,,1,A,N,Intermediate,5041,50597,1,CHEMBL875347,,BAO_0000218,
8450,,10116.0,,,,1,A,N,Intermediate,5041,50597,1,CHEMBL621909,,BAO_0000218,
8451,,10116.0,,,,1,A,N,Intermediate,17065,50597,1,CHEMBL621910,,BAO_0000218,
8452,,10116.0,,,,1,A,N,Intermediate,6597,50597,1,CHEMBL621911,,BAO_0000218,
8453,,10116.0,,,,1,A,N,Intermediate,15662,50597,1,CHEMBL621912,,BAO_0000218,
8454,,10116.0,,,,1,A,N,Intermediate,6485,50597,1,CHEMBL621913,,BAO_0000218,
8455,,10116.0,,,,1,A,N,Intermediate,17655,50597,1,CHEMBL621914,,BAO_0000218,
8456,,10116.0,,,,1,A,N,Intermediate,6616,50597,1,CHEMBL621915,,BAO_0000218,
8457,,10116.0,,,,1,A,N,Intermediate,1916,50597,1,CHEMBL621916,,BAO_0000218,
8458,,10090.0,Liver,,,1,A,N,Intermediate,16438,50594,1,CHEMBL621917,,BAO_0000218,2107.0
8459,,10090.0,Liver,,,1,A,N,Intermediate,16438,50594,1,CHEMBL621918,,BAO_0000218,2107.0
8460,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL621919,,BAO_0000218,2106.0
8461,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL621920,,BAO_0000218,2106.0
8462,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL621921,,BAO_0000218,2106.0
8463,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622401,,BAO_0000218,2106.0
8464,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL875348,,BAO_0000218,2106.0
8465,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622402,,BAO_0000218,2106.0
8466,,10090.0,Blood,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622403,,BAO_0000218,178.0
8467,,10090.0,Blood,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622404,,BAO_0000218,178.0
8468,,10090.0,Brain,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622405,,BAO_0000218,955.0
8469,,10090.0,Brain,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622406,,BAO_0000218,955.0
8470,,10090.0,Brain,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622407,,BAO_0000218,955.0
8471,,10090.0,Heart,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622408,,BAO_0000218,948.0
8472,,10090.0,Heart,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622409,,BAO_0000218,948.0
8473,,10090.0,Heart,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622410,,BAO_0000218,948.0
8474,,10090.0,Kidney,,,1,A,N,Intermediate,16438,50594,1,CHEMBL622411,,BAO_0000218,2113.0
8475,,10090.0,Kidney,,,1,A,N,Intermediate,16438,50594,1,CHEMBL627864,,BAO_0000218,2113.0
8476,,10090.0,Kidney,,,1,A,N,Intermediate,16438,50594,1,CHEMBL627865,,BAO_0000218,2113.0
8477,,10090.0,Liver,,,1,A,N,Intermediate,16438,50594,1,CHEMBL627866,,BAO_0000218,2107.0
8478,,10090.0,Liver,,,1,A,N,Intermediate,16438,50594,1,CHEMBL627751,,BAO_0000218,2107.0
8479,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL627752,,BAO_0000218,2106.0
8480,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL627753,,BAO_0000218,2106.0
8481,,10090.0,Spleen,,,1,A,N,Intermediate,16438,50594,1,CHEMBL627754,,BAO_0000218,2106.0
8482,,10090.0,,,,1,A,N,Intermediate,12467,50594,1,CHEMBL627755,,BAO_0000218,
8483,,10090.0,Brain,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627756,,BAO_0000218,955.0
8484,,10090.0,Brain,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627757,,BAO_0000218,955.0
8485,,10090.0,Brain,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627758,,BAO_0000218,955.0
8486,,10090.0,Brain,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627759,,BAO_0000218,955.0
8487,,10090.0,Brain,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627760,,BAO_0000218,955.0
8488,,10090.0,Brain,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627761,,BAO_0000218,955.0
8489,,10090.0,Heart,,,1,A,N,Intermediate,17208,50594,1,CHEMBL876811,,BAO_0000218,948.0
8490,,10090.0,Heart,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627762,,BAO_0000218,948.0
8491,,10090.0,Heart,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627763,,BAO_0000218,948.0
8492,,10090.0,Heart,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627764,,BAO_0000218,948.0
8493,,10090.0,Heart,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627765,,BAO_0000218,948.0
8494,,10090.0,Heart,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627766,,BAO_0000218,948.0
8495,,10090.0,Kidney,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627767,,BAO_0000218,2113.0
8496,,10090.0,Kidney,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627768,,BAO_0000218,2113.0
8497,,10090.0,Kidney,,,1,A,N,Intermediate,17208,50594,1,CHEMBL628422,,BAO_0000218,2113.0
8498,,10090.0,Kidney,,,1,A,N,Intermediate,17208,50594,1,CHEMBL628423,,BAO_0000218,2113.0
8499,,10116.0,,,,1,A,N,Intermediate,5089,50597,1,CHEMBL628424,,BAO_0000218,
8500,,10116.0,,,,1,A,N,Intermediate,5089,50597,1,CHEMBL628425,,BAO_0000218,
8501,,10116.0,,,,1,A,N,Intermediate,4257,50597,1,CHEMBL628426,,BAO_0000218,
8502,,10116.0,,,,1,A,N,Intermediate,6679,50597,1,CHEMBL628427,,BAO_0000218,
8503,,10116.0,,,,1,A,N,Intermediate,5546,50597,1,CHEMBL626938,,BAO_0000218,
8504,,10116.0,,,,1,A,N,Intermediate,6141,50597,1,CHEMBL626939,,BAO_0000218,
8505,,10116.0,,,,1,A,N,Intermediate,5334,50597,1,CHEMBL626940,,BAO_0000218,
8506,,10116.0,,,,1,A,N,Intermediate,5334,50597,1,CHEMBL626941,,BAO_0000218,
8507,,10116.0,,,,1,A,N,Intermediate,5334,50597,1,CHEMBL626942,,BAO_0000218,
8508,,10116.0,,,,1,A,N,Intermediate,4689,50597,1,CHEMBL876812,,BAO_0000218,
8509,,10116.0,,,,1,A,N,Intermediate,6848,50597,1,CHEMBL626943,,BAO_0000218,
8510,,10116.0,,,,1,A,N,Intermediate,6848,50597,1,CHEMBL626944,,BAO_0000218,
8511,,10116.0,,,,1,A,N,Intermediate,6467,50597,1,CHEMBL626945,,BAO_0000218,
8512,,10116.0,,,,1,A,N,Intermediate,6467,50597,1,CHEMBL626946,,BAO_0000218,
8513,,10116.0,,,,1,A,N,Intermediate,4956,50597,1,CHEMBL626856,,BAO_0000218,
8514,,10116.0,,,,1,A,N,Intermediate,5529,50597,1,CHEMBL626857,,BAO_0000218,
8515,,10116.0,Plasma,,,1,A,N,Intermediate,406,50597,1,CHEMBL626858,,BAO_0000218,1969.0
8516,,10116.0,Plasma,,,1,A,N,Intermediate,17655,50597,1,CHEMBL627018,,BAO_0000218,1969.0
8517,,10116.0,Blood,,,1,A,N,Intermediate,3293,50597,1,CHEMBL625331,,BAO_0000218,178.0
8518,,10116.0,Blood,,,1,A,N,Intermediate,4075,50597,1,CHEMBL625332,,BAO_0000218,178.0
8519,,10116.0,,,,1,A,N,Intermediate,2792,50597,1,CHEMBL877590,,BAO_0000218,
8520,,10116.0,,,,1,A,N,Intermediate,2792,50597,1,CHEMBL625333,,BAO_0000218,
8521,,10116.0,,,,1,A,N,Intermediate,17594,50597,1,CHEMBL625334,,BAO_0000218,
8522,,10116.0,,,,1,A,N,Intermediate,17594,50597,1,CHEMBL625335,,BAO_0000218,
8523,,10116.0,,,,1,A,N,Intermediate,4762,50597,1,CHEMBL625336,,BAO_0000218,
8524,,10116.0,,,,1,A,N,Intermediate,17509,50597,1,CHEMBL625337,,BAO_0000218,
8525,,10116.0,,,,1,A,N,Intermediate,17509,50597,1,CHEMBL625338,,BAO_0000218,
8526,,10116.0,Plasma,,,1,A,N,Intermediate,1466,50597,1,CHEMBL625339,,BAO_0000218,1969.0
8527,,10116.0,,,,1,A,N,Intermediate,6535,50597,1,CHEMBL625340,,BAO_0000218,
8528,,10116.0,,,,1,A,N,Intermediate,6535,50597,1,CHEMBL625341,,BAO_0000218,
8529,,10116.0,,,,1,A,N,Intermediate,3169,50597,1,CHEMBL622687,,BAO_0000218,
8530,,10116.0,Plasma,,,1,A,N,Intermediate,6515,50597,1,CHEMBL622688,,BAO_0000218,1969.0
8531,,10116.0,Blood,,,1,A,N,Intermediate,11149,50597,1,CHEMBL622689,,BAO_0000218,178.0
8532,,10116.0,Blood,,,1,A,N,Intermediate,11149,50597,1,CHEMBL620295,,BAO_0000218,178.0
8533,,10116.0,,,,1,A,N,Intermediate,17858,50597,1,CHEMBL620296,,BAO_0000218,
8534,,10116.0,,,,1,A,N,Intermediate,6518,50597,1,CHEMBL620297,,BAO_0000218,
8535,,10116.0,,,,1,A,N,Intermediate,6518,50597,1,CHEMBL620298,,BAO_0000218,
8536,,10116.0,,,,1,A,N,Intermediate,4426,50597,1,CHEMBL620299,,BAO_0000218,
8537,,10116.0,,,,1,A,N,Intermediate,4426,50597,1,CHEMBL620300,,BAO_0000218,
8538,,10116.0,,,,1,A,N,Intermediate,4426,50597,1,CHEMBL620301,,BAO_0000218,
8539,,10116.0,,,,1,A,N,Intermediate,5656,50597,1,CHEMBL620302,,BAO_0000218,
8540,,10116.0,,,,1,A,N,Intermediate,6518,50597,1,CHEMBL620303,,BAO_0000218,
8541,,10116.0,,,,1,A,N,Intermediate,6518,50597,1,CHEMBL620304,,BAO_0000218,
8542,,10116.0,,,,1,A,N,Intermediate,6113,50597,1,CHEMBL620305,,BAO_0000218,
8543,,10116.0,,,,1,A,N,Intermediate,17764,50597,1,CHEMBL620306,,BAO_0000218,
8544,,10116.0,,,,1,A,N,Intermediate,4756,50597,1,CHEMBL620307,,BAO_0000218,
8545,,10116.0,,,,1,A,N,Intermediate,4756,50597,1,CHEMBL620308,,BAO_0000218,
8546,,10116.0,,,,1,A,N,Intermediate,6402,50597,1,CHEMBL620309,,BAO_0000218,
8547,,10116.0,,,,1,A,N,Intermediate,5610,50597,1,CHEMBL620310,,BAO_0000218,
8548,,10116.0,,,,1,A,N,Intermediate,5207,50597,1,CHEMBL620311,,BAO_0000218,
8549,,10116.0,,,,1,A,N,Intermediate,6011,50597,1,CHEMBL620312,,BAO_0000218,
8550,,10116.0,,,,1,A,N,Intermediate,6504,50597,1,CHEMBL620313,,BAO_0000218,
8551,,10116.0,,,,1,A,N,Intermediate,6046,50597,1,CHEMBL620314,,BAO_0000218,
8552,,10116.0,,,,1,A,N,Intermediate,6504,50597,1,CHEMBL620315,,BAO_0000218,
8553,,10116.0,,,,1,A,N,Intermediate,5874,50597,1,CHEMBL620316,,BAO_0000218,
8554,,10116.0,,,,1,A,N,Intermediate,17686,50597,1,CHEMBL620317,,BAO_0000218,
8555,,10116.0,,,,1,A,N,Intermediate,5836,50597,1,CHEMBL620318,,BAO_0000218,
8556,,10116.0,,,,1,A,N,Intermediate,17596,50597,1,CHEMBL620319,,BAO_0000218,
8557,,10116.0,,,,1,A,N,Intermediate,16423,50597,1,CHEMBL620320,,BAO_0000218,
8558,,10116.0,,,,1,A,N,Intermediate,17804,50597,1,CHEMBL620321,,BAO_0000218,
8559,,10116.0,,,,1,A,N,Intermediate,1908,50597,1,CHEMBL620322,,BAO_0000218,
8560,,10116.0,,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620323,,BAO_0000218,
8561,,10116.0,Frontal cortex,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620324,,BAO_0000218,1870.0
8562,,10116.0,Frontal cortex,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620325,,BAO_0000218,1870.0
8563,,10116.0,Hippocampus,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620326,,BAO_0000218,10000000.0
8564,,10116.0,Hippocampus,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620327,,BAO_0000218,10000000.0
8565,,10116.0,,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620328,,BAO_0000218,
8566,,10116.0,,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620329,,BAO_0000218,
8567,,10116.0,Midbrain,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620330,,BAO_0000218,1891.0
8568,,10116.0,Midbrain,,,1,A,N,Intermediate,13950,50597,1,CHEMBL875286,,BAO_0000218,1891.0
8569,,10116.0,,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620331,,BAO_0000218,
8570,,10116.0,,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620332,,BAO_0000218,
8571,,10116.0,Striatum,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620333,,BAO_0000218,2435.0
8572,,10116.0,Striatum,,,1,A,N,Intermediate,13950,50597,1,CHEMBL620334,,BAO_0000218,2435.0
8573,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621015,,BAO_0000218,178.0
8574,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621016,,BAO_0000218,178.0
8575,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621191,,BAO_0000218,178.0
8576,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621192,,BAO_0000218,178.0
8577,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621193,,BAO_0000218,178.0
8578,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621194,,BAO_0000218,178.0
8579,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL624204,,BAO_0000218,178.0
8580,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL624205,,BAO_0000218,178.0
8581,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624206,,BAO_0000218,178.0
8582,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624207,,BAO_0000218,178.0
8583,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624208,,BAO_0000218,178.0
8584,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624209,,BAO_0000218,178.0
8585,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624210,,BAO_0000218,178.0
8586,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624211,,BAO_0000218,178.0
8587,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624212,,BAO_0000218,178.0
8588,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624213,,BAO_0000218,178.0
8589,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL876611,,BAO_0000218,178.0
8590,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL624214,,BAO_0000218,178.0
8591,,10116.0,Blood,,,1,A,N,Intermediate,16434,50597,1,CHEMBL624215,,BAO_0000218,178.0
8592,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624216,,BAO_0000218,178.0
8593,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624217,,BAO_0000218,178.0
8594,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624218,,BAO_0000218,178.0
8595,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624219,,BAO_0000218,178.0
8596,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624220,,BAO_0000218,178.0
8597,,10116.0,Blood,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624221,,BAO_0000218,178.0
8598,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL624222,,BAO_0000218,
8599,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL624223,,BAO_0000218,
8600,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL624224,,BAO_0000218,
8601,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL624225,,BAO_0000218,
8602,,10116.0,,,,1,A,N,Intermediate,17764,50597,1,CHEMBL622420,,BAO_0000218,
8603,,10116.0,,,,1,A,N,Intermediate,5031,50597,1,CHEMBL622421,,BAO_0000218,
8604,,10116.0,,,,1,A,N,Intermediate,6215,50597,1,CHEMBL622422,,BAO_0000218,
8605,,10116.0,,,,1,A,N,Intermediate,17671,50597,1,CHEMBL622423,,BAO_0000218,
8606,,10116.0,,,,1,A,N,Intermediate,17752,50597,1,CHEMBL622424,,BAO_0000218,
8607,,10116.0,,,,1,A,N,Intermediate,6596,50597,1,CHEMBL622425,,BAO_0000218,
8608,,10116.0,,,,1,A,N,Intermediate,16423,50597,1,CHEMBL876612,,BAO_0000218,
8609,,10116.0,,,,1,A,N,Intermediate,15662,50597,1,CHEMBL622426,,BAO_0000218,
8610,,10116.0,,,,1,A,N,Intermediate,6062,50597,1,CHEMBL622427,,BAO_0000218,
8611,,10116.0,,,,1,A,N,Intermediate,5874,50597,1,CHEMBL622428,,BAO_0000218,
8612,,10116.0,,,,1,A,N,Intermediate,4942,50597,1,CHEMBL622429,,BAO_0000218,
8613,,10116.0,,,,1,A,N,Intermediate,17796,50597,1,CHEMBL622430,,BAO_0000218,
8614,,10116.0,,,,1,A,N,Intermediate,4890,50597,1,CHEMBL622431,,BAO_0000218,
8615,,10116.0,Ileum,,,1,A,N,Intermediate,15765,50597,1,CHEMBL622432,,BAO_0000218,2116.0
8616,,10116.0,,,,1,A,N,Intermediate,13569,50597,1,CHEMBL622433,,BAO_0000218,
8617,,10116.0,,,,1,A,N,Intermediate,13569,50597,1,CHEMBL622434,,BAO_0000218,
8618,,10116.0,,,,1,A,N,Intermediate,13569,50597,1,CHEMBL622435,,BAO_0000218,
8619,,10116.0,,,,1,A,N,Intermediate,13569,50597,1,CHEMBL618748,,BAO_0000218,
8620,,10116.0,,,,1,A,N,Intermediate,13569,50597,1,CHEMBL618749,,BAO_0000218,
8621,,10116.0,,,,1,A,N,Intermediate,13569,50597,1,CHEMBL618750,,BAO_0000218,
8622,,10116.0,,,,1,A,N,Intermediate,13569,50597,1,CHEMBL618751,,BAO_0000218,
8623,,10116.0,,,,1,A,N,Intermediate,13569,50597,1,CHEMBL618752,,BAO_0000218,
8624,,10116.0,,,,1,A,N,Intermediate,4576,50597,1,CHEMBL618753,,BAO_0000218,
8625,,10116.0,Plasma,,,1,A,N,Intermediate,750,50597,1,CHEMBL618754,,BAO_0000218,1969.0
8626,,10116.0,,,,1,A,N,Intermediate,750,50597,1,CHEMBL618755,,BAO_0000218,
8627,,10116.0,,,,1,A,N,Intermediate,4590,50597,1,CHEMBL618756,,BAO_0000218,
8628,,10116.0,,,,1,A,N,Intermediate,1716,50597,1,CHEMBL618757,,BAO_0000218,
8629,,10116.0,,,,1,A,N,Intermediate,1974,50597,1,CHEMBL618758,,BAO_0000218,
8630,,10116.0,,,,1,A,N,Intermediate,4502,50597,1,CHEMBL621088,,BAO_0000218,
8631,,10116.0,,,,1,A,N,Intermediate,3371,50597,1,CHEMBL621089,,BAO_0000218,
8632,,10116.0,Blood,,,1,F,N,Intermediate,9099,50597,1,CHEMBL621090,,BAO_0000218,178.0
8633,,10116.0,Blood,,,1,F,N,Intermediate,9099,50597,1,CHEMBL621091,,BAO_0000218,178.0
8634,,10116.0,,,,1,A,N,Intermediate,4590,50597,1,CHEMBL876731,,BAO_0000218,
8635,,10116.0,,,,1,A,N,Intermediate,3184,50597,1,CHEMBL621092,,BAO_0000218,
8636,,10116.0,,,,1,A,N,Intermediate,16456,50597,1,CHEMBL621093,,BAO_0000218,
8637,,10116.0,,,,1,A,N,Intermediate,4199,50597,1,CHEMBL621094,,BAO_0000218,
8638,,10116.0,,,,1,A,N,Intermediate,4199,50597,1,CHEMBL621095,,BAO_0000218,
8639,,10116.0,,,,1,A,N,Intermediate,4199,50597,1,CHEMBL621096,,BAO_0000218,
8640,,10116.0,Kidney,,,1,A,N,Intermediate,8677,50597,1,CHEMBL621097,,BAO_0000218,2113.0
8641,,10116.0,,,,1,F,N,Intermediate,7449,50597,1,CHEMBL621098,,BAO_0000218,
8642,,10116.0,Cerebellum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621099,,BAO_0000218,2037.0
8643,,10116.0,Cerebellum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621100,,BAO_0000218,2037.0
8644,,10116.0,Cerebellum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621101,,BAO_0000218,2037.0
8645,,10116.0,Cerebellum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621102,,BAO_0000218,2037.0
8646,,10116.0,Cerebellum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL876732,,BAO_0000218,2037.0
8647,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621103,,BAO_0000218,
8648,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621104,,BAO_0000218,
8649,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621105,,BAO_0000218,
8650,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621106,,BAO_0000218,
8651,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621107,,BAO_0000218,
8652,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621108,,BAO_0000218,
8653,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL621109,,BAO_0000218,
8654,,10090.0,Kidney,,,1,A,N,Intermediate,17208,50594,1,CHEMBL621110,,BAO_0000218,2113.0
8655,,10090.0,Kidney,,,1,A,N,Intermediate,17208,50594,1,CHEMBL621111,,BAO_0000218,2113.0
8656,,10090.0,Liver,,,1,A,N,Intermediate,17208,50594,1,CHEMBL622541,,BAO_0000218,2107.0
8657,,10090.0,Liver,,,1,A,N,Intermediate,17208,50594,1,CHEMBL622542,,BAO_0000218,2107.0
8658,,10090.0,Liver,,,1,A,N,Intermediate,17208,50594,1,CHEMBL622543,,BAO_0000218,2107.0
8659,,10090.0,Liver,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624412,,BAO_0000218,2107.0
8660,,10090.0,Liver,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624413,,BAO_0000218,2107.0
8661,,10090.0,Liver,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624414,,BAO_0000218,2107.0
8662,,10090.0,Lung,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624415,,BAO_0000218,2048.0
8663,,10090.0,Lung,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624416,,BAO_0000218,2048.0
8664,,10090.0,Lung,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624417,,BAO_0000218,2048.0
8665,,10090.0,Lung,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624418,,BAO_0000218,2048.0
8666,,10090.0,Lung,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624419,,BAO_0000218,2048.0
8667,,10090.0,Lung,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624420,,BAO_0000218,2048.0
8668,,10090.0,Muscle tissue,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624421,,BAO_0000218,2385.0
8669,,10090.0,Muscle tissue,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624422,,BAO_0000218,2385.0
8670,,10090.0,Muscle tissue,,,1,A,N,Intermediate,17208,50594,1,CHEMBL624423,,BAO_0000218,2385.0
8671,,10090.0,Muscle tissue,,,1,A,N,Intermediate,17208,50594,1,CHEMBL625123,,BAO_0000218,2385.0
8672,,10090.0,Muscle tissue,,,1,A,N,Intermediate,17208,50594,1,CHEMBL625124,,BAO_0000218,2385.0
8673,,10090.0,Muscle tissue,,,1,A,N,Intermediate,17208,50594,1,CHEMBL625125,,BAO_0000218,2385.0
8674,,10090.0,Zone of skin,,,1,A,N,Intermediate,17208,50594,1,CHEMBL625126,,BAO_0000218,14.0
8675,,10090.0,Zone of skin,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626947,,BAO_0000218,14.0
8676,,10090.0,Zone of skin,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626948,,BAO_0000218,14.0
8677,,10090.0,Zone of skin,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626949,,BAO_0000218,14.0
8678,,10090.0,Zone of skin,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626950,,BAO_0000218,14.0
8679,,10090.0,Zone of skin,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626951,,BAO_0000218,14.0
8680,,10090.0,Spleen,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626952,,BAO_0000218,2106.0
8681,,10090.0,Spleen,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626953,,BAO_0000218,2106.0
8682,,10090.0,Spleen,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626954,,BAO_0000218,2106.0
8683,,10090.0,Spleen,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626955,,BAO_0000218,2106.0
8684,,10090.0,Spleen,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626956,,BAO_0000218,2106.0
8685,,10090.0,Spleen,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626957,,BAO_0000218,2106.0
8686,,10090.0,Blood,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626958,,BAO_0000218,178.0
8687,,10090.0,Blood,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626959,,BAO_0000218,178.0
8688,,10090.0,Blood,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626960,,BAO_0000218,178.0
8689,,10090.0,Blood,,,1,A,N,Intermediate,17208,50594,1,CHEMBL626961,,BAO_0000218,178.0
8690,,10090.0,Blood,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627589,,BAO_0000218,178.0
8691,,10090.0,Blood,,,1,A,N,Intermediate,17208,50594,1,CHEMBL627590,,BAO_0000218,178.0
8692,,10090.0,,,,1,A,N,Intermediate,3132,50594,1,CHEMBL627591,,BAO_0000218,
8693,,10090.0,,,,1,A,N,Intermediate,3132,50594,1,CHEMBL627592,,BAO_0000218,
