assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,confidence_score,chembl_id,cell_id,tissue_id
8585,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624210,,178.0
8586,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624211,,178.0
8587,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624212,,178.0
8588,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624213,,178.0
8589,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,50597,,,1,16434,BAO_0000218,1,CHEMBL876611,,178.0
8590,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,50597,,,1,16434,BAO_0000218,1,CHEMBL624214,,178.0
8591,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,50597,,,1,16434,BAO_0000218,1,CHEMBL624215,,178.0
8592,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,50597,,,1,16435,BAO_0000218,1,CHEMBL624216,,178.0
8593,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,50597,,,1,16435,BAO_0000218,1,CHEMBL624217,,178.0
8594,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,50597,,,1,16435,BAO_0000218,1,CHEMBL624218,,178.0
8595,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,50597,,,1,16435,BAO_0000218,1,CHEMBL624219,,178.0
8596,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,50597,,,1,16435,BAO_0000218,1,CHEMBL624220,,178.0
8597,,Rattus norvegicus,,A,N,Intermediate,Blood,10116.0,Radioactivity distribution in blood of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,50597,,,1,16435,BAO_0000218,1,CHEMBL624221,,178.0
8598,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL624222,,
8599,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL624223,,
8600,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL624224,,
8601,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL624225,,
8602,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Volume of solubility in solution after intravenous administration in rats at 24 uM/kg,50597,,,1,17764,BAO_0000218,1,CHEMBL622420,,
8603,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Volume of steady state distribution after i.v. administration in rats,50597,,,1,5031,BAO_0000218,1,CHEMBL622421,,
8604,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Vss after intravenous administration (5.0 mg/kg) was determined in rat,50597,,,1,6215,BAO_0000218,1,CHEMBL622422,,
8605,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Vss in male Sprague-Dawley rats following an intravenous bolus dose at 10-20 mg/kg,50597,,,1,17671,BAO_0000218,1,CHEMBL622423,,
8606,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Vss was determined,50597,,,1,17752,BAO_0000218,1,CHEMBL622424,,
8607,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Vss in rat,50597,,,1,6596,BAO_0000218,1,CHEMBL622425,,
8608,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Vss was evaluated after 10 uM/kg of intra arterial administration,50597,,,1,16423,BAO_0000218,1,CHEMBL876612,,
8609,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,volume of distribution at steady state was observed after intravenous administration in rat,50597,,,1,15662,BAO_0000218,1,CHEMBL622426,,
8610,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Volume of distribution was measured in rat after an iv dose of 1 mg/kg,50597,,,1,6062,BAO_0000218,1,CHEMBL622427,,
8611,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Pharmacokinetic (PK) parameter Vz in rat,50597,,,1,5874,BAO_0000218,1,CHEMBL622428,,
8612,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Volume distribution in rats,50597,,,1,4942,BAO_0000218,1,CHEMBL622429,,
8613,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Volume of distribution in rat; No data,50597,,,1,17796,BAO_0000218,1,CHEMBL622430,,
8614,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Volume of distribution was determined after intravenous administration at a dose 5 mg/kg to male Sprague-Dawley rats,50597,,,1,4890,BAO_0000218,1,CHEMBL622431,,
8615,,Rattus norvegicus,,A,N,Intermediate,Ileum,10116.0,% absorption predicted from in vitro rat ileum transport studies,50597,,,1,15765,BAO_0000218,1,CHEMBL622432,,2116.0
8616,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability at an iv dose of 12 mg/Kg and po dose of 23 mg/Kg,50597,,,1,13569,BAO_0000218,1,CHEMBL622433,,
8617,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability at an iv dose of 14 mg/Kg and po dose of 15 mg/Kg,50597,,,1,13569,BAO_0000218,1,CHEMBL622434,,
8618,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability at an iv dose of 14 mg/Kg and po dose of 28 mg/Kg,50597,,,1,13569,BAO_0000218,1,CHEMBL622435,,
8619,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability (dose 15 mg/kg i.v. and 30 mg/kg p.o.),50597,,,1,13569,BAO_0000218,1,CHEMBL618748,,
8620,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability at an iv dose of 15 mg/Kg and po dose of 30.2 mg/Kg,50597,,,1,13569,BAO_0000218,1,CHEMBL618749,,
8621,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability at an iv dose of 15.6 mg/Kg and po dose of 31.2 mg/Kg,50597,,,1,13569,BAO_0000218,1,CHEMBL618750,,
8622,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability at an iv dose of 15.7 mg/Kg and po dose of 31.4 mg/Kg,50597,,,1,13569,BAO_0000218,1,CHEMBL618751,,
8623,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability at an iv dose of 16 mg/Kg and po dose of 35 mg/Kg,50597,,,1,13569,BAO_0000218,1,CHEMBL618752,,
8624,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Oral bioavailability in rat,50597,,,1,4576,BAO_0000218,1,CHEMBL618753,,
8625,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Oral bioavailability estimated by measurement of the circulating plasma levels of BMS-183920 after intravenous and oral dosing to rats for 4 determinations,50597,,,1,750,BAO_0000218,1,CHEMBL618754,,1969.0
8626,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Oral bioavailability in rat,50597,,,1,750,BAO_0000218,1,CHEMBL618755,,
8627,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Oral bioavailability in rat,50597,,,1,4590,BAO_0000218,1,CHEMBL618756,,
8628,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Oral bioavailability in rat,50597,,,1,1716,BAO_0000218,1,CHEMBL618757,,
8629,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Bioavailability in rat,50597,,,1,1974,BAO_0000218,1,CHEMBL618758,,
8630,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Oral bioavailability in rat (dose 30 mg/kg),50597,,,1,4502,BAO_0000218,1,CHEMBL621088,,
8631,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Pharmacokinetic property (cLogP) in rat,50597,,,1,3371,BAO_0000218,1,CHEMBL621089,,
8632,,Rattus norvegicus,,F,N,Intermediate,Blood,10116.0,Hyperglycemic activity and change in blood glucose concentration was reported 2 hours after administration of 100 mg/Kg perorally,50597,,,1,9099,BAO_0000218,1,CHEMBL621090,,178.0
8633,,Rattus norvegicus,,F,N,Intermediate,Blood,10116.0,Hyperglycemic activity and change in blood glucose concentration was reported 4 hours after administration of 100 mg/Kg perorally,50597,,,1,9099,BAO_0000218,1,CHEMBL621091,,178.0
8634,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Clearance in rat.,50597,,,1,4590,BAO_0000218,1,CHEMBL876731,,
8635,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Compound was evaluated for its clearance when administered intravenously in rat,50597,,,1,3184,BAO_0000218,1,CHEMBL621092,,
8636,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Plasma clearance in Male Sprague-Dawley rats after intravenous administration at a dose of 10 mg/kg,50597,,,1,16456,BAO_0000218,1,CHEMBL621093,,
8637,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Blood: Brain distribution ratio is determined in rat,50597,,,1,4199,BAO_0000218,1,CHEMBL621094,,
8638,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Blood: Brain distribution ratio is determined in rat; NQ: non quantifable,50597,,,1,4199,BAO_0000218,1,CHEMBL621095,,
8639,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Blood: Brain distribution ratio is determined in rat; NQ:non quantifable,50597,,,1,4199,BAO_0000218,1,CHEMBL621096,,
8640,In vivo,Rattus norvegicus,,A,N,Intermediate,Kidney,10116.0,"Biodistribution in Sprague-Dawley rat kidneys(2) 15 minutes after intravenous administration, [99mTc]/[125I] IAP ratio)",50597,,,1,8677,BAO_0000218,1,CHEMBL621097,,2113.0
8641,,Rattus norvegicus,,F,N,Intermediate,,10116.0,Percent dose excreted in 0-48 hours administered ip to male rat,50597,,,1,7449,BAO_0000218,1,CHEMBL621098,,
8642,,Rattus norvegicus,,A,N,Intermediate,Cerebellum,10116.0,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 120 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621099,,2037.0
8643,,Rattus norvegicus,,A,N,Intermediate,Cerebellum,10116.0,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 2 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621100,,2037.0
8644,,Rattus norvegicus,,A,N,Intermediate,Cerebellum,10116.0,Uptake of radioligand [125I]-FIDA1 by cerebellum in rat after 30 minutes after an intravenous injection is given (average of 2 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621101,,2037.0
8645,,Rattus norvegicus,,A,N,Intermediate,Cerebellum,10116.0,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 30 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621102,,2037.0
8646,,Rattus norvegicus,,A,N,Intermediate,Cerebellum,10116.0,Uptake of radioligand [125I]FIDA1 by cerebellum in rat after 60 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL876732,,2037.0
8647,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]-FIDA1 by cortex in rat after 120 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621103,,
8648,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]FIDA1 by cortex in rat after 2 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621104,,
8649,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]FIDA1 by cortex in rat after 30 minutes after an intravenous injection is given (average of 2 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621105,,
8650,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]-FIDA1 by cortex in rat after 30 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621106,,
8651,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]FIDA1 by cortex in rat after 60 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621107,,
8652,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 120 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621108,,
8653,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 2 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL621109,,
8654,In vivo,Mus musculus,,A,N,Intermediate,Kidney,10090.0,Biodistribution of radioactivity in normal mice (ICR) kidney after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL621110,,2113.0
8655,In vivo,Mus musculus,,A,N,Intermediate,Kidney,10090.0,Biodistribution of radioactivity in normal mice (ICR) kidney after 6 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL621111,,2113.0
8656,In vivo,Mus musculus,,A,N,Intermediate,Liver,10090.0,Biodistribution of radioactivity in normal mice (ICR) liver after 1 hour of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL622541,,2107.0
8657,In vivo,Mus musculus,,A,N,Intermediate,Liver,10090.0,Biodistribution of radioactivity in normal mice (ICR) liver after 2 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL622542,,2107.0
8658,In vivo,Mus musculus,,A,N,Intermediate,Liver,10090.0,Biodistribution of radioactivity in normal mice (ICR) liver after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL622543,,2107.0
8659,In vivo,Mus musculus,,A,N,Intermediate,Liver,10090.0,Biodistribution of radioactivity in normal mice (ICR) liver after 24 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624412,,2107.0
8660,In vivo,Mus musculus,,A,N,Intermediate,Liver,10090.0,Biodistribution of radioactivity in normal mice (ICR) liver after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624413,,2107.0
8661,In vivo,Mus musculus,,A,N,Intermediate,Liver,10090.0,Biodistribution of radioactivity in normal mice (ICR) liver after 6 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624414,,2107.0
8662,In vivo,Mus musculus,,A,N,Intermediate,Lung,10090.0,Biodistribution of radioactivity in normal mice (ICR) lung after 1 hour of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624415,,2048.0
8663,In vivo,Mus musculus,,A,N,Intermediate,Lung,10090.0,Biodistribution of radioactivity in normal mice (ICR) lung after 2 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624416,,2048.0
8664,In vivo,Mus musculus,,A,N,Intermediate,Lung,10090.0,Biodistribution of radioactivity in normal mice (ICR) lung after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624417,,2048.0
8665,In vivo,Mus musculus,,A,N,Intermediate,Lung,10090.0,Biodistribution of radioactivity in normal mice (ICR) lung after 24 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624418,,2048.0
8666,In vivo,Mus musculus,,A,N,Intermediate,Lung,10090.0,Biodistribution of radioactivity in normal mice (ICR) lung after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624419,,2048.0
8667,In vivo,Mus musculus,,A,N,Intermediate,Lung,10090.0,Biodistribution of radioactivity in normal mice (ICR) lung after 6 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624420,,2048.0
8668,In vivo,Mus musculus,,A,N,Intermediate,Muscle tissue,10090.0,Biodistribution of radioactivity in normal mice (ICR) muscle after 1 hr of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624421,,2385.0
8669,In vivo,Mus musculus,,A,N,Intermediate,Muscle tissue,10090.0,Biodistribution of radioactivity in normal mice (ICR) muscle after 2 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624422,,2385.0
8670,In vivo,Mus musculus,,A,N,Intermediate,Muscle tissue,10090.0,Biodistribution of radioactivity in normal mice (ICR) muscle after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL624423,,2385.0
8671,In vivo,Mus musculus,,A,N,Intermediate,Muscle tissue,10090.0,Biodistribution of radioactivity in normal mice (ICR) muscle after 24 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL625123,,2385.0
8672,In vivo,Mus musculus,,A,N,Intermediate,Muscle tissue,10090.0,Biodistribution of radioactivity in normal mice (ICR) muscle after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL625124,,2385.0
8673,In vivo,Mus musculus,,A,N,Intermediate,Muscle tissue,10090.0,Biodistribution of radioactivity in normal mice (ICR) muscle after 6 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL625125,,2385.0
8674,In vivo,Mus musculus,,A,N,Intermediate,Zone of skin,10090.0,Biodistribution of radioactivity in normal mice (ICR) skin after 1 hour of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL625126,,14.0
8675,In vivo,Mus musculus,,A,N,Intermediate,Zone of skin,10090.0,Biodistribution of radioactivity in normal mice (ICR) skin after 2 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626947,,14.0
8676,In vivo,Mus musculus,,A,N,Intermediate,Zone of skin,10090.0,Biodistribution of radioactivity in normal mice (ICR) skin after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626948,,14.0
8677,In vivo,Mus musculus,,A,N,Intermediate,Zone of skin,10090.0,Biodistribution of radioactivity in normal mice (ICR) skin after 24 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626949,,14.0
8678,In vivo,Mus musculus,,A,N,Intermediate,Zone of skin,10090.0,Biodistribution of radioactivity in normal mice (ICR) skin after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626950,,14.0
8679,In vivo,Mus musculus,,A,N,Intermediate,Zone of skin,10090.0,Biodistribution of radioactivity in normal mice (ICR) skin after 6 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626951,,14.0
8680,In vivo,Mus musculus,,A,N,Intermediate,Spleen,10090.0,Biodistribution of radioactivity in normal mice (ICR) spleen after 1 hour of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626952,,2106.0
8681,In vivo,Mus musculus,,A,N,Intermediate,Spleen,10090.0,Biodistribution of radioactivity in normal mice (ICR) spleen after 2 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626953,,2106.0
8682,In vivo,Mus musculus,,A,N,Intermediate,Spleen,10090.0,Biodistribution of radioactivity in normal mice (ICR) spleen after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626954,,2106.0
8683,In vivo,Mus musculus,,A,N,Intermediate,Spleen,10090.0,Biodistribution of radioactivity in normal mice (ICR) spleen after 24 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626955,,2106.0
8684,In vivo,Mus musculus,,A,N,Intermediate,Spleen,10090.0,Biodistribution of radioactivity in normal mice (ICR) spleen after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626956,,2106.0
8685,In vivo,Mus musculus,,A,N,Intermediate,Spleen,10090.0,Biodistribution of radioactivity in normal mice (ICR) spleen after 6 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626957,,2106.0
8686,In vivo,Mus musculus,,A,N,Intermediate,Blood,10090.0,Biodistribution of radioactivity in normal mice blood after 1 hour of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626958,,178.0
8687,In vivo,Mus musculus,,A,N,Intermediate,Blood,10090.0,Biodistribution of radioactivity in normal mice blood after 2 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626959,,178.0
8688,In vivo,Mus musculus,,A,N,Intermediate,Blood,10090.0,Biodistribution of radioactivity in normal mice blood after 2 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626960,,178.0
8689,In vivo,Mus musculus,,A,N,Intermediate,Blood,10090.0,Biodistribution of radioactivity in normal mice blood after 24 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL626961,,178.0
8690,In vivo,Mus musculus,,A,N,Intermediate,Blood,10090.0,Biodistribution of radioactivity in normal mice blood after 30 minutes of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL627589,,178.0
8691,In vivo,Mus musculus,,A,N,Intermediate,Blood,10090.0,Biodistribution of radioactivity in normal mice blood after 6 hours of intravenous injection of [125I]-16(IMPY),50594,,,1,17208,BAO_0000218,1,CHEMBL627590,,178.0
8692,,Mus musculus,,A,N,Intermediate,,10090.0,Time taken for EC90 was determined when tested in mouse,50594,,,1,3132,BAO_0000218,1,CHEMBL627591,,
8693,,Mus musculus,,A,N,Intermediate,,10090.0,Time taken for EC90 was determined when tested in mouse at dose 25 mg/kg,50594,,,1,3132,BAO_0000218,1,CHEMBL627592,,
8694,In vivo,Mus musculus,,A,N,Intermediate,,10090.0,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for half life (T1/2),50594,,,1,16597,BAO_0000218,1,CHEMBL627593,,
8695,,Mus musculus,,A,N,Intermediate,,10090.0,Half life in mice,50594,,,1,5727,BAO_0000218,1,CHEMBL627594,,
8696,In vivo,Mus musculus,,A,N,Intermediate,,10090.0,Half life period in mouse after 10 mg/Kg dose,50594,,,1,5302,BAO_0000218,1,CHEMBL876813,,
8697,In vivo,Mus musculus,,A,N,Intermediate,,10090.0,Half life period in mouse after 10 mg/kg dose,50594,,,1,5302,BAO_0000218,1,CHEMBL627595,,
8698,In vivo,Mus musculus,,A,N,Intermediate,,10090.0,Half life was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,50594,,,1,6348,BAO_0000218,1,CHEMBL627596,,
8699,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value at 5 mg/kg po was determined in rat,50597,,,1,5964,BAO_0000218,1,CHEMBL627597,,
8700,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value evaluated in rat,50597,,,1,6078,BAO_0000218,1,CHEMBL627598,,
8701,In vivo,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Cmax value was calculated by applying at a dose of 10 mg/Kg ip in rat brain,50597,,,1,5206,BAO_0000218,1,CHEMBL627599,,955.0
8702,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value after administration of 20 mg/Kg oral dose in rat,50597,,,1,2959,BAO_0000218,1,CHEMBL627600,,
8703,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value at 1 mg/kg po in rat,50597,,,1,5964,BAO_0000218,1,CHEMBL627601,,
8704,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value at 5 mg/kg po in rat,50597,,,1,5964,BAO_0000218,1,CHEMBL627776,,
8705,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value at a dose of 10 mg/kg in male SD rats,50597,,,1,6757,BAO_0000218,1,CHEMBL627777,,
8706,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value at a dose of 100 mg/kg in male SD rats,50597,,,1,6757,BAO_0000218,1,CHEMBL627778,,
8707,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value at a dose of 50 mg/kg in male SD rats,50597,,,1,6757,BAO_0000218,1,CHEMBL627779,,
8708,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value in rats at 10 mg/kg,50597,,,1,17617,BAO_0000218,1,CHEMBL876814,,
8709,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value was evaluated in rats at a dose of 20 mg/kg,50597,,,1,1445,BAO_0000218,1,CHEMBL627780,,
8710,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value was determined after peroral administration of 20 mg/kg in rat,50597,,,1,6082,BAO_0000218,1,CHEMBL627781,,
8711,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Cmax value was determined between 15 and 30 minutes post administration in fisher rats; value ranges from 200-500,50597,,,1,1446,BAO_0000218,1,CHEMBL627782,,
8712,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Compound was evaluated for its pharmacokinetic parameter maximum plasma concentration (Cmax) after oral administration to rats,50597,,,1,5407,BAO_0000218,1,CHEMBL627783,,1969.0
8713,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Compound was evaluated for maximal plasma concentration in rat upon 5 mg/kg upon oral administration,50597,,,1,2690,BAO_0000218,1,CHEMBL627784,,1969.0
