curated_by,bao_format,assay_category,assay_type,assay_strain,src_id,assay_organism,confidence_score,relationship_type,variant_id,doc_id,tid,cell_id,tissue_id,assay_tissue,assay_tax_id,src_assay_id,assay_id,description,assay_subcellular_fraction,assay_test_type,assay_cell_type,chembl_id
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15765,50597,,,,10116.0,,9244,Compound demonstarted an oral bioavailability of 6% with the half-life time as given in rats.,,In vivo,,CHEMBL631079
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,2713,50597,,,,10116.0,,9245,Compound was evaluated for half life (t1/2) upon intravenous administration of 1 mg/Kg in rats,,In vivo,,CHEMBL631080
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,2661,50597,,,,10116.0,,9246,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to female wistar rats,,In vivo,,CHEMBL631081
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,2661,50597,,,,10116.0,,9247,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to male wistar rats,,In vivo,,CHEMBL631239
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,740,50597,,1969.0,Plasma,10116.0,,9248,Compound was evaluated for plasma half life in rat,,,,CHEMBL631240
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6597,50597,,1969.0,Plasma,10116.0,,9249,AUC value at a dose of 5 mg/kg (p.o.) in rats,,,,CHEMBL631241
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,2959,50597,,1969.0,Plasma,10116.0,,9250,AUC value after administration of 20 mg/Kg oral dose in rat,,,,CHEMBL631242
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17594,50597,,1969.0,Plasma,10116.0,,9251,AUC0-24 after repeated oral dose of compound at 1 mg/kg in rats,,,,CHEMBL631243
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17596,50597,,1969.0,Plasma,10116.0,,9252,AUC0-96 after administration at 50 mg/kg,,,,CHEMBL874444
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17594,50597,,1969.0,Plasma,10116.0,,9253,AUC0-infinity after single intravenous bolus of 1 mg/kg in rats,,,,CHEMBL631244
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,3293,50597,,,,10116.0,,9254,"Absorption behavior was judged by the area under the curve, determined after oral dose of 30 mg/kg in rats.",,,,CHEMBL631245
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6757,50597,,,,10116.0,,9255,Area under curve (0-24 hr) at a dose of 10 mg/kg in male SD rats,,,,CHEMBL627162
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6757,50597,,,,10116.0,,9256,Area under curve (0-24 hr) at a dose of 100 mg/kg in male SD rats,,,,CHEMBL627163
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6757,50597,,,,10116.0,,9257,Area under curve (0-24 hr) at a dose of 50 mg/kg in male SD rats,,,,CHEMBL627164
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5979,50597,,2113.0,Kidney,10116.0,,9258,Area under curve (AUC) at a dose 1 mg/kg was determined in rat kidney,,,,CHEMBL627165
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5979,50597,,,,10116.0,,9259,Area under curve (AUC) at a dose 1 mg/kg was determined in rat liver,,,,CHEMBL627166
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5979,50597,,,,10116.0,,9260,Area under curve (AUC) at a dose 1 mg/kg was determined in rat lung,,,,CHEMBL627167
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4026,50597,,,,10116.0,,9261,Area under curve (AUC) at a dose of 30 mg/kg in rats,,,,CHEMBL627822
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5355,50597,,,,10116.0,,9262,Area under curve (AUC) was calculated using trapezoidal rule at a dose of 20 mg/kg in rats,,,,CHEMBL627823
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5355,50597,,,,10116.0,,9263,Area under curve (AUC) was calculated using trapezoidal rule. at a dose of 10 mg/kg in rats,,,,CHEMBL627824
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5355,50597,,,,10116.0,,9264,Area under curve (AUC) was calculated using trapezoidal rule at a dose of 20 mg/kg in rats,,,,CHEMBL627825
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5633,50597,,,,10116.0,,9265,Area under curve (AUC0-24 h) after administration (30 mg/kg) in rat,,,,CHEMBL627826
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1716,50597,,,,10116.0,,9266,Area under curve (Pharmacokinetic property) was determined,,,,CHEMBL627827
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1716,50597,,,,10116.0,,9267,Area under curve (Pharmacokinetic property) of the compound; Not determined,,,,CHEMBL627828
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4689,50597,,,,10116.0,,9268,Area under curve after intravenous administration (1 mg/kg) in rat,,,,CHEMBL627829
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4527,50597,,,,10116.0,,9269,Area under curve by intravenous administration at a dose of 10 uM/kg in rat was determined,,,,CHEMBL627830
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4527,50597,,,,10116.0,,9270,Area under curve by oral administration at a dose of 100 uM/kg in rat was determined,,,,CHEMBL627831
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,15662,50597,,,,10116.0,,9271,Area under curve in male SD rats was observed after oral administration in rat,,,,CHEMBL627832
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4413,50597,,,,10116.0,,9272,Area under curve of compound after iv administration of 20 mg/kg dose in rat,,,,CHEMBL627833
Expert,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,3598,50597,,,,10116.0,,9273,Area under curve of compound determined in rat after iv administration at a dose of 10 mg/kg,,,,CHEMBL627834
Expert,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,3598,50597,,,,10116.0,,9274,Area under curve of compound from zero time to infinity determined in rat after iv administration at a dose of 10 mg/kg,,,,CHEMBL628004
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5964,50597,,,,10116.0,,9275,Area under curve at 5 mg/kg po was determined in rat,,,,CHEMBL628005
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4689,50597,,,,10116.0,,9276,Area under curve in Rat at a oral dose of 5 mg/kg,,,,CHEMBL628006
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4186,50597,,,,10116.0,,9277,Area under curve in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,,,,CHEMBL628007
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5510,50597,,,,10116.0,,9278,Area under curve was determined,,,,CHEMBL625676
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17858,50597,,,,10116.0,,9279,Area under curve after 10 mg/kg oral administration in rat at 0-24 hr,,,,CHEMBL631309
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17804,50597,,,,10116.0,,9280,Area under curve after intravenous administration at 3 mg/kg,,,,CHEMBL631310
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6106,50597,,,,10116.0,,9281,Area under curve after peroral administration at 10 mg/kg in rat for 0-6 h,,,,CHEMBL631311
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5964,50597,,,,10116.0,,9282,Area under curve at 4 hr in rat,,,,CHEMBL631312
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4026,50597,,,,10116.0,,9283,Area under curve at a dose of 30 mg/kg,,,,CHEMBL631313
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4756,50597,,,,10116.0,,9284,Area under curve at the dose of 2 mg/Kg administered perorally in rats,,,,CHEMBL631314
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4756,50597,,,,10116.0,,9285,Area under curve at the dose of 5 mg/Kg administered perorally in rats,,,,CHEMBL631315
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5862,50597,,,,10116.0,,9286,Area under curve for a 2-mpk po dose in SD rats,,,,CHEMBL631316
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5862,50597,,,,10116.0,,9287,Area under curve in SD rats,,,,CHEMBL631317
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6644,50597,,,,10116.0,,9288,Area under curve in rat after oral administration at 13 mg/kg dose,,,,CHEMBL874471
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5871,50597,,,,10116.0,,9289,Area under curve in rat by po administration at 0-24 hr,,,,CHEMBL631318
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5919,50597,,1969.0,Plasma,10116.0,,9290,Area under curve in rat plasma,,,,CHEMBL631319
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5939,50597,,,,10116.0,,9291,Area under curve in rat plasma for 0-4 hr after peroral administration at 10 mg/kg,,,,CHEMBL631320
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5939,50597,,,,10116.0,,9292,Area under curve in rat plasma for 0-4 hr after peroral administration at 5 mg/kg,,,,CHEMBL631321
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,10,50597,,,,10116.0,,9293,Area under curve was evaluated in rat at 3 mg/kg dose administered intravenously,,,,CHEMBL631322
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11149,50597,,,,10116.0,,9294,Area under curve was measured from the graph obtained from concentration Vs time after oral administration to male F344 rats,,,,CHEMBL631323
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5302,50597,,,,10116.0,,9295,Area under curve value in rat at a dose of 5 mg/kg,,,,CHEMBL631324
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17796,50597,,,,10116.0,,9296,Area under curve was determined after oral administration in rats,,,,CHEMBL631325
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4890,50597,,,,10116.0,,9297,Area under curve was determined after oral administration at a dose 10 mg/kg to male Sprague-Dawley rats,,,,CHEMBL631326
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,6011,50597,,,,10116.0,,9298,Area under curve was determined after peroral administration in rat,,,,CHEMBL631327
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5375,50597,,,,10116.0,,9299,Area under curve was determined at a dose 30 mpk administered orally.,,,,CHEMBL631328
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17764,50597,,,,10116.0,,9300,Area under curve was determined for compound after intravenous administration in rats at 24 uM/kg,,,,CHEMBL631329
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4368,50597,,,,10116.0,,9301,Area under curve was determined for the compound by intravenous administration of 3.4 mg/kg in rat,,,,CHEMBL627217
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5610,50597,,,,10116.0,,9302,Area under curve was determined in male rat,,,,CHEMBL626352
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5833,50597,,,,10116.0,,9303,Area under curve was determined in rat after PO administration,,,,CHEMBL626353
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4257,50597,,,,10116.0,,9304,Area under curve was determined in rat after a 3 mg/kg of oral dose,,,,CHEMBL626354
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5937,50597,,,,10116.0,,9305,Area under curve was determined in rat after oral administration at a concentration 1 mg/kg,,,,CHEMBL626355
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5932,50597,,,,10116.0,,9306,Area under curve was determined in rat after oral administration at a concentration 30 mg/kg,,,,CHEMBL626356
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5932,50597,,,,10116.0,,9307,Area under curve was determined in rat after oral administration at a concentration 30 mg/kg; NA= Not active,,,,CHEMBL626357
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17411,50597,,,,10116.0,,9308,Liver concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,,,,CHEMBL626358
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17411,50597,,,,10116.0,,9309,Lung concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,,,,CHEMBL626359
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17771,50597,,1969.0,Plasma,10116.0,,9310,Peak plasma concentration in rat at a dose of 3 mg/kg,,,,CHEMBL626360
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1628,50597,,,,10116.0,,9311,Plasma concentration at 2 hr in rats was evaluated.,,,,CHEMBL626361
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,1628,50597,,,,10116.0,,9312,Plasma concentration at 2 hr in rats was evaluated; Not available,,,,CHEMBL626362
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,17411,50597,,,,10116.0,,9313,Serum concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,,,,CHEMBL626363
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4910,50597,,,,10116.0,,9314,Tested for concentration in brain after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,,,,CHEMBL626970
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4910,50597,,,,10116.0,,9315,Tested for concentration in brain after 2 hrs of intravenous administration (5 mg/kg) to male rats,,,,CHEMBL626971
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4910,50597,,1969.0,Plasma,10116.0,,9316,Tested for plasma concentration after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,,,,CHEMBL626972
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4910,50597,,1969.0,Plasma,10116.0,,9317,Tested for plasma concentration after 2 hrs of intravenous administration (5 mg/kg) to male rats,,,,CHEMBL626973
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4910,50597,,1969.0,Plasma,10116.0,,9318,Tested for plasma concentration in the after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,,,,CHEMBL626974
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4910,50597,,1969.0,Plasma,10116.0,,9319,Tested for plasma concentration in the after 2 hrs of intravenous administration (5 mg/kg) to male rats,,,,CHEMBL874592
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5510,50597,,,,10116.0,,9320,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C,,,,CHEMBL626975
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5510,50597,,,,10116.0,,9321,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Converted to an unknown compound,,,,CHEMBL626976
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5510,50597,,,,10116.0,,9322,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Not determined,,,,CHEMBL626977
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,5510,50597,,,,10116.0,,9323,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Not tested,,,,CHEMBL626978
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16427,50597,,,,10116.0,,9324,PK study was carried to determine the relative absorption ranking in rat.,,,,CHEMBL626979
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,4689,50597,,1969.0,Plasma,10116.0,,9325,Maximum plasma concentration in Rat at a oral dose of 5 mg/kg,,In vivo,,CHEMBL626980
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,178.0,Blood,10116.0,,9326,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.57-0.75 % dose/g",,,,CHEMBL626981
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,178.0,Blood,10116.0,,9327,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.06-0.63 % dose/g",,,,CHEMBL626982
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,178.0,Blood,10116.0,,9328,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.40-0.55 % dose/g",,,,CHEMBL626983
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,178.0,Blood,10116.0,,9329,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.28-0.37% dose/g",,,,CHEMBL622522
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,178.0,Blood,10116.0,,9330,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.56-0.74 % dose/g",,,,CHEMBL622523
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,178.0,Blood,10116.0,,9331,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from % dose/g",,,,CHEMBL622524
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,955.0,Brain,10116.0,,9332,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.20-2.85 % dose/g",,,,CHEMBL622525
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,955.0,Brain,10116.0,,9333,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.16-1.76 % dose/g",,,,CHEMBL622526
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,955.0,Brain,10116.0,,9334,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.96-3.72 % dose/g",,,,CHEMBL619849
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,955.0,Brain,10116.0,,9335,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 2.57-3.59 % dose/g",,,,CHEMBL619850
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,955.0,Brain,10116.0,,9336,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.36-1.53 % dose/g",,,,CHEMBL623864
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,955.0,Brain,10116.0,,9337,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.81-1.08 % dose/g",,,,CHEMBL623865
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,948.0,Heart,10116.0,,9338,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.84-0.98 % dose/g",,,,CHEMBL623866
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,948.0,Heart,10116.0,,9339,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.06-0.53 % dose/g",,,,CHEMBL623867
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,948.0,Heart,10116.0,,9340,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.22-1.48 % dose/g",,,,CHEMBL877615
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,948.0,Heart,10116.0,,9341,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.85-1.13 % dose/g",,,,CHEMBL623868
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,948.0,Heart,10116.0,,9342,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.55-0.63 % dose/g",,,,CHEMBL623869
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,11450,50597,,948.0,Heart,10116.0,,9343,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.33-0.42 % dose/g",,,,CHEMBL623870
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2048.0,Lung,10116.0,,9344,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,,,,CHEMBL623871
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2048.0,Lung,10116.0,,9345,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,,,CHEMBL623872
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2048.0,Lung,10116.0,,9346,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,,,CHEMBL622129
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2048.0,Lung,10116.0,,9347,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,,,CHEMBL622130
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2048.0,Lung,10116.0,,9348,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,,,CHEMBL622131
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2048.0,Lung,10116.0,,9349,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,,,CHEMBL622132
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2048.0,Lung,10116.0,,9350,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,,,CHEMBL622133
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2048.0,Lung,10116.0,,9351,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,,,CHEMBL622134
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2048.0,Lung,10116.0,,9352,Radioactivity distribution in lungs of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,,,CHEMBL622135
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2048.0,Lung,10116.0,,9353,Radioactivity distribution in lungs of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,,,CHEMBL622136
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2385.0,Muscle tissue,10116.0,,9354,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,,,CHEMBL622137
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2385.0,Muscle tissue,10116.0,,9355,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,,,CHEMBL622138
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2385.0,Muscle tissue,10116.0,,9356,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,,,CHEMBL623017
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2385.0,Muscle tissue,10116.0,,9357,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,,,CHEMBL623018
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2385.0,Muscle tissue,10116.0,,9358,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,,,CHEMBL623019
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2385.0,Muscle tissue,10116.0,,9359,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,,,CHEMBL623020
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2385.0,Muscle tissue,10116.0,,9360,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min.,,,,CHEMBL623021
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16434,50597,,2385.0,Muscle tissue,10116.0,,9361,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,,,,CHEMBL623022
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2385.0,Muscle tissue,10116.0,,9362,Radioactivity distribution in muscle of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,,,CHEMBL623023
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2385.0,Muscle tissue,10116.0,,9363,Radioactivity distribution in muscle of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,,,CHEMBL623024
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2385.0,Muscle tissue,10116.0,,9364,Radioactivity distribution in muscle of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,,,CHEMBL623025
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2385.0,Muscle tissue,10116.0,,9365,Radioactivity distribution in muscle of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,,,CHEMBL620545
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2385.0,Muscle tissue,10116.0,,9366,Radioactivity distribution in muscle of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,,,CHEMBL620546
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2385.0,Muscle tissue,10116.0,,9367,Radioactivity distribution in muscle of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,,,CHEMBL620547
Intermediate,BAO_0000218,,A,,1,Rattus norvegicus,1,N,,16435,50597,,2385.0,Muscle tissue,10116.0,,9368,Radioactivity distribution in muscle of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,,,CHEMBL620548
