assay_id,doc_id,confidence_score,assay_strain,cell_id,assay_category,curated_by,tissue_id,assay_cell_type,assay_tissue,assay_tax_id,relationship_type,src_id,src_assay_id,chembl_id,bao_format,variant_id
8618,13569,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL622435,BAO_0000218,
8619,13569,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618748,BAO_0000218,
8620,13569,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618749,BAO_0000218,
8621,13569,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618750,BAO_0000218,
8622,13569,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618751,BAO_0000218,
8623,13569,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618752,BAO_0000218,
8624,4576,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618753,BAO_0000218,
8625,750,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL618754,BAO_0000218,
8626,750,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618755,BAO_0000218,
8627,4590,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618756,BAO_0000218,
8628,1716,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618757,BAO_0000218,
8629,1974,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL618758,BAO_0000218,
8630,4502,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621088,BAO_0000218,
8631,3371,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621089,BAO_0000218,
8632,9099,1,,,,Intermediate,178.0,,Blood,10116.0,N,1,,CHEMBL621090,BAO_0000218,
8633,9099,1,,,,Intermediate,178.0,,Blood,10116.0,N,1,,CHEMBL621091,BAO_0000218,
8634,4590,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL876731,BAO_0000218,
8635,3184,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621092,BAO_0000218,
8636,16456,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621093,BAO_0000218,
8637,4199,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621094,BAO_0000218,
8638,4199,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621095,BAO_0000218,
8639,4199,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621096,BAO_0000218,
8640,8677,1,,,,Intermediate,2113.0,,Kidney,10116.0,N,1,,CHEMBL621097,BAO_0000218,
8641,7449,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621098,BAO_0000218,
8642,11977,1,,,,Intermediate,2037.0,,Cerebellum,10116.0,N,1,,CHEMBL621099,BAO_0000218,
8643,11977,1,,,,Intermediate,2037.0,,Cerebellum,10116.0,N,1,,CHEMBL621100,BAO_0000218,
8644,11977,1,,,,Intermediate,2037.0,,Cerebellum,10116.0,N,1,,CHEMBL621101,BAO_0000218,
8645,11977,1,,,,Intermediate,2037.0,,Cerebellum,10116.0,N,1,,CHEMBL621102,BAO_0000218,
8646,11977,1,,,,Intermediate,2037.0,,Cerebellum,10116.0,N,1,,CHEMBL876732,BAO_0000218,
8647,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621103,BAO_0000218,
8648,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621104,BAO_0000218,
8649,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621105,BAO_0000218,
8650,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621106,BAO_0000218,
8651,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621107,BAO_0000218,
8652,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621108,BAO_0000218,
8653,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL621109,BAO_0000218,
8654,17208,1,,,,Intermediate,2113.0,,Kidney,10090.0,N,1,,CHEMBL621110,BAO_0000218,
8655,17208,1,,,,Intermediate,2113.0,,Kidney,10090.0,N,1,,CHEMBL621111,BAO_0000218,
8656,17208,1,,,,Intermediate,2107.0,,Liver,10090.0,N,1,,CHEMBL622541,BAO_0000218,
8657,17208,1,,,,Intermediate,2107.0,,Liver,10090.0,N,1,,CHEMBL622542,BAO_0000218,
8658,17208,1,,,,Intermediate,2107.0,,Liver,10090.0,N,1,,CHEMBL622543,BAO_0000218,
8659,17208,1,,,,Intermediate,2107.0,,Liver,10090.0,N,1,,CHEMBL624412,BAO_0000218,
8660,17208,1,,,,Intermediate,2107.0,,Liver,10090.0,N,1,,CHEMBL624413,BAO_0000218,
8661,17208,1,,,,Intermediate,2107.0,,Liver,10090.0,N,1,,CHEMBL624414,BAO_0000218,
8662,17208,1,,,,Intermediate,2048.0,,Lung,10090.0,N,1,,CHEMBL624415,BAO_0000218,
8663,17208,1,,,,Intermediate,2048.0,,Lung,10090.0,N,1,,CHEMBL624416,BAO_0000218,
8664,17208,1,,,,Intermediate,2048.0,,Lung,10090.0,N,1,,CHEMBL624417,BAO_0000218,
8665,17208,1,,,,Intermediate,2048.0,,Lung,10090.0,N,1,,CHEMBL624418,BAO_0000218,
8666,17208,1,,,,Intermediate,2048.0,,Lung,10090.0,N,1,,CHEMBL624419,BAO_0000218,
8667,17208,1,,,,Intermediate,2048.0,,Lung,10090.0,N,1,,CHEMBL624420,BAO_0000218,
8668,17208,1,,,,Intermediate,2385.0,,Muscle tissue,10090.0,N,1,,CHEMBL624421,BAO_0000218,
8669,17208,1,,,,Intermediate,2385.0,,Muscle tissue,10090.0,N,1,,CHEMBL624422,BAO_0000218,
8670,17208,1,,,,Intermediate,2385.0,,Muscle tissue,10090.0,N,1,,CHEMBL624423,BAO_0000218,
8671,17208,1,,,,Intermediate,2385.0,,Muscle tissue,10090.0,N,1,,CHEMBL625123,BAO_0000218,
8672,17208,1,,,,Intermediate,2385.0,,Muscle tissue,10090.0,N,1,,CHEMBL625124,BAO_0000218,
8673,17208,1,,,,Intermediate,2385.0,,Muscle tissue,10090.0,N,1,,CHEMBL625125,BAO_0000218,
8674,17208,1,,,,Intermediate,14.0,,Zone of skin,10090.0,N,1,,CHEMBL625126,BAO_0000218,
8675,17208,1,,,,Intermediate,14.0,,Zone of skin,10090.0,N,1,,CHEMBL626947,BAO_0000218,
8676,17208,1,,,,Intermediate,14.0,,Zone of skin,10090.0,N,1,,CHEMBL626948,BAO_0000218,
8677,17208,1,,,,Intermediate,14.0,,Zone of skin,10090.0,N,1,,CHEMBL626949,BAO_0000218,
8678,17208,1,,,,Intermediate,14.0,,Zone of skin,10090.0,N,1,,CHEMBL626950,BAO_0000218,
8679,17208,1,,,,Intermediate,14.0,,Zone of skin,10090.0,N,1,,CHEMBL626951,BAO_0000218,
8680,17208,1,,,,Intermediate,2106.0,,Spleen,10090.0,N,1,,CHEMBL626952,BAO_0000218,
8681,17208,1,,,,Intermediate,2106.0,,Spleen,10090.0,N,1,,CHEMBL626953,BAO_0000218,
8682,17208,1,,,,Intermediate,2106.0,,Spleen,10090.0,N,1,,CHEMBL626954,BAO_0000218,
8683,17208,1,,,,Intermediate,2106.0,,Spleen,10090.0,N,1,,CHEMBL626955,BAO_0000218,
8684,17208,1,,,,Intermediate,2106.0,,Spleen,10090.0,N,1,,CHEMBL626956,BAO_0000218,
8685,17208,1,,,,Intermediate,2106.0,,Spleen,10090.0,N,1,,CHEMBL626957,BAO_0000218,
8686,17208,1,,,,Intermediate,178.0,,Blood,10090.0,N,1,,CHEMBL626958,BAO_0000218,
8687,17208,1,,,,Intermediate,178.0,,Blood,10090.0,N,1,,CHEMBL626959,BAO_0000218,
8688,17208,1,,,,Intermediate,178.0,,Blood,10090.0,N,1,,CHEMBL626960,BAO_0000218,
8689,17208,1,,,,Intermediate,178.0,,Blood,10090.0,N,1,,CHEMBL626961,BAO_0000218,
8690,17208,1,,,,Intermediate,178.0,,Blood,10090.0,N,1,,CHEMBL627589,BAO_0000218,
8691,17208,1,,,,Intermediate,178.0,,Blood,10090.0,N,1,,CHEMBL627590,BAO_0000218,
8692,3132,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627591,BAO_0000218,
8693,3132,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627592,BAO_0000218,
8694,16597,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627593,BAO_0000218,
8695,5727,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627594,BAO_0000218,
8696,5302,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL876813,BAO_0000218,
8697,5302,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627595,BAO_0000218,
8698,6348,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627596,BAO_0000218,
8699,5964,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627597,BAO_0000218,
8700,6078,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627598,BAO_0000218,
8701,5206,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL627599,BAO_0000218,
8702,2959,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627600,BAO_0000218,
8703,5964,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627601,BAO_0000218,
8704,5964,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627776,BAO_0000218,
8705,6757,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627777,BAO_0000218,
8706,6757,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627778,BAO_0000218,
8707,6757,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627779,BAO_0000218,
8708,17617,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL876814,BAO_0000218,
8709,1445,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627780,BAO_0000218,
8710,6082,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627781,BAO_0000218,
8711,1446,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627782,BAO_0000218,
8712,5407,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL627783,BAO_0000218,
8713,2690,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL627784,BAO_0000218,
8714,2661,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627785,BAO_0000218,
8715,2661,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL627786,BAO_0000218,
8716,4891,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL627787,BAO_0000218,
8717,2807,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL627788,BAO_0000218,
8718,2807,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL626579,BAO_0000218,
8719,2807,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL626580,BAO_0000218,
8720,3634,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL876815,BAO_0000218,
8721,1881,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL626581,BAO_0000218,
8722,1881,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL626582,BAO_0000218,
8723,429,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL626583,BAO_0000218,
8724,5974,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL626205,BAO_0000218,
8725,5974,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL626206,BAO_0000218,
8726,5974,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL626207,BAO_0000218,
8727,5974,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623882,BAO_0000218,
8728,17582,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623883,BAO_0000218,
8729,17582,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623884,BAO_0000218,
8730,3032,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623885,BAO_0000218,
8731,6295,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623886,BAO_0000218,
8732,6619,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623887,BAO_0000218,
8733,6616,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623888,BAO_0000218,
8734,3249,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623889,BAO_0000218,
8735,17791,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623890,BAO_0000218,
8736,17791,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623891,BAO_0000218,
8737,1360,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623892,BAO_0000218,
8738,2552,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623893,BAO_0000218,
8739,6571,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL877616,BAO_0000218,
8740,6570,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623894,BAO_0000218,
8741,6567,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623895,BAO_0000218,
8742,3031,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623896,BAO_0000218,
8743,3436,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623897,BAO_0000218,
8744,3436,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623898,BAO_0000218,
8745,2083,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623899,BAO_0000218,
8746,3436,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623900,BAO_0000218,
8747,4527,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623901,BAO_0000218,
8748,1974,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623902,BAO_0000218,
8749,3307,1,,,,Intermediate,1359.0,,Cerebrospinal fluid,10116.0,N,1,,CHEMBL623903,BAO_0000218,
8750,3307,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623904,BAO_0000218,
8751,1916,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL877617,BAO_0000218,
8752,1500,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623905,BAO_0000218,
8753,1500,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623906,BAO_0000218,
8754,4186,1,,,,Intermediate,1969.0,,Plasma,10116.0,N,1,,CHEMBL623907,BAO_0000218,
8755,16434,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623908,BAO_0000218,
8756,16434,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623909,BAO_0000218,
8757,16434,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623910,BAO_0000218,
8758,16434,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623911,BAO_0000218,
8759,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623912,BAO_0000218,
8760,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL624616,BAO_0000218,
8761,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL624617,BAO_0000218,
8762,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL624618,BAO_0000218,
8763,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL624619,BAO_0000218,
8764,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL624794,BAO_0000218,
8765,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL624795,BAO_0000218,
8766,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623921,BAO_0000218,
8767,16434,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623922,BAO_0000218,
8768,16434,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623923,BAO_0000218,
8769,16434,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623924,BAO_0000218,
8770,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623925,BAO_0000218,
8771,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623926,BAO_0000218,
8772,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623927,BAO_0000218,
8773,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623928,BAO_0000218,
8774,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623929,BAO_0000218,
8775,16435,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL623930,BAO_0000218,
8776,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL623931,BAO_0000218,
8777,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL622165,BAO_0000218,
8778,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621249,BAO_0000218,
8779,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621250,BAO_0000218,
8780,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621448,BAO_0000218,
8781,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621449,BAO_0000218,
8782,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621450,BAO_0000218,
8783,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621451,BAO_0000218,
8784,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621452,BAO_0000218,
8785,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621453,BAO_0000218,
8786,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621454,BAO_0000218,
8787,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621455,BAO_0000218,
8788,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL621456,BAO_0000218,
8789,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625145,BAO_0000218,
8790,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL875847,BAO_0000218,
8791,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625146,BAO_0000218,
8792,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625147,BAO_0000218,
8793,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625148,BAO_0000218,
8794,16434,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625149,BAO_0000218,
8795,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625150,BAO_0000218,
8796,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625151,BAO_0000218,
8797,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625152,BAO_0000218,
8798,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625153,BAO_0000218,
8799,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625154,BAO_0000218,
8800,16435,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625155,BAO_0000218,
8801,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL625156,BAO_0000218,
8802,11977,1,,,,Intermediate,,,,10116.0,N,1,,CHEMBL624354,BAO_0000218,
8803,11977,1,,,,Intermediate,10000000.0,,Hippocampus,10116.0,N,1,,CHEMBL624355,BAO_0000218,
8804,11977,1,,,,Intermediate,10000000.0,,Hippocampus,10116.0,N,1,,CHEMBL624356,BAO_0000218,
8805,11977,1,,,,Intermediate,10000000.0,,Hippocampus,10116.0,N,1,,CHEMBL624357,BAO_0000218,
8806,11977,1,,,,Intermediate,10000000.0,,Hippocampus,10116.0,N,1,,CHEMBL624358,BAO_0000218,
8807,11977,1,,,,Intermediate,2435.0,,Striatum,10116.0,N,1,,CHEMBL624359,BAO_0000218,
8808,11977,1,,,,Intermediate,2435.0,,Striatum,10116.0,N,1,,CHEMBL624360,BAO_0000218,
8809,11977,1,,,,Intermediate,2435.0,,Striatum,10116.0,N,1,,CHEMBL624361,BAO_0000218,
8810,11977,1,,,,Intermediate,2435.0,,Striatum,10116.0,N,1,,CHEMBL624362,BAO_0000218,
8811,11977,1,,,,Intermediate,2435.0,,Striatum,10116.0,N,1,,CHEMBL624363,BAO_0000218,
8812,11977,1,,,,Intermediate,178.0,,Blood,10116.0,N,1,,CHEMBL624364,BAO_0000218,
8813,11977,1,,,,Intermediate,178.0,,Blood,10116.0,N,1,,CHEMBL624365,BAO_0000218,
8814,11977,1,,,,Intermediate,178.0,,Blood,10116.0,N,1,,CHEMBL624366,BAO_0000218,
8815,11977,1,,,,Intermediate,178.0,,Blood,10116.0,N,1,,CHEMBL624367,BAO_0000218,
8816,11977,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL624368,BAO_0000218,
8817,11977,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL624369,BAO_0000218,
8818,11977,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL624370,BAO_0000218,
8819,11977,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625069,BAO_0000218,
8820,11977,1,,,,Intermediate,955.0,,Brain,10116.0,N,1,,CHEMBL625070,BAO_0000218,
8821,11977,1,,,,Intermediate,948.0,,Heart,10116.0,N,1,,CHEMBL626051,BAO_0000218,
8822,11977,1,,,,Intermediate,948.0,,Heart,10116.0,N,1,,CHEMBL626052,BAO_0000218,
8823,11977,1,,,,Intermediate,948.0,,Heart,10116.0,N,1,,CHEMBL626053,BAO_0000218,
8824,11977,1,,,,Intermediate,948.0,,Heart,10116.0,N,1,,CHEMBL626054,BAO_0000218,
8825,11977,1,,,,Intermediate,948.0,,Heart,10116.0,N,1,,CHEMBL626055,BAO_0000218,
8826,11977,1,,,,Intermediate,2113.0,,Kidney,10116.0,N,1,,CHEMBL626056,BAO_0000218,
8827,11977,1,,,,Intermediate,2113.0,,Kidney,10116.0,N,1,,CHEMBL626057,BAO_0000218,
8828,11977,1,,,,Intermediate,2113.0,,Kidney,10116.0,N,1,,CHEMBL625193,BAO_0000218,
8829,11977,1,,,,Intermediate,2113.0,,Kidney,10116.0,N,1,,CHEMBL625194,BAO_0000218,
8830,11977,1,,,,Intermediate,2107.0,,Liver,10116.0,N,1,,CHEMBL625195,BAO_0000218,
8831,11977,1,,,,Intermediate,2107.0,,Liver,10116.0,N,1,,CHEMBL625196,BAO_0000218,
8832,11977,1,,,,Intermediate,2107.0,,Liver,10116.0,N,1,,CHEMBL625197,BAO_0000218,
8833,11977,1,,,,Intermediate,2107.0,,Liver,10116.0,N,1,,CHEMBL625198,BAO_0000218,
8834,11977,1,,,,Intermediate,2107.0,,Liver,10116.0,N,1,,CHEMBL627929,BAO_0000218,
8835,11977,1,,,,Intermediate,2048.0,,Lung,10116.0,N,1,,CHEMBL627074,BAO_0000218,
8836,11977,1,,,,Intermediate,2048.0,,Lung,10116.0,N,1,,CHEMBL627075,BAO_0000218,
8837,11977,1,,,,Intermediate,2048.0,,Lung,10116.0,N,1,,CHEMBL627076,BAO_0000218,
8838,11977,1,,,,Intermediate,2048.0,,Lung,10116.0,N,1,,CHEMBL627077,BAO_0000218,
8839,11977,1,,,,Intermediate,2048.0,,Lung,10116.0,N,1,,CHEMBL627078,BAO_0000218,
8840,11977,1,,,,Intermediate,2385.0,,Muscle tissue,10116.0,N,1,,CHEMBL627079,BAO_0000218,
8841,4573,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL873824,BAO_0000218,
8842,3132,1,,,,Intermediate,1969.0,,Plasma,10090.0,N,1,,CHEMBL627080,BAO_0000218,
8843,17718,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627081,BAO_0000218,
8844,17728,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627082,BAO_0000218,
8845,5961,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627083,BAO_0000218,
8847,17731,1,,,,Intermediate,1969.0,,Plasma,10090.0,N,1,,CHEMBL627085,BAO_0000218,
8848,17592,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627086,BAO_0000218,
8849,3132,1,,,,Intermediate,1969.0,,Plasma,10090.0,N,1,,CHEMBL627087,BAO_0000218,
8850,17729,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627088,BAO_0000218,
8851,17729,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627089,BAO_0000218,
8852,17729,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627090,BAO_0000218,
8853,3277,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627091,BAO_0000218,
8854,3760,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627092,BAO_0000218,
8855,3760,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL876785,BAO_0000218,
8856,2862,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627093,BAO_0000218,
8857,2862,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627094,BAO_0000218,
8858,5980,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627095,BAO_0000218,
8859,6159,1,,,,Intermediate,955.0,,Brain,10090.0,N,1,,CHEMBL627096,BAO_0000218,
8860,6254,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627097,BAO_0000218,
8861,6062,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627098,BAO_0000218,
8862,1574,1,,,,Intermediate,178.0,,Blood,10090.0,N,1,,CHEMBL627099,BAO_0000218,
8863,56,1,,,,Intermediate,955.0,,Brain,10090.0,N,1,,CHEMBL627100,BAO_0000218,
8864,993,1,,,,Intermediate,1969.0,,Plasma,10090.0,N,1,,CHEMBL627101,BAO_0000218,
8865,6652,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627102,BAO_0000218,
8866,17852,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627103,BAO_0000218,
8867,2675,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627104,BAO_0000218,
8868,2675,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627105,BAO_0000218,
8869,499,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL876786,BAO_0000218,
8870,499,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL873825,BAO_0000218,
8871,499,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL627106,BAO_0000218,
8872,14239,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL626336,BAO_0000218,
8873,5506,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL877462,BAO_0000218,
8874,5506,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL626337,BAO_0000218,
8875,17734,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL626338,BAO_0000218,
8876,17728,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL626339,BAO_0000218,
8877,17728,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL626340,BAO_0000218,
8878,17728,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL625377,BAO_0000218,
8879,17728,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL625378,BAO_0000218,
8880,17728,1,,,,Intermediate,,,,10090.0,N,1,,CHEMBL625379,BAO_0000218,
8881,14294,0,,,,Autocuration,,,,9823.0,U,1,,CHEMBL625380,BAO_0000251,
8882,14294,0,,,,Autocuration,,,,9823.0,U,1,,CHEMBL625381,BAO_0000251,
8883,6056,0,,,,Autocuration,,,,9823.0,U,1,,CHEMBL625382,BAO_0000019,
8884,1317,0,,,,Autocuration,,,,9823.0,U,1,,CHEMBL873828,BAO_0000218,
8885,1317,0,,,,Autocuration,,,,9823.0,U,1,,CHEMBL625383,BAO_0000218,
8886,5229,0,,,,Autocuration,,,,9823.0,U,1,,CHEMBL625384,BAO_0000019,
