rental_id,amount,payment_id,customer_id,staff_id,payment_date
13820,5.99,2209,81,2,2005-08-20 13:26:37
14642,3.99,2211,81,1,2005-08-21 19:09:40
288,8.99,2219,82,2,2005-05-26 19:47:49
1438,0.99,2220,82,1,2005-06-15 18:38:51
2506,8.99,2222,82,1,2005-06-18 23:29:53
9277,3.99,2233,82,2,2005-07-30 15:13:45
13032,0.99,2239,82,1,2005-08-19 08:31:50
14518,0.99,2241,82,2,2005-08-21 14:58:58
222,0.99,2244,83,2,2005-05-26 10:14:38
1617,3.99,2249,83,2,2005-06-16 07:06:06
5394,6.99,2254,83,2,2005-07-09 19:36:15
6861,2.99,2256,83,2,2005-07-12 19:56:52
8729,4.99,2258,83,2,2005-07-29 18:23:02
13875,4.99,2265,83,1,2005-08-20 15:13:11
15737,5.99,2267,83,2,2005-08-23 11:52:18
739,6.99,2270,84,1,2005-05-29 08:28:18
834,4.99,2271,84,1,2005-05-29 23:24:30
2409,0.99,2277,84,2,2005-06-18 16:53:33
9074,2.99,2288,84,2,2005-07-30 07:50:10
10540,0.99,2290,84,2,2005-08-01 12:24:42
11220,4.99,2292,84,2,2005-08-02 12:31:41
11424,3.99,2293,84,2,2005-08-02 19:57:42
13115,2.99,2298,84,2,2005-08-19 11:27:43
15255,2.99,2301,84,1,2005-08-22 18:16:50
690,9.99,2302,85,1,2005-05-29 00:54:53
1685,1.99,2304,85,1,2005-06-16 12:06:57
2794,0.99,2306,85,2,2005-06-19 18:53:05
3418,3.99,2309,85,2,2005-06-21 17:06:38
13733,0.99,2324,85,2,2005-08-20 10:25:12
1640,4.99,2326,86,2,2005-06-16 08:35:39
3207,0.99,2331,86,1,2005-06-21 00:43:16
5295,0.99,2337,86,2,2005-07-09 15:25:06
10252,8.99,2345,86,2,2005-08-01 02:39:39
12198,2.99,2349,86,1,2005-08-18 02:09:20
13338,4.99,2351,86,2,2005-08-19 20:09:59
14122,1.99,2354,86,2,2005-08-21 01:29:01
674,2.99,2359,87,1,2005-05-28 22:11:35
2516,4.99,2363,87,1,2005-06-19 00:03:28
5628,3.99,2366,87,1,2005-07-10 05:56:40
7599,2.99,2369,87,2,2005-07-27 23:38:46
8187,7.99,2370,87,2,2005-07-28 22:33:53
10387,4.99,2377,87,1,2005-08-01 06:42:31
12232,0.99,2378,87,1,2005-08-18 03:14:14
13906,0.99,2382,87,1,2005-08-20 16:16:03
14566,2.99,2384,87,1,2005-08-21 16:25:05
2878,2.99,2391,88,1,2005-06-20 01:09:14
3846,5.99,2395,88,1,2005-07-06 16:43:10
8296,2.99,2400,88,1,2005-07-29 02:43:25
14097,2.99,2405,88,2,2005-08-21 00:28:48
4764,8.99,2419,89,1,2005-07-08 15:01:25
7370,7.99,2424,89,2,2005-07-27 15:15:53
8070,2.99,2428,89,2,2005-07-28 17:26:56
12118,3.99,2436,89,1,2005-08-17 23:14:25
12431,2.99,2437,89,2,2005-08-18 10:34:59
2584,6.99,2442,90,2,2005-06-19 05:02:36
3729,3.99,2444,90,2,2005-07-06 11:30:29
4371,4.99,2445,90,2,2005-07-07 20:06:45
7035,5.99,2448,90,2,2005-07-27 03:06:09
7058,1.99,2449,90,2,2005-07-27 03:50:46
8024,2.99,2452,90,1,2005-07-28 15:55:40
8408,0.99,2453,90,1,2005-07-29 06:40:40
8870,9.99,2454,90,2,2005-07-30 00:08:08
10835,4.99,2458,90,1,2005-08-01 23:28:49
11231,4.99,2459,90,2,2005-08-02 13:02:11
12788,2.99,2462,90,1,2005-08-19 00:15:09
15674,7.99,2468,90,1,2005-08-23 09:16:39
2457,3.99,2471,91,1,2005-06-18 19:38:20
4245,4.99,2476,91,1,2005-07-07 13:48:33
5025,4.99,2479,91,2,2005-07-09 02:28:24
5701,0.99,2481,91,2,2005-07-10 09:56:24
6178,2.99,2483,91,1,2005-07-11 10:59:09
7637,0.99,2486,91,2,2005-07-28 01:12:25
10008,4.99,2492,91,2,2005-07-31 17:59:36
14888,2.99,2498,91,2,2005-08-22 04:09:18
5497,5.99,2513,92,2,2005-07-10 00:23:23
5792,6.99,2515,92,1,2005-07-10 14:22:19
7073,4.99,2519,92,1,2005-07-27 04:03:26
13620,2.99,2529,92,1,2005-08-20 06:41:27
14998,4.99,2531,92,2,2005-08-22 07:53:14
4733,2.99,2537,93,1,2005-07-08 13:12:07
13904,2.99,2546,93,2,2005-08-20 16:11:34
629,4.99,2556,94,2,2005-05-28 17:19:15
2816,2.99,2561,94,1,2005-06-19 20:04:23
4287,8.99,2563,94,1,2005-07-07 15:37:31
5970,4.99,2565,94,2,2005-07-11 00:04:50
7979,0.99,2567,94,2,2005-07-28 14:16:30
9605,4.99,2568,94,1,2005-07-31 03:50:07
490,4.99,2576,95,1,2005-05-28 00:09:56
3426,0.99,2580,95,2,2005-06-21 18:12:10
9222,6.99,2586,95,1,2005-07-30 13:21:08
9695,6.99,2587,95,1,2005-07-31 07:13:30
10130,0.99,2589,95,1,2005-07-31 21:44:30
3463,0.99,2600,96,2,2005-06-21 22:00:00
3742,2.99,2602,96,2,2005-07-06 12:01:38
5678,4.99,2605,96,1,2005-07-10 08:42:42
8437,6.99,2608,96,1,2005-07-29 07:23:43
9093,3.99,2609,96,2,2005-07-30 08:33:24
9315,4.99,2610,96,1,2005-07-30 17:05:29
12199,4.99,2615,96,1,2005-08-18 02:09:23
13514,0.99,2617,96,1,2005-08-20 02:28:09
13855,4.99,2618,96,1,2005-08-20 14:48:55
3565,0.99,2625,97,2,2005-07-06 03:02:58
4508,4.99,2628,97,1,2005-07-08 02:28:41
6544,0.99,2630,97,1,2005-07-12 04:56:15
2213,4.99,2642,98,1,2005-06-18 02:36:47
7120,3.99,2649,98,2,2005-07-27 05:56:39
7530,0.99,2650,98,1,2005-07-27 21:18:58
867,0.99,2664,99,2,2005-05-30 03:54:43
1858,4.99,2665,99,1,2005-06-17 01:13:11
4954,2.99,2672,99,2,2005-07-08 23:14:16
5748,2.99,2674,99,1,2005-07-10 12:19:59
8514,0.99,2681,99,2,2005-07-29 09:53:33
10388,7.99,2682,99,2,2005-08-01 06:42:44
1216,4.99,2689,100,2,2005-06-15 03:23:48
1427,2.99,2691,100,1,2005-06-15 18:17:28
3468,6.99,2692,100,2,2005-06-21 22:43:45
5238,4.99,2698,100,2,2005-07-09 13:11:14
7819,4.99,2701,100,2,2005-07-28 08:27:14
8203,0.99,2703,100,2,2005-07-28 23:14:56
9048,5.99,2704,100,2,2005-07-30 06:57:07
9271,4.99,2705,100,1,2005-07-30 15:04:31
4975,2.99,2713,101,1,2005-07-09 00:02:46
5100,2.99,2714,101,2,2005-07-09 06:16:03
14542,3.99,2733,101,2,2005-08-21 15:36:34
15103,2.99,2734,101,2,2005-08-22 12:01:06
12141,0.99,2735,101,2,2006-02-14 15:16:03
247,4.99,2736,102,1,2005-05-26 14:01:05
4777,3.99,2745,102,2,2005-07-08 15:48:34
7439,6.99,2754,102,2,2005-07-27 17:42:31
10841,1.99,2762,102,2,2005-08-01 23:39:21
15049,1.99,2767,102,1,2005-08-22 10:06:28
16031,3.99,2768,102,2,2005-08-23 21:59:26
2118,0.99,2772,103,1,2005-06-17 20:28:29
2724,0.99,2774,103,1,2005-06-19 14:57:54
4040,6.99,2777,103,2,2005-07-07 03:02:40
12942,7.99,2790,103,2,2005-08-19 05:40:36
15599,5.99,2797,103,1,2005-08-23 06:25:07
4917,2.99,2810,104,1,2005-07-08 21:32:30
8413,1.99,2813,104,1,2005-07-29 06:47:39
9090,3.99,2814,104,1,2005-07-30 08:24:42
5429,4.99,2832,105,1,2005-07-09 21:14:03
5542,2.99,2833,105,2,2005-07-10 02:45:53
7442,2.99,2836,105,1,2005-07-27 17:47:00
9198,5.99,2839,105,2,2005-07-30 12:37:08
9210,9.99,2840,105,2,2005-07-30 12:56:44
7224,3.99,2859,106,1,2005-07-27 09:44:26
14431,2.99,2870,106,2,2005-08-21 11:31:15
15154,6.99,2872,106,1,2005-08-22 14:27:37
170,5.99,2873,107,1,2005-05-26 03:11:12
1026,5.99,2874,107,1,2005-05-31 03:45:26
5575,2.99,2884,107,2,2005-07-10 03:55:50
10226,4.99,2896,107,1,2005-08-01 01:40:04
13079,1.98,2901,107,1,2006-02-14 15:16:03
2061,8.99,2907,108,1,2005-06-17 15:47:00
4303,1.99,2912,108,1,2005-07-07 16:57:32
4754,0.99,2914,108,1,2005-07-08 14:20:01
5661,5.99,2916,108,1,2005-07-10 07:53:51
5806,4.99,2917,108,2,2005-07-10 15:11:54
6841,0.99,2918,108,1,2005-07-12 19:04:24
11316,5.99,2923,108,1,2005-08-02 16:07:49
11759,2.99,2925,108,2,2005-08-17 09:41:23
12583,2.99,2926,108,1,2005-08-18 15:51:36
14635,3.99,2929,108,2,2005-08-21 18:51:43
15556,8.99,2930,108,2,2005-08-23 04:52:16
1061,7.99,2937,109,1,2005-05-31 08:27:58
2198,6.99,2942,109,2,2005-06-18 01:51:22
5027,2.99,2946,109,1,2005-07-09 02:32:37
7145,0.99,2949,109,2,2005-07-27 07:01:00
10240,0.99,2953,109,2,2005-08-01 02:09:33
13264,3.99,2956,109,1,2005-08-19 17:27:10
15677,2.99,2958,109,2,2005-08-23 09:23:36
515,7.99,2959,110,1,2005-05-28 03:10:10
1528,8.99,2961,110,2,2005-06-16 00:32:52
4317,2.99,2963,110,1,2005-07-07 17:44:49
12585,3.99,2970,110,2,2005-08-18 15:52:12
15381,2.99,2972,110,2,2005-08-22 22:28:36
1974,2.99,2975,111,2,2005-06-17 09:30:05
2297,4.99,2977,111,2,2005-06-18 08:17:41
3551,3.99,2981,111,1,2005-07-06 02:33:48
15174,6.99,2997,111,2,2005-08-22 15:26:36
1835,4.99,3001,112,1,2005-06-16 23:05:36
9217,4.99,3010,112,1,2005-07-30 13:13:55
9321,6.99,3011,112,2,2005-07-30 17:19:44
9911,3.99,3014,112,2,2005-07-31 14:48:01
15304,4.99,3025,112,2,2005-08-22 19:45:57
510,0.99,3029,113,1,2005-05-28 02:52:14
2282,2.99,3032,113,1,2005-06-18 06:48:23
3004,0.99,3034,113,2,2005-06-20 10:04:36
4333,2.99,3038,113,1,2005-07-07 18:31:50
5189,2.99,3039,113,2,2005-07-09 10:23:21
6025,0.99,3043,113,1,2005-07-11 02:18:13
7468,5.99,3045,113,2,2005-07-27 18:52:27
9221,6.99,3047,113,2,2005-07-30 13:20:06
11655,7.99,3051,113,2,2005-08-17 05:11:07
11872,5.99,3052,113,1,2005-08-17 14:11:45
12817,3.99,3054,113,2,2005-08-19 01:04:35
13406,2.99,3055,113,2,2005-08-19 22:22:01
2059,2.99,3061,114,1,2005-06-17 15:36:12
3484,4.99,3065,114,1,2005-07-05 23:23:11
8496,4.99,3077,114,2,2005-07-29 09:05:33
12685,6.99,3082,114,1,2005-08-18 19:51:29
14867,4.99,3085,114,1,2005-08-22 03:14:46
15485,0.99,3086,114,1,2005-08-23 02:04:57
915,0.99,3091,115,1,2005-05-30 11:20:27
3289,6.99,3096,115,1,2005-06-21 06:41:48
3624,0.99,3098,115,1,2005-07-06 06:06:27
5245,4.99,3100,115,1,2005-07-09 13:24:14
7465,4.99,3107,115,2,2005-07-27 18:50:30
10475,4.99,3112,115,2,2005-08-01 10:03:17
10647,2.99,3113,115,2,2005-08-01 16:08:46
11891,2.99,3115,115,1,2005-08-17 15:11:55
13056,2.99,3120,115,2,2006-02-14 15:16:03
1058,4.99,3121,116,1,2005-05-31 08:04:17
1332,0.99,3122,116,2,2005-06-15 11:36:01
1533,0.99,3123,116,2,2005-06-16 00:46:02
2639,4.99,3126,116,1,2005-06-19 09:24:02
2861,3.99,3127,116,1,2005-06-19 23:21:34
4027,0.99,3130,116,1,2005-07-07 02:19:01
7238,0.99,3134,116,1,2005-07-27 10:13:41
9562,3.99,3137,116,1,2005-07-31 02:23:20
13775,6.99,3145,116,1,2005-08-20 11:56:30
14763,11.99,3146,116,2,2005-08-21 23:34:00
1114,0.99,3149,117,2,2005-05-31 16:00:33
10558,4.99,3158,117,1,2005-08-01 13:00:20
12337,2.99,3161,117,1,2005-08-18 07:02:24
14784,0.99,3164,117,1,2005-08-22 00:23:13
14854,2.99,3165,117,2,2005-08-22 02:26:47
15432,2.99,3166,117,1,2005-08-23 00:26:52
1766,4.99,3168,118,2,2005-06-16 17:59:37
3263,4.99,3170,118,1,2005-06-21 04:15:52
8760,7.99,3179,118,2,2005-07-29 19:22:40
14595,7.99,3185,118,2,2005-08-21 17:35:17
235,5.99,3189,119,1,2005-05-26 11:51:09
2009,2.99,3192,119,2,2005-06-17 11:48:31
5268,0.99,3196,119,1,2005-07-09 14:22:43
9028,2.99,3202,119,2,2005-07-30 06:00:35
11377,2.99,3207,119,2,2005-08-02 18:16:47
11520,5.99,3208,119,1,2005-08-17 00:04:28
14659,0.99,3216,119,2,2005-08-21 19:42:36
15171,6.99,3219,119,2,2005-08-22 15:23:59
3133,2.99,3229,120,1,2005-06-20 19:18:32
4272,3.99,3231,120,2,2005-07-07 14:39:20
4666,9.99,3233,120,2,2005-07-08 10:05:02
8756,1.99,3239,120,2,2005-07-29 19:18:57
14153,4.99,3249,120,1,2005-08-21 02:24:33
14460,9.99,3251,120,2,2005-08-21 12:48:48
14969,6.99,3252,120,2,2005-08-22 06:49:15
15780,4.99,3253,120,1,2006-02-14 15:16:03
7185,0.99,3260,121,1,2005-07-27 08:23:54
11720,8.99,3267,121,2,2005-08-17 07:46:54
14138,7.99,3273,121,1,2005-08-21 01:59:37
15114,7.99,3277,121,2,2005-08-22 12:24:55
16041,2.99,3279,121,1,2005-08-23 22:20:26
2253,0.99,3285,122,1,2005-06-18 05:11:43
2595,4.99,3287,122,2,2005-06-19 05:43:55
4568,4.99,3292,122,1,2005-07-08 05:23:59
5235,6.99,3293,122,2,2005-07-09 12:54:25
6231,0.99,3294,122,2,2005-07-11 14:02:36
6974,7.99,3297,122,2,2005-07-27 00:39:16
10626,1.99,3304,122,1,2005-08-01 15:32:41
1751,0.99,3314,123,1,2005-06-16 17:00:14
2594,2.99,3317,123,1,2005-06-19 05:43:43
10066,4.99,3327,123,1,2005-07-31 19:30:01
13668,2.99,3331,123,1,2005-08-20 08:26:06
1130,5.99,3339,124,2,2005-05-31 18:13:57
2336,1.99,3340,124,2,2005-06-18 11:00:05
4341,7.99,3341,124,1,2005-07-07 18:44:23
4709,2.99,3342,124,2,2005-07-08 12:04:34
6411,2.99,3344,124,1,2005-07-11 23:10:50
7700,8.99,3346,124,2,2005-07-28 03:54:14
14737,0.99,3351,124,2,2005-08-21 22:27:11
15266,4.99,3352,124,2,2005-08-22 18:37:24
2355,3.99,3356,125,1,2005-06-18 12:57:06
3617,4.99,3359,125,1,2005-07-06 05:58:06
5523,7.99,3361,125,2,2005-07-10 01:47:55
6268,6.99,3363,125,2,2005-07-11 15:55:34
7879,0.99,3365,125,2,2005-07-28 10:27:46
8433,2.99,3368,125,1,2005-07-29 07:19:16
9734,2.99,3374,125,2,2005-07-31 08:57:45
11279,7.99,3377,125,2,2005-08-02 14:30:03
15055,2.99,3385,125,1,2005-08-22 10:14:39
6755,6.99,3398,126,2,2005-07-12 15:07:49
7962,0.99,3399,126,1,2005-07-28 13:48:09
11196,9.99,3403,126,1,2005-08-02 11:42:40
13015,7.99,3408,126,2,2005-08-19 07:56:51
1803,2.99,3417,127,2,2005-06-16 20:32:47
2412,3.99,3418,127,2,2005-06-18 16:58:58
8209,6.99,3424,127,2,2005-07-28 23:29:28
11235,0.99,3429,127,1,2005-08-02 13:13:21
12820,2.99,3431,127,2,2005-08-19 01:05:08
14189,2.99,3435,127,1,2005-08-21 03:32:17
1131,2.99,3439,128,2,2005-05-31 18:44:19
5647,4.99,3445,128,1,2005-07-10 07:08:40
6186,2.99,3447,128,2,2005-07-11 11:26:41
6687,2.99,3449,128,2,2005-07-12 12:19:23
9952,3.99,3456,128,1,2005-07-31 15:52:37
1732,0.99,3470,129,2,2005-06-16 15:34:41
2727,3.99,3471,129,1,2005-06-19 15:02:39
4256,2.99,3479,129,2,2005-07-07 14:14:36
5350,4.99,3484,129,2,2005-07-09 17:39:30
8339,4.99,3485,129,1,2005-07-29 04:41:13
8345,2.99,3486,129,1,2005-07-29 04:47:37
10024,7.99,3489,129,1,2005-07-31 18:26:36
10550,2.99,3494,129,2,2005-08-01 12:46:52
14968,1.99,3503,129,2,2005-08-22 06:46:59
1,2.99,3504,130,1,2005-05-24 22:53:30
2163,2.99,3508,130,2,2005-06-17 23:46:16
4339,4.99,3512,130,2,2005-07-07 18:41:42
4485,4.99,3513,130,2,2005-07-08 01:07:54
9637,4.99,3518,130,2,2005-07-31 05:18:54
11811,2.99,3522,130,1,2005-08-17 11:59:18
55,2.99,3528,131,2,2005-05-25 08:26:13
5726,2.99,3537,131,2,2005-07-10 11:22:08
5874,3.99,3538,131,1,2005-07-10 19:02:51
9323,3.99,3543,131,1,2005-07-30 17:21:44
10179,2.99,3544,131,1,2005-07-31 23:49:54
10459,4.99,3545,131,1,2005-08-01 09:20:09
12263,0.99,3550,131,2,2005-08-18 04:16:18
13346,7.99,3553,131,2,2005-08-19 20:28:21
15659,2.99,3556,131,2,2005-08-23 08:48:43
2208,4.99,3559,132,1,2005-06-18 02:22:07
3121,4.99,3563,132,1,2005-06-20 18:23:30
4168,4.99,3566,132,1,2005-07-07 09:37:24
4534,4.99,3567,132,1,2005-07-08 03:36:55
5391,2.99,3570,132,1,2005-07-09 19:28:34
5684,5.99,3571,132,2,2005-07-10 08:59:03
6978,1.99,3575,132,1,2005-07-27 00:47:40
275,6.99,3586,133,1,2005-05-26 17:09:53
2665,7.99,3589,133,2,2005-06-19 11:12:35
4506,6.99,3592,133,2,2005-07-08 02:22:18
6157,4.99,3597,133,1,2005-07-11 09:48:16
7177,2.99,3599,133,1,2005-07-27 08:07:39
9671,0.99,3604,133,2,2005-07-31 06:33:41
10665,0.99,3605,133,1,2005-08-01 16:56:17
13323,2.99,3608,133,2,2005-08-19 19:48:07
13910,2.99,3610,133,2,2005-08-20 16:30:49
3267,5.99,3620,134,1,2005-06-21 04:55:21
6659,0.99,3623,134,1,2005-07-12 11:18:05
7965,4.99,3625,134,2,2005-07-28 13:52:57
12754,7.99,3631,134,1,2005-08-18 22:37:41
12987,2.99,3632,134,2,2005-08-19 07:11:44
753,3.99,3637,135,2,2005-05-29 10:16:42
1671,1.99,3639,135,2,2005-06-16 10:30:22
4102,0.99,3641,135,1,2005-07-07 06:25:19
6461,3.99,3645,135,1,2005-07-12 01:14:03
14005,0.99,3662,135,1,2005-08-20 20:19:05
14136,5.99,3663,135,2,2005-08-21 01:57:26
15908,2.99,3664,135,2,2005-08-23 17:42:00
11992,10.99,3674,136,2,2005-08-17 18:27:22
12539,0.99,3676,136,2,2005-08-18 14:10:09
13992,4.99,3677,136,2,2005-08-20 19:30:35
14437,2.99,3679,136,1,2005-08-21 11:48:32
2785,2.99,3683,137,1,2005-06-19 18:43:57
3436,5.99,3685,137,1,2005-06-21 19:16:09
3589,4.99,3686,137,2,2005-07-06 04:30:18
3874,6.99,3688,137,2,2005-07-06 18:06:12
5804,2.99,3693,137,1,2005-07-10 15:06:31
6039,6.99,3694,137,1,2005-07-11 03:12:19
8106,4.99,3697,137,1,2005-07-28 19:02:46
9466,7.99,3701,137,2,2005-07-30 22:44:36
9789,2.99,3703,137,1,2005-07-31 10:30:25
11281,3.99,3708,137,1,2005-08-02 14:35:01
11732,3.99,3709,137,2,2005-08-17 08:29:46
12078,2.99,3710,137,1,2005-08-17 22:00:22
13472,5.99,3712,137,1,2005-08-20 01:03:31
15082,7.99,3715,137,2,2005-08-22 11:17:06
5600,1.99,3727,138,1,2005-07-10 04:55:45
6892,0.99,3730,138,1,2005-07-12 21:10:04
7208,2.99,3731,138,1,2005-07-27 09:16:28
8424,3.99,3735,138,1,2005-07-29 07:06:03
9619,0.99,3737,138,1,2005-07-31 04:17:02
10110,0.99,3739,138,1,2005-07-31 21:06:12
12550,2.99,3746,138,2,2005-08-18 14:40:38
14194,1.99,3748,138,1,2005-08-21 03:40:11
14432,4.99,3749,138,2,2005-08-21 11:36:15
14486,4.99,3750,138,2,2005-08-21 13:52:54
15424,2.99,3752,138,1,2005-08-23 00:03:01
15501,0.99,3753,138,1,2005-08-23 02:39:56
5265,7.99,3761,139,2,2005-07-09 14:15:01
5390,6.99,3762,139,1,2005-07-09 19:26:22
5494,6.99,3763,139,1,2005-07-10 00:15:00
7767,5.99,3767,139,2,2005-07-28 06:42:02
9415,2.99,3768,139,2,2005-07-30 20:48:31
10900,2.99,3770,139,1,2005-08-02 01:34:26
14736,5.99,3773,139,2,2005-08-21 22:25:53
14788,2.99,3774,139,1,2005-08-22 00:27:59
15062,2.99,3777,139,1,2005-08-22 10:34:39
1586,4.99,3781,140,1,2005-06-16 04:51:18
1687,2.99,3782,140,1,2005-06-16 12:09:20
9094,4.99,3790,140,1,2005-07-30 08:35:10
13053,10.99,3796,140,2,2005-08-19 09:31:48
2895,7.99,3801,141,2,2005-06-20 02:26:31
3434,4.99,3802,141,1,2005-06-21 19:08:28
6979,4.99,3808,141,2,2005-07-27 00:49:53
8434,4.99,3810,141,1,2005-07-29 07:20:14
11411,2.99,3817,141,1,2005-08-02 19:29:47
12107,3.99,3821,141,2,2005-08-17 22:56:24
13000,0.99,3823,141,1,2005-08-19 07:36:42
15013,4.99,3828,141,1,2005-08-22 08:42:45
11,8.99,3831,142,2,2005-05-25 00:09:02
8513,2.99,3841,142,2,2005-07-29 09:52:59
10934,5.99,3846,142,2,2005-08-02 02:52:18
12964,0.99,3848,142,1,2005-08-19 06:29:13
4031,7.99,3864,143,1,2005-07-07 02:32:07
4221,0.99,3865,143,2,2005-07-07 12:18:57
4585,7.99,3866,143,1,2005-07-08 06:11:58
8312,0.99,3869,143,1,2005-07-29 03:32:38
11278,6.99,3873,143,1,2005-08-02 14:29:43
13835,4.99,3876,143,2,2005-08-20 14:06:33
3145,2.99,3885,144,1,2005-06-20 20:21:17
8459,5.99,3899,144,2,2005-07-29 08:05:40
10302,0.99,3905,144,1,2005-08-01 04:12:08
12858,3.99,3915,144,1,2005-08-19 02:22:16
500,0.99,3921,145,1,2005-05-28 01:05:25
2271,4.99,3922,145,2,2005-06-18 06:29:52
4201,8.99,3925,145,2,2005-07-07 11:19:51
4470,2.99,3928,145,1,2005-07-08 00:20:57
7529,7.99,3934,145,1,2005-07-27 21:18:08
7954,0.99,3935,145,2,2005-07-28 13:25:05
9156,2.99,3937,145,1,2005-07-30 11:04:55
14389,6.99,3948,145,2,2005-08-21 10:15:20
1724,1.99,3952,146,2,2005-06-16 15:15:43
2800,0.99,3956,146,1,2005-06-19 19:15:56
5000,4.99,3959,146,2,2005-07-09 01:16:13
6102,7.99,3960,146,1,2005-07-11 06:53:09
6327,4.99,3962,146,1,2005-07-11 19:07:29
11221,2.99,3966,146,1,2005-08-02 12:32:12
11573,4.99,3969,146,1,2005-08-17 01:38:18
11857,4.99,3970,146,1,2005-08-17 13:48:30
13829,4.99,3975,146,2,2005-08-20 13:50:17
362,0.99,3978,147,1,2005-05-27 07:10:25
3919,7.99,3984,147,2,2005-07-06 20:26:21
5844,0.99,3989,147,1,2005-07-10 17:14:43
6343,0.99,3990,147,2,2005-07-11 19:51:35
6753,2.99,3992,147,2,2005-07-12 14:55:42
8893,2.99,3995,147,1,2005-07-30 00:48:19
10752,8.99,3998,147,2,2005-08-01 20:08:49
15730,8.99,4010,147,1,2005-08-23 11:32:35
1517,6.99,4014,148,2,2005-06-15 23:20:26
2751,3.99,4015,148,2,2005-06-19 16:39:23
2843,3.99,4016,148,2,2005-06-19 22:36:39
5034,4.99,4022,148,1,2005-07-09 02:48:15
5372,4.99,4023,148,1,2005-07-09 18:48:39
6169,1.99,4024,148,1,2005-07-11 10:25:56
6793,10.99,4026,148,2,2005-07-12 16:37:55
7656,0.99,4027,148,1,2005-07-28 02:07:19
9023,5.99,4035,148,1,2005-07-30 05:36:40
9106,2.99,4036,148,1,2005-07-30 08:52:34
11357,10.99,4041,148,1,2005-08-02 17:42:49
12512,3.99,4044,148,2,2005-08-18 13:28:27
14184,6.99,4049,148,2,2005-08-21 03:24:50
14965,2.99,4053,148,2,2005-08-22 06:45:53
15237,4.99,4054,148,2,2005-08-22 17:44:30
15379,8.99,4055,148,2,2005-08-22 22:26:13
764,4.99,4058,149,1,2005-05-29 11:37:35
1521,2.99,4059,149,2,2005-06-15 23:58:53
2194,4.99,4062,149,2,2005-06-18 01:41:37
2305,5.99,4063,149,1,2005-06-18 08:31:18
3939,6.99,4067,149,1,2005-07-06 21:16:32
6356,4.99,4072,149,1,2005-07-11 20:57:48
7989,6.99,4075,149,1,2005-07-28 14:39:05
10737,7.99,4077,149,2,2005-08-01 19:31:24
10967,0.99,4078,149,2,2005-08-02 04:02:16
3456,5.99,4088,150,1,2005-06-21 21:19:47
4271,6.99,4089,150,1,2005-07-07 14:38:52
9121,2.99,4092,150,1,2005-07-30 09:36:26
11789,6.99,4095,150,2,2005-08-17 10:59:24
13255,8.99,4102,150,2,2005-08-19 16:54:12
13599,5.99,4104,150,2,2005-08-20 06:00:03
14454,2.99,4106,150,2,2005-08-21 12:35:49
3017,3.99,4113,151,1,2005-06-20 11:08:56
9253,4.99,4122,151,1,2005-07-30 14:20:12
9969,2.99,4124,151,1,2005-07-31 16:38:12
13230,0.99,4129,151,2,2005-08-19 16:12:07
14922,3.99,4132,151,2,2005-08-22 05:13:05
745,4.99,4137,152,1,2005-05-29 09:22:57
12917,4.99,4149,152,1,2005-08-19 04:27:11
12960,1.99,4150,152,2,2005-08-19 06:21:52
13986,0.99,4153,152,1,2005-08-20 19:13:23
2945,5.99,4160,153,1,2005-06-20 05:49:27
12439,3.99,4173,153,1,2005-08-18 10:44:57
14944,4.99,4177,153,1,2005-08-22 06:01:26
15267,0.99,4178,153,2,2005-08-22 18:37:48
15444,7.99,4179,153,2,2005-08-23 00:46:52
2886,4.99,4185,154,1,2005-06-20 01:38:39
6048,0.99,4194,154,1,2005-07-11 03:32:23
6993,4.99,4195,154,2,2005-07-27 01:05:24
7055,4.99,4196,154,1,2005-07-27 03:45:42
10851,4.99,4202,154,1,2005-08-01 23:58:45
11296,5.99,4203,154,1,2005-08-02 15:15:27
15721,2.99,4210,154,1,2005-08-23 11:16:16
7077,3.99,4222,155,1,2005-07-27 04:13:02
7492,2.99,4223,155,1,2005-07-27 19:54:18
9781,7.99,4225,155,2,2005-07-31 10:13:02
14549,2.99,4230,155,2,2005-08-21 15:54:21
12352,0.0,4235,155,1,2006-02-14 15:16:03
899,6.99,4236,156,2,2005-05-30 09:29:30
2221,0.99,4239,156,2,2005-06-18 03:24:56
2658,4.99,4240,156,1,2005-06-19 10:43:42
2782,0.99,4241,156,1,2005-06-19 18:25:07
4394,2.99,4242,156,2,2005-07-07 21:12:45
5534,4.99,4243,156,2,2005-07-10 02:26:49
5828,2.99,4244,156,1,2005-07-10 16:27:25
5908,0.99,4245,156,2,2005-07-10 20:44:14
6540,6.99,4246,156,2,2005-07-12 04:51:13
9696,0.99,4250,156,1,2005-07-31 07:13:46
11490,2.99,4252,156,2,2005-08-02 22:36:00
14914,0.99,4259,156,1,2005-08-22 04:53:35
15408,6.99,4260,156,1,2005-08-22 23:26:32
642,4.99,4262,157,1,2005-05-28 18:49:12
4435,3.99,4266,157,2,2005-07-07 22:51:04
8576,4.99,4275,157,2,2005-07-29 11:55:01
9237,2.99,4278,157,2,2005-07-30 13:48:17
9264,4.99,4279,157,2,2005-07-30 14:51:36
10203,4.99,4281,157,1,2005-08-01 00:45:27
13481,6.99,4289,157,1,2005-08-20 01:11:12
245,4.99,4292,158,2,2005-05-26 13:46:59
2035,6.99,4296,158,2,2005-06-17 13:45:09
