assay_tax_id,assay_tissue,cell_id,variant_id,assay_subcellular_fraction,assay_cell_type,chembl_id,assay_organism,assay_test_type,confidence_score,doc_id,assay_category,description,relationship_type,bao_format,src_assay_id,curated_by,tid,assay_id,assay_strain,src_id,tissue_id,assay_type
9606.0,,971.0,,,3LLD122,CHEMBL615590,Homo sapiens,,1,15547,,Concentration required to inhibit the colony formation of lung carcinoma (3LLD122) cell lines by 50%,N,BAO_0000219,,Intermediate,80621,430,,1,,F
,,,,,,CHEMBL615591,,,0,8663,,In vivo antitumor activity against 3M531 is the sarcoma M5076; reproducible minimal activity,U,BAO_0000218,,Autocuration,22226,431,,1,,F
,,,,,,CHEMBL615592,,,0,8663,,In vivo antitumor activity against 3M531 is the sarcoma M5076; reproducible significant activity.,U,BAO_0000218,,Autocuration,22226,432,,1,,F
,,,,,,CHEMBL615593,,,0,8663,,In vivo antitumor activity against 3MBG5 subrenal capsule mammary carcinoma MX-1 xenograft; NT= Not tested,U,BAO_0000218,,Autocuration,22226,433,,1,,F
,,,,,,CHEMBL615594,,,0,8663,,In vivo antitumor activity against 3MBG5 subrenal capsule mammary carcinoma MX-1 xenograft; reproducible significant activity.,U,BAO_0000218,,Autocuration,22226,434,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615595,Mus musculus,,1,4504,,Effective dose required against Trypanosoma cruzi amastigotes in 3T3 Fibroblasts,N,BAO_0000219,,Intermediate,80951,435,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615596,Mus musculus,,1,4504,,Effective dose required against Trypanosoma cruzi amastigotes in 3T3 Fibroblasts,N,BAO_0000219,,Intermediate,80951,436,,1,,F
,,723.0,,,NIH3T3,CHEMBL615597,,,8,12695,,Inhibition of 6 nM bombesin induced [3H]thymidine incorporation measured in swiss 3T3 cells using a mitogenicity assay,H,BAO_0000219,,Expert,11169,437,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615598,Mus musculus,,1,12695,,Ability of the peptide to inhibit 6 nM bombesin induced [3H]thymidine incorporation was measured in swiss 3T3 cells using mitogenicity assay; na=Not active,N,BAO_0000219,,Intermediate,80951,438,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615599,Mus musculus,,1,12695,,Ability of the peptide to inhibit 6 nM bombesin induced [3H]thymidine incorporation was measured in swiss 3T3 cells using mitogenicity assay; nt=Not tested,N,BAO_0000219,,Intermediate,80951,439,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615600,Mus musculus,,1,17642,,Effective dose against murine 3T3 fibroblasts cells,N,BAO_0000219,,Expert,80951,440,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615601,Mus musculus,,1,17642,,Dose required against murine 3T3 fibroblasts cells; 1-10 uM,N,BAO_0000219,,Expert,80951,441,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615602,Mus musculus,,1,12340,,Cytotoxic effect on 3T3 cells,N,BAO_0000219,,Expert,80951,442,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615603,Mus musculus,,1,12340,,Cytotoxic effect on 3T3 cells,N,BAO_0000219,,Expert,80951,443,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615604,Mus musculus,,1,12716,,Compound was tested for the concentration necessary to inhibit swiss 3T3 Mouse Fibroblast cell growth rate by 50%.,N,BAO_0000219,,Intermediate,80951,444,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615605,Mus musculus,,1,6277,,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration,N,BAO_0000219,,Intermediate,80951,445,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615606,Mus musculus,,1,6277,,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration; nd=No data,N,BAO_0000219,,Intermediate,80951,446,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL884526,Mus musculus,,1,6277,,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration,N,BAO_0000219,,Expert,80951,447,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615607,Mus musculus,,1,6277,,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration; n.d.=no data,N,BAO_0000219,,Expert,80951,448,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615608,Mus musculus,,1,6277,,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration; n.t.=not tested,N,BAO_0000219,,Intermediate,80951,449,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615609,Mus musculus,,1,6277,,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration,N,BAO_0000219,,Expert,80951,450,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615682,Mus musculus,,1,6277,,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration; n.d.=no data,N,BAO_0000219,,Expert,80951,451,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615683,Mus musculus,,1,6277,,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration; n.t.=not tested,N,BAO_0000219,,Intermediate,80951,452,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615684,Mus musculus,,1,17780,,In vivo inhibition of H-ras-transformed 3T3 fibroblasts in nude mouse tumor models,N,BAO_0000218,,Expert,80951,453,,1,,F
10090.0,,,,,,CHEMBL615685,Mus musculus,,7,12751,,Inhibition of PDGF-dependent autophosphorylation of PDGF-R in mouse BALB/c3T3 cells,D,BAO_0000219,,Autocuration,104860,454,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615686,Mus musculus,,1,12380,,Inhibition of Swiss 3T3 Mouse fibroblast proliferation,N,BAO_0000219,,Expert,80951,455,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615687,Mus musculus,,1,14892,,Inhibitory activity against 3T3 cell line,N,BAO_0000219,,Intermediate,80951,456,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL884523,Mus musculus,,1,12695,,The ability of the peptide to inhibit the binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane was measured,N,BAO_0000219,,Intermediate,80951,457,,1,,F
,,,,,,CHEMBL615688,,,8,12695,,Ability of peptide to inhibit binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane.,H,BAO_0000019,,Expert,11169,458,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615689,Mus musculus,,1,12695,,The ability of the peptide to inhibit the binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane was measured; nt=Not tested,N,BAO_0000219,,Intermediate,80951,459,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615690,Mus musculus,,1,12695,,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells was measured,N,BAO_0000219,,Intermediate,80951,460,,1,,F
,,,,,,CHEMBL615691,,,8,12695,,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells,H,BAO_0000019,,Expert,11169,461,,1,,F
,,,,,,CHEMBL615692,,,8,12695,,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells; nt=Not tested,H,BAO_0000019,,Expert,11169,462,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615693,Mus musculus,,1,6277,,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration,N,BAO_0000219,,Intermediate,80951,463,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615324,Mus musculus,,1,6277,,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line was determined using NR coloration; n.d.=no data,N,BAO_0000219,,Expert,80951,464,,1,,F
9606.0,,723.0,,,NIH3T3,CHEMBL615325,Homo sapiens,,9,4959,,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,D,BAO_0000219,,Expert,9,465,,1,,F
9606.0,,723.0,,,NIH3T3,CHEMBL615490,Homo sapiens,,9,4959,,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells (Not tested),D,BAO_0000219,,Expert,9,466,,1,,F
9606.0,,723.0,,,NIH3T3,CHEMBL615491,Homo sapiens,,9,4959,,Inhibition of ligand induced proliferation in human Her-2 (p185erbB) tyrosine kinase expressing 3T3 cells,D,BAO_0000219,,Expert,188,467,,1,,F
9606.0,,723.0,,,NIH3T3,CHEMBL615492,Homo sapiens,,9,4959,,Inhibition of ligand-induced proliferation in human Her-2 (p185erbB) tyrosine kinase expressing 3T3 cells (Not tested),D,BAO_0000219,,Expert,188,468,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615493,Mus musculus,,1,12082,,Inhibitory concentration of compound rwas calculated on 3T3 cells by [3H]Thd incorporation,N,BAO_0000219,,Intermediate,80951,469,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615494,Mus musculus,,1,12082,,Inhibitory concentration of compound was calculated on 3T3 cells by [14C]Leu incorporation,N,BAO_0000219,,Intermediate,80951,470,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615495,Mus musculus,,1,12082,,Inhibitory concentration of compound was calculated on 3T3 cells by using clonal assay,N,BAO_0000219,,Intermediate,80951,471,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615496,Mus musculus,,1,12082,,Inhibitory concentration was calculated on 3T3 cells by using growth assay,N,BAO_0000219,,Intermediate,80951,472,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615497,Mus musculus,,1,2643,,In vitro cytotoxicity was evaluated in mouse embryo BALB/c 3T3 cells,N,BAO_0000219,,Intermediate,80951,473,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615498,Mus musculus,,1,11926,,Inhibition of Swiss 3T3 mouse fibroblast proliferation,N,BAO_0000219,,Expert,80951,474,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615499,Mus musculus,,1,15204,,The compound was tested for cytotoxicity against 3T3 fibroblast murine cell line.,N,BAO_0000219,,Intermediate,80951,475,,1,,A
10090.0,,723.0,,,NIH3T3,CHEMBL835522,Mus musculus,,1,15992,,Effective concentration required to inhibit the growth of murine 3T3 fibroblasts,N,BAO_0000219,,Expert,80951,476,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615500,Mus musculus,,1,16279,,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014); Not tested,N,BAO_0000219,,Intermediate,80951,477,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615501,Mus musculus,,1,16279,,Cytotoxicity against 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),N,BAO_0000219,,Intermediate,80951,478,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615502,Mus musculus,,1,16279,,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),N,BAO_0000219,,Intermediate,80951,479,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615503,Mus musculus,,1,16279,,cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),N,BAO_0000219,,Intermediate,80951,480,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615504,Mus musculus,,1,16279,,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),N,BAO_0000219,,Intermediate,80951,481,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615505,Mus musculus,,1,16279,,Cytotoxicity against 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),N,BAO_0000219,,Intermediate,80951,482,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615506,Mus musculus,,1,12831,,Inhibition of swiss 3T3 mouse fibroblast proliferation,N,BAO_0000219,,Expert,80951,483,,1,,F
10090.0,,723.0,,,NIH3T3,CHEMBL615507,Mus musculus,,1,13497,,Compound was tested for sublethal concentrations in 3T3 mouse fibroblast lysis.,N,BAO_0000219,,Intermediate,80951,484,,1,,F
,,620.0,,,3T3-L1,CHEMBL615508,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 30 uM dose.,N,BAO_0000218,,Intermediate,80006,485,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615509,Mus musculus,,1,13618,,Concentration required to stimulate glucose uptake in 3T3-L1 adipocytes after 48 hr incubation,N,BAO_0000219,,Intermediate,80006,486,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615510,Mus musculus,,1,11902,,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 0.3 uM,N,BAO_0000219,,Intermediate,80006,487,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615511,Mus musculus,,1,11902,,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 3 uM,N,BAO_0000219,,Intermediate,80006,488,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615512,Mus musculus,,1,11902,,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 30 uM,N,BAO_0000219,,Intermediate,80006,489,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615513,Mus musculus,,1,14840,,"In vitro ability to stimulate glucose transport in 3T3-L1 adipocytes, given at 100 mg/kg in mouse, after 24 hr",N,BAO_0000218,,Intermediate,80006,490,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615514,Mus musculus,,1,14840,,"In vitro ability to stimulate glucose transport in 3T3-L1 adipocytes, given at 100 mg/kg in mouse, after 3 hr",N,BAO_0000218,,Intermediate,80006,491,,1,,F
,,620.0,,,3T3-L1,CHEMBL615515,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes,N,BAO_0000219,,Intermediate,80006,492,,1,,F
,,620.0,,,3T3-L1,CHEMBL615516,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 10 micro M,N,BAO_0000219,,Intermediate,80006,493,,1,,F
,,620.0,,,3T3-L1,CHEMBL615517,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,N,BAO_0000219,,Intermediate,80006,494,,1,,F
,,620.0,,,3T3-L1,CHEMBL615518,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 30 micro M,N,BAO_0000219,,Intermediate,80006,495,,1,,F
,,620.0,,,3T3-L1,CHEMBL615519,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,N,BAO_0000219,,Intermediate,80006,496,,1,,F
,,620.0,,,3T3-L1,CHEMBL615520,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 0.3 uM dose.,N,BAO_0000218,,Intermediate,80006,497,,1,,F
,,620.0,,,3T3-L1,CHEMBL615521,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 0.5 uM dose.,N,BAO_0000218,,Intermediate,80006,498,,1,,F
,,620.0,,,3T3-L1,CHEMBL615522,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 1 uM dose.,N,BAO_0000218,,Intermediate,80006,499,,1,,F
,,620.0,,,3T3-L1,CHEMBL615523,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 10 uM dose.,N,BAO_0000218,,Intermediate,80006,500,,1,,F
,,620.0,,,3T3-L1,CHEMBL615524,,,1,13715,,In vitro measurements 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 100 uM dose.,N,BAO_0000218,,Expert,80006,501,,1,,F
,,620.0,,,3T3-L1,CHEMBL615525,,,1,13715,,Acute effects in vitro by measuring 2-deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 10 uM dose.,N,BAO_0000218,,Expert,80006,502,,1,,F
,,620.0,,,3T3-L1,CHEMBL615526,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 1 uM dose.,N,BAO_0000218,,Intermediate,80006,503,,1,,F
,,620.0,,,3T3-L1,CHEMBL615527,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 3 uM dose.,N,BAO_0000218,,Intermediate,80006,504,,1,,F
,,620.0,,,3T3-L1,CHEMBL615528,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 300 uM dose.,N,BAO_0000218,,Intermediate,80006,505,,1,,F
,,620.0,,,3T3-L1,CHEMBL615529,,,1,13715,,Acute effects in vitro by measuring 2-deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 30 uM dose.,N,BAO_0000218,,Expert,80006,506,,1,,F
,,620.0,,,3T3-L1,CHEMBL615530,,,1,13715,,In vitro by measurements of 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 3 uM dose.,N,BAO_0000218,,Expert,80006,507,,1,,F
,,620.0,,,3T3-L1,CHEMBL615531,,,1,13715,,In vitro measurements of 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 60 uM dose.,N,BAO_0000218,,Expert,80006,508,,1,,F
,,620.0,,,3T3-L1,CHEMBL615532,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 10 micro M,N,BAO_0000219,,Intermediate,80006,509,,1,,F
,,620.0,,,3T3-L1,CHEMBL615533,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,N,BAO_0000219,,Intermediate,80006,510,,1,,F
,,620.0,,,3T3-L1,CHEMBL615534,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 30 micro M,N,BAO_0000219,,Intermediate,80006,511,,1,,F
,,620.0,,,3T3-L1,CHEMBL615535,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 100 uM dose.,N,BAO_0000218,,Intermediate,80006,512,,1,,F
,,620.0,,,3T3-L1,CHEMBL615536,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 10 uM dose.,N,BAO_0000218,,Intermediate,80006,513,,1,,F
,,620.0,,,3T3-L1,CHEMBL615537,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 30 uM dose.,N,BAO_0000218,,Intermediate,80006,514,,1,,F
,,620.0,,,3T3-L1,CHEMBL615538,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 3 uM dose.,N,BAO_0000218,,Intermediate,80006,515,,1,,F
,,620.0,,,3T3-L1,CHEMBL836166,,,1,13715,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 60 uM dose.,N,BAO_0000218,,Intermediate,80006,516,,1,,F
,,620.0,,,3T3-L1,CHEMBL615539,,,8,6411,,Inhibition of forskolin-stimulated lipolysis in differentiated 3T3-L1 cells,H,BAO_0000219,,Expert,11214,517,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615540,Mus musculus,,1,6411,,Evaluated for the inhibition of forskolin-stimulated lipolysis in differentiated 3T3-L1 cells; ND = No data,N,BAO_0000219,,Intermediate,80006,518,,1,,F
,,620.0,,,3T3-L1,CHEMBL615541,,,8,6411,,Evaluated for the inhibition of forskolin-stimulated lipolysis in differentiated 3T3-L1 cells; Na = Not active,H,BAO_0000219,,Expert,11214,519,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615542,Mus musculus,,1,3966,,Insulin-sensitizing activity; triglyceride accumulation from insulin regulated differentiation of 3T3-L1 cells at 1 uM expressed as percent activity of pioglitazone,N,BAO_0000219,,Expert,80006,520,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615543,Mus musculus,,1,3966,,Compound was tested for insulin-sensitizing activity by measuring triglyceride accumulation from insulin regulated differentiation of 3T3-L1 cells at 10 uM expressed as percent activity of pioglitazone,N,BAO_0000219,,Intermediate,80006,521,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615544,Mus musculus,,1,15556,,Stimulation of adipogenesis in 3T3-L1 cells is expressed as concentration equivalent to the [ 1-14C] uptake counts after treatment with 0.2 ug/mL troglitazone,N,BAO_0000219,,Expert,80006,522,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615545,Mus musculus,,1,5845,,Effective concentration for enhancement of insulin-induced triglyceride accumulation in 3T3-L1 cells,N,BAO_0000219,,Expert,80006,523,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615546,Mus musculus,,1,14422,,Effective concentration for 50% enhancement of insulin-induced triglyceride accumulation in 3T3-L1 cells,N,BAO_0000219,,Expert,80006,524,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615547,Mus musculus,,1,5845,,Percentage of rosiglitazone response for insulin-sensitizing activity at 1 uM concentration in 3T3-L1 cells,N,BAO_0000219,,Expert,80006,525,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615548,Mus musculus,,1,14508,,In vitro glucose transport activity in 3T3-LI adipocytes at 10 uM concentration.,N,BAO_0000219,,Expert,80006,526,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615549,Mus musculus,,1,14508,,In vitro glucose transport activity in 3T3-LI adipocytes at 3 uM concentration.,N,BAO_0000219,,Expert,80006,527,,1,,F
10090.0,,620.0,,,3T3-L1,CHEMBL615550,Mus musculus,,1,14508,,In vitro glucose transport activity in 3T3-LI adipocytes at 30 uM concentration.,N,BAO_0000219,,Expert,80006,528,,1,,F
10116.0,,1118.0,,,3Y1 cell line,CHEMBL615551,Rattus norvegicus,,1,6349,,Inhibitory activity against rat fibroblast (3Y1) cell line,N,BAO_0000219,,Intermediate,80622,529,,1,,F
10116.0,,1118.0,,,3Y1 cell line,CHEMBL615552,Rattus norvegicus,,1,15899,,Mean concentration causing inhibition of cell growth in 3Y1 cells.,N,BAO_0000219,,Expert,80622,530,,1,,F
10116.0,,1118.0,,,3Y1 cell line,CHEMBL615553,Rattus norvegicus,,1,15899,,Cytotoxicity in 3Y1 cells.,N,BAO_0000219,,Expert,80622,531,,1,,F
10116.0,,1118.0,,,3Y1 cell line,CHEMBL615554,Rattus norvegicus,,1,15899,,Cytostatic effect in 3Y1 cells.,N,BAO_0000219,,Expert,80622,532,,1,,F
10116.0,,1118.0,,,3Y1 cell line,CHEMBL615555,Rattus norvegicus,,1,15899,,"Mean averaged concentration for total growth inhibition, which signifies cytostatic effect",N,BAO_0000219,,Intermediate,80622,533,,1,,F
10116.0,,1118.0,,,3Y1 cell line,CHEMBL615556,Rattus norvegicus,,1,17038,,Concentration to inhibit growth of normal rat fibroblast cells (3Y1-B cells) after 72 h exposure,N,BAO_0000219,,Expert,80622,534,,1,,F
,,,,,,CHEMBL615557,,,0,12421,,In vitro inhibitory activity against human adrenal 3-beta hydroxy-delta 5-teroid isomerase,U,BAO_0000019,,Autocuration,22226,535,,1,,B
,,,,,,CHEMBL615558,,,0,12947,,Inhibition of recombinant human adrenal 3-beta-hydroxy-delta-5-steroid dehydrogenase,U,BAO_0000019,,Autocuration,22226,536,,1,,B
,,,,,,CHEMBL872066,,,0,12947,,Inhibition of recombinant rat adrenal 3-beta-hydroxy-delta-5-steroid dehydrogenase,U,BAO_0000019,,Autocuration,22226,537,,1,,B
9823.0,,,,,,CHEMBL615559,Sus scrofa,,9,4896,,In vitro inhibition against of 4-Hydroxyphenylpyruvate dioxygenase (4-HPPD) from pig liver by the enol borate method,D,BAO_0000019,,Expert,11607,538,,1,,B
,,,,,,CHEMBL615560,,,8,6148,,In vitro inhibitory concentration required against 4-hydroxyphenylpyruvate dioxygenase (4-HPPD) taken from pig liver,H,BAO_0000019,,Autocuration,11607,539,,1,,B
,,,,,,CHEMBL615561,,,8,16432,,Inhibition of pig liver 4-Hydroxyphenylpyruvate dioxygenase (4-HPPD) enzyme,H,BAO_0000019,,Autocuration,11607,540,,1,,B
,,,,,,CHEMBL857062,,,8,4978,,Concentration required to achieve 50% inhibition against 4-Hydroxyphenylpyruvate dioxygenase (HPPD) from pig liver,H,BAO_0000019,,Expert,11607,541,,1,,B
,,,,,,CHEMBL615562,,,8,4978,,Concentration required to achieve 50% inhibition against 4-Hydroxyphenylpyruvate dioxygenase (HPPD) from pig liver; (observed value),H,BAO_0000019,,Expert,11607,542,,1,,B
,,,,,,CHEMBL615563,,,8,3723,,In vitro inhibitory activity against HPPD(4-hydroxyphenylpyruvate Dioxygenase) from pig liver using enol borate assay method,H,BAO_0000019,,Autocuration,11607,543,,1,,B
,,,,,,CHEMBL615564,,,8,3518,,Compound was evaluated for complete competitive inhibition of 4-hydroxyphenylpyruvate dioxygenase (HPPD),H,BAO_0000357,,Autocuration,11607,544,,1,,B
,,,,,,CHEMBL615565,,,8,4164,,In vitro inhibition of 4-hydroxyphenylpyruvate dioxygenase obtained from purified pig liver by enol-borate method,H,BAO_0000019,,Autocuration,11607,545,,1,,B
,,,,,,CHEMBL615566,,,8,3518,,Inhibitory activity on pig liver 4-hydroxyphenylpyruvate dioxygenase (HPPD) was evaluated,H,BAO_0000019,,Autocuration,11607,546,,1,,B
9823.0,,,,,,CHEMBL615567,Sus scrofa,,9,4164,,Inhibition of 4-hydroxyphenylpyruvate dioxygenase of purified pig liver by enol-borate method,D,BAO_0000019,,Expert,11607,547,,1,,B
,,,,,,CHEMBL615568,,,8,3518,,The inhibitory activity on pig liver 4-hydroxyphenylpyruvate dioxygenase (HPPD) was evaluated.,H,BAO_0000019,,Autocuration,11607,548,,1,,B
,,,,,,CHEMBL615569,,,8,3518,,Compound was evaluated for competitive inhibition of 4-hydroxyphenylpyruvate dioxygenase (HPPD) (complete inhibition was observed at a concentration of 0.5-1.0 mM),H,BAO_0000357,,Autocuration,11607,549,,1,,B
,,,,,,CHEMBL615570,,,8,4978,,Concentration required to achieve 50% inhibition against 4-hydroxyphenylpyruvate dioxygenase from pig liver,H,BAO_0000019,,Autocuration,11607,550,,1,,B
,,,,,,CHEMBL615571,,,8,4978,,Concentration required to achieve 50% inhibition against 4-hydroxyphenylpyruvate dioxygenase from pig liver; (observed value),H,BAO_0000019,,Autocuration,11607,551,,1,,B
,,,,,,CHEMBL615572,,,4,6455,,Binding affinity against melatonin (MT1) receptor (pC1),H,BAO_0000224,,Autocuration,104733,552,,1,,B
,,,,,,CHEMBL615573,,,0,2222,,Compound was tested for inhibitory activity against 5-hydroxytryptamine 1 receptor,U,BAO_0000019,,Autocuration,22226,553,,1,,B
