bao_format,curated_by,assay_test_type,cell_id,src_id,assay_category,assay_tissue,assay_cell_type,tissue_id,chembl_id,variant_id,assay_id,description,assay_tax_id,tid,assay_subcellular_fraction,assay_organism,confidence_score,doc_id,assay_strain,src_assay_id,relationship_type,assay_type
BAO_0000249,Autocuration,,,1,,Striatum,,2435.0,CHEMBL616092,,1147,"Binding affinity of the compound towards 5-hydroxytryptamine 1A receptor sites, in rat striatum membranes using [3H]- sandoz 205-501 as radioligand",,10576,Membranes,,8,10552,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616093,,1148,Binding constant against 5-hydroxytryptamine 1A receptor (in vitro),,10576,,,8,11130,,,H,B
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL616094,,1149,Binding constant against 5-hydroxytryptamine 1A receptor (in vivo),,10576,,,8,11130,,,H,B
BAO_0000221,Autocuration,,,1,,Brain,,955.0,CHEMBL616095,,1150,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]-8-OH- -DPAT in rat brain cortex,,10576,,,8,14542,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL616096,,1151,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor,10116.0,10576,,Rattus norvegicus,9,13670,,,D,B
BAO_0000249,Expert,,,1,,,,,CHEMBL616097,,1152,Binding affinity at [3H]8-OH-DPAT-Labeled 5-hydroxytryptamine 1A receptor sites in rat brain hippocampal membranes,,10576,,,8,9888,,,H,B
BAO_0000249,Expert,,,1,,,,,CHEMBL616098,,1153,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of rat hippocampus membranes,10116.0,10576,Membranes,Rattus norvegicus,9,3678,,,D,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL616099,,1154,Compound was evaluated for in vitro binding affinity towards 5-hydroxytryptamine 1A receptor in rat hippocampus using [3H]8-OH-DPAT as radioligand,,10576,,,8,11332,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL616100,,1155,Compound was evaluated for in vitro binding affinity towards serotonin 5-hydroxytryptamine 1A receptor receptor in rat hippocampus using [3H]8-OH-DPAT as radioligand,,10576,,,8,11332,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL616101,,1156,Ability to displace [3H]-8-OH-DPAT from serotonergic 5-hydroxytryptamine 1A receptor,,10576,,,8,1185,,,H,B
BAO_0000249,Expert,,,1,,,,,CHEMBL616102,,1157,Binding affinity at 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes by [3H]8-OH-DPAT displacement.,,10576,,,8,2014,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616103,,1158,Compound was evaluated for its ability to displace [3H]8-OH-DPAT from serotonergic 5-hydroxytryptamine 1A receptor,,10576,,,8,1185,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL616104,,1159,Compound was evaluated for its binding affinity against 5-hydroxytryptamine 1A receptor from rat cerebral cortex,,10576,,,8,14429,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL616105,,1160,"Binding affinity to 5-hydroxytryptamine 1A receptor (5-HT 1A receptor, serotonin receptor) from rat cortex using [3H]8-OH-DPAT as radioligand",,10576,,,8,16288,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL616106,,1161,Displacement of [3H]prazosin from rat cortex membrane 5-hydroxytryptamine 1A receptor,10116.0,10576,,Rattus norvegicus,9,5432,,,D,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL616107,,1162,Compound was evaluated for its binding affinity with 5-hydroxytryptamine 1A receptor using membranes prepared from rat cerebral cortex,,10576,,,8,14429,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL616108,,1163,Binding affinity towards rat 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT radioligand.,,10576,,,8,13672,,,H,B
BAO_0000221,Expert,,,1,,Hippocampus,,10000000.0,CHEMBL616109,,1164,In vitro ability to displace [3H]8-hydroxy-2-(di-n-propylamino) tetralin binding from 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,,10576,,,8,11296,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616110,,1165,In vitro ability to displace [3H]8-hydroxy-2-(di-n-propylamino) tetralin binding from 5-hydroxytryptamine 1A receptor site.,,10576,,,8,11296,,,H,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL616111,,1166,Binding affinity against rat 5-hydroxytryptamine 1A receptor in CHO cells.,,10576,,,8,14749,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL616112,,1167,Binding affinity towards 5-hydroxytryptamine 1A receptor from rat brain using [3H]-8-OH-DPAT as radioligand,,10576,,,8,15086,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL616113,,1168,Compound was tested for the Binding affinity against rat hippocampal 5-hydroxytryptamine 1A receptor by Radio ligand [3H]8-OH-DPAT binding assay.,,10576,,,8,13462,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL616114,,1169,Compound was tested for the displacement of [3H]-8-OH- DPAT from rat brain 5-hydroxytryptamine 1A receptor,,10576,,,8,15363,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL616115,,1170,Compound was tested for the displacement of [3H]-8-OH- DPAT from rat brain 5-hydroxytryptamine 1A receptor,,10576,,,8,15363,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616116,,1171,Compound was tested in vitro for binding affinity for 5-hydroxytryptamine 1A receptor,,10576,,,8,10796,,,H,B
BAO_0000221,Expert,,,1,,Brain,,955.0,CHEMBL615844,,1172,Binding affinity for 5-hydroxytryptamine 1A receptor in rat brain tissue using [3H]8-OH-DPAT as radioligand,,10576,,,8,12816,,,H,B
BAO_0000221,Expert,,,1,,Hippocampus,,10000000.0,CHEMBL615939,,1173,In vitro displacement of [3H]8-OH-DPAT binding to rat hippocampal 5-hydroxytryptamine 1A receptor,,10576,,,8,13542,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL615940,,1174,In vitro ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor sites of rat brain cortex.,,10576,,,8,13308,,,H,B
BAO_0000221,Expert,,,1,,Hippocampus,,10000000.0,CHEMBL615941,,1175,In vitro affinity at 5-hydroxytryptamine 1A receptor of rat hippocampus by [3H]8-OH-DPAT displacement.,,10576,,,8,13541,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615942,,1176,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-HT1A receptor of rat hippocampus and the value ranges from 9 - 12,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615943,,1177,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615944,,1178,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus (94%CI) from 12 to 17,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615945,,1179,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus (94%CI) from 391-841,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615946,,1180,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and the value ranges from 12 to 17.,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615947,,1181,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and the value ranges from 12 to 20.,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615948,,1182,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and the value ranges from 245 to 736,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615949,,1183,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and the value ranges from 25 - 84,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615950,,1184,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and the value ranges from 48 to 59,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615951,,1185,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and the value ranges from 3 -5,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615952,,1186,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and value ranges from 15 - 31,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615953,,1187,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and value ranges from 27 - 42,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615954,,1188,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus and value ranges from 6 - 13,,10576,,,8,10058,,,H,B
BAO_0000221,Expert,,,1,,Hippocampus,,10000000.0,CHEMBL615955,,1189,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus,10116.0,10576,,Rattus norvegicus,9,10058,,,D,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615956,,1190,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus.; ND is No Data.,,10576,,,8,10058,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL615957,,1191,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus. and the value ranges from 16 - 27,,10576,,,8,10058,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL615958,,1192,Displacement of [3H]2-(di-N-propylamino)-8-hydroxytetralin from central 5-hydroxytryptamine 1A receptor recognition sites in rat frontal cortex homogenates.,,10576,,,8,12879,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL615959,,1193,Displacement of radioligand [3H]2-(di-N-propylamino)-8-hydroxytetralin from 5-hydroxytryptamine 1A receptor in rat frontal cortex homogenate,,10576,,,8,11964,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL615960,,1194,Displacement of radioligand [3H]2-(di-N-propylamino)-8-hydroxytetralin from 5-hydroxytryptamine 1A receptor in rat frontal cortex homogenate (experiment 1),,10576,,,8,11964,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL615961,,1195,Displacement of radioligand [3H]2-(di-N-propylamino)-8-hydroxytetralin from 5-hydroxytryptamine 1A receptor in rat frontal cortex homogenate (experiment 2),,10576,,,8,11964,,,H,B
BAO_0000221,Expert,,,1,,Brain,,955.0,CHEMBL615962,,1196,Evaluated for binding affinity towards 5-hydroxytryptamine 1A receptor in rat brain,,10576,,,8,9548,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL615963,,1197,Evaluated for the binding affinity to hippocampus striatal membranes at 5-hydroxytryptamine 1A receptor binding site by using [3H]-8-OH- DPAT as a radioligand.,,10576,,,8,9098,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL615964,,1198,Evaluated for the binding affinity to hippocampus striatal membranes at 5-hydroxytryptamine 1A receptor binding site by using [3H]-8-OH- DPAT as a radioligand; ND is no data.,,10576,,,8,9098,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL615965,,1199,Evaluated for the binding affinity to hippocampus striatal membranes at 5-hydroxytryptamine 1A receptor binding site by using [3H]-8-OH- DPAT as a radioligand;ND means no data,,10576,,,8,9098,,,H,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL615966,,1200,In vitro displacement of radioactively labeled ligand [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor site in CHO cells,,10576,,,8,13248,,,H,B
BAO_0000249,Expert,,,1,,,,,CHEMBL615967,,1201,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat cortical membranes,,10576,,,8,3147,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL615968,,1202,In vitro binding affinity against 5-hydroxytryptamine 1A receptor of rat cerebral cortex using [3H]8-OH-DPAT as radioligand.,,10576,,,8,13949,,,H,B
BAO_0000218,Autocuration,,449.0,1,,,CHO,,CHEMBL615969,,1203,In vitro binding affinity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand in CHO cells (sc),,10576,,,8,11883,,,H,B
BAO_0000218,Autocuration,,,1,,,,,CHEMBL615970,,1204,In vitro binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT (agonist) as radioligand (sc),,10576,,,8,11883,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL615971,,1205,In vitro binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT,10116.0,10576,,Rattus norvegicus,9,11883,,,D,B
BAO_0000249,Expert,,,1,,,,,CHEMBL615972,,1206,In vitro binding affinity at 5-HT1A receptors assayed by displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampal membranes,,10576,Membranes,,8,15535,,,H,B
BAO_0000249,Autocuration,,,1,,,,,CHEMBL615973,,1207,In vitro binding affinity at 5-HT1A receptor by measuring its ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampal membranes + cortex,,10576,,,8,15535,,,H,B
BAO_0000249,Autocuration,,,1,,,,,CHEMBL615974,,1208,In vitro binding affinity at 5-HT1A receptor by measuring its ability to displace [3H]-8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampal membranes+cortex,,10576,,,8,15535,,,H,B
BAO_0000219,Expert,,449.0,1,,,CHO,,CHEMBL615975,,1209,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells,9606.0,51,,Homo sapiens,9,16372,,,D,B
BAO_0000249,Expert,,,1,,,,,CHEMBL615976,,1210,In vitro binding affinity for 5-hydroxytryptamine 1A receptor in rat hippocampal membranes by [125I]-labeled agonist displacement.,,10576,,,8,14608,,,H,B
BAO_0000221,Expert,,,1,,Hippocampus,,10000000.0,CHEMBL872106,,1211,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of rat hippocampus,10116.0,10576,,Rattus norvegicus,9,4795,,,D,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL615977,,1212,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL615978,,1213,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=100-230,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616166,,1214,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=12-14,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616167,,1215,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=16-20,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616168,,1216,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=160-430,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616169,,1217,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=174-224,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616170,,1218,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=184-503,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616171,,1219,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=19-23,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616172,,1220,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]-8-OH-DPAT as radioligand; range=2.2-3.2,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616173,,1221,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=2.7-3.6,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616174,,1222,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=20-23,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616175,,1223,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]-8-OH-DPAT as radioligand; range=21-28,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616176,,1224,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=240-760,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616177,,1225,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]-8-OH-DPAT as radioligand; range=39-87,,10576,,,8,13863,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616178,,1226,In vitro binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined using [3H]8-OH-DPAT as radioligand; range=4.6-5.2,,10576,,,8,13863,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL616179,,1227,Inhibitory activity tested in vitro at 5-hydroxytryptamine 1A receptor binding site in rat,,10576,,,8,9742,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616180,,1228,Inhibitory concentration against 5-hydroxytryptamine 1A receptor,,10576,,,8,12073,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616181,,1229,Inhibitory concentration against binding of 5-hydroxytryptamine 1A receptor from striata of male Wistar rats by displacement of [3H]8-OH-DPAT,,10576,,,8,4101,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL616182,,1230,Inhibitory concentration against radioligand [3H]hydroxy-2-(di-n-propylamino)-tetralin binding to 5-hydroxytryptamine 1A receptor in rat,,10576,,,8,15360,,,H,B
BAO_0000221,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL616183,,1231,Inhibitory concentration against radioligand [3H]8-OH-DPAT binding to rat hippocampal 5-hydroxytryptamine 1A receptor,,10576,,,8,11576,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL615874,,1232,Inhibition of the 5-hydroxytryptamine 1A receptor in rat dorsal raphe,,10576,,,8,5834,,,H,B
BAO_0000219,Expert,,485.0,1,,,CHO-K1,,CHEMBL615875,,1233,Inhibitory concentration against [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor expressed in CHO-K1 cells,10116.0,10576,,Rattus norvegicus,9,2395,,,D,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL615876,,1234,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1A receptor in rat cortex using [3H]OH-DPAT radioligand,,10576,,,8,1375,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL615877,,1235,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1A receptor in rat cortex using [3H]OH-DPAT radioligand; NT means not tested,,10576,,,8,1375,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL615878,,1236,The compound was evaluated for the ability to displace [3H]- 8-OH -DPAT from 5-hydroxytryptamine 1A receptor ( striata of male wistar rats),,10576,,,8,3967,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL615879,,1237,Binding affinity towards 5-hydroxytryptamine 1A receptor binding site using [3H]8-OH-DPAT. ,,10576,,,8,12884,,,H,B
BAO_0000357,Expert,,,1,,,,,CHEMBL615880,,1238,Binding affinity towards 5-hydroxytryptamine 1A receptor using receptor binding assay,,10576,,,8,2343,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL615881,,1239,"The compound was tested in vitro for inhibitory activity against 5-HT1A receptor in rats, using [3H]8-OH-DPAT as radioligand",,10576,,,8,11511,,,H,B
BAO_0000019,Expert,,,1,,,,,CHEMBL615882,,1240,"Inhibitory activity against 5-hydroxytryptamine 1A receptor in rats, using [3H]8-OH-DPAT as radioligand",10116.0,10576,,Rattus norvegicus,9,11511,,,D,B
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615883,,1241,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat,,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615884,,1242,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.10-6.20),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615885,,1243,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.20-1.60),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615886,,1244,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.20-1.80),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615887,,1245,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.37-4.27),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615888,,1246,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.40-2.70),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615889,,1247,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.40-4),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615890,,1248,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.45-4.51),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615891,,1249,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.50-5.30),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615892,,1250,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.60-1.60),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615893,,1251,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.72-2.87),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615894,,1252,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (0.80-5.80),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615895,,1253,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (1.50-16.5),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615896,,1254,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (2.20-30.5),,10576,,,8,16394,,,H,F
BAO_0000218,Autocuration,In vivo,,1,,,,,CHEMBL615897,,1255,Antagonistic activity at postsynaptic 5-hydroxytryptamine 1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges is not computable,,10576,,,8,16394,,,H,F
BAO_0000249,Expert,,,1,,,,,CHEMBL615898,,1256,"Percent increase of R(+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor in isolated rat hippocampal membranes",10116.0,10576,Membranes,Rattus norvegicus,9,16616,,,D,F
BAO_0000019,Autocuration,,,1,,,,,CHEMBL615899,,1257,% inhibition towards 5-HT1A receptor from rat hippocampal membranes,,10576,,,8,16796,,,H,B
BAO_0000019,Autocuration,,,1,,,,,CHEMBL616291,,1258,% inhibition towards 5-hydroxytryptamine 1A receptor from rat hippocampal membranes,,10576,,,8,16796,,,H,B
BAO_0000357,Autocuration,,,1,,,,,CHEMBL616292,,1259,Tested in vitro for % inhibition against (serotonin)5-HT 1A receptor.,,10576,,,8,15629,,,H,B
BAO_0000249,Autocuration,,,1,,,,,CHEMBL616293,,1260,"Ability to inhibit 5-HT sensitive,forskolin-stimulated adenylyl cyclase(FSC) activity in rat hippocampal membranes mediated through 5-hydroxytryptamine 1A receptor",,10576,,,8,13241,,,H,F
BAO_0000221,Expert,,,1,,Hippocampus,,10000000.0,CHEMBL616294,,1261,Measurement of binding affinity by displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampus,,10576,,,8,12073,,,H,B
BAO_0000249,Autocuration,,,1,,Hippocampus,,10000000.0,CHEMBL616295,,1262,Compound at 10E-5 M was tested in vitro for the inhibition of radioligand [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat hippocampal membrane,,10576,,,8,14286,,,H,B
BAO_0000221,Autocuration,,,1,,Brain,,955.0,CHEMBL616296,,1263,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]-8-OH- -DPAT in rat brain cortex at 10 uM,,10576,,,8,14542,,,H,B
