inventory_id,film_id,store_id
3662,800,2
4304,938,1
2780,610,1
2432,531,1
1864,406,2
3443,755,1
2272,491,2
999,223,2
1329,293,2
3720,814,1
271,60,1
2718,596,2
1798,391,1
117,23,1
2647,580,1
4292,935,2
2008,437,2
1065,237,1
487,109,1
4186,911,2
1171,260,2
4421,966,2
2195,474,2
3290,724,2
1346,296,1
2171,468,2
976,218,1
4223,918,2
1247,275,2
914,203,2
560,122,1
78,16,1
1071,239,1
2961,649,2
2086,452,2
264,59,1
3013,661,1
2994,657,1
2242,484,2
1147,253,2
3660,800,1
3658,799,1
4320,941,1
364,80,1
4094,892,1
949,211,1
1880,409,2
1990,434,1
3166,695,1
2858,626,2
486,109,1
3557,777,2
2811,617,1
2072,449,2
3852,843,2
4002,871,2
4198,913,1
3543,775,1
3143,690,1
3756,821,2
3762,823,2
1187,264,2
2074,450,1
2094,454,1
3740,818,1
203,45,1
2288,496,1
913,203,2
76,15,2
746,163,2
1859,406,1
3246,715,1
3692,807,2
3051,670,1
1979,432,1
4480,979,1
1276,282,2
3804,833,2
3231,709,2
2976,652,1
2420,528,1
1960,428,1
1268,281,2
2586,567,2
1634,356,2
996,222,2
1165,258,2
2407,525,2
1562,342,1
4110,894,1
120,24,1
962,214,2
532,117,1
1576,346,1
3831,839,2
1676,366,1
3537,773,2
4131,897,2
4380,957,1
4104,893,1
333,73,2
4016,875,1
1800,391,1
1077,240,2
2194,474,2
4252,924,2
1418,311,1
2739,601,1
2058,447,1
2136,462,2
1972,430,2
1713,374,1
1075,239,2
1690,369,1
1218,270,2
3776,827,1
153,31,2
2249,486,1
184,40,2
1395,305,2
4314,940,1
1611,352,2
2850,625,1
3059,672,2
2488,545,2
1557,341,2
606,132,1
3579,783,1
1726,376,2
1958,427,1
4373,953,2
453,100,1
2978,652,1
3671,803,2
1854,403,2
1197,266,2
1212,269,2
957,213,1
3507,768,1
3196,702,2
87,18,1
1517,331,1
604,131,2
4345,947,1
1609,351,2
3791,830,2
1898,413,1
1106,245,2
4554,994,1
1027,230,1
4500,982,2
3723,814,2
1809,392,2
2063,447,2
1446,317,1
2470,541,2
2309,502,1
2169,468,2
2820,619,2
4386,958,1
2640,579,1
2011,437,2
1832,397,2
2728,598,1
1846,402,2
2307,501,2
3524,771,2
2514,552,2
4062,885,1
3908,852,2
2485,545,1
576,125,2
4214,916,1
4498,982,1
4390,959,1
3498,766,1
1582,347,1
388,86,1
948,211,1
339,75,2
83,17,1
380,84,1
855,188,1
2266,489,2
208,46,2
3699,809,2
1913,416,2
2805,616,1
1099,244,2
4143,900,2
4513,985,2
4058,884,2
1570,345,1
4479,979,1
2015,438,2
1473,322,1
1321,292,1
3565,779,2
93,19,1
1687,367,2
1481,324,1
3370,739,2
850,186,2
1974,430,2
825,181,1
4416,966,1
2655,582,2
4336,945,1
1482,324,1
2747,602,2
393,86,2
2012,438,1
3656,798,2
1770,384,2
4366,952,1
18,4,1
817,178,1
3327,732,1
434,96,1
151,31,2
1632,356,2
4241,922,1
4069,887,1
3147,691,1
1387,304,1
1702,370,2
3353,736,1
1731,377,1
2602,571,2
3341,734,2
407,90,1
693,151,2
785,172,1
2285,494,2
332,73,2
3023,664,1
4349,948,2
2052,445,2
4448,972,2
4483,979,2
4289,934,2
1897,413,1
3520,771,1
1621,354,1
4093,891,2
3262,718,2
1588,348,2
1279,283,1
4367,952,1
1294,285,2
251,56,2
1596,350,1
4095,892,1
1458,319,2
4529,988,2
878,193,2
3464,759,2
2540,557,1
185,42,2
2701,593,2
4486,980,1
2878,631,1
1355,299,1
2099,455,1
1238,274,1
936,207,1
2318,503,1
1219,270,2
1526,334,1
4337,945,2
3805,833,2
807,175,2
938,208,1
1869,408,1
1806,392,1
1367,301,1
3405,746,2
2618,574,2
2214,479,1
502,112,1
115,23,1
1622,354,1
2123,460,1
767,167,1
256,57,1
1251,276,1
3427,751,2
4228,919,1
3205,704,2
2849,624,2
3569,780,2
613,133,1
424,93,2
299,67,2
4071,887,2
4562,995,2
2250,486,2
800,174,2
244,55,1
4250,924,1
3862,845,1
1139,252,2
985,220,1
2940,645,2
3906,852,2
3833,840,1
2054,446,1
804,175,1
1815,394,1
2471,541,2
3469,760,2
2255,488,1
312,70,1
4435,970,1
1299,286,2
2936,645,1
4213,916,1
147,31,1
4344,946,2
1978,431,2
2666,585,2
4499,982,2
812,176,2
596,130,2
4279,931,2
170,37,1
1575,346,1
581,127,1
443,98,1
3108,683,1
2139,463,1
735,160,2
3963,864,1
2674,586,2
2730,599,1
413,91,1
2384,520,1
3391,744,2
2182,471,2
1808,392,2
1005,225,1
3208,705,1
3556,777,2
3626,791,2
1567,344,1
2809,616,2
3813,835,1
2158,467,1
4374,953,2
1486,326,1
1492,327,1
1270,281,2
3941,859,1
4395,961,1
160,35,1
4051,881,2
881,194,1
818,178,1
3990,869,2
2821,619,2
4258,925,2
1914,416,2
1333,294,2
1404,307,2
4197,913,1
4353,949,1
2651,581,1
4118,895,2
1551,341,1
3408,747,2
2324,504,2
3285,723,2
2356,512,2
1851,403,1
1368,301,2
3207,705,1
3308,728,1
2341,509,2
2683,589,2
3746,819,1
1908,415,2
3846,842,2
629,137,2
3447,755,2
1923,418,1
2590,568,2
1774,385,1
2379,519,2
2621,575,1
966,215,2
4352,948,2
4573,999,2
1735,378,1
1208,269,1
2841,623,2
459,101,1
2565,562,1
1686,367,2
1366,301,1
4014,873,2
1577,346,2
4392,960,2
3503,767,2
2624,575,2
2844,624,1
129,25,2
2657,583,1
564,122,2
1714,374,1
551,120,1
4340,945,2
1889,412,1
1124,249,2
1242,274,2
310,69,2
2112,458,1
3856,844,1
2373,518,1
1409,308,2
1305,288,1
3931,857,2
4130,897,2
2914,640,2
1042,233,1
626,136,1
2993,656,2
2515,553,2
740,162,1
490,109,2
2531,555,2
902,200,2
468,103,1
1574,345,2
122,24,1
2851,625,1
2888,634,2
404,89,2
1140,252,2
3200,703,2
4571,999,2
3226,708,2
482,106,1
2969,650,2
1393,305,1
2986,655,1
1280,283,1
799,174,2
1263,280,1
2899,637,2
3686,806,1
2453,535,1
2743,602,1
1061,236,2
218,49,1
2184,471,2
1072,239,1
1353,298,2
1038,232,1
80,16,2
1746,379,2
3635,793,1
106,21,2
3616,790,1
2091,453,1
2023,440,1
25,5,2
2270,491,1
1420,311,1
1250,276,1
2575,563,2
3512,768,2
2403,525,1
3593,785,2
1228,272,1
2956,648,2
3597,786,2
2152,465,1
1816,395,1
908,201,1
2022,439,2
4430,969,1
2882,632,1
513,114,1
2354,512,2
1918,417,1
27,6,1
1498,328,2
2715,596,1
894,199,2
1766,383,1
4301,937,2
442,98,1
1288,285,1
2535,556,2
3768,824,2
3996,870,2
1528,334,2
2462,538,2
3881,849,1
2030,442,1
3105,682,1
3380,741,2
3046,668,2
621,135,1
259,57,2
2092,453,2
3838,841,1
1293,285,2
510,113,2
53,11,1
346,77,1
4176,908,1
1671,365,1
2472,542,1
3612,789,2
1962,428,1
1406,308,1
1148,254,1
1180,263,1
3973,865,2
3387,743,2
2830,621,1
77,16,1
108,22,1
1587,348,2
2734,600,1
1739,378,2
4358,949,2
860,189,2
2226,481,2
1442,315,2
838,183,2
4565,997,1
1459,320,1
1665,363,2
4568,998,2
2866,628,1
1952,425,2
1149,254,1
609,132,1
40,8,2
2265,489,2
1626,355,2
3281,723,1
3015,662,1
3137,689,1
3650,797,1
2798,614,2
2142,463,2
1797,391,1
792,173,1
1799,391,1
2489,545,2
3882,849,1
262,58,2
447,99,1
2369,516,2
1881,410,1
973,216,2
1465,320,2
1787,388,2
3627,791,2
3678,804,2
1470,322,1
869,191,1
3659,799,1
3423,750,1
1097,244,1
3785,829,1
1783,387,2
3188,699,1
708,154,2
4303,937,2
2036,443,2
3210,705,1
1313,290,1
3043,667,2
3120,686,1
731,160,1
2281,494,1
2633,578,1
440,97,2
1128,250,2
3899,851,2
2792,613,1
2529,555,2
3925,856,2
2696,592,1
4244,922,2
3554,777,1
2474,542,1
2458,536,2
1118,247,2
3611,789,1
955,213,1
3213,706,2
1179,263,1
628,136,1
1600,350,2
370,81,1
1624,354,2
2511,552,2
155,32,2
50,10,2
2302,500,2
4322,941,2
3357,737,2
2111,457,2
3834,840,1
4310,939,2
3549,776,1
2156,466,1
3280,723,1
3148,691,1
473,104,2
2100,456,1
4578,1000,2
326,73,1
1430,313,1
2799,614,2
3535,773,2
3360,738,1
3551,776,2
3300,726,2
2102,456,2
2339,508,2
2691,590,2
219,49,2
3603,787,1
2626,575,2
2622,575,1
840,184,1
3145,690,2
2517,553,2
2222,481,1
1265,280,2
2435,531,2
1190,265,1
852,187,2
741,162,2
3575,782,2
1269,281,2
4333,945,1
2704,594,1
4043,880,1
643,139,2
2902,638,1
2334,506,2
2589,568,2
3654,798,1
74,15,2
3384,743,2
317,71,2
598,130,2
2025,440,2
282,63,2
3814,835,1
642,139,2
1929,418,2
3269,720,2
449,99,2
2128,461,1
2082,451,2
3029,665,1
386,85,2
35,7,2
2290,496,2
179,39,2
3727,815,1
2687,590,1
429,95,1
2789,611,2
2740,601,1
3356,737,2
1031,231,1
4509,985,1
1753,381,1
2388,521,1
669,146,1
316,71,2
355,78,2
2107,457,1
4067,887,1
656,142,1
3900,851,2
1455,319,2
3661,800,1
3994,870,1
2524,554,2
2854,625,2
4089,891,1
116,23,1
2345,510,1
3174,697,1
4558,995,1
1669,364,1
2689,590,2
659,143,1
2814,618,2
3038,666,2
1882,410,1
3761,823,1
4057,883,2
3027,664,2
195,43,2
4507,984,1
4397,961,1
2378,518,2
1095,244,1
4249,924,1
961,214,2
3164,694,2
230,51,2
4049,881,2
1544,338,2
2925,643,2
3259,717,1
2606,572,1
81,17,1
3629,792,2
3666,803,1
3871,846,2
722,158,2
2419,527,2
1876,409,1
2205,477,2
4328,944,1
303,68,2
1831,397,2
3019,663,1
565,122,2
2582,566,1
1484,324,2
1477,323,2
870,191,2
2737,600,2
1350,298,1
1379,303,1
304,69,1
4341,946,2
2400,524,2
9,2,2
3379,741,1
2483,544,2
2827,620,2
2289,496,2
1093,243,2
1317,291,1
3709,811,1
1182,263,1
2891,635,2
3582,784,1
3214,706,2
2375,518,2
3510,768,2
2371,517,2
3369,739,1
2927,643,2
511,113,2
779,170,2
2460,537,2
3441,755,1
2761,606,2
485,109,1
1538,336,2
2845,624,1
3732,816,1
728,159,2
822,179,1
3253,716,1
3274,721,1
970,216,1
178,39,2
2824,620,1
3240,711,2
4371,953,1
1833,398,2
2835,621,2
4091,891,2
3030,665,1
4029,878,2
1748,380,1
2217,479,2
1381,303,1
4462,975,1
1491,327,1
352,78,1
2642,579,2
2202,476,2
1663,363,1
1794,390,1
2322,504,1
1376,302,2
2772,609,1
3455,757,2
2423,529,1
3339,734,2
1388,304,2
2608,572,2
1938,421,2
2050,445,2
1217,270,2
4052,882,1
1301,287,1
3691,807,1
2263,489,1
2506,551,1
1064,236,2
924,205,1
2733,599,2
2769,608,2
3179,697,2
3995,870,2
4365,951,2
3894,850,2
3298,726,2
466,103,1
2853,625,2
3639,794,2
4178,908,2
4011,873,2
3748,820,1
832,182,1
1688,368,1
3842,841,2
3602,787,1
2615,573,1
358,79,1
1254,277,1
1732,377,2
4286,933,1
991,220,2
1785,388,1
2568,562,2
1184,263,2
4117,895,1
4211,915,2
1606,351,1
3739,818,1
2677,587,1
3466,760,1
712,155,2
3393,745,1
3971,865,1
586,127,2
1857,405,2
2984,654,2
1834,398,2
133,26,2
2722,597,2
3614,789,2
3955,862,2
4285,933,1
1039,232,1
616,134,2
2355,512,2
3415,748,2
4396,961,1
1764,382,2
1272,282,1
2442,533,1
1132,251,1
3999,871,1
4332,944,2
1173,260,2
137,27,1
2833,621,2
3289,724,2
3648,796,2
2117,458,2
1012,227,1
859,189,2
3482,763,2
3048,668,2
324,72,2
614,133,2
3065,673,2
4369,953,1
4066,886,1
1682,367,1
4157,902,2
4251,924,2
826,181,1
3967,864,2
1155,255,1
269,60,1
3624,791,1
2294,499,1
3474,761,2
3536,773,2
1464,320,2
3797,832,1
1840,400,1
1240,274,2
3478,762,2
4544,992,2
3747,820,1
4141,900,1
4302,937,2
1259,279,1
2681,588,2
1068,238,1
4338,945,2
2637,578,2
1438,314,2
703,154,1
2526,555,1
2662,584,1
210,47,2
2220,480,2
26,6,1
1910,415,2
1941,422,2
3982,868,1
2473,542,1
1085,242,1
132,26,2
3642,795,1
1178,262,2
874,193,1
1007,226,1
426,94,1
4540,991,2
2749,603,1
760,166,1
796,174,1
3570,781,2
4021,875,2
562,122,1
3860,845,1
3049,670,1
3315,730,1
3795,831,1
4263,927,1
16,4,1
3378,741,1
477,105,1
1777,385,2
3865,845,2
3578,783,1
3859,845,1
1311,289,1
1875,409,1
138,27,1
3153,692,2
1722,376,1
4439,970,2
1310,289,1
3002,658,2
2437,531,2
2920,641,2
3566,779,2
111,22,1
1189,265,1
1759,382,1
2719,596,2
461,101,2
1010,226,2
2098,455,1
1408,308,2
2247,486,1
3406,747,1
2562,561,1
3917,855,1
3139,689,2
1625,355,2
1791,389,1
3913,854,2
4226,919,1
3442,755,1
4297,936,2
3018,663,1
3371,739,2
2796,614,1
4162,904,1
3613,789,2
2185,472,2
2350,511,2
1,1,1
3992,870,1
3632,793,1
82,17,1
1749,380,2
1804,392,1
3765,823,2
525,115,2
3873,846,2
2360,514,1
3229,709,2
1467,321,1
698,153,1
3316,730,1
680,149,1
2262,489,1
601,131,1
4420,966,2
3271,720,2
1167,258,2
2246,486,1
498,111,2
3162,694,1
2178,471,1
1195,266,1
1034,231,2
400,89,1
1421,311,2
3307,728,1
3703,810,1
2180,471,1
843,184,2
1502,329,1
3890,850,1
351,78,1
2186,472,2
33,7,1
873,193,1
1554,341,1
555,121,1
1327,293,2
4335,945,1
2199,476,1
3272,720,2
1750,380,2
3224,708,1
2440,532,2
636,138,2
1059,235,2
3158,693,2
3919,855,2
1534,336,1
2711,595,2
2846,624,2
3475,762,2
2794,614,1
1100,244,2
46,10,1
3528,772,1
494,110,1
3561,778,1
4428,968,1
1096,244,1
2645,580,1
1855,403,2
1565,344,1
662,143,1
2095,454,1
701,153,1
4229,919,1
2619,574,2
1836,398,2
3062,673,1
1131,251,1
1257,278,1
3383,743,1
217,49,1
2816,618,2
3445,755,2
2166,468,1
3407,747,1
3527,772,1
385,85,2
2192,474,2
3844,842,1
1579,346,2
3584,784,1
1521,331,2
4059,884,2
3000,658,2
1896,413,1
605,131,2
3812,835,1
2416,527,2
14,3,2
4114,895,1
3855,844,1
20,4,2
1079,240,2
2501,549,2
1304,288,1
3532,773,1
4442,971,1
4445,972,1
2367,515,2
895,199,2
1743,379,2
239,54,1
1256,278,1
4018,875,2
550,119,2
197,44,1
2721,597,2
1842,401,1
4441,971,1
2131,461,2
554,121,1
3828,838,2
1553,341,1
1391,305,1
474,104,2
213,48,1
715,156,2
2692,590,2
2035,443,2
1117,247,2
3891,850,1
1657,361,2
2576,564,2
4009,873,1
58,11,2
706,154,2
4188,911,2
257,57,2
856,188,1
1945,423,2
3418,748,2
1738,378,1
3230,709,2
23,5,2
2693,591,2
588,129,1
94,19,1
2549,559,1
2130,461,2
4182,911,1
1543,338,2
2396,524,1
321,72,1
4339,945,2
2832,621,2
409,90,2
2815,618,2
716,157,2
2282,494,1
3719,813,2
294,67,1
3502,767,1
611,132,2
4105,893,2
475,104,2
2409,525,2
3684,806,1
2617,574,1
377,83,2
4552,993,2
222,50,1
2736,600,2
2686,590,1
1887,411,1
4424,967,1
1590,349,1
2580,565,1
687,150,2
2055,446,2
61,12,1
4086,890,2
756,165,2
481,106,1
1041,232,2
2724,597,2
4169,906,2
419,92,1
4083,890,2
1547,339,2
3970,865,1
921,204,2
3583,784,1
471,103,2
3286,724,1
3439,754,2
4298,936,2
2133,461,2
2351,511,2
3571,781,2
4450,972,2
3698,809,2
1705,371,1
3892,850,2
4495,981,2
1668,364,1
4160,903,2
3866,846,1
3607,788,2
1415,309,2
2883,632,1
2049,445,1
911,202,1
1720,375,1
673,147,1
1758,382,1
4418,966,2
3731,816,1
977,218,1
663,143,2
1566,344,1
827,181,1
3876,847,2
1202,267,1
405,90,1
4401,962,1
204,45,1
3546,775,2
66,12,2
2469,540,1
157,34,2
793,173,2
460,101,1
4275,930,2
3978,867,1
2947,647,1
3185,698,2
2144,464,1
3948,861,2
1396,305,2
2921,641,2
2948,647,1
250,56,1
2941,646,1
4173,907,1
2215,479,2
3670,803,2
232,51,2
1890,412,1
2675,587,1
2381,519,2
721,158,2
3752,820,2
1821,395,2
2908,638,2
1011,227,1
3361,738,1
1697,369,2
1628,356,1
4291,935,2
389,86,1
3461,759,2
4085,890,2
2446,534,1
2188,473,1
2480,544,1
2317,503,1
4561,995,2
2735,600,1
3744,819,1
2652,581,1
3338,734,1
951,212,1
2938,645,2
2284,494,1
1886,411,1
868,191,1
3329,732,1
3140,690,1
1334,294,2
2151,465,1
763,166,2
1841,401,1
4034,879,1
4201,914,1
2084,451,2
1863,406,2
4055,882,1
4461,975,1
2085,452,2
2551,559,2
1318,291,1
1862,406,2
1711,373,2
398,88,2
356,78,2
2856,625,2
3268,720,1
2172,468,2
2206,477,2
1150,254,2
3559,778,1
1967,429,1
3172,697,1
3815,835,2
3435,753,2
1289,285,1
1828,397,1
300,68,1
1412,309,2
1424,311,2
4474,977,2
839,183,2
3057,672,1
538,118,1
1971,429,2
4132,897,2
4510,985,1
1617,353,2
2571,563,1
3674,804,1
4221,917,2
1921,417,2
4233,920,2
4061,885,1
4200,913,2
2777,609,2
3903,852,1
3238,710,2
4477,978,1
3880,848,1
2785,611,1
63,12,2
990,220,2
2988,655,1
4415,965,1
794,173,2
3558,777,2
2325,505,2
3301,727,1
3218,707,1
2566,562,1
1125,249,2
2385,521,1
2503,550,1
2304,501,1
1613,352,2
1747,380,1
4482,979,2
1087,242,2
4145,901,1
472,103,2
968,215,2
3247,715,1
1142,253,1
4116,895,1
1539,337,1
2975,651,2
2039,444,1
4404,963,1
2119,459,2
1813,394,1
979,218,2
946,210,2
1957,427,1
1594,349,2
862,189,2
1520,331,2
1781,387,2
1956,427,1
123,24,1
15,3,2
3345,735,1
2357,512,2
3649,797,1
70,13,2
620,135,1
102,21,1
675,147,2
1969,429,2
2544,558,2
3432,753,1
1341,295,2
3622,790,2
3504,767,2
3519,771,1
997,222,2
1608,351,2
3959,863,1
1850,403,1
3161,694,1
681,149,2
3758,822,2
3424,750,1
4245,922,2
830,181,2
452,100,1
330,73,2
2044,444,2
265,59,1
3437,753,2
2404,525,1
2010,437,2
3858,844,2
3313,729,2
2605,572,1
1002,224,1
422,92,2
181,40,2
3781,828,2
1607,351,2
2140,463,1
4444,971,1
327,73,1
423,93,2
4427,968,1
4278,931,2
1360,300,2
3905,852,1
1295,286,1
1708,373,1
1721,375,1
3368,739,1
1987,433,1
2806,616,2
1086,242,2
4113,894,2
1718,374,2
3542,774,1
3244,714,2
590,129,1
4447,972,1
2034,443,1
1677,366,1
2957,648,2
3414,748,1
2527,555,1
2090,453,1
3998,870,2
301,68,1
2864,628,1
2070,449,2
1782,387,2
59,11,2
2556,560,1
3499,767,1
243,55,1
285,64,2
211,47,2
1371,301,2
984,219,1
2283,494,1
2918,641,2
4264,927,1
2505,551,1
591,129,2
4542,991,2
242,55,1
3168,696,1
527,116,1
2004,436,2
896,199,2
1919,417,1
4306,938,1
1428,313,1
263,58,2
1586,348,2
2924,643,1
3783,828,2
1460,320,1
2665,585,2
3106,682,1
813,176,2
4580,1000,2
2502,550,1
2198,476,1
901,200,2
1109,246,2
3910,853,1
892,199,1
4257,925,2
748,164,1
3,1,1
1363,300,2
3055,670,2
3102,681,2
96,19,1
752,164,2
3962,863,2
4273,930,1
3116,684,2
4033,879,1
3560,778,1
4166,906,1
1471,322,1
633,138,1
3787,829,2
3211,706,1
2264,489,2
1493,327,1
1320,292,1
505,112,2
4254,925,1
1508,330,1
4534,989,2
1810,393,1
4038,879,2
1196,266,2
2081,451,1
2032,443,1
4372,953,1
2109,457,2
4109,894,1
1267,281,1
305,69,1
2558,560,2
43,9,1
2607,572,1
2065,448,1
161,35,1
625,135,2
1742,378,2
1581,347,1
65,12,2
2917,641,1
72,15,1
397,88,2
2363,514,2
3278,722,2
1223,271,1
4376,956,1
3916,855,1
71,15,1
2441,532,2
2486,545,1
1825,396,2
753,165,1
964,215,1
2836,622,2
2716,596,1
3802,833,1
4434,970,1
3790,830,2
3754,821,2
3458,758,2
92,18,2
4128,897,1
2966,650,2
2712,595,2
858,189,1
4543,992,2
2267,489,2
519,115,1
3035,666,1
1500,328,2
1435,314,1
2907,638,2
79,16,2
3567,780,2
3085,678,1
2810,617,1
1084,242,1
1706,372,1
2445,534,1
2269,490,1
3385,743,2
1319,292,1
886,196,1
2635,578,2
3581,783,1
4467,976,1
1599,350,1
1506,329,2
3438,753,2
1796,390,1
2563,562,1
4064,886,1
1082,241,1
1961,428,1
1487,326,2
1417,310,1
10,2,2
3921,856,1
1992,434,1
2160,467,1
593,129,2
1734,377,2
2037,443,2
1232,273,1
1307,288,2
313,70,1
3621,790,2
546,119,1
2972,651,2
3087,678,1
315,70,2
152,31,2
1437,314,2
3111,683,2
2146,464,1
2538,556,2
982,219,1
1043,233,1
871,191,2
273,61,1
4533,989,1
2168,468,1
3082,677,2
4312,939,2
1478,323,2
1548,339,2
2577,564,2
695,152,1
283,63,2
2067,448,2
2454,536,1
2394,523,1
2847,624,2
916,204,1
4433,969,1
4577,1000,1
2401,524,2
699,153,1
3201,703,2
1765,383,1
2887,634,2
2627,576,2
1214,270,1
3266,720,1
3284,723,2
2547,559,1
165,35,2
1163,257,2
338,74,2
4319,941,1
1904,414,2
4455,973,2
1351,298,2
2057,447,1
3118,685,2
4485,980,1
3651,797,2
3909,853,1
253,57,1
1772,384,2
3771,825,1
648,140,2
362,79,2
3942,859,2
3372,739,2
2212,478,2
2998,657,2
3576,782,2
3907,852,2
3434,753,1
341,75,2
3433,753,1
1592,349,1
1433,313,2
3675,804,1
3934,857,2
3090,679,2
1323,292,2
683,149,2
3789,829,2
657,142,2
539,118,1
1525,333,2
1942,423,1
462,101,2
1717,374,2
3784,828,2
781,170,2
3376,741,1
1912,416,1
1098,244,1
945,210,2
4019,875,2
1243,274,2
1300,287,1
4379,957,1
220,49,2
28,6,1
1185,263,2
674,147,1
2241,484,2
592,129,2
1119,248,2
2397,524,1
1296,286,1
3335,733,2
2389,521,2
994,222,1
2069,449,2
2301,500,2
3808,834,2
1264,280,2
4155,902,1
2207,477,2
2080,451,1
2408,525,2
950,212,1
3492,765,1
2548,559,1
1275,282,2
2343,510,1
1930,418,2
3180,698,1
2964,650,1
4122,896,1
3480,763,1
363,79,2
2362,514,2
1786,388,1
4363,951,2
367,80,1
1707,372,1
2934,644,2
456,100,2
2286,494,2
1298,286,2
49,10,1
501,112,1
209,46,2
1008,226,2
2525,555,1
2190,473,2
2365,514,2
4288,934,2
1475,322,2
686,150,2
1204,267,2
3545,775,1
2521,554,1
2029,442,1
175,39,1
2591,569,1
2245,485,2
3868,846,1
3283,723,2
2027,441,1
2781,610,2
1416,310,1
905,201,1
140,28,1
3984,869,1
2061,447,2
2466,539,1
374,83,1
1903,414,2
39,8,2
4512,985,2
2366,515,2
2631,577,1
3713,812,2
4357,949,2
547,119,2
379,84,1
2587,568,1
3250,715,2
3032,665,2
1612,352,2
3076,676,2
3261,717,2
2791,612,2
2300,500,2
188,42,2
4056,883,2
4274,930,1
1248,275,2
3779,827,2
3485,764,1
1533,335,1
1631,356,2
3521,771,2
3235,710,1
2654,582,2
1390,305,1
1926,418,1
1754,381,2
2868,628,2
2668,586,1
705,154,2
612,133,1
1652,361,1
1639,358,1
4481,979,1
2150,464,2
697,152,1
2762,606,2
3362,738,1
1776,385,2
4377,956,1
2219,480,1
4230,920,1
337,74,2
1342,295,2
4088,891,1
575,125,2
1439,314,2
1873,408,2
1006,226,1
2496,548,1
3191,700,2
3328,732,1
22,4,2
75,15,2
480,105,2
2877,631,1
4569,999,1
2751,603,1
2507,551,1
2962,649,2
3403,746,2
2424,529,1
696,152,1
2818,619,1
1703,371,1
329,73,1
2989,655,2
2620,574,2
4458,973,2
357,78,2
4072,887,2
736,161,1
4282,932,1
2243,485,2
4040,880,1
1989,433,2
960,214,2
3700,810,1
201,45,1
3975,866,2
1593,349,2
617,134,2
2954,648,1
2066,448,2
1775,385,2
791,173,1
1227,272,1
650,141,1
3680,805,1
223,50,1
3687,806,2
1823,396,2
2275,491,2
4265,928,1
831,181,2
3359,737,2
2532,556,1
392,86,2
476,105,1
433,96,1
537,117,2
2541,557,2
3309,728,2
3599,786,2
1535,336,1
2842,623,2
975,218,1
3679,805,1
3927,856,2
500,111,2
954,212,2
1273,282,1
2879,631,2
1658,361,2
2196,475,2
897,200,1
3003,658,2
762,166,2
2348,511,1
520,115,1
1993,434,1
4103,893,1
652,141,2
359,79,1
2203,476,2
2679,588,2
4531,989,1
280,63,1
3798,832,1
2703,593,2
3293,725,1
3419,749,1
55,11,1
1820,395,2
4247,923,2
1807,392,1
3553,777,1
4022,876,1
2028,441,1
214,48,2
2380,519,2
995,222,2
4413,964,2
1819,395,2
4309,938,2
408,90,2
1780,387,1
2963,649,2
3130,688,2
4545,992,2
4327,942,2
3021,663,2
38,8,2
1906,415,1
1451,317,2
1514,331,1
1137,252,1
4203,914,2
345,77,1
4037,879,2
3318,730,1
2349,511,2
4236,921,1
1654,361,1
4194,912,2
1138,252,1
4378,956,1
2138,462,2
2007,437,1
4003,871,2
1286,284,2
1297,286,2
4359,951,1
3643,795,1
4501,982,2
3832,839,2
2163,467,2
1277,282,2
492,109,2
2688,590,1
469,103,2
1670,365,1
489,109,2
2126,460,2
4412,964,2
540,118,1
3677,804,2
2001,436,1
4165,905,1
941,209,1
4281,932,1
2746,602,2
3402,746,1
1053,234,2
1637,357,2
496,110,1
3957,863,1
2048,445,1
349,77,2
1104,245,1
1206,268,2
2159,467,1
917,204,1
2218,480,1
4532,989,1
2244,485,2
4284,932,2
4174,907,1
2481,544,1
375,83,1
2702,593,2
653,141,2
3608,789,1
853,187,2
2430,531,1
1089,243,1
