miller2_FiYe,miller2_OrgCl,miller2_OrganT,miller2_TrDev,miller2_Biodiv,miller2_ContiID,miller2_FCeID,miller2_OrgaSu,miller2_KnowFoDev,miller2_BilaAiMar,miller2_IndIss,miller2_AmoSp,miller2_ICTAATFDev,miller2_SeN,miller2_ContiNa,miller2_OrgID,miller2_ClimChaMiti,miller2_ChiIss,miller2_CoRePe,miller2_SecPer,miller2_MaxCIDAContr,miller2_IRTCPe,miller2_CliChAdap,miller2_CouReNa,miller2_UrIs,miller2_ProPr,miller2_PBATy,miller2_EnviSustain,miller2_Dese,miller2_PartDeveAGoGove,miller2_YoIs,miller2_DisIss,miller2_GenEqu,miller2_OrganiN,miller2_PrBroCoID,miller2_CounRegID,miller2_SecID,miller2_SecN
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,NR,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,NR,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,NR,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,NR,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,NR,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,NR,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PG,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PG,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PG,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PG,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PG,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PG,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PG,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Asia,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PK,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Asia,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PK,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Asia,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PK,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Asia,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PK,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Asia,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PK,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Asia,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PK,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,3,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Asia,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,PK,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SB,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SB,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SB,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SB,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SB,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SB,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SB,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SC,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SC,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SC,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SC,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SC,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SC,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SC,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SL,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SL,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SL,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SL,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SL,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SL,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SL,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SZ,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SZ,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SZ,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SZ,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SZ,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SZ,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,SZ,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TO,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TO,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TO,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TO,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TO,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TO,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TO,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TT,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TT,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TT,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TT,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TT,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TT,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TT,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TV,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TV,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TV,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TV,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TV,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TV,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TV,5,33110,Trade policy and administrative management
