CURB,ASCTY,AST,DI,ASSTT,ASSCAT,SRI,VAI,ASSSUBCEFRAC,RELATY,CI,ASSI,BAFO,ASSST,CONSCO,SRASSI,ASSTAI,TII,Ti,Des,ASSORG,CHEI,ASTI
Intermediate,,A,858,In vivo,,1,,,N,,9234,BAO_0000218,,1,,10116.0,,50597,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 0.5 umol/kg (iv),Rattus norvegicus,CHEMBL626902,
Intermediate,,A,858,In vivo,,1,,,N,,9235,BAO_0000218,,1,,10116.0,,50597,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 5 umol/kg (iv),Rattus norvegicus,CHEMBL626903,
Intermediate,,A,5355,In vivo,,1,,,N,,9236,BAO_0000218,,1,,10116.0,,50597,Time for peak concentration (tmax) at a dose of 10 mg/kg in rats,Rattus norvegicus,CHEMBL874443,
Intermediate,,A,5355,In vivo,,1,,,N,,9237,BAO_0000218,,1,,10116.0,,50597,Time for peak concentration (tmax) at a dose of 20 mg/kg in rats,Rattus norvegicus,CHEMBL626904,
Intermediate,,A,6305,,,1,,,N,,9238,BAO_0000218,,1,,10116.0,,50597,Half life in rats,Rattus norvegicus,CHEMBL626905,
Intermediate,,A,13501,In vivo,,1,,,N,,9239,BAO_0000218,,1,,10116.0,1969.0,50597,Apparent Half life was determined from the linear portion of the log plasma concentration-time profile after oral administration of compound 18 at a dose of 4 mg/kg to rat,Rattus norvegicus,CHEMBL873830,Plasma
Intermediate,,A,17594,In vivo,,1,,,N,,9240,BAO_0000218,,1,,10116.0,,50597,Apparent half-life after single intravenous bolus of 1 mg/kg in rats,Rattus norvegicus,CHEMBL626906,
Intermediate,,A,4186,In vivo,,1,,,N,,9241,BAO_0000218,,1,,10116.0,1969.0,50597,Apparent terminal elimination half-life in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,Rattus norvegicus,CHEMBL631076,Plasma
Intermediate,,A,2932,,,1,,,N,,9242,BAO_0000218,,1,,10116.0,1969.0,50597,Biological half-life was measured in plasma of rats,Rattus norvegicus,CHEMBL631077,Plasma
Intermediate,,A,17065,In vivo,,1,,,N,,9243,BAO_0000218,,1,,10116.0,,50597,Circulatory half life measured after intravenous bolus administration of 50 mg/kg of compound to rats,Rattus norvegicus,CHEMBL631078,
Intermediate,,A,15765,In vivo,,1,,,N,,9244,BAO_0000218,,1,,10116.0,,50597,Compound demonstarted an oral bioavailability of 6% with the half-life time as given in rats.,Rattus norvegicus,CHEMBL631079,
Intermediate,,A,2713,In vivo,,1,,,N,,9245,BAO_0000218,,1,,10116.0,,50597,Compound was evaluated for half life (t1/2) upon intravenous administration of 1 mg/Kg in rats,Rattus norvegicus,CHEMBL631080,
Intermediate,,A,2661,In vivo,,1,,,N,,9246,BAO_0000218,,1,,10116.0,,50597,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to female wistar rats,Rattus norvegicus,CHEMBL631081,
Intermediate,,A,2661,In vivo,,1,,,N,,9247,BAO_0000218,,1,,10116.0,,50597,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to male wistar rats,Rattus norvegicus,CHEMBL631239,
Intermediate,,A,740,,,1,,,N,,9248,BAO_0000218,,1,,10116.0,1969.0,50597,Compound was evaluated for plasma half life in rat,Rattus norvegicus,CHEMBL631240,Plasma
Intermediate,,A,6597,,,1,,,N,,9249,BAO_0000218,,1,,10116.0,1969.0,50597,AUC value at a dose of 5 mg/kg (p.o.) in rats,Rattus norvegicus,CHEMBL631241,Plasma
Intermediate,,A,2959,,,1,,,N,,9250,BAO_0000218,,1,,10116.0,1969.0,50597,AUC value after administration of 20 mg/Kg oral dose in rat,Rattus norvegicus,CHEMBL631242,Plasma
Intermediate,,A,17594,,,1,,,N,,9251,BAO_0000218,,1,,10116.0,1969.0,50597,AUC0-24 after repeated oral dose of compound at 1 mg/kg in rats,Rattus norvegicus,CHEMBL631243,Plasma
Intermediate,,A,17596,,,1,,,N,,9252,BAO_0000218,,1,,10116.0,1969.0,50597,AUC0-96 after administration at 50 mg/kg,Rattus norvegicus,CHEMBL874444,Plasma
Intermediate,,A,17594,,,1,,,N,,9253,BAO_0000218,,1,,10116.0,1969.0,50597,AUC0-infinity after single intravenous bolus of 1 mg/kg in rats,Rattus norvegicus,CHEMBL631244,Plasma
Intermediate,,A,3293,,,1,,,N,,9254,BAO_0000218,,1,,10116.0,,50597,"Absorption behavior was judged by the area under the curve, determined after oral dose of 30 mg/kg in rats.",Rattus norvegicus,CHEMBL631245,
Intermediate,,A,6757,,,1,,,N,,9255,BAO_0000218,,1,,10116.0,,50597,Area under curve (0-24 hr) at a dose of 10 mg/kg in male SD rats,Rattus norvegicus,CHEMBL627162,
Intermediate,,A,6757,,,1,,,N,,9256,BAO_0000218,,1,,10116.0,,50597,Area under curve (0-24 hr) at a dose of 100 mg/kg in male SD rats,Rattus norvegicus,CHEMBL627163,
Intermediate,,A,6757,,,1,,,N,,9257,BAO_0000218,,1,,10116.0,,50597,Area under curve (0-24 hr) at a dose of 50 mg/kg in male SD rats,Rattus norvegicus,CHEMBL627164,
Intermediate,,A,5979,,,1,,,N,,9258,BAO_0000218,,1,,10116.0,2113.0,50597,Area under curve (AUC) at a dose 1 mg/kg was determined in rat kidney,Rattus norvegicus,CHEMBL627165,Kidney
Intermediate,,A,5979,,,1,,,N,,9259,BAO_0000218,,1,,10116.0,,50597,Area under curve (AUC) at a dose 1 mg/kg was determined in rat liver,Rattus norvegicus,CHEMBL627166,
Intermediate,,A,5979,,,1,,,N,,9260,BAO_0000218,,1,,10116.0,,50597,Area under curve (AUC) at a dose 1 mg/kg was determined in rat lung,Rattus norvegicus,CHEMBL627167,
Intermediate,,A,4026,,,1,,,N,,9261,BAO_0000218,,1,,10116.0,,50597,Area under curve (AUC) at a dose of 30 mg/kg in rats,Rattus norvegicus,CHEMBL627822,
Intermediate,,A,5355,,,1,,,N,,9262,BAO_0000218,,1,,10116.0,,50597,Area under curve (AUC) was calculated using trapezoidal rule at a dose of 20 mg/kg in rats,Rattus norvegicus,CHEMBL627823,
Intermediate,,A,5355,,,1,,,N,,9263,BAO_0000218,,1,,10116.0,,50597,Area under curve (AUC) was calculated using trapezoidal rule. at a dose of 10 mg/kg in rats,Rattus norvegicus,CHEMBL627824,
Intermediate,,A,5355,,,1,,,N,,9264,BAO_0000218,,1,,10116.0,,50597,Area under curve (AUC) was calculated using trapezoidal rule at a dose of 20 mg/kg in rats,Rattus norvegicus,CHEMBL627825,
Intermediate,,A,5633,,,1,,,N,,9265,BAO_0000218,,1,,10116.0,,50597,Area under curve (AUC0-24 h) after administration (30 mg/kg) in rat,Rattus norvegicus,CHEMBL627826,
Intermediate,,A,1716,,,1,,,N,,9266,BAO_0000218,,1,,10116.0,,50597,Area under curve (Pharmacokinetic property) was determined,Rattus norvegicus,CHEMBL627827,
Intermediate,,A,1716,,,1,,,N,,9267,BAO_0000218,,1,,10116.0,,50597,Area under curve (Pharmacokinetic property) of the compound; Not determined,Rattus norvegicus,CHEMBL627828,
Intermediate,,A,4689,,,1,,,N,,9268,BAO_0000218,,1,,10116.0,,50597,Area under curve after intravenous administration (1 mg/kg) in rat,Rattus norvegicus,CHEMBL627829,
Intermediate,,A,4527,,,1,,,N,,9269,BAO_0000218,,1,,10116.0,,50597,Area under curve by intravenous administration at a dose of 10 uM/kg in rat was determined,Rattus norvegicus,CHEMBL627830,
Intermediate,,A,4527,,,1,,,N,,9270,BAO_0000218,,1,,10116.0,,50597,Area under curve by oral administration at a dose of 100 uM/kg in rat was determined,Rattus norvegicus,CHEMBL627831,
Intermediate,,A,15662,,,1,,,N,,9271,BAO_0000218,,1,,10116.0,,50597,Area under curve in male SD rats was observed after oral administration in rat,Rattus norvegicus,CHEMBL627832,
Intermediate,,A,4413,,,1,,,N,,9272,BAO_0000218,,1,,10116.0,,50597,Area under curve of compound after iv administration of 20 mg/kg dose in rat,Rattus norvegicus,CHEMBL627833,
Expert,,A,3598,,,1,,,N,,9273,BAO_0000218,,1,,10116.0,,50597,Area under curve of compound determined in rat after iv administration at a dose of 10 mg/kg,Rattus norvegicus,CHEMBL627834,
Expert,,A,3598,,,1,,,N,,9274,BAO_0000218,,1,,10116.0,,50597,Area under curve of compound from zero time to infinity determined in rat after iv administration at a dose of 10 mg/kg,Rattus norvegicus,CHEMBL628004,
Intermediate,,A,5964,,,1,,,N,,9275,BAO_0000218,,1,,10116.0,,50597,Area under curve at 5 mg/kg po was determined in rat,Rattus norvegicus,CHEMBL628005,
Intermediate,,A,4689,,,1,,,N,,9276,BAO_0000218,,1,,10116.0,,50597,Area under curve in Rat at a oral dose of 5 mg/kg,Rattus norvegicus,CHEMBL628006,
Intermediate,,A,4186,,,1,,,N,,9277,BAO_0000218,,1,,10116.0,,50597,Area under curve in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,Rattus norvegicus,CHEMBL628007,
Intermediate,,A,5510,,,1,,,N,,9278,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined,Rattus norvegicus,CHEMBL625676,
Intermediate,,A,17858,,,1,,,N,,9279,BAO_0000218,,1,,10116.0,,50597,Area under curve after 10 mg/kg oral administration in rat at 0-24 hr,Rattus norvegicus,CHEMBL631309,
Intermediate,,A,17804,,,1,,,N,,9280,BAO_0000218,,1,,10116.0,,50597,Area under curve after intravenous administration at 3 mg/kg,Rattus norvegicus,CHEMBL631310,
Intermediate,,A,6106,,,1,,,N,,9281,BAO_0000218,,1,,10116.0,,50597,Area under curve after peroral administration at 10 mg/kg in rat for 0-6 h,Rattus norvegicus,CHEMBL631311,
Intermediate,,A,5964,,,1,,,N,,9282,BAO_0000218,,1,,10116.0,,50597,Area under curve at 4 hr in rat,Rattus norvegicus,CHEMBL631312,
Intermediate,,A,4026,,,1,,,N,,9283,BAO_0000218,,1,,10116.0,,50597,Area under curve at a dose of 30 mg/kg,Rattus norvegicus,CHEMBL631313,
Intermediate,,A,4756,,,1,,,N,,9284,BAO_0000218,,1,,10116.0,,50597,Area under curve at the dose of 2 mg/Kg administered perorally in rats,Rattus norvegicus,CHEMBL631314,
Intermediate,,A,4756,,,1,,,N,,9285,BAO_0000218,,1,,10116.0,,50597,Area under curve at the dose of 5 mg/Kg administered perorally in rats,Rattus norvegicus,CHEMBL631315,
Intermediate,,A,5862,,,1,,,N,,9286,BAO_0000218,,1,,10116.0,,50597,Area under curve for a 2-mpk po dose in SD rats,Rattus norvegicus,CHEMBL631316,
Intermediate,,A,5862,,,1,,,N,,9287,BAO_0000218,,1,,10116.0,,50597,Area under curve in SD rats,Rattus norvegicus,CHEMBL631317,
Intermediate,,A,6644,,,1,,,N,,9288,BAO_0000218,,1,,10116.0,,50597,Area under curve in rat after oral administration at 13 mg/kg dose,Rattus norvegicus,CHEMBL874471,
Intermediate,,A,5871,,,1,,,N,,9289,BAO_0000218,,1,,10116.0,,50597,Area under curve in rat by po administration at 0-24 hr,Rattus norvegicus,CHEMBL631318,
Intermediate,,A,5919,,,1,,,N,,9290,BAO_0000218,,1,,10116.0,1969.0,50597,Area under curve in rat plasma,Rattus norvegicus,CHEMBL631319,Plasma
Intermediate,,A,5939,,,1,,,N,,9291,BAO_0000218,,1,,10116.0,,50597,Area under curve in rat plasma for 0-4 hr after peroral administration at 10 mg/kg,Rattus norvegicus,CHEMBL631320,
Intermediate,,A,5939,,,1,,,N,,9292,BAO_0000218,,1,,10116.0,,50597,Area under curve in rat plasma for 0-4 hr after peroral administration at 5 mg/kg,Rattus norvegicus,CHEMBL631321,
Intermediate,,A,10,,,1,,,N,,9293,BAO_0000218,,1,,10116.0,,50597,Area under curve was evaluated in rat at 3 mg/kg dose administered intravenously,Rattus norvegicus,CHEMBL631322,
Intermediate,,A,11149,,,1,,,N,,9294,BAO_0000218,,1,,10116.0,,50597,Area under curve was measured from the graph obtained from concentration Vs time after oral administration to male F344 rats,Rattus norvegicus,CHEMBL631323,
Intermediate,,A,5302,,,1,,,N,,9295,BAO_0000218,,1,,10116.0,,50597,Area under curve value in rat at a dose of 5 mg/kg,Rattus norvegicus,CHEMBL631324,
Intermediate,,A,17796,,,1,,,N,,9296,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined after oral administration in rats,Rattus norvegicus,CHEMBL631325,
Intermediate,,A,4890,,,1,,,N,,9297,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined after oral administration at a dose 10 mg/kg to male Sprague-Dawley rats,Rattus norvegicus,CHEMBL631326,
Intermediate,,A,6011,,,1,,,N,,9298,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined after peroral administration in rat,Rattus norvegicus,CHEMBL631327,
Intermediate,,A,5375,,,1,,,N,,9299,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined at a dose 30 mpk administered orally.,Rattus norvegicus,CHEMBL631328,
Intermediate,,A,17764,,,1,,,N,,9300,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for compound after intravenous administration in rats at 24 uM/kg,Rattus norvegicus,CHEMBL631329,
Intermediate,,A,4368,,,1,,,N,,9301,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined for the compound by intravenous administration of 3.4 mg/kg in rat,Rattus norvegicus,CHEMBL627217,
Intermediate,,A,5610,,,1,,,N,,9302,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in male rat,Rattus norvegicus,CHEMBL626352,
Intermediate,,A,5833,,,1,,,N,,9303,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in rat after PO administration,Rattus norvegicus,CHEMBL626353,
Intermediate,,A,4257,,,1,,,N,,9304,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in rat after a 3 mg/kg of oral dose,Rattus norvegicus,CHEMBL626354,
Intermediate,,A,5937,,,1,,,N,,9305,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in rat after oral administration at a concentration 1 mg/kg,Rattus norvegicus,CHEMBL626355,
Intermediate,,A,5932,,,1,,,N,,9306,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in rat after oral administration at a concentration 30 mg/kg,Rattus norvegicus,CHEMBL626356,
Intermediate,,A,5932,,,1,,,N,,9307,BAO_0000218,,1,,10116.0,,50597,Area under curve was determined in rat after oral administration at a concentration 30 mg/kg; NA= Not active,Rattus norvegicus,CHEMBL626357,
Intermediate,,A,17411,,,1,,,N,,9308,BAO_0000218,,1,,10116.0,,50597,Liver concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,Rattus norvegicus,CHEMBL626358,
Intermediate,,A,17411,,,1,,,N,,9309,BAO_0000218,,1,,10116.0,,50597,Lung concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,Rattus norvegicus,CHEMBL626359,
Intermediate,,A,17771,,,1,,,N,,9310,BAO_0000218,,1,,10116.0,1969.0,50597,Peak plasma concentration in rat at a dose of 3 mg/kg,Rattus norvegicus,CHEMBL626360,Plasma
Intermediate,,A,1628,,,1,,,N,,9311,BAO_0000218,,1,,10116.0,,50597,Plasma concentration at 2 hr in rats was evaluated.,Rattus norvegicus,CHEMBL626361,
Intermediate,,A,1628,,,1,,,N,,9312,BAO_0000218,,1,,10116.0,,50597,Plasma concentration at 2 hr in rats was evaluated; Not available,Rattus norvegicus,CHEMBL626362,
Intermediate,,A,17411,,,1,,,N,,9313,BAO_0000218,,1,,10116.0,,50597,Serum concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,Rattus norvegicus,CHEMBL626363,
Intermediate,,A,4910,,,1,,,N,,9314,BAO_0000218,,1,,10116.0,,50597,Tested for concentration in brain after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,CHEMBL626970,
Intermediate,,A,4910,,,1,,,N,,9315,BAO_0000218,,1,,10116.0,,50597,Tested for concentration in brain after 2 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,CHEMBL626971,
Intermediate,,A,4910,,,1,,,N,,9316,BAO_0000218,,1,,10116.0,1969.0,50597,Tested for plasma concentration after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,CHEMBL626972,Plasma
Intermediate,,A,4910,,,1,,,N,,9317,BAO_0000218,,1,,10116.0,1969.0,50597,Tested for plasma concentration after 2 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,CHEMBL626973,Plasma
Intermediate,,A,4910,,,1,,,N,,9318,BAO_0000218,,1,,10116.0,1969.0,50597,Tested for plasma concentration in the after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,CHEMBL626974,Plasma
Intermediate,,A,4910,,,1,,,N,,9319,BAO_0000218,,1,,10116.0,1969.0,50597,Tested for plasma concentration in the after 2 hrs of intravenous administration (5 mg/kg) to male rats,Rattus norvegicus,CHEMBL874592,Plasma
Intermediate,,A,5510,,,1,,,N,,9320,BAO_0000218,,1,,10116.0,,50597,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C,Rattus norvegicus,CHEMBL626975,
Intermediate,,A,5510,,,1,,,N,,9321,BAO_0000218,,1,,10116.0,,50597,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Converted to an unknown compound,Rattus norvegicus,CHEMBL626976,
Intermediate,,A,5510,,,1,,,N,,9322,BAO_0000218,,1,,10116.0,,50597,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Not determined,Rattus norvegicus,CHEMBL626977,
Intermediate,,A,5510,,,1,,,N,,9323,BAO_0000218,,1,,10116.0,,50597,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Not tested,Rattus norvegicus,CHEMBL626978,
Intermediate,,A,16427,,,1,,,N,,9324,BAO_0000218,,1,,10116.0,,50597,PK study was carried to determine the relative absorption ranking in rat.,Rattus norvegicus,CHEMBL626979,
Intermediate,,A,4689,In vivo,,1,,,N,,9325,BAO_0000218,,1,,10116.0,1969.0,50597,Maximum plasma concentration in Rat at a oral dose of 5 mg/kg,Rattus norvegicus,CHEMBL626980,Plasma
Intermediate,,A,11450,,,1,,,N,,9326,BAO_0000218,,1,,10116.0,178.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.57-0.75 % dose/g",Rattus norvegicus,CHEMBL626981,Blood
Intermediate,,A,11450,,,1,,,N,,9327,BAO_0000218,,1,,10116.0,178.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.06-0.63 % dose/g",Rattus norvegicus,CHEMBL626982,Blood
Intermediate,,A,11450,,,1,,,N,,9328,BAO_0000218,,1,,10116.0,178.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.40-0.55 % dose/g",Rattus norvegicus,CHEMBL626983,Blood
Intermediate,,A,11450,,,1,,,N,,9329,BAO_0000218,,1,,10116.0,178.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.28-0.37% dose/g",Rattus norvegicus,CHEMBL622522,Blood
Intermediate,,A,11450,,,1,,,N,,9330,BAO_0000218,,1,,10116.0,178.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.56-0.74 % dose/g",Rattus norvegicus,CHEMBL622523,Blood
Intermediate,,A,11450,,,1,,,N,,9331,BAO_0000218,,1,,10116.0,178.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from % dose/g",Rattus norvegicus,CHEMBL622524,Blood
Intermediate,,A,11450,,,1,,,N,,9332,BAO_0000218,,1,,10116.0,955.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.20-2.85 % dose/g",Rattus norvegicus,CHEMBL622525,Brain
Intermediate,,A,11450,,,1,,,N,,9333,BAO_0000218,,1,,10116.0,955.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.16-1.76 % dose/g",Rattus norvegicus,CHEMBL622526,Brain
Intermediate,,A,11450,,,1,,,N,,9334,BAO_0000218,,1,,10116.0,955.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.96-3.72 % dose/g",Rattus norvegicus,CHEMBL619849,Brain
Intermediate,,A,11450,,,1,,,N,,9335,BAO_0000218,,1,,10116.0,955.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 2.57-3.59 % dose/g",Rattus norvegicus,CHEMBL619850,Brain
Intermediate,,A,11450,,,1,,,N,,9336,BAO_0000218,,1,,10116.0,955.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.36-1.53 % dose/g",Rattus norvegicus,CHEMBL623864,Brain
Intermediate,,A,11450,,,1,,,N,,9337,BAO_0000218,,1,,10116.0,955.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.81-1.08 % dose/g",Rattus norvegicus,CHEMBL623865,Brain
Intermediate,,A,11450,,,1,,,N,,9338,BAO_0000218,,1,,10116.0,948.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.84-0.98 % dose/g",Rattus norvegicus,CHEMBL623866,Heart
Intermediate,,A,11450,,,1,,,N,,9339,BAO_0000218,,1,,10116.0,948.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.06-0.53 % dose/g",Rattus norvegicus,CHEMBL623867,Heart
Intermediate,,A,11450,,,1,,,N,,9340,BAO_0000218,,1,,10116.0,948.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.22-1.48 % dose/g",Rattus norvegicus,CHEMBL877615,Heart
Intermediate,,A,11450,,,1,,,N,,9341,BAO_0000218,,1,,10116.0,948.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.85-1.13 % dose/g",Rattus norvegicus,CHEMBL623868,Heart
Intermediate,,A,11450,,,1,,,N,,9342,BAO_0000218,,1,,10116.0,948.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.55-0.63 % dose/g",Rattus norvegicus,CHEMBL623869,Heart
Intermediate,,A,11450,,,1,,,N,,9343,BAO_0000218,,1,,10116.0,948.0,50597,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.33-0.42 % dose/g",Rattus norvegicus,CHEMBL623870,Heart
Intermediate,,A,16434,,,1,,,N,,9344,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,Rattus norvegicus,CHEMBL623871,Lung
Intermediate,,A,16434,,,1,,,N,,9345,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,Rattus norvegicus,CHEMBL623872,Lung
Intermediate,,A,16435,,,1,,,N,,9346,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,Rattus norvegicus,CHEMBL622129,Lung
Intermediate,,A,16435,,,1,,,N,,9347,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,Rattus norvegicus,CHEMBL622130,Lung
Intermediate,,A,16435,,,1,,,N,,9348,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,Rattus norvegicus,CHEMBL622131,Lung
Intermediate,,A,16435,,,1,,,N,,9349,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,Rattus norvegicus,CHEMBL622132,Lung
Intermediate,,A,16435,,,1,,,N,,9350,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,Rattus norvegicus,CHEMBL622133,Lung
Intermediate,,A,16435,,,1,,,N,,9351,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,Rattus norvegicus,CHEMBL622134,Lung
Intermediate,,A,16435,,,1,,,N,,9352,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lungs of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,Rattus norvegicus,CHEMBL622135,Lung
Intermediate,,A,16435,,,1,,,N,,9353,BAO_0000218,,1,,10116.0,2048.0,50597,Radioactivity distribution in lungs of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,Rattus norvegicus,CHEMBL622136,Lung
Intermediate,,A,16434,,,1,,,N,,9354,BAO_0000218,,1,,10116.0,2385.0,50597,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,Rattus norvegicus,CHEMBL622137,Muscle tissue
Intermediate,,A,16434,,,1,,,N,,9355,BAO_0000218,,1,,10116.0,2385.0,50597,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,Rattus norvegicus,CHEMBL622138,Muscle tissue
Intermediate,,A,16434,,,1,,,N,,9356,BAO_0000218,,1,,10116.0,2385.0,50597,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,Rattus norvegicus,CHEMBL623017,Muscle tissue
Intermediate,,A,16434,,,1,,,N,,9357,BAO_0000218,,1,,10116.0,2385.0,50597,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,Rattus norvegicus,CHEMBL623018,Muscle tissue
Intermediate,,A,16434,,,1,,,N,,9358,BAO_0000218,,1,,10116.0,2385.0,50597,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,Rattus norvegicus,CHEMBL623019,Muscle tissue
Intermediate,,A,16434,,,1,,,N,,9359,BAO_0000218,,1,,10116.0,2385.0,50597,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,Rattus norvegicus,CHEMBL623020,Muscle tissue
Intermediate,,A,16434,,,1,,,N,,9360,BAO_0000218,,1,,10116.0,2385.0,50597,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min.,Rattus norvegicus,CHEMBL623021,Muscle tissue
