data_noleggio,cliente_id,data_pagamento,data_restituzione,ppersonale_id,ammontare,npersonale_id,pagamento_id,inventario_id,noleggio_id
2005-07-10 14:42:54,286,2005-07-10 14:42:54,2005-07-17 08:47:54,1,4.99,2,7743,1631,5796
2005-07-29 23:52:01,47,2005-07-29 23:52:01,2005-08-04 20:28:01,1,3.99,1,1304,75,8863
2005-07-27 11:22:17,24,2005-07-27 11:22:17,2005-08-04 05:45:17,1,1.99,1,643,3379,7266
2005-08-18 14:18:30,584,2005-08-18 14:18:30,2005-08-26 10:24:30,2,2.99,1,15658,4357,12541
2005-08-21 07:06:20,251,2005-08-21 07:06:20,2005-08-22 01:39:20,1,0.99,2,6784,1959,14292
2005-07-29 23:49:23,21,2005-07-29 23:49:23,2005-08-04 20:11:23,2,2.99,1,558,916,8862
2005-07-30 21:48:44,259,2005-07-30 21:48:44,2005-08-08 22:36:44,1,7.99,2,6996,1134,9444
2005-08-21 02:07:22,190,2005-08-21 02:07:22,2005-08-30 07:32:22,2,4.99,1,5172,4527,14141
2005-07-08 23:35:53,96,2005-07-08 23:35:53,2005-07-14 22:46:53,1,4.99,2,2603,3668,4961
2005-07-30 11:00:00,107,2005-07-30 11:00:00,2005-08-02 05:24:00,1,2.99,2,2894,3787,9155
2005-08-01 06:13:44,424,2005-08-01 06:13:44,2005-08-07 09:46:44,2,4.99,1,11470,2534,10369
2005-05-28 13:11:04,19,2005-05-28 13:11:04,2005-05-29 17:20:04,2,2.99,2,494,377,591
2005-06-19 20:01:59,10,2005-06-19 20:01:59,2005-06-26 01:28:59,1,0.99,2,258,1783,2814
2005-07-28 21:38:16,429,2005-07-28 21:38:16,2005-08-07 01:34:16,2,7.99,2,11593,641,8175
2005-07-29 05:16:35,396,2005-07-29 05:16:35,2005-07-31 01:49:35,2,2.99,1,10724,2466,8371
2005-07-29 18:28:15,303,2005-07-29 18:28:15,2005-08-05 23:38:15,2,6.99,1,8231,2374,8734
2005-07-28 07:56:00,249,2005-07-28 07:56:00,2005-07-30 10:33:00,1,2.99,2,6729,592,7804
2005-08-20 06:10:44,193,2005-08-20 06:10:44,2005-08-24 07:08:44,1,0.99,1,5237,4110,13608
2005-08-01 10:03:20,263,2005-08-01 10:03:20,2005-08-10 06:52:20,1,6.99,1,7115,1993,10476
2005-06-19 04:56:27,267,2005-06-19 04:56:27,2005-06-26 08:56:27,1,6.99,2,7216,201,2582
2005-07-06 23:43:03,128,2005-07-06 23:43:03,2005-07-13 04:13:03,2,5.99,2,3443,3990,3995
2005-05-28 15:18:18,580,2005-05-28 15:18:18,2005-05-31 20:15:18,1,0.99,2,15534,1230,611
2005-07-12 03:05:38,48,2005-07-12 03:05:38,2005-07-19 07:12:38,2,3.99,1,1320,243,6498
2005-07-28 19:07:45,225,2005-07-28 19:07:45,2005-08-04 22:12:45,2,4.99,1,6079,1244,8110
2005-06-15 20:53:26,428,2005-06-15 20:53:26,2005-06-24 18:25:26,2,2.99,2,11559,565,1471
2005-07-27 20:37:19,228,2005-07-27 20:37:19,2005-08-04 19:35:19,2,8.99,2,6152,4134,7509
2005-07-31 09:15:38,459,2005-07-31 09:15:38,2005-08-03 10:31:38,1,4.99,2,12401,839,9744
2005-07-11 12:05:46,429,2005-07-11 12:05:46,2005-07-18 08:27:46,2,7.99,2,11587,995,6196
2005-07-12 22:29:18,88,2005-07-12 22:29:18,2005-07-19 16:46:18,1,4.99,1,2397,3311,6916
2005-08-20 10:24:41,17,2005-08-20 10:24:41,2005-08-22 04:44:41,1,2.99,1,463,1138,13732
2005-07-08 09:27:36,312,2005-07-08 09:27:36,2005-07-16 14:56:36,1,3.99,2,8463,674,4647
2005-08-20 02:21:40,23,2005-08-20 02:21:40,2005-08-21 03:26:40,2,0.99,1,627,2973,13511
2005-07-30 11:23:22,345,2005-07-30 11:23:22,2005-07-31 07:34:22,1,4.99,2,9327,4562,9163
2005-08-19 22:03:22,409,2005-08-19 22:03:22,2005-08-28 19:27:22,1,8.99,1,11081,692,13392
2005-05-27 02:52:21,412,2005-05-27 02:52:21,2005-06-01 00:55:21,1,4.99,2,11150,4001,333
2005-07-06 09:41:53,380,2005-07-06 09:41:53,2005-07-14 10:30:53,1,4.99,2,10281,1102,3688
2005-08-18 18:53:17,78,2005-08-18 18:53:17,2005-08-26 14:08:17,2,4.99,1,2135,3353,12653
2005-08-18 14:52:35,289,2005-08-18 14:52:35,2005-08-26 09:45:35,2,7.99,2,7835,167,12558
2005-08-02 08:59:04,47,2005-08-02 08:59:04,2005-08-04 11:00:04,1,0.99,1,1306,3310,11126
2005-06-19 17:22:31,457,2005-06-19 17:22:31,2005-06-25 22:43:31,1,3.99,2,12336,3431,2762
2005-07-31 14:55:11,159,2005-07-31 14:55:11,2005-08-02 13:58:11,1,4.99,2,4339,3829,9917
2005-08-22 16:06:49,40,2005-08-22 16:06:49,2005-08-25 17:23:49,1,2.99,1,1123,1033,15193
2005-07-28 00:34:06,88,2005-07-28 00:34:06,2005-08-06 00:13:06,1,8.99,1,2399,1833,7621
2005-07-31 00:22:42,320,2005-07-31 00:22:42,2005-08-03 23:24:42,1,0.99,1,8668,818,9509
2005-08-18 22:33:22,352,2005-08-18 22:33:22,2005-08-20 20:28:22,1,2.99,2,9529,2791,12751
2005-08-01 11:23:27,431,2005-08-01 11:23:27,2005-08-02 10:17:27,2,0.99,1,11633,3890,10508
2005-06-17 04:37:20,588,2005-06-17 04:37:20,2005-06-26 09:05:20,2,6.99,2,15738,1939,1903
2005-07-09 08:57:07,467,2005-07-09 08:57:07,2005-07-18 06:01:07,2,4.99,1,12590,1925,5160
2005-08-21 18:07:40,51,2005-08-21 18:07:40,2005-08-24 23:48:40,1,4.99,2,1423,3562,14617
2005-07-09 19:56:40,192,2005-07-09 19:56:40,2005-07-14 20:43:40,1,2.99,2,5200,3435,5400
2005-08-20 04:17:16,56,2005-08-20 04:17:16,2005-08-28 08:38:16,2,8.99,1,1559,820,13560
2005-08-21 08:36:03,205,2005-08-21 08:36:03,2005-08-24 12:31:03,1,0.99,2,5564,1789,14338
2005-07-11 15:02:04,458,2005-07-11 15:02:04,2005-07-17 10:54:04,2,3.99,1,12363,4087,6250
2005-07-30 05:36:40,148,2005-07-30 05:36:40,2005-08-07 06:20:40,1,5.99,1,4035,2911,9023
2005-07-11 15:11:33,319,2005-07-11 15:11:33,2005-07-15 19:55:33,1,4.99,2,8639,1459,6255
2005-07-06 19:25:18,192,2005-07-06 19:25:18,2005-07-10 17:42:18,1,2.99,2,5198,2868,3902
2005-07-12 01:05:11,387,2005-07-12 01:05:11,2005-07-20 23:26:11,2,6.99,2,10484,259,6456
2005-08-23 03:58:28,98,2005-08-23 03:58:28,2005-08-31 03:28:28,1,7.99,2,2663,4004,15536
2005-07-06 12:40:38,320,2005-07-06 12:40:38,2005-07-11 09:29:38,2,4.99,1,8659,30,3756
2005-07-30 08:23:39,369,2005-07-30 08:23:39,2005-07-31 06:00:39,1,0.99,1,9989,490,9089
2005-05-27 02:22:26,67,2005-05-27 02:22:26,2005-06-05 00:25:26,2,9.99,1,1823,1872,331
2005-08-20 11:43:43,198,2005-08-20 11:43:43,2005-08-27 07:56:43,1,5.99,2,5387,3847,13768
2005-07-28 07:39:39,419,2005-07-28 07:39:39,2005-08-02 05:34:39,1,4.99,2,11338,622,7796
2005-07-30 17:13:37,217,2005-07-30 17:13:37,2005-08-08 11:33:37,2,2.99,1,5892,4138,9317
2005-07-09 01:33:23,574,2005-07-09 01:33:23,2005-07-14 04:00:23,2,4.99,2,15376,1999,5010
2005-08-21 14:58:58,82,2005-08-21 14:58:58,2005-08-24 13:19:58,2,0.99,2,2241,2734,14518
2005-07-12 05:03:14,112,2005-07-12 05:03:14,2005-07-19 04:06:14,2,2.99,1,3007,2184,6550
2005-08-21 04:53:08,323,2005-08-21 04:53:08,2005-08-27 04:12:08,1,2.99,2,8750,3634,14224
2005-05-26 20:48:48,48,2005-05-26 20:48:48,2005-05-27 19:52:48,1,2.99,2,1313,1594,297
2005-07-29 04:50:22,416,2005-07-29 04:50:22,2005-08-05 08:50:22,2,5.99,1,11253,534,8349
2005-08-02 17:22:59,598,2005-08-02 17:22:59,2005-08-09 19:56:59,2,0.99,2,16026,1265,11350
2005-07-10 09:35:43,208,2005-07-10 09:35:43,2005-07-12 08:05:43,2,2.99,2,5640,2167,5693
2005-05-29 17:24:48,429,2005-05-29 17:24:48,2005-06-05 12:25:48,2,4.99,1,11580,1713,799
2005-08-18 20:20:59,66,2005-08-18 20:20:59,2005-08-22 17:00:59,1,0.99,1,1815,3695,12699
2005-08-20 14:48:42,158,2005-08-20 14:48:42,2005-08-21 14:55:42,2,2.99,2,4318,4192,13854
2005-07-27 22:44:29,532,2005-07-27 22:44:29,2005-08-01 03:04:29,2,2.99,1,14321,3068,7572
2005-08-18 07:47:31,250,2005-08-18 07:47:31,2005-08-22 12:08:31,1,0.99,2,6751,1418,12361
2005-07-07 21:47:29,8,2005-07-07 21:47:29,2005-07-11 20:14:29,2,3.99,2,214,3153,4409
2005-06-19 13:29:08,448,2005-06-19 13:29:08,2005-06-23 13:21:08,2,0.99,1,12089,2271,2697
2005-06-19 13:28:42,597,2005-06-19 13:28:42,2005-06-28 14:06:42,1,4.99,2,15987,2110,2696
2005-08-02 17:47:25,331,2005-08-02 17:47:25,2005-08-07 20:14:25,1,2.99,1,8951,2628,11362
2005-05-30 15:44:27,245,2005-05-30 15:44:27,2005-06-08 17:30:27,2,8.99,2,6627,585,948
2005-08-18 01:34:13,344,2005-08-18 01:34:13,2005-08-24 04:38:13,2,5.99,1,9307,3153,12183
2005-06-15 22:19:37,404,2005-06-15 22:19:37,2005-06-22 18:28:37,2,2.99,1,10912,4085,1506
2005-07-31 06:39:13,239,2005-07-31 06:39:13,2005-08-05 09:31:13,2,0.99,2,6461,681,9676
2005-07-06 20:18:50,46,2005-07-06 20:18:50,2005-07-12 21:56:50,1,4.99,1,1267,3198,3916
2005-06-15 17:44:57,167,2005-06-15 17:44:57,2005-06-22 20:53:57,1,3.99,2,4519,3816,1416
2005-07-27 04:16:37,545,2005-07-27 04:16:37,2005-08-05 02:34:37,1,5.99,1,14646,4518,7078
2005-07-10 21:57:14,70,2005-07-10 21:57:14,2005-07-16 19:32:14,1,5.99,1,1895,807,5927
2005-07-08 16:30:01,427,2005-07-08 16:30:01,2005-07-15 17:56:01,1,3.99,1,11539,3090,4793
2005-06-17 09:48:05,328,2005-06-17 09:48:05,2005-06-23 14:43:05,2,6.99,1,8854,2985,1980
2005-08-18 15:52:12,110,2005-08-18 15:52:12,2005-08-22 21:00:12,2,3.99,1,2970,773,12585
2005-08-01 05:03:03,339,2005-08-01 05:03:03,2005-08-09 05:13:03,2,3.99,2,9173,1295,10338
2005-05-29 01:50:53,528,2005-05-29 01:50:53,2005-06-03 02:28:53,2,3.99,1,14208,4276,695
2005-08-18 05:05:28,575,2005-08-18 05:05:28,2005-08-26 09:02:28,2,8.99,1,15416,443,12289
2005-07-29 23:06:13,543,2005-07-29 23:06:13,2005-08-02 20:16:13,2,4.99,1,14607,3036,8845
2005-07-11 20:31:44,507,2005-07-11 20:31:44,2005-07-18 17:16:44,1,6.99,2,13673,1852,6351
2005-07-11 02:26:29,513,2005-07-11 02:26:29,2005-07-18 23:05:29,1,4.99,1,13816,4536,6027
2005-07-30 13:50:52,580,2005-07-30 13:50:52,2005-08-06 16:28:52,1,3.99,1,15547,1728,9239
2005-05-30 22:17:17,262,2005-05-30 22:17:17,2005-06-01 20:15:17,2,4.99,2,7070,2305,984
2005-08-23 13:02:59,158,2005-08-23 13:02:59,2005-08-24 17:45:59,1,2.99,2,4321,124,15763
2005-06-21 11:16:42,16,2005-06-21 11:16:42,2005-06-27 13:50:42,2,0.99,2,426,2945,3348
2005-08-20 19:29:44,296,2005-08-20 19:29:44,2005-08-24 21:10:44,1,1.99,1,8042,1971,13991
2005-08-18 05:19:57,436,2005-08-18 05:19:57,2005-08-21 00:53:57,2,0.99,1,11764,903,12297
2005-08-02 16:42:52,399,2005-08-02 16:42:52,2005-08-08 16:45:52,1,4.99,1,10800,2677,11329
2005-05-26 23:23:56,391,2005-05-26 23:23:56,2005-06-01 19:56:56,1,5.99,2,10590,26,317
2005-08-01 03:20:08,463,2005-08-01 03:20:08,2005-08-08 06:48:08,1,3.99,1,12516,669,10275
2005-06-14 23:17:03,46,2005-06-14 23:17:03,2005-06-15 20:43:03,1,4.99,1,1259,2508,1166
2005-08-17 16:10:19,402,2005-08-17 16:10:19,2005-08-20 13:54:19,2,0.99,2,10874,4253,11920
2005-05-31 07:48:07,519,2005-05-31 07:48:07,2005-06-05 08:51:07,1,3.99,2,13965,1591,1056
2005-08-19 00:22:24,368,2005-08-19 00:22:24,2005-08-19 22:53:24,1,4.99,2,9966,1285,12796
2005-05-31 09:12:13,32,2005-05-31 09:12:13,2005-06-01 06:15:13,2,4.99,1,880,2345,1067
2005-08-01 06:49:05,357,2005-08-01 06:49:05,2005-08-04 01:51:05,2,2.99,2,9656,2203,10391
2005-08-18 01:17:32,276,2005-08-18 01:17:32,2005-08-25 19:32:32,2,5.99,1,7488,1152,12178
2005-08-23 07:53:38,172,2005-08-23 07:53:38,2005-08-29 03:16:38,2,2.99,2,4686,445,15637
2005-08-01 23:46:58,333,2005-08-01 23:46:58,2005-08-09 19:42:58,2,4.99,2,9005,1516,10844
2005-08-22 10:15:54,503,2005-08-22 10:15:54,2005-08-25 07:21:54,2,4.99,1,13571,1871,15056
2005-07-31 16:01:26,342,2005-07-31 16:01:26,2005-08-04 11:15:26,1,0.99,2,9251,1745,9955
2005-08-17 16:20:37,15,2005-08-17 16:20:37,2005-08-26 16:53:37,1,7.99,2,402,3707,11922
2005-08-21 09:20:03,560,2005-08-21 09:20:03,2005-08-23 14:26:03,2,4.99,1,15015,2579,14363
2005-07-10 03:38:32,69,2005-07-10 03:38:32,2005-07-16 00:02:32,2,3.99,2,1874,2835,5569
2005-07-11 08:03:35,307,2005-07-11 08:03:35,2005-07-18 12:46:35,2,6.99,1,8341,2439,6125
2005-08-22 10:46:44,510,2005-08-22 10:46:44,2005-08-27 09:40:44,1,4.99,2,13756,468,15065
2005-07-09 14:06:56,105,2005-07-09 14:06:56,2005-07-11 14:21:56,2,4.99,2,2831,2899,5261
2005-07-09 05:45:40,289,2005-07-09 05:45:40,2005-07-15 05:31:40,1,4.99,1,7822,451,5089
2005-06-21 13:34:19,346,2005-06-21 13:34:19,2005-06-27 08:41:19,2,2.99,2,9339,4169,3372
2005-07-08 09:39:39,557,2005-07-08 09:39:39,2005-07-09 12:14:39,1,0.99,2,14916,4064,4651
2005-07-07 18:04:16,504,2005-07-07 18:04:16,2005-07-15 17:58:16,1,5.99,2,13584,638,4329
2005-08-17 17:00:42,69,2005-08-17 17:00:42,2005-08-26 22:07:42,1,3.99,1,1882,4466,11943
2005-08-23 07:24:27,105,2005-08-23 07:24:27,2005-08-29 12:36:27,2,4.99,2,2847,396,15624
2005-07-07 11:23:48,38,2005-07-07 11:23:48,2005-07-16 16:32:48,1,5.99,1,1039,2274,4202
2005-08-01 22:46:21,62,2005-08-01 22:46:21,2005-08-03 02:43:21,1,2.99,2,1700,877,10815
2005-07-10 02:39:40,367,2005-07-10 02:39:40,2005-07-12 01:39:40,2,4.99,2,9923,2119,5538
2005-05-30 09:26:19,384,2005-05-30 09:26:19,2005-06-01 10:45:19,1,0.99,2,10395,3497,898
2005-07-07 23:18:58,354,2005-07-07 23:18:58,2005-07-15 20:40:58,1,5.99,2,9560,2813,4449
2005-08-23 02:25:09,455,2005-08-23 02:25:09,2005-08-27 00:18:09,1,1.99,1,12304,2968,15494
2005-05-25 16:12:52,400,2005-05-25 16:12:52,2005-06-02 18:55:52,1,3.99,2,10806,178,95
2005-07-06 18:56:25,576,2005-07-06 18:56:25,2005-07-08 21:22:25,2,0.99,2,15433,2005,3889
2005-07-31 20:14:08,205,2005-07-31 20:14:08,2005-08-07 01:33:08,2,4.99,2,5562,2853,10086
2005-07-29 09:05:06,51,2005-07-29 09:05:06,2005-08-06 05:48:06,1,4.99,2,1405,344,8495
2005-07-27 02:36:40,252,2005-07-27 02:36:40,2005-07-28 06:58:40,1,4.99,1,6797,3113,7024
2005-08-01 08:11:07,248,2005-08-01 08:11:07,2005-08-04 11:12:07,2,4.99,2,6709,1692,10418
2005-08-21 15:24:24,405,2005-08-21 15:24:24,2005-08-23 17:14:24,2,0.99,2,10968,3755,14537
2005-07-08 19:05:34,281,2005-07-08 19:05:34,2005-07-17 15:05:34,2,6.99,2,7616,2974,4864
2005-08-19 02:23:23,139,2005-08-19 02:23:23,2005-08-28 04:55:23,1,6.99,2,3771,2289,12859
2005-08-18 10:35:13,263,2005-08-18 10:35:13,2005-08-26 08:20:13,2,5.99,2,7120,2543,12432
2005-07-12 18:20:54,153,2005-07-12 18:20:54,2005-07-21 00:03:54,2,9.99,2,4167,1013,6818
2005-07-29 15:16:37,427,2005-07-29 15:16:37,2005-08-07 20:45:37,2,5.99,2,11547,2033,8658
2005-07-10 23:24:02,210,2005-07-10 23:24:02,2005-07-12 20:28:02,2,0.99,1,5701,2517,5957
2005-08-19 05:11:47,407,2005-08-19 05:11:47,2005-08-21 00:59:47,2,2.99,1,11026,3070,12931
2005-08-22 20:55:56,313,2005-08-22 20:55:56,2005-08-27 18:52:56,1,0.99,1,8502,3653,15340
2005-05-30 06:41:32,17,2005-05-30 06:41:32,2005-05-31 07:39:32,2,4.99,1,449,4079,884
2005-08-22 01:49:07,404,2005-08-22 01:49:07,2005-08-30 04:28:07,2,5.99,1,10936,755,14835
2005-08-18 04:54:25,240,2005-08-18 04:54:25,2005-08-23 04:02:25,2,6.99,1,6494,574,12283
2005-06-16 00:26:07,304,2005-06-16 00:26:07,2005-06-19 22:37:07,2,4.99,2,8247,1467,1525
2005-05-31 05:53:00,506,2005-05-31 05:53:00,2005-06-01 05:24:00,1,2.99,1,13631,3155,1042
2005-07-12 01:35:40,594,2005-07-12 01:35:40,2005-07-20 20:11:40,1,6.99,1,15915,527,6473
2005-07-28 15:11:00,449,2005-07-28 15:11:00,2005-07-31 15:46:00,2,2.99,2,12126,22,8002
2005-08-17 05:50:21,338,2005-08-17 05:50:21,2005-08-20 03:43:21,2,4.99,1,9147,3569,11671
2005-08-01 21:37:10,160,2005-08-01 21:37:10,2005-08-03 01:33:10,2,0.99,1,4358,3350,10788
2005-06-16 04:52:28,62,2005-06-16 04:52:28,2005-06-23 07:36:28,1,0.99,1,1690,1781,1587
2005-06-16 16:38:10,258,2005-06-16 16:38:10,2005-06-17 13:13:10,1,2.99,1,6956,2777,1743
2005-08-02 19:29:01,592,2005-08-02 19:29:01,2005-08-11 16:50:01,1,8.99,1,15866,692,11410
2005-08-22 08:00:49,186,2005-08-22 08:00:49,2005-08-27 05:53:49,2,0.99,2,5070,2869,15001
2005-06-17 07:42:22,451,2005-06-17 07:42:22,2005-06-22 11:59:22,1,6.99,1,12165,105,1940
2005-05-28 11:09:14,6,2005-05-28 11:09:14,2005-06-01 13:27:14,1,2.99,2,147,375,577
2005-07-10 02:48:03,71,2005-07-10 02:48:03,2005-07-17 05:49:03,1,8.99,2,1918,1496,5543
2005-07-29 08:08:03,329,2005-07-29 08:08:03,2005-08-07 06:53:03,1,6.99,2,8891,2826,8460
2005-07-28 01:37:26,318,2005-07-28 01:37:26,2005-07-28 21:18:26,1,0.99,1,8619,2704,7649
2005-08-02 20:24:02,306,2005-08-02 20:24:02,2005-08-07 16:42:02,1,0.99,2,8315,2727,11440
2005-07-08 05:18:50,133,2005-07-08 05:18:50,2005-07-15 01:53:50,2,2.99,1,3593,4302,4566
2005-06-15 12:01:34,290,2005-06-15 12:01:34,2005-06-23 12:05:34,2,8.99,1,7846,1696,1336
2005-08-02 00:47:33,569,2005-08-02 00:47:33,2005-08-03 04:38:33,2,0.99,1,15245,3702,10884
2005-08-18 10:32:41,196,2005-08-18 10:32:41,2005-08-22 16:16:41,2,0.99,1,5309,2840,12430
2005-08-18 19:21:56,535,2005-08-18 19:21:56,2005-08-26 22:44:56,2,4.99,2,14419,4204,12673
2005-07-30 13:21:08,95,2005-07-30 13:21:08,2005-08-08 10:42:08,1,6.99,2,2586,3648,9222
2005-06-19 20:31:45,506,2005-06-19 20:31:45,2005-06-29 00:40:45,2,6.99,2,13637,2878,2824
2005-06-21 01:38:09,117,2005-06-21 01:38:09,2005-06-23 02:00:09,2,2.99,1,3151,1828,3218
2005-08-18 03:14:14,87,2005-08-18 03:14:14,2005-08-19 05:44:14,1,0.99,2,2378,2399,12232
2005-08-20 01:01:16,141,2005-08-20 01:01:16,2005-08-21 03:19:16,2,4.99,1,3825,3097,13470
2005-07-08 06:52:40,129,2005-07-08 06:52:40,2005-07-10 06:30:40,1,0.99,1,3480,3616,4602
2005-08-22 06:45:53,148,2005-08-22 06:45:53,2005-08-27 10:05:53,2,2.99,1,4053,1036,14965
2005-07-30 14:15:02,296,2005-07-30 14:15:02,2005-08-05 13:02:02,1,5.99,1,8034,2015,9249
2005-08-01 11:53:17,36,2005-08-01 11:53:17,2005-08-07 07:24:17,2,2.99,1,1000,3811,10525
2005-07-27 15:07:58,139,2005-07-27 15:07:58,2005-07-30 09:16:58,1,0.99,2,3766,3889,7369
2006-02-14 15:16:03,100,2006-02-14 15:16:03,,2,0.99,2,2711,418,15021
2005-05-25 04:06:21,230,2005-05-25 04:06:21,2005-05-25 23:55:21,1,0.99,1,6186,3832,32
2005-07-07 09:23:27,66,2005-07-07 09:23:27,2005-07-15 06:00:27,2,6.99,1,1801,3845,4165
2005-05-27 22:31:36,543,2005-05-27 22:31:36,2005-06-03 19:12:36,2,1.99,1,14596,2451,476
2005-05-31 00:57:08,222,2005-05-31 00:57:08,2005-06-02 22:35:08,2,2.99,1,6007,3461,1006
2005-05-30 01:56:11,369,2005-05-30 01:56:11,2005-06-01 06:34:11,2,0.99,2,9977,921,854
2005-08-22 21:36:51,531,2005-08-22 21:36:51,2005-08-24 16:46:51,2,0.99,1,14306,1950,15360
2005-06-17 10:47:24,35,2005-06-17 10:47:24,2005-06-19 05:12:24,1,2.99,1,955,634,1989
2005-07-11 01:27:49,45,2005-07-11 01:27:49,2005-07-12 06:02:49,2,2.99,1,1240,4422,6002
2005-07-30 01:05:30,252,2005-07-30 01:05:30,2005-08-01 23:32:30,1,0.99,1,6802,4148,8899
2005-07-31 21:08:56,198,2005-07-31 21:08:56,2005-08-01 23:35:56,1,4.99,2,5375,2643,10112
2005-08-22 04:15:05,82,2005-08-22 04:15:05,2005-08-31 06:07:05,2,4.99,1,2242,3061,14892
2005-07-27 08:18:38,302,2005-07-27 08:18:38,2005-08-01 03:24:38,1,0.99,1,8197,3384,7183
2005-07-30 06:03:11,52,2005-07-30 06:03:11,2005-08-04 01:42:11,1,4.99,1,1439,2220,9029
2005-08-18 18:31:47,530,2005-08-18 18:31:47,2005-08-22 21:07:47,1,4.99,2,14277,3201,12649
2005-08-02 19:10:21,587,2005-08-02 19:10:21,2005-08-04 00:44:21,2,4.99,2,15728,4072,11403
2005-07-09 23:43:49,542,2005-07-09 23:43:49,2005-07-15 05:03:49,1,6.99,2,14582,994,5477
2005-08-21 05:15:00,410,2005-08-21 05:15:00,2005-08-25 10:06:00,1,3.99,1,11115,3284,14237
2005-05-29 07:25:16,5,2005-05-29 07:25:16,2005-05-30 05:21:16,1,0.99,1,108,4124,731
2005-08-22 06:26:16,571,2005-08-22 06:26:16,2005-08-25 11:06:16,1,0.99,2,15310,3650,14956
2005-07-28 17:27:48,131,2005-07-28 17:27:48,2005-08-03 11:48:48,2,0.99,2,3540,2582,8071
2005-06-19 10:22:56,576,2005-06-19 10:22:56,2005-06-27 13:37:56,1,3.99,1,15429,2181,2651
2005-08-01 13:02:58,174,2005-08-01 13:02:58,2005-08-09 10:03:58,1,8.99,2,4733,2861,10559
2005-07-31 01:25:22,68,2005-07-31 01:25:22,2005-08-06 00:10:22,1,3.99,2,1857,3402,9538
2005-07-06 20:34:10,63,2005-07-06 20:34:10,2005-07-13 19:20:10,2,8.99,1,1710,2039,3923
2005-07-29 13:03:31,181,2005-07-29 13:03:31,2005-08-06 16:32:31,1,9.99,1,4926,3247,8601
2005-08-17 11:08:48,453,2005-08-17 11:08:48,2005-08-20 13:36:48,1,4.99,2,12238,3486,11794
2005-07-07 06:58:14,158,2005-07-07 06:58:14,2005-07-16 05:28:14,1,8.99,1,4298,780,4117
2005-07-28 06:52:12,175,2005-07-28 06:52:12,2005-07-30 12:48:12,1,0.99,1,4746,1003,7771
2005-08-22 12:01:48,155,2005-08-22 12:01:48,2005-08-27 16:12:48,1,0.99,1,4233,399,15106
2005-08-19 11:27:10,259,2005-08-19 11:27:10,2005-08-22 05:32:10,2,2.99,1,7002,2074,13112
2005-07-10 06:08:14,537,2005-07-10 06:08:14,2005-07-14 03:37:14,1,2.99,2,14460,1151,5630
2005-08-17 04:31:49,206,2005-08-17 04:31:49,2005-08-21 02:51:49,2,2.99,1,5587,2576,11634
2005-07-10 03:15:24,369,2005-07-10 03:15:24,2005-07-15 06:46:24,2,2.99,1,9985,1048,5561
2005-08-17 13:16:38,65,2005-08-17 13:16:38,2005-08-18 11:21:38,2,2.99,1,1783,14,11845
2005-07-12 22:39:03,265,2005-07-12 22:39:03,2005-07-21 18:54:03,2,6.99,2,7165,3322,6921
2005-08-02 19:45:33,91,2005-08-02 19:45:33,2005-08-06 17:40:33,2,0.99,1,2493,4490,11418
2005-05-27 02:15:30,248,2005-05-27 02:15:30,2005-06-04 05:09:30,2,7.99,2,6699,1536,330
2005-08-22 21:41:41,204,2005-08-22 21:41:41,2005-08-28 00:49:41,1,4.99,1,5549,4184,15364
2005-07-29 00:29:56,441,2005-07-29 00:29:56,2005-08-06 03:10:56,2,2.99,1,11899,608,8237
2005-06-20 11:51:59,395,2005-06-20 11:51:59,2005-06-24 10:51:59,1,4.99,1,10697,1543,3030
2005-05-27 14:48:20,219,2005-05-27 14:48:20,2005-05-31 14:39:20,1,0.99,2,5922,1019,414
2005-08-19 02:05:37,280,2005-08-19 02:05:37,2005-08-23 07:00:37,1,5.99,1,7603,3489,12849
2005-07-30 13:45:54,128,2005-07-30 13:45:54,2005-08-02 15:33:54,2,2.99,1,3453,1660,9234
2005-08-23 17:12:31,15,2005-08-23 17:12:31,2005-08-30 17:22:31,1,4.99,1,415,1652,15897
2005-05-27 10:37:27,28,2005-05-27 10:37:27,2005-05-30 05:45:27,2,2.99,1,750,434,388
2005-07-31 09:16:14,217,2005-07-31 09:16:14,2005-08-07 12:11:14,2,2.99,1,5894,3610,9745
2005-07-08 09:58:54,553,2005-07-08 09:58:54,2005-07-10 12:51:54,2,0.99,1,14838,1370,4662
2005-08-19 16:17:53,367,2005-08-19 16:17:53,2005-08-27 14:57:53,2,4.99,1,9937,3902,13235
2005-06-16 18:54:48,341,2005-06-16 18:54:48,2005-06-22 16:08:48,1,1.99,2,9217,2512,1778
2005-06-17 11:07:06,346,2005-06-17 11:07:06,2005-06-25 08:32:06,1,5.99,2,9338,2203,1994
2005-08-23 13:05:10,8,2005-08-23 13:05:10,2005-08-25 16:15:10,1,2.99,1,229,2937,15764
2005-05-30 05:03:04,548,2005-05-30 05:03:04,2005-06-06 10:35:04,2,3.99,1,14711,3904,872
2005-08-02 19:13:39,10,2005-08-02 19:13:39,2005-08-07 19:19:39,1,0.99,2,273,418,11405
2005-08-18 08:26:13,266,2005-08-18 08:26:13,2005-08-19 07:21:13,2,0.99,1,7199,4418,12378
2005-08-01 04:58:42,445,2005-08-01 04:58:42,2005-08-09 02:00:42,2,1.99,1,12011,3387,10334
2005-08-22 17:53:06,20,2005-08-22 17:53:06,2005-08-25 18:43:06,2,0.99,2,542,977,15248
