miller2_FiY,miller2_ProjNu,miller2_OrganiT,miller2_MaxiCIDACont,miller2_ParticiDeveloAnGGov,miller2_ICTAAToFoDeve,miller2_ReProg,miller2_OrganiS,miller2_GenEq,miller2_CounReID,miller2_SecPe,miller2_OrgCla,miller2_IndiIs,miller2_ContID,miller2_DisabIs,miller2_IRTCPe,miller2_BraID,miller2_FSTCPe,miller2_OrgaID,miller2_ClimChMiti,miller2_Desert,miller2_YoIss,miller2_AmSp,miller2_CounRegN,miller2_OrgNa,miller2_ClChaAda,miller2_FuCeN,miller2_KnowFDevel,miller2_CFLI,miller2_DiN,miller2_DiID,miller2_TraDevelo,miller2_UntAmProBud,miller2_ProjBrowCoID,miller2_ChiIs,miller2_PBATy,miller2_EnviSust,miller2_Biod,miller2_UrbIs,miller2_ContiN,miller2_CoRePerc,miller2_SeID,miller2_SecN
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,UG,0,Not PBA,1,0,0,Africa,0.0222,15160,Human rights
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,UG,0,Not PBA,1,0,0,Africa,0.0222,24010,Financial policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,UG,0,Not PBA,1,0,0,Africa,0.0222,31110,Agricultural policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.2,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,57720.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,UG,0,Not PBA,1,0,0,Africa,0.0222,33110,Trade policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,1,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VC,0,Not PBA,1,0,0,America,0.0222,11330,Vocational training
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.4,Multilateral,0,1,0,0.0,B5100,0.0,1001627,1,0,1,115440.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VC,0,Not PBA,1,0,0,America,0.0222,15110,Public sector policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VC,0,Not PBA,1,0,0,America,0.0222,15130,Legal and judicial development
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,1,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VC,0,Not PBA,1,0,0,America,0.0222,15160,Human rights
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VC,0,Not PBA,1,0,0,America,0.0222,24010,Financial policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VC,0,Not PBA,1,0,0,America,0.0222,31110,Agricultural policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.2,Multilateral,0,1,0,0.0,B5100,0.0,1001627,1,0,1,57720.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VC,0,Not PBA,1,0,0,America,0.0222,33110,Trade policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VU,0,Not PBA,1,0,0,Oceania,0.0222,11330,Vocational training
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.4,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,115440.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VU,0,Not PBA,1,0,0,Oceania,0.0222,15110,Public sector policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VU,0,Not PBA,1,0,0,Oceania,0.0222,15130,Legal and judicial development
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VU,0,Not PBA,1,0,0,Oceania,0.0222,15160,Human rights
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VU,0,Not PBA,1,0,0,Oceania,0.0222,24010,Financial policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VU,0,Not PBA,1,0,0,Oceania,0.0222,31110,Agricultural policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.2,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,57720.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,VU,0,Not PBA,1,0,0,Oceania,0.0222,33110,Trade policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,WS,0,Not PBA,1,0,0,Oceania,0.0222,11330,Vocational training
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.4,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,115440.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,WS,0,Not PBA,1,0,0,Oceania,0.0222,15110,Public sector policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,WS,0,Not PBA,1,0,0,Oceania,0.0222,15130,Legal and judicial development
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,WS,0,Not PBA,1,0,0,Oceania,0.0222,15160,Human rights
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,WS,0,Not PBA,1,0,0,Oceania,0.0222,24010,Financial policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,WS,0,Not PBA,1,0,0,Oceania,0.0222,31110,Agricultural policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.2,Multilateral,0,4,0,0.0,B5100,0.0,1001627,1,0,1,57720.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,WS,0,Not PBA,1,0,0,Oceania,0.0222,33110,Trade policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZA,0,Not PBA,1,0,0,Africa,0.0222,11330,Vocational training
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.4,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,115440.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZA,0,Not PBA,1,0,0,Africa,0.0222,15110,Public sector policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZA,0,Not PBA,1,0,0,Africa,0.0222,15130,Legal and judicial development
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZA,0,Not PBA,1,0,0,Africa,0.0222,15160,Human rights
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZA,0,Not PBA,1,0,0,Africa,0.0222,24010,Financial policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZA,0,Not PBA,1,0,0,Africa,0.0222,31110,Agricultural policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.2,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,57720.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZA,0,Not PBA,1,0,0,Africa,0.0222,33110,Trade policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZM,0,Not PBA,1,0,0,Africa,0.0222,11330,Vocational training
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.4,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,115440.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZM,0,Not PBA,1,0,0,Africa,0.0222,15110,Public sector policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZM,0,Not PBA,1,0,0,Africa,0.0222,15130,Legal and judicial development
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,14430.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZM,0,Not PBA,1,0,0,Africa,0.0222,15160,Human rights
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZM,0,Not PBA,1,0,0,Africa,0.0222,24010,Financial policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,28860.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZM,0,Not PBA,1,0,0,Africa,0.0222,31110,Agricultural policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.2,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,57720.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZM,0,Not PBA,1,0,0,Africa,0.0222,33110,Trade policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,15080.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZW,0,Not PBA,1,0,0,Africa,0.0232,11330,Vocational training
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.4,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,120640.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZW,0,Not PBA,1,0,0,Africa,0.0232,15110,Public sector policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,30160.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZW,0,Not PBA,1,0,0,Africa,0.0232,15130,Legal and judicial development
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.05,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,15080.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZW,0,Not PBA,1,0,0,Africa,0.0232,15160,Human rights
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,30160.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZW,0,Not PBA,1,0,0,Africa,0.0232,24010,Financial policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.1,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,30160.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZW,0,Not PBA,1,0,0,Africa,0.0232,31110,Agricultural policy and administrative management
2009/2010,M013275001,Foreign Non-Profit Making,13000000.0,1,0,0,OTHER MULTILATERAL,2,5,0.2,Multilateral,0,2,0,0.0,B5100,0.0,1001627,1,0,1,60320.0,Commonwealth,CFTC - Commonwealth Fund for Technical Cooperation,1,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,1,13000000.0,ZW,0,Not PBA,1,0,0,Africa,0.0232,33110,Trade policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,11120,Education facilities and training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,12261,Health education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,AG,0,Not PBA,0,0,0,America,0.0222,31181,Agricultural education/training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,11120,Education facilities and training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,11130,Teacher training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.05,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,2886.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,11182,Educational research
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,11230,Basic life skills for youth and adults
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,11330,Vocational training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,11420,Higher education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,12261,Health education
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,1,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BB,0,Not PBA,0,0,0,America,0.0222,31181,Agricultural education/training
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.25,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,14430.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,11110,Education policy and administrative management
2009/2010,M013276001,Foreign Non-Profit Making,2600000.0,0,1,0,OTHER MULTILATERAL,0,5,0.1,Multilateral,0,3,0,0.0,B5100,0.0,1001921,0,0,0,5772.0,Commonwealth,COL - Commonwealth of Learning,0,Commonwealth & Francophonie - CORE,0,0,MID International Organizations,D5600,0,2600000.0,BD,0,Not PBA,0,0,0,Asia,0.0222,11120,Education facilities and training
