assays_assay_id,assays_assay_organism,assays_chembl_id,assays_curated_by,assays_assay_tissue,assays_description,assays_assay_category,assays_relationship_type,assays_assay_tax_id,assays_doc_id,assays_tid,assays_src_id,assays_src_assay_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
8448,Rattus norvegicus,CHEMBL621908,Intermediate,,Volume in steady state distribution value was determined,,N,10116.0,5041,50597,1,,,BAO_0000218,,
8449,Rattus norvegicus,CHEMBL875347,Intermediate,,Volume in steady state distribution value was determined; ND denotes no data,,N,10116.0,5041,50597,1,,,BAO_0000218,,
8450,Rattus norvegicus,CHEMBL621909,Intermediate,,Volume in steady state distribution value was determined; ND denotes not determined,,N,10116.0,5041,50597,1,,,BAO_0000218,,
8451,Rattus norvegicus,CHEMBL621910,Intermediate,,Volume of distribution at a steady state measured after intravenous bolus administration of 50 mg/kg of compound to rats,,N,10116.0,17065,50597,1,,,BAO_0000218,,
8452,Rattus norvegicus,CHEMBL621911,Intermediate,,Volume of distribution at steady state was evaluated in rats,,N,10116.0,6597,50597,1,,,BAO_0000218,,
8453,Rattus norvegicus,CHEMBL621912,Intermediate,,Volume of distribution at steady state was observed after intravenous administration in rat,,N,10116.0,15662,50597,1,,,BAO_0000218,,
8454,Rattus norvegicus,CHEMBL621913,Intermediate,,Volume of distribution in steady state was determined in rat,,N,10116.0,6485,50597,1,,,BAO_0000218,,
8455,Rattus norvegicus,CHEMBL621914,Intermediate,,Volume of distribution in steady state was determined in rat,,N,10116.0,17655,50597,1,,,BAO_0000218,,
8456,Rattus norvegicus,CHEMBL621915,Intermediate,,Volume of distribution after i.v. administration,,N,10116.0,6616,50597,1,,,BAO_0000218,,
8457,Rattus norvegicus,CHEMBL621916,Intermediate,,Volume of distribution was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after iv administration,,N,10116.0,1916,50597,1,,,BAO_0000218,,
8458,Mus musculus,CHEMBL621917,Intermediate,Liver,"Biodistribution of compound (oxidized form) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO solution",,N,10090.0,16438,50594,1,,,BAO_0000218,2107.0,
8459,Mus musculus,CHEMBL621918,Intermediate,Liver,"Biodistribution of compound (oxidized form) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",,N,10090.0,16438,50594,1,,,BAO_0000218,2107.0,
8460,Mus musculus,CHEMBL621919,Intermediate,Spleen,Biodistribution of compound (oxidized form) in spleen tissue,,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8461,Mus musculus,CHEMBL621920,Intermediate,Spleen,"Biodistribution of compound (oxidized form) in spleen tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8462,Mus musculus,CHEMBL621921,Intermediate,Spleen,"Biodistribution of compound (oxidized form) in spleen tissue, animals were sacrificed 10 minutes after dosing, in DMSO solution",,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8463,Mus musculus,CHEMBL622401,Intermediate,Spleen,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8464,Mus musculus,CHEMBL875348,Intermediate,Spleen,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8465,Mus musculus,CHEMBL622402,Intermediate,Spleen,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO solution",,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8466,Mus musculus,CHEMBL622403,Intermediate,Blood,Biodistribution of compound (total concentration of both oxidized and reduced forms) in blood,,N,10090.0,16438,50594,1,,,BAO_0000218,178.0,
8467,Mus musculus,CHEMBL622404,Intermediate,Blood,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in blood tissues, animals were sacrificed 60 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,178.0,
8468,Mus musculus,CHEMBL622405,Intermediate,Brain,Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues,,N,10090.0,16438,50594,1,,,BAO_0000218,955.0,
8469,Mus musculus,CHEMBL622406,Intermediate,Brain,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues, animals were sacrificed 10 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,955.0,
8470,Mus musculus,CHEMBL622407,Intermediate,Brain,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues, animals were sacrificed 60 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,955.0,
8471,Mus musculus,CHEMBL622408,Intermediate,Heart,Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues,,N,10090.0,16438,50594,1,,,BAO_0000218,948.0,
8472,Mus musculus,CHEMBL622409,Intermediate,Heart,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues, animals were sacrificed 10 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,948.0,
8473,Mus musculus,CHEMBL622410,Intermediate,Heart,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues, animals were sacrificed 60 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,948.0,
8474,Mus musculus,CHEMBL622411,Intermediate,Kidney,Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney,,N,10090.0,16438,50594,1,,,BAO_0000218,2113.0,
8475,Mus musculus,CHEMBL627864,Intermediate,Kidney,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney tissues, animals were sacrificed 60 minutes after dosing in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,2113.0,
8476,Mus musculus,CHEMBL627865,Intermediate,Kidney,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney tissues, animals were sacrificed 60 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,2113.0,
8477,Mus musculus,CHEMBL627866,Intermediate,Liver,Biodistribution of compound (total concentration of both oxidized and reduced forms) in liver,,N,10090.0,16438,50594,1,,,BAO_0000218,2107.0,
8478,Mus musculus,CHEMBL627751,Intermediate,Liver,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,2107.0,
8479,Mus musculus,CHEMBL627752,Intermediate,Spleen,Biodistribution of compound (total concentration of both oxidized and reduced forms) in spleen,,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8480,Mus musculus,CHEMBL627753,Intermediate,Spleen,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in spleen tissues, animals were sacrificed 60 minutes after dosing in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8481,Mus musculus,CHEMBL627754,Intermediate,Spleen,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO",,N,10090.0,16438,50594,1,,,BAO_0000218,2106.0,
8482,Mus musculus,CHEMBL627755,Intermediate,,Cellular uptake kinetics of Porphycenes saturation cell level (cs) in SSK2 murine fibrosarcoma cells,,N,10090.0,12467,50594,1,,,BAO_0000218,,
8483,Mus musculus,CHEMBL627756,Intermediate,Brain,Biodistribution of radioactivity in normal mice (ICR) brain after 1 hour of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,955.0,
8484,Mus musculus,CHEMBL627757,Intermediate,Brain,Biodistribution of radioactivity in normal mice (ICR) brain after 2 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,955.0,
8485,Mus musculus,CHEMBL627758,Intermediate,Brain,Biodistribution of radioactivity in normal mice (ICR) brain after 2 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,955.0,
8486,Mus musculus,CHEMBL627759,Intermediate,Brain,Biodistribution of radioactivity in normal mice (ICR) brain after 24 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,955.0,
8487,Mus musculus,CHEMBL627760,Intermediate,Brain,Biodistribution of radioactivity in normal mice (ICR) brain after 30 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,955.0,
8488,Mus musculus,CHEMBL627761,Intermediate,Brain,Biodistribution of radioactivity in normal mice (ICR) brain after 6 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,955.0,
8489,Mus musculus,CHEMBL876811,Intermediate,Heart,Biodistribution of radioactivity in normal mice (ICR) heart after 1 hour of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,948.0,
8490,Mus musculus,CHEMBL627762,Intermediate,Heart,Biodistribution of radioactivity in normal mice (ICR) heart after 2 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,948.0,
8491,Mus musculus,CHEMBL627763,Intermediate,Heart,Biodistribution of radioactivity in normal mice (ICR) heart after 2 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,948.0,
8492,Mus musculus,CHEMBL627764,Intermediate,Heart,Biodistribution of radioactivity in normal mice (ICR) heart after 24 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,948.0,
8493,Mus musculus,CHEMBL627765,Intermediate,Heart,Biodistribution of radioactivity in normal mice (ICR) heart after 30 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,948.0,
8494,Mus musculus,CHEMBL627766,Intermediate,Heart,Biodistribution of radioactivity in normal mice (ICR) heart after 6 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,948.0,
8495,Mus musculus,CHEMBL627767,Intermediate,Kidney,Biodistribution of radioactivity in normal mice (ICR) kidney after 1 hour of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2113.0,
8496,Mus musculus,CHEMBL627768,Intermediate,Kidney,Biodistribution of radioactivity in normal mice (ICR) kidney after 2 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2113.0,
8497,Mus musculus,CHEMBL628422,Intermediate,Kidney,Biodistribution of radioactivity in normal mice (ICR) kidney after 2 minutes of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2113.0,
8498,Mus musculus,CHEMBL628423,Intermediate,Kidney,Biodistribution of radioactivity in normal mice (ICR) kidney after 24 hours of intravenous injection of [125I]-16(IMPY),,N,10090.0,17208,50594,1,,,BAO_0000218,2113.0,
8499,Rattus norvegicus,CHEMBL628424,Intermediate,,Plasma clearance value at intravenous dose of 1 mg/kg (2 mg/kg po (cassette dosing) in Dawley rat,,N,10116.0,5089,50597,1,,,BAO_0000218,,
8500,Rattus norvegicus,CHEMBL628425,Intermediate,,Plasma clearance value at intravenous dose of 1 mg/kg (2 mg/kg po (cassette dosing)) in Dawley rat,,N,10116.0,5089,50597,1,,,BAO_0000218,,
8501,Rattus norvegicus,CHEMBL628426,Intermediate,,Plasma clearance value was determined in rat after a 3 mg/kg of iv dose,,N,10116.0,4257,50597,1,,,BAO_0000218,,
8502,Rattus norvegicus,CHEMBL628427,Intermediate,,Plasma clearance was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,,N,10116.0,6679,50597,1,,,BAO_0000218,,
8503,Rattus norvegicus,CHEMBL626938,Intermediate,,Plasma clearance was determined in Sprague-Dawley rats at a dose of 1 mg/kg by iv administration,,N,10116.0,5546,50597,1,,,BAO_0000218,,
8504,Rattus norvegicus,CHEMBL626939,Intermediate,,Plasma clearance was evaluated at 1 mg/kg of iv administration in Sprague-Dawley rats,,N,10116.0,6141,50597,1,,,BAO_0000218,,
8505,Rattus norvegicus,CHEMBL626940,Intermediate,,Plasma clearance was reported after intravenous administration at a dose of 1 mg/kg in Sprague-Dawley rat,,N,10116.0,5334,50597,1,,,BAO_0000218,,
8506,Rattus norvegicus,CHEMBL626941,Intermediate,,Plasma clearance was reported after oral administration at a dose of 2 mg/kg in Sprague-Dawley rat,,N,10116.0,5334,50597,1,,,BAO_0000218,,
8507,Rattus norvegicus,CHEMBL626942,Intermediate,,Plasma clearance was reported in Sprague-Dawley rat,,N,10116.0,5334,50597,1,,,BAO_0000218,,
8508,Rattus norvegicus,CHEMBL876812,Intermediate,,Plasma clearance after intravenous administration (1 mg/kg) in rat,,N,10116.0,4689,50597,1,,,BAO_0000218,,
8509,Rattus norvegicus,CHEMBL626943,Intermediate,,Plasma clearance of compound in rats was evaluated,,N,10116.0,6848,50597,1,,,BAO_0000218,,
8510,Rattus norvegicus,CHEMBL626944,Intermediate,,Plasma clearance of compound in rats was evaluated; ND indicates not determined,,N,10116.0,6848,50597,1,,,BAO_0000218,,
8511,Rattus norvegicus,CHEMBL626945,Intermediate,,Plasma clearance in rats at the dose of 1.0 mpk by i.v. administration,,N,10116.0,6467,50597,1,,,BAO_0000218,,
8512,Rattus norvegicus,CHEMBL626946,Intermediate,,Plasma clearance in rats at the dose of 1.0 mpk by i.v. administration; ND= not determined,,N,10116.0,6467,50597,1,,,BAO_0000218,,
8513,Rattus norvegicus,CHEMBL626856,Intermediate,,Plasma clearance rate in Sprague-Dawley rats,,N,10116.0,4956,50597,1,,,BAO_0000218,,
8514,Rattus norvegicus,CHEMBL626857,Intermediate,,Plasma clearance was determined in rat after intravenous administration (0.5 mg/kg),,N,10116.0,5529,50597,1,,,BAO_0000218,,
8515,Rattus norvegicus,CHEMBL626858,Intermediate,Plasma,The compound was evaluated for plasma clearance in rat,,N,10116.0,406,50597,1,,,BAO_0000218,1969.0,
8516,Rattus norvegicus,CHEMBL627018,Intermediate,Plasma,Total plasma clearance in rat,,N,10116.0,17655,50597,1,,,BAO_0000218,1969.0,
8517,Rattus norvegicus,CHEMBL625331,Intermediate,Blood,Absorption behavior was judged by the peak blood concentration determined after oral dose of 30 mg/kg in rats.,,N,10116.0,3293,50597,1,,,BAO_0000218,178.0,
8518,Rattus norvegicus,CHEMBL625332,Intermediate,Blood,Blood level after a 10 mg/kg oral dose in rat expressed as Cmax was determined,,N,10116.0,4075,50597,1,,,BAO_0000218,178.0,
8519,Rattus norvegicus,CHEMBL877590,Intermediate,,C max was determined at 10 mg/kg po dose in rats,,N,10116.0,2792,50597,1,,,BAO_0000218,,
8520,Rattus norvegicus,CHEMBL625333,Intermediate,,C max was determined at 3 mg/kg po dose in rats,,N,10116.0,2792,50597,1,,,BAO_0000218,,
8521,Rattus norvegicus,CHEMBL625334,Intermediate,,Cmax after repeated oral dose of compound at 1 mg/kg in rats,,N,10116.0,17594,50597,1,,,BAO_0000218,,
8522,Rattus norvegicus,CHEMBL625335,Intermediate,,Cmax after single intravenous bolus of 1 mg/kg in rats,,N,10116.0,17594,50597,1,,,BAO_0000218,,
8523,Rattus norvegicus,CHEMBL625336,Intermediate,,Cmax of compound at 5 mg/kg after po administration was determined in rat,,N,10116.0,4762,50597,1,,,BAO_0000218,,
8524,Rattus norvegicus,CHEMBL625337,Intermediate,,Cmax 24 hr after 10 mg/kg oral administration in rats,,N,10116.0,17509,50597,1,,,BAO_0000218,,
8525,Rattus norvegicus,CHEMBL625338,Intermediate,,Cmax 24 hr after 2 mg/kg oral administration in rats,,N,10116.0,17509,50597,1,,,BAO_0000218,,
8526,Rattus norvegicus,CHEMBL625339,Intermediate,Plasma,Cmax in plasma was determined upon peroral administration of 10.0 mg/Kg dose in rat,,N,10116.0,1466,50597,1,,,BAO_0000218,1969.0,
8527,Rattus norvegicus,CHEMBL625340,Intermediate,,Cmax in rat after administration of 2 mg/kg iv,,N,10116.0,6535,50597,1,,,BAO_0000218,,
8528,Rattus norvegicus,CHEMBL625341,Intermediate,,Cmax in rat after administration of 2 mg/kg iv,,N,10116.0,6535,50597,1,,,BAO_0000218,,
8529,Rattus norvegicus,CHEMBL622687,Intermediate,,Cmax in rats determined 6 hours after oral dosing of 20 mg/kg,,N,10116.0,3169,50597,1,,,BAO_0000218,,
8530,Rattus norvegicus,CHEMBL622688,Intermediate,Plasma,Cmax wa determined in rat plasma at 30 mg/kg after po administration,,N,10116.0,6515,50597,1,,,BAO_0000218,1969.0,
8531,Rattus norvegicus,CHEMBL622689,Intermediate,Blood,Cmax was calculated as maximum concentration reached in the blood after oral administration to male F344 rats,,N,10116.0,11149,50597,1,,,BAO_0000218,178.0,
8532,Rattus norvegicus,CHEMBL620295,Intermediate,Blood,Cmax was calculated as maximum concentration reached in the blood in air pouch exudate after oral administration to male F344 rats,,N,10116.0,11149,50597,1,,,BAO_0000218,178.0,
8533,Rattus norvegicus,CHEMBL620296,Intermediate,,Cmax after 10 mg/kg oral administration in rat,,N,10116.0,17858,50597,1,,,BAO_0000218,,
8534,Rattus norvegicus,CHEMBL620297,Intermediate,,Cmax after IV dosing at 0.5 mg/kg in rat; no data,,N,10116.0,6518,50597,1,,,BAO_0000218,,
8535,Rattus norvegicus,CHEMBL620298,Intermediate,,Cmax after IV dosing at 1 mg/kg in rat; no data,,N,10116.0,6518,50597,1,,,BAO_0000218,,
8536,Rattus norvegicus,CHEMBL620299,Intermediate,,Cmax after oral administration at 20 mpk in rats,,N,10116.0,4426,50597,1,,,BAO_0000218,,
8537,Rattus norvegicus,CHEMBL620300,Intermediate,,Cmax after oral administration at 20 mpk in rats; Not performed.,,N,10116.0,4426,50597,1,,,BAO_0000218,,
8538,Rattus norvegicus,CHEMBL620301,Intermediate,,Cmax after oral administration at 20 mpk in rats d; Not performed.,,N,10116.0,4426,50597,1,,,BAO_0000218,,
8539,Rattus norvegicus,CHEMBL620302,Intermediate,,Cmax after oral administration in rat,,N,10116.0,5656,50597,1,,,BAO_0000218,,
8540,Rattus norvegicus,CHEMBL620303,Intermediate,,Cmax after oral administration at a dose of 2 mg/kg in rat,,N,10116.0,6518,50597,1,,,BAO_0000218,,
8541,Rattus norvegicus,CHEMBL620304,Intermediate,,Cmax after oral administration at a dose of 4 mg/kg in rat,,N,10116.0,6518,50597,1,,,BAO_0000218,,
8542,Rattus norvegicus,CHEMBL620305,Intermediate,,Cmax in rats after 20 mg/kg oral dose,,N,10116.0,6113,50597,1,,,BAO_0000218,,
8543,Rattus norvegicus,CHEMBL620306,Intermediate,,Cmax after peroral administration in rats at 2.4 uM/kg,,N,10116.0,17764,50597,1,,,BAO_0000218,,
8544,Rattus norvegicus,CHEMBL620307,Intermediate,,Cmax at the dose of 2 mg/Kg administered perorally in rats,,N,10116.0,4756,50597,1,,,BAO_0000218,,
8545,Rattus norvegicus,CHEMBL620308,Intermediate,,Cmax at the dose of 5 mg/Kg administered perorally in rats,,N,10116.0,4756,50597,1,,,BAO_0000218,,
8546,Rattus norvegicus,CHEMBL620309,Intermediate,,Cmax by administering at 20 mg/kg p.o. in rats,,N,10116.0,6402,50597,1,,,BAO_0000218,,
8547,Rattus norvegicus,CHEMBL620310,Intermediate,,Cmax in male rat,,N,10116.0,5610,50597,1,,,BAO_0000218,,
8548,Rattus norvegicus,CHEMBL620311,Intermediate,,Cmax in rat,,N,10116.0,5207,50597,1,,,BAO_0000218,,
8549,Rattus norvegicus,CHEMBL620312,Intermediate,,Cmax in rat,,N,10116.0,6011,50597,1,,,BAO_0000218,,
8550,Rattus norvegicus,CHEMBL620313,Intermediate,,Cmax in rat,,N,10116.0,6504,50597,1,,,BAO_0000218,,
8551,Rattus norvegicus,CHEMBL620314,Intermediate,,Cmax in rat at 10 mg/kg,,N,10116.0,6046,50597,1,,,BAO_0000218,,
8552,Rattus norvegicus,CHEMBL620315,Intermediate,,Cmax in rat at the dose of 1 mg/kg i.v.,,N,10116.0,6504,50597,1,,,BAO_0000218,,
8553,Rattus norvegicus,CHEMBL620316,Intermediate,,Cmax in rat by po administration at a dose of 40 mg/kg,,N,10116.0,5874,50597,1,,,BAO_0000218,,
8554,Rattus norvegicus,CHEMBL620317,Intermediate,,Cmax in rat p.o. at 20 mg/kg concentration,,N,10116.0,17686,50597,1,,,BAO_0000218,,
8555,Rattus norvegicus,CHEMBL620318,Intermediate,,Cmax in rats,,N,10116.0,5836,50597,1,,,BAO_0000218,,
8556,Rattus norvegicus,CHEMBL620319,Intermediate,,Cmax in rats,,N,10116.0,17596,50597,1,,,BAO_0000218,,
8557,Rattus norvegicus,CHEMBL620320,Intermediate,,Cmax was evaluated after 20 uM/kg of peroral administration,,N,10116.0,16423,50597,1,,,BAO_0000218,,
8558,Rattus norvegicus,CHEMBL620321,Intermediate,,Cmax was measured in rats after peroral administration at 3 mg/kg,,N,10116.0,17804,50597,1,,,BAO_0000218,,
8559,Rattus norvegicus,CHEMBL620322,Intermediate,,Cmax value after oral dose at a dose of 10 mg/kg in rats.,,N,10116.0,1908,50597,1,,,BAO_0000218,,
8560,Rattus norvegicus,CHEMBL620323,Intermediate,,Distribution of [123I]-label in rat brain (diencephalon) was reported at 60 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,,
8561,Rattus norvegicus,CHEMBL620324,Intermediate,Frontal cortex,Distribution of [123I]-label in rat brain (frontal cortex) was reported at 20 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,1870.0,
8562,Rattus norvegicus,CHEMBL620325,Intermediate,Frontal cortex,Distribution of [123I]-label in rat brain (frontal cortex) was reported at 60 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,1870.0,
8563,Rattus norvegicus,CHEMBL620326,Intermediate,Hippocampus,Distribution of [123I]-label in rat brain (hippocampus) was reported at 20 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,10000000.0,
8564,Rattus norvegicus,CHEMBL620327,Intermediate,Hippocampus,Distribution of [123I]-label in rat brain (hippocampus) was reported at 60 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,10000000.0,
8565,Rattus norvegicus,CHEMBL620328,Intermediate,,Distribution of [123I]-label in rat brain (medulla pons) was reported at 20 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,,
8566,Rattus norvegicus,CHEMBL620329,Intermediate,,Distribution of [123I]-label in rat brain (medulla pons) was reported at 60 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,,
8567,Rattus norvegicus,CHEMBL620330,Intermediate,Midbrain,Distribution of [123I]-label in rat brain (midbrain) was reported at 20 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,1891.0,
8568,Rattus norvegicus,CHEMBL875286,Intermediate,Midbrain,Distribution of [123I]-label in rat brain (midbrain) was reported at 60 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,1891.0,
8569,Rattus norvegicus,CHEMBL620331,Intermediate,,Distribution of [123I]-label in rat brain (posterior cortex) was reported at 20 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,,
8570,Rattus norvegicus,CHEMBL620332,Intermediate,,Distribution of [123I]-label in rat brain (posterior cortex) was reported at 60 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,,
8571,Rattus norvegicus,CHEMBL620333,Intermediate,Striatum,Distribution of [123I]-label in rat brain (striatum) was reported at 20 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,2435.0,
8572,Rattus norvegicus,CHEMBL620334,Intermediate,Striatum,Distribution of [123I]-label in rat brain (striatum) was reported at 60 min post injection. Value shown is %ID/g of tissue,,N,10116.0,13950,50597,1,,,BAO_0000218,2435.0,
8573,Rattus norvegicus,CHEMBL621015,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8574,Rattus norvegicus,CHEMBL621016,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8575,Rattus norvegicus,CHEMBL621191,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8576,Rattus norvegicus,CHEMBL621192,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8577,Rattus norvegicus,CHEMBL621193,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8578,Rattus norvegicus,CHEMBL621194,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8579,Rattus norvegicus,CHEMBL624204,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8580,Rattus norvegicus,CHEMBL624205,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,,N,10116.0,16434,50597,1,,,BAO_0000218,178.0,
8581,Rattus norvegicus,CHEMBL624206,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8582,Rattus norvegicus,CHEMBL624207,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8583,Rattus norvegicus,CHEMBL624208,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8584,Rattus norvegicus,CHEMBL624209,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8585,Rattus norvegicus,CHEMBL624210,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8586,Rattus norvegicus,CHEMBL624211,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8587,Rattus norvegicus,CHEMBL624212,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
8588,Rattus norvegicus,CHEMBL624213,Intermediate,Blood,Radioactivity distribution in blood of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,N,10116.0,16435,50597,1,,,BAO_0000218,178.0,
