pstaff_id,customer_id,rental_id,payment_id,rental_date,return_date,payment_date,amount,rstaff_id,inventory_id
1,154,4252,4190,2005-07-07 14:13:05,2005-07-09 14:17:05,2005-07-07 14:13:05,2.99,1,474
1,154,4850,4191,2005-07-08 18:39:31,2005-07-13 00:18:31,2005-07-08 18:39:31,5.99,2,3039
1,154,5101,4192,2005-07-09 06:21:29,2005-07-11 02:58:29,2005-07-09 06:21:29,0.99,1,2737
2,154,5760,4193,2005-07-10 12:44:48,2005-07-14 12:25:48,2005-07-10 12:44:48,2.99,1,1050
1,154,6048,4194,2005-07-11 03:32:23,2005-07-14 07:39:23,2005-07-11 03:32:23,0.99,1,975
2,154,6993,4195,2005-07-27 01:05:24,2005-07-30 06:23:24,2005-07-27 01:05:24,4.99,2,3114
1,154,7055,4196,2005-07-27 03:45:42,2005-07-30 05:11:42,2005-07-27 03:45:42,4.99,1,4305
1,154,7156,4197,2005-07-27 07:19:34,2005-07-31 04:31:34,2005-07-27 07:19:34,4.99,1,34
2,154,7900,4198,2005-07-28 11:11:33,2005-08-05 06:29:33,2005-07-28 11:11:33,1.99,2,2781
2,154,8334,4199,2005-07-29 04:18:25,2005-08-07 07:18:25,2005-07-29 04:18:25,7.99,2,982
2,154,9286,4200,2005-07-30 15:32:28,2005-07-31 20:42:28,2005-07-30 15:32:28,2.99,2,2477
1,154,10278,4201,2005-08-01 03:25:27,2005-08-08 07:52:27,2005-08-01 03:25:27,6.99,1,2497
1,154,10851,4202,2005-08-01 23:58:45,2005-08-04 00:59:45,2005-08-01 23:58:45,4.99,1,1359
1,154,11296,4203,2005-08-02 15:15:27,2005-08-11 16:12:27,2005-08-02 15:15:27,5.99,1,247
1,154,12341,4204,2005-08-18 07:09:27,2005-08-21 03:44:27,2005-08-18 07:09:27,0.99,1,130
2,154,13861,4205,2005-08-20 14:56:53,2005-08-22 18:13:53,2005-08-20 14:56:53,4.99,2,303
2,154,14731,4206,2005-08-21 22:21:49,2005-08-24 16:27:49,2005-08-21 22:21:49,2.99,1,1351
2,154,14793,4207,2005-08-22 00:37:57,2005-08-29 05:44:57,2005-08-22 00:37:57,7.99,2,4285
1,154,14918,4208,2005-08-22 05:06:38,2005-08-30 01:44:38,2005-08-22 05:06:38,6.99,2,4056
1,154,15351,4209,2005-08-22 21:15:46,2005-08-23 17:38:46,2005-08-22 21:15:46,0.99,1,3260
1,154,15721,4210,2005-08-23 11:16:16,2005-08-28 10:21:16,2005-08-23 11:16:16,2.99,1,685
1,155,568,4211,2005-05-28 09:57:36,2005-05-31 15:44:36,2005-05-28 09:57:36,2.99,1,2232
2,155,1519,4212,2005-06-15 23:55:27,2005-06-21 04:06:27,2005-06-15 23:55:27,1.99,2,1553
1,155,1554,4213,2005-06-16 02:16:47,2005-06-22 05:15:47,2005-06-16 02:16:47,7.99,1,715
1,155,2028,4214,2005-06-17 13:08:08,2005-06-23 10:54:08,2005-06-17 13:08:08,7.99,1,4451
1,155,2869,4215,2005-06-20 00:09:25,2005-06-24 04:40:25,2005-06-20 00:09:25,4.99,2,1331
2,155,3405,4216,2005-06-21 15:58:25,2005-06-23 10:58:25,2005-06-21 15:58:25,4.99,1,2344
1,155,5128,4217,2005-07-09 07:25:54,2005-07-16 04:04:54,2005-07-09 07:25:54,1.99,2,3757
1,155,6066,4218,2005-07-11 04:32:42,2005-07-15 03:56:42,2005-07-11 04:32:42,5.99,2,1877
1,155,6085,4219,2005-07-11 05:24:36,2005-07-16 03:49:36,2005-07-11 05:24:36,4.99,2,312
2,155,6087,4220,2005-07-11 05:29:22,2005-07-12 23:33:22,2005-07-11 05:29:22,4.99,2,198
1,155,6443,4221,2005-07-12 00:35:51,2005-07-16 04:50:51,2005-07-12 00:35:51,2.99,1,895
1,155,7077,4222,2005-07-27 04:13:02,2005-07-31 23:15:02,2005-07-27 04:13:02,3.99,1,3186
1,155,7492,4223,2005-07-27 19:54:18,2005-07-31 15:36:18,2005-07-27 19:54:18,2.99,2,908
2,155,7730,4224,2005-07-28 04:59:48,2005-08-04 04:35:48,2005-07-28 04:59:48,5.99,2,3118
2,155,9781,4225,2005-07-31 10:13:02,2005-08-09 14:46:02,2005-07-31 10:13:02,7.99,1,2310
1,155,10098,4226,2005-07-31 20:41:17,2005-08-02 00:06:17,2005-07-31 20:41:17,0.99,2,1324
1,155,11033,4227,2005-08-02 05:54:17,2005-08-09 10:50:17,2005-08-02 05:54:17,4.99,2,3323
2,155,11951,4228,2005-08-17 17:14:02,2005-08-26 12:04:02,2005-08-17 17:14:02,5.99,2,1394
1,155,14324,4229,2005-08-21 08:10:56,2005-08-30 12:09:56,2005-08-21 08:10:56,8.99,1,1361
2,155,14549,4230,2005-08-21 15:54:21,2005-08-22 17:22:21,2005-08-21 15:54:21,2.99,1,4117
1,155,14753,4231,2005-08-21 23:11:43,2005-08-22 22:25:43,2005-08-21 23:11:43,2.99,2,1803
2,155,14909,4232,2005-08-22 04:48:44,2005-08-25 04:59:44,2005-08-22 04:48:44,0.99,1,1997
1,155,15106,4233,2005-08-22 12:01:48,2005-08-27 16:12:48,2005-08-22 12:01:48,0.99,1,399
2,155,11496,4234,2006-02-14 15:16:03,,2006-02-14 15:16:03,7.98,1,2047
1,155,12352,4235,2006-02-14 15:16:03,,2006-02-14 15:16:03,0.0,1,643
2,156,899,4236,2005-05-30 09:29:30,2005-06-06 12:39:30,2005-05-30 09:29:30,6.99,2,1096
1,156,1052,4237,2005-05-31 07:07:03,2005-06-05 09:38:03,2005-05-31 07:07:03,4.99,1,2157
2,156,2089,4238,2005-06-17 17:45:09,2005-06-25 16:41:09,2005-06-17 17:45:09,9.99,1,4030
2,156,2221,4239,2005-06-18 03:24:56,2005-06-22 08:27:56,2005-06-18 03:24:56,0.99,1,3905
1,156,2658,4240,2005-06-19 10:43:42,2005-06-24 16:23:42,2005-06-19 10:43:42,4.99,1,3281
1,156,2782,4241,2005-06-19 18:25:07,2005-06-22 14:10:07,2005-06-19 18:25:07,0.99,1,3644
2,156,4394,4242,2005-07-07 21:12:45,2005-07-16 18:24:45,2005-07-07 21:12:45,2.99,2,563
2,156,5534,4243,2005-07-10 02:26:49,2005-07-11 07:13:49,2005-07-10 02:26:49,4.99,1,3251
1,156,5828,4244,2005-07-10 16:27:25,2005-07-11 18:42:25,2005-07-10 16:27:25,2.99,1,2999
2,156,5908,4245,2005-07-10 20:44:14,2005-07-13 15:05:14,2005-07-10 20:44:14,0.99,2,810
2,156,6540,4246,2005-07-12 04:51:13,2005-07-21 03:38:13,2005-07-12 04:51:13,6.99,1,937
2,156,7389,4247,2005-07-27 15:56:15,2005-07-30 21:28:15,2005-07-27 15:56:15,2.99,2,3822
2,156,7822,4248,2005-07-28 08:31:45,2005-07-31 11:06:45,2005-07-28 08:31:45,4.99,1,1428
1,156,9409,4249,2005-07-30 20:33:53,2005-08-05 18:32:53,2005-07-30 20:33:53,6.99,2,3053
1,156,9696,4250,2005-07-31 07:13:46,2005-08-03 10:49:46,2005-07-31 07:13:46,0.99,2,2703
2,156,10309,4251,2005-08-01 04:24:18,2005-08-09 08:32:18,2005-08-01 04:24:18,6.99,2,1505
2,156,11490,4252,2005-08-02 22:36:00,2005-08-09 16:36:00,2005-08-02 22:36:00,2.99,1,1178
1,156,11587,4253,2005-08-17 02:21:03,2005-08-25 21:02:03,2005-08-17 02:21:03,5.99,2,1319
2,156,13530,4254,2005-08-20 03:12:43,2005-08-23 09:01:43,2005-08-20 03:12:43,0.99,2,597
2,156,13531,4255,2005-08-20 03:26:10,2005-08-25 03:41:10,2005-08-20 03:26:10,2.99,1,2778
2,156,13802,4256,2005-08-20 12:44:53,2005-08-22 09:18:53,2005-08-20 12:44:53,2.99,2,2079
1,156,14794,4257,2005-08-22 00:39:31,2005-08-28 20:08:31,2005-08-22 00:39:31,1.99,2,413
2,156,14831,4258,2005-08-22 01:40:49,2005-08-23 02:47:49,2005-08-22 01:40:49,4.99,1,3370
1,156,14914,4259,2005-08-22 04:53:35,2005-08-26 10:35:35,2005-08-22 04:53:35,0.99,1,4348
1,156,15408,4260,2005-08-22 23:26:32,2005-08-30 20:22:32,2005-08-22 23:26:32,6.99,1,165
2,157,352,4261,2005-05-27 05:48:19,2005-05-29 09:05:19,2005-05-27 05:48:19,0.99,1,4369
1,157,642,4262,2005-05-28 18:49:12,2005-06-01 20:50:12,2005-05-28 18:49:12,4.99,2,140
2,157,2340,4263,2005-06-18 11:30:56,2005-06-23 06:00:56,2005-06-18 11:30:56,0.99,1,1913
1,157,3739,4264,2005-07-06 11:54:18,2005-07-09 10:48:18,2005-07-06 11:54:18,0.99,1,4333
1,157,4253,4265,2005-07-07 14:13:13,2005-07-16 18:55:13,2005-07-07 14:13:13,5.99,2,3355
2,157,4435,4266,2005-07-07 22:51:04,2005-07-14 23:15:04,2005-07-07 22:51:04,3.99,2,3815
1,157,4919,4267,2005-07-08 21:41:54,2005-07-11 23:14:54,2005-07-08 21:41:54,0.99,1,2106
1,157,5862,4268,2005-07-10 18:20:48,2005-07-17 00:09:48,2005-07-10 18:20:48,4.99,1,2075
1,157,7110,4269,2005-07-27 05:30:48,2005-07-28 01:43:48,2005-07-27 05:30:48,2.99,1,3289
2,157,7195,4270,2005-07-27 08:47:01,2005-07-30 08:40:01,2005-07-27 08:47:01,2.99,2,721
2,157,7499,4271,2005-07-27 20:10:28,2005-07-30 16:24:28,2005-07-27 20:10:28,4.99,1,3503
2,157,8163,4272,2005-07-28 21:11:48,2005-07-31 18:30:48,2005-07-28 21:11:48,0.99,1,1919
2,157,8337,4273,2005-07-29 04:31:55,2005-08-02 02:38:55,2005-07-29 04:31:55,0.99,2,752
2,157,8347,4274,2005-07-29 04:49:25,2005-07-31 00:57:25,2005-07-29 04:49:25,0.99,2,4407
2,157,8576,4275,2005-07-29 11:55:01,2005-08-03 08:41:01,2005-07-29 11:55:01,4.99,2,3552
1,157,8707,4276,2005-07-29 17:21:58,2005-08-02 14:47:58,2005-07-29 17:21:58,0.99,2,2525
1,157,8827,4277,2005-07-29 22:31:24,2005-08-06 21:05:24,2005-07-29 22:31:24,4.99,2,1517
2,157,9237,4278,2005-07-30 13:48:17,2005-07-31 13:57:17,2005-07-30 13:48:17,2.99,2,2777
2,157,9264,4279,2005-07-30 14:51:36,2005-08-02 10:06:36,2005-07-30 14:51:36,4.99,1,4071
1,157,9958,4280,2005-07-31 16:03:56,2005-08-04 15:21:56,2005-07-31 16:03:56,2.99,2,4142
1,157,10203,4281,2005-08-01 00:45:27,2005-08-04 22:45:27,2005-08-01 00:45:27,4.99,2,1096
2,157,11249,4282,2005-08-02 13:35:40,2005-08-07 11:22:40,2005-08-02 13:35:40,4.99,1,3394
2,157,11335,4283,2005-08-02 16:57:37,2005-08-09 19:43:37,2005-08-02 16:57:37,4.99,1,2968
1,157,12213,4284,2005-08-18 02:33:55,2005-08-24 03:14:55,2005-08-18 02:33:55,5.99,1,4058
1,157,12464,4285,2005-08-18 11:33:34,2005-08-27 14:33:34,2005-08-18 11:33:34,6.99,1,1954
1,157,12916,4286,2005-08-19 04:27:05,2005-08-21 02:33:05,2005-08-19 04:27:05,0.99,2,2277
1,157,13097,4287,2005-08-19 10:50:43,2005-08-24 11:10:43,2005-08-19 10:50:43,4.99,2,4194
1,157,13214,4288,2005-08-19 15:31:06,2005-08-20 19:58:06,2005-08-19 15:31:06,4.99,2,2675
1,157,13481,4289,2005-08-20 01:11:12,2005-08-26 23:07:12,2005-08-20 01:11:12,6.99,2,2678
1,157,13728,4290,2005-08-20 10:11:07,2005-08-23 10:32:07,2005-08-20 10:11:07,2.99,1,1962
2,157,14974,4291,2005-08-22 07:04:25,2005-08-27 12:39:25,2005-08-22 07:04:25,4.99,1,2596
2,158,245,4292,2005-05-26 13:46:59,2005-05-27 09:58:59,2005-05-26 13:46:59,4.99,2,3045
1,158,293,4293,2005-05-26 20:27:02,2005-06-03 16:45:02,2005-05-26 20:27:02,5.99,2,1828
1,158,1380,4294,2005-06-15 15:13:10,2005-06-18 12:42:10,2005-06-15 15:13:10,0.99,2,3376
2,158,1790,4295,2005-06-16 19:58:40,2005-06-17 19:31:40,2005-06-16 19:58:40,4.99,2,1070
2,158,2035,4296,2005-06-17 13:45:09,2005-06-26 15:30:09,2005-06-17 13:45:09,6.99,2,4371
2,158,3203,4297,2005-06-21 00:34:56,2005-06-29 23:30:56,2005-06-21 00:34:56,8.99,1,442
1,158,4117,4298,2005-07-07 06:58:14,2005-07-16 05:28:14,2005-07-07 06:58:14,8.99,1,780
1,158,5672,4299,2005-07-10 08:19:38,2005-07-16 06:28:38,2005-07-10 08:19:38,2.99,2,2326
1,158,5988,4300,2005-07-11 00:55:38,2005-07-13 21:36:38,2005-07-11 00:55:38,4.99,2,151
1,158,6416,4301,2005-07-11 23:29:14,2005-07-13 20:20:14,2005-07-11 23:29:14,2.99,1,1063
2,158,6901,4302,2005-07-12 21:46:33,2005-07-16 21:36:33,2005-07-12 21:46:33,5.99,1,4574
2,158,7159,4303,2005-07-27 07:24:00,2005-08-05 11:13:00,2005-07-27 07:24:00,2.99,1,1220
1,158,7732,4304,2005-07-28 05:03:32,2005-07-29 10:20:32,2005-07-28 05:03:32,0.99,1,3597
2,158,7952,4305,2005-07-28 13:23:49,2005-08-01 08:50:49,2005-07-28 13:23:49,2.99,1,3313
1,158,8750,4306,2005-07-29 19:14:21,2005-07-31 17:22:21,2005-07-29 19:14:21,2.99,2,3157
1,158,8957,4307,2005-07-30 03:34:10,2005-08-06 07:05:10,2005-07-30 03:34:10,1.99,1,811
1,158,9393,4308,2005-07-30 20:04:48,2005-08-02 15:52:48,2005-07-30 20:04:48,2.99,2,843
1,158,9713,4309,2005-07-31 08:13:28,2005-08-07 10:11:28,2005-07-31 08:13:28,1.99,1,929
1,158,9801,4310,2005-07-31 11:03:13,2005-08-04 10:55:13,2005-07-31 11:03:13,2.99,2,3033
2,158,11077,4311,2005-08-02 07:26:43,2005-08-09 10:34:43,2005-08-02 07:26:43,4.99,2,4254
1,158,11103,4312,2005-08-02 08:09:54,2005-08-07 12:05:54,2005-08-02 08:09:54,6.99,1,1879
1,158,11272,4313,2005-08-02 14:20:27,2005-08-07 12:24:27,2005-08-02 14:20:27,0.99,2,4111
1,158,11420,4314,2005-08-02 19:47:56,2005-08-05 21:48:56,2005-08-02 19:47:56,2.99,2,3928
2,158,12070,4315,2005-08-17 21:46:47,2005-08-22 22:59:47,2005-08-17 21:46:47,1.99,1,1357
2,158,12421,4316,2005-08-18 10:04:06,2005-08-24 08:45:06,2005-08-18 10:04:06,5.99,2,4067
2,158,13212,4317,2005-08-19 15:24:07,2005-08-24 21:03:07,2005-08-19 15:24:07,1.99,1,3691
2,158,13854,4318,2005-08-20 14:48:42,2005-08-21 14:55:42,2005-08-20 14:48:42,2.99,2,4192
1,158,13926,4319,2005-08-20 17:09:27,2005-08-28 13:42:27,2005-08-20 17:09:27,2.99,2,932
2,158,14028,4320,2005-08-20 21:23:03,2005-08-25 17:29:03,2005-08-20 21:23:03,0.99,2,4061
1,158,15763,4321,2005-08-23 13:02:59,2005-08-24 17:45:59,2005-08-23 13:02:59,2.99,2,124
1,158,15796,4322,2005-08-23 14:12:22,2005-08-28 17:03:22,2005-08-23 14:12:22,5.99,2,1425
1,158,15802,4323,2005-08-23 14:26:51,2005-08-29 16:28:51,2005-08-23 14:26:51,5.99,2,41
2,159,475,4324,2005-05-27 22:16:26,2005-05-28 19:58:26,2005-05-27 22:16:26,2.99,1,2520
2,159,549,4325,2005-05-28 07:35:37,2005-06-02 09:08:37,2005-05-28 07:35:37,1.99,1,1818
1,159,598,4326,2005-05-28 14:04:50,2005-06-03 18:00:50,2005-05-28 14:04:50,0.99,2,599
1,159,832,4327,2005-05-29 22:51:20,2005-06-07 17:37:20,2005-05-29 22:51:20,3.99,2,1381
1,159,1695,4328,2005-06-16 12:40:28,2005-06-22 13:41:28,2005-06-16 12:40:28,0.99,1,4436
1,159,2572,4329,2005-06-19 04:21:26,2005-06-23 09:22:26,2005-06-19 04:21:26,0.99,2,2449
2,159,3914,4330,2005-07-06 20:11:10,2005-07-14 14:42:10,2005-07-06 20:11:10,5.99,2,4092
2,159,4273,4331,2005-07-07 14:40:22,2005-07-13 09:58:22,2005-07-07 14:40:22,4.99,2,4163
2,159,5656,4332,2005-07-10 07:31:07,2005-07-15 04:44:07,2005-07-10 07:31:07,0.99,1,4138
2,159,6885,4333,2005-07-12 20:56:04,2005-07-15 19:21:04,2005-07-12 20:56:04,4.99,2,3972
2,159,8212,4334,2005-07-28 23:37:23,2005-08-04 04:33:23,2005-07-28 23:37:23,2.99,2,1305
1,159,8470,4335,2005-07-29 08:28:50,2005-07-30 13:40:50,2005-07-29 08:28:50,0.99,2,3717
2,159,9022,4336,2005-07-30 05:34:45,2005-08-03 23:57:45,2005-07-30 05:34:45,3.99,2,4473
2,159,9132,4337,2005-07-30 09:56:00,2005-08-02 09:22:00,2005-07-30 09:56:00,0.99,1,402
1,159,9559,4338,2005-07-31 02:15:53,2005-08-08 02:38:53,2005-07-31 02:15:53,7.99,1,2882
1,159,9917,4339,2005-07-31 14:55:11,2005-08-02 13:58:11,2005-07-31 14:55:11,4.99,2,3829
2,159,11225,4340,2005-08-02 12:43:27,2005-08-04 18:41:27,2005-08-02 12:43:27,4.99,2,3721
2,159,13270,4341,2005-08-19 17:41:16,2005-08-23 20:22:16,2005-08-19 17:41:16,1.99,2,405
1,159,13933,4342,2005-08-20 17:17:07,2005-08-22 18:10:07,2005-08-20 17:17:07,0.99,2,647
2,159,14575,4343,2005-08-21 16:51:34,2005-08-30 20:13:34,2005-08-21 16:51:34,8.99,2,3752
1,159,15197,4344,2005-08-22 16:14:25,2005-08-26 16:22:25,2005-08-22 16:14:25,0.99,2,2915
2,160,2314,4345,2005-06-18 09:03:19,2005-06-19 12:14:19,2005-06-18 09:03:19,4.99,1,2157
1,160,2465,4346,2005-06-18 20:07:02,2005-06-25 20:55:02,2005-06-18 20:07:02,2.99,1,3783
2,160,2873,4347,2005-06-20 00:41:25,2005-06-25 02:06:25,2005-06-20 00:41:25,2.99,1,3321
1,160,4842,4348,2005-07-08 18:21:30,2005-07-10 22:25:30,2005-07-08 18:21:30,0.99,2,1438
1,160,4908,4349,2005-07-08 21:05:44,2005-07-17 21:33:44,2005-07-08 21:05:44,5.99,2,1963
2,160,6364,4350,2005-07-11 21:14:48,2005-07-20 23:20:48,2005-07-11 21:14:48,6.99,2,4146
2,160,6448,4351,2005-07-12 00:45:59,2005-07-17 00:34:59,2005-07-12 00:45:59,1.99,1,2663
2,160,7500,4352,2005-07-27 20:16:03,2005-07-29 18:50:03,2005-07-27 20:16:03,0.99,1,609
1,160,8184,4353,2005-07-28 22:22:35,2005-07-31 19:30:35,2005-07-28 22:22:35,4.99,1,1249
1,160,9681,4354,2005-07-31 06:42:09,2005-08-06 08:21:09,2005-07-31 06:42:09,0.99,1,64
2,160,9758,4355,2005-07-31 09:25:38,2005-08-03 14:16:38,2005-07-31 09:25:38,2.99,1,1307
2,160,10089,4356,2005-07-31 20:17:09,2005-08-01 19:14:09,2005-07-31 20:17:09,2.99,2,248
1,160,10305,4357,2005-08-01 04:16:16,2005-08-07 23:47:16,2005-08-01 04:16:16,2.99,1,2946
2,160,10788,4358,2005-08-01 21:37:10,2005-08-03 01:33:10,2005-08-01 21:37:10,0.99,1,3350
2,160,10958,4359,2005-08-02 03:37:13,2005-08-04 23:28:13,2005-08-02 03:37:13,4.99,2,2174
2,160,10979,4360,2005-08-02 04:16:37,2005-08-06 00:01:37,2005-08-02 04:16:37,5.99,2,2625
2,160,11154,4361,2005-08-02 09:54:50,2005-08-06 14:48:50,2005-08-02 09:54:50,2.99,2,697
1,160,11803,4362,2005-08-17 11:42:08,2005-08-22 07:45:08,2005-08-17 11:42:08,2.99,2,3648
1,160,11888,4363,2005-08-17 15:04:05,2005-08-25 18:52:05,2005-08-17 15:04:05,7.99,2,1100
2,160,12334,4364,2005-08-18 06:52:36,2005-08-25 12:06:36,2005-08-18 06:52:36,2.99,1,2629
1,160,12435,4365,2005-08-18 10:38:31,2005-08-26 15:18:31,2005-08-18 10:38:31,7.99,1,3211
2,160,13093,4366,2005-08-19 10:46:16,2005-08-26 08:05:16,2005-08-19 10:46:16,6.99,1,1667
1,160,14868,4367,2005-08-22 03:15:01,2005-08-25 01:24:01,2005-08-22 03:15:01,4.99,1,4383
1,160,15112,4368,2005-08-22 12:21:49,2005-08-27 11:03:49,2005-08-22 12:21:49,2.99,1,2832
2,160,15642,4369,2005-08-23 08:09:11,2005-08-28 05:57:11,2005-08-23 08:09:11,2.99,1,2627
1,160,15962,4370,2005-08-23 19:42:04,2005-08-25 23:53:04,2005-08-23 19:42:04,4.99,1,3491
1,160,16027,4371,2005-08-23 21:49:33,2005-08-30 16:19:33,2005-08-23 21:49:33,3.99,2,1724
2,161,428,4372,2005-05-27 16:10:58,2005-05-31 17:24:58,2005-05-27 16:10:58,2.99,2,3349
2,161,477,4373,2005-05-27 22:33:33,2005-06-02 18:35:33,2005-05-27 22:33:33,3.99,2,2437
1,161,520,4374,2005-05-28 03:27:37,2005-06-04 05:47:37,2005-05-28 03:27:37,5.99,1,3845
2,161,539,4375,2005-05-28 06:26:16,2005-05-30 02:02:16,2005-05-28 06:26:16,0.99,1,3427
1,161,612,4376,2005-05-28 15:24:54,2005-05-30 14:22:54,2005-05-28 15:24:54,2.99,2,2180
1,161,1003,4377,2005-05-31 00:48:20,2005-06-02 04:53:20,2005-05-31 00:48:20,0.99,2,133
1,161,1856,4378,2005-06-17 01:02:00,2005-06-19 21:29:00,2005-06-17 01:02:00,2.99,2,3034
1,161,3075,4379,2005-06-20 14:52:19,2005-06-28 18:48:19,2005-06-20 14:52:19,3.99,2,4346
1,161,3948,4380,2005-07-06 21:45:53,2005-07-08 19:24:53,2005-07-06 21:45:53,4.99,2,2254
2,161,4187,4381,2005-07-07 10:41:31,2005-07-11 06:25:31,2005-07-07 10:41:31,0.99,1,2
2,161,4248,4382,2005-07-07 13:59:20,2005-07-14 15:18:20,2005-07-07 13:59:20,6.99,2,773
1,161,4490,4383,2005-07-08 01:26:32,2005-07-09 01:13:32,2005-07-08 01:26:32,2.99,1,2690
2,161,5349,4384,2005-07-09 17:35:35,2005-07-18 14:05:35,2005-07-09 17:35:35,6.99,1,3139
2,161,6873,4385,2005-07-12 20:20:50,2005-07-17 01:51:50,2005-07-12 20:20:50,4.99,1,802
1,161,7003,4386,2005-07-27 01:32:06,2005-07-30 21:33:06,2005-07-27 01:32:06,2.99,2,636
2,161,8774,4387,2005-07-29 20:05:04,2005-07-31 14:32:04,2005-07-29 20:05:04,4.99,1,315
1,161,9135,4388,2005-07-30 10:06:53,2005-08-03 13:57:53,2005-07-30 10:06:53,4.99,2,821
2,161,9421,4389,2005-07-30 21:08:32,2005-08-02 00:43:32,2005-07-30 21:08:32,0.99,1,2206
1,161,10241,4390,2005-08-01 02:12:25,2005-08-08 00:37:25,2005-08-01 02:12:25,5.99,1,1526
1,161,10355,4391,2005-08-01 05:47:37,2005-08-02 09:28:37,2005-08-01 05:47:37,0.99,2,2158
1,161,10637,4392,2005-08-01 15:44:09,2005-08-04 14:42:09,2005-08-01 15:44:09,2.99,1,1243
1,161,10863,4393,2005-08-02 00:18:07,2005-08-10 06:16:07,2005-08-02 00:18:07,6.99,2,1170
2,161,10939,4394,2005-08-02 03:06:20,2005-08-04 01:22:20,2005-08-02 03:06:20,0.99,2,2131
1,161,11838,4395,2005-08-17 13:06:00,2005-08-20 11:44:00,2005-08-17 13:06:00,2.99,1,3576
2,161,14150,4396,2005-08-21 02:23:03,2005-08-25 22:50:03,2005-08-21 02:23:03,0.99,2,2324
1,161,14370,4397,2005-08-21 09:35:14,2005-08-27 05:21:14,2005-08-21 09:35:14,7.99,2,3520
1,161,15000,4398,2005-08-22 07:54:58,2005-08-24 12:46:58,2005-08-22 07:54:58,0.99,2,3080
2,161,15045,4399,2005-08-22 09:53:23,2005-08-26 10:09:23,2005-08-22 09:53:23,5.99,2,3485
2,161,15150,4400,2005-08-22 14:12:05,2005-08-27 12:47:05,2005-08-22 14:12:05,2.99,1,1797
1,161,15420,4401,2005-08-22 23:55:51,2005-08-31 20:09:51,2005-08-22 23:55:51,5.99,2,1396
1,162,285,4402,2005-05-26 19:41:40,2005-05-31 16:58:40,2005-05-26 19:41:40,1.99,2,2486
1,162,501,4403,2005-05-28 01:09:36,2005-05-30 06:14:36,2005-05-28 01:09:36,4.99,2,601
1,162,688,4404,2005-05-29 00:45:24,2005-06-02 01:30:24,2005-05-29 00:45:24,4.99,1,4135
2,162,1339,4405,2005-06-15 12:21:56,2005-06-19 07:46:56,2005-06-15 12:21:56,4.99,1,424
1,162,2366,4406,2005-06-18 13:46:39,2005-06-23 18:49:39,2005-06-18 13:46:39,0.99,2,1413
1,162,2547,4407,2005-06-19 02:44:17,2005-06-24 08:01:17,2005-06-19 02:44:17,4.99,2,4560
1,162,3040,4408,2005-06-20 12:34:13,2005-06-21 12:33:13,2005-06-20 12:34:13,0.99,1,2568
2,162,3180,4409,2005-06-20 22:48:44,2005-06-21 21:25:44,2005-06-20 22:48:44,0.99,1,3997
2,162,4982,4410,2005-07-09 00:30:52,2005-07-15 23:50:52,2005-07-09 00:30:52,2.99,1,249
2,162,8478,4411,2005-07-29 08:40:36,2005-08-01 10:23:36,2005-07-29 08:40:36,4.99,1,3742
1,162,8582,4412,2005-07-29 12:03:27,2005-08-03 07:02:27,2005-07-29 12:03:27,4.99,1,841
2,162,9167,4413,2005-07-30 11:30:37,2005-08-08 17:13:37,2005-07-30 11:30:37,4.99,1,1785
1,162,9726,4414,2005-07-31 08:37:07,2005-08-09 06:09:07,2005-07-31 08:37:07,7.99,1,1701
1,162,9775,4415,2005-07-31 10:00:00,2005-08-01 08:57:00,2005-07-31 10:00:00,0.99,2,2818
2,162,10093,4416,2005-07-31 20:30:32,2005-08-04 00:04:32,2005-07-31 20:30:32,5.99,2,3943
2,162,11012,4417,2005-08-02 05:09:42,2005-08-05 07:22:42,2005-08-02 05:09:42,0.99,2,542
1,162,13288,4418,2005-08-19 18:30:10,2005-08-20 19:20:10,2005-08-19 18:30:10,4.99,2,3558
2,162,14301,4419,2005-08-21 07:19:48,2005-08-28 02:06:48,2005-08-21 07:19:48,1.99,1,283
1,162,15332,4420,2005-08-22 20:41:53,2005-08-24 01:45:53,2005-08-22 20:41:53,4.99,1,3368
1,162,14220,4421,2006-02-14 15:16:03,,2006-02-14 15:16:03,0.99,1,2618
2,163,1265,4422,2005-06-15 07:00:50,2005-06-19 12:27:50,2005-06-15 07:00:50,4.99,1,982
2,163,2000,4423,2005-06-17 11:32:30,2005-06-22 13:37:30,2005-06-17 11:32:30,2.99,1,323
2,163,2110,4424,2005-06-17 19:45:49,2005-06-26 18:59:49,2005-06-17 19:45:49,7.99,2,3592
2,163,2536,4425,2005-06-19 01:41:34,2005-06-27 03:11:34,2005-06-19 01:41:34,5.99,1,4232
1,163,2994,4426,2005-06-20 09:17:05,2005-06-29 04:41:05,2005-06-20 09:17:05,6.99,1,1290
1,163,3179,4427,2005-06-20 22:37:59,2005-06-26 22:26:59,2005-06-20 22:37:59,0.99,2,2214
2,163,3915,4428,2005-07-06 20:16:46,2005-07-10 17:24:46,2005-07-06 20:16:46,3.99,1,125
1,163,4126,4429,2005-07-07 07:24:11,2005-07-15 07:31:11,2005-07-07 07:24:11,1.99,1,3018
2,163,5549,4430,2005-07-10 02:58:29,2005-07-17 05:24:29,2005-07-10 02:58:29,4.99,2,2685
1,163,5574,4431,2005-07-10 03:54:38,2005-07-19 07:20:38,2005-07-10 03:54:38,10.99,2,2307
