assays_VARI,assays_CONSC,assays_BFOR,assays_ASTET,assays_ASSORGA,assays_ASSTI,assays_TISI,assays_CURAB,assays_DOI,assays_ASSSUBFRA,assays_T,assays_ASSSTR,assays_Descr,assays_RELATT,assays_SRASSI,assays_CHEI,assays_ASSCAT,assays_AST,assays_ASTAI,assays_SI,assays_ASCET,assays_CI,assays_ASI
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5937,,50597,,Area under curve was determined in rat after oral administration at a concentration 1 mg/kg,N,,CHEMBL626355,,A,10116.0,1,,,9305
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5932,,50597,,Area under curve was determined in rat after oral administration at a concentration 30 mg/kg,N,,CHEMBL626356,,A,10116.0,1,,,9306
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5932,,50597,,Area under curve was determined in rat after oral administration at a concentration 30 mg/kg; NA= Not active,N,,CHEMBL626357,,A,10116.0,1,,,9307
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,17411,,50597,,Liver concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,N,,CHEMBL626358,,A,10116.0,1,,,9308
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,17411,,50597,,Lung concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,N,,CHEMBL626359,,A,10116.0,1,,,9309
,1,BAO_0000218,,Rattus norvegicus,Plasma,1969.0,Intermediate,17771,,50597,,Peak plasma concentration in rat at a dose of 3 mg/kg,N,,CHEMBL626360,,A,10116.0,1,,,9310
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,1628,,50597,,Plasma concentration at 2 hr in rats was evaluated.,N,,CHEMBL626361,,A,10116.0,1,,,9311
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,1628,,50597,,Plasma concentration at 2 hr in rats was evaluated; Not available,N,,CHEMBL626362,,A,10116.0,1,,,9312
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,17411,,50597,,Serum concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,N,,CHEMBL626363,,A,10116.0,1,,,9313
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Tested for concentration in brain after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,N,,CHEMBL626970,,A,10116.0,1,,,9314
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4910,,50597,,Tested for concentration in brain after 2 hrs of intravenous administration (5 mg/kg) to male rats,N,,CHEMBL626971,,A,10116.0,1,,,9315
,1,BAO_0000218,,Rattus norvegicus,Plasma,1969.0,Intermediate,4910,,50597,,Tested for plasma concentration after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,N,,CHEMBL626972,,A,10116.0,1,,,9316
,1,BAO_0000218,,Rattus norvegicus,Plasma,1969.0,Intermediate,4910,,50597,,Tested for plasma concentration after 2 hrs of intravenous administration (5 mg/kg) to male rats,N,,CHEMBL626973,,A,10116.0,1,,,9317
,1,BAO_0000218,,Rattus norvegicus,Plasma,1969.0,Intermediate,4910,,50597,,Tested for plasma concentration in the after 0.25 hrs of intravenous administration (5 mg/kg) to male rats,N,,CHEMBL626974,,A,10116.0,1,,,9318
,1,BAO_0000218,,Rattus norvegicus,Plasma,1969.0,Intermediate,4910,,50597,,Tested for plasma concentration in the after 2 hrs of intravenous administration (5 mg/kg) to male rats,N,,CHEMBL874592,,A,10116.0,1,,,9319
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5510,,50597,,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C,N,,CHEMBL626975,,A,10116.0,1,,,9320
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5510,,50597,,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Converted to an unknown compound,N,,CHEMBL626976,,A,10116.0,1,,,9321
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5510,,50597,,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Not determined,N,,CHEMBL626977,,A,10116.0,1,,,9322
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5510,,50597,,Percentage converted to BMS-191011 after 30 min incubation in rat plasma at 37 degree C; Not tested,N,,CHEMBL626978,,A,10116.0,1,,,9323
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16427,,50597,,PK study was carried to determine the relative absorption ranking in rat.,N,,CHEMBL626979,,A,10116.0,1,,,9324
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,4689,,50597,,Maximum plasma concentration in Rat at a oral dose of 5 mg/kg,N,,CHEMBL626980,,A,10116.0,1,,,9325
,1,BAO_0000218,,Rattus norvegicus,Blood,178.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.57-0.75 % dose/g",N,,CHEMBL626981,,A,10116.0,1,,,9326
,1,BAO_0000218,,Rattus norvegicus,Blood,178.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.06-0.63 % dose/g",N,,CHEMBL626982,,A,10116.0,1,,,9327
,1,BAO_0000218,,Rattus norvegicus,Blood,178.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.40-0.55 % dose/g",N,,CHEMBL626983,,A,10116.0,1,,,9328
,1,BAO_0000218,,Rattus norvegicus,Blood,178.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.28-0.37% dose/g",N,,CHEMBL622522,,A,10116.0,1,,,9329
,1,BAO_0000218,,Rattus norvegicus,Blood,178.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.56-0.74 % dose/g",N,,CHEMBL622523,,A,10116.0,1,,,9330
,1,BAO_0000218,,Rattus norvegicus,Blood,178.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in blood of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from % dose/g",N,,CHEMBL622524,,A,10116.0,1,,,9331
,1,BAO_0000218,,Rattus norvegicus,Brain,955.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.20-2.85 % dose/g",N,,CHEMBL622525,,A,10116.0,1,,,9332
,1,BAO_0000218,,Rattus norvegicus,Brain,955.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.16-1.76 % dose/g",N,,CHEMBL622526,,A,10116.0,1,,,9333
,1,BAO_0000218,,Rattus norvegicus,Brain,955.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.96-3.72 % dose/g",N,,CHEMBL619849,,A,10116.0,1,,,9334
,1,BAO_0000218,,Rattus norvegicus,Brain,955.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 2.57-3.59 % dose/g",N,,CHEMBL619850,,A,10116.0,1,,,9335
,1,BAO_0000218,,Rattus norvegicus,Brain,955.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.36-1.53 % dose/g",N,,CHEMBL623864,,A,10116.0,1,,,9336
,1,BAO_0000218,,Rattus norvegicus,Brain,955.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in brain of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.81-1.08 % dose/g",N,,CHEMBL623865,,A,10116.0,1,,,9337
,1,BAO_0000218,,Rattus norvegicus,Heart,948.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.84-0.98 % dose/g",N,,CHEMBL623866,,A,10116.0,1,,,9338
,1,BAO_0000218,,Rattus norvegicus,Heart,948.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.06-0.53 % dose/g",N,,CHEMBL623867,,A,10116.0,1,,,9339
,1,BAO_0000218,,Rattus norvegicus,Heart,948.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.22-1.48 % dose/g",N,,CHEMBL877615,,A,10116.0,1,,,9340
,1,BAO_0000218,,Rattus norvegicus,Heart,948.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.85-1.13 % dose/g",N,,CHEMBL623868,,A,10116.0,1,,,9341
,1,BAO_0000218,,Rattus norvegicus,Heart,948.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.55-0.63 % dose/g",N,,CHEMBL623869,,A,10116.0,1,,,9342
,1,BAO_0000218,,Rattus norvegicus,Heart,948.0,Intermediate,11450,,50597,,"Distribution of the radioiodinated compound expressed as percent dose per gram, in heart of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.33-0.42 % dose/g",N,,CHEMBL623870,,A,10116.0,1,,,9343
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16434,,50597,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,N,,CHEMBL623871,,A,10116.0,1,,,9344
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16434,,50597,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,N,,CHEMBL623872,,A,10116.0,1,,,9345
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16435,,50597,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,N,,CHEMBL622129,,A,10116.0,1,,,9346
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16435,,50597,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,N,,CHEMBL622130,,A,10116.0,1,,,9347
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16435,,50597,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,N,,CHEMBL622131,,A,10116.0,1,,,9348
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16435,,50597,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,N,,CHEMBL622132,,A,10116.0,1,,,9349
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16435,,50597,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,N,,CHEMBL622133,,A,10116.0,1,,,9350
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16435,,50597,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,N,,CHEMBL622134,,A,10116.0,1,,,9351
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16435,,50597,,Radioactivity distribution in lungs of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,N,,CHEMBL622135,,A,10116.0,1,,,9352
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,16435,,50597,,Radioactivity distribution in lungs of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,N,,CHEMBL622136,,A,10116.0,1,,,9353
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,,CHEMBL622137,,A,10116.0,1,,,9354
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,,CHEMBL622138,,A,10116.0,1,,,9355
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,,CHEMBL623017,,A,10116.0,1,,,9356
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,,CHEMBL623018,,A,10116.0,1,,,9357
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,N,,CHEMBL623019,,A,10116.0,1,,,9358
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,,CHEMBL623020,,A,10116.0,1,,,9359
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min.,N,,CHEMBL623021,,A,10116.0,1,,,9360
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,N,,CHEMBL623022,,A,10116.0,1,,,9361
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,,CHEMBL623023,,A,10116.0,1,,,9362
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,,CHEMBL623024,,A,10116.0,1,,,9363
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,,CHEMBL623025,,A,10116.0,1,,,9364
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,,CHEMBL620545,,A,10116.0,1,,,9365
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,,CHEMBL620546,,A,10116.0,1,,,9366
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,N,,CHEMBL620547,,A,10116.0,1,,,9367
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,N,,CHEMBL620548,,A,10116.0,1,,,9368
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,,CHEMBL620549,,A,10116.0,1,,,9369
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,N,,CHEMBL620550,,A,10116.0,1,,,9370
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,N,,CHEMBL620551,,A,10116.0,1,,,9371
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16434,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,N,,CHEMBL620552,,A,10116.0,1,,,9372
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,N,,CHEMBL620553,,A,10116.0,1,,,9373
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,N,,CHEMBL620554,,A,10116.0,1,,,9374
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,N,,CHEMBL875845,,A,10116.0,1,,,9375
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,N,,CHEMBL620555,,A,10116.0,1,,,9376
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,N,,CHEMBL620556,,A,10116.0,1,,,9377
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,16435,,50597,,Radioactivity distribution in muscle of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,N,,CHEMBL620557,,A,10116.0,1,,,9378
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16434,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,,CHEMBL620558,,A,10116.0,1,,,9379
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16434,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,,CHEMBL620559,,A,10116.0,1,,,9380
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16434,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,,CHEMBL622939,,A,10116.0,1,,,9381
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16434,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,,CHEMBL622940,,A,10116.0,1,,,9382
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16434,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,N,,CHEMBL622941,,A,10116.0,1,,,9383
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16434,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,,CHEMBL622942,,A,10116.0,1,,,9384
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16434,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,,CHEMBL622943,,A,10116.0,1,,,9385
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16434,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,N,,CHEMBL622944,,A,10116.0,1,,,9386
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16435,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,,CHEMBL622945,,A,10116.0,1,,,9387
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,16435,,50597,,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,,CHEMBL622946,,A,10116.0,1,,,9388
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,3341,,50597,,Compound was evaluated for terminal half life in rat,N,,CHEMBL622947,,A,10116.0,1,,,9389
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,3634,,50597,,Compound was evaluated in vivo in rat for the plasma half-life at a iv dose of 3 mg/kg and oral dose of 10 mg/kg and experiment by using concentration vs time curve,N,,CHEMBL622948,,A,10116.0,1,,,9390
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,3634,,50597,,Compound was evaluated in vivo in rat for the plasma half-life at a oral dose of 20 mg/kg experiment by using concentration vs time curve,N,,CHEMBL622949,,A,10116.0,1,,,9391
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4839,,50597,,Compound was tested for its half life in rat,N,,CHEMBL622950,,A,10116.0,1,,,9392
,0,BAO_0000218,In vivo,Macaca mulatta,Plasma,1969.0,Intermediate,5005,,22224,,Compound was tested for its plasma half life in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po; ND is not determined.,U,,CHEMBL622951,,A,9544.0,1,,,9393
,0,BAO_0000366,,Rattus norvegicus,Plasma,1969.0,Intermediate,5005,,22224,,Compound was tested for its plasma half life in Sprague Dawley rats,U,,CHEMBL622952,,A,10116.0,1,,,9394
,0,BAO_0000366,,Rattus norvegicus,Plasma,1969.0,Intermediate,5005,,22224,,Compound was tested for its plasma half life in Sprague Dawley rats; ND is not determined,U,,CHEMBL622953,,A,10116.0,1,,,9395
,1,BAO_0000218,,Rattus norvegicus,Plasma,1969.0,Intermediate,1094,,50597,,Compound was tested for plasma half-life period in rat,N,,CHEMBL873818,,A,10116.0,1,,,9396
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5031,,50597,,Elimination half life after i.v. administration of compound in rats,N,,CHEMBL622954,,A,10116.0,1,,,9397
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6518,,50597,,Elimination half-life after IV dosing at 0.5 mg/kg in rat,N,,CHEMBL622955,,A,10116.0,1,,,9398
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6518,,50597,,Elimination half-life after IV dosing at 1 mg/kg in rat,N,,CHEMBL875229,,A,10116.0,1,,,9399
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6518,,50597,,Elimination half-life after oral administration at a dose of 2 mg/kg in rat,N,,CHEMBL622956,,A,10116.0,1,,,9400
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6518,,50597,,Elimination half-life after oral administration at a dose of 4 mg/kg in rat,N,,CHEMBL622957,,A,10116.0,1,,,9401
,1,BAO_0000218,In vivo,Rattus norvegicus,Brain,955.0,Intermediate,5408,,50597,,Evaluated for half-life after iv administration of 1 mg/kg to male Sprague-Dawley rats in brain; not determined,N,,CHEMBL622958,,A,10116.0,1,,,9402
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,5408,,50597,,Evaluated for half-life after iv administration of 1 mg/kg to male Sprague-Dawley rats in plasma,N,,CHEMBL622959,,A,10116.0,1,,,9403
,1,BAO_0000218,In vivo,Rattus norvegicus,Brain,955.0,Intermediate,5408,,50597,,Evaluated for half-life after iv administration of 5 mg/kg to male Sprague-Dawley rats in brain,N,,CHEMBL622960,,A,10116.0,1,,,9404
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,5408,,50597,,Evaluated for half-life after iv administration of 5 mg/kg to male Sprague-Dawley rats in plasma,N,,CHEMBL622961,,A,10116.0,1,,,9405
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4687,,50597,,Evaluated for the half life in rat (in vivo),N,,CHEMBL622962,,A,10116.0,1,,,9406
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6640,,50597,,Hafl life in rat,N,,CHEMBL622963,,A,10116.0,1,,,9407
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6640,,50597,,Hafl life rat,N,,CHEMBL622964,,A,10116.0,1,,,9408
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6641,,50597,,Hafl life rat,N,,CHEMBL622965,,A,10116.0,1,,,9409
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6640,,50597,,Hafl life rat; Not determined,N,,CHEMBL622966,,A,10116.0,1,,,9410
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6641,,50597,,Hafl life rat; Not determined,N,,CHEMBL622967,,A,10116.0,1,,,9411
,1,BAO_0000218,In vivo,Rattus norvegicus,Kidney,2113.0,Intermediate,17411,,50597,,Half life in kidney was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,N,,CHEMBL622968,,A,10116.0,1,,,9412
,1,BAO_0000218,In vivo,Rattus norvegicus,Liver,2107.0,Intermediate,17411,,50597,,Half life in liver was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,N,,CHEMBL622969,,A,10116.0,1,,,9413
,1,BAO_0000218,In vivo,Rattus norvegicus,Lung,2048.0,Intermediate,17411,,50597,,Half life in lung was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,N,,CHEMBL875327,,A,10116.0,1,,,9414
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6570,,50597,,Half life in rat after 1 mg/kg i.v. administration,N,,CHEMBL628638,,A,10116.0,1,,,9415
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6570,,50597,,Half life in rat after 2 mg/kg peroral administration,N,,CHEMBL628639,,A,10116.0,1,,,9416
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17411,,50597,,Half life in serum was determined after intravenous administration to rats (n=4) at dose of 20 mg/kg,N,,CHEMBL625840,,A,10116.0,1,,,9417
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4722,,50597,,Half life of 10 mg/kg oral dose determined in rats,N,,CHEMBL625841,,A,10116.0,1,,,9418
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5978,,50597,,Half life of compound (10 mg/kg) after iv administration was determined in Sprague-Dawley rat,N,,CHEMBL625842,,A,10116.0,1,,,9419
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5978,,50597,,Half life of compound (19.2 mg/kg) after po administration was determined in Sprague-Dawley rat,N,,CHEMBL625843,,A,10116.0,1,,,9420
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5978,,50597,,Half life of compound (20.73 mg/kg) after po administration was determined in Sprague-Dawley rat,N,,CHEMBL625844,,A,10116.0,1,,,9421
