film_id,category_id,name,title,description,release_year,language,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating
905,5,Comedy,TRAINSPOTTING STRANGERS,A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan,2006,English,,7,4.99,132,10.99,PG-13
182,5,Comedy,CONTROL ANTHEM,A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery,2006,English,,7,4.99,185,9.99,G
265,5,Comedy,DYING MAKER,A Intrepid Tale of a Boat And a Monkey who must Kill a Cat in California,2006,English,,5,4.99,168,28.99,PG
99,5,Comedy,BRINGING HYSTERICAL,A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat,2006,English,,7,2.99,136,14.99,PG
672,5,Comedy,PERFECT GROOVE,A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon,2006,English,,7,2.99,82,17.99,PG-13
226,13,New,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,English,,4,4.99,56,20.99,G
96,13,New,BREAKING HOME,A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,2006,English,,4,2.99,169,21.99,PG-13
677,13,New,PIANIST OUTFIELD,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,2006,English,,6,0.99,136,25.99,NC-17
270,13,New,EARTH VISION,A Stunning Drama of a Butler And a Madman who must Outrace a Womanizer in Ancient India,2006,English,,7,0.99,85,29.99,NC-17
920,13,New,UNBREAKABLE KARATE,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,2006,English,,3,0.99,62,16.99,G
305,13,New,FATAL HAUNTED,A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan,2006,English,,6,2.99,91,24.99,PG
935,13,New,VANISHED GARDEN,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,2006,English,,5,0.99,142,17.99,R
77,13,New,BIRDS PERDITION,A Boring Story of a Womanizer And a Pioneer who must Face a Dog in California,2006,English,,5,4.99,61,15.99,G
913,13,New,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,English,,3,0.99,115,20.99,R
206,6,Documentary,DANCING FEVER,A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank,2006,English,,6,0.99,144,25.99,G
992,6,Documentary,WRATH MILE,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,2006,English,,5,0.99,176,17.99,NC-17
629,6,Documentary,NOTORIOUS REUNION,A Amazing Epistle of a Woman And a Squirrel who must Fight a Hunter in A Baloon,2006,English,,7,0.99,128,9.99,NC-17
973,6,Documentary,WIFE TURN,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,2006,English,,3,4.99,183,27.99,NC-17
400,6,Documentary,HARDLY ROBBERS,A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin,2006,English,,7,2.99,72,15.99,R
101,6,Documentary,BROTHERHOOD BLANKET,A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan,2006,English,,3,0.99,73,26.99,R
40,6,Documentary,ARMY FLINTSTONES,A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria,2006,English,,4,0.99,148,22.99,R
199,6,Documentary,CUPBOARD SINNERS,A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park,2006,English,,4,2.99,56,29.99,R
393,6,Documentary,HALLOWEEN NUTS,A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat,2006,English,,6,2.99,47,19.99,PG-13
708,6,Documentary,QUILLS BULL,A Thoughtful Story of a Pioneer And a Woman who must Reach a Moose in Australia,2006,English,,4,4.99,112,19.99,R
221,6,Documentary,DELIVERANCE MULHOLLAND,A Astounding Saga of a Monkey And a Moose who must Conquer a Butler in A Shark Tank,2006,English,,4,0.99,100,9.99,R
62,6,Documentary,BED HIGHBALL,A Astounding Panorama of a Lumberjack And a Dog who must Redeem a Woman in An Abandoned Fun House,2006,English,,5,2.99,106,23.99,NC-17
142,6,Documentary,CHICKEN HELLFIGHTERS,A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia,2006,English,,3,0.99,122,24.99,PG
72,6,Documentary,BILL OTHERS,A Stunning Saga of a Mad Scientist And a Forensic Psychologist who must Challenge a Squirrel in A MySQL Convention,2006,English,,6,2.99,93,12.99,PG
855,6,Documentary,STREAK RIDGEMONT,A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans,2006,English,,7,0.99,132,28.99,PG-13
925,6,Documentary,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,2006,English,,3,0.99,164,27.99,R
757,6,Documentary,SAGEBRUSH CLUELESS,A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan,2006,English,,4,2.99,106,28.99,G
943,6,Documentary,VILLAIN DESPERATE,A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park,2006,English,,4,4.99,76,27.99,PG-13
441,6,Documentary,HUNTER ALTER,A Emotional Drama of a Mad Cow And a Boat who must Redeem a Secret Agent in A Shark Tank,2006,English,,5,2.99,125,21.99,PG-13
427,6,Documentary,HOMEWARD CIDER,A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse,2006,English,,5,0.99,103,19.99,R
1,6,Documentary,ACADEMY DINOSAUR,A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies,2006,English,,6,0.99,86,20.99,PG
698,6,Documentary,PRINCESS GIANT,A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank,2006,English,,3,2.99,71,29.99,NC-17
622,6,Documentary,NEWSIES STORY,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,2006,English,,4,0.99,159,25.99,G
457,6,Documentary,INDEPENDENCE HOTEL,A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery,2006,English,,5,0.99,157,21.99,NC-17
3,6,Documentary,ADAPTATION HOLES,A Astounding Reflection of a Lumberjack And a Car who must Sink a Lumberjack in A Baloon Factory,2006,English,,7,2.99,50,18.99,NC-17
432,4,Classics,HOPE TOOTSIE,A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank,2006,English,,4,2.99,139,22.99,NC-17
815,4,Classics,SNATCHERS MONTEZUMA,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,2006,English,,4,2.99,74,14.99,PG-13
184,4,Classics,CORE SUIT,A Unbelieveable Tale of a Car And a Explorer who must Confront a Boat in A Manhattan Penthouse,2006,English,,3,2.99,92,24.99,PG-13
536,4,Classics,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,English,,3,2.99,65,18.99,PG
425,4,Classics,HOLY TADPOLE,A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory,2006,English,,6,0.99,88,20.99,R
512,4,Classics,LEAGUE HELLFIGHTERS,A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China,2006,English,,5,4.99,110,25.99,PG-13
843,4,Classics,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,English,,4,4.99,143,15.99,NC-17
482,4,Classics,JEOPARDY ENCINO,A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India,2006,English,,3,0.99,102,12.99,R
951,4,Classics,VOYAGE LEGALLY,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,2006,English,,6,0.99,78,28.99,PG-13
190,4,Classics,CREEPERS KANE,A Awe-Inspiring Reflection of a Squirrel And a Boat who must Outrace a Car in A Jet Boat,2006,English,,5,4.99,172,23.99,NC-17
471,4,Classics,ISLAND EXORCIST,A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House,2006,English,,7,2.99,84,23.99,NC-17
358,4,Classics,GILMORE BOILED,A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat,2006,English,,5,0.99,163,29.99,R
725,4,Classics,REQUIEM TYCOON,A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery,2006,English,,6,4.99,167,25.99,R
60,4,Classics,BEAST HUNCHBACK,A Awe-Inspiring Epistle of a Student And a Squirrel who must Defeat a Boy in Ancient China,2006,English,,3,4.99,89,22.99,R
297,4,Classics,EXTRAORDINARY CONQUERER,A Stunning Story of a Dog And a Feminist who must Face a Forensic Psychologist in Berlin,2006,English,,6,2.99,122,29.99,G
832,8,Family,SPLASH GUMP,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,2006,English,,5,0.99,175,16.99,PG
53,8,Family,BANG KWAI,A Epic Drama of a Madman And a Cat who must Face a A Shark in An Abandoned Amusement Park,2006,English,,5,2.99,87,25.99,NC-17
780,8,Family,SENSIBILITY REAR,A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory,2006,English,,7,4.99,98,15.99,PG
213,8,Family,DATE SPEED,A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention,2006,English,,4,0.99,104,19.99,R
31,8,Family,APACHE DIVINE,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,English,,5,4.99,92,16.99,NC-17
94,8,Family,BRAVEHEART HUMAN,A Insightful Story of a Dog And a Pastry Chef who must Battle a Girl in Berlin,2006,English,,7,2.99,176,14.99,PG-13
391,8,Family,HALF OUTFIELD,A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat,2006,English,,6,2.99,146,25.99,PG-13
621,8,Family,NETWORK PEAK,A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California,2006,English,,5,2.99,75,23.99,PG-13
710,8,Family,RAGE GAMES,A Fast-Paced Saga of a Astronaut And a Secret Agent who must Escape a Hunter in An Abandoned Amusement Park,2006,English,,4,4.99,120,18.99,R
795,8,Family,SIEGE MADRE,A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft,2006,English,,7,0.99,111,23.99,R
810,8,Family,SLUMS DUCK,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,2006,English,,5,0.99,147,21.99,PG
639,8,Family,OPPOSITE NECKLACE,A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria,2006,English,,7,4.99,92,9.99,PG
927,1,Action,UPRISING UPTOWN,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,2006,English,,6,2.99,174,16.99,NC-17
292,1,Action,EXCITEMENT EVE,A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank,2006,English,,3,0.99,51,20.99,G
375,1,Action,GRAIL FRANKENSTEIN,A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft,2006,English,,4,2.99,85,17.99,NC-17
126,1,Action,CASUALTIES ENCINO,A Insightful Yarn of a A Shark And a Pastry Chef who must Face a Boy in A Monastery,2006,English,,3,4.99,179,16.99,G
838,1,Action,STAGECOACH ARMAGEDDON,A Touching Display of a Pioneer And a Butler who must Chase a Car in California,2006,English,,5,4.99,112,25.99,R
579,1,Action,MINDS TRUMAN,A Taut Yarn of a Mad Scientist And a Crocodile who must Outgun a Database Administrator in A Monastery,2006,English,,3,4.99,149,22.99,PG-13
991,1,Action,WORST BANGER,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,2006,English,,4,2.99,185,26.99,PG
850,1,Action,STORY SIDE,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,2006,English,,7,0.99,163,27.99,R
318,1,Action,FIREHOUSE VIETNAM,A Awe-Inspiring Character Study of a Boat And a Boy who must Kill a Pastry Chef in The Sahara Desert,2006,English,,7,0.99,103,14.99,G
697,1,Action,PRIMARY GLASS,A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies,2006,English,,7,0.99,53,16.99,G
964,1,Action,WATERFRONT DELIVERANCE,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,2006,English,,4,4.99,61,17.99,G
371,1,Action,GOSFORD DONNIE,A Epic Panorama of a Mad Scientist And a Monkey who must Redeem a Secret Agent in Berlin,2006,English,,5,4.99,129,17.99,G
793,1,Action,SHRUNK DIVINE,A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon,2006,English,,6,2.99,139,14.99,R
29,1,Action,ANTITRUST TOMATOES,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English,,5,2.99,168,11.99,NC-17
501,1,Action,KISSING DOLLS,A Insightful Reflection of a Pioneer And a Teacher who must Build a Composer in The First Manned Space Station,2006,English,,3,4.99,141,9.99,R
395,1,Action,HANDICAP BOONDOCK,A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia,2006,English,,4,0.99,108,28.99,R
38,1,Action,ARK RIDGEMONT,A Beautiful Yarn of a Pioneer And a Monkey who must Pursue a Explorer in The Sahara Desert,2006,English,,6,0.99,68,25.99,NC-17
