film_id,nome,cognome,attore_id
237,JULIA,ZELLWEGER,186
452,HUMPHREY,GARLAND,184
498,ANGELINA,ASTAIRE,76
668,GREGORY,GOODING,191
20,CARMEN,HUNT,52
658,GEOFFREY,HESTON,151
85,JOHNNY,LOLLOBRIGIDA,5
729,JULIA,ZELLWEGER,186
45,CHRISTOPHER,WEST,163
816,UMA,WOOD,13
894,RICHARD,PENN,133
886,CUBA,OLIVIER,15
309,MARY,KEITEL,198
276,MERYL,GIBSON,154
86,MERYL,ALLEN,194
607,RIP,WINSLET,68
960,MARY,TANDY,66
34,GRETA,MALDEN,157
588,VAL,BOLGER,37
194,JODIE,DEGENERES,41
842,PENELOPE,PINKETT,54
441,JEFF,SILVERSTONE,180
188,ALAN,DREYFUSS,173
748,GARY,PENN,73
734,GARY,PHOENIX,51
453,FRED,COSTNER,16
836,MILLA,KEITEL,74
217,BEN,HARRIS,152
71,GOLDIE,BRODY,39
619,WILL,WILSON,168
739,RENEE,TRACY,117
290,JAMES,PITT,84
622,SYLVESTER,DERN,109
751,GENE,MCKELLEN,177
668,AUDREY,OLIVIER,34
726,JIM,MOSTEL,99
608,WHOOPI,HURT,140
215,VIVIEN,BASINGER,158
13,CARY,MCCONAUGHEY,77
203,UMA,WOOD,13
920,REESE,KILMER,45
212,MENA,HOPPER,170
982,MICHAEL,BENING,174
204,AL,GARLAND,165
706,JAYNE,SILVERSTONE,195
133,ADAM,HOPPER,132
596,CARMEN,HUNT,52
243,REESE,WEST,197
963,VAL,BOLGER,37
827,TOM,MCKELLEN,38
348,MEG,HAWKE,97
312,SPENCER,PECK,87
973,MICHAEL,BOLGER,185
776,MAE,HOFFMAN,79
754,MILLA,PECK,33
342,RICHARD,PENN,133
824,CHRIS,BRIDGES,98
930,FAY,KILMER,55
545,FRANCES,TOMEI,126
307,CHRISTOPHER,WEST,163
869,JOHNNY,CAGE,40
267,CHRIS,DEPP,160
837,WALTER,TORN,102
494,JADA,RYDER,142
719,MORGAN,HOPKINS,113
158,MERYL,GIBSON,154
450,TOM,MCKELLEN,38
113,SCARLETT,BENING,124
375,JAYNE,NEESON,62
199,HELEN,VOIGHT,17
729,WHOOPI,HURT,140
400,ANNE,CRONYN,49
165,BETTE,NICHOLSON,6
657,JEFF,SILVERSTONE,180
818,LAURA,BRODY,159
791,KEVIN,GARLAND,127
754,PENELOPE,PINKETT,54
907,MATTHEW,CARREY,181
953,KIM,ALLEN,145
665,HENRY,BERRY,60
515,UMA,WOOD,13
249,SEAN,WILLIAMS,72
418,ELVIS,MARX,22
749,CARY,MCCONAUGHEY,77
663,MILLA,KEITEL,74
714,THORA,TEMPLE,200
472,AUDREY,BAILEY,190
956,MATTHEW,LEIGH,103
583,KEVIN,BLOOM,25
842,ED,MANSFIELD,136
306,CHRISTIAN,AKROYD,58
181,OLYMPIA,PFEIFFER,171
674,JOHN,SUVARI,192
256,JUDY,DEAN,35
477,JESSICA,BAILEY,67
423,BELA,WALKEN,196
213,JUDE,CRUISE,57
693,JANE,JACKMAN,131
492,HUMPHREY,GARLAND,184
969,CUBA,ALLEN,118
5,DUSTIN,TAUTOU,59
924,JENNIFER,DAVIS,4
978,REESE,KILMER,45
778,WILLIAM,HACKMAN,175
47,MINNIE,KILMER,153
694,DUSTIN,TAUTOU,59
280,CUBA,OLIVIER,15
708,FAY,WINSLET,147
303,GREG,CHAPLIN,86
675,CARMEN,HUNT,52
324,ALBERT,NOLTE,125
249,BEN,WILLIS,83
157,LUCILLE,DEE,138
188,SISSY,SOBIESKI,31
600,LAURA,BRODY,159
892,GEOFFREY,HESTON,151
6,MORGAN,WILLIAMS,137
385,UMA,WOOD,13
956,ADAM,GRANT,71
864,RENEE,TRACY,117
103,KIRSTEN,AKROYD,92
27,MERYL,GIBSON,154
80,THORA,TEMPLE,200
166,JOHN,SUVARI,192
858,SEAN,GUINESS,90
861,JESSICA,BAILEY,67
92,MINNIE,ZELLWEGER,85
957,MARY,TANDY,66
968,OPRAH,KILMER,162
896,CUBA,BIRCH,189
311,ROCK,DUKAKIS,188
454,WARREN,JACKMAN,119
766,MINNIE,KILMER,153
22,SCARLETT,BENING,124
146,SUSAN,DAVIS,101
989,GEOFFREY,HESTON,151
720,AUDREY,OLIVIER,34
236,CHRISTIAN,GABLE,10
225,RIP,CRAWFORD,26
812,KARL,BERRY,12
458,GENE,MCKELLEN,177
42,SANDRA,KILMER,23
172,WARREN,JACKMAN,119
695,AUDREY,BAILEY,190
246,KENNETH,HOFFMAN,169
639,LUCILLE,DEE,138
166,OLYMPIA,PFEIFFER,171
465,JOHN,SUVARI,192
456,MATTHEW,CARREY,181
352,BURT,TEMPLE,193
529,GROUCHO,WILLIAMS,172
714,NICK,DEGENERES,166
268,MORGAN,WILLIAMS,137
683,ALBERT,NOLTE,125
894,PENELOPE,MONROE,120
298,DAN,HARRIS,56
153,KENNETH,TORN,94
18,ANGELA,WITHERSPOON,144
654,RIP,WINSLET,68
74,JOE,SWANK,9
263,SCARLETT,BENING,124
33,OPRAH,KILMER,162
844,FAY,WOOD,156
385,RICHARD,PENN,133
894,KENNETH,HOFFMAN,169
342,OLYMPIA,PFEIFFER,171
16,JUDE,CRUISE,57
731,ELVIS,MARX,22
178,RENEE,TRACY,117
379,GARY,PENN,73
928,TIM,HACKMAN,32
208,LAURA,BRODY,159
218,GRACE,MOSTEL,7
174,PARKER,GOLDBERG,46
768,BEN,HARRIS,152
398,KENNETH,HOFFMAN,169
961,MENA,TEMPLE,53
786,JULIANNE,DENCH,123
149,EMILY,DEE,148
130,DUSTIN,TAUTOU,59
656,CUBA,ALLEN,118
841,MORGAN,MCDORMAND,114
489,ED,GUINESS,179
188,VIVIEN,BASINGER,158
268,BEN,WILLIS,83
303,SEAN,GUINESS,90
617,RENEE,BALL,187
209,GINA,DEGENERES,107
512,CUBA,BIRCH,189
300,SALMA,NOLTE,122
413,GENE,HOPKINS,134
625,KIM,ALLEN,145
832,CHRISTIAN,NEESON,61
142,HENRY,BERRY,60
144,SEAN,WILLIAMS,72
911,WOODY,JOLIE,82
307,RAY,JOHANSSON,64
553,VAL,BOLGER,37
725,MICHELLE,MCCONAUGHEY,70
600,PENELOPE,PINKETT,54
457,GROUCHO,SINATRA,78
446,MINNIE,ZELLWEGER,85
938,MERYL,ALLEN,194
74,WOODY,HOFFMAN,28
68,CHRISTIAN,AKROYD,58
600,JIM,MOSTEL,99
402,KIM,ALLEN,145
461,GREGORY,GOODING,191
947,MEG,HAWKE,97
66,REESE,KILMER,45
502,AUDREY,OLIVIER,34
318,FAY,WINSLET,147
370,WHOOPI,HURT,140
431,GRETA,MALDEN,157
135,MERYL,ALLEN,194
673,CATE,HARRIS,141
657,PENELOPE,CRONYN,104
728,DAN,HARRIS,56
608,MARY,TANDY,66
957,SALMA,NOLTE,122
27,SUSAN,DAVIS,110
894,JODIE,DEGENERES,41
286,AL,GARLAND,165
215,MATTHEW,LEIGH,103
608,CHRISTOPHER,BERRY,91
540,JIM,MOSTEL,99
499,MARY,KEITEL,198
699,NICK,STALLONE,44
331,SEAN,WILLIAMS,72
575,BELA,WALKEN,196
33,ALBERT,JOHANSSON,146
291,ANGELA,WITHERSPOON,144
349,KENNETH,HOFFMAN,169
503,JULIANNE,DENCH,123
571,MICHAEL,BOLGER,185
29,RENEE,BALL,187
984,SUSAN,DAVIS,101
242,NICK,STALLONE,44
515,HELEN,VOIGHT,17
435,RENEE,BALL,187
538,ADAM,HOPPER,132
436,JANE,JACKMAN,131
322,MENA,HOPPER,170
291,ELVIS,MARX,22
451,GEOFFREY,HESTON,151
249,DARYL,CRAWFORD,129
630,MINNIE,ZELLWEGER,85
832,HUMPHREY,WILLIS,164
27,EMILY,DEE,148
118,VAL,BOLGER,37
918,JUDE,CRUISE,57
686,ED,MANSFIELD,136
719,JAYNE,NEESON,62
961,SPENCER,PECK,87
875,MINNIE,ZELLWEGER,85
885,SYLVESTER,DERN,109
942,MATTHEW,LEIGH,103
159,KIRSTEN,PALTROW,21
23,JENNIFER,DAVIS,4
489,CAMERON,ZELLWEGER,111
564,CATE,MCQUEEN,128
456,PARKER,GOLDBERG,46
138,GINA,DEGENERES,107
162,ADAM,HOPPER,132
261,EWAN,GOODING,139
107,JADA,RYDER,142
646,ALEC,WAYNE,29
325,SEAN,WILLIAMS,72
339,RIVER,DEAN,143
376,CARMEN,HUNT,52
198,PENELOPE,CRONYN,104
36,GENE,WILLIS,96
139,TOM,MIRANDA,42
417,CHRISTIAN,AKROYD,58
353,GRETA,MALDEN,157
694,RAY,JOHANSSON,64
540,ANGELA,WITHERSPOON,144
480,CHRISTOPHER,BERRY,91
504,JADA,RYDER,142
135,CHRISTIAN,AKROYD,58
140,LUCILLE,TRACY,20
836,FRANCES,TOMEI,126
926,JULIANNE,DENCH,123
188,MEG,HAWKE,97
708,AUDREY,BAILEY,190
952,MARY,KEITEL,198
478,MINNIE,ZELLWEGER,85
421,DAN,HARRIS,56
650,SUSAN,DAVIS,110
18,JADA,RYDER,142
436,HENRY,BERRY,60
232,VIVIEN,BERGEN,14
934,GROUCHO,DUNST,106
665,TOM,MIRANDA,42
586,ADAM,HOPPER,132
651,TIM,HACKMAN,32
277,HARRISON,BALE,115
395,MARY,KEITEL,198
946,JON,CHASE,176
811,JOE,SWANK,9
441,ED,CHASE,3
631,RUSSELL,TEMPLE,149
718,SEAN,WILLIAMS,72
889,JAYNE,NOLTE,150
194,LISA,MONROE,178
672,NATALIE,HOPKINS,50
514,RICHARD,PENN,133
426,CHRISTIAN,AKROYD,58
66,CHRIS,BRIDGES,98
416,CHRISTOPHER,BERRY,91
811,RUSSELL,TEMPLE,149
395,AL,GARLAND,165
780,LIZA,BERGMAN,121
744,MATTHEW,CARREY,181
744,EWAN,GOODING,139
894,GROUCHO,DUNST,106
293,GREGORY,GOODING,191
891,CHRISTOPHER,WEST,163
649,ED,MANSFIELD,136
268,DAN,TORN,18
863,DAN,TORN,18
322,GARY,PENN,73
775,KENNETH,TORN,94
203,GOLDIE,BRODY,39
546,MATTHEW,CARREY,181
312,DARYL,WAHLBERG,95
802,ELVIS,MARX,22
660,RIVER,DEAN,143
466,KENNETH,PALTROW,69
151,CUBA,ALLEN,118
405,WILLIAM,HACKMAN,175
90,MORGAN,MCDORMAND,114
326,KENNETH,HOFFMAN,169
598,GOLDIE,BRODY,39
206,LAURA,BRODY,159
205,WALTER,TORN,102
958,RIVER,DEAN,143
426,BURT,DUKAKIS,36
91,CUBA,OLIVIER,15
797,SANDRA,PECK,30
374,CHRISTIAN,NEESON,61
62,AUDREY,BAILEY,190
387,GROUCHO,SINATRA,78
101,FRANCES,DAY-LEWIS,48
344,LAURA,BRODY,159
374,AUDREY,BAILEY,190
884,HUMPHREY,WILLIS,164
637,GINA,DEGENERES,107
982,NICK,STALLONE,44
7,MICHAEL,BOLGER,185
386,RIVER,DEAN,143
988,ZERO,CAGE,11
697,JOE,SWANK,9
353,LIZA,BERGMAN,121
260,SCARLETT,BENING,124
404,RIVER,DEAN,143
132,NICK,WAHLBERG,2
66,VIVIEN,BASINGER,158
578,BEN,HARRIS,152
879,WOODY,HOFFMAN,28
693,CATE,MCQUEEN,128
125,MARY,KEITEL,198
607,HARRISON,BALE,115
180,MENA,HOPPER,170
95,AL,GARLAND,165
298,JAYNE,SILVERSTONE,195
11,JOHNNY,CAGE,40
540,JADA,RYDER,142
874,AUDREY,BAILEY,190
835,JIM,MOSTEL,99
845,WALTER,TORN,102
970,PENELOPE,PINKETT,54
475,KENNETH,TORN,94
670,WHOOPI,HURT,140
161,MERYL,ALLEN,194
345,CATE,MCQUEEN,128
340,HARVEY,HOPE,161
987,GENE,WILLIS,96
852,ED,GUINESS,179
388,CARMEN,HUNT,52
759,SPENCER,DEPP,100
463,REESE,KILMER,45
555,VAL,BOLGER,37
805,GRACE,MOSTEL,7
503,JULIA,MCQUEEN,27
150,JODIE,DEGENERES,41
392,CAMERON,WRAY,63
103,GARY,PHOENIX,51
73,CAMERON,WRAY,63
810,RUSSELL,TEMPLE,149
761,RUSSELL,TEMPLE,149
908,HUMPHREY,WILLIS,164
190,WILLIAM,HACKMAN,175
362,WILLIAM,HACKMAN,175
490,GARY,PHOENIX,51
973,WOODY,HOFFMAN,28
478,LUCILLE,TRACY,20
314,NICK,WAHLBERG,2
562,GARY,PENN,73
124,WALTER,TORN,102
623,AUDREY,BAILEY,190
301,BURT,POSEY,75
255,VIVIEN,BERGEN,14
583,FRED,COSTNER,16
939,BELA,WALKEN,196
505,GROUCHO,SINATRA,78
668,DEBBIE,AKROYD,182
500,JULIA,MCQUEEN,27
244,GENE,WILLIS,96
68,NICK,DEGENERES,166
659,OPRAH,KILMER,162
764,RIP,CRAWFORD,26
502,WOODY,HOFFMAN,28
649,GROUCHO,WILLIAMS,172
612,VIVIEN,BERGEN,14
735,MATTHEW,LEIGH,103
494,MICHAEL,BOLGER,185
664,KIM,ALLEN,145
737,ED,GUINESS,179
634,ELVIS,MARX,22
58,WOODY,HOFFMAN,28
337,UMA,WOOD,13
784,DAN,STREEP,116
596,GREGORY,GOODING,191
136,PENELOPE,CRONYN,104
678,MINNIE,ZELLWEGER,85
893,GREG,CHAPLIN,86
835,GRETA,MALDEN,157
213,KARL,BERRY,12
947,MENA,TEMPLE,53
68,ANGELINA,ASTAIRE,76
768,PARKER,GOLDBERG,46
957,NATALIE,HOPKINS,50
543,KIRSTEN,AKROYD,92
232,SCARLETT,DAMON,81
218,ALBERT,JOHANSSON,146
709,BURT,TEMPLE,193
859,JON,CHASE,176
413,JAYNE,NEESON,62
761,MINNIE,ZELLWEGER,85
53,MICHELLE,MCCONAUGHEY,70
998,KENNETH,HOFFMAN,169
358,WOODY,HOFFMAN,28
486,MINNIE,KILMER,153
177,ALBERT,JOHANSSON,146
932,SUSAN,DAVIS,101
750,SIDNEY,CROWE,105
517,CUBA,ALLEN,118
637,SISSY,SOBIESKI,31
105,KIRK,JOVOVICH,43
397,LISA,MONROE,178
998,GARY,PENN,73
574,GEOFFREY,HESTON,151
731,PARKER,GOLDBERG,46
33,JEFF,SILVERSTONE,180
619,WOODY,HOFFMAN,28
980,ANNE,CRONYN,49
370,REESE,WEST,197
530,GROUCHO,SINATRA,78
243,CHRISTIAN,AKROYD,58
980,CHRISTIAN,GABLE,10
36,DAN,STREEP,116
720,ALBERT,JOHANSSON,146
294,LAURENCE,BULLOCK,167
104,WOODY,JOLIE,82
578,JOHN,SUVARI,192
553,CHRISTIAN,AKROYD,58
980,MENA,TEMPLE,53
864,CHARLIZE,DENCH,89
827,FAY,KILMER,55
27,WHOOPI,HURT,140
29,UMA,WOOD,13
635,KARL,BERRY,12
420,DAN,STREEP,116
785,KENNETH,PESCI,88
598,KIRK,JOVOVICH,43
436,KIRSTEN,AKROYD,92
290,MICHELLE,MCCONAUGHEY,70
821,RIP,CRAWFORD,26
934,WHOOPI,HURT,140
921,RAY,JOHANSSON,64
414,CUBA,OLIVIER,15
393,GROUCHO,SINATRA,78
914,RENEE,BALL,187
913,GRETA,MALDEN,157
690,DARYL,WAHLBERG,95
464,ANGELINA,ASTAIRE,76
835,ELLEN,PRESLEY,93
233,ADAM,GRANT,71
768,CATE,HARRIS,141
691,EWAN,GOODING,139
144,JAYNE,SILVERSTONE,195
280,RAY,JOHANSSON,64
320,GENE,WILLIS,96
679,HENRY,BERRY,60
47,DARYL,WAHLBERG,95
693,WHOOPI,HURT,140
885,JAYNE,SILVERSTONE,195
360,MATTHEW,LEIGH,103
418,VIVIEN,BERGEN,14
834,GREGORY,GOODING,191
529,VAL,BOLGER,37
560,BELA,WALKEN,196
97,ANGELA,HUDSON,65
322,JIM,MOSTEL,99
994,BETTE,NICHOLSON,6
457,HELEN,VOIGHT,17
217,BOB,FAWCETT,19
347,MATTHEW,LEIGH,103
622,MICHAEL,BENING,174
193,MERYL,GIBSON,154
679,SPENCER,PECK,87
923,LUCILLE,DEE,138
594,RICHARD,PENN,133
527,LUCILLE,TRACY,20
647,JAYNE,NOLTE,150
785,ANGELA,WITHERSPOON,144
639,MATTHEW,LEIGH,103
726,JON,CHASE,176
461,GARY,PHOENIX,51
189,SUSAN,DAVIS,101
28,OPRAH,KILMER,162
826,BETTE,NICHOLSON,6
452,DARYL,CRAWFORD,129
592,JAYNE,SILVERSTONE,195
654,JULIA,ZELLWEGER,186
392,JAYNE,SILVERSTONE,195
538,MORGAN,MCDORMAND,114
191,CATE,HARRIS,141
453,MICHELLE,MCCONAUGHEY,70
139,MENA,HOPPER,170
669,DARYL,CRAWFORD,129
427,ELLEN,PRESLEY,93
194,CHRIS,BRIDGES,98
541,ANGELA,HUDSON,65
529,WALTER,TORN,102
576,BELA,WALKEN,196
969,MORGAN,HOPKINS,113
664,RENEE,BALL,187
17,WOODY,JOLIE,82
349,ELVIS,MARX,22
537,VIVIEN,BERGEN,14
615,HARRISON,BALE,115
775,ELVIS,MARX,22
880,HARVEY,HOPE,161
768,RENEE,BALL,187
241,VIVIEN,BASINGER,158
140,PENELOPE,GUINESS,1
171,JOHNNY,LOLLOBRIGIDA,5
236,KENNETH,PALTROW,69
900,VAL,BOLGER,37
732,ED,GUINESS,179
144,GEOFFREY,HESTON,151
341,RALPH,CRUZ,80
854,JULIA,MCQUEEN,27
228,KENNETH,TORN,94
6,WARREN,NOLTE,108
201,HELEN,VOIGHT,17
45,RIP,WINSLET,68
368,CHRIS,DEPP,160
521,WARREN,JACKMAN,119
772,CATE,HARRIS,141
253,AUDREY,BAILEY,190
128,DAN,STREEP,116
433,ANNE,CRONYN,49
614,WARREN,JACKMAN,119
186,LIZA,BERGMAN,121
474,CARMEN,HUNT,52
498,BURT,POSEY,75
831,GINA,DEGENERES,107
570,FRANCES,DAY-LEWIS,48
109,MENA,TEMPLE,53
891,BEN,HARRIS,152
25,NICK,DEGENERES,166
484,DAN,TORN,18
974,JOE,SWANK,9
320,ALBERT,JOHANSSON,146
890,IAN,TANDY,155
887,JOHNNY,CAGE,40
474,RENEE,BALL,187
202,MICHELLE,MCCONAUGHEY,70
566,JAMES,PITT,84
963,CARY,MCCONAUGHEY,77
19,PENELOPE,CRONYN,104
162,ALAN,DREYFUSS,173
368,EMILY,DEE,148
399,CUBA,ALLEN,118
446,MORGAN,WILLIAMS,137
770,GRACE,MOSTEL,7
229,MARY,TANDY,66
34,BURT,POSEY,75
871,ALBERT,JOHANSSON,146
312,FRANCES,DAY-LEWIS,48
765,CHRIS,BRIDGES,98
840,MAE,HOFFMAN,79
336,JODIE,DEGENERES,41
700,MORGAN,HOPKINS,113
827,JON,CHASE,176
280,HELEN,VOIGHT,17
775,FAY,WOOD,156
331,GREG,CHAPLIN,86
283,SIDNEY,CROWE,105
341,CARMEN,HUNT,52
541,BURT,POSEY,75
31,NICK,WAHLBERG,2
107,CHRIS,BRIDGES,98
622,JEFF,SILVERSTONE,180
462,DAN,TORN,18
877,WOODY,JOLIE,82
738,RENEE,TRACY,117
363,SEAN,GUINESS,90
305,MILLA,PECK,33
352,MERYL,ALLEN,194
282,EWAN,GOODING,139
652,WARREN,NOLTE,108
999,MARY,TANDY,66
295,FRANCES,DAY-LEWIS,48
289,SCARLETT,BENING,124
831,SIDNEY,CROWE,105
64,MINNIE,KILMER,153
538,LUCILLE,TRACY,20
654,GROUCHO,DUNST,106
957,GRACE,MOSTEL,7
631,WALTER,TORN,102
139,RUSSELL,TEMPLE,149
988,RUSSELL,BACALL,112
10,VAL,BOLGER,37
838,SANDRA,PECK,30
256,MEG,HAWKE,97
876,LAURA,BRODY,159
188,GENE,MCKELLEN,177
697,KEVIN,BLOOM,25
109,MARY,KEITEL,198
966,LIZA,BERGMAN,121
122,BELA,WALKEN,196
369,JOHNNY,LOLLOBRIGIDA,5
278,GENE,HOPKINS,134
312,SCARLETT,BENING,124
116,MORGAN,HOPKINS,113
949,ALBERT,NOLTE,125
1,MENA,TEMPLE,53
215,GROUCHO,WILLIAMS,172
967,GRETA,MALDEN,157
188,ALBERT,NOLTE,125
347,ANGELA,HUDSON,65
405,ALAN,DREYFUSS,173
318,OLYMPIA,PFEIFFER,171
744,LISA,MONROE,178
336,DAN,STREEP,116
495,WARREN,NOLTE,108
480,MINNIE,KILMER,153
968,GROUCHO,SINATRA,78
290,GOLDIE,BRODY,39
219,REESE,KILMER,45
399,MERYL,GIBSON,154
626,LAURENCE,BULLOCK,167
418,LAURA,BRODY,159
361,JAYNE,SILVERSTONE,195
558,CUBA,ALLEN,118
169,BELA,WALKEN,196
838,MORGAN,HOPKINS,113
304,KENNETH,PESCI,88
67,ANGELA,WITHERSPOON,144
470,SALMA,NOLTE,122
2,CHRIS,DEPP,160
572,DUSTIN,TAUTOU,59
494,JOHNNY,CAGE,40
125,AUDREY,OLIVIER,34
96,WOODY,HOFFMAN,28
553,MEG,HAWKE,97
877,SPENCER,DEPP,100
350,WARREN,NOLTE,108
647,JANE,JACKMAN,131
975,REESE,KILMER,45
912,MATTHEW,LEIGH,103
250,SPENCER,DEPP,100
725,ANNE,CRONYN,49
54,JOHNNY,LOLLOBRIGIDA,5
889,KIRSTEN,AKROYD,92
637,ADAM,HOPPER,132
118,ZERO,CAGE,11
784,NICK,STALLONE,44
316,WOODY,JOLIE,82
561,SIDNEY,CROWE,105
188,CATE,HARRIS,141
485,ED,MANSFIELD,136
607,AL,GARLAND,165
546,DARYL,WAHLBERG,95
830,MICHAEL,BENING,174
988,MINNIE,KILMER,153
983,KIRSTEN,PALTROW,21
533,KENNETH,TORN,94
249,MORGAN,WILLIAMS,137
163,SISSY,SOBIESKI,31
89,SCARLETT,DAMON,81
628,MAE,HOFFMAN,79
217,GEOFFREY,HESTON,151
959,GROUCHO,WILLIAMS,172
127,ANGELA,WITHERSPOON,144
712,WALTER,TORN,102
898,BEN,HARRIS,152
479,JANE,JACKMAN,131
135,MILLA,PECK,33
962,CAMERON,ZELLWEGER,111
591,ALBERT,JOHANSSON,146
856,ELLEN,PRESLEY,93
561,WARREN,NOLTE,108
403,CAMERON,ZELLWEGER,111
641,CUBA,ALLEN,118
961,SALMA,NOLTE,122
881,GROUCHO,DUNST,106
705,TOM,MCKELLEN,38
103,TIM,HACKMAN,32
938,ANGELA,HUDSON,65
479,JULIANNE,DENCH,123
515,BELA,WALKEN,196
35,DARYL,WAHLBERG,95
431,GOLDIE,BRODY,39
967,VIVIEN,BASINGER,158
867,NICK,DEGENERES,166
383,JANE,JACKMAN,131
326,GRETA,KEITEL,130
337,JAYNE,NEESON,62
348,ANGELINA,ASTAIRE,76
194,SCARLETT,DAMON,81
882,MICHAEL,BOLGER,185
620,ED,MANSFIELD,136
972,JESSICA,BAILEY,67
769,MAE,HOFFMAN,79
665,WHOOPI,HURT,140
650,DUSTIN,TAUTOU,59
970,LUCILLE,DEE,138
477,VAL,BOLGER,37
172,GINA,DEGENERES,107
223,LAURA,BRODY,159
462,BURT,TEMPLE,193
494,JULIANNE,DENCH,123
235,SANDRA,KILMER,23
892,DAN,HARRIS,56
242,WARREN,NOLTE,108
900,GRACE,MOSTEL,7
748,DARYL,WAHLBERG,95
384,DAN,STREEP,116
348,PENELOPE,PINKETT,54
953,JAYNE,NOLTE,150
8,SUSAN,DAVIS,110
317,JAMES,PITT,84
523,MATTHEW,JOHANSSON,8
642,KENNETH,HOFFMAN,169
485,ZERO,CAGE,11
906,BELA,WALKEN,196
11,SEAN,GUINESS,90
852,ALAN,DREYFUSS,173
689,CARMEN,HUNT,52
130,MATTHEW,LEIGH,103
186,MARY,KEITEL,198
415,MERYL,ALLEN,194
902,MILLA,KEITEL,74
741,JIM,MOSTEL,99
832,PENELOPE,GUINESS,1
427,BURT,DUKAKIS,36
571,JOHNNY,LOLLOBRIGIDA,5
37,RUSSELL,BACALL,112
422,EMILY,DEE,148
786,WARREN,JACKMAN,119
548,CUBA,BIRCH,189
292,SUSAN,DAVIS,110
88,DUSTIN,TAUTOU,59
495,ELVIS,MARX,22
297,CHRIS,BRIDGES,98
729,BEN,HARRIS,152
118,SPENCER,DEPP,100
264,MARY,KEITEL,198
525,SUSAN,DAVIS,110
617,MILLA,KEITEL,74
85,FAY,WINSLET,147
201,JUDY,DEAN,35
560,RIVER,DEAN,143
901,GRACE,MOSTEL,7
930,ADAM,HOPPER,132
437,VIVIEN,BASINGER,158
133,EMILY,DEE,148
88,DAN,STREEP,116
859,JADA,RYDER,142
45,UMA,WOOD,13
481,JADA,RYDER,142
733,GARY,PHOENIX,51
459,IAN,TANDY,155
40,PENELOPE,CRONYN,104
15,MENA,HOPPER,170
645,FRANCES,DAY-LEWIS,48
752,MATTHEW,JOHANSSON,8
554,LAURENCE,BULLOCK,167
187,LAURA,BRODY,159
771,GROUCHO,WILLIAMS,172
530,KIRSTEN,PALTROW,21
383,IAN,TANDY,155
806,ED,MANSFIELD,136
728,MEG,HAWKE,97
615,ANGELA,HUDSON,65
333,KEVIN,GARLAND,127
764,JAMES,PITT,84
978,SISSY,SOBIESKI,31
958,ANGELINA,ASTAIRE,76
348,ZERO,CAGE,11
339,ELLEN,PRESLEY,93
150,FRANCES,DAY-LEWIS,48
738,MERYL,ALLEN,194
886,WILL,WILSON,168
603,FAY,KILMER,55
841,JOHNNY,LOLLOBRIGIDA,5
244,AUDREY,OLIVIER,34
855,DARYL,WAHLBERG,95
304,MICHELLE,MCCONAUGHEY,70
958,KIRK,JOVOVICH,43
321,KIRSTEN,PALTROW,21
927,HARVEY,HOPE,161
750,MAE,HOFFMAN,79
405,CAMERON,STREEP,24
508,FAY,WINSLET,147
51,RENEE,BALL,187
114,ALBERT,NOLTE,125
269,RITA,REYNOLDS,135
603,RUSSELL,BACALL,112
34,RIP,CRAWFORD,26
299,MERYL,GIBSON,154
648,TOM,MIRANDA,42
410,OPRAH,KILMER,162
231,RUSSELL,BACALL,112
39,ANGELA,HUDSON,65
17,UMA,WOOD,13
911,MATTHEW,CARREY,181
670,JULIA,BARRYMORE,47
585,MATTHEW,LEIGH,103
296,MINNIE,ZELLWEGER,85
309,TIM,HACKMAN,32
988,PENELOPE,PINKETT,54
872,MILLA,KEITEL,74
198,REESE,KILMER,45
208,MERYL,GIBSON,154
147,JANE,JACKMAN,131
274,LUCILLE,TRACY,20
414,JAMES,PITT,84
953,MICHELLE,MCCONAUGHEY,70
538,RENEE,BALL,187
407,IAN,TANDY,155
898,OLYMPIA,PFEIFFER,171
26,GRETA,KEITEL,130
676,SEAN,GUINESS,90
596,MATTHEW,CARREY,181
207,MARY,TANDY,66
945,CAMERON,WRAY,63
88,KENNETH,PALTROW,69
908,WILLIAM,HACKMAN,175
453,KIRSTEN,AKROYD,92
553,KIRSTEN,AKROYD,92
628,MICHELLE,MCCONAUGHEY,70
393,ED,CHASE,3
912,ELVIS,MARX,22
322,ROCK,DUKAKIS,188
860,JULIANNE,DENCH,123
711,BOB,FAWCETT,19
359,KIRK,JOVOVICH,43
297,NICK,DEGENERES,166
118,MATTHEW,LEIGH,103
153,IAN,TANDY,155
881,MILLA,PECK,33
283,MARY,TANDY,66
840,VAL,BOLGER,37
754,NICK,WAHLBERG,2
830,JAMES,PITT,84
302,WARREN,NOLTE,108
173,GRACE,MOSTEL,7
432,GREG,CHAPLIN,86
843,MARY,KEITEL,198
20,LAURA,BRODY,159
147,JOE,SWANK,9
177,JOHNNY,CAGE,40
403,LUCILLE,DEE,138
856,MICHELLE,MCCONAUGHEY,70
683,GENE,HOPKINS,134
609,SEAN,WILLIAMS,72
922,FRANCES,DAY-LEWIS,48
850,HARVEY,HOPE,161
152,BOB,FAWCETT,19
401,NATALIE,HOPKINS,50
16,KARL,BERRY,12
52,BEN,WILLIS,83
857,DARYL,CRAWFORD,129
716,ANNE,CRONYN,49
377,SIDNEY,CROWE,105
587,WHOOPI,HURT,140
