noleggio_id,ammontare,cliente_id,pagamento_id,data_pagamento,personale_id
13520,0.99,74,2013,2005-08-20 02:41:46,2
15286,4.99,74,2016,2005-08-22 19:17:56,1
1920,4.99,75,2023,2005-06-17 06:00:23,1
2738,4.99,75,2025,2005-06-19 15:56:30,2
3210,4.99,75,2027,2005-06-21 01:00:25,1
3711,0.99,75,2028,2005-07-06 10:46:15,1
4511,0.99,75,2030,2005-07-08 02:36:21,2
7052,2.99,75,2038,2005-07-27 03:36:38,1
7454,4.99,75,2039,2005-07-27 18:27:26,1
7843,0.99,75,2040,2005-07-28 09:10:22,1
8823,6.99,75,2043,2005-07-29 22:22:12,1
9442,4.99,75,2045,2005-07-30 21:44:31,2
9501,4.99,75,2046,2005-07-30 23:59:21,2
12662,0.99,75,2057,2005-08-18 19:10:41,1
13534,8.97,75,2059,2006-02-14 15:16:03,2
14488,0.0,75,2060,2006-02-14 15:16:03,1
15191,0.0,75,2061,2006-02-14 15:16:03,2
4099,4.99,76,2070,2005-07-07 06:20:33,2
6789,0.99,76,2072,2005-07-12 16:34:40,2
8253,6.99,76,2073,2005-07-29 00:57:06,2
8405,3.99,76,2075,2005-07-29 06:28:19,2
8935,0.99,76,2076,2005-07-30 02:38:45,1
13697,3.99,76,2081,2005-08-20 09:21:08,2
561,2.99,77,2087,2005-05-28 08:54:06,2
2452,8.99,77,2092,2005-06-18 19:29:21,2
10184,4.99,77,2102,2005-08-01 00:09:33,2
10895,0.99,77,2104,2005-08-02 01:16:59,1
4778,0.99,78,2119,2005-07-08 15:51:51,2
5078,1.99,78,2120,2005-07-09 05:20:24,1
6005,0.99,78,2122,2005-07-11 01:36:42,1
6344,4.99,78,2123,2005-07-11 20:04:43,1
7200,1.99,78,2124,2005-07-27 08:57:38,2
7926,3.99,78,2126,2005-07-28 12:13:02,2
9068,5.99,78,2129,2005-07-30 07:31:45,1
10831,7.99,78,2132,2005-08-01 23:22:45,1
14620,2.99,78,2139,2005-08-21 18:10:43,2
16039,2.99,78,2143,2005-08-23 22:18:51,2
840,4.99,79,2144,2005-05-30 00:28:41,1
928,2.99,79,2146,2005-05-30 12:27:14,1
5555,2.99,79,2155,2005-07-10 03:08:55,1
10676,2.99,79,2162,2005-08-01 17:14:15,1
2596,2.99,80,2166,2005-06-19 05:48:26,1
3367,3.99,80,2168,2005-06-21 13:08:21,1
5452,4.99,80,2174,2005-07-09 22:23:21,2
7558,0.99,80,2178,2005-07-27 22:19:08,2
8509,5.99,80,2179,2005-07-29 09:38:19,1
10656,6.99,80,2182,2005-08-01 16:38:04,1
12468,2.99,80,2187,2005-08-18 11:41:47,2
12457,2.99,80,2195,2006-02-14 15:16:03,2
2714,1.99,81,2197,2005-06-19 14:26:09,1
3229,4.99,81,2199,2005-06-21 02:20:41,1
3879,2.99,81,2200,2005-07-06 18:31:20,1
14748,7.99,81,2212,2005-08-21 23:02:02,2
15224,5.99,81,2213,2005-08-22 17:18:05,1
1570,0.99,82,2221,2005-06-16 03:21:33,2
3332,0.99,82,2224,2005-06-21 09:55:12,2
4598,6.99,82,2226,2005-07-08 06:46:26,1
7873,0.99,82,2231,2005-07-28 10:19:46,2
9305,8.99,82,2234,2005-07-30 16:45:56,1
11688,5.99,82,2237,2005-08-17 06:41:58,2
12470,3.99,82,2238,2005-08-18 11:55:42,1
989,2.99,83,2246,2005-05-30 23:11:51,2
1354,5.99,83,2247,2005-06-15 13:13:49,1
1591,5.99,83,2248,2005-06-16 05:12:37,1
7721,0.99,83,2257,2005-07-28 04:42:58,2
11777,4.99,83,2262,2005-08-17 10:27:19,2
12258,4.99,83,2263,2005-08-18 04:11:13,1
12985,5.99,83,2264,2005-08-19 07:08:05,2
11563,4.99,83,2268,2006-02-14 15:16:03,2
1815,0.99,84,2274,2005-06-16 21:16:07,2
4079,6.99,84,2278,2005-07-07 05:06:27,2
4838,6.99,84,2279,2005-07-08 18:11:00,2
5237,0.99,84,2281,2005-07-09 12:56:58,1
6259,2.99,84,2283,2005-07-11 15:25:52,2
6415,9.99,84,2284,2005-07-11 23:27:52,2
7854,2.99,84,2285,2005-07-28 09:42:31,1
8654,8.99,84,2287,2005-07-29 15:04:27,1
9680,4.99,84,2289,2005-07-31 06:41:46,2
11899,0.99,84,2295,2005-08-17 15:29:12,2
11960,4.99,84,2296,2005-08-17 17:24:30,2
12364,4.99,84,2297,2005-08-18 07:55:09,2
10548,0.99,85,2319,2005-08-01 12:44:32,1
11067,8.99,85,2320,2005-08-02 07:03:24,2
2141,4.99,86,2329,2005-06-17 21:41:34,1
3270,4.99,86,2332,2005-06-21 05:07:31,2
3611,0.99,86,2333,2005-07-06 05:37:18,1
4571,9.99,86,2336,2005-07-08 05:34:41,1
15940,5.99,86,2357,2005-08-23 18:45:06,2
451,4.99,87,2358,2005-05-27 19:27:54,2
1580,4.99,87,2360,2005-06-16 04:12:25,2
3122,9.99,87,2364,2005-06-20 18:25:57,2
6638,4.99,87,2368,2005-07-12 09:58:02,1
8323,4.99,87,2372,2005-07-29 03:52:59,2
9348,2.99,87,2374,2005-07-30 18:17:09,1
10205,4.99,87,2376,2005-08-01 00:48:24,2
12264,5.99,87,2380,2005-08-18 04:17:33,1
13479,0.99,87,2381,2005-08-20 01:09:11,1
3620,0.99,88,2393,2005-07-06 06:01:50,2
6643,1.99,88,2396,2005-07-12 10:39:22,1
8526,2.99,88,2401,2005-07-29 10:20:48,2
11056,6.99,88,2404,2005-08-02 06:36:27,1
15098,3.99,88,2407,2005-08-22 11:48:19,2
740,5.99,89,2411,2005-05-29 08:30:36,1
2835,7.99,89,2416,2005-06-19 21:44:11,1
4152,4.99,89,2417,2005-07-07 08:50:33,2
5144,7.99,89,2420,2005-07-09 08:09:53,2
6772,2.99,89,2423,2005-07-12 15:55:35,1
8972,0.99,89,2429,2005-07-30 04:06:25,2
9646,2.99,89,2431,2005-07-31 05:43:28,2
13823,2.99,89,2439,2005-08-20 13:42:10,1
15845,2.99,89,2440,2005-08-23 15:38:34,1
5272,0.99,90,2446,2005-07-09 14:26:01,2
7946,6.99,90,2451,2005-07-28 13:01:22,1
9337,2.99,90,2455,2005-07-30 18:02:25,2
10206,7.99,90,2456,2005-08-01 00:52:40,2
13051,4.99,90,2463,2005-08-19 09:31:33,1
14608,1.99,90,2464,2005-08-21 17:57:22,1
1299,4.99,91,2470,2005-06-15 09:34:50,1
4673,4.99,91,2478,2005-07-08 10:16:00,1
6078,4.99,91,2482,2005-07-11 05:06:52,1
8313,0.99,91,2488,2005-07-29 03:34:21,1
8873,0.99,91,2489,2005-07-30 00:14:32,2
9396,4.99,91,2491,2005-07-30 20:07:24,2
15122,1.99,91,2499,2005-08-22 12:47:45,1
15341,4.99,91,2500,2005-08-22 20:56:31,1
12902,4.99,91,2503,2006-02-14 15:16:03,1
271,5.99,92,2504,2005-05-26 16:22:01,1
2084,4.99,92,2506,2005-06-17 17:17:19,2
4360,2.99,92,2511,2005-07-07 19:31:12,1
6158,0.99,92,2517,2005-07-11 09:50:24,1
8494,4.99,92,2521,2005-07-29 09:04:32,1
8938,4.99,92,2522,2005-07-30 02:56:08,1
11203,4.99,92,2524,2005-08-02 11:52:41,2
11245,2.99,92,2525,2005-08-02 13:33:50,2
11849,4.99,92,2526,2005-08-17 13:24:55,1
13020,5.99,92,2527,2005-08-19 08:07:50,2
7301,2.99,93,2541,2005-07-27 12:50:23,1
8233,0.99,93,2542,2005-07-29 00:16:23,1
11271,5.99,93,2543,2005-08-02 14:18:22,2
13950,8.99,93,2547,2005-08-20 17:58:00,1
14195,0.99,93,2549,2005-08-21 03:40:35,1
15324,5.99,93,2551,2005-08-22 20:23:13,2
15631,2.99,93,2552,2005-08-23 07:30:23,2
4044,0.99,94,2562,2005-07-07 03:22:23,2
7809,2.99,94,2566,2005-07-28 07:59:46,2
12316,2.99,94,2569,2005-08-18 06:16:09,1
13786,5.99,94,2570,2005-08-20 12:13:24,1
14804,1.99,94,2571,2005-08-22 00:51:25,2
14978,0.99,94,2573,2005-08-22 07:13:15,1
1261,1.99,95,2578,2005-06-15 06:52:57,2
3056,2.99,95,2579,2005-06-20 13:20:58,2
3633,1.99,95,2581,2005-07-06 06:43:26,1
7245,5.99,95,2584,2005-07-27 10:29:06,2
9951,4.99,95,2588,2005-07-31 15:51:16,1
10446,0.99,95,2590,2005-08-01 09:02:17,2
3720,2.99,96,2601,2005-07-06 11:06:57,1
4961,4.99,96,2603,2005-07-08 23:35:53,1
5558,0.99,96,2604,2005-07-10 03:12:08,1
11984,3.99,96,2614,2005-08-17 18:16:30,1
15989,4.99,96,2620,2005-08-23 20:24:36,2
2083,2.99,97,2621,2005-06-17 17:14:00,2
3818,4.99,97,2626,2005-07-06 15:33:31,2
6726,0.99,97,2631,2005-07-12 13:48:14,1
7182,5.99,97,2632,2005-07-27 08:15:38,2
15006,0.99,97,2638,2005-08-22 08:20:15,1
1362,3.99,98,2640,2005-06-15 13:53:32,1
2601,4.99,98,2644,2005-06-19 06:09:44,2
4549,4.99,98,2647,2005-07-08 04:25:03,1
8324,5.99,98,2651,2005-07-29 03:56:05,1
11007,0.99,98,2657,2005-08-02 05:05:53,2
12221,5.99,98,2661,2005-08-18 02:50:51,2
15536,7.99,98,2663,2005-08-23 03:58:28,1
4589,0.99,99,2670,2005-07-08 06:26:04,1
8072,0.99,99,2679,2005-07-28 17:27:59,1
8242,7.99,99,2680,2005-07-29 00:34:27,2
10455,1.99,99,2683,2005-08-01 09:15:00,1
6655,4.99,100,2700,2005-07-12 11:08:32,1
7921,1.99,100,2702,2005-07-28 12:02:46,1
11346,4.99,100,2707,2005-08-02 17:15:38,2
15163,0.99,100,2709,2005-08-22 14:43:13,1
7112,5.99,101,2719,2005-07-27 05:38:42,2
9965,6.99,101,2724,2005-07-31 16:19:32,2
12471,4.99,101,2730,2005-08-18 11:57:00,1
358,0.99,102,2737,2005-05-27 06:43:59,1
562,1.99,102,2738,2005-05-28 09:01:21,2
2419,8.99,102,2740,2005-06-18 17:21:24,2
3665,4.99,102,2743,2005-07-06 08:23:08,2
5009,5.99,102,2747,2005-07-09 01:32:17,1
7119,0.99,102,2752,2005-07-27 05:55:32,2
7247,0.99,102,2753,2005-07-27 10:32:58,2
8186,0.99,102,2755,2005-07-28 22:30:27,1
11183,4.99,102,2764,2005-08-02 11:00:32,1
240,7.99,103,2769,2005-05-26 12:40:23,1
1396,4.99,103,2771,2005-06-15 16:22:38,2
2197,0.99,103,2773,2005-06-18 01:50:27,1
4213,2.99,103,2778,2005-07-07 11:53:49,1
4872,4.99,103,2780,2005-07-08 19:23:16,2
5163,4.99,103,2781,2005-07-09 09:00:28,2
14289,4.99,103,2793,2005-08-21 06:58:49,2
15401,8.99,103,2794,2005-08-22 23:13:10,2
15461,5.99,103,2795,2005-08-23 01:13:52,1
15467,3.99,103,2796,2005-08-23 01:22:12,1
16048,8.99,103,2799,2005-08-23 22:43:07,2
808,3.99,104,2801,2005-05-29 19:08:20,2
1287,3.99,104,2802,2005-06-15 08:41:38,2
4529,7.99,104,2809,2005-07-08 03:26:20,1
12453,3.99,104,2817,2005-08-18 11:17:07,1
13005,0.99,104,2818,2005-08-19 07:45:42,1
13179,4.99,104,2820,2005-08-19 13:59:53,1
14218,3.99,104,2822,2005-08-21 04:43:59,1
779,6.99,105,2827,2005-05-29 14:17:17,1
5677,4.99,105,2834,2005-07-10 08:41:28,2
12899,2.99,105,2843,2005-08-19 04:03:34,2
13751,2.99,105,2845,2005-08-20 11:17:03,1
15803,2.99,105,2849,2005-08-23 14:27:07,2
552,3.99,106,2850,2005-05-28 07:53:38,2
1156,0.99,106,2851,2005-05-31 22:37:34,2
4229,4.99,106,2854,2005-07-07 12:43:23,1
5453,3.99,106,2857,2005-07-09 22:24:11,2
8115,4.99,106,2861,2005-07-28 19:14:17,1
10213,8.99,106,2864,2005-08-01 01:03:18,2
6934,6.99,107,2889,2005-07-26 23:11:03,2
7447,4.99,107,2890,2005-07-27 18:02:08,2
13361,4.99,107,2897,2005-08-19 21:07:22,2
13510,6.99,107,2898,2005-08-20 02:18:30,1
15560,3.99,107,2900,2005-08-23 05:01:13,1
1055,0.99,108,2904,2005-05-31 07:47:18,2
1425,2.99,108,2906,2005-06-15 18:13:46,1
4650,4.99,108,2913,2005-07-08 09:32:08,1
8587,4.99,108,2920,2005-07-29 12:18:40,2
11445,6.99,108,2924,2005-08-02 20:33:35,2
12625,6.99,108,2927,2005-08-18 17:36:19,2
16001,2.99,108,2931,2005-08-23 20:45:53,1
15294,4.99,108,2932,2006-02-14 15:16:03,1
386,0.99,109,2934,2005-05-27 10:26:31,1
622,3.99,109,2935,2005-05-28 15:58:22,2
3076,5.99,109,2944,2005-06-20 15:01:19,2
6920,6.99,109,2948,2005-07-12 22:32:58,2
12137,6.99,109,2955,2005-08-17 23:52:26,2
538,1.99,110,2960,2005-05-28 06:21:05,2
4827,4.99,110,2964,2005-07-08 17:46:30,2
7474,0.99,110,2966,2005-07-27 19:07:17,1
7570,2.99,110,2968,2005-07-27 22:40:06,1
13723,2.99,110,2971,2005-08-20 10:05:30,1
505,2.99,111,2973,2005-05-28 02:06:37,2
1593,6.99,111,2974,2005-06-16 05:14:52,1
3087,2.99,111,2978,2005-06-20 15:53:59,2
3333,2.99,111,2979,2005-06-21 10:01:36,2
3963,9.99,111,2982,2005-07-06 22:19:17,2
4249,4.99,111,2983,2005-07-07 14:05:17,1
8525,0.99,111,2986,2005-07-29 10:20:19,2
11239,2.99,111,2992,2005-08-02 13:27:11,2
12196,3.99,111,2993,2005-08-18 02:08:48,2
13251,2.99,111,2994,2005-08-19 16:48:37,2
1930,2.99,112,3002,2005-06-17 06:50:46,2
3018,2.99,112,3004,2005-06-20 11:10:35,2
7691,4.99,112,3008,2005-07-28 03:30:09,2
10038,2.99,112,3015,2005-07-31 18:49:12,1
11599,7.99,112,3018,2005-08-17 03:08:10,1
11863,3.99,112,3020,2005-08-17 13:56:01,2
14049,5.99,112,3023,2005-08-20 22:08:55,2
3657,5.99,113,3037,2005-07-06 07:55:30,2
6836,0.99,113,3044,2005-07-12 18:58:05,1
7587,2.99,113,3046,2005-07-27 23:23:03,2
10578,1.99,113,3050,2005-08-01 13:48:02,2
15600,1.99,113,3056,2005-08-23 06:31:24,1
15770,2.99,113,3057,2005-08-23 13:18:16,1
3144,5.99,114,3064,2005-06-20 20:14:20,2
3924,2.99,114,3066,2005-07-06 20:38:02,1
7316,2.99,114,3073,2005-07-27 13:19:03,2
15646,3.99,114,3088,2005-08-23 08:19:55,2
1361,0.99,115,3094,2005-06-15 13:37:38,2
4780,1.99,115,3099,2005-07-08 16:06:51,1
6113,2.99,115,3102,2005-07-11 07:31:08,2
6574,5.99,115,3104,2005-07-12 06:04:22,1
6798,6.99,115,3105,2005-07-12 16:49:11,1
8594,4.99,115,3109,2005-07-29 12:42:13,1
9578,0.99,115,3110,2005-07-31 02:54:31,2
13977,0.99,115,3117,2005-08-20 19:02:34,2
15452,0.99,115,3119,2005-08-23 00:57:12,2
10250,1.99,116,3138,2005-08-01 02:38:42,2
13474,0.99,116,3144,2005-08-20 01:04:32,1
700,0.99,117,3148,2005-05-29 02:18:54,1
5506,5.99,117,3152,2005-07-10 00:45:48,2
5673,0.99,117,3153,2005-07-10 08:21:54,1
6093,9.99,117,3154,2005-07-11 05:52:50,1
11467,3.99,117,3159,2005-08-02 21:47:07,2
12575,6.99,117,3162,2005-08-18 15:37:42,1
2217,0.99,118,3169,2005-06-18 03:12:29,2
7196,2.99,118,3175,2005-07-27 08:49:08,1
8881,4.99,118,3180,2005-07-30 00:22:31,1
10045,1.99,118,3181,2005-07-31 19:04:35,2
14394,5.99,118,3184,2005-08-21 10:23:10,2
14924,2.99,118,3186,2005-08-22 05:15:17,1
67,0.99,119,3188,2005-05-25 09:41:01,2
540,6.99,119,3190,2005-05-28 06:40:25,2
5176,5.99,119,3195,2005-07-09 09:39:31,1
8304,4.99,119,3201,2005-07-29 03:08:30,1
10101,0.99,119,3203,2005-07-31 20:47:29,1
10681,4.99,119,3206,2005-08-01 17:30:35,1
12576,2.99,119,3209,2005-08-18 15:38:31,2
12842,6.99,119,3211,2005-08-19 01:57:21,2
14349,3.99,119,3213,2005-08-21 08:54:53,2
2803,9.99,120,3228,2005-06-19 19:18:27,1
4942,1.99,120,3234,2005-07-08 22:42:47,1
5288,1.99,120,3235,2005-07-09 15:13:07,2
9907,6.99,120,3241,2005-07-31 14:39:50,2
10940,3.99,120,3244,2005-08-02 03:08:29,1
11133,0.99,120,3245,2005-08-02 09:15:45,2
13375,7.99,120,3247,2005-08-19 21:31:31,2
14001,2.99,120,3248,2005-08-20 20:07:15,1
1634,2.99,121,3255,2005-06-16 08:16:05,1
1833,1.99,121,3256,2005-06-16 22:45:03,1
8370,6.99,121,3262,2005-07-29 05:16:21,1
8875,2.99,121,3264,2005-07-30 00:15:09,2
12242,1.99,121,3268,2005-08-18 03:37:31,2
12881,5.99,121,3271,2005-08-19 03:28:13,1
14412,9.99,121,3275,2005-08-21 11:02:09,2
2240,3.99,122,3284,2005-06-18 04:28:27,2
2834,1.99,122,3288,2005-06-19 21:41:46,2
3986,4.99,122,3290,2005-07-06 23:25:13,2
4239,7.99,122,3291,2005-07-07 13:23:17,1
7267,2.99,122,3298,2005-07-27 11:22:55,1
12476,4.99,122,3307,2005-08-18 12:22:40,2
13812,4.99,122,3310,2005-08-20 13:01:43,1
14666,5.99,122,3311,2005-08-21 19:51:09,2
992,2.99,123,3312,2005-05-30 23:47:56,1
4860,8.99,123,3319,2005-07-08 18:54:07,1
7535,4.99,123,3320,2005-07-27 21:32:39,2
7768,0.99,123,3322,2005-07-28 06:44:03,2
7852,2.99,123,3323,2005-07-28 09:34:29,1
12360,2.99,123,3329,2005-08-18 07:46:35,1
15152,7.99,123,3332,2005-08-22 14:25:21,2
15621,1.99,123,3334,2005-08-23 07:13:43,1
5566,2.99,124,3343,2005-07-10 03:30:17,1
7519,6.99,124,3345,2005-07-27 21:01:41,1
11493,5.99,124,3349,2005-08-02 22:47:00,2
3118,4.99,125,3358,2005-06-20 18:05:57,1
8375,2.99,125,3367,2005-07-29 05:25:30,2
9129,9.99,125,3370,2005-07-30 09:51:21,1
9496,4.99,125,3371,2005-07-30 23:55:20,1
10583,2.99,125,3375,2005-08-01 13:54:35,1
11806,4.99,125,3378,2005-08-17 11:49:28,1
12075,4.99,125,3381,2005-08-17 21:54:55,1
14456,2.99,125,3384,2005-08-21 12:38:09,2
752,4.99,126,3387,2005-05-29 10:14:15,1
1054,4.99,126,3388,2005-05-31 07:33:25,2
11613,4.99,126,3404,2005-08-17 03:50:33,2
12991,2.99,126,3407,2005-08-19 07:21:24,2
14477,2.99,126,3410,2005-08-21 13:32:38,2
16007,7.99,126,3413,2005-08-23 21:02:43,1
10787,10.99,127,3427,2005-08-01 21:35:01,1
10973,7.99,127,3428,2005-08-02 04:09:42,1
13043,4.99,127,3432,2005-08-19 09:07:13,2
14030,2.99,127,3434,2005-08-20 21:23:54,2
15736,5.99,127,3437,2005-08-23 11:40:30,2
3995,5.99,128,3443,2005-07-06 23:43:03,2
5270,2.99,128,3444,2005-07-09 14:23:46,1
6481,6.99,128,3448,2005-07-12 01:50:15,2
9215,5.99,128,3452,2005-07-30 13:11:11,2
9433,5.99,128,3454,2005-07-30 21:28:17,1
12731,2.99,128,3459,2005-08-18 21:55:38,2
13027,0.99,128,3462,2005-08-19 08:25:16,2
3219,3.99,129,3475,2005-06-21 01:43:26,1
3900,4.99,129,3477,2005-07-06 19:21:28,2
3936,0.99,129,3478,2005-07-06 21:15:03,2
4896,2.99,129,3481,2005-07-08 20:23:15,1
9823,4.99,129,3487,2005-07-31 11:49:00,2
9983,7.99,129,3488,2005-07-31 17:09:36,1
13915,4.99,129,3499,2005-08-20 16:42:53,1
1864,2.99,130,3507,2005-06-17 01:39:47,2
2292,2.99,130,3509,2005-06-18 07:37:48,2
2982,6.99,130,3511,2005-06-20 08:38:29,1
9724,5.99,130,3519,2005-07-31 08:33:08,2
10568,2.99,130,3520,2005-08-01 13:17:28,2
10645,5.99,130,3521,2005-08-01 15:52:01,2
12777,6.99,130,3524,2005-08-18 23:39:22,1
14111,0.99,130,3525,2005-08-21 00:59:01,2
15777,4.99,130,3527,2005-08-23 13:29:08,1
83,4.99,131,3529,2005-05-25 12:30:15,1
3515,2.99,131,3533,2005-07-06 00:48:55,1
5395,4.99,131,3535,2005-07-09 19:42:37,1
5610,2.99,131,3536,2005-07-10 05:09:52,1
7557,2.99,131,3539,2005-07-27 22:18:19,1
11973,2.99,131,3548,2005-08-17 17:55:58,1
1843,0.99,132,3558,2005-06-16 23:53:42,1
2384,0.99,132,3560,2005-06-18 15:18:49,1
3706,0.99,132,3564,2005-07-06 10:18:01,1
4903,0.99,132,3569,2005-07-08 20:50:05,2
5715,1.99,132,3573,2005-07-10 10:48:03,2
6239,6.99,132,3574,2005-07-11 14:20:48,1
7631,1.99,132,3577,2005-07-28 01:01:15,1
10243,4.99,132,3578,2005-08-01 02:18:46,2
10619,3.99,132,3580,2005-08-01 15:07:04,2
15874,4.99,132,3585,2005-08-23 16:30:55,1
3365,0.99,133,3591,2005-06-21 12:55:48,2
4566,2.99,133,3593,2005-07-08 05:18:50,2
5063,2.99,133,3596,2005-07-09 04:37:31,2
7400,0.99,133,3600,2005-07-27 16:16:37,1
12419,4.99,133,3606,2005-08-18 10:01:48,1
16009,6.99,133,3612,2005-08-23 21:07:59,1
798,0.99,134,3614,2005-05-29 17:23:43,2
1618,9.99,134,3617,2005-06-16 07:08:38,1
6226,2.99,134,3622,2005-07-11 13:48:11,2
8650,1.99,134,3626,2005-07-29 14:59:04,2
6817,3.99,135,3646,2005-07-12 18:19:57,1
7297,4.99,135,3647,2005-07-27 12:39:48,2
7554,7.99,135,3649,2005-07-27 22:12:41,1
7734,0.99,135,3650,2005-07-28 05:08:44,1
8315,0.99,135,3651,2005-07-29 03:37:07,1
8987,6.99,135,3653,2005-07-30 04:37:36,1
10091,4.99,135,3654,2005-07-31 20:23:13,2
11194,5.99,135,3658,2005-08-02 11:35:53,2
13035,0.99,135,3661,2005-08-19 08:46:45,1
13390,0.99,135,3665,2006-02-14 15:16:03,1
5627,3.99,136,3669,2005-07-10 05:51:12,1
6142,3.99,136,3670,2005-07-11 08:54:09,2
12287,5.99,136,3675,2005-08-18 04:58:06,1
14379,0.99,136,3678,2005-08-21 09:53:03,2
5443,3.99,137,3692,2005-07-09 21:56:09,1
9709,4.99,137,3702,2005-07-31 08:04:55,1
10595,4.99,137,3705,2005-08-01 14:16:28,2
13148,0.99,137,3711,2005-08-19 12:55:30,1
13776,5.99,137,3713,2005-08-20 11:57:06,1
14754,7.99,137,3714,2005-08-21 23:17:26,1
1316,0.99,138,3722,2005-06-15 10:26:23,2
2731,7.99,138,3724,2005-06-19 15:14:55,1
6458,2.99,138,3729,2005-07-12 01:08:52,1
7754,2.99,138,3732,2005-07-28 06:10:55,1
9259,1.99,138,3736,2005-07-30 14:37:44,2
10268,3.99,138,3741,2005-08-01 03:08:56,1
11015,4.99,138,3743,2005-08-02 05:13:00,1
1169,2.99,139,3754,2005-06-14 23:42:56,2
1736,2.99,139,3755,2005-06-16 15:52:32,1
4660,0.99,139,3758,2005-07-08 09:54:47,2
5092,2.99,139,3760,2005-07-09 05:57:39,2
9920,4.99,139,3769,2005-07-31 14:57:13,2
15471,3.99,139,3779,2005-08-23 01:38:48,1
6918,2.99,140,3788,2005-07-12 22:30:29,1
11430,3.99,140,3793,2005-08-02 20:04:36,2
12086,4.99,140,3794,2005-08-17 22:20:01,1
15852,2.99,140,3798,2005-08-23 15:47:02,1
1242,7.99,141,3800,2005-06-15 05:05:07,2
5769,0.99,141,3807,2005-07-10 13:17:58,1
7878,2.99,141,3809,2005-07-28 10:27:10,2
9584,4.99,141,3812,2005-07-31 03:05:48,1
10287,3.99,141,3814,2005-08-01 03:37:01,1
10798,4.99,141,3816,2005-08-01 22:03:10,1
13470,4.99,141,3825,2005-08-20 01:01:16,2
15964,2.99,141,3830,2005-08-23 19:45:25,1
575,9.99,142,3833,2005-05-28 10:56:09,1
3214,2.99,142,3835,2005-06-21 01:08:26,1
4497,4.99,142,3837,2005-07-08 01:51:32,2
6522,0.99,142,3839,2005-07-12 04:11:58,1
7764,2.99,142,3840,2005-07-28 06:40:05,1
9131,2.99,142,3844,2005-07-30 09:55:57,1
9419,5.99,142,3845,2005-07-30 21:04:59,1
11244,5.99,142,3847,2005-08-02 13:33:24,2
13044,0.99,142,3849,2005-08-19 09:14:31,1
13959,0.99,142,3851,2005-08-20 18:16:21,1
14116,4.99,142,3852,2005-08-21 01:11:17,2
15477,1.99,142,3855,2005-08-23 01:46:35,1
15454,0.99,142,3856,2006-02-14 15:16:03,1
1898,1.99,143,3859,2005-06-17 04:28:11,2
1942,4.99,143,3860,2005-06-17 07:43:39,1
2588,4.99,143,3863,2005-06-19 05:20:31,1
6207,4.99,143,3868,2005-07-11 12:34:24,2
11651,6.99,143,3874,2005-08-17 05:02:25,2
323,2.99,144,3879,2005-05-27 00:49:27,1
345,2.99,144,3880,2005-05-27 04:32:25,2
3019,4.99,144,3884,2005-06-20 11:11:52,2
5374,8.99,144,3890,2005-07-09 18:52:08,2
5408,7.99,144,3891,2005-07-09 20:16:51,2
7378,5.99,144,3895,2005-07-27 15:31:33,2
7830,0.99,144,3897,2005-07-28 08:43:49,1
7858,3.99,144,3898,2005-07-28 09:50:18,1
9098,3.99,144,3902,2005-07-30 08:44:21,1
10593,4.99,144,3906,2005-08-01 14:13:19,1
10951,4.99,144,3908,2005-08-02 03:26:35,1
11228,2.99,144,3909,2005-08-02 12:55:23,1
11534,7.99,144,3911,2005-08-17 00:35:27,1
12980,6.99,144,3916,2005-08-19 07:03:14,2
14159,2.99,144,3918,2005-08-21 02:45:58,2
2614,0.99,145,3923,2005-06-19 07:28:11,2
3647,5.99,145,3924,2005-07-06 07:29:17,1
6056,2.99,145,3930,2005-07-11 04:01:27,2
6339,1.99,145,3931,2005-07-11 19:45:32,1
6378,0.99,145,3932,2005-07-11 21:45:23,2
7061,2.99,145,3933,2005-07-27 03:51:10,2
9576,0.99,145,3938,2005-07-31 02:52:59,2
12637,2.99,145,3942,2005-08-18 18:06:53,1
13012,7.99,145,3944,2005-08-19 07:54:59,2
2099,2.99,146,3953,2005-06-17 18:47:26,2
4849,6.99,146,3958,2005-07-08 18:34:34,1
6184,6.99,146,3961,2005-07-11 11:19:21,2
11173,7.99,146,3965,2005-08-02 10:28:00,2
12385,2.99,146,3972,2005-08-18 08:39:33,1
12888,4.99,146,3973,2005-08-19 03:41:09,1
14143,2.99,146,3976,2005-08-21 02:10:32,2
15842,6.99,146,3977,2005-08-23 15:36:05,1
2171,0.99,147,3980,2005-06-18 00:06:04,1
3956,2.99,147,3985,2005-07-06 22:01:51,2
4792,0.99,147,3986,2005-07-08 16:29:38,2
7723,0.99,147,3994,2005-07-28 04:45:37,1
9772,0.99,147,3996,2005-07-31 09:56:07,2
12284,4.99,147,3999,2005-08-18 04:55:49,1
13542,4.99,147,4001,2005-08-20 03:41:57,2
15052,2.99,147,4007,2005-08-22 10:09:19,1
1501,1.99,148,4013,2005-06-15 22:02:35,1
3653,0.99,148,4018,2005-07-06 07:45:13,1
4746,2.99,148,4020,2005-07-08 13:47:55,1
4950,2.99,148,4021,2005-07-08 22:58:07,1
7865,9.99,148,4029,2005-07-28 10:07:04,1
8111,4.99,148,4030,2005-07-28 19:10:03,2
9530,1.99,148,4037,2005-07-31 01:09:06,1
12983,6.99,148,4046,2005-08-19 07:06:51,1
1800,2.99,149,4060,2005-06-16 20:18:46,1
4766,3.99,149,4068,2005-07-08 15:16:04,1
