assays_assay_id,assays_src_id,assays_relationship_type,assays_assay_test_type,assays_assay_tax_id,assays_src_assay_id,assays_curated_by,assays_chembl_id,assays_doc_id,assays_assay_organism,assays_variant_id,assays_assay_subcellular_fraction,assays_tid,assays_confidence_score,assays_cell_id,assays_bao_format,assays_tissue_id
9300,1,N,,10116.0,,Intermediate,CHEMBL631329,17764,Rattus norvegicus,,,50597,1,,BAO_0000218,
9301,1,N,,10116.0,,Intermediate,CHEMBL627217,4368,Rattus norvegicus,,,50597,1,,BAO_0000218,
9302,1,N,,10116.0,,Intermediate,CHEMBL626352,5610,Rattus norvegicus,,,50597,1,,BAO_0000218,
9303,1,N,,10116.0,,Intermediate,CHEMBL626353,5833,Rattus norvegicus,,,50597,1,,BAO_0000218,
9304,1,N,,10116.0,,Intermediate,CHEMBL626354,4257,Rattus norvegicus,,,50597,1,,BAO_0000218,
9305,1,N,,10116.0,,Intermediate,CHEMBL626355,5937,Rattus norvegicus,,,50597,1,,BAO_0000218,
9306,1,N,,10116.0,,Intermediate,CHEMBL626356,5932,Rattus norvegicus,,,50597,1,,BAO_0000218,
9307,1,N,,10116.0,,Intermediate,CHEMBL626357,5932,Rattus norvegicus,,,50597,1,,BAO_0000218,
9308,1,N,,10116.0,,Intermediate,CHEMBL626358,17411,Rattus norvegicus,,,50597,1,,BAO_0000218,
9309,1,N,,10116.0,,Intermediate,CHEMBL626359,17411,Rattus norvegicus,,,50597,1,,BAO_0000218,
9310,1,N,,10116.0,,Intermediate,CHEMBL626360,17771,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9311,1,N,,10116.0,,Intermediate,CHEMBL626361,1628,Rattus norvegicus,,,50597,1,,BAO_0000218,
9312,1,N,,10116.0,,Intermediate,CHEMBL626362,1628,Rattus norvegicus,,,50597,1,,BAO_0000218,
9313,1,N,,10116.0,,Intermediate,CHEMBL626363,17411,Rattus norvegicus,,,50597,1,,BAO_0000218,
9314,1,N,,10116.0,,Intermediate,CHEMBL626970,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,
9315,1,N,,10116.0,,Intermediate,CHEMBL626971,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,
9316,1,N,,10116.0,,Intermediate,CHEMBL626972,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9317,1,N,,10116.0,,Intermediate,CHEMBL626973,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9318,1,N,,10116.0,,Intermediate,CHEMBL626974,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9319,1,N,,10116.0,,Intermediate,CHEMBL874592,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9320,1,N,,10116.0,,Intermediate,CHEMBL626975,5510,Rattus norvegicus,,,50597,1,,BAO_0000218,
9321,1,N,,10116.0,,Intermediate,CHEMBL626976,5510,Rattus norvegicus,,,50597,1,,BAO_0000218,
9322,1,N,,10116.0,,Intermediate,CHEMBL626977,5510,Rattus norvegicus,,,50597,1,,BAO_0000218,
9323,1,N,,10116.0,,Intermediate,CHEMBL626978,5510,Rattus norvegicus,,,50597,1,,BAO_0000218,
9324,1,N,,10116.0,,Intermediate,CHEMBL626979,16427,Rattus norvegicus,,,50597,1,,BAO_0000218,
9325,1,N,In vivo,10116.0,,Intermediate,CHEMBL626980,4689,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9326,1,N,,10116.0,,Intermediate,CHEMBL626981,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9327,1,N,,10116.0,,Intermediate,CHEMBL626982,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9328,1,N,,10116.0,,Intermediate,CHEMBL626983,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9329,1,N,,10116.0,,Intermediate,CHEMBL622522,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9330,1,N,,10116.0,,Intermediate,CHEMBL622523,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9331,1,N,,10116.0,,Intermediate,CHEMBL622524,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,178.0
9332,1,N,,10116.0,,Intermediate,CHEMBL622525,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9333,1,N,,10116.0,,Intermediate,CHEMBL622526,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9334,1,N,,10116.0,,Intermediate,CHEMBL619849,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9335,1,N,,10116.0,,Intermediate,CHEMBL619850,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9336,1,N,,10116.0,,Intermediate,CHEMBL623864,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9337,1,N,,10116.0,,Intermediate,CHEMBL623865,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9338,1,N,,10116.0,,Intermediate,CHEMBL623866,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9339,1,N,,10116.0,,Intermediate,CHEMBL623867,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9340,1,N,,10116.0,,Intermediate,CHEMBL877615,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9341,1,N,,10116.0,,Intermediate,CHEMBL623868,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9342,1,N,,10116.0,,Intermediate,CHEMBL623869,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9343,1,N,,10116.0,,Intermediate,CHEMBL623870,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
9344,1,N,,10116.0,,Intermediate,CHEMBL623871,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9345,1,N,,10116.0,,Intermediate,CHEMBL623872,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9346,1,N,,10116.0,,Intermediate,CHEMBL622129,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9347,1,N,,10116.0,,Intermediate,CHEMBL622130,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9348,1,N,,10116.0,,Intermediate,CHEMBL622131,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9349,1,N,,10116.0,,Intermediate,CHEMBL622132,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9350,1,N,,10116.0,,Intermediate,CHEMBL622133,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9351,1,N,,10116.0,,Intermediate,CHEMBL622134,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9352,1,N,,10116.0,,Intermediate,CHEMBL622135,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9353,1,N,,10116.0,,Intermediate,CHEMBL622136,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9354,1,N,,10116.0,,Intermediate,CHEMBL622137,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9355,1,N,,10116.0,,Intermediate,CHEMBL622138,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9356,1,N,,10116.0,,Intermediate,CHEMBL623017,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9357,1,N,,10116.0,,Intermediate,CHEMBL623018,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9358,1,N,,10116.0,,Intermediate,CHEMBL623019,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9359,1,N,,10116.0,,Intermediate,CHEMBL623020,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9360,1,N,,10116.0,,Intermediate,CHEMBL623021,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9361,1,N,,10116.0,,Intermediate,CHEMBL623022,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9362,1,N,,10116.0,,Intermediate,CHEMBL623023,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9363,1,N,,10116.0,,Intermediate,CHEMBL623024,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9364,1,N,,10116.0,,Intermediate,CHEMBL623025,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9365,1,N,,10116.0,,Intermediate,CHEMBL620545,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9366,1,N,,10116.0,,Intermediate,CHEMBL620546,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9367,1,N,,10116.0,,Intermediate,CHEMBL620547,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9368,1,N,,10116.0,,Intermediate,CHEMBL620548,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9369,1,N,,10116.0,,Intermediate,CHEMBL620549,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9370,1,N,,10116.0,,Intermediate,CHEMBL620550,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9371,1,N,,10116.0,,Intermediate,CHEMBL620551,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9372,1,N,,10116.0,,Intermediate,CHEMBL620552,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9373,1,N,,10116.0,,Intermediate,CHEMBL620553,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9374,1,N,,10116.0,,Intermediate,CHEMBL620554,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9375,1,N,,10116.0,,Intermediate,CHEMBL875845,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9376,1,N,,10116.0,,Intermediate,CHEMBL620555,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9377,1,N,,10116.0,,Intermediate,CHEMBL620556,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9378,1,N,,10116.0,,Intermediate,CHEMBL620557,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,2385.0
9379,1,N,,10116.0,,Intermediate,CHEMBL620558,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9380,1,N,,10116.0,,Intermediate,CHEMBL620559,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9381,1,N,,10116.0,,Intermediate,CHEMBL622939,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9382,1,N,,10116.0,,Intermediate,CHEMBL622940,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9383,1,N,,10116.0,,Intermediate,CHEMBL622941,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9384,1,N,,10116.0,,Intermediate,CHEMBL622942,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9385,1,N,,10116.0,,Intermediate,CHEMBL622943,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9386,1,N,,10116.0,,Intermediate,CHEMBL622944,16434,Rattus norvegicus,,,50597,1,,BAO_0000218,
9387,1,N,,10116.0,,Intermediate,CHEMBL622945,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9388,1,N,,10116.0,,Intermediate,CHEMBL622946,16435,Rattus norvegicus,,,50597,1,,BAO_0000218,
9389,1,N,,10116.0,,Intermediate,CHEMBL622947,3341,Rattus norvegicus,,,50597,1,,BAO_0000218,
9390,1,N,In vivo,10116.0,,Intermediate,CHEMBL622948,3634,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9391,1,N,In vivo,10116.0,,Intermediate,CHEMBL622949,3634,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9392,1,N,,10116.0,,Intermediate,CHEMBL622950,4839,Rattus norvegicus,,,50597,1,,BAO_0000218,
9393,1,U,In vivo,9544.0,,Intermediate,CHEMBL622951,5005,Macaca mulatta,,,22224,0,,BAO_0000218,1969.0
9394,1,U,,10116.0,,Intermediate,CHEMBL622952,5005,Rattus norvegicus,,,22224,0,,BAO_0000366,1969.0
9395,1,U,,10116.0,,Intermediate,CHEMBL622953,5005,Rattus norvegicus,,,22224,0,,BAO_0000366,1969.0
9396,1,N,,10116.0,,Intermediate,CHEMBL873818,1094,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9397,1,N,In vivo,10116.0,,Intermediate,CHEMBL622954,5031,Rattus norvegicus,,,50597,1,,BAO_0000218,
9398,1,N,In vivo,10116.0,,Intermediate,CHEMBL622955,6518,Rattus norvegicus,,,50597,1,,BAO_0000218,
9399,1,N,In vivo,10116.0,,Intermediate,CHEMBL875229,6518,Rattus norvegicus,,,50597,1,,BAO_0000218,
9400,1,N,In vivo,10116.0,,Intermediate,CHEMBL622956,6518,Rattus norvegicus,,,50597,1,,BAO_0000218,
9401,1,N,In vivo,10116.0,,Intermediate,CHEMBL622957,6518,Rattus norvegicus,,,50597,1,,BAO_0000218,
9402,1,N,In vivo,10116.0,,Intermediate,CHEMBL622958,5408,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9403,1,N,In vivo,10116.0,,Intermediate,CHEMBL622959,5408,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9404,1,N,In vivo,10116.0,,Intermediate,CHEMBL622960,5408,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
9405,1,N,In vivo,10116.0,,Intermediate,CHEMBL622961,5408,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9406,1,N,In vivo,10116.0,,Intermediate,CHEMBL622962,4687,Rattus norvegicus,,,50597,1,,BAO_0000218,
9407,1,N,,10116.0,,Intermediate,CHEMBL622963,6640,Rattus norvegicus,,,50597,1,,BAO_0000218,
9408,1,N,,10116.0,,Intermediate,CHEMBL622964,6640,Rattus norvegicus,,,50597,1,,BAO_0000218,
9409,1,N,,10116.0,,Intermediate,CHEMBL622965,6641,Rattus norvegicus,,,50597,1,,BAO_0000218,
9410,1,N,,10116.0,,Intermediate,CHEMBL622966,6640,Rattus norvegicus,,,50597,1,,BAO_0000218,
9411,1,N,,10116.0,,Intermediate,CHEMBL622967,6641,Rattus norvegicus,,,50597,1,,BAO_0000218,
9412,1,N,In vivo,10116.0,,Intermediate,CHEMBL622968,17411,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9413,1,N,In vivo,10116.0,,Intermediate,CHEMBL622969,17411,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9414,1,N,In vivo,10116.0,,Intermediate,CHEMBL875327,17411,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9415,1,N,In vivo,10116.0,,Intermediate,CHEMBL628638,6570,Rattus norvegicus,,,50597,1,,BAO_0000218,
9416,1,N,In vivo,10116.0,,Intermediate,CHEMBL628639,6570,Rattus norvegicus,,,50597,1,,BAO_0000218,
9417,1,N,In vivo,10116.0,,Intermediate,CHEMBL625840,17411,Rattus norvegicus,,,50597,1,,BAO_0000218,
9418,1,N,In vivo,10116.0,,Intermediate,CHEMBL625841,4722,Rattus norvegicus,,,50597,1,,BAO_0000218,
9419,1,N,In vivo,10116.0,,Intermediate,CHEMBL625842,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
9420,1,N,In vivo,10116.0,,Intermediate,CHEMBL625843,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
9421,1,N,In vivo,10116.0,,Intermediate,CHEMBL625844,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
9422,1,N,In vivo,10116.0,,Intermediate,CHEMBL873822,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
9423,1,N,In vivo,10116.0,,Intermediate,CHEMBL625845,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
9424,1,N,In vivo,10116.0,,Intermediate,CHEMBL627059,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
9425,1,N,In vivo,10116.0,,Intermediate,CHEMBL627060,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
9426,1,N,In vivo,10116.0,,Intermediate,CHEMBL627061,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
9427,1,N,In vivo,10116.0,,Intermediate,CHEMBL627709,4762,Rattus norvegicus,,,50597,1,,BAO_0000218,
9428,1,N,In vivo,10116.0,,Intermediate,CHEMBL627710,5327,Rattus norvegicus,,,50597,1,,BAO_0000218,
9429,1,N,,10116.0,,Intermediate,CHEMBL627711,4847,Rattus norvegicus,,,50597,1,,BAO_0000218,
9430,1,N,In vivo,10116.0,,Intermediate,CHEMBL627712,17720,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9431,1,N,In vivo,10116.0,,Intermediate,CHEMBL627713,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
9432,1,N,In vivo,10116.0,,Intermediate,CHEMBL627714,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
9433,1,U,In vivo,9541.0,,Intermediate,CHEMBL627889,4256,Macaca fascicularis,,,22224,0,,BAO_0000218,
9434,1,U,In vivo,10116.0,,Intermediate,CHEMBL627890,4256,Rattus norvegicus,,,22224,0,,BAO_0000218,
9435,1,N,In vivo,10116.0,,Intermediate,CHEMBL627891,4722,Rattus norvegicus,,,50597,1,,BAO_0000218,
9436,1,N,In vivo,10116.0,,Intermediate,CHEMBL627892,6535,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9437,1,N,In vivo,10116.0,,Intermediate,CHEMBL627893,6535,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9438,1,N,,10116.0,,Intermediate,CHEMBL627894,1435,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9439,1,N,,10116.0,,Intermediate,CHEMBL627895,1435,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9440,1,N,,10116.0,,Intermediate,CHEMBL627896,5206,Rattus norvegicus,,,50597,1,,BAO_0000218,
9441,1,N,,10116.0,,Intermediate,CHEMBL627897,6080,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9442,1,N,,10116.0,,Intermediate,CHEMBL627898,4449,Rattus norvegicus,,,50597,1,,BAO_0000218,
9443,1,N,,10116.0,,Intermediate,CHEMBL627899,6057,Rattus norvegicus,,,50597,1,,BAO_0000218,
9444,1,N,,10116.0,,Intermediate,CHEMBL873823,6057,Rattus norvegicus,,,50597,1,,BAO_0000218,
9445,1,N,,10116.0,,Intermediate,CHEMBL627900,3747,Rattus norvegicus,,,50597,1,,BAO_0000218,
9446,1,N,In vivo,10116.0,,Intermediate,CHEMBL627901,17858,Rattus norvegicus,,,50597,1,,BAO_0000218,
9447,1,N,In vivo,10116.0,,Intermediate,CHEMBL627902,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9448,1,N,In vivo,10116.0,,Intermediate,CHEMBL627903,16365,Rattus norvegicus,,,50597,1,,BAO_0000218,
9449,1,N,,10116.0,,Intermediate,CHEMBL627904,5031,Rattus norvegicus,,,50597,1,,BAO_0000218,
9450,1,N,,10116.0,,Intermediate,CHEMBL627905,4722,Rattus norvegicus,,,50597,1,,BAO_0000218,
9451,1,N,,10116.0,,Intermediate,CHEMBL627906,6078,Rattus norvegicus,,,50597,1,,BAO_0000218,
9452,1,N,,10116.0,,Intermediate,CHEMBL627907,6078,Rattus norvegicus,,,50597,1,,BAO_0000218,
9453,1,N,,10116.0,,Intermediate,CHEMBL876783,6078,Rattus norvegicus,,,50597,1,,BAO_0000218,
9454,1,N,,10116.0,,Intermediate,CHEMBL627908,6078,Rattus norvegicus,,,50597,1,,BAO_0000218,
9455,1,N,,10116.0,,Intermediate,CHEMBL627909,17065,Rattus norvegicus,,,50597,1,,BAO_0000218,
9456,1,N,,10116.0,,Intermediate,CHEMBL627910,1353,Rattus norvegicus,,,50597,1,,BAO_0000218,
9457,1,N,,10116.0,,Intermediate,CHEMBL627911,1353,Rattus norvegicus,,,50597,1,,BAO_0000218,
9458,1,N,,10116.0,,Intermediate,CHEMBL627912,1353,Rattus norvegicus,,,50597,1,,BAO_0000218,
9459,1,N,,10116.0,,Intermediate,CHEMBL627913,1353,Rattus norvegicus,,,50597,1,,BAO_0000218,
9460,1,N,,10116.0,,Intermediate,CHEMBL627914,1353,Rattus norvegicus,,,50597,1,,BAO_0000218,
9461,1,N,,10116.0,,Intermediate,CHEMBL627915,16423,Rattus norvegicus,,,50597,1,,BAO_0000218,
9462,1,N,,10116.0,,Intermediate,CHEMBL627916,16423,Rattus norvegicus,,,50597,1,,BAO_0000218,
9463,1,N,,10116.0,,Intermediate,CHEMBL627917,6062,Rattus norvegicus,,,50597,1,,BAO_0000218,
9464,1,N,,10116.0,,Intermediate,CHEMBL627918,6056,Rattus norvegicus,,,50597,1,,BAO_0000218,
9465,1,N,,10116.0,,Intermediate,CHEMBL627919,5182,Rattus norvegicus,,,50597,1,,BAO_0000218,
9466,1,N,,10116.0,,Intermediate,CHEMBL627920,6410,Rattus norvegicus,,,50597,1,,BAO_0000218,
9467,1,N,,10116.0,,Intermediate,CHEMBL627921,6410,Rattus norvegicus,,,50597,1,,BAO_0000218,
9468,1,N,,10116.0,,Intermediate,CHEMBL627922,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
9469,1,N,,10116.0,,Intermediate,CHEMBL876784,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
9470,1,N,,10116.0,,Intermediate,CHEMBL627923,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
9471,1,N,,10116.0,,Intermediate,CHEMBL626208,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
9472,1,N,,10116.0,,Intermediate,CHEMBL626209,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
9473,1,N,,10116.0,,Intermediate,CHEMBL626210,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
9474,1,N,,10116.0,,Intermediate,CHEMBL627994,2463,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
9475,1,N,,10116.0,,Intermediate,CHEMBL627995,4709,Rattus norvegicus,,,50597,1,,BAO_0000218,
9476,1,N,,10116.0,,Intermediate,CHEMBL627996,4075,Rattus norvegicus,,,50597,1,,BAO_0000218,
9477,1,N,,10116.0,,Intermediate,CHEMBL627997,5394,Rattus norvegicus,,,50597,1,,BAO_0000218,
9478,1,N,,10116.0,,Intermediate,CHEMBL627998,2661,Rattus norvegicus,,,50597,1,,BAO_0000218,
9479,1,N,,10116.0,,Intermediate,CHEMBL628640,2661,Rattus norvegicus,,,50597,1,,BAO_0000218,
9480,1,N,,10116.0,,Intermediate,CHEMBL628641,2661,Rattus norvegicus,,,50597,1,,BAO_0000218,
9481,1,N,,10116.0,,Intermediate,CHEMBL628642,2661,Rattus norvegicus,,,50597,1,,BAO_0000218,
9482,1,N,,10116.0,,Intermediate,CHEMBL628643,17791,Rattus norvegicus,,,50597,1,,BAO_0000218,
9483,1,N,,10116.0,,Intermediate,CHEMBL628644,2591,Rattus norvegicus,,,50597,1,,BAO_0000218,
9484,1,N,,10116.0,,Intermediate,CHEMBL628645,6567,Rattus norvegicus,,,50597,1,,BAO_0000218,
9485,1,N,,10116.0,,Intermediate,CHEMBL628646,6211,Rattus norvegicus,,,50597,1,,BAO_0000218,
9486,1,N,,10116.0,,Intermediate,CHEMBL628647,5529,Rattus norvegicus,,,50597,1,,BAO_0000218,
9487,1,N,,10116.0,,Intermediate,CHEMBL628648,5408,Rattus norvegicus,,,50597,1,,BAO_0000218,
9488,1,N,,10116.0,,Intermediate,CHEMBL625358,5408,Rattus norvegicus,,,50597,1,,BAO_0000218,
9489,1,N,,10116.0,,Intermediate,CHEMBL625359,5408,Rattus norvegicus,,,50597,1,,BAO_0000218,
9490,1,N,,10116.0,,Intermediate,CHEMBL625360,5408,Rattus norvegicus,,,50597,1,,BAO_0000218,
9491,1,N,,10116.0,,Intermediate,CHEMBL625361,429,Rattus norvegicus,,,50597,1,,BAO_0000218,
9492,1,N,,10116.0,,Intermediate,CHEMBL625362,429,Rattus norvegicus,,,50597,1,,BAO_0000218,
9493,1,N,,10116.0,,Intermediate,CHEMBL625363,429,Rattus norvegicus,,,50597,1,,BAO_0000218,
9494,1,N,,10116.0,,Intermediate,CHEMBL625364,4796,Rattus norvegicus,,,50597,1,,BAO_0000218,
9495,1,N,,10116.0,,Intermediate,CHEMBL625365,5974,Rattus norvegicus,,,50597,1,,BAO_0000218,
9496,1,N,,10116.0,,Intermediate,CHEMBL625366,5974,Rattus norvegicus,,,50597,1,,BAO_0000218,
9497,1,N,,10116.0,,Intermediate,CHEMBL625367,5974,Rattus norvegicus,,,50597,1,,BAO_0000218,
9498,1,N,,10116.0,,Intermediate,CHEMBL625368,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9499,1,N,,10116.0,,Intermediate,CHEMBL625369,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9500,1,N,,10116.0,,Intermediate,CHEMBL625370,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9501,1,N,,10116.0,,Intermediate,CHEMBL625371,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9502,1,N,,10116.0,,Intermediate,CHEMBL625372,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9503,1,N,,10116.0,,Intermediate,CHEMBL625373,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
9504,1,N,,10116.0,,Intermediate,CHEMBL625374,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9505,1,N,,10116.0,,Intermediate,CHEMBL877593,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9506,1,N,,10116.0,,Intermediate,CHEMBL625375,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9507,1,N,,10116.0,,Intermediate,CHEMBL625376,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9508,1,N,,10116.0,,Intermediate,CHEMBL621973,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9509,1,N,,10116.0,,Intermediate,CHEMBL621974,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
9510,1,N,,10116.0,,Intermediate,CHEMBL621975,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9511,1,N,,10116.0,,Intermediate,CHEMBL622166,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9512,1,N,,10116.0,,Intermediate,CHEMBL622167,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9513,1,N,,10116.0,,Intermediate,CHEMBL622168,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9514,1,N,,10116.0,,Intermediate,CHEMBL622169,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9515,1,N,,10116.0,,Intermediate,CHEMBL622170,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2048.0
9516,1,N,,10116.0,,Intermediate,CHEMBL622171,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9517,1,N,,10116.0,,Intermediate,CHEMBL622172,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9518,1,N,,10116.0,,Intermediate,CHEMBL622173,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9519,1,N,,10116.0,,Intermediate,CHEMBL622174,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9520,1,N,,10116.0,,Intermediate,CHEMBL622175,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9521,1,N,,10116.0,,Intermediate,CHEMBL622176,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9522,1,N,,10116.0,,Intermediate,CHEMBL622177,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9523,1,N,,10116.0,,Intermediate,CHEMBL622178,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
9524,1,N,,10116.0,,Intermediate,CHEMBL622179,11450,Rattus norvegicus,,,50597,1,,BAO_0000218,2046.0
