assays_assay_id,assays_assay_test_type,assays_src_id,assays_confidence_score,assays_cell_id,assays_assay_cell_type,assays_assay_tissue,assays_chembl_id,assays_variant_id,assays_tid,assays_tissue_id,assays_assay_strain,assays_assay_category,assays_src_assay_id,assays_relationship_type,assays_bao_format,assays_assay_organism,assays_assay_tax_id,assays_assay_subcellular_fraction,assays_curated_by
9480,,1,1,,,,CHEMBL628641,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9481,,1,1,,,,CHEMBL628642,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9482,,1,1,,,,CHEMBL628643,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9483,,1,1,,,,CHEMBL628644,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9484,,1,1,,,,CHEMBL628645,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9485,,1,1,,,,CHEMBL628646,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9486,,1,1,,,,CHEMBL628647,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9487,,1,1,,,,CHEMBL628648,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9488,,1,1,,,,CHEMBL625358,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9489,,1,1,,,,CHEMBL625359,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9490,,1,1,,,,CHEMBL625360,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9491,,1,1,,,,CHEMBL625361,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9492,,1,1,,,,CHEMBL625362,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9493,,1,1,,,,CHEMBL625363,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9494,,1,1,,,,CHEMBL625364,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9495,,1,1,,,,CHEMBL625365,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9496,,1,1,,,,CHEMBL625366,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9497,,1,1,,,,CHEMBL625367,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9498,,1,1,,,Kidney,CHEMBL625368,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9499,,1,1,,,Kidney,CHEMBL625369,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9500,,1,1,,,Kidney,CHEMBL625370,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9501,,1,1,,,Kidney,CHEMBL625371,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9502,,1,1,,,Kidney,CHEMBL625372,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9503,,1,1,,,Kidney,CHEMBL625373,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9504,,1,1,,,Liver,CHEMBL625374,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9505,,1,1,,,Liver,CHEMBL877593,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9506,,1,1,,,Liver,CHEMBL625375,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9507,,1,1,,,Liver,CHEMBL625376,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9508,,1,1,,,Liver,CHEMBL621973,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9509,,1,1,,,Liver,CHEMBL621974,,50597,2107.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9510,,1,1,,,Lung,CHEMBL621975,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9511,,1,1,,,Lung,CHEMBL622166,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9512,,1,1,,,Lung,CHEMBL622167,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9513,,1,1,,,Lung,CHEMBL622168,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9514,,1,1,,,Lung,CHEMBL622169,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9515,,1,1,,,Lung,CHEMBL622170,,50597,2048.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9516,,1,1,,,Thyroid gland,CHEMBL622171,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9517,,1,1,,,Thyroid gland,CHEMBL622172,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9518,,1,1,,,Thyroid gland,CHEMBL622173,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9519,,1,1,,,Thyroid gland,CHEMBL622174,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9520,,1,1,,,Thyroid gland,CHEMBL622175,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9521,,1,1,,,Thyroid gland,CHEMBL622176,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9522,,1,1,,,Thyroid gland,CHEMBL622177,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9523,,1,1,,,Thyroid gland,CHEMBL622178,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9524,,1,1,,,Thyroid gland,CHEMBL622179,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9525,,1,1,,,Thyroid gland,CHEMBL622180,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9526,,1,1,,,,CHEMBL622181,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9527,,1,1,,,,CHEMBL622182,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9528,,1,1,,,,CHEMBL622183,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9529,,1,1,,,,CHEMBL622184,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9530,,1,1,,,,CHEMBL622185,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9531,,1,1,,,,CHEMBL622186,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9532,,1,1,,,,CHEMBL622187,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9533,,1,1,,,,CHEMBL625002,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9534,,1,1,,,,CHEMBL622090,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9535,,1,1,,,,CHEMBL622091,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9536,,1,1,,,,CHEMBL622092,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9537,,1,1,,,,CHEMBL622093,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9538,,1,1,,,,CHEMBL622094,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9539,,1,1,,,,CHEMBL622095,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9540,,1,1,,,,CHEMBL622264,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9541,,1,1,,,Spleen,CHEMBL622265,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9542,,1,1,,,Spleen,CHEMBL622266,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9543,,1,1,,,Spleen,CHEMBL622267,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9544,,1,1,,,Spleen,CHEMBL622268,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9545,,1,1,,,Spleen,CHEMBL622269,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9546,,1,1,,,Spleen,CHEMBL625071,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9547,,1,1,,,Spleen,CHEMBL621621,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9548,,1,1,,,Spleen,CHEMBL621622,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9549,,1,1,,,Spleen,CHEMBL621623,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9550,,1,1,,,Spleen,CHEMBL621624,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9551,,1,1,,,Spleen,CHEMBL621625,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9552,,1,1,,,Spleen,CHEMBL621626,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9553,,1,1,,,Spleen,CHEMBL621627,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9554,,1,1,,,Spleen,CHEMBL621628,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9555,,1,1,,,Spleen,CHEMBL875328,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9556,,1,1,,,Spleen,CHEMBL621629,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9557,,1,1,,,Spleen,CHEMBL621630,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9558,,1,1,,,Spleen,CHEMBL621631,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9559,,1,1,,,Spleen,CHEMBL621632,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9560,,1,1,,,Spleen,CHEMBL621633,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9561,,1,1,,,Spleen,CHEMBL621634,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9562,,1,1,,,Spleen,CHEMBL621635,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9563,,1,1,,,Spleen,CHEMBL621636,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9564,,1,1,,,Spleen,CHEMBL621637,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9565,,1,1,,,Spleen,CHEMBL621638,,50597,2106.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9566,,1,1,,,,CHEMBL618883,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9567,,1,1,,,,CHEMBL618884,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9568,,1,1,,,,CHEMBL628627,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9569,,1,1,,,,CHEMBL628628,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9570,,1,1,,,,CHEMBL628629,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9571,In vivo,1,1,,,,CHEMBL628630,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9572,In vivo,1,1,,,,CHEMBL628631,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9573,In vivo,1,1,,,,CHEMBL628632,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9574,In vivo,1,1,,,,CHEMBL628633,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9575,In vivo,1,1,,,,CHEMBL628634,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9576,In vivo,1,1,,,,CHEMBL627789,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9577,,1,1,,,,CHEMBL627790,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9578,,1,1,,,,CHEMBL627791,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9579,,1,1,,,,CHEMBL627792,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9580,In vivo,1,1,,,,CHEMBL627793,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9581,In vivo,1,1,,,Plasma,CHEMBL627794,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9582,In vivo,1,1,,,,CHEMBL627795,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9583,In vivo,1,1,,,,CHEMBL627796,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9584,In vivo,1,1,,,Plasma,CHEMBL875335,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9585,In vivo,1,1,,,Plasma,CHEMBL627797,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9586,In vivo,1,1,,,,CHEMBL627798,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9587,In vivo,1,1,,,,CHEMBL627799,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9588,,1,1,,,,CHEMBL627800,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9589,In vivo,1,1,,,,CHEMBL627801,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9590,In vivo,1,1,,,,CHEMBL627802,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9591,,1,1,,,,CHEMBL627803,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Expert
9592,In vivo,1,1,,,,CHEMBL873820,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9593,,1,1,,,,CHEMBL627804,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9594,,1,1,,,,CHEMBL627805,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9595,,1,1,,,,CHEMBL627806,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9596,,1,1,,,,CHEMBL627107,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9597,In vivo,1,1,,,,CHEMBL627108,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9598,In vivo,1,1,,,,CHEMBL627109,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9599,In vivo,1,1,,,Blood,CHEMBL627110,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9600,In vivo,1,0,,,,CHEMBL627111,,22224,,,,,U,BAO_0000218,Primates,9443.0,,Intermediate
9601,In vivo,1,0,,,,CHEMBL627112,,22224,,,,,U,BAO_0000218,Primates,9443.0,,Intermediate
9602,In vivo,1,0,,,,CHEMBL627113,,22224,,,,,U,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9603,In vivo,1,0,,,,CHEMBL627114,,22224,,,,,U,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9604,,1,1,,,,CHEMBL627115,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9605,,1,1,,,,CHEMBL627116,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9606,In vivo,1,1,,,,CHEMBL627117,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9607,,1,1,,,,CHEMBL627118,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9608,In vivo,1,1,,,,CHEMBL627119,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9609,In vivo,1,1,,,,CHEMBL627120,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9610,In vivo,1,1,,,,CHEMBL626922,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9611,In vivo,1,1,,,,CHEMBL626923,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9612,In vivo,1,1,,,,CHEMBL626924,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9613,,1,1,,,Plasma,CHEMBL626925,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9614,,1,1,,,,CHEMBL626926,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9615,,1,1,,,Plasma,CHEMBL626927,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9616,,1,1,,,Plasma,CHEMBL626928,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9617,,1,1,,,Plasma,CHEMBL626929,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9618,,1,1,,,Plasma,CHEMBL626930,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9619,,1,1,,,,CHEMBL626931,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9620,,1,1,,,,CHEMBL626932,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9621,,1,1,,,,CHEMBL626933,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9622,In vivo,1,1,,,,CHEMBL873826,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9623,In vivo,1,1,,,,CHEMBL626934,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9624,In vivo,1,1,,,,CHEMBL626935,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9625,In vivo,1,1,,,,CHEMBL626936,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9626,,1,1,,,,CHEMBL626937,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9627,,1,1,,,,CHEMBL625906,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9628,,1,1,,,,CHEMBL625907,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9629,,1,1,,,,CHEMBL625908,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9630,,1,1,,,,CHEMBL625909,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9631,,1,1,,,,CHEMBL625910,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9632,,1,1,,,,CHEMBL625911,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9633,,1,1,,,,CHEMBL625912,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9634,,1,1,,,,CHEMBL626538,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9635,,1,1,,,,CHEMBL876794,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9636,,1,1,,,,CHEMBL626539,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9637,,1,1,,,,CHEMBL626540,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9638,,1,1,,,,CHEMBL626541,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9639,,1,1,,,,CHEMBL626542,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9640,,1,1,,,,CHEMBL626543,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9641,,1,1,,,,CHEMBL626544,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9642,,1,1,,,,CHEMBL626545,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9643,,1,1,,,,CHEMBL626546,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9644,,1,1,,,,CHEMBL626547,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9645,,1,1,,,,CHEMBL626548,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9646,,1,1,,,,CHEMBL626549,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9647,,1,1,,,,CHEMBL626550,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9648,,1,1,,,,CHEMBL626551,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9649,,1,1,,,,CHEMBL623777,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9650,,1,1,,,,CHEMBL623778,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9651,,1,1,,,,CHEMBL623779,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9652,,1,1,,,Plasma,CHEMBL623780,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9653,,1,1,,,Plasma,CHEMBL622015,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9654,,1,1,,,Plasma,CHEMBL622016,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9655,,1,1,,,,CHEMBL622017,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9656,,1,1,,,,CHEMBL622018,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9657,,1,1,,,,CHEMBL622019,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9658,,1,1,,,,CHEMBL622020,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9659,,1,1,,,,CHEMBL622021,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9660,,1,1,,,,CHEMBL622022,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9661,,1,1,,,,CHEMBL622023,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9662,,1,1,,,,CHEMBL622024,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9663,,1,1,,,,CHEMBL622693,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9664,,1,1,,,,CHEMBL622694,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9665,,1,1,,,,CHEMBL622695,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9666,,1,1,,,,CHEMBL622696,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9667,,1,1,,,,CHEMBL622697,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9668,,1,1,,,,CHEMBL622874,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9669,,1,1,,,,CHEMBL622875,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9670,,1,1,,,,CHEMBL622876,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9671,,1,1,,,,CHEMBL622877,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9672,,1,1,,,,CHEMBL622878,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9673,,1,1,,,Plasma,CHEMBL622879,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9674,,1,1,,,,CHEMBL877602,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9675,,1,1,,,,CHEMBL622880,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9676,,1,1,,,,CHEMBL622881,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9677,,1,1,,,,CHEMBL622882,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9678,,1,1,,,,CHEMBL622883,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9679,,1,1,,,Thyroid gland,CHEMBL622884,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9680,,1,1,,,Thyroid gland,CHEMBL622885,,50597,2046.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9681,,1,1,,,,CHEMBL622886,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9682,,1,1,,,,CHEMBL622887,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9683,,1,1,,,Urine,CHEMBL622888,,50597,1088.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9684,In vivo,1,1,,,Blood,CHEMBL622889,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9685,In vivo,1,1,,,Blood,CHEMBL622890,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9686,In vivo,1,1,,,Blood,CHEMBL622891,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9687,In vivo,1,1,,,Blood,CHEMBL877603,,50597,178.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9688,In vivo,1,1,,,Brain,CHEMBL622892,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9689,In vivo,1,1,,,Brain,CHEMBL622893,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9690,In vivo,1,1,,,Brain,CHEMBL622894,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9691,In vivo,1,1,,,Brain,CHEMBL622895,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9692,In vivo,1,1,,,Brain,CHEMBL622896,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9693,In vivo,1,1,,,Heart,CHEMBL622897,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9694,In vivo,1,1,,,Heart,CHEMBL622898,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
9695,In vivo,1,1,,,Heart,CHEMBL622899,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
