attore_id,film_id
108,495
81,389
191,692
114,861
104,463
189,378
43,42
192,155
84,39
136,288
149,810
23,804
199,84
130,57
194,498
19,3
170,996
73,51
39,431
27,415
77,224
75,12
72,296
187,914
93,71
137,224
60,133
29,444
14,370
197,243
88,968
168,519
149,631
198,817
185,730
51,734
126,369
56,593
139,746
68,347
77,442
176,859
105,910
164,324
158,840
78,968
7,414
15,635
158,990
105,239
107,831
84,175
38,448
36,931
36,600
34,244
99,672
53,573
145,293
195,141
3,329
24,781
17,310
4,714
97,561
134,690
102,446
100,118
156,263
88,87
40,223
128,665
173,852
82,954
61,374
80,280
44,952
194,938
154,193
16,583
146,197
131,515
104,657
51,490
77,13
94,512
41,150
191,668
48,599
130,9
92,104
69,864
7,805
103,639
112,603
15,280
131,770
181,836
132,806
64,597
29,944
98,829
113,674
116,384
96,244
22,731
38,241
136,300
187,923
132,156
61,831
145,625
52,424
65,577
2,321
28,74
188,774
13,203
102,837
141,191
101,511
86,331
110,360
57,918
83,932
66,793
72,636
27,986
50,111
118,151
39,772
127,411
142,712
24,463
176,699
167,882
78,530
152,611
104,287
122,29
153,627
45,537
147,554
90,391
9,30
31,164
143,706
107,112
129,89
176,458
112,728
90,363
91,416
77,566
49,542
145,629
121,666
51,525
32,928
5,369
82,985
10,980
68,747
93,768
182,819
130,26
149,899
120,659
159,561
49,662
70,504
171,296
38,583
99,322
36,380
70,414
69,236
73,562
50,306
195,781
125,114
95,813
177,237
78,811
126,43
21,530
14,759
52,517
74,192
34,668
81,304
107,458
22,418
8,895
81,729
50,437
180,33
143,361
138,61
144,599
141,992
137,688
171,779
75,222
127,641
141,840
116,336
118,384
194,88
117,887
44,825
56,844
173,921
87,606
10,480
93,124
58,698
9,204
160,455
139,744
69,15
126,347
164,431
34,853
39,415
35,615
3,971
39,815
121,141
129,834
53,447
5,650
119,394
68,161
186,994
187,499
47,53
39,696
90,11
146,591
177,52
198,745
140,498
142,350
187,617
100,991
191,969
13,817
36,714
67,981
174,618
6,451
84,843
22,964
181,40
9,148
82,33
36,81
57,437
2,145
117,42
60,235
112,666
74,902
196,515
178,194
101,932
40,868
161,588
68,296
68,380
91,859
67,576
85,216
169,727
11,587
78,552
56,868
193,141
171,892
128,238
197,916
140,731
129,471
61,519
108,652
81,11
5,286
95,52
57,447
171,450
108,208
43,917
13,966
152,59
146,177
40,737
92,207
124,263
94,228
7,770
108,242
100,414
103,221
192,69
156,301
197,370
71,359
38,619
134,896
120,590
37,485
164,448
129,920
166,55
128,759
76,862
59,644
21,700
182,421
39,71
120,149
16,503
126,685
102,521
191,551
104,904
44,751
25,311
76,912
150,889
134,145
26,103
94,354
134,413
154,489
119,802
194,872
163,283
178,974
149,811
7,218
180,729
125,584
57,605
140,730
128,462
23,673
190,806
175,191
198,952
125,175
191,378
118,852
102,53
74,44
107,606
75,780
195,649
50,327
107,796
90,520
154,282
83,121
86,196
54,842
76,66
197,724
92,728
28,551
4,616
145,457
139,570
165,286
14,612
5,19
131,450
98,721
181,609
106,675
59,72
160,883
27,880
187,29
88,76
83,165
178,587
103,360
84,646
124,22
57,502
18,536
187,538
192,214
56,728
120,911
28,43
174,677
47,273
107,973
60,784
26,392
106,559
68,331
75,492
112,322
77,538
67,57
184,87
67,256
41,721
157,642
137,530
185,265
101,568
57,637
29,723
5,732
23,42
188,412
134,936
60,551
108,137
148,226
12,838
37,260
48,559
143,339
94,76
125,98
107,574
70,290
118,553
190,234
160,954
38,176
36,875
25,245
14,284
26,732
176,238
171,898
8,255
6,519
145,664
67,67
177,86
95,245
7,910
12,416
90,433
168,927
134,341
174,797
111,608
129,938
121,338
132,897
190,253
147,131
136,686
139,719
53,386
20,714
142,248
110,156
23,691
193,109
139,262
112,817
14,292
121,220
37,317
133,594
7,554
75,498
149,362
16,101
121,884
15,125
16,967
14,764
95,35
174,853
57,213
61,237
85,543
32,815
64,10
17,521
128,814
125,367
170,299
159,674
112,654
106,934
44,875
182,714
49,595
26,93
190,695
76,604
27,695
84,809
107,62
140,934
133,390
197,950
81,59
105,158
53,465
28,14
179,85
191,596
5,687
121,780
131,66
85,895
41,60
142,735
188,396
11,567
136,364
71,385
90,880
93,982
17,378
199,785
44,88
152,674
151,463
75,34
181,522
170,33
81,564
154,274
42,876
26,764
107,209
47,67
162,409
36,715
58,460
177,751
159,789
118,41
42,738
36,231
106,166
37,12
67,766
78,599
109,785
155,1000
10,914
165,146
101,774
111,919
161,425
62,54
113,525
28,973
139,862
164,801
189,882
197,418
181,195
194,67
29,488
154,680
124,312
43,180
85,522
128,899
151,539
33,305
154,802
200,116
53,518
196,939
108,892
115,740
70,249
138,695
169,634
44,896
167,856
103,643
107,977
44,598
194,232
188,662
8,554
68,9
183,983
124,322
180,144
134,250
196,587
111,508
31,188
142,199
40,466
168,92
173,564
96,846
194,786
18,917
113,680
46,731
26,147
172,368
143,906
120,255
155,249
120,57
133,351
194,161
6,164
122,166
120,830
2,958
162,4
55,403
131,809
194,9
186,422
81,178
179,817
95,65
95,431
22,912
141,589
65,398
58,119
179,566
39,293
80,118
19,182
99,620
85,297
45,407
64,448
112,312
80,341
40,869
89,542
53,937
182,940
60,222
81,910
88,908
23,419
156,379
47,790
20,165
87,599
1,361
11,281
172,771
130,49
4,691
153,938
173,753
107,548
157,159
158,637
48,315
53,727
161,749
137,96
146,969
45,416
175,405
42,865
96,945
173,571
65,106
179,852
6,503
48,267
137,160
4,712
16,287
123,446
109,863
32,980
155,941
48,134
169,326
128,774
135,628
47,923
200,879
193,44
99,835
78,301
148,422
84,460
108,507
112,772
195,403
46,766
138,989
5,383
122,489
64,572
35,612
171,49
130,112
24,242
40,1
166,714
112,151
107,388
83,519
10,251
86,520
80,979
137,14
152,891
105,915
112,565
146,278
195,129
77,694
179,732
13,998
145,748
174,61
2,561
173,154
116,36
24,194
21,734
49,250
119,788
80,622
67,477
12,540
41,159
151,367
160,17
104,59
7,766
94,60
142,863
159,20
143,485
40,835
172,744
192,680
53,1
37,508
16,779
199,784
150,190
82,247
185,286
145,953
94,13
132,345
127,819
195,494
119,693
3,480
157,353
64,543
28,793
124,246
44,937
124,64
18,279
61,703
167,802
112,856
57,714
154,170
109,77
126,370
173,496
59,129
23,853
198,924
52,20
94,193
20,977
23,78
191,775
121,186
69,306
38,338
157,210
29,131
174,622
47,233
166,297
28,879
119,143
74,321
47,973
49,348
8,769
102,980
60,783
135,35
164,610
136,552
130,809
15,236
91,25
198,628
65,938
24,653
196,833
28,107
112,700
99,600
156,518
175,596
102,200
86,519
155,383
139,266
17,880
24,829
86,631
160,950
80,858
50,829
105,864
37,253
133,882
185,411
101,980
165,779
18,280
161,927
45,219
156,844
155,387
156,448
189,315
66,376
34,125
18,172
188,606
172,567
98,782
4,398
3,289
29,812
194,215
155,513
179,415
181,311
34,393
36,381
15,326
173,928
10,930
128,944
110,987
83,52
142,999
23,367
148,133
34,525
101,787
197,974
82,561
103,5
57,34
85,2
173,550
49,579
47,777
131,647
140,665
148,792
7,691
180,820
6,902
18,484
51,627
146,922
172,833
147,957
92,991
156,775
135,455
83,110
101,941
123,234
100,944
123,593
24,148
191,84
185,880
80,888
114,194
73,36
165,659
32,427
75,920
126,288
129,684
73,322
95,207
106,136
111,359
135,353
186,228
5,85
66,350
122,542
165,375
182,864
91,982
197,531
158,47
178,983
16,80
171,560
49,400
33,972
84,238
109,157
61,639
184,650
121,154
82,838
21,686
54,524
181,233
179,931
179,588
180,724
46,768
58,755
20,140
58,243
53,490
62,385
83,719
96,320
183,113
5,203
101,275
90,542
2,481
83,833
141,188
54,636
166,326
44,902
105,558
184,787
138,214
132,637
130,869
93,427
140,608
146,314
105,333
9,811
14,948
92,543
26,34
26,340
37,840
39,736
107,277
175,442
126,263
190,549
130,930
149,339
63,781
150,23
146,296
32,431
182,324
78,852
57,114
124,449
83,615
45,18
7,35
144,473
70,304
57,717
13,718
198,499
14,475
83,120
152,821
23,536
164,545
31,431
12,208
72,34
3,996
71,362
29,226
127,613
74,956
101,978
199,604
67,725
58,635
184,221
36,426
96,874
129,857
135,357
169,571
176,946
95,748
140,670
83,58
75,744
150,854
137,489
98,72
154,474
28,574
114,993
146,514
64,469
129,962
44,273
161,850
149,685
123,246
46,829
109,174
166,146
162,7
90,262
88,602
18,842
92,436
113,258
40,494
105,15
137,268
27,398
181,387
120,208
55,790
62,465
39,168
104,394
29,547
15,541
135,41
15,783
60,835
98,985
139,489
70,856
172,667
70,227
136,781
113,726
68,671
162,612
9,752
84,764
118,788
155,407
167,341
187,976
93,325
86,482
160,660
163,239
24,178
83,339
62,198
25,404
148,57
147,508
131,590
116,584
161,880
118,957
24,335
107,781
188,206
58,242
158,824
59,121
62,457
63,981
136,842
95,619
35,256
115,302
184,500
52,108
60,262
101,250
99,27
12,812
44,109
73,946
171,342
17,478
157,713
112,865
16,87
39,683
178,197
27,637
106,126
144,894
6,605
36,427
97,826
161,920
29,282
43,605
20,63
53,256
71,574
33,754
46,980
71,638
21,88
113,249
80,175
30,260
70,628
185,360
122,998
41,100
44,94
120,722
131,798
73,707
9,147
37,204
95,22
62,398
194,86
82,802
52,689
159,223
174,722
158,968
122,83
42,713
135,458
3,967
74,537
199,67
106,639
191,219
57,592
51,112
34,389
141,358
93,835
153,756
16,886
25,213
163,30
65,658
97,348
41,894
58,800
10,966
39,203
61,648
179,737
1,106
32,312
82,750
105,858
2,458
188,770
129,56
178,744
17,199
103,285
103,692
200,537
58,235
85,761
50,243
177,12
135,719
66,300
113,719
199,541
35,738
26,21
141,849
141,67
137,603
57,267
77,78
104,945
145,713
102,268
150,887
18,808
11,636
86,636
121,885
148,368
159,876
113,700
173,379
10,782
96,209
196,276
37,555
103,895
122,363
81,4
96,778
85,630
66,871
105,993
129,247
78,880
189,519
182,679
32,669
159,549
30,565
145,661
11,283
106,505
94,713
127,354
35,589
55,485
200,462
177,910
151,703
104,984
105,561
181,579
91,335
58,175
198,568
76,251
173,55
15,968
30,797
5,665
133,952
111,894
172,148
116,742
130,453
12,34
76,223
121,847
139,229
108,655
122,307
101,255
33,112
181,911
195,706
7,758
21,804
167,294
3,40
155,688
20,499
24,585
123,479
20,784
6,826
118,499
88,668
181,409
150,386
104,516
129,597
186,552
170,877
111,699
196,169
142,575
74,28
84,479
107,162
190,682
102,431
75,547
109,463
102,529
114,827
50,303
138,403
27,172
123,494
119,509
181,403
37,588
113,353
104,999
12,716
140,112
17,500
175,483
198,541
72,450
15,91
58,254
158,241
171,549
127,119
176,162
168,241
56,236
28,994
10,366
90,925
191,801
118,55
173,74
145,641
173,80
9,510
45,978
168,188
29,342
45,975
44,998
81,619
32,567
52,664
1,509
2,31
30,87
47,924
185,665
24,112
194,98
159,818
34,836
164,820
197,147
133,806
41,678
177,956
178,483
7,846
63,249
108,673
75,301
83,686
47,351
76,498
64,852
82,497
96,590
168,602
128,564
114,420
38,705
192,711
31,380
109,694
183,389
108,278
140,185
6,692
48,245
48,164
155,153
187,224
195,361
99,726
148,27
130,525
85,461
181,604
117,423
9,74
69,791
21,6
165,253
37,697
34,971
61,235
111,643
147,254
59,241
149,53
169,673
137,446
119,412
145,39
57,685
36,499
21,893
136,271
50,552
25,606
164,681
106,752
125,965
17,119
191,296
86,432
104,892
140,702
64,646
62,337
197,967
72,550
82,468
181,5
20,478
200,544
107,133
18,883
108,733
10,983
105,315
73,667
174,809
83,784
164,698
32,219
73,374
89,266
146,720
89,187
181,546
44,176
143,457
139,605
82,839
13,597
140,857
169,301
99,622
12,871
177,175
28,259
43,958
64,197
35,52
76,234
66,55
70,202
141,768
10,530
93,473
94,473
5,202
140,736
93,678
8,115
22,688
69,720
83,340
182,845
66,229
153,847
15,886
32,103
47,484
68,654
107,603
143,830
146,909
94,540
86,249
121,654
16,271
146,218
7,463
104,739
18,462
196,906
163,881
188,322
40,521
132,698
85,812
17,770
196,560
136,420
155,849
148,149
94,517
126,96
67,915
167,864
176,726
170,212
149,761
25,871
27,347
