inventario_id,film_id,negozio_id
2351,511,2
274,61,1
2928,644,1
757,165,2
165,35,2
3938,858,2
2229,482,1
1166,258,2
3051,670,1
2955,648,1
2435,531,2
839,183,2
3373,740,2
3005,659,2
4222,918,2
2813,618,2
1538,336,2
4334,945,1
1869,408,1
1590,349,1
2151,465,1
3566,779,2
2662,584,1
871,191,2
1136,252,1
3402,746,1
2891,635,2
3771,825,1
4173,907,1
1405,307,2
895,199,2
3199,702,2
481,106,1
947,210,2
2094,454,1
124,25,1
768,167,2
1373,302,1
2637,578,2
2248,486,1
111,22,1
3946,861,1
774,169,1
634,138,1
394,86,2
2032,443,1
1216,270,1
1974,430,2
1236,273,2
532,117,1
1542,337,2
651,141,1
4034,879,1
2525,555,1
2853,625,2
2298,500,1
2118,459,2
2811,617,1
2768,608,2
3767,824,2
2877,631,1
1242,274,2
492,109,2
4090,891,2
1466,321,1
1441,315,2
61,12,1
3712,812,1
1428,313,1
734,160,2
2036,443,2
594,130,1
3210,705,1
2454,536,1
3356,737,2
415,91,2
2074,450,1
3188,699,1
3350,736,1
1477,323,2
2766,608,1
1266,281,1
3686,806,1
3234,710,1
109,22,1
3728,815,1
1034,231,2
1446,317,1
1651,361,1
692,151,2
2160,467,1
949,211,1
996,222,2
3142,690,1
2583,567,1
1515,331,1
2704,594,1
2565,562,1
2630,577,1
1291,285,2
2963,649,2
750,164,2
4003,871,2
3010,661,1
3878,848,1
1715,374,1
2560,561,1
3170,696,2
4163,905,1
447,99,1
2413,526,2
2033,443,1
944,209,1
2419,527,2
4304,938,1
794,173,2
3308,728,1
1182,263,1
3764,823,2
3186,698,2
1598,350,1
3108,683,1
1194,266,1
809,176,1
295,67,1
3515,770,2
2358,513,2
3820,836,1
1624,354,2
1445,317,1
3651,797,2
2614,573,1
1483,324,2
105,21,2
4060,884,2
249,56,1
4348,948,1
3105,682,1
2289,496,2
90,18,2
2806,616,2
4394,960,2
2930,644,1
478,105,2
3614,789,2
3761,823,1
2649,580,2
693,151,2
200,44,2
1549,340,1
2377,518,2
1440,315,2
3745,819,1
2925,643,2
796,174,1
1764,382,2
3166,695,1
3272,720,2
1039,232,1
3458,758,2
3481,763,1
2343,510,1
4548,993,1
778,170,1
2011,437,2
3407,747,1
3851,843,1
1014,227,2
3883,849,1
186,42,2
2693,591,2
4138,899,1
3348,735,2
989,220,2
4540,991,2
4261,927,1
4115,895,1
3739,818,1
405,90,1
1918,417,1
1613,352,2
3011,661,1
1089,243,1
1208,269,1
884,194,2
2268,490,1
1270,281,2
4526,988,1
4178,908,2
2002,436,1
2551,559,2
1329,293,2
148,31,1
3750,820,1
860,189,2
819,179,1
2085,452,2
4025,877,1
4447,972,1
1498,328,2
3871,846,2
2301,500,2
446,99,1
1903,414,2
2503,550,1
1862,406,2
4296,936,2
3404,746,2
2689,590,2
287,65,2
1230,273,1
803,175,1
1522,333,1
1197,266,2
1877,409,1
1398,306,1
2750,603,1
691,151,1
1670,365,1
1168,258,2
1652,361,1
4424,967,1
4323,941,2
2357,512,2
3386,743,2
2650,580,2
3246,715,1
3817,835,2
2131,461,2
3831,839,2
2323,504,2
3825,838,1
1572,345,1
2106,457,1
363,79,2
1423,311,2
3647,796,2
396,88,2
53,11,1
2838,623,1
16,4,1
699,153,1
1374,302,2
4271,929,1
1816,395,1
3891,850,1
136,27,1
2998,657,2
1369,301,2
576,125,2
286,64,2
3729,815,1
1914,416,2
858,189,1
2481,544,1
1262,280,1
2673,586,2
2907,638,2
849,186,2
957,213,1
3687,806,2
1187,264,2
2332,506,1
2009,437,2
2777,609,2
2186,472,2
773,169,1
2672,586,2
3954,862,2
3339,734,2
2035,443,2
1287,284,2
3993,870,1
4139,899,1
4243,922,2
565,122,2
1058,235,2
770,167,2
3474,761,2
3414,748,1
3282,723,1
3100,681,1
1938,421,2
4129,897,2
1703,371,1
4059,884,2
1135,251,2
2949,647,2
4579,1000,2
1976,431,2
1699,370,1
1087,242,2
2506,551,1
1721,375,1
2788,611,2
1060,235,2
2805,616,1
483,107,2
3266,720,1
4511,985,1
1191,265,1
2749,603,1
1554,341,1
2300,500,2
2442,533,1
4451,973,1
2308,501,2
2091,453,1
4549,993,1
2781,610,2
2216,479,2
320,72,1
2416,527,2
414,91,1
1408,308,2
3147,691,1
2563,562,1
4160,903,2
2722,597,2
1769,383,2
234,52,2
4335,945,1
4165,905,1
4374,953,2
2871,629,2
992,220,2
1008,226,2
2619,574,2
3914,854,2
322,72,1
3040,667,1
3671,803,2
3894,850,2
1321,292,1
2638,579,1
2499,549,1
3786,829,1
3569,780,2
2057,447,1
118,23,2
3239,711,2
3140,690,1
575,125,2
2144,464,1
4007,873,1
3557,777,2
282,63,2
1632,356,2
3955,862,2
25,5,2
2908,638,2
963,215,1
2598,571,1
1966,429,1
4248,923,2
3624,791,1
2848,624,2
2552,559,2
1804,392,1
1666,363,2
2263,489,1
4073,888,1
3947,861,1
2695,591,2
1587,348,2
3486,764,1
2803,615,2
2199,476,1
3419,749,1
3732,816,1
2480,544,1
1421,311,2
3484,764,1
2329,506,1
160,35,1
826,181,1
4162,904,1
1215,270,1
2158,467,1
1951,425,2
3489,764,2
3255,716,2
1502,329,1
1992,434,1
3003,658,2
2938,645,2
2965,650,1
3372,739,2
3759,823,1
1238,274,1
4488,980,2
1969,429,2
400,89,1
1331,294,1
442,98,1
3970,865,1
2324,504,2
2884,633,2
4489,980,2
248,56,1
1474,322,2
3034,665,2
864,190,2
4557,995,1
2520,554,1
1536,336,1
737,161,1
1454,319,1
4224,918,2
4208,915,1
991,220,2
1550,340,1
2277,492,1
1200,267,1
2515,553,2
875,193,1
2729,599,1
4467,976,1
203,45,1
1188,265,1
1524,333,2
3778,827,2
861,189,2
1231,273,1
374,83,1
134,26,2
2443,533,1
3109,683,1
675,147,2
3446,755,2
2894,636,1
1106,245,2
1610,352,2
1150,254,2
1563,343,1
4564,996,1
1127,250,2
677,147,2
4486,980,1
2276,492,1
983,219,1
602,131,1
4192,912,2
3784,828,2
1505,329,2
365,80,1
726,159,1
1296,286,1
3358,737,2
4004,872,2
2959,649,1
1147,253,2
4568,998,2
881,194,1
2657,583,1
1793,389,2
2452,535,1
2876,631,1
3794,831,1
2692,590,2
4580,1000,2
2078,450,2
559,121,2
1257,278,1
685,150,1
4190,912,1
2523,554,2
1019,228,2
33,7,1
1117,247,2
3180,698,1
2180,471,1
1311,289,1
962,214,2
26,6,1
2219,480,1
1297,286,2
1631,356,2
4286,933,1
672,147,1
398,88,2
3789,829,2
1921,417,2
4242,922,2
253,57,1
1596,350,1
177,39,2
1310,289,1
2070,449,2
570,123,2
102,21,1
4534,989,2
1300,287,1
3921,856,1
3701,810,1
3925,856,2
2555,560,1
3283,723,2
223,50,1
3148,691,1
128,25,2
1432,313,2
1111,246,2
926,206,1
2183,471,2
4070,887,1
3123,687,1
1174,260,2
3754,821,2
3233,710,1
4543,992,2
3997,870,2
2566,562,1
2953,648,1
4008,873,1
704,154,1
1220,270,2
3312,729,2
786,172,1
1810,393,1
4525,988,1
3990,869,2
1475,322,2
58,11,2
22,4,2
739,162,1
3575,782,2
4517,986,1
1680,366,2
4318,941,1
4105,893,2
2288,496,1
4306,938,1
2923,643,1
2726,598,1
3322,730,2
3352,736,1
3217,707,1
3765,823,2
4220,917,2
1866,407,1
3758,822,2
1347,297,2
3792,830,2
2961,649,2
395,88,2
3039,666,2
3974,865,2
820,179,1
3483,763,2
521,115,1
1891,412,1
2625,575,2
3267,720,1
3663,800,2
1176,261,1
1124,249,2
336,74,1
2760,606,1
2974,651,2
1172,260,2
139,28,1
1989,433,2
988,220,1
4406,963,2
519,115,1
1906,415,1
1001,224,1
393,86,2
3852,843,2
3536,773,2
1092,243,2
3682,805,2
563,122,1
2187,473,1
948,211,1
2280,493,2
2083,451,2
3434,753,1
43,9,1
2395,523,1
2720,596,2
2939,645,2
1934,420,2
828,181,2
798,174,1
2844,624,1
4360,951,1
351,78,1
1416,310,1
4539,991,1
2800,615,2
1754,381,2
714,156,2
1022,228,2
3000,658,2
504,112,1
4372,953,1
3965,864,1
3840,841,2
1020,228,2
258,57,2
4168,906,2
2852,625,1
4200,913,2
1690,369,1
2816,618,2
4558,995,1
3810,834,2
2197,475,2
1356,299,1
2678,588,2
3193,702,1
3598,786,2
1767,383,1
1732,377,2
2776,609,2
3748,820,1
2236,484,1
744,162,2
984,219,1
40,8,2
4474,977,2
1260,280,1
3457,758,2
1995,434,2
3504,767,2
1434,314,1
791,173,1
603,131,1
4229,919,1
4384,958,1
116,23,1
1371,301,2
1564,343,1
2478,543,1
4061,885,1
3203,704,1
2947,647,1
2727,598,1
2080,451,1
1622,354,1
824,180,2
2049,445,1
2391,521,2
4225,918,2
4250,924,1
1993,434,1
4267,928,1
1023,229,1
3041,667,1
3381,741,2
1195,266,1
2591,569,1
3658,799,1
3068,674,1
2393,522,2
353,78,1
4091,891,2
4010,873,1
1054,234,2
3192,702,1
3781,828,2
2038,443,2
579,126,2
1024,229,1
4227,919,1
670,146,1
1233,273,1
1846,402,2
2438,532,2
422,92,2
2206,477,2
4092,891,2
965,215,1
438,97,1
3675,804,1
4366,952,1
317,71,2
4449,972,2
2194,474,2
1627,356,1
643,139,2
4327,942,2
433,96,1
3966,864,1
4329,944,1
3218,707,1
1107,245,2
372,82,1
3822,837,2
2010,437,2
2991,655,2
407,90,1
2814,618,2
225,50,2
1196,266,2
1901,414,1
1729,377,1
1612,352,2
3551,776,2
3295,725,2
2043,444,2
640,139,1
1438,314,2
538,118,1
3359,737,2
1294,285,2
3856,844,1
3061,672,2
2564,562,1
4087,891,1
2053,446,1
2580,565,1
2178,471,1
2942,646,1
3692,807,2
69,13,2
1736,378,1
842,184,2
314,70,2
3337,734,1
1059,235,2
2841,623,2
3715,812,2
682,149,2
4265,928,1
1576,346,1
3763,823,2
1275,282,2
2753,603,2
833,182,1
4002,871,2
2340,509,2
2461,537,2
4126,897,1
15,3,2
356,78,2
540,118,1
645,140,1
1384,304,1
2490,546,2
1757,382,1
278,62,2
4389,958,2
3832,839,2
3545,775,1
321,72,1
695,152,1
1205,267,2
211,47,2
2561,561,1
3463,759,2
648,140,2
1035,231,2
894,199,2
623,135,2
3107,683,1
74,15,2
1499,328,2
617,134,2
3064,673,2
694,152,1
4257,925,2
753,165,1
1575,346,1
755,165,1
3097,680,2
2987,655,1
4045,880,2
20,4,2
327,73,1
3520,771,1
1650,360,1
3908,852,2
2100,456,1
2021,439,2
1919,417,1
2373,518,1
3607,788,2
1417,310,1
3288,724,2
2349,511,2
4380,957,1
742,162,2
2592,569,1
3627,791,2
1709,373,1
2423,529,1
832,182,1
2496,548,1
1500,328,2
972,216,2
1881,410,1
2182,471,2
2254,487,2
703,154,1
1046,233,2
4195,913,1
814,177,2
2615,573,1
3002,658,2
399,89,1
1837,399,2
4528,988,2
4448,972,2
781,170,2
1002,224,1
341,75,2
4314,940,1
4507,984,1
4221,917,2
690,151,1
1134,251,2
1280,283,1
67,13,2
874,193,1
1655,361,2
4077,889,1
2857,626,2
3698,809,2
1555,341,2
1730,377,1
2627,576,2
3036,666,1
2709,595,1
2980,653,1
586,127,2
1691,369,1
208,46,2
2519,554,1
1343,296,1
2863,627,2
1571,345,1
1040,232,2
169,37,1
383,85,2
738,162,1
2140,463,1
2139,463,1
1674,366,1
2402,525,1
319,71,2
3480,763,1
1791,389,1
1468,321,1
3903,852,1
2468,540,1
712,155,2
953,212,2
3306,728,1
1865,407,1
3430,752,2
122,24,1
1414,309,2
284,64,2
1121,249,1
4519,986,2
1247,275,2
950,212,1
1402,307,1
706,154,2
3116,684,2
3913,854,2
3301,727,1
3540,774,1
1068,238,1
2410,526,2
978,218,2
3466,760,1
4547,993,1
3535,773,2
485,109,1
2530,555,2
1647,360,1
588,129,1
1745,379,2
3078,677,1
3155,693,1
2474,542,1
1223,271,1
1912,416,1
3073,676,2
2432,531,1
1762,382,2
4282,932,1
1435,314,1
2014,438,2
3087,678,1
3477,762,2
1741,378,2
732,160,1
3749,820,1
1351,298,2
4281,932,1
368,81,1
3799,832,1
1009,226,2
856,188,1
2721,597,2
3632,793,1
3587,784,2
3025,664,2
1911,416,1
930,206,2
1882,410,1
138,27,1
4039,879,2
3518,771,1
3374,740,2
1569,344,2
4037,879,2
3509,768,1
242,55,1
369,81,1
1920,417,1
2686,590,1
1186,264,2
3713,812,2
2549,559,1
3773,826,2
3722,814,1
3250,715,2
638,139,1
974,218,1
1217,270,2
800,174,2
1478,323,2
4191,912,1
4351,948,2
3235,710,1
628,136,1
1439,314,2
2707,595,1
330,73,2
3317,730,1
2330,506,1
1057,235,2
2492,546,2
3252,715,2
3895,850,2
811,176,2
520,115,1
1322,292,2
3705,810,2
3846,842,2
1184,263,2
4464,975,2
863,190,2
1845,402,1
32,7,1
582,127,1
2543,557,2
2932,644,2
2878,631,1
1616,353,2
194,43,2
266,59,1
2448,534,2
3711,812,1
2119,459,2
2680,588,2
4080,890,1
3985,869,1
2250,486,2
2610,572,2
3499,767,1
378,83,2
4485,980,1
352,78,1
439,97,1
1931,420,1
534,117,1
3803,833,1
1178,262,2
4361,951,1
1,1,1
746,163,2
2667,586,1
36,7,2
2808,616,2
2059,447,1
3102,681,2
1899,414,1
1723,376,1
902,200,2
2371,517,2
2455,536,1
3056,672,1
2311,502,1
2510,551,2
3287,724,1
2626,575,2
1472,322,1
3534,773,1
431,95,2
3380,741,2
1828,397,1
3900,851,2
1348,297,2
3633,793,1
2587,568,1
4426,967,2
1771,384,2
3980,867,1
4049,881,2
1814,394,1
1661,363,1
52,10,2
2562,561,1
445,99,1
2104,456,2
1958,427,1
4228,919,1
1708,373,1
3842,841,2
3461,759,2
484,107,2
2636,578,2
1818,395,1
4546,992,2
1744,379,2
84,17,2
3018,663,1
2723,597,2
2883,632,1
4555,994,1
1905,415,1
3592,785,2
184,40,2
2471,541,2
2906,638,2
2322,504,1
597,130,2
3112,683,2
2815,618,2
1323,292,2
3265,719,1
4082,890,1
4311,939,2
2356,512,2
3975,866,2
175,39,1
4401,962,1
4112,894,2
3162,694,1
4263,927,1
1620,354,1
4159,903,2
3209,705,1
813,176,2
2681,588,2
4371,953,1
1619,353,2
3572,782,1
626,136,1
2222,481,1
2138,462,2
3092,680,1
2283,494,1
3072,676,1
2247,486,1
3037,666,1
425,93,2
465,103,1
3718,813,2
285,64,2
143,29,1
3413,748,1
3081,677,2
4317,941,1
4144,900,2
3869,846,1
4435,970,1
161,35,1
2738,601,1
318,71,2
2111,457,2
420,92,1
3976,866,2
1010,226,2
2039,444,1
1017,228,1
3213,706,2
2477,542,2
1960,428,1
1545,338,2
4101,893,1
237,54,1
1249,276,1
91,18,2
779,170,2
573,124,2
4376,956,1
2671,586,2
980,218,2
2433,531,1
421,92,2
1513,330,2
2407,525,2
3674,804,1
1892,412,2
3639,794,2
1042,233,1
4121,896,1
2664,585,2
1531,334,2
816,177,2
3449,756,2
311,69,2
2882,632,1
1031,231,1
426,94,1
3418,748,2
4491,981,1
3172,697,1
4396,961,1
440,97,2
232,51,2
1558,341,2
3702,810,1
1088,242,2
1820,395,2
2348,511,1
2331,506,1
1838,399,2
3653,797,2
1240,274,2
736,161,1
2660,583,2
3095,680,2
2516,553,2
1036,231,2
247,55,2
309,69,2
1460,320,1
3726,814,2
2818,619,1
1198,266,2
3129,687,2
2799,614,2
1493,327,1
4042,880,1
2617,574,1
2837,622,2
2162,467,2
4420,966,2
2076,450,2
3431,753,1
1139,252,2
4386,958,1
4297,936,2
3755,821,2
644,140,1
1364,301,1
3046,668,2
2545,558,2
3391,744,2
4114,895,1
1815,394,1
265,59,1
3738,817,1
50,10,2
1623,354,2
2864,628,1
1221,271,1
2554,560,1
2748,603,1
3395,745,1
2904,638,1
2792,613,1
31,6,2
3401,746,1
3968,864,2
3066,674,1
2986,655,1
172,37,2
1354,299,1
1365,301,1
1516,331,1
2934,644,2
46,10,1
2218,480,1
2950,647,2
2622,575,1
1676,366,1
970,216,1
4064,886,1
35,7,2
843,184,2
968,215,2
3892,850,2
3744,819,1
2224,481,1
661,143,1
3845,842,1
1685,367,2
4571,999,2
3700,810,1
1219,270,2
4189,912,1
898,200,1
3915,854,2
4556,994,1
450,99,2
3302,727,1
3839,841,1
89,18,1
2107,457,1
3183,698,1
3564,778,2
3098,681,1
443,98,1
2092,453,2
1455,319,2
3779,827,2
2616,574,1
164,35,2
1465,320,2
517,114,2
1224,271,2
4198,913,1
1105,245,2
574,124,2
885,196,1
2055,446,2
4063,886,1
197,44,1
2027,441,1
2052,445,2
2770,608,2
371,81,1
3809,834,2
4032,878,2
4026,877,1
1761,382,2
2500,549,2
1144,253,1
3256,716,2
4180,910,2
1403,307,2
2827,620,2
2556,560,1
1964,428,2
719,158,1
897,200,1
1983,432,2
3459,759,1
3027,664,2
637,138,2
4155,902,1
2757,605,2
4382,957,2
2095,454,1
3942,859,2
2317,503,1
3554,777,1
3248,715,1
2458,536,2
1141,252,2
4076,888,1
2711,595,2
844,184,2
2171,468,2
1115,247,2
1751,380,2
1325,293,1
3497,766,1
273,61,1
4258,925,2
1357,299,1
3899,851,2
4292,935,2
2376,518,2
3284,723,2
4264,927,1
1588,348,2
3099,681,1
3494,765,1
3410,747,2
174,39,1
938,208,1
920,204,2
4409,964,1
2130,461,2
1949,424,2
4260,926,2
933,206,2
83,17,1
581,127,1
297,67,2
1953,426,2
2088,452,2
2125,460,2
3560,778,1
3026,664,2
214,48,2
1125,249,2
3354,737,1
1345,296,1
1734,377,2
909,202,1
3120,686,1
4018,875,2
2544,558,2
1508,330,1
865,190,2
1295,286,1
3403,746,2
3973,865,2
1055,235,1
1486,326,1
4152,902,1
3014,662,1
1713,374,1
2897,637,1
4161,904,1
4362,951,2
2143,463,2
1718,374,2
1355,299,1
1959,427,1
4462,975,1
1607,351,2
1902,414,2
3330,733,1
2436,531,2
3202,704,1
2624,575,2
3335,733,2
1673,365,2
430,95,2
3819,836,1
3224,708,1
2734,600,1
1146,253,2
1095,244,1
1495,327,2
3769,824,2
610,132,2
3242,711,2
1889,412,1
1317,291,1
1778,387,1
2833,621,2
3911,853,1
1898,413,1
2147,464,1
1755,381,2
3232,709,2
1568,344,2
3340,734,2
3917,855,1
3570,781,2
3115,684,2
3453,757,1
2611,572,2
887,197,1
846,185,1
3320,730,2
2259,488,2
2403,525,1
3016,662,2
3814,835,1
663,143,2
3297,725,2
2297,500,1
4137,898,2
1360,300,2
498,111,2
1928,418,2
2223,481,1
3207,705,1
1412,309,2
4359,951,1
3371,739,2
3363,738,1
2618,574,2
1154,255,1
3021,663,2
1559,342,1
3552,776,2
556,121,1
2835,621,2
2472,542,1
4283,932,2
1947,424,1
3143,690,1
1552,341,1
1484,324,2
782,170,2
3615,789,2
1682,367,1
4099,892,2
3240,711,2
1854,403,2
29,6,2
1688,368,1
1963,428,1
2167,468,1
4118,895,2
3922,856,1
3930,857,1
3465,760,1
1269,281,2
2294,499,1
1306,288,2
2209,478,1
1603,350,2
1606,351,1
343,76,1
3546,775,2
54,11,1
3617,790,1
3441,755,1
4538,991,1
70,13,2
2370,516,2
2239,484,1
3342,734,2
1785,388,1
2421,528,1
3800,832,1
4330,944,2
2996,657,1
3953,862,1
3787,829,2
3550,776,2
1740,378,2
1399,306,1
1659,362,1
77,16,1
2430,531,1
3023,664,1
4358,949,2
4532,989,1
2929,644,1
3277,722,2
1935,420,2
686,150,2
1411,309,1
2861,627,2
1268,281,2
3605,788,1
3897,851,1
3447,755,2
921,204,2
727,159,1
3498,766,1
1180,263,1
1909,415,2
4239,922,1
4487,980,1
1689,368,1
1167,258,2
1695,369,2
804,175,1
1203,267,1
151,31,2
3149,691,2
3062,673,1
3905,852,1
1375,302,2
4308,938,2
2944,646,2
777,170,1
110,22,1
2590,568,2
3642,795,1
1449,317,2
776,169,2
3304,727,2
2427,530,1
4022,876,1
3179,697,2
3427,751,2
2866,628,1
966,215,2
4278,931,2
2586,567,2
549,119,2
3543,775,1
3013,661,1
461,101,2
2865,628,1
1996,434,2
2234,483,2
1942,423,1
1097,244,1
2411,526,2
1668,364,1
718,157,2
1061,236,2
127,25,1
4167,906,1
3699,809,2
1525,333,2
488,109,1
3075,676,2
886,196,1
4142,900,1
1975,430,2
2856,625,2
986,220,1
761,166,1
1138,252,1
235,53,1
3770,825,1
268,59,2
2633,578,1
3127,687,2
4527,988,1
4259,926,2
2221,480,2
912,203,2
615,133,2
4456,973,2
3684,806,1
2081,451,1
531,116,2
2282,494,1
3815,835,2
1082,241,1
1805,392,1
3932,857,2
2120,460,1
2292,498,1
4247,923,2
206,45,2
1589,349,1
4472,977,2
3468,760,2
2825,620,2
558,121,2
2015,438,2
3514,769,2
2163,467,2
3475,762,2
1677,366,1
3829,838,2
4432,969,1
4332,944,2
231,51,2
901,200,2
4164,905,1
3245,714,2
2102,456,2
1660,362,1
2047,445,1
2256,488,1
3274,721,1
2048,445,1
1842,401,1
1848,402,2
855,188,1
1981,432,1
1518,331,2
3228,709,1
1226,272,1
413,91,1
4476,978,1
3205,704,2
3625,791,2
323,72,1
1641,358,1
3916,855,1
585,127,2
153,31,2
2820,619,2
3696,809,2
2706,594,1
2072,449,2
1164,257,2
3703,810,1
4570,999,1
2670,586,1
510,113,2
2834,621,2
3378,741,1
2992,656,2
1544,338,2
4273,930,1
2596,570,2
2450,535,1
2736,600,2
2829,621,1
1143,253,1
2037,443,2
680,149,1
3258,717,1
2764,606,2
4395,961,1
554,121,1
2272,491,2
1263,280,1
4377,956,1
2754,604,2
4029,878,2
1527,334,1
2108,457,2
4352,948,2
1336,295,1
2694,591,2
250,56,1
1032,231,1
1251,276,1
951,212,1
482,106,1
4294,936,1
1462,320,2
3558,777,2
496,110,1
1561,342,1
1045,233,1
2274,491,2
3697,809,2
2145,464,1
1585,348,2
733,160,2
2211,478,2
3227,709,1
2943,646,1
236,53,1
2902,638,1
1333,294,2
1642,358,1
3280,723,1
4423,967,1
1978,431,2
4419,966,2
3392,744,2
797,174,1
241,54,2
981,219,1
2103,456,2
2242,484,2
1802,391,2
2406,525,2
4531,989,1
4319,941,1
853,187,2
533,117,1
607,132,1
2465,539,1
224,50,1
2174,469,2
2060,447,1
114,22,2
4417,966,1
3734,816,2
587,127,2
47,10,1
329,73,1
2849,624,2
2778,609,2
2576,564,2
1012,227,1
3717,813,2
2440,532,2
1885,410,2
3004,659,2
3,1,1
98,19,2
958,213,1
3113,683,2
611,132,2
41,9,1
3362,738,1
4469,976,2
397,88,2
4134,898,1
1765,383,1
2887,634,2
2895,636,1
4345,947,1
4212,915,2
3338,734,1
3139,689,2
292,66,1
2379,519,2
3850,843,1
1341,295,2
325,72,2
2521,554,1
917,204,1
805,175,2
3527,772,1
799,174,2
2772,609,1
1849,403,1
2337,508,2
1029,231,1
3858,844,2
1228,272,1
2505,551,1
2261,489,1
346,77,1
2769,608,2
1132,251,1
3756,821,2
4108,893,2
4502,982,2
1422,311,2
401,89,1
2353,512,1
2903,638,1
4458,973,2
1370,301,2
3355,737,1
1681,367,1
1971,429,2
729,159,2
3724,814,2
2807,616,2
4463,975,2
215,48,2
2724,597,2
2114,458,2
3957,863,1
2065,448,1
999,223,2
4445,972,1
934,207,1
193,43,2
2656,583,1
4399,961,2
2318,503,1
3456,758,2
3652,797,2
497,111,2
2128,461,1
3522,771,2
3089,679,1
243,55,1
1137,252,1
3344,735,1
1256,278,1
555,121,1
2850,625,1
2801,615,2
4560,995,1
3347,735,2
4455,973,2
2368,516,2
2937,645,1
1450,317,2
1293,285,2
147,31,1
78,16,1
489,109,2
382,84,1
1648,360,1
847,186,1
477,105,1
2924,643,1
4218,917,1
3185,698,2
162,35,1
3201,703,2
190,43,1
3173,697,1
1254,277,1
2346,510,1
1064,236,2
1943,423,1
3035,666,1
1844,402,1
3836,840,1
3640,795,1
3798,832,1
1207,268,2
4436,970,1
251,56,2
2041,444,1
876,193,1
2404,525,1
3919,855,2
4412,964,2
514,114,1
486,109,1
3666,803,1
2347,511,1
527,116,1
676,147,2
2459,537,2
2964,650,1
1282,284,1
2962,649,2
758,166,1
3038,666,2
1451,317,2
2154,465,2
2305,501,1
1635,357,2
2918,641,2
1843,402,1
3008,660,2
3294,725,1
1795,390,1
2699,592,2
1047,233,2
4145,901,1
614,133,2
1152,254,2
113,22,2
2225,481,2
2386,521,1
2571,563,1
2264,489,2
889,199,1
2286,494,2
3439,754,2
1617,353,2
1605,351,1
3310,728,2
4422,967,1
3678,804,2
3584,784,1
3247,715,1
2192,474,2
1787,388,2
3517,770,2
283,63,2
3421,749,2
2858,626,2
2084,451,2
827,181,1
95,19,1
954,212,2
4460,974,1
2164,467,2
801,174,2
3937,858,2
1973,430,2
205,45,2
308,69,2
294,67,1
4347,948,1
3683,805,2
4182,911,1
1611,352,2
2688,590,1
4465,975,2
2126,460,2
1946,424,1
4499,982,2
2655,582,2
2058,447,1
1566,344,1
1094,243,2
1292,285,2
2712,595,2
4187,911,2
1887,411,1
2921,641,2
730,159,2
3009,660,2
3488,764,2
3094,680,2
3549,776,1
906,201,1
195,43,2
2568,562,2
1387,304,1
63,12,2
2374,518,1
3641,795,1
213,48,1
261,58,2
4398,961,2
2533,556,1
2995,657,1
3553,777,1
459,101,1
551,120,1
4174,907,1
453,100,1
3204,704,2
3896,851,1
79,16,2
331,73,2
2363,514,2
4136,898,2
1686,367,2
1334,294,2
4393,960,2
1782,387,2
3196,702,2
1485,326,1
3164,694,2
281,63,1
3144,690,2
2504,550,1
2517,553,2
4053,882,1
2653,581,1
1255,277,1
2577,564,2
196,44,1
793,173,2
702,154,1
3125,687,1
1829,397,2
199,44,2
2762,606,2
2794,614,1
3762,823,2
3801,833,1
3586,784,2
82,17,1
4020,875,2
2389,521,2
1161,256,2
785,172,1
2511,552,2
1672,365,2
1952,425,2
4050,881,2
1361,300,2
1175,261,1
3834,840,1
3260,717,2
589,129,1
335,74,1
4001,871,2
3145,690,2
81,17,1
2779,610,1
507,112,2
671,146,1
4071,887,2
3629,792,2
373,82,1
679,149,1
191,43,1
367,80,1
2156,466,1
4364,951,2
1535,336,1
1078,240,2
300,68,1
2170,468,2
2661,584,1
2888,634,2
