attore_id,film_id
66,230
192,677
158,483
122,470
97,188
75,780
195,869
16,221
176,740
118,938
138,561
199,689
192,361
103,942
93,835
14,856
200,544
110,369
75,541
17,280
143,821
190,472
159,418
49,282
1,166
179,698
125,250
197,554
48,645
181,907
72,609
118,969
177,237
164,957
140,934
175,424
7,67
2,742
17,957
58,578
63,208
86,486
158,47
133,806
138,508
161,588
9,671
98,912
118,788
64,921
27,996
117,316
45,502
133,286
20,757
120,994
101,275
94,337
50,417
51,408
152,578
26,390
127,388
44,109
82,242
137,390
71,26
83,655
161,921
190,426
165,798
120,208
75,579
85,475
40,326
19,670
12,812
132,637
192,747
57,637
130,26
87,599
17,794
170,7
29,133
144,135
144,79
188,988
72,640
153,444
180,869
79,269
172,345
29,462
144,105
17,96
189,272
96,945
107,348
127,846
106,136
74,617
52,999
102,728
123,479
103,197
76,95
45,467
68,378
159,784
60,493
21,321
91,509
171,342
155,768
194,163
21,429
12,344
89,187
111,847
196,284
99,600
74,872
18,321
76,223
48,164
39,700
106,934
101,255
48,922
66,915
11,395
167,341
132,162
147,351
159,907
105,280
56,769
65,125
40,463
83,519
119,751
194,67
149,811
118,499
66,342
151,131
131,515
140,820
127,763
85,297
14,472
181,233
113,674
15,326
124,539
112,603
146,207
195,144
197,967
93,744
107,458
72,550
30,87
28,953
142,999
184,684
124,312
130,549
23,117
43,276
174,722
57,393
51,103
13,385
67,766
113,969
192,166
83,686
133,882
154,954
60,805
152,332
20,445
175,978
152,615
28,619
60,771
185,411
196,615
180,144
151,232
100,909
172,57
169,505
136,806
104,401
171,645
16,886
155,890
74,834
70,628
118,41
129,202
33,618
98,765
105,990
192,682
58,135
66,229
182,324
156,263
83,412
68,161
124,468
78,968
108,278
48,570
3,289
80,341
55,790
121,847
38,619
73,561
90,633
145,39
44,591
59,713
11,988
90,442
18,842
140,112
63,248
22,964
57,707
21,700
134,897
189,315
106,439
107,637
51,734
47,53
89,103
29,812
3,185
66,676
80,124
137,603
126,860
185,631
199,159
151,501
23,419
93,874
155,941
178,537
188,566
90,2
51,461
27,904
98,725
128,671
119,782
187,617
197,189
59,121
49,662
117,739
60,784
2,811
89,473
46,538
195,392
64,543
187,441
53,725
104,19
198,952
146,734
50,957
98,955
7,292
129,857
37,853
57,317
23,691
175,442
96,8
187,671
47,737
50,645
73,379
198,858
101,941
176,699
94,712
8,752
49,348
195,706
95,420
98,66
17,310
186,983
155,885
41,60
199,432
40,34
43,344
184,371
107,603
77,993
42,139
78,852
130,452
44,242
102,828
66,226
20,231
108,517
121,780
140,729
125,965
15,91
53,122
96,66
153,817
79,753
7,554
185,95
108,958
163,444
174,451
90,11
115,391
140,857
119,636
98,686
144,125
92,802
66,207
115,379
81,579
95,748
133,894
180,874
17,478
157,159
21,893
152,680
23,636
24,199
181,546
162,41
69,722
57,737
84,175
56,965
136,25
153,231
14,688
62,445
57,122
11,118
36,716
151,570
161,880
132,987
119,786
57,852
10,587
126,685
140,999
193,376
27,477
131,590
126,96
155,688
152,611
155,427
91,829
63,945
130,208
173,571
154,698
9,147
46,319
13,203
151,342
122,76
198,536
83,268
103,437
98,183
39,203
181,286
84,830
174,809
14,187
173,491
159,187
50,248
119,21
146,296
190,173
1,832
179,353
157,874
171,953
116,647
116,451
179,852
178,311
15,108
108,219
194,486
183,313
191,849
99,414
101,936
119,738
79,430
80,362
176,13
150,542
34,43
131,436
156,349
121,338
189,940
138,403
144,396
99,325
191,39
59,241
37,477
128,26
195,359
138,8
160,242
189,512
29,296
81,827
45,198
116,584
168,188
30,301
64,469
71,833
24,164
200,993
78,549
168,804
111,61
61,990
83,764
98,194
10,530
161,653
167,717
137,304
40,107
195,673
174,797
168,678
152,729
24,178
145,475
134,683
64,197
144,272
51,940
121,297
123,926
82,17
142,470
29,646
154,111
99,540
80,118
58,638
173,564
27,586
185,973
28,679
197,950
69,202
69,300
69,529
15,31
111,732
84,809
4,721
3,329
82,893
122,795
135,353
135,484
185,920
97,656
14,536
76,850
173,55
67,144
119,64
106,44
62,988
111,508
100,414
60,658
136,620
1,635
77,78
192,470
173,80
85,543
105,910
175,719
12,871
113,218
84,782
98,72
184,615
57,267
16,80
121,654
36,453
160,2
144,776
30,797
17,880
102,517
123,148
186,228
51,627
157,217
149,899
157,573
105,649
124,726
5,392
64,569
184,772
185,360
194,42
68,325
106,752
25,86
72,405
70,466
166,326
122,29
27,854
143,339
163,409
131,94
150,63
33,489
41,942
182,33
168,241
195,962
36,484
142,350
98,297
45,901
116,338
162,85
46,567
30,53
122,649
16,287
82,954
192,614
74,537
158,555
168,255
43,330
152,59
8,195
144,164
160,755
135,41
69,914
186,422
100,118
54,990
167,864
88,602
65,117
196,64
68,9
53,181
80,680
86,623
60,952
37,900
67,67
10,703
124,449
139,262
16,280
22,369
150,629
40,374
39,425
75,744
134,861
45,117
134,588
166,426
80,807
181,579
177,289
41,674
150,285
81,89
120,642
145,409
146,429
164,698
27,19
149,670
113,249
120,590
136,271
33,305
38,827
122,961
170,184
133,635
162,164
42,665
197,752
196,324
161,281
114,339
71,362
164,169
97,446
172,710
120,722
159,342
136,61
10,930
75,347
159,818
85,92
54,861
80,687
107,445
72,636
85,337
105,15
42,865
125,710
12,457
91,608
102,334
139,605
73,374
146,591
52,407
142,575
109,863
100,17
185,584
120,57
106,166
117,864
139,200
112,796
37,260
97,518
103,903
32,219
1,499
36,466
139,57
103,378
62,707
42,861
107,239
102,529
85,148
131,450
108,894
56,862
164,820
166,86
48,211
73,707
145,893
125,114
191,219
62,457
7,846
177,55
118,656
186,237
36,171
98,990
15,949
80,788
192,465
171,181
100,563
115,661
68,834
56,844
9,697
123,442
94,228
193,358
119,394
78,387
106,585
190,54
95,813
38,458
130,43
127,333
101,655
198,568
37,963
137,160
80,343
84,566
119,614
151,665
44,825
183,388
24,969
69,396
60,783
171,447
154,193
84,703
168,889
82,561
187,224
160,767
130,725
46,829
200,945
115,754
15,125
199,67
58,726
185,286
174,496
37,697
92,553
141,491
15,626
175,842
158,812
147,431
184,580
120,682
1,438
110,650
114,452
113,838
94,270
46,731
60,835
31,637
37,485
131,798
40,466
158,241
22,775
185,880
26,795
179,737
101,932
124,289
117,190
142,186
157,303
27,679
125,414
17,734
108,696
190,679
149,685
95,353
147,251
76,568
46,980
197,815
105,858
126,21
61,537
13,571
55,709
82,551
178,974
157,973
77,22
31,739
146,320
54,348
140,693
158,532
62,413
33,881
155,584
11,636
24,112
5,340
81,389
163,239
183,715
14,154
198,482
195,361
108,302
162,33
83,777
104,287
143,576
69,292
129,348
64,616
95,65
80,709
94,788
40,521
77,635
149,354
178,762
35,201
90,262
75,764
168,685
31,188
130,981
117,432
105,116
106,763
96,778
142,794
1,939
36,714
65,276
188,773
196,515
29,131
5,85
43,753
22,146
189,82
83,49
130,107
62,406
35,748
20,589
174,677
102,268
123,3
162,612
17,948
163,947
12,631
83,615
162,574
84,996
53,109
101,828
100,411
16,101
2,754
187,768
90,363
42,502
61,648
135,905
146,571
198,871
86,905
138,923
88,968
6,509
15,342
115,966
123,234
174,442
102,351
129,805
82,453
112,856
26,758
47,777
180,561
70,202
76,650
172,771
48,287
176,543
92,543
188,849
128,485
141,223
187,664
90,451
188,206
142,863
111,680
87,654
20,643
18,944
97,728
175,405
131,809
169,727
103,315
165,146
105,993
102,544
72,854
161,401
64,572
84,646
2,105
147,295
179,250
117,926
156,301
185,448
104,233
181,892
140,370
23,435
12,513
73,245
180,622
169,398
168,826
124,246
171,146
106,204
151,217
12,243
168,841
34,336
112,151
101,988
166,61
187,499
7,218
104,39
190,38
66,871
33,878
196,908
178,109
189,899
5,375
22,491
142,18
173,154
157,696
197,243
60,85
76,862
14,232
142,554
43,598
1,749
61,767
58,541
33,112
137,254
186,508
136,214
113,181
153,486
50,111
154,602
164,908
127,202
192,763
68,296
66,300
121,658
123,988
182,421
39,815
190,874
88,304
73,666
101,928
89,306
168,237
144,845
180,955
85,446
142,540
28,827
127,459
20,63
132,345
64,448
92,137
164,613
145,154
15,924
3,393
81,910
170,212
157,496
8,205
198,347
105,561
102,980
78,670
117,224
61,752
44,784
59,862
13,346
58,551
71,450
122,718
46,254
92,470
99,618
151,574
110,625
167,802
12,838
136,262
105,283
65,305
104,904
165,809
198,892
107,388
196,906
93,280
187,168
64,37
164,469
138,453
52,388
114,425
61,307
60,142
162,121
91,447
123,185
77,458
76,709
163,180
60,376
83,279
53,58
97,561
37,663
175,977
43,359
191,830
59,183
40,747
85,72
23,370
161,684
81,458
37,317
16,269
165,948
74,203
50,918
77,963
94,950
39,920
177,684
51,525
58,316
82,468
149,947
180,820
19,771
97,348
36,15
73,322
16,218
165,72
165,204
165,833
52,341
188,146
21,804
104,259
136,229
88,839
152,768
17,127
101,702
108,567
69,877
7,900
131,66
165,95
131,48
67,244
76,348
109,157
119,418
144,894
143,878
193,953
145,953
14,537
28,793
99,982
99,967
107,905
23,782
180,195
6,503
94,475
144,216
65,714
200,912
147,341
150,190
58,306
16,438
79,607
102,802
167,17
57,502
4,87
89,446
143,497
137,268
117,42
44,434
172,148
170,33
141,191
197,147
37,840
17,378
135,88
94,548
187,25
7,618
174,659
122,83
123,286
194,415
114,68
147,85
108,378
80,858
123,530
66,424
43,42
145,726
114,420
84,317
175,439
161,749
8,396
123,429
26,821
52,515
158,840
188,102
198,545
12,208
26,392
136,552
16,271
200,879
138,52
127,141
96,36
112,988
116,105
81,505
99,622
176,73
60,551
196,972
131,875
8,532
111,359
19,212
20,478
89,212
38,793
175,908
53,518
66,350
176,517
69,15
169,78
94,354
50,504
19,217
34,971
44,982
171,397
157,574
30,260
195,130
155,359
66,697
133,463
154,274
34,244
180,33
125,100
45,164
133,385
138,258
56,593
170,996
11,433
20,663
181,539
99,620
26,340
12,880
69,761
191,958
133,280
46,820
149,159
76,444
85,711
56,851
178,744
33,965
27,805
1,106
29,10
89,833
135,458
132,756
39,415
194,135
147,405
8,859
29,311
193,412
159,208
92,699
170,925
104,506
65,39
196,684
55,403
41,69
157,34
168,438
71,399
92,712
38,618
81,398
107,430
73,77
90,858
78,239
15,500
130,507
131,770
22,634
185,560
119,788
185,518
200,714
160,826
146,427
190,959
24,3
113,292
97,143
192,674
131,320
31,368
151,634
189,820
180,963
99,835
37,555
97,466
111,555
22,742
103,130
94,193
124,263
74,902
139,447
56,750
161,188
172,100
136,300
139,570
168,652
27,347
64,280
20,527
16,453
63,981
56,417
159,800
89,488
181,437
97,312
99,741
33,712
30,318
151,658
69,720
157,431
58,119
72,144
11,453
191,858
108,920
51,847
25,21
87,961
177,188
9,752
170,508
169,897
26,885
191,668
60,133
106,229
151,892
77,73
46,174
144,473
34,438
26,904
150,447
75,301
13,513
54,285
145,625
149,913
198,264
84,39
112,728
6,517
158,188
169,894
107,136
139,35
44,84
78,505
13,381
86,303
156,53
82,290
103,5
191,969
200,538
26,241
141,992
188,774
18,561
30,565
115,302
107,879
38,111
49,558
106,469
161,425
81,219
159,600
110,435
39,772
38,338
101,568
126,419
122,542
168,626
167,107
173,928
58,68
125,877
94,540
147,178
119,570
118,558
127,573
85,895
87,157
1,506
191,420
16,345
122,166
45,503
166,297
60,665
66,829
142,859
60,423
83,719
20,243
13,817
174,827
39,168
162,844
5,171
49,595
26,329
93,644
21,281
22,56
33,154
127,382
194,786
147,298
185,571
102,200
109,12
34,493
98,829
91,982
24,335
168,602
105,686
103,347
170,877
192,541
12,416
194,872
119,412
117,887
23,449
55,486
45,65
109,785
123,860
58,128
77,240
82,802
154,474
137,56
194,940
5,650
27,830
18,808
147,305
102,845
130,326
176,458
139,744
154,399
39,476
135,814
60,179
11,587
131,647
192,618
190,695
84,540
156,593
169,849
129,471
101,608
21,398
95,431
137,14
152,475
39,559
171,549
89,542
80,688
102,712
159,802
93,982
119,509
83,135
112,450
20,348
144,702
79,299
128,912
82,787
14,415
59,295
71,773
77,538
95,855
28,358
64,291
197,974
124,22
94,275
199,730
57,114
153,536
46,991
100,979
57,918
