assay_subcellular_fraction,chembl_id,assay_tax_id,relationship_type,bao_format,assay_organism,assay_category,src_assay_id,assay_tissue,assay_id,tissue_id,doc_id,assay_strain,src_id,cell_id,description,assay_type,assay_test_type,assay_cell_type,curated_by,confidence_score,variant_id,tid
,CHEMBL620104,9527.0,U,BAO_0000366,Cercopithecidae,,,Plasma,4654,1969.0,5819,,1,,Half life in monkey plasma; Not detected,A,,,Autocuration,0,,22224
,CHEMBL874596,9527.0,U,BAO_0000218,Cercopithecidae,,,,4655,,1916,,1,,Half life period was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,A,In vivo,,Autocuration,0,,22224
,CHEMBL873490,9527.0,U,BAO_0000218,Cercopithecidae,,,,4656,,17509,,1,,Half-life 24 hr after 2 mg/kg iv administration in monkeys,A,In vivo,,Autocuration,0,,22224
,CHEMBL620105,9527.0,U,BAO_0000019,Cercopithecidae,,,,4657,,1399,,1,,Terminal half life of the compound.,A,,,Autocuration,0,,22224
,CHEMBL620780,9527.0,U,BAO_0000218,Cercopithecidae,,,,4658,,1916,,1,,Maximum time was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,A,In vivo,,Autocuration,0,,22224
,CHEMBL620781,9527.0,U,BAO_0000218,Cercopithecidae,,,,4659,,4809,,1,,Pharmacokinetic parameter Tmax was determined in monkey after (po) administration of a dose of 50 (uM/kg),A,In vivo,,Autocuration,0,,22224
,CHEMBL620956,9527.0,U,BAO_0000218,Cercopithecidae,,,,4660,,5546,,1,,Unbound plasma was determined in rhesus monkey at a dose of 1 mg/kg by iv administration,A,,,Autocuration,0,,22224
,CHEMBL620957,9527.0,U,BAO_0000218,Cercopithecidae,,,Urine,4661,1088.0,3443,,1,,Urinary recovery evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A,,,Autocuration,0,,22224
,CHEMBL620958,9527.0,U,BAO_0000218,Cercopithecidae,,,Urine,4662,1088.0,3443,,1,,Urinary recovery compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A,,,Autocuration,0,,22224
,CHEMBL620959,9527.0,U,BAO_0000218,Cercopithecidae,,,,4663,,4257,,1,,Volume of distribution was determined in monkey after a 3 mg/kg of iv dose,A,In vivo,,Autocuration,0,,22224
,CHEMBL620960,9527.0,U,BAO_0000218,Cercopithecidae,,,,4664,,6221,,1,,Volume distribution after oral administration (2.5 mg/kg) in monkey was determined,A,In vivo,,Autocuration,0,,22224
,CHEMBL620961,9527.0,U,BAO_0000218,Cercopithecidae,,,,4665,,5472,,1,,Volume of distribution was evaluated in rhesus,A,In vivo,,Autocuration,0,,22224
,CHEMBL620962,10029.0,U,BAO_0000218,Cricetulus griseus,,,,4666,,4727,,1,,Plasma clearance was measured in hamster at the dose of 10 mg/kg by peroral administration,A,In vivo,,Autocuration,0,,22224
,CHEMBL620963,10029.0,U,BAO_0000218,Cricetulus griseus,,,,4667,,4727,,1,,Plasma clearance was measured in hamster at the dose of 3 mg/kg by intravenous administration,A,In vivo,,Autocuration,0,,22224
,CHEMBL620964,10029.0,U,BAO_0000218,Cricetulus griseus,,,,4668,,4727,,1,,Bioavailability in hamster was determined,A,In vivo,,Autocuration,0,,22224
,CHEMBL620965,10029.0,U,BAO_0000218,Cricetulus griseus,,,,4669,,4727,,1,,Bioavailability in hamster at a dose of 3 mg/kg by intravenous administration,A,In vivo,,Autocuration,0,,22224
,CHEMBL620966,10029.0,U,BAO_0000218,Cricetulus griseus,,,,4670,,4727,,1,,Bioavailability in hamster at a dose of 3 mg/kg by oral administration,A,In vivo,,Autocuration,0,,22224
,CHEMBL620967,10029.0,U,BAO_0000221,Cricetulus griseus,,,Blood,4671,178.0,4727,,1,,Half life of compound was determined in hamster blood,A,,,Autocuration,0,,22224
,CHEMBL620968,9823.0,U,BAO_0000019,Sus scrofa,,,,4672,,1452,,1,,Michaelis-Menten constant of the compound.,A,,,Autocuration,0,,22224
,CHEMBL874597,9823.0,U,BAO_0000019,Sus scrofa,,,,4673,,1452,,1,,Vmax value was measured at 0 uM concentration of silyl ether.,A,,,Autocuration,0,,22224
,CHEMBL620969,9823.0,U,BAO_0000019,Sus scrofa,,,,4674,,1452,,1,,Vmax value was measured at 10 uM concentration of silyl ether.,A,,,Autocuration,0,,22224
,CHEMBL620970,9823.0,U,BAO_0000019,Sus scrofa,,,,4675,,1452,,1,,Vmax value was measured at 5 uM concentration of silyl ether.,A,,,Autocuration,0,,22224
,CHEMBL620971,9606.0,D,BAO_0000357,Homo sapiens,,,,4676,,11706,,1,,Inactivation of human leukocyte (neutrophil) elastase(HLE)(HNE) as rate constant,B,,,Expert,9,,235
,CHEMBL620972,9606.0,U,BAO_0000218,Homo sapiens,,,,4677,,1916,,1,,Area under curve was evaluated against man at a dose of 10 mg/kg after po administration,A,,,Autocuration,0,,22224
,CHEMBL620973,9606.0,U,BAO_0000019,Homo sapiens,,,,4678,,17791,,1,,Compound was evaluated for area under the curve expressed as (h*ug/ml),A,,,Autocuration,0,,22224
,CHEMBL618243,9606.0,U,BAO_0000019,Homo sapiens,,,,4679,,7766,,1,,Active metabolite of ifosfamide determined in humans; A-Active,A,,,Autocuration,0,,22224
,CHEMBL618244,9606.0,U,BAO_0000019,Homo sapiens,,,,4680,,6567,,1,,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis,A,,,Autocuration,0,,22224
,CHEMBL618245,9606.0,U,BAO_0000019,Homo sapiens,,,,4681,,6567,,1,,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; -0.5 to 1,A,,,Autocuration,0,,22224
,CHEMBL618246,9606.0,U,BAO_0000019,Homo sapiens,,,,4682,,6567,,1,,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; 1-2,A,,,Autocuration,0,,22224
,CHEMBL618247,9606.0,U,BAO_0000019,Homo sapiens,,,,4683,,6567,,1,,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; trace,A,,,Autocuration,0,,22224
,CHEMBL618248,9606.0,U,BAO_0000218,Homo sapiens,,,,4684,,17791,,1,,Compound was evaluated for oral bioavailability in human,A,,,Autocuration,0,,22224
,CHEMBL618249,9606.0,U,BAO_0000019,Homo sapiens,,,Urine,4685,1088.0,7766,,1,,Metabolite of ifosfamide determined in urine; NF-Not found,A,,,Autocuration,0,,22224
,CHEMBL618250,9606.0,U,BAO_0000019,Homo sapiens,,,,4686,,6852,,1,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection (Group A and B),A,,,Autocuration,0,,22224
,CHEMBL874598,9606.0,U,BAO_0000019,Homo sapiens,,,,4687,,6852,,1,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection after dosing with normal antibiotics,A,,,Autocuration,0,,22224
,CHEMBL618251,9606.0,U,BAO_0000019,Homo sapiens,,,,4688,,6852,,1,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection after dosing with normal antibiotics and lactose,A,,,Autocuration,0,,22224
,CHEMBL618252,9606.0,U,BAO_0000019,Homo sapiens,,,,4689,,6852,,1,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection before dosing with normal antibiotics,A,,,Autocuration,0,,22224
,CHEMBL618253,9606.0,U,BAO_0000019,Homo sapiens,,,,4690,,6852,,1,,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection before dosing with normal antibiotics and lactose,A,,,Autocuration,0,,22224
,CHEMBL618254,9606.0,U,BAO_0000019,Homo sapiens,,,,4691,,6852,,1,,Percent of compound in cirrhotic patients of sterile ascitic fluid (Group C),A,,,Autocuration,0,,22224
,CHEMBL618255,9606.0,U,BAO_0000019,Homo sapiens,,,,4692,,6852,,1,,Percent of compound in healthy individuals (Group D),A,,,Autocuration,0,,22224
Microsomes,CHEMBL618983,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4693,2107.0,4397,,1,,Percent of the parent compound remaining after 20 mins incubation with human liver microsomes,A,,,Autocuration,0,,22224
,CHEMBL618984,9606.0,U,BAO_0000019,Homo sapiens,,,,4694,,17409,,1,,Binding towards human plasma protein at 10 uM,A,,,Autocuration,0,,22224
,CHEMBL618985,9606.0,U,BAO_0000019,Homo sapiens,,,,4695,,17409,,1,,Binding towards human plasma protein at 100 uM,A,,,Autocuration,0,,22224
,CHEMBL618986,9606.0,U,BAO_0000019,Homo sapiens,,,,4696,,17176,,1,,Human plasma protein binding activity was determined,A,,,Autocuration,0,,22224
,CHEMBL618987,9606.0,U,BAO_0000019,Homo sapiens,,,,4697,,15444,,1,,The ability binding to plasma (Binding classified based on injection of compound at 80 concentration.),A,,,Autocuration,0,,22224
,CHEMBL618988,9606.0,U,BAO_0000019,Homo sapiens,,,,4698,,17267,,1,,Percent binding of compound towards human plasma protein was determined,A,,,Autocuration,0,,22224
Microsomes,CHEMBL618989,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4699,2107.0,5944,,1,,Plasma clearance in human liver microsomes,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618990,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4700,2107.0,5668,,1,,In vitro intrinsic clearance in human liver microsome,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618991,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4701,2107.0,5669,,1,,In vitro intrinsic clearance in human liver microsome,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL876725,9606.0,U,BAO_0000251,Homo sapiens,,,,4702,,5041,,1,,In vitro microsome metabolism clearance in human was determined,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618992,9606.0,U,BAO_0000251,Homo sapiens,,,,4703,,5041,,1,,In vitro microsome metabolism clearance in human was determined; High,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618993,9606.0,U,BAO_0000251,Homo sapiens,,,,4704,,5041,,1,,In vitro microsome metabolism clearance in human was determined; ND denotes no data,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618994,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4705,2107.0,5676,,1,,Pharmacokinetic property (clearance) in human liver microsome,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618995,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4706,2107.0,5944,,1,,Plasma clearance in human liver microsomes,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618996,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4707,2107.0,17538,,1,,In vitro clearance in human liver microsomes,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618997,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4708,2107.0,6331,,1,,Intrinsic clearance in human liver microsomes was determined,A,In vitro,,Autocuration,0,,22224
Microsomes,CHEMBL618998,9606.0,U,BAO_0000251,Homo sapiens,,,Liver,4709,2107.0,5948,,1,,Intrinsic clearance in human liver microsomes was determined,A,In vitro,,Autocuration,0,,22224
,CHEMBL618999,9606.0,U,BAO_0000218,Homo sapiens,,,,4710,,5965,,1,,Cmax (Tissue distribution) of compound was determined at a dose of 5 mg/kg in human,A,In vivo,,Autocuration,0,,22224
,CHEMBL620223,9606.0,U,BAO_0000218,Homo sapiens,,,,4711,,1916,,1,,Maximum concentration was evaluated against man at a dose of 10 mg/kg after po administration,A,In vivo,,Autocuration,0,,22224
,CHEMBL620224,9606.0,U,BAO_0000218,Homo sapiens,,,,4712,,5965,,1,,Cmin (Clearance) of compound was determined at a dose of 5 mg/kg in human,A,,,Autocuration,0,,22224
,CHEMBL620225,9606.0,U,BAO_0000019,Homo sapiens,,,,4713,,1299,,1,,Stability in human plasma 2 hr after incubation expressed as percent concentration,A,,,Autocuration,0,,22224
,CHEMBL620226,9606.0,U,BAO_0000019,Homo sapiens,,,,4714,,1299,,1,,Stability in human plasma 4 hr after incubation expressed as percent concentration,A,,,Autocuration,0,,22224
,CHEMBL620227,9606.0,U,BAO_0000019,Homo sapiens,,,Urine,4715,1088.0,7766,,1,,Portion of holoxan excreted in the form of the metabolite from 1200 mL of urine on day 3 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,A,,,Autocuration,0,,22224
,CHEMBL876726,9606.0,U,BAO_0000019,Homo sapiens,,,Urine,4716,1088.0,7766,,1,,Portion of holoxan excreted in the form of the metabolite from 1200 mL of urine on day 7 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,A,,,Autocuration,0,,22224
,CHEMBL620228,9606.0,U,BAO_0000019,Homo sapiens,,,Urine,4717,1088.0,7766,,1,,Portion of holoxan excreted in the form of the metabolite from 1300 mL of urine on day 6 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,A,,,Autocuration,0,,22224
,CHEMBL620229,9606.0,U,BAO_0000019,Homo sapiens,,,Urine,4718,1088.0,7766,,1,,Portion of holoxan excreted in the form of the metabolite from 1300 mL of urine on day 8 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,A,,,Autocuration,0,,22224
,CHEMBL620230,10090.0,N,BAO_0000218,Mus musculus,,,,4719,,17764,,1,,Mean-residence time was determined for compound after intraperitoneal administration in mice at 23 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620231,10090.0,N,BAO_0000218,Mus musculus,,,,4720,,17764,,1,,Mean-residence time was determined for compound after intraperitoneal administration in mice at 25 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620232,10090.0,N,BAO_0000218,Mus musculus,,,,4721,,17764,,1,,Mean-residence time was determined for compound after intraperitoneal administration in mice at 26 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620233,10090.0,N,BAO_0000218,Mus musculus,,,,4722,,17764,,1,,Mean-residence time was determined for compound intravenous administration in mice at 23 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620234,10090.0,N,BAO_0000218,Mus musculus,,,,4723,,14294,,1,,Metabolism of compound in Mouse S9 microsomes ('++++'indicates largest observed peak),A,,,Intermediate,1,,50594
,CHEMBL620235,10090.0,N,BAO_0000218,Mus musculus,,,,4724,,14294,,1,,Metabolism of compound in mouse S9 microsomes ('+''indicates <20% largest observed peak),A,,,Intermediate,1,,50594
,CHEMBL620236,10090.0,N,BAO_0000218,Mus musculus,,,,4725,,14294,,1,,Metabolism of compound in mouse S9 microsomes ('++++' indicates largest observed peak),A,,,Intermediate,1,,50594
,CHEMBL620237,10090.0,N,BAO_0000218,Mus musculus,,,Liver,4726,2107.0,6251,,1,,In vitro metabolic potential in mouse liver microsomes,A,,,Intermediate,1,,50594
,CHEMBL620238,10090.0,N,BAO_0000218,Mus musculus,,,,4727,,17582,,1,,Ability of compound to bind to plasma protein was evaluated in HSA cells,A,,,Intermediate,1,,50594
,CHEMBL620239,10090.0,N,BAO_0000218,Mus musculus,,,Adrenal gland,4728,2369.0,17811,,1,,Compound was tested for radioactivity level in mice adrenal glands (Compound is radiolabeled),A,,,Intermediate,1,,50594
,CHEMBL620240,10090.0,N,BAO_0000218,Mus musculus,,,Brain,4729,955.0,17811,,1,,Compound was tested for radioactivity level in mice brain (Compound is radiolabeled); 2.2-4.9% ID/g,A,,,Intermediate,1,,50594
,CHEMBL620241,10090.0,N,BAO_0000218,Mus musculus,,,Brain,4730,955.0,17811,,1,,Compound was tested for radioactivity level in mice brain (Compound is radiolabeled); 2.6-4.4% ID/g,A,,,Intermediate,1,,50594
,CHEMBL876727,10090.0,N,BAO_0000218,Mus musculus,,,,4731,,17811,,1,,Compound was tested for radioactivity level in mice heart (Compound is radiolabeled),A,,,Intermediate,1,,50594
,CHEMBL620242,10090.0,N,BAO_0000218,Mus musculus,,,Kidney,4732,2113.0,17811,,1,,Compound was tested for radioactivity level in mice kidney (Compound is radiolabeled),A,,,Intermediate,1,,50594
,CHEMBL620243,10090.0,N,BAO_0000218,Mus musculus,,,,4733,,17811,,1,,Compound was tested for radioactivity level in mice lungs (Compound is radiolabeled),A,,,Intermediate,1,,50594
,CHEMBL620244,10090.0,N,BAO_0000218,Mus musculus,,,,4734,,5288,,1,,Tested for urinary recovery in mice after subcutaneous administration of 20 mg/Kg,A,,,Intermediate,1,,50594
,CHEMBL620245,10090.0,N,BAO_0000218,Mus musculus,,,Serum,4735,1977.0,2717,,1,,Compound was evaluated for its potency in CDF1 mice and the serum cholesterol levels were determined,A,,,Intermediate,1,,50594
,CHEMBL620246,10090.0,N,BAO_0000218,Mus musculus,,,Serum,4736,1977.0,2717,,1,,Compound was evaluated for its potency in CDF1 mice and the serum metabolite levels were determined,A,,,Intermediate,1,,50594
,CHEMBL620247,10090.0,N,BAO_0000218,Mus musculus,,,Serum,4737,1977.0,2717,,1,,Compound was evaluated for its potency in CDF1 mice and the serum triglyceride levels were determined,A,,,Intermediate,1,,50594
,CHEMBL620248,10090.0,N,BAO_0000218,Mus musculus,,,Plasma,4738,1969.0,17753,,1,,Half life of compound was determined in plasma of mice at 24 mg/Kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL873497,10090.0,N,BAO_0000218,Mus musculus,,,Plasma,4739,1969.0,17753,,1,,Half life of compound was determined in plasma of mice at 40 mg/Kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL620249,10090.0,N,BAO_0000218,Mus musculus,,,Plasma,4740,1969.0,17753,,1,,Half life of compound was determined in plasma of mice at 5 mg/Kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL620250,10090.0,N,BAO_0000218,Mus musculus,,,,4741,,17764,,1,,Half life after intraperitoneal administration in mice at 18 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620251,10090.0,N,BAO_0000218,Mus musculus,,,,4742,,17764,,1,,Half life after intraperitoneal administration in mice at 23 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620252,10090.0,N,BAO_0000218,Mus musculus,,,,4743,,17764,,1,,Half life after intraperitoneal administration in mice at 25 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620253,10090.0,N,BAO_0000218,Mus musculus,,,,4744,,17764,,1,,Half life after intraperitoneal administration in mice at 26 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620254,10090.0,N,BAO_0000218,Mus musculus,,,,4745,,17764,,1,,Half life after intravenous administration in mice at 23 uM/kg,F,In vivo,,Intermediate,1,,50594
,CHEMBL620255,10090.0,N,BAO_0000218,Mus musculus,,,,4746,,17764,,1,,Half life after intravenous administration in mice at 24 uM/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL620256,10090.0,N,BAO_0000218,Mus musculus,,,,4747,,16597,,1,,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for T max,A,In vivo,,Intermediate,1,,50594
,CHEMBL876728,10090.0,N,BAO_0000218,Mus musculus,,,,4748,,2675,,1,,Maximum time required to reach Cp max was evaluated in mice after intravenous administration; T max Not determined,A,In vivo,,Intermediate,1,,50594
,CHEMBL620257,10090.0,N,BAO_0000218,Mus musculus,,,,4749,,2675,,1,,Maximum time required to reach Cp max was evaluated in mice after oral administration,A,In vivo,,Intermediate,1,,50594
,CHEMBL620258,10090.0,N,BAO_0000218,Mus musculus,,,,4750,,16597,,1,,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for half life (T1/2),A,In vivo,,Intermediate,1,,50594
,CHEMBL620259,10090.0,N,BAO_0000218,Mus musculus,,,,4751,,4890,,1,,"Compound was evaluated for the pharmacokinetic parameter, Terminal half life period",A,In vivo,,Intermediate,1,,50594
,CHEMBL620260,10090.0,N,BAO_0000218,Mus musculus,,,,4752,,429,,1,,Evaluated for pharmacokinetic parameter half-life in mouse at the dose 20 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL620261,10090.0,N,BAO_0000218,Mus musculus,,,Blood,4753,178.0,17837,,1,,Half life of compound in mouse blood following i.v. administration of 10 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL620262,10090.0,N,BAO_0000218,Mus musculus,,,,4754,,16597,,1,,Half life at a dose of 10 mg/kg intravenous administration in mice.,A,In vivo,,Intermediate,1,,50594
,CHEMBL620263,10090.0,N,BAO_0000218,Mus musculus,,,,4755,,16597,,1,,Half life at a dose of 10 mg/kg peroral administration in mice.,A,In vivo,,Intermediate,1,,50594
,CHEMBL620264,10090.0,N,BAO_0000218,Mus musculus,,,,4756,,6619,,1,,Half life in ob/ob mice,A,,,Intermediate,1,,50594
,CHEMBL620265,10090.0,N,BAO_0000218,Mus musculus,,,,4757,,4066,,1,,Half-life at a single subcutaneous administration of 40 mg/kg in mice,A,In vivo,,Intermediate,1,,50594
,CHEMBL620266,10090.0,N,BAO_0000218,Mus musculus,,,,4758,,4239,,1,,Half-life was measured in mouse,A,,,Intermediate,1,,50594
,CHEMBL620267,10090.0,N,BAO_0000218,Mus musculus,,,,4759,,5969,,1,,In vivo half life period was determined in murine septicemia at dose of 50 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL619364,10090.0,N,BAO_0000218,Mus musculus,,,,4760,,8999,,1,,Time for esterases in unfractionated mouse serum to reduce the concentration due to thio ester deacylation,A,,,Intermediate,1,,50594
,CHEMBL619365,10090.0,N,BAO_0000218,Mus musculus,,,,4761,,8999,,1,,Time for esterases in unfractionated mouse serum to reduce the concentration due to thio ester deacylation; 10 % hydrolysis at 60 mins,A,,,Intermediate,1,,50594
,CHEMBL619366,10090.0,N,BAO_0000218,Mus musculus,,,Brain,4762,955.0,17641,,1,,T2 in brain of mice at the oral dose of 50 mg/kg,A,,,Intermediate,1,,50594
,CHEMBL619367,10090.0,N,BAO_0000218,Mus musculus,,,Kidney,4763,2113.0,17641,,1,,T2 in kidney of mice at the oral dose of 50 mg/kg,A,,,Intermediate,1,,50594
,CHEMBL619368,10090.0,N,BAO_0000218,Mus musculus,,,Liver,4764,2107.0,17641,,1,,T2 in liver of mice at the oral dose of 50 mg/kg,A,,,Intermediate,1,,50594
,CHEMBL619369,10090.0,N,BAO_0000218,Mus musculus,,,Lung,4765,2048.0,17641,,1,,T2 in lungs of mice at the oral dose of 50 mg/kg,A,,,Intermediate,1,,50594
,CHEMBL876729,10090.0,N,BAO_0000218,Mus musculus,,,Spleen,4766,2106.0,17641,,1,,T2 in spleen of mice at the oral dose of 50 mg/kg,A,,,Intermediate,1,,50594
,CHEMBL619370,10090.0,N,BAO_0000218,Mus musculus,,,,4767,,16597,,1,,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for T max,A,In vivo,,Intermediate,1,,50594
,CHEMBL619371,10090.0,N,BAO_0000218,Mus musculus,,,,4768,,4890,,1,,"Compound was evaluated for the pharmacokinetic parameter, maximum time constant",A,In vivo,,Intermediate,1,,50594
,CHEMBL619372,10090.0,N,BAO_0000218,Mus musculus,,,,4769,,429,,1,,Evaluated for pharmacokinetic parameter tmax in mouse at the dose 20 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL620012,10090.0,N,BAO_0000218,Mus musculus,,,,4770,,429,,1,,Evaluated for pharmacokinetic parameter tmax in mouse at the dose 20 mg/kg was determined,A,In vivo,,Intermediate,1,,50594
,CHEMBL620013,10090.0,N,BAO_0000218,Mus musculus,,,,4771,,5969,,1,,In vivo Tmax was determined in murine septicemia at dose of 100 mg/kg,A,In vivo,,Intermediate,1,,50594
,CHEMBL620014,9606.0,N,BAO_0000219,Homo sapiens,,,,4772,,16913,,1,478.0,"Inhibitory effect of Gold(III) complex, [Au(bipy)-(OH)2]-[PF6] on growth of cisplatin-resistant A2780/R human tumor cell lines",F,,A2780,Intermediate,1,,81034
,CHEMBL620015,9606.0,N,BAO_0000219,Homo sapiens,,,,4773,,16913,,1,478.0,"Inhibitory effect of Gold(III) complex, [Au(bipy-H)(OH)]-[PF6] on growth of cisplatin-resistant A2780/R human tumor cell lines",F,,A2780,Intermediate,1,,81034
,CHEMBL621010,9606.0,N,BAO_0000219,Homo sapiens,,,,4774,,16913,,1,478.0,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-sensitive A2780/S human tumor cell lines",F,,A2780,Intermediate,1,,81034
,CHEMBL621011,9606.0,N,BAO_0000219,Homo sapiens,,,,4775,,16913,,1,478.0,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-sensitive A2780/S human tumor cell lines",F,,A2780,Intermediate,1,,81034
,CHEMBL621012,9606.0,N,BAO_0000219,Homo sapiens,,,,4776,,16913,,1,478.0,"Inhibitory effect of Gold(III) complex, [Au(bipy)-(OH)2]-[PF6] on growth of cisplatin-sensitive A2780/S human tumor cell lines",F,,A2780,Intermediate,1,,81034
,CHEMBL621013,9606.0,N,BAO_0000219,Homo sapiens,,,,4777,,16913,,1,478.0,"Inhibitory effect of Gold(III) complex, [Au(bipy-H)(OH)]-[PF6] on growth of cisplatin-sensitive A2780/S human tumor cell lines",F,,A2780,Intermediate,1,,81034
,CHEMBL621014,9606.0,N,BAO_0000219,Homo sapiens,,,,4778,,17270,,1,478.0,In vitro cytotoxicity against A2780TAX cell line,F,,A2780,Intermediate,1,,81034
,CHEMBL618154,9606.0,N,BAO_0000219,Homo sapiens,,,,4779,,5618,,1,481.0,In vitro inhibitory activity against human tumor cell line A2780cis,F,,A2780cisR,Intermediate,1,,80017
,CHEMBL618155,9606.0,N,BAO_0000219,Homo sapiens,,,,4780,,17777,,1,478.0,Growth inhibition against A2780 cisplatin resistant wild-type ovarian cell lines,F,,A2780,Expert,1,,81034
,CHEMBL618156,9606.0,N,BAO_0000219,Homo sapiens,,,,4781,,16112,,1,481.0,Antitumor activity of compound for 96-h exposure in A2780cisR (acquired resistance to cisplatin) human ovarian cell line,F,,A2780cisR,Intermediate,1,,80017
,CHEMBL618157,9606.0,N,BAO_0000219,Homo sapiens,,,,4782,,15748,,1,481.0,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ),F,,A2780cisR,Intermediate,1,,80017
,CHEMBL618328,9606.0,N,BAO_0000219,Homo sapiens,,,,4783,,6633,,1,478.0,Concentration required to inhibit A2780cisR cell growth when compared with control after incubation for 96 h at 37 C,F,,A2780,Intermediate,1,,81034
,CHEMBL618329,9606.0,N,BAO_0000219,Homo sapiens,,,,4784,,16930,,1,478.0,Compound was evaluated against human Ovarian carcinoma cell line A2780cisR,F,,A2780,Intermediate,1,,81034
,CHEMBL618330,9606.0,N,BAO_0000219,Homo sapiens,,,,4785,,17496,,1,478.0,Cytotoxicity against human ovarian carcinoma A2780cisR cell line,F,,A2780,Intermediate,1,,81034
,CHEMBL618331,9606.0,N,BAO_0000219,Homo sapiens,,,,4786,,12989,,1,478.0,In vitro antitumor activity against A2780cisR cell line.,F,,A2780,Expert,1,,81034
,CHEMBL618332,9606.0,N,BAO_0000219,Homo sapiens,,,,4787,,4840,,1,478.0,Tested for the cytotoxicity in A2780cisR ovarian cell line (cisR denotes resistance to cisplatin),F,,A2780,Intermediate,1,,81034
,CHEMBL618333,9606.0,N,BAO_0000219,Homo sapiens,,,,4788,,12989,,1,478.0,Resistant factor determined between IC50 of resistant line to that of A2780cisR cell line,F,,A2780,Expert,1,,81034
,CHEMBL618334,9606.0,N,BAO_0000219,Homo sapiens,,,,4789,,16745,,1,481.0,cytotoxicity against A2780cisR cells incubated for 24 hr in MTT assay,F,,A2780cisR,Intermediate,1,,80017
,CHEMBL618335,9606.0,N,BAO_0000219,Homo sapiens,,,,4790,,16597,,1,478.0,Inhibition of A2780 / DDP-S human ovarian carcinoma cell proliferation,F,,A2780,Expert,1,,81034
,CHEMBL618336,10116.0,D,BAO_0000019,Rattus norvegicus,,,,4791,,16547,,1,,Inhibition against A2A-Adenosine Receptor of rat PC12 cell membranes,B,,,Expert,9,,11736
