assay_strain,bao_format,assay_type,assay_test_type,assay_cell_type,tid,relationship_type,assay_organism,curated_by,doc_id,assay_subcellular_fraction,assay_tax_id,chembl_id,src_id,assay_category,confidence_score,assay_tissue,src_assay_id,variant_id,tissue_id,cell_id,assay_id,description
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615987,1.0,,8.0,,,,,449.0,639.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615988,1.0,,8.0,,,,,449.0,640.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells; nd=Not determined
,BAO_0000219,F,,CHO,51.0,H,,Expert,17624.0,,,CHEMBL615989,1.0,,8.0,,,,,449.0,641.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615990,1.0,,8.0,,,,,449.0,642.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells; nd=Not determined
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615991,1.0,,8.0,,,,,449.0,643.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells; nd=not determined
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615992,1.0,,8.0,,,,,449.0,644.0,Agonistic effect against 5-HT 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615993,1.0,,8.0,,,,,449.0,645.0,Agonistic effect against 5-HT 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT; nd=Not determined
,BAO_0000219,F,,CHO,51.0,H,,Expert,17624.0,,,CHEMBL615994,1.0,,8.0,,,,,449.0,646.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615995,1.0,,8.0,,,,,449.0,647.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT; nd=not determined
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615996,1.0,,8.0,,,,,449.0,648.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL615997,1.0,,8.0,,,,,449.0,649.0,Agonistic effect against 5-hydroxytryptamine 1A receptor using [35]GTPgammaS as radioligand in CHO cells relative to 5-HT; nd=Not determined
,BAO_0000019,F,,,51.0,H,,Autocuration,6563.0,,,CHEMBL615998,1.0,,8.0,,,,,,650.0,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay"
,BAO_0000019,F,,,51.0,H,,Autocuration,6563.0,,,CHEMBL615999,1.0,,8.0,,,,,,651.0,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay"
,BAO_0000019,F,,,51.0,H,,Autocuration,6563.0,,,CHEMBL616000,1.0,,8.0,,,,,,652.0,Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by forskolin stimulated cAMP assay
,BAO_0000219,F,,HEK293,51.0,H,,Autocuration,17296.0,,,CHEMBL616001,1.0,,8.0,,,,,722.0,653.0,Binding affinity against human 5-hydroxytryptamine 1A receptors HEK 293 cell membranes using [35S]GTP gamma-S
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,6876.0,,9606.0,CHEMBL616002,1.0,,9.0,,,,,,654.0,"Evaluated for stimulation at 1 uM concentration expressed as percent of the maximal [35S]GTP-gamma-S, binding induced by 5-hydroxytryptamine"
,BAO_0000019,F,,,51.0,H,,Expert,6876.0,,,CHEMBL616003,1.0,,8.0,,,,,,655.0,"Stimulation of percent maximal [35S]GTP-gamma-S, binding induced by 5-hydroxytryptamine at 1 uM; nd = not determined"
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616004,1.0,,9.0,,,,,,656.0,In vitro agonist activity at the 5-hydroxytryptamine 1A receptor
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616005,1.0,,9.0,,,,,,657.0,In vitro agonist activity at the 5-hydroxytryptamine 1A receptor; No data
,BAO_0000019,F,,,51.0,H,,Autocuration,5548.0,,,CHEMBL616006,1.0,,8.0,,,,,,658.0,"Maximal response as a result of 5-HT1A receptor-mediated stimulation of [35S]GTP-gamma-S, binding; Not determined"
,BAO_0000019,F,,,51.0,H,,Expert,5548.0,,,CHEMBL616007,1.0,,8.0,,,,,,659.0,"Maximal response as a result of 5-hydroxytryptamine 1A receptor-mediated stimulation of [35S]GTP-gamma-S, binding"
,BAO_0000019,F,,,51.0,H,,Autocuration,5548.0,,,CHEMBL616008,1.0,,8.0,,,,,,660.0,"Maximal response as a result of 5-hydroxytryptamine 1A receptor-mediated stimulation of [35S]GTP-gamma-S, binding; Not determined"
,BAO_0000019,F,,,51.0,H,,Autocuration,5548.0,,,CHEMBL616009,1.0,,8.0,,,,,,661.0,"Maximal response as a result of 5-hydroxytryptamine 1A receptor-mediated stimulation of [35S]GTP-gamma-S, binding; Not determined"
,BAO_0000019,F,,,51.0,H,,Expert,5929.0,,,CHEMBL616010,1.0,,8.0,,,,,,662.0,"Maximal stimulation of expressed human 5-hydroxytryptamine 1A receptor assayed by [35S]GTP-gamma-S, binding"
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5929.0,,9606.0,CHEMBL616011,1.0,,9.0,,,,,,663.0,"Maximal response towards 5-hydroxytryptamine 1A receptor in human using [35S]GTP-gamma-S, as radioligand; ND means not determined"
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5929.0,,9606.0,CHEMBL615740,1.0,,9.0,,,,,,664.0,"Maximal response towards 5-hydroxytryptamine 1A receptor in human using [35S]GTP-gamma-S, as radioligand; ND=Not determined"
,BAO_0000019,F,,,51.0,H,,Autocuration,16245.0,,,CHEMBL615741,1.0,,8.0,,,,,,665.0,"Maximal stimulation was expressed as percentage of the maximal 5-HT response in the [35S]GTP-gamma-S, binding assay on 5-hydroxytryptamine 1A receptor"
,BAO_0000019,F,,,51.0,H,,Expert,5640.0,,,CHEMBL615742,1.0,,8.0,,,,,,666.0,"Inhibition of 5-HT induced [35S]GTP-gamma-S, binding at human cloned 5-HT 1A receptors."
,BAO_0000019,F,,,51.0,H,,Autocuration,5640.0,,,CHEMBL615743,1.0,,8.0,,,,,,667.0,"5-hydroxytryptamine 1A receptor antagonism was evaluated by the ability to inhibit [35S]GTP-gamma-S, binding that was induced by 5-HT; Emin (%): not determined"
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,14509.0,,,CHEMBL615744,1.0,,8.0,,,,,449.0,668.0,Antagonist activity was measured against CHO cells expressing the human 5-hydroxytryptamine 1A receptor in a forskolin stimulated adenylate cyclase (FSC) assay
,BAO_0000219,F,,CHO,51.0,H,,Expert,14509.0,,,CHEMBL615745,1.0,,8.0,,,,,449.0,669.0,Antagonist activity against CHO cells expressing the human 5-hydroxytryptamine 1A receptor in a forskolin stimulated adenylate cyclase (FSC) assay.
,BAO_0000357,B,,,51.0,H,,Autocuration,15331.0,,,CHEMBL615746,1.0,,8.0,,,,,,670.0,Affinity of compound towards 5-hydroxytryptamine 1A receptor was evaluated using radioligand binding technique
,BAO_0000357,B,,,51.0,H,,Autocuration,15331.0,,,CHEMBL615747,1.0,,8.0,,,,,,671.0,Affinity of compound towards 5-hydroxytryptamine 1A receptor was evaluated using radioligand binding technique
,BAO_0000019,F,,,51.0,H,,Autocuration,6563.0,,,CHEMBL615748,1.0,,8.0,,,,,,672.0,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay"
,BAO_0000019,F,,,51.0,H,,Autocuration,6563.0,,,CHEMBL615749,1.0,,8.0,,,,,,673.0,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay; NA indicates not available"
,BAO_0000019,F,,,51.0,H,,Autocuration,6563.0,,,CHEMBL615750,1.0,,8.0,,,,,,674.0,Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by forskolin stimulated cAMP assay
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,6563.0,,9606.0,CHEMBL616259,1.0,,9.0,,,,,,675.0,Forskolin stimulated cAMP assessment of agonist activity for 5-hydroxytryptamine 1A receptor
,BAO_0000019,F,,,51.0,H,,Autocuration,6563.0,,,CHEMBL616260,1.0,,8.0,,,,,,676.0,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay"
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616261,1.0,,9.0,,,,,,677.0,Antagonism of 5-hydroxytryptamine 1A receptor determined in vitro
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616262,1.0,,9.0,,,,,,678.0,"Antagonism of 5-hydroxytryptamine 1A receptor was determined in vitro using a [35S]GTP-gamma-S,"
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616263,1.0,,9.0,,,,,,679.0,"Antagonism at the 5-hydroxytryptamine 1A receptor determined in vitro using a [35S]GTP-gamma-S, No data"
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616264,1.0,,9.0,,,,,,680.0,Antagonism at the 5-hydroxytryptamine 1A receptor was determined in vitro; No data
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616265,1.0,,9.0,,,,,,681.0,Antagonism at the 5-hydroxytryptamine 1A receptor in vitro
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616266,1.0,,9.0,,,,,,682.0,"Antagonism at the 5-hydroxytryptamine 1A receptor was determined in vitro using a [35S]GTP-gamma-S,"
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616267,1.0,,9.0,,,,,,683.0,"Antagonism at the 5-hydroxytryptamine 1A receptor determined in vitro using a [35S]GTP-gamma-S, No data"
,BAO_0000019,F,,,51.0,D,Homo sapiens,Expert,5272.0,,9606.0,CHEMBL616268,1.0,,9.0,,,,,,684.0,Antagonism at the 5-hydroxytryptamine 1A receptor determined in vitro; No data
,BAO_0000357,B,,,51.0,D,Homo sapiens,Expert,16146.0,,9606.0,CHEMBL616269,1.0,,9.0,,,,,,685.0,Inhibition of human 5-hydroxytryptamine 1A receptor
,BAO_0000219,B,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL884528,1.0,,8.0,,,,,449.0,686.0,Binding affinity against 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells
,BAO_0000219,B,,HEK293,105.0,D,,Expert,13706.0,,,CHEMBL616270,1.0,,9.0,,,,,722.0,687.0,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor alpha expressed in HEK 293 cells
,BAO_0000219,B,,CHO,51.0,H,,Autocuration,15250.0,,,CHEMBL616271,1.0,,8.0,,,,,449.0,688.0,Compound was tested for the displacement of [3H]5-HT binding to cloned 5-hydroxytryptamine 1A receptor stably expressed in CHO cells
,BAO_0000219,F,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL616272,1.0,,8.0,,,,,449.0,689.0,Effective concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing 5-hydroxytryptamine 1A receptor
,BAO_0000357,B,,,51.0,H,,Expert,6861.0,,,CHEMBL616273,1.0,,8.0,,,,,,690.0,In vitro binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in human CYP3A4 assay
,BAO_0000357,B,,,51.0,D,Homo sapiens,Expert,17200.0,,9606.0,CHEMBL616274,1.0,,9.0,,,,,,691.0,In vitro inhibitory concentration required against [3H]8-OH-DPAT binding to cloned human 5-hydroxytryptamine 1A receptor
,BAO_0000219,B,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL616275,1.0,,8.0,,,,,449.0,692.0,Inhibition concentration against 5-HT 1A receptor using cAMP as radioligand in CHO cells
,BAO_0000219,B,,CHO,51.0,H,,Autocuration,17624.0,,,CHEMBL616276,1.0,,8.0,,,,,449.0,693.0,Inhibition concentration against 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616277,1.0,,0.0,,,,,,694.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain hemispheral area by po administration
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616278,1.0,,0.0,,,,,,695.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain hemispheral area by po administration; Inactive
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616279,1.0,,0.0,,,,,,696.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain hemispheral area by sc administration
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616280,1.0,,0.0,,,,,,697.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain hemispheral area by sc administration; Inactive
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616281,1.0,,0.0,,,,,,698.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain hemispheral area by sc administration; Partial response at the highest dose tested
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616282,1.0,,0.0,,,,,,699.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain hemispheral area by sc administration; Inactive
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616283,1.0,,0.0,,,,,,700.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain limbic area by po administration
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616284,1.0,,0.0,,,,,,701.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain limbic area by po administration; Inactive
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616285,1.0,,0.0,,,,,,702.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain limbic area by sc administration
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616286,1.0,,0.0,,,,,,703.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain limbic area by sc administration; Inactive
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616287,1.0,,0.0,,,,,,704.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain limbic area by sc administration; partial response at the highest dose tested
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616288,1.0,,0.0,,,,,,705.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by po administration
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL616289,1.0,,0.0,,,,,,706.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by po administration; Inactive
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL615610,1.0,,0.0,,,,,,707.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by po administration; Partial response at the highest dose tested
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL615611,1.0,,0.0,,,,,,708.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by sc administration
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL615612,1.0,,0.0,,,,,,709.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by sc administration; Inactive
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL615613,1.0,,0.0,,,,,,710.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by sc administration; Partial response at the highest dose tested
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL615614,1.0,,0.0,,,,,,711.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain striatal area by sc administration; partial response at the highest dose tested
,BAO_0000218,F,In vivo,,22226.0,U,Rattus norvegicus,Autocuration,12058.0,,10116.0,CHEMBL615615,1.0,,0.0,,,,,,712.0,Effective dose for half-maximal decrease in the accumulation of 5-hydroxytryptophan (5-HTP) in reserpinized rat brain hemispheral area by po administration
,BAO_0000019,B,,,105093.0,H,,Autocuration,11440.0,,,CHEMBL615616,1.0,,4.0,,,,,,713.0,Affinity in displacing [125I](R)-DOI from rat cortical homogenate 5-HT2 receptor.
,BAO_0000249,B,,,11923.0,H,,Autocuration,6238.0,,,CHEMBL615617,1.0,,8.0,Hypothalamus,,,1898.0,,714.0,Binding affinity towards 5-HT 7 receptor in rat hypothalamus membranes using [3H]5-CT as radioligand
,BAO_0000019,B,,,10577.0,H,,Autocuration,10046.0,,,CHEMBL615618,1.0,,8.0,,,,,,715.0,Inhibitory activity against 5-HT1B receptor of rat striatal membrane homogenate using [3H]5-HT as the radioligand; nd is No Data
,BAO_0000019,B,,,10577.0,H,,Autocuration,10046.0,,,CHEMBL615619,1.0,,8.0,,,,,,716.0,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat striatal membrane homogenate using [3H]5-HT as the radioligand; nd is No Data.
,BAO_0000019,B,,,10577.0,H,,Expert,10046.0,,,CHEMBL615620,1.0,,8.0,,,,,,717.0,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat striatal membrane homogenate using [3H]5-HT as the radioligand.
,BAO_0000357,B,,,55.0,H,,Autocuration,167.0,,,CHEMBL615621,1.0,,8.0,,,,,,718.0,"Inhibitory activity against human whole blood, LTB4 5-lipoxygenase was evaluated"
,BAO_0000357,B,,,55.0,H,,Autocuration,167.0,,,CHEMBL615622,1.0,,8.0,,,,,,719.0,"Inhibitory activity against intact human PMNL, LTB4 5-lipoxygenase was evaluated"
,BAO_0000019,F,,,12166.0,H,,Autocuration,11520.0,,,CHEMBL615623,1.0,,8.0,,,,,,720.0,Compound was evaluated for the inhibition of 5-LO (lipoxygenase)
,BAO_0000019,F,,,12166.0,H,,Autocuration,11520.0,,,CHEMBL615624,1.0,,8.0,,,,,,721.0,Compound was evaluated for the inhibition of 5-LO (5-lipoxygenase).
,BAO_0000019,F,,,12166.0,H,,Autocuration,11520.0,,,CHEMBL615625,1.0,,8.0,,,,,,722.0,Compound was evaluated for the inhibition of 5-LO (5-lipoxygenase).
,BAO_0000019,F,,,12166.0,H,,Autocuration,11520.0,,,CHEMBL767045,1.0,,8.0,,,,,,723.0,Compound was evaluated for the inhibition of 5-LO (5-lipoxygenase).
,BAO_0000019,F,,,55.0,H,Cavia porcellus,Autocuration,135.0,,10141.0,CHEMBL615626,1.0,,8.0,,,,,,724.0,Inhibition of [14C]arachidonic acid conversion to 5-HETE by broken cell 5-LO isolated from guinea pig PMN
,BAO_0000019,F,,,55.0,H,Cavia porcellus,Autocuration,135.0,,10141.0,CHEMBL615627,1.0,,8.0,,,,,,725.0,Inhibition of [14C]arachidonic acid conversion to 5-HETE by broken cell 5-LO isolated from guinea pig PMN; not active at the highest concentration (3 ug/mL) tested; No activity
,BAO_0000019,B,,,55.0,H,Cavia porcellus,Autocuration,11311.0,,10141.0,CHEMBL615628,1.0,,8.0,,,,,,726.0,The compound was tested for inhibitory activity against 5-Lipoxygenase in guinea pig polymorphonuclear leukocytes
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,10193.0,,10141.0,CHEMBL615629,1.0,,8.0,,,,,,727.0,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase using guinea pig supernatant at 10 uM
,BAO_0000357,B,,,55.0,D,Homo sapiens,Expert,12281.0,,9606.0,CHEMBL615630,1.0,,9.0,,,,,,728.0,Inhibitory concentration against 5-lipoxygenase from human whole blood
,BAO_0000219,B,,,55.0,H,,Autocuration,11311.0,,,CHEMBL615631,1.0,,8.0,,,,,,729.0,The compound was tested for inhibitory activity against 5-Lipoxygenase in human polymorphonuclear leukocytes[PMNS]
,BAO_0000218,F,,,17087.0,H,,Autocuration,12576.0,,,CHEMBL615632,1.0,,8.0,,,,,,730.0,In vivo inhibition of 5-lipoxygenase (LTC4) in the mouse zymosan peritonitis assay at an oral dose of 30 mg/Kg
,BAO_0000357,B,,,17087.0,H,,Autocuration,12281.0,,,CHEMBL615633,1.0,,8.0,,,,,,731.0,Inhibitory concentration against 5-lipoxygenase from mouse macrophage
,BAO_0000218,F,,,17087.0,H,,Autocuration,12576.0,,,CHEMBL615634,1.0,,8.0,,,,,,732.0,In vivo inhibition of 5-lipoxygenase (LTC4) in the mouse zymosan peritonitis assay at an oral dose of 30 mg/Kg
,BAO_0000019,B,,,55.0,H,Sus scrofa,Expert,11089.0,,9823.0,CHEMBL615635,1.0,,8.0,,,,,,733.0,Inhibition of arachidonate 5-lipoxygenase purified from porcine leukocytes.
,BAO_0000357,B,,,12166.0,H,,Expert,11006.0,,,CHEMBL615636,1.0,,8.0,,,,,,734.0,In vitro inhibition of rat 5-Lipoxygenase
,BAO_0000357,B,,,12166.0,D,Rattus norvegicus,Expert,11481.0,,10116.0,CHEMBL615637,1.0,,9.0,,,,,,735.0,Inhibitory activity against 5-Lipoxygenase
,BAO_0000219,B,,RBL-1,12166.0,H,,Expert,10864.0,,,CHEMBL615638,1.0,,8.0,,,,,702.0,736.0,Inhibitory activity against 5-lipoxygenase in rat basophilic leukemia cells
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,3595.0,,,CHEMBL615639,1.0,,8.0,,,,,702.0,737.0,Inhibitory activity against 5-lipoxygenase (5-LO) in intact rat barophilic leukemia cells (RBL-1)
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,11311.0,,,CHEMBL615640,1.0,,8.0,,,,,702.0,738.0,The compound was tested for inhibitory activity against 5-Lipoxygenase in rat RBL-1
,BAO_0000019,B,,,12166.0,H,,Autocuration,11311.0,,,CHEMBL615796,1.0,,8.0,,,,,,739.0,The compound was tested for inhibitory activity against 5-Lipoxygenase in rat blood
,BAO_0000219,B,,,12166.0,H,,Autocuration,11311.0,,,CHEMBL615845,1.0,,8.0,,,,,,740.0,The compound was tested for inhibitory activity against 5-Lipoxygenase receptor in rat polymorphonuclear leukocytes[PMNS]
,BAO_0000357,B,,,12166.0,H,,Autocuration,11006.0,,,CHEMBL615846,1.0,,8.0,,,,,,741.0,Compound was evaluated for the inhibition of 5-Lipoxygenase (5-LO) in vitro at 1 uM
,BAO_0000219,B,,RBL-1,12166.0,H,,Autocuration,3595.0,,,CHEMBL615847,1.0,,8.0,,,,,702.0,742.0,Inhibitory activity against 5-lipoxygenase (5-LO) using broken rat barophilic leukemia cells (RBL-1)at 10 uM
,BAO_0000357,B,,,12166.0,H,,Autocuration,11311.0,,,CHEMBL615848,1.0,,8.0,,,,,,743.0,The compound was tested for inhibition of isolated 5-Lipoxygenase
,BAO_0000019,B,,,22226.0,U,Rattus norvegicus,Autocuration,11481.0,,10116.0,CHEMBL615849,1.0,,0.0,,,,,,744.0,Ratio of IC50 against 5-LO and COX
,BAO_0000357,B,,,12166.0,H,,Autocuration,11006.0,,,CHEMBL615850,1.0,,8.0,,,,,,745.0,Compound was evaluated for the inhibition of 5-Lipoxygenase (5-LO) in vitro at 1 uM
,BAO_0000357,B,,,12166.0,H,,Autocuration,11006.0,,,CHEMBL615851,1.0,,8.0,,,,,,746.0,Compound was evaluated for the inhibition of 5-Lipoxygenase (5-LO) in vitro at 1 uM; range is 20-35%
,BAO_0000219,B,,,12166.0,H,,Autocuration,11311.0,,,CHEMBL615852,1.0,,8.0,,,,,,747.0,The compound was tested for inhibition against 5-Lipoxygenase in rat polymorphonuclear leukocytes at 10 uM concentration
,BAO_0000019,F,,,12166.0,H,,Autocuration,11006.0,,,CHEMBL615853,1.0,,8.0,,,,,,748.0,Compound was evaluated for the inhibition of 5-Lipoxygenase (5-LO) ex vivo
,BAO_0000357,B,,,120.0,H,,Autocuration,4288.0,,,CHEMBL884527,1.0,,8.0,Prostate gland,,,2367.0,,749.0,Compound was tested for the inhibition of type 2 5-alpha-reductase of human prostates
,BAO_0000019,B,,,22226.0,U,Columba livia,Autocuration,7587.0,,8932.0,CHEMBL872871,1.0,,0.0,,,,,,750.0,Percent inhibition was measured against 5-amino-4-imidazolecarboxamide ribotide transformylase(pigeon liver) enzyme at 10E-4 M inhibitory concentration
,BAO_0000019,B,,,22226.0,U,Columba livia,Autocuration,7587.0,,8932.0,CHEMBL615854,1.0,,0.0,,,,,,751.0,Percent inhibition was measured against 5-amino-4-imidazolecarboxamide ribotide transformylase(pigeon liver) enzyme at 10E-5 M inhibitory concentration
,BAO_0000019,B,,,22226.0,U,Columba livia,Autocuration,7587.0,,8932.0,CHEMBL767046,1.0,,0.0,,,,,,752.0,Percent inhibition was measured against 5-amino-4-imidazolecarboxamide ribotide transformylase(pigeon liver) enzyme.
,BAO_0000357,B,,,10732.0,H,,Autocuration,11249.0,,,CHEMBL615855,1.0,,8.0,,,,,,753.0,Compound was evaluated for the inhibition of 5-aminoimidazole-4-carboxamide ribonucleotide transformylase obtained from human at 100 uM
,BAO_0000019,F,,,12198.0,D,Rattus norvegicus,Expert,8003.0,,10116.0,CHEMBL615856,1.0,,9.0,,,,,,754.0,Effect on synaptosomal uptake inhibition of 5-hydroxytryptamine (5-HT); NT = Not Tested
