pagamento_id,cliente_id,ppersonale_id,ammontare,data_pagamento,noleggio_id,data_noleggio,inventario_id,data_restituzione,npersonale_id
12246,453,1,0.99,2005-08-22 18:04:22,15252,2005-08-22 18:04:22,1821,2005-08-25 17:14:22,2
6228,231,1,5.99,2005-07-10 03:13:24,5560,2005-07-10 03:13:24,720,2005-07-19 06:03:24,2
12612,468,1,4.99,2005-05-26 05:32:52,186,2005-05-26 05:32:52,1799,2005-06-03 07:19:52,2
9644,357,1,3.99,2005-07-06 17:46:57,3865,2005-07-06 17:46:57,3579,2005-07-12 12:20:57,1
9692,359,2,9.99,2005-07-11 23:49:37,6424,2005-07-11 23:49:37,3040,2005-07-21 00:53:37,1
11930,442,2,2.99,2005-07-27 17:20:16,7427,2005-07-27 17:20:16,2548,2005-08-03 20:38:16,2
15584,581,2,8.99,2005-08-20 22:56:34,14070,2005-08-20 22:56:34,846,2005-08-29 22:02:34,1
10516,388,2,2.99,2005-07-31 19:02:33,10044,2005-07-31 19:02:33,3349,2005-08-05 13:24:33,2
4722,174,1,5.99,2005-06-18 10:14:22,2326,2005-06-18 10:14:22,3829,2005-06-24 07:01:22,2
6253,232,2,0.99,2005-07-28 04:07:47,7707,2005-07-28 04:07:47,2563,2005-07-29 02:02:47,1
12090,448,2,3.99,2005-06-21 02:16:55,3225,2005-06-21 02:16:55,1003,2005-06-27 05:39:55,2
14874,555,2,2.99,2005-07-08 19:24:17,4875,2005-07-08 19:24:17,843,2005-07-11 19:15:17,2
14873,555,2,1.99,2005-06-21 02:30:37,3232,2005-06-21 02:30:37,1972,2005-06-29 03:10:37,1
6187,230,1,4.99,2005-05-31 10:28:33,1078,2005-05-31 10:28:33,3682,2005-06-03 14:45:33,2
1305,47,2,4.99,2005-07-30 15:07:04,9274,2005-07-30 15:07:04,4424,2005-08-06 11:17:04,2
13352,495,2,2.99,2005-08-20 00:05:33,13445,2005-08-20 00:05:33,1630,2005-08-21 21:20:33,1
3556,131,2,2.99,2005-08-23 08:48:43,15659,2005-08-23 08:48:43,4573,2005-08-27 14:19:43,2
14216,528,2,3.99,2005-07-09 11:47:58,5215,2005-07-09 11:47:58,3888,2005-07-18 09:58:58,1
6776,251,1,0.99,2005-07-31 14:06:25,9892,2005-07-31 14:06:25,1045,2005-08-03 18:11:25,2
9226,341,2,2.99,2005-07-27 19:05:40,7473,2005-07-27 19:05:40,401,2005-08-05 14:47:40,1
15409,575,2,4.99,2005-07-30 04:39:19,8989,2005-07-30 04:39:19,954,2005-08-06 02:11:19,1
15215,568,2,2.99,2005-07-09 16:59:23,5332,2005-07-09 16:59:23,3269,2005-07-10 16:01:23,2
16031,599,2,4.99,2005-05-31 01:18:56,1008,2005-05-31 01:18:56,914,2005-06-01 01:24:56,2
3840,142,1,2.99,2005-07-28 06:40:05,7764,2005-07-28 06:40:05,3537,2005-07-30 02:51:05,2
2504,92,1,5.99,2005-05-26 16:22:01,271,2005-05-26 16:22:01,2388,2005-06-03 17:30:01,2
13811,513,2,0.99,2005-07-06 18:00:19,3872,2005-07-06 18:00:19,1785,2005-07-07 17:26:19,1
8131,299,1,4.99,2005-08-19 09:55:20,13069,2005-08-19 09:55:20,368,2005-08-24 04:10:20,2
826,30,1,9.99,2005-07-09 06:44:30,5108,2005-07-09 06:44:30,4229,2005-07-17 04:24:30,1
15970,596,2,4.99,2005-08-01 18:12:35,10692,2005-08-01 18:12:35,371,2005-08-07 13:06:35,1
8167,301,2,4.99,2005-05-25 03:41:50,27,2005-05-25 03:41:50,1225,2005-05-30 01:13:50,2
9175,339,1,2.99,2005-08-17 01:02:06,11550,2005-08-17 01:02:06,2972,2005-08-22 21:44:06,1
11038,408,2,3.99,2005-07-07 18:09:41,4330,2005-07-07 18:09:41,2408,2005-07-14 22:05:41,1
3494,129,2,2.99,2005-08-01 12:46:52,10550,2005-08-01 12:46:52,1980,2005-08-05 16:48:52,2
7517,277,2,0.99,2005-08-17 01:38:19,11574,2005-08-17 01:38:19,3596,2005-08-18 20:30:19,2
5067,186,2,4.99,2005-08-21 04:57:15,14229,2005-08-21 04:57:15,4479,2005-08-26 10:00:15,1
12255,454,1,2.99,2005-06-18 18:30:26,2437,2005-06-18 18:30:26,1799,2005-06-21 18:36:26,1
13407,498,2,2.99,2005-05-29 04:52:23,718,2005-05-29 04:52:23,1736,2005-06-02 02:27:23,1
11029,407,2,6.99,2005-08-21 10:36:20,14401,2005-08-21 10:36:20,3468,2005-08-30 06:45:20,1
13360,496,1,2.99,2005-07-07 04:37:09,4070,2005-07-07 04:37:09,2926,2005-07-08 04:19:09,2
10602,391,1,4.99,2005-07-10 04:52:04,5599,2005-07-10 04:52:04,3054,2005-07-13 05:19:04,1
957,35,1,0.99,2005-06-18 03:52:14,2231,2005-06-18 03:52:14,2280,2005-06-23 06:52:14,1
13200,489,1,4.99,2005-08-17 07:22:25,11705,2005-08-17 07:22:25,4242,2005-08-18 06:42:25,1
1090,39,2,4.99,2005-08-01 03:09:26,10269,2005-08-01 03:09:26,2537,2005-08-02 00:01:26,1
496,19,1,2.99,2005-06-19 10:42:59,2657,2005-06-19 10:42:59,3595,2005-06-28 12:37:59,1
9109,337,1,2.99,2005-07-12 08:51:03,6620,2005-07-12 08:51:03,2362,2005-07-16 03:59:03,2
11756,436,1,9.99,2005-07-30 18:13:51,9345,2005-07-30 18:13:51,2042,2005-08-07 13:45:51,2
3828,141,1,4.99,2005-08-22 08:42:45,15013,2005-08-22 08:42:45,141,2005-08-24 05:20:45,2
13127,486,2,4.99,2005-07-11 22:06:53,6383,2005-07-11 22:06:53,4275,2005-07-17 16:09:53,1
11595,429,1,2.99,2005-08-18 04:14:35,12259,2005-08-18 04:14:35,2904,2005-08-18 22:30:35,2
12129,449,1,4.99,2005-08-01 08:08:39,10416,2005-08-01 08:08:39,2629,2005-08-10 09:26:39,2
5287,196,2,0.99,2005-06-16 06:04:12,1600,2005-06-16 06:04:12,2264,2005-06-19 09:39:12,2
9040,334,2,0.99,2005-08-23 04:26:20,15548,2005-08-23 04:26:20,2350,2005-08-28 01:27:20,1
7710,285,1,5.99,2005-06-18 05:03:08,2249,2005-06-18 05:03:08,117,2005-06-26 05:43:08,2
12258,454,1,4.99,2005-06-21 12:19:54,3362,2005-06-21 12:19:54,1284,2005-06-23 06:59:54,2
2835,105,2,4.99,2005-07-12 04:57:17,6546,2005-07-12 04:57:17,393,2005-07-17 09:29:17,2
6911,256,1,0.99,2005-08-20 07:50:08,13651,2005-08-20 07:50:08,1082,2005-08-21 07:11:08,1
4799,176,1,4.99,2005-08-23 18:36:44,15933,2005-08-23 18:36:44,3493,2005-08-26 12:41:44,2
12309,456,2,6.99,2005-06-17 22:26:23,2146,2005-06-17 22:26:23,326,2005-06-26 17:10:23,1
13876,515,2,0.99,2005-08-01 18:53:48,10716,2005-08-01 18:53:48,3405,2005-08-04 13:49:48,1
12046,446,2,4.99,2005-07-29 15:49:03,8670,2005-07-29 15:49:03,2354,2005-08-01 20:19:03,2
1460,53,1,0.99,2005-06-17 09:10:09,1964,2005-06-17 09:10:09,3390,2005-06-21 15:08:09,1
2667,99,2,6.99,2005-07-06 13:52:02,3780,2005-07-06 13:52:02,1209,2005-07-15 08:41:02,2
8341,307,2,6.99,2005-07-11 08:03:35,6125,2005-07-11 08:03:35,2439,2005-07-18 12:46:35,1
6244,231,1,3.99,2005-08-22 22:51:13,15389,2005-08-22 22:51:13,2077,2005-08-28 23:46:13,1
12441,461,2,5.99,2005-06-20 18:39:43,3127,2005-06-20 18:39:43,1292,2005-06-28 17:55:43,1
8420,310,1,0.99,2005-07-07 04:48:02,4072,2005-07-07 04:48:02,3130,2005-07-12 10:32:02,2
9295,344,2,2.99,2005-05-26 01:25:21,157,2005-05-26 01:25:21,887,2005-05-26 21:17:21,2
8628,319,2,3.99,2005-06-17 12:41:18,2021,2005-06-17 12:41:18,2852,2005-06-23 17:17:18,2
3638,135,2,0.99,2005-06-15 07:42:58,1272,2005-06-15 07:42:58,3128,2005-06-18 12:00:58,1
2588,95,1,4.99,2005-07-31 15:51:16,9951,2005-07-31 15:51:16,4412,2005-08-03 14:54:16,1
12854,475,1,2.99,2005-07-31 08:59:18,9737,2005-07-31 08:59:18,1720,2005-08-03 12:19:18,2
13477,500,1,2.99,2005-07-28 12:10:02,7925,2005-07-28 12:10:02,1763,2005-08-02 15:50:02,1
4652,171,2,0.99,2005-08-19 23:30:53,13433,2005-08-19 23:30:53,1647,2005-08-22 05:18:53,2
1223,44,2,3.99,2005-08-18 07:16:58,12345,2005-08-18 07:16:58,2359,2005-08-25 05:50:58,1
15334,572,2,1.99,2005-08-19 21:32:23,13377,2005-08-19 21:32:23,1316,2005-08-25 22:24:23,1
5391,198,1,6.99,2005-08-22 18:20:07,15256,2005-08-22 18:20:07,1873,2005-08-28 12:57:07,1
5944,219,1,5.99,2005-08-21 17:25:53,14588,2005-08-21 17:25:53,1350,2005-08-28 21:47:53,2
13635,506,2,0.99,2005-06-16 03:13:09,1565,2005-06-16 03:13:09,3833,2005-06-16 22:42:09,2
6278,233,1,2.99,2005-07-10 17:25:24,5846,2005-07-10 17:25:24,938,2005-07-12 13:41:24,2
6037,223,2,4.99,2005-08-21 14:07:35,14496,2005-08-21 14:07:35,2185,2005-08-24 12:31:35,1
14197,527,1,2.99,2005-08-02 09:51:46,11150,2005-08-02 09:51:46,2193,2005-08-05 09:03:46,2
15143,565,2,3.99,2005-08-02 02:04:03,10913,2005-08-02 02:04:03,3388,2005-08-09 03:21:03,1
3496,129,2,3.99,2005-08-18 17:10:05,12612,2005-08-18 17:10:05,1035,2005-08-26 15:55:05,2
7680,284,2,0.99,2005-05-27 15:32:57,423,2005-05-27 15:32:57,1783,2005-06-02 19:03:57,1
9055,335,2,3.99,2005-07-29 14:19:57,8634,2005-07-29 14:19:57,2023,2005-08-07 13:44:57,1
14471,537,2,4.99,2005-08-20 15:32:09,13885,2005-08-20 15:32:09,3195,2005-08-26 15:54:09,1
4841,178,2,0.99,2005-07-28 17:23:46,8069,2005-07-28 17:23:46,2822,2005-07-30 16:19:46,1
7195,266,1,4.99,2005-08-02 16:15:07,11321,2005-08-02 16:15:07,205,2005-08-04 20:35:07,2
9469,350,1,0.99,2005-07-06 01:15:26,3529,2005-07-06 01:15:26,4316,2005-07-07 04:28:26,1
7076,262,1,3.99,2005-07-06 10:11:25,3699,2005-07-06 10:11:25,418,2005-07-14 05:18:25,1
12790,473,2,5.99,2005-07-09 22:09:28,5447,2005-07-09 22:09:28,2530,2005-07-18 20:03:28,2
11439,423,2,3.99,2005-07-28 18:08:02,8082,2005-07-28 18:08:02,3089,2005-08-04 14:33:02,2
13831,513,1,5.99,2005-08-20 05:58:58,13596,2005-08-20 05:58:58,482,2005-08-27 08:35:58,1
4951,182,1,2.99,2005-06-17 14:58:36,2049,2005-06-17 14:58:36,1053,2005-06-22 14:53:36,2
1712,63,1,6.99,2005-07-10 04:15:43,5585,2005-07-10 04:15:43,3524,2005-07-15 08:24:43,1
3779,139,1,3.99,2005-08-23 01:38:48,15471,2005-08-23 01:38:48,2591,2005-08-31 19:47:48,1
8889,329,1,4.99,2005-07-28 14:16:49,7980,2005-07-28 14:16:49,1019,2005-08-05 09:20:49,1
14903,556,1,5.99,2005-07-30 01:28:03,8909,2005-07-30 01:28:03,2606,2005-08-06 04:40:03,2
14653,545,1,4.99,2005-08-17 22:38:31,12098,2005-08-17 22:38:31,534,2005-08-20 01:56:31,1
10645,393,2,2.99,2005-06-18 03:16:54,2219,2005-06-18 03:16:54,1881,2005-06-22 01:29:54,1
13250,491,1,6.99,2005-07-28 10:16:37,7871,2005-07-28 10:16:37,3990,2005-08-05 11:24:37,2
13494,501,2,6.99,2005-07-06 01:50:11,3541,2005-07-06 01:50:11,1204,2005-07-12 03:24:11,1
4599,169,2,1.99,2005-08-19 16:18:36,13237,2005-08-19 16:18:36,1272,2005-08-25 15:22:36,2
11484,425,2,5.99,2005-07-07 19:35:30,4362,2005-07-07 19:35:30,3759,2005-07-14 14:59:30,1
1559,56,2,8.99,2005-08-20 04:17:16,13560,2005-08-20 04:17:16,820,2005-08-28 08:38:16,1
5548,204,1,0.99,2005-08-22 03:23:24,14871,2005-08-22 03:23:24,3411,2005-08-23 22:23:24,2
8356,308,2,3.99,2005-05-28 12:27:50,589,2005-05-28 12:27:50,4231,2005-06-03 07:15:50,2
9706,359,1,4.99,2005-08-22 13:59:19,15148,2005-08-22 13:59:19,3704,2005-08-31 13:59:19,2
10719,396,2,2.99,2005-07-11 19:25:15,6335,2005-07-11 19:25:15,2757,2005-07-16 17:02:15,1
3004,112,2,2.99,2005-06-20 11:10:35,3018,2005-06-20 11:10:35,4150,2005-06-25 07:17:35,2
4998,184,2,4.99,2005-05-28 06:15:25,534,2005-05-28 06:15:25,992,2005-06-06 07:51:25,1
8912,330,1,4.99,2005-06-20 05:09:27,2936,2005-06-20 05:09:27,2675,2005-06-26 10:16:27,2
13439,499,2,2.99,2005-07-09 19:32:30,5392,2005-07-09 19:32:30,2552,2005-07-16 15:01:30,1
13096,485,1,4.99,2005-07-10 16:04:59,5820,2005-07-10 16:04:59,1511,2005-07-16 12:10:59,1
350,13,2,5.99,2005-08-17 09:44:59,11761,2005-08-17 09:44:59,2230,2005-08-25 07:46:59,1
15635,583,1,0.99,2005-08-21 06:00:22,14259,2005-08-21 06:00:22,3705,2005-08-22 05:38:22,2
14818,552,1,1.99,2005-08-02 09:45:32,11146,2005-08-02 09:45:32,2488,2005-08-07 07:33:32,1
8133,299,1,3.99,2005-08-21 15:53:52,14548,2005-08-21 15:53:52,226,2005-08-25 15:39:52,2
11813,438,2,1.99,2005-07-27 14:48:31,7357,2005-07-27 14:48:31,1917,2005-08-02 18:07:31,2
7134,264,1,8.99,2005-07-11 19:46:05,6340,2005-07-11 19:46:05,2374,2005-07-20 16:51:05,2
9830,363,1,9.99,2005-08-20 09:32:56,13706,2005-08-20 09:32:56,3005,2005-08-28 05:22:56,2
3865,143,2,0.99,2005-07-07 12:18:57,4221,2005-07-07 12:18:57,4567,2005-07-12 09:47:57,2
7609,280,2,5.99,2005-08-23 04:48:12,15554,2005-08-23 04:48:12,198,2005-08-29 05:11:12,1
6427,238,2,4.99,2005-07-27 10:26:11,7243,2005-07-27 10:26:11,1287,2005-07-29 11:43:11,2
10927,404,1,4.99,2005-07-30 12:46:59,9206,2005-07-30 12:46:59,2021,2005-08-03 14:58:59,1
9020,334,1,6.99,2005-07-08 06:57:07,4603,2005-07-08 06:57:07,755,2005-07-17 04:32:07,1
5284,196,1,1.99,2005-05-31 07:12:44,1053,2005-05-31 07:12:44,3734,2005-06-04 12:33:44,1
14577,542,1,4.99,2005-05-26 10:06:49,220,2005-05-26 10:06:49,1259,2005-06-01 07:43:49,1
8561,316,2,1.99,2005-06-18 22:01:31,2491,2005-06-18 22:01:31,1779,2005-06-26 02:46:31,1
15013,560,2,5.99,2005-08-20 20:26:00,14008,2005-08-20 20:26:00,2427,2005-08-28 17:23:00,2
6543,242,1,4.99,2005-07-05 22:51:44,3471,2005-07-05 22:51:44,1724,2005-07-13 01:38:44,2
5989,221,2,0.99,2005-07-29 08:53:38,8486,2005-07-29 08:53:38,1759,2005-08-01 14:12:38,2
12679,469,2,0.99,2005-08-02 11:04:35,11185,2005-08-02 11:04:35,1215,2005-08-05 13:48:35,2
3460,128,2,2.99,2005-08-19 01:58:54,12843,2005-08-19 01:58:54,3279,2005-08-20 00:20:54,2
14774,550,2,6.99,2005-08-21 09:46:35,14375,2005-08-21 09:46:35,2507,2005-08-26 10:24:35,2
7443,275,1,0.99,2005-07-08 08:40:02,4634,2005-07-08 08:40:02,811,2005-07-12 04:45:02,2
807,29,2,6.99,2005-08-18 15:20:46,12569,2005-08-18 15:20:46,1009,2005-08-24 12:38:46,2
2320,85,2,8.99,2005-08-02 07:03:24,11067,2005-08-02 07:03:24,965,2005-08-10 08:59:24,2
9112,337,2,8.99,2005-07-30 01:57:03,8919,2005-07-30 01:57:03,4006,2005-08-08 05:14:03,1
12410,459,1,4.99,2005-08-20 18:28:46,13967,2005-08-20 18:28:46,2751,2005-08-26 17:37:46,2
7999,295,2,0.99,2005-07-28 18:21:16,8087,2005-07-28 18:21:16,1913,2005-08-03 12:38:16,2
1925,71,2,4.99,2005-07-28 14:19:59,7982,2005-07-28 14:19:59,668,2005-07-29 14:09:59,2
7427,274,1,8.99,2005-08-20 03:58:41,13549,2005-08-20 03:58:41,508,2005-08-28 22:49:41,1
14195,527,2,0.99,2005-08-01 14:56:14,10613,2005-08-01 14:56:14,4357,2005-08-07 09:33:14,1
10933,404,2,5.99,2005-08-19 22:46:35,13412,2005-08-19 22:46:35,2806,2005-08-26 18:06:35,1
4682,172,2,4.99,2005-08-19 19:35:33,13320,2005-08-19 19:35:33,4522,2005-08-24 20:09:33,2
4686,172,2,2.99,2005-08-23 07:53:38,15637,2005-08-23 07:53:38,445,2005-08-29 03:16:38,2
559,21,2,0.99,2005-07-30 10:45:12,9149,2005-07-30 10:45:12,2632,2005-08-01 09:40:12,1
8899,329,1,2.99,2005-08-02 09:08:59,11130,2005-08-02 09:08:59,684,2005-08-09 07:50:59,2
8809,326,1,7.99,2005-07-07 09:13:17,4160,2005-07-07 09:13:17,1909,2005-07-15 11:50:17,2
13248,491,2,6.99,2005-07-27 11:59:20,7281,2005-07-27 11:59:20,1350,2005-08-04 12:48:20,1
11027,407,1,0.99,2005-08-20 12:40:48,13800,2005-08-20 12:40:48,1552,2005-08-22 15:06:48,1
1125,41,2,7.99,2005-06-21 03:10:01,3246,2005-06-21 03:10:01,4432,2005-06-28 00:46:01,1
5408,199,1,4.99,2005-07-31 16:04:22,9959,2005-07-31 16:04:22,340,2005-08-03 21:51:22,2
11330,419,2,5.99,2005-07-09 16:59:38,5333,2005-07-09 16:59:38,2142,2005-07-16 17:23:38,2
1297,47,2,5.99,2005-07-07 04:29:20,4064,2005-07-07 04:29:20,1402,2005-07-14 05:48:20,2
7336,271,1,3.99,2005-07-28 00:24:14,7618,2005-07-28 00:24:14,774,2005-08-01 04:35:14,1
7935,293,2,6.99,2005-07-08 22:44:28,4944,2005-07-08 22:44:28,3648,2005-07-17 21:51:28,2
8737,323,1,1.99,2005-07-28 09:23:14,7847,2005-07-28 09:23:14,3602,2005-08-02 11:02:14,2
1288,46,1,0.99,2005-08-23 10:35:51,15708,2005-08-23 10:35:51,1974,2005-08-27 16:02:51,1
7560,279,1,4.99,2005-07-08 00:34:25,4476,2005-07-08 00:34:25,395,2005-07-08 22:55:25,1
3922,145,2,4.99,2005-06-18 06:29:52,2271,2005-06-18 06:29:52,2416,2005-06-21 09:46:52,2
460,17,2,8.99,2005-07-30 19:23:44,9382,2005-07-30 19:23:44,2127,2005-08-06 16:20:44,2
1470,53,1,4.99,2005-07-30 18:13:13,9343,2005-07-30 18:13:13,3521,2005-08-02 13:48:13,1
10545,389,1,2.99,2005-08-02 03:24:04,10949,2005-08-02 03:24:04,2309,2005-08-06 08:36:04,2
12867,476,2,4.99,2005-06-18 23:43:58,2508,2005-06-18 23:43:58,4322,2005-06-20 19:26:58,2
11228,415,2,2.99,2005-07-31 03:07:16,9586,2005-07-31 03:07:16,3987,2005-08-04 00:39:16,1
15083,563,2,3.99,2005-07-08 17:02:49,4808,2005-07-08 17:02:49,2544,2005-07-12 22:49:49,2
8453,311,2,9.99,2005-08-23 15:15:02,15826,2005-08-23 15:15:02,215,2005-08-31 20:39:02,2
7272,268,1,0.99,2005-08-22 03:32:05,14874,2005-08-22 03:32:05,1782,2005-08-24 07:02:05,2
9170,339,1,0.99,2005-07-30 03:57:32,8968,2005-07-30 03:57:32,2280,2005-07-31 00:09:32,1
2019,74,2,4.99,2005-08-23 11:56:22,15739,2005-08-23 11:56:22,266,2005-08-29 16:10:22,2
11049,408,2,4.99,2005-07-31 09:25:14,9757,2005-07-31 09:25:14,2596,2005-08-01 14:43:14,2
5767,212,2,0.99,2005-08-18 11:40:09,12467,2005-08-18 11:40:09,1414,2005-08-19 13:33:09,2
11268,416,1,2.99,2005-08-23 11:28:49,15727,2005-08-23 11:28:49,2184,2005-08-24 06:24:49,2
15758,588,2,4.99,2005-08-19 00:59:42,12815,2005-08-19 00:59:42,435,2005-08-25 21:43:42,2
3128,116,2,6.99,2005-07-06 19:47:26,3908,2005-07-06 19:47:26,3980,2005-07-13 19:59:26,1
15814,590,2,3.99,2005-08-17 07:34:05,11713,2005-08-17 07:34:05,1919,2005-08-25 07:49:05,1
5654,208,1,5.98,2006-02-14 15:16:03,13719,2006-02-14 15:16:03,3547,,1
2268,83,2,4.99,2006-02-14 15:16:03,11563,2006-02-14 15:16:03,1545,,1
13276,493,1,7.99,2005-05-28 06:43:34,543,2005-05-28 06:43:34,530,2005-06-06 07:16:34,2
2954,109,2,3.99,2005-08-02 01:12:06,10892,2005-08-02 01:12:06,3243,2005-08-09 23:53:06,1
14309,532,2,3.99,2005-06-19 20:26:52,2821,2005-06-19 20:26:52,2551,2005-06-27 23:48:52,1
4772,176,1,2.99,2005-06-18 03:13:13,2218,2005-06-18 03:13:13,3577,2005-06-18 21:16:13,1
15049,562,1,2.99,2005-05-30 15:02:25,941,2005-05-30 15:02:25,3630,2005-06-01 17:19:25,1
9172,339,1,4.99,2005-07-31 06:10:48,9663,2005-07-31 06:10:48,2099,2005-08-01 11:40:48,2
1774,65,1,3.99,2005-07-10 11:39:15,5735,2005-07-10 11:39:15,3259,2005-07-19 09:52:15,1
11793,437,1,2.99,2005-08-20 14:23:16,13839,2005-08-20 14:23:16,1056,2005-08-26 19:11:16,2
11010,407,2,9.99,2005-07-10 04:23:11,5590,2005-07-10 04:23:11,4442,2005-07-19 09:03:11,1
14125,525,2,4.99,2005-07-27 23:25:54,7591,2005-07-27 23:25:54,651,2005-08-02 22:54:54,1
9797,362,1,6.99,2005-08-19 02:18:51,12854,2005-08-19 02:18:51,4577,2005-08-24 04:16:51,2
10433,385,1,4.99,2005-07-31 07:39:32,9704,2005-07-31 07:39:32,1402,2005-08-06 01:50:32,2
8004,295,2,8.99,2005-07-31 07:11:04,9692,2005-07-31 07:11:04,3481,2005-08-07 06:34:04,2
8644,319,1,0.99,2005-08-17 01:50:26,11575,2005-08-17 01:50:26,1725,2005-08-18 00:43:26,1
12843,475,1,4.99,2005-07-08 07:55:08,4617,2005-07-08 07:55:08,3784,2005-07-17 02:49:08,2
7792,288,1,4.99,2005-05-28 01:35:25,503,2005-05-28 01:35:25,3005,2005-05-28 22:12:25,2
15606,582,1,4.99,2005-08-21 09:48:56,14376,2005-08-21 09:48:56,1936,2005-08-22 12:15:56,2
10226,377,2,0.99,2005-08-22 11:28:26,15088,2005-08-22 11:28:26,4199,2005-08-24 15:46:26,2
6135,228,2,0.99,2005-05-31 09:39:56,1070,2005-05-31 09:39:56,3170,2005-06-05 10:23:56,1
331,13,1,2.99,2005-06-17 06:54:42,1933,2005-06-17 06:54:42,980,2005-06-26 02:00:42,1
15658,584,2,2.99,2005-08-18 14:18:30,12541,2005-08-18 14:18:30,4357,2005-08-26 10:24:30,1
274,10,2,2.99,2005-08-17 20:11:35,12031,2005-08-17 20:11:35,2793,2005-08-24 23:48:35,2
6417,237,1,0.99,2005-08-22 20:49:51,15337,2005-08-22 20:49:51,280,2005-08-26 23:27:51,1
8581,316,1,2.99,2005-08-21 04:55:37,14226,2005-08-21 04:55:37,1793,2005-08-24 04:32:37,1
4533,167,1,2.99,2005-07-29 03:44:30,8318,2005-07-29 03:44:30,4524,2005-07-30 05:03:30,2
9822,363,2,3.99,2005-07-29 10:16:19,8522,2005-07-29 10:16:19,3636,2005-08-06 14:58:19,1
7827,289,2,7.99,2005-07-12 04:44:25,6536,2005-07-12 04:44:25,3521,2005-07-18 01:52:25,2
3045,113,2,5.99,2005-07-27 18:52:27,7468,2005-07-27 18:52:27,3166,2005-08-03 19:29:27,2
2245,83,2,0.99,2005-05-30 16:06:08,950,2005-05-30 16:06:08,491,2005-06-01 11:43:08,1
10861,402,2,3.99,2005-07-06 05:37:26,3612,2005-07-06 05:37:26,2465,2005-07-14 01:51:26,1
14423,535,1,0.99,2005-08-20 14:45:23,13852,2005-08-20 14:45:23,85,2005-08-22 16:47:23,2
12517,463,2,0.99,2005-08-01 07:35:25,10405,2005-08-01 07:35:25,3641,2005-08-05 05:38:25,2
14785,551,2,4.99,2005-06-17 16:19:39,2069,2005-06-17 16:19:39,2746,2005-06-26 16:48:39,1
12302,455,1,2.99,2005-08-21 07:07:26,14294,2005-08-21 07:07:26,354,2005-08-22 02:20:26,2
13528,502,1,4.99,2005-07-28 06:23:00,7757,2005-07-28 06:23:00,3445,2005-07-30 12:02:00,1
15919,594,2,5.99,2005-07-29 22:14:56,8820,2005-07-29 22:14:56,481,2005-08-05 23:36:56,2
12648,468,1,2.99,2005-08-23 15:29:17,15836,2005-08-23 15:29:17,260,2005-08-26 11:44:17,2
1194,43,1,4.99,2005-08-17 09:11:52,11753,2005-08-17 09:11:52,2599,2005-08-25 05:03:52,2
3199,119,2,4.99,2005-07-28 20:17:50,8140,2005-07-28 20:17:50,4270,2005-07-30 18:07:50,1
11715,434,2,4.99,2005-08-21 15:59:40,14553,2005-08-21 15:59:40,3160,2005-08-23 11:54:40,2
6929,257,2,5.99,2005-07-12 13:23:40,6711,2005-07-12 13:23:40,2247,2005-07-20 11:45:40,2
8720,322,2,4.99,2005-08-20 21:45:51,14042,2005-08-20 21:45:51,505,2005-08-23 19:57:51,2
11534,427,1,5.99,2005-06-15 12:26:21,1342,2005-06-15 12:26:21,4429,2005-06-22 11:23:21,1
5904,218,1,2.99,2005-06-15 20:25:53,1459,2005-06-15 20:25:53,1862,2005-06-22 23:34:53,2
8535,314,2,5.99,2005-08-22 03:31:06,14873,2005-08-22 03:31:06,3533,2005-08-31 05:34:06,1
5736,211,1,3.99,2005-07-30 09:05:44,9111,2005-07-30 09:05:44,166,2005-08-04 14:27:44,2
757,28,1,0.99,2005-07-06 16:38:14,3845,2005-07-06 16:38:14,4495,2005-07-09 14:59:14,2
684,25,1,5.99,2005-08-23 20:00:30,15972,2005-08-23 20:00:30,4428,2005-08-30 00:25:30,1
3180,118,1,4.99,2005-07-30 00:22:31,8881,2005-07-30 00:22:31,2012,2005-08-04 19:10:31,1
9883,366,2,0.99,2005-06-18 02:44:37,2214,2005-06-18 02:44:37,2430,2005-06-18 23:37:37,2
1636,59,2,6.99,2005-07-31 02:45:38,9573,2005-07-31 02:45:38,3745,2005-08-09 04:31:38,2
9370,347,1,4.99,2005-06-20 11:48:00,3026,2005-06-20 11:48:00,4032,2005-06-21 12:51:00,2
8898,329,2,0.99,2005-08-01 10:37:11,10490,2005-08-01 10:37:11,4365,2005-08-03 10:01:11,2
4938,181,1,0.99,2005-08-18 09:47:57,12411,2005-08-18 09:47:57,1234,2005-08-21 05:54:57,2
12328,456,1,3.99,2005-08-23 11:15:20,15720,2005-08-23 11:15:20,2490,2005-08-31 09:49:20,1
10383,383,2,4.99,2005-08-01 11:41:33,10515,2005-08-01 11:41:33,874,2005-08-08 06:23:33,2
7482,276,2,5.99,2005-07-31 22:20:46,10149,2005-07-31 22:20:46,890,2005-08-07 23:12:46,2
2619,96,1,3.99,2005-08-21 12:50:57,14462,2005-08-21 12:50:57,2201,2005-08-27 10:42:57,2
6262,232,2,2.99,2005-07-31 22:38:48,10157,2005-07-31 22:38:48,2960,2005-08-01 21:38:48,1
7192,266,2,4.99,2005-08-01 19:59:41,10747,2005-08-01 19:59:41,4527,2005-08-10 00:00:41,2
7877,291,2,2.99,2005-06-20 12:38:27,3042,2005-06-20 12:38:27,3103,2005-06-26 11:18:27,1
