assays_cell_id,assays_doc_id,assays_assay_organism,assays_src_id,assays_assay_cell_type,assays_relationship_type,assays_tid,assays_src_assay_id,assays_description,assays_assay_category,assays_assay_strain,assays_bao_format,assays_variant_id,assays_assay_id,assays_assay_tissue,assays_confidence_score,assays_assay_tax_id,assays_chembl_id,assays_assay_test_type,assays_tissue_id,assays_curated_by,assays_assay_type,assays_assay_subcellular_fraction
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat kidney in the presence of NCA Gd/0.01 M lip,,,BAO_0000218,,7955,Kidney,1,10116.0,CHEMBL621237,In vivo,2113.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat kidney in the presence of NCAGd/0.01 M lig,,,BAO_0000218,,7956,Kidney,1,10116.0,CHEMBL876486,In vivo,2113.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat l. intestine in the presence of 0.01 M carrier at 1 hr,,,BAO_0000218,,7957,Intestine,1,10116.0,CHEMBL622436,In vivo,160.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat l. intestine in the presence of 50 Gd/kg at 2 hr,,,BAO_0000218,,7958,Intestine,1,10116.0,CHEMBL622437,In vivo,160.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat l. intestine in the presence of 50 Gd/kg at 6 hr,,,BAO_0000218,,7959,Intestine,1,10116.0,CHEMBL622438,In vivo,160.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver by in the presence 50 Gd/kg at 15 min,,,BAO_0000218,,7960,Liver,1,10116.0,CHEMBL622439,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver by in the presence of 0.05 M Gd/0.15 M lig,,,BAO_0000218,,7961,Liver,1,10116.0,CHEMBL622440,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver by in the presence of NCAGd/0.01 M lig,,,BAO_0000218,,7962,Liver,1,10116.0,CHEMBL622441,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 0.001 M/0.008 M GdDTPA-AEP,,,BAO_0000218,,7963,Liver,1,10116.0,CHEMBL622442,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 0.01 M GdDTPA-BDP,,,BAO_0000218,,7964,Liver,1,10116.0,CHEMBL622443,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 0.01 M/0.01 M GdDTPA-AEP,,,BAO_0000218,,7965,Liver,1,10116.0,CHEMBL622444,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 0.05 M GdDTPA-BDP,,,BAO_0000218,,7966,Liver,1,10116.0,CHEMBL622445,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 0.05 M/0.05 M GdDTPA-AEP,,,BAO_0000218,,7967,Liver,1,10116.0,CHEMBL622446,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,,BAO_0000218,,7968,Liver,1,10116.0,CHEMBL622447,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 0.10 M GdDTPA-BDP,,,BAO_0000218,,7969,Liver,1,10116.0,CHEMBL622448,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 0.10 M/0.11 M GdDTPA-AEP; ND=No data,,,BAO_0000218,,7970,Liver,1,10116.0,CHEMBL622449,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 50 Gd/kg at 2 hr,,,BAO_0000218,,7971,Liver,1,10116.0,CHEMBL622450,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of 50 Gd/kg at at 6 hr,,,BAO_0000218,,7972,Liver,1,10116.0,CHEMBL622451,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of GdDTPA at 15 min,,,BAO_0000218,,7973,Liver,1,10116.0,CHEMBL622452,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of GdDTPA at 1 hr,,,BAO_0000218,,7974,Liver,1,10116.0,CHEMBL622453,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of GdDTPA at 30 min,,,BAO_0000218,,7975,Liver,1,10116.0,CHEMBL622454,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of GdDTPA at 4 hr,,,BAO_0000218,,7976,Liver,1,10116.0,CHEMBL622455,In vivo,2107.0,Intermediate,A,
,9866,Rattus norvegicus,1,,N,50597,,Biodistribution in rat liver in the presence of GdDTPA-BDP at 15 min,,,BAO_0000218,,7977,Liver,1,10116.0,CHEMBL876024,In vivo,2107.0,Intermediate,A,
,2792,Rattus norvegicus,1,,N,50597,,T max was determined at 3 mg/kg po dose in rats,,,BAO_0000218,,7978,,1,10116.0,CHEMBL622456,In vivo,,Intermediate,A,
,15078,Rattus norvegicus,1,,N,50597,,"The Tmax value in female wistar rat at 100 mg/kg, p.o. dose",,,BAO_0000218,,7979,,1,10116.0,CHEMBL622457,In vivo,,Intermediate,A,
,15078,Rattus norvegicus,1,,N,50597,,"The Tmax value in male wistar rat at 100 mg/kg, p.o. dose",,,BAO_0000218,,7980,,1,10116.0,CHEMBL622458,In vivo,,Intermediate,A,
,15022,Rattus norvegicus,1,,N,50597,,The time to reach maximum concentration of compound was measured at the dose of 100 umol/kg,,,BAO_0000218,,7981,,1,10116.0,CHEMBL622459,,,Intermediate,A,
,15022,Rattus norvegicus,1,,N,50597,,The time to reach maximum concentration of compound was measured at the dose of 300 umol/kg,,,BAO_0000218,,7982,,1,10116.0,CHEMBL873343,,,Intermediate,A,
,15022,Rattus norvegicus,1,,N,50597,,The time to reach maximum concentration of compound was measured at the dose of 30 umol/kg,,,BAO_0000218,,7983,,1,10116.0,CHEMBL622460,,,Intermediate,A,
,4576,Rattus norvegicus,1,,N,50597,,Time for maximum plasma concentration determined in rat,,,BAO_0000218,,7984,Plasma,1,10116.0,CHEMBL622461,,1969.0,Intermediate,A,
,6681,Rattus norvegicus,1,,N,50597,,Time for maximum plasma concentration reached by compound was determined in rats at 50 mg/kg dose,,,BAO_0000218,,7985,Plasma,1,10116.0,CHEMBL622462,In vivo,1969.0,Intermediate,A,
,16365,Rattus norvegicus,1,,N,50597,,Time of maximum concentration of the drug when administered orally a dose of 10 mg/kg to a fasting rat,,,BAO_0000218,,7986,,1,10116.0,CHEMBL622463,In vivo,,Intermediate,A,
,16365,Rattus norvegicus,1,,N,50597,,Time of maximum concentration of the drug when administered orally a dose of 1 mg/kg to a fasting rat,,,BAO_0000218,,7987,,1,10116.0,CHEMBL622464,In vivo,,Intermediate,A,
,16365,Rattus norvegicus,1,,N,50597,,Time of maximum concentration of the drug when administered orally a dose of 30 mg/kg,,,BAO_0000218,,7988,,1,10116.0,CHEMBL622465,In vivo,,Intermediate,A,
,16365,Rattus norvegicus,1,,N,50597,,Time of maximum concentration of the drug when administered orally a dose of 3 mg/kg to a fasting rat,,,BAO_0000218,,7989,,1,10116.0,CHEMBL622466,In vivo,,Intermediate,A,
,16365,Rattus norvegicus,1,,N,50597,,Time of maximum concentration of the drug when administered orally at dose of 3 mg/kg,,,BAO_0000218,,7990,,1,10116.0,CHEMBL622467,In vivo,,Intermediate,A,
,6824,Rattus norvegicus,1,,N,50597,,Time of maximum plasma concentration in rat,,,BAO_0000218,,7991,Plasma,1,10116.0,CHEMBL622468,,1969.0,Intermediate,A,
,6685,Rattus norvegicus,1,,N,50597,,"Time required by compound for reaching maximum plasma concentration was determined in rats at 10 mg/kg, p.o. dose",,,BAO_0000218,,7992,Plasma,1,10116.0,CHEMBL876025,,1969.0,Intermediate,A,
,6685,Rattus norvegicus,1,,N,50597,,"Time required by compound for reaching maximum plasma concentration was determined in rats at 20 mg/kg, i.p. dose",,,BAO_0000218,,7993,Plasma,1,10116.0,CHEMBL622469,,1969.0,Intermediate,A,
,6685,Rattus norvegicus,1,,N,50597,,"Time required by compound for reaching maximum plasma concentration was determined in rats at 2 mg/kg, i.v. dose; n/a: not applicable",,,BAO_0000218,,7994,Plasma,1,10116.0,CHEMBL622470,,1969.0,Intermediate,A,
,15662,Rattus norvegicus,1,,N,50597,,Time required to reach maximum concentration (Cmax) after oral administration in rat,,,BAO_0000218,,7995,,1,10116.0,CHEMBL622471,In vivo,,Intermediate,A,
,1742,Rattus norvegicus,1,,N,50597,,Time required to reach maximum concentration in rat plasma,,,BAO_0000218,,7996,Plasma,1,10116.0,CHEMBL622472,,1969.0,Intermediate,A,
,2774,Rattus norvegicus,1,,N,50597,,Time taken by the compound to achieve maximum concentration in rat plasma at 30 mg/Kg upon oral administration.,,,BAO_0000218,,7997,Plasma,1,10116.0,CHEMBL622473,In vivo,1969.0,Intermediate,A,
,5199,Rattus norvegicus,1,,N,50597,,Time taken by the compound to achieve maximum plasma concentration at a 1 mg/kg oral dose in female Sprague-Dawley rats,,,BAO_0000218,,7998,Plasma,1,10116.0,CHEMBL624282,In vivo,1969.0,Intermediate,A,
,12873,Rattus norvegicus,1,,N,50597,,Time taken for maximum plasma concentration for the compound in solution form (formulation) was determined in rats at peroral dose of 5 mg/kg,,,BAO_0000218,,7999,Plasma,1,10116.0,CHEMBL624283,In vivo,1969.0,Intermediate,A,
,12873,Rattus norvegicus,1,,N,50597,,Time taken for maximum plasma concentration for the compound in suspension form (formulation) was determined in rats at peroral dose of 5 mg/kg,,,BAO_0000218,,8000,Plasma,1,10116.0,CHEMBL624284,In vivo,1969.0,Intermediate,A,
,1916,Rattus norvegicus,1,,N,50597,,Time taken to reach maximum concentration in plasma was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,,,BAO_0000218,,8001,Plasma,1,10116.0,CHEMBL624285,In vivo,1969.0,Intermediate,A,
,16367,Rattus norvegicus,1,,N,50597,,Time to reach Cmax after oral administration to rats,,,BAO_0000218,,8002,,1,10116.0,CHEMBL624286,In vivo,,Intermediate,A,
,16366,Rattus norvegicus,1,,N,50597,,Time to reach Cmax when a dose of 1 mg/kg is administered orally,,,BAO_0000218,,8003,,1,10116.0,CHEMBL624287,In vivo,,Intermediate,A,
,216,Rattus norvegicus,1,,N,50597,,Time to reach maximum concentration following oral administration of 200 mg/kg in rat; value ranges from 2-4,,,BAO_0000218,,8004,,1,10116.0,CHEMBL624288,,,Intermediate,A,
,6410,Rattus norvegicus,1,,N,50597,,Time to reach maximum plasma concentration was evaluated at an intravenous dose of 3 mg/kg; Not applicable,,,BAO_0000218,,8005,Plasma,1,10116.0,CHEMBL624289,In vivo,1969.0,Intermediate,A,
,6410,Rattus norvegicus,1,,N,50597,,Time to reach maximum plasma concentration was evaluated at an oral dose of 30 mg/kg,,,BAO_0000218,,8006,Plasma,1,10116.0,CHEMBL873344,In vivo,1969.0,Intermediate,A,
,6215,Rattus norvegicus,1,,N,50597,,Tmax after peroral administration (10 mg/kg) was determined in rat,,,BAO_0000218,,8007,,1,10116.0,CHEMBL619623,In vivo,,Intermediate,A,
,3598,Rattus norvegicus,1,,N,50597,,Tmax of compound determined in rat after iv administration at a dose of 10 mg/kg,,,BAO_0000218,,8008,,1,10116.0,CHEMBL621399,In vivo,,Expert,A,
,4527,Rattus norvegicus,1,,N,50597,,Tmax by oral administration at a dose of 100 uM/kg in rat was determined,,,BAO_0000218,,8009,,1,10116.0,CHEMBL621400,In vivo,,Intermediate,A,
,17670,Rattus norvegicus,1,,N,50597,,"Tmax in fischer rats at 5 mg/kg dose, administered intravenously",,,BAO_0000218,,8010,,1,10116.0,CHEMBL621401,In vivo,,Intermediate,A,
,1465,Rattus norvegicus,1,,N,50597,,Tmax was determined,,,BAO_0000218,,8011,,1,10116.0,CHEMBL621402,,,Intermediate,A,
,2552,Rattus norvegicus,1,,N,50597,,Tmax was determined,,,BAO_0000218,,8012,,1,10116.0,CHEMBL621403,,,Intermediate,A,
,5656,Rattus norvegicus,1,,N,50597,,Tmax after oral administration in rat,,,BAO_0000218,,8013,,1,10116.0,CHEMBL621121,In vivo,,Intermediate,A,
,17764,Rattus norvegicus,1,,N,50597,,Tmax after peroral administration in rats at 2.4 uM/kg,,,BAO_0000218,,8014,,1,10116.0,CHEMBL872525,In vivo,,Intermediate,A,
,5610,Rattus norvegicus,1,,N,50597,,Tmax in male rat,,,BAO_0000218,,8015,,1,10116.0,CHEMBL621122,,,Intermediate,A,
,6046,Rattus norvegicus,1,,N,50597,,Tmax in rat at 10 mg/kg,,,BAO_0000218,,8016,,1,10116.0,CHEMBL621123,In vivo,,Intermediate,A,
,5874,Rattus norvegicus,1,,N,50597,,Tmax in rat by po administration at a dose of 40 mg/kg,,,BAO_0000218,,8017,,1,10116.0,CHEMBL621124,In vivo,,Intermediate,A,
,17596,Rattus norvegicus,1,,N,50597,,Tmax in rats,,,BAO_0000218,,8018,,1,10116.0,CHEMBL621125,,,Intermediate,A,
,17804,Rattus norvegicus,1,,N,50597,,Tmax was measured in rats after peroral administration at 5 mg/kg,,,BAO_0000218,,8019,,1,10116.0,CHEMBL621126,In vivo,,Intermediate,A,
,1908,Rattus norvegicus,1,,N,50597,,Tmax value after oral dose at a dose of 10 mg/kg in rats.,,,BAO_0000218,,8020,,1,10116.0,CHEMBL621127,In vivo,,Intermediate,A,
,2959,Rattus norvegicus,1,,N,50597,,Tmax value after administration of 20 mg/Kg oral dose in rat,,,BAO_0000218,,8021,,1,10116.0,CHEMBL621128,In vivo,,Intermediate,A,
,6757,Rattus norvegicus,1,,N,50597,,Tmax value at a dose of 10 mg/kg in male SD rats,,,BAO_0000218,,8022,,1,10116.0,CHEMBL618263,In vivo,,Intermediate,A,
,6757,Rattus norvegicus,1,,N,50597,,Tmax value at a dose of 100 mg/kg in male SD rats,,,BAO_0000218,,8023,,1,10116.0,CHEMBL618264,In vivo,,Intermediate,A,
,6757,Rattus norvegicus,1,,N,50597,,Tmax value at a dose of 50 mg/kg in male SD rats,,,BAO_0000218,,8024,,1,10116.0,CHEMBL618265,In vivo,,Intermediate,A,
,4186,Rattus norvegicus,1,,N,50597,,Total concentration in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,,,BAO_0000218,,8025,Plasma,1,10116.0,CHEMBL618266,In vivo,1969.0,Intermediate,A,
,15662,Rattus norvegicus,1,,N,50597,,time required to reach maximum concentration (Cmax) after oral administration in rat,,,BAO_0000218,,8026,,1,10116.0,CHEMBL618267,In vivo,,Intermediate,A,
,429,Rattus norvegicus,1,,N,50597,,Evaluated for pharmacokinetic parameter urine recovery in rat at the dose 50 mg/kg ( 0-24 hr ),,,BAO_0000218,,8027,Urine,1,10116.0,CHEMBL618450,,1088.0,Intermediate,A,
,429,Rattus norvegicus,1,,N,50597,,Evaluated for pharmacokinetic parameter urine recovery in rat at the dose 50 mg/kg (0-24 hr),,,BAO_0000218,,8028,Urine,1,10116.0,CHEMBL618451,,1088.0,Intermediate,A,
,5546,Rattus norvegicus,1,,N,50597,,Unbound plasma was determined in Sprague-Dawley rats at a dose of 1 mg/kg by iv administration,,,BAO_0000218,,8029,,1,10116.0,CHEMBL618452,,,Intermediate,A,
,3173,Rattus norvegicus,1,,N,50597,,Amount of urine output was measured in rat at a dose of 1 mg/kg/po,,,BAO_0000218,,8030,Urine,1,10116.0,CHEMBL618453,,1088.0,Intermediate,A,
,3173,Rattus norvegicus,1,,N,50597,,Amount of urine output was measured in rat at a dose of 10 mg/kg/po,,,BAO_0000218,,8031,Urine,1,10116.0,CHEMBL618454,,1088.0,Intermediate,A,
,3173,Rattus norvegicus,1,,N,50597,,Amount of urine output was measured in rat at a dose of 10 mg/kg/po; NT-Not tested,,,BAO_0000218,,8032,Urine,1,10116.0,CHEMBL618455,,1088.0,Intermediate,A,
,4257,Rattus norvegicus,1,,N,50597,,Volume of distribution was determined in rat after a 3 mg/kg of iv dose,,,BAO_0000218,,8033,,1,10116.0,CHEMBL618456,In vivo,,Intermediate,A,
,6011,Rattus norvegicus,1,,N,50597,,Compound distribution in rat tissues was determined,,,BAO_0000218,,8034,,1,10116.0,CHEMBL618457,In vivo,,Intermediate,A,
,5472,Rattus norvegicus,1,,N,50597,,Volume of distribution was evaluated in rat,,,BAO_0000218,,8035,,1,10116.0,CHEMBL618458,In vivo,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Area under the curve was determined after intravenous administration of 2.7 mg/kg in male Dawley rats,,,BAO_0000218,,8036,,1,10116.0,CHEMBL618459,,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Area under the curve was determined after intravenous administration of 2.8 mg/kg in male Dawley rats,,,BAO_0000218,,8037,,1,10116.0,CHEMBL876733,,,Intermediate,A,
,14346,Canis lupus familiaris,1,,N,50588,,Area under the curve was determined after intravenous administration of 4.9 mg/kg in male Beagle dogs,,,BAO_0000218,,8038,,1,9615.0,CHEMBL618460,,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Area under the curve was determined after intravenous administration of 5.1 mg/kg in male Dawley rats,,,BAO_0000218,,8039,,1,10116.0,CHEMBL618461,,,Intermediate,A,
,15469,,1,,U,22224,,Area under the curve was determined after oral administration (300 uM/Kg),,,BAO_0000019,,8040,,0,,CHEMBL618462,,,Autocuration,A,
,14346,Rattus norvegicus,1,,N,50597,,Area under the curve was determined after peroral administration of 5.0 mg/kg in male Dawley rats,,,BAO_0000218,,8041,,1,10116.0,CHEMBL618463,,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Area under the curve was determined after peroral administration of 5.1 mg/kg in mal Dawley rats,,,BAO_0000218,,8042,,1,10116.0,CHEMBL618464,,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Area under the curve was determined after peroral administration of 5.1 mg/kg in male Dawley rats,,,BAO_0000218,,8043,,1,10116.0,CHEMBL618465,,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Area under the curve was determined after peroral administration of 5.2 mg/kg in mal Dawley rats,,,BAO_0000218,,8044,,1,10116.0,CHEMBL618466,,,Intermediate,A,
,14346,Rattus norvegicus,1,,N,50597,,Area under the curve was determined after peroral administration of 5.2 mg/kg in male Dawley rats,,,BAO_0000218,,8045,,1,10116.0,CHEMBL618467,,,Intermediate,A,
,15372,Rattus norvegicus,1,,N,50597,,Area under the curve was determined for the compound after iv dose of 4.97 mg/kg in rats,,,BAO_0000218,,8046,,1,10116.0,CHEMBL618468,,,Intermediate,A,
,12935,Canis lupus familiaris,1,,N,50588,,Area under the plasma concentration was determined in fasted Beagle dogs after peroral administration of 100 mg/kg,,,BAO_0000218,,8047,Plasma,1,9615.0,CHEMBL618469,,1969.0,Intermediate,A,
,12935,Canis lupus familiaris,1,,N,50588,,Area under the plasma concentration was determined in fasted Beagle dogs after peroral administration of 20 mg/kg,,,BAO_0000218,,8048,Plasma,1,9615.0,CHEMBL618470,,1969.0,Intermediate,A,
,14813,,1,,U,22224,,Plasma drug AUC in rat (PO dose),,,BAO_0000218,,8049,,0,,CHEMBL618471,,,Autocuration,A,
,15792,Mus musculus,1,,N,50594,,Area under the tumor growth curve (AUC) in the B-6 Melanoma Model in C57/b1 mice at the dose of 1 mg/kg.,,,BAO_0000218,,8050,,1,10090.0,CHEMBL618472,,,Intermediate,A,
,3579,,1,,U,22224,,Area under was determined at a dose of 30 mg/kg,,,BAO_0000218,,8051,,0,,CHEMBL618473,,,Autocuration,A,
,12487,Mustela putorius furo,1,,N,50506,,Average area under curve for compound at 1 mg/kg dose intravenous administration to Ferret,,,BAO_0000218,,8052,,1,9669.0,CHEMBL621699,,,Intermediate,A,
,12487,Rattus norvegicus,1,,N,50597,,Average area under curve for the compound at 10 mg/kg dose after intraduodenal administration to rat,,,BAO_0000218,,8053,,1,10116.0,CHEMBL621700,,,Intermediate,A,
,12487,Rattus norvegicus,1,,N,50597,,Average area under curve for the compound at 1 mg/kg dose after intravenous administration to rat,,,BAO_0000218,,8054,,1,10116.0,CHEMBL621701,,,Intermediate,A,
,12487,Mustela putorius furo,1,,N,50506,,Average area under curve at 10 mg/kg dose after intraduodenal administration to Ferret,,,BAO_0000218,,8055,,1,9669.0,CHEMBL621702,,,Intermediate,A,
,12487,Canis lupus familiaris,1,,N,50588,,Average area under curve at 10 mg/kg intraduodenal administration to salt depleted dog,,,BAO_0000218,,8056,,1,9615.0,CHEMBL621703,,,Intermediate,A,
,12487,Canis lupus familiaris,1,,N,50588,,Average area under curve at 1 mg/kg intravenous administration to salt depleted dog,,,BAO_0000218,,8057,,1,9615.0,CHEMBL621704,,,Intermediate,A,
,12902,Rattus norvegicus,1,,N,50597,,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 1.0(pmol/g/h)",,,BAO_0000218,,8058,,1,10116.0,CHEMBL624259,,,Intermediate,A,
,12902,Rattus norvegicus,1,,N,50597,,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 2.0(pmol/g/h)",,,BAO_0000218,,8059,,1,10116.0,CHEMBL624260,,,Intermediate,A,
,12902,Rattus norvegicus,1,,N,50597,,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 4.0(pmol/g/h)",,,BAO_0000218,,8060,,1,10116.0,CHEMBL624430,,,Intermediate,A,
,12902,Rattus norvegicus,1,,N,50597,,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 5.0(pmol/g/h)",,,BAO_0000218,,8061,,1,10116.0,CHEMBL624431,,,Intermediate,A,
,12902,Rattus norvegicus,1,,N,50597,,"Bioavailability in male Sprague-Dawley rats, after the iv administration at a dose of 54.0(pmol/g/h)",,,BAO_0000218,,8062,,1,10116.0,CHEMBL624432,,,Intermediate,A,
,12902,Rattus norvegicus,1,,N,50597,,"Bioavailability in male Sprague-Dawley rats, after the po administration at a dose of 10.0(pmol/g/h)",,,BAO_0000218,,8063,,1,10116.0,CHEMBL624433,,,Intermediate,A,
,12902,Rattus norvegicus,1,,N,50597,,"Bioavailability in male Sprague-Dawley rats, after the po administration at a dose of 20.0(pmol/g/h)",,,BAO_0000218,,8064,,1,10116.0,CHEMBL624434,,,Intermediate,A,
,12902,Rattus norvegicus,1,,N,50597,,"Bioavailability in male Sprague-Dawley rats, after the po administration at a dose of 40.0(pmol/g/h)",,,BAO_0000218,,8065,,1,10116.0,CHEMBL624435,,,Intermediate,A,
,12745,Mus musculus,1,,N,50594,,Bioavailability in mouse brain after intravenous administration of 105.1 mg/kg of dose,,,BAO_0000218,,8066,,1,10090.0,CHEMBL618570,,,Intermediate,A,
,12745,Mus musculus,1,,N,50594,,Bioavailability in mouse brain after intravenous administration of equimolar doses of ( 2'F-ara-ddI + 2'F-ara-ddP),,,BAO_0000218,,8067,,1,10090.0,CHEMBL618571,,,Intermediate,A,
,12745,Mus musculus,1,,N,50594,,Bioavailability in mouse brain after oral administration of 100 mg/kg of dose,,,BAO_0000218,,8068,,1,10090.0,CHEMBL618572,,,Intermediate,A,
,12745,Mus musculus,1,,N,50594,,Bioavailability in mouse brain after oral administration of equimolar doses of ( 2'F-ara-ddI + 2'F-ara-ddP),,,BAO_0000218,,8069,,1,10090.0,CHEMBL618573,,,Intermediate,A,
,12745,Mus musculus,1,,N,50594,,Bioavailability in mouse serum after intravenous administration of 105.1 mg/kg of dose,,,BAO_0000218,,8070,,1,10090.0,CHEMBL619267,,,Intermediate,A,
,12745,Mus musculus,1,,N,50594,,Bioavailability in mouse serum after intravenous administration of equimolar doses of ( 2'F-ara-ddI + 2'F-ara-ddP),,,BAO_0000218,,8071,,1,10090.0,CHEMBL619431,,,Intermediate,A,
,12745,Mus musculus,1,,N,50594,,Bioavailability in mouse serum after oral administration of 100 mg/kg of dose,,,BAO_0000218,,8072,,1,10090.0,CHEMBL619432,,,Intermediate,A,
,12745,Mus musculus,1,,N,50594,,Bioavailability in mouse serum after oral administration of equimolar doses of ( 2'F-ara-ddI + 2'F-ara-ddP),,,BAO_0000218,,8073,,1,10090.0,CHEMBL619433,,,Intermediate,A,
,13298,,1,,U,22224,,AUC in mice after oral dose (50 mg/kg),,,BAO_0000218,,8074,Plasma,0,,CHEMBL619434,,1969.0,Autocuration,A,
,12226,Mus musculus,1,,N,50594,,Blood level after oral administration in mice (50 mg/kg) was determined by bioassay procedure and represent total activity present in the serum,,,BAO_0000218,,8075,Serum,1,10090.0,CHEMBL619435,,1977.0,Intermediate,A,
,12634,,1,,U,22224,,AUC (0-4 hr) ug/ml/h,,,BAO_0000019,,8076,Plasma,0,,CHEMBL619436,,1969.0,Autocuration,A,
,14810,Rattus norvegicus,1,,N,50597,,Compound at a dose of 10 mg/kg was orally administered to rats and Area under curve was reported,,,BAO_0000218,,8077,,1,10116.0,CHEMBL619437,,,Intermediate,A,
,13889,,1,,U,22224,,Compound evaluated for AUC = Area under the nucleoside serum or brain concentration versus time curve after iv administration,,,BAO_0000218,,8078,,0,,CHEMBL619438,,,Autocuration,A,
,10018,Mus musculus,1,,N,50594,,Compound was evaluated for Area under curve in mice,,,BAO_0000218,,8079,,1,10090.0,CHEMBL619439,,,Intermediate,A,
,8758,Rattus norvegicus,1,,N,50597,,Compound was evaluated for area under curve doses in rat at 100 mg/kg po,,,BAO_0000218,,8080,,1,10116.0,CHEMBL619440,,,Intermediate,A,
,8758,,1,,U,22224,,Compound was evaluated for area under curve doses in rat at 100 mg/kg po,,,BAO_0000218,,8081,,0,,CHEMBL619441,,,Autocuration,F,
,8758,Rattus norvegicus,1,,N,50597,,Compound was evaluated for area under curve doses in rat at 50 mg/kg po,,,BAO_0000218,,8082,,1,10116.0,CHEMBL619442,,,Intermediate,A,
,2249,,1,,U,22224,,Compound was evaluated for area under curve of growth hormone release after chronic oral dosing at 0.5 mpk on day 1,,,BAO_0000019,,8083,,0,,CHEMBL875156,,,Autocuration,A,
,2249,,1,,U,22224,,Compound was evaluated for area under curve of growth hormone release after chronic oral dosing at 0.5 mpk on day 4,,,BAO_0000019,,8084,,0,,CHEMBL619443,,,Autocuration,A,
,2249,,1,,U,22224,,Compound was evaluated for area under curve of growth hormone release after chronic oral dosing at 1.0 mpk on day 1,,,BAO_0000019,,8085,,0,,CHEMBL619444,,,Autocuration,A,
,2249,,1,,U,22224,,Compound was evaluated for area under curve of growth hormone release after chronic oral dosing at 1.0 mpk on day 4,,,BAO_0000019,,8086,,0,,CHEMBL623464,,,Autocuration,A,
,15115,Mus musculus,1,,N,50594,,Compound was evaluated for area under curve when administered through oral route in mouse,,,BAO_0000218,,8087,,1,10090.0,CHEMBL623465,,,Intermediate,A,
,6518,Rattus norvegicus,1,,N,50597,,Plasma clearance after oral administration at a dose of 2 mg/kg in rat; no data,,,BAO_0000218,,8088,,1,10116.0,CHEMBL623466,In vivo,,Intermediate,A,
,6518,Rattus norvegicus,1,,N,50597,,Plasma clearance after oral administration at a dose of 4 mg/kg in rat; no data,,,BAO_0000218,,8089,,1,10116.0,CHEMBL623467,In vivo,,Intermediate,A,
,6249,Rattus norvegicus,1,,N,50597,,Plasma clearance in rat,,,BAO_0000218,,8090,,1,10116.0,CHEMBL623468,In vivo,,Intermediate,A,
