actor_id,last_name,first_name,film_id
2,WAHLBERG,NICK,321
183,CLOSE,RUSSELL,388
106,DUNST,GROUCHO,566
105,CROWE,SIDNEY,15
78,SINATRA,GROUCHO,767
164,WILLIS,HUMPHREY,801
42,MIRANDA,TOM,139
170,HOPPER,MENA,925
80,CRUZ,RALPH,788
105,CROWE,SIDNEY,893
90,GUINESS,SEAN,817
27,MCQUEEN,JULIA,172
110,DAVIS,SUSAN,625
31,SOBIESKI,SISSY,188
83,WILLIS,BEN,719
88,PESCI,KENNETH,839
77,MCCONAUGHEY,CARY,78
180,SILVERSTONE,JEFF,869
111,ZELLWEGER,CAMERON,603
166,DEGENERES,NICK,714
181,CARREY,MATTHEW,311
147,WINSLET,FAY,649
43,JOVOVICH,KIRK,359
192,SUVARI,JOHN,470
61,NEESON,CHRISTIAN,535
85,ZELLWEGER,MINNIE,711
21,PALTROW,KIRSTEN,88
34,OLIVIER,AUDREY,244
51,PHOENIX,GARY,974
123,DENCH,JULIANNE,926
169,HOFFMAN,KENNETH,815
67,BAILEY,JESSICA,256
67,BAILEY,JESSICA,725
32,HACKMAN,TIM,606
160,DEPP,CHRIS,43
112,BACALL,RUSSELL,603
101,DAVIS,SUSAN,655
127,GARLAND,KEVIN,953
196,WALKEN,BELA,122
59,TAUTOU,DUSTIN,572
56,HARRIS,DAN,844
30,PECK,SANDRA,318
128,MCQUEEN,CATE,485
8,JOHANSSON,MATTHEW,895
125,NOLTE,ALBERT,877
115,BALE,HARRISON,671
126,TOMEI,FRANCES,85
164,WILLIS,HUMPHREY,834
8,JOHANSSON,MATTHEW,195
66,TANDY,MARY,361
189,BIRCH,CUBA,548
177,MCKELLEN,GENE,458
70,MCCONAUGHEY,MICHELLE,654
80,CRUZ,RALPH,341
156,WOOD,FAY,301
54,PINKETT,PENELOPE,129
103,LEIGH,MATTHEW,437
81,DAMON,SCARLETT,398
173,DREYFUSS,ALAN,921
168,WILSON,WILL,519
47,BARRYMORE,JULIA,670
176,CHASE,JON,441
157,MALDEN,GRETA,303
171,PFEIFFER,OLYMPIA,701
87,PECK,SPENCER,870
164,WILLIS,HUMPHREY,613
95,WAHLBERG,DARYL,47
15,OLIVIER,CUBA,985
113,HOPKINS,MORGAN,403
166,DEGENERES,NICK,361
5,LOLLOBRIGIDA,JOHNNY,732
22,MARX,ELVIS,775
199,FAWCETT,JULIA,432
140,HURT,WHOOPI,670
197,WEST,REESE,6
190,BAILEY,AUDREY,411
38,MCKELLEN,TOM,160
21,PALTROW,KIRSTEN,733
72,WILLIAMS,SEAN,854
78,SINATRA,GROUCHO,552
48,DAY-LEWIS,FRANCES,506
80,CRUZ,RALPH,680
79,HOFFMAN,MAE,769
51,PHOENIX,GARY,895
144,WITHERSPOON,ANGELA,953
4,DAVIS,JENNIFER,832
155,TANDY,IAN,459
65,HUDSON,ANGELA,398
101,DAVIS,SUSAN,980
168,WILSON,WILL,826
14,BERGEN,VIVIEN,472
53,TEMPLE,MENA,58
67,BAILEY,JESSICA,576
86,CHAPLIN,GREG,857
131,JACKMAN,JANE,432
87,PECK,SPENCER,48
126,TOMEI,FRANCES,469
147,WINSLET,FAY,563
9,SWANK,JOE,30
8,JOHANSSON,MATTHEW,752
59,TAUTOU,DUSTIN,650
38,MCKELLEN,TOM,793
55,KILMER,FAY,709
3,CHASE,ED,111
121,BERGMAN,LIZA,141
107,DEGENERES,GINA,977
158,BASINGER,VIVIEN,799
29,WAYNE,ALEC,131
95,WAHLBERG,DARYL,813
135,REYNOLDS,RITA,320
28,HOFFMAN,WOODY,43
157,MALDEN,GRETA,573
86,CHAPLIN,GREG,163
103,LEIGH,MATTHEW,692
66,TANDY,MARY,350
146,JOHANSSON,ALBERT,117
170,HOPPER,MENA,537
177,MCKELLEN,GENE,39
199,FAWCETT,JULIA,886
15,OLIVIER,CUBA,817
3,CHASE,ED,289
100,DEPP,SPENCER,17
198,KEITEL,MARY,871
2,WAHLBERG,NICK,357
135,REYNOLDS,RITA,553
83,WILLIS,BEN,672
74,KEITEL,MILLA,543
98,BRIDGES,CHRIS,721
191,GOODING,GREGORY,461
73,PENN,GARY,666
48,DAY-LEWIS,FRANCES,428
68,WINSLET,RIP,747
15,OLIVIER,CUBA,594
101,DAVIS,SUSAN,491
115,BALE,HARRISON,383
160,DEPP,CHRIS,267
57,CRUISE,JUDE,267
142,RYDER,JADA,18
17,VOIGHT,HELEN,201
75,POSEY,BURT,170
16,COSTNER,FRED,967
35,DEAN,JUDY,52
122,NOLTE,SALMA,718
145,ALLEN,KIM,243
28,HOFFMAN,WOODY,793
11,CAGE,ZERO,850
37,BOLGER,VAL,662
8,JOHANSSON,MATTHEW,769
111,ZELLWEGER,CAMERON,777
24,STREEP,CAMERON,653
101,DAVIS,SUSAN,988
94,TORN,KENNETH,275
15,OLIVIER,CUBA,445
142,RYDER,JADA,575
171,PFEIFFER,OLYMPIA,872
103,LEIGH,MATTHEW,956
150,NOLTE,JAYNE,508
185,BOLGER,MICHAEL,818
185,BOLGER,MICHAEL,7
179,GUINESS,ED,250
12,BERRY,KARL,216
139,GOODING,EWAN,602
13,WOOD,UMA,522
144,WITHERSPOON,ANGELA,599
152,HARRIS,BEN,615
91,BERRY,CHRISTOPHER,509
178,MONROE,LISA,733
154,GIBSON,MERYL,842
168,WILSON,WILL,652
31,SOBIESKI,SISSY,431
13,WOOD,UMA,427
6,NICHOLSON,BETTE,692
11,CAGE,ZERO,888
96,WILLIS,GENE,320
111,ZELLWEGER,CAMERON,325
144,WITHERSPOON,ANGELA,540
12,BERRY,KARL,945
19,FAWCETT,BOB,144
71,GRANT,ADAM,532
94,TORN,KENNETH,228
140,HURT,WHOOPI,576
101,DAVIS,SUSAN,189
96,WILLIS,GENE,846
101,DAVIS,SUSAN,275
49,CRONYN,ANNE,927
159,BRODY,LAURA,187
144,WITHERSPOON,ANGELA,130
121,BERGMAN,LIZA,633
10,GABLE,CHRISTIAN,716
37,BOLGER,VAL,697
154,GIBSON,MERYL,680
159,BRODY,LAURA,680
109,DERN,SYLVESTER,955
197,WEST,REESE,769
132,HOPPER,ADAM,377
64,JOHANSSON,RAY,37
45,KILMER,REESE,115
142,RYDER,JADA,999
47,BARRYMORE,JULIA,351
188,DUKAKIS,ROCK,566
131,JACKMAN,JANE,809
5,LOLLOBRIGIDA,JOHNNY,288
186,ZELLWEGER,JULIA,95
4,DAVIS,JENNIFER,616
12,BERRY,KARL,34
177,MCKELLEN,GENE,827
107,DEGENERES,GINA,603
23,KILMER,SANDRA,649
100,DEPP,SPENCER,815
122,NOLTE,SALMA,363
47,BARRYMORE,JULIA,53
38,MCKELLEN,TOM,274
8,JOHANSSON,MATTHEW,179
142,RYDER,JADA,842
101,DAVIS,SUSAN,941
151,HESTON,GEOFFREY,501
81,DAMON,SCARLETT,194
178,MONROE,LISA,146
107,DEGENERES,GINA,136
148,DEE,EMILY,342
111,ZELLWEGER,CAMERON,78
165,GARLAND,AL,375
103,LEIGH,MATTHEW,822
36,DUKAKIS,BURT,283
65,HUDSON,ANGELA,965
192,SUVARI,JOHN,155
10,GABLE,CHRISTIAN,530
135,REYNOLDS,RITA,88
6,NICHOLSON,BETTE,605
58,AKROYD,CHRISTIAN,417
84,PITT,JAMES,830
53,TEMPLE,MENA,577
108,NOLTE,WARREN,741
10,GABLE,CHRISTIAN,929
82,JOLIE,WOODY,188
174,BENING,MICHAEL,879
16,COSTNER,FRED,121
101,DAVIS,SUSAN,978
7,MOSTEL,GRACE,901
168,WILSON,WILL,959
30,PECK,SANDRA,64
86,CHAPLIN,GREG,519
133,PENN,RICHARD,588
13,WOOD,UMA,832
67,BAILEY,JESSICA,144
48,DAY-LEWIS,FRANCES,315
138,DEE,LUCILLE,639
52,HUNT,CARMEN,203
27,MCQUEEN,JULIA,19
80,CRUZ,RALPH,858
98,BRIDGES,CHRIS,955
16,COSTNER,FRED,438
99,MOSTEL,JIM,982
115,BALE,HARRISON,49
42,MIRANDA,TOM,865
140,HURT,WHOOPI,736
106,DUNST,GROUCHO,894
45,KILMER,REESE,537
197,WEST,REESE,369
197,WEST,REESE,531
38,MCKELLEN,TOM,176
53,TEMPLE,MENA,256
66,TANDY,MARY,915
193,TEMPLE,BURT,745
158,BASINGER,VIVIEN,293
119,JACKMAN,WARREN,738
45,KILMER,REESE,65
113,HOPKINS,MORGAN,525
38,MCKELLEN,TOM,583
90,GUINESS,SEAN,330
55,KILMER,FAY,340
70,MCCONAUGHEY,MICHELLE,343
134,HOPKINS,GENE,624
28,HOFFMAN,WOODY,107
64,JOHANSSON,RAY,980
56,HARRIS,DAN,63
149,TEMPLE,RUSSELL,949
147,WINSLET,FAY,688
154,GIBSON,MERYL,474
111,ZELLWEGER,CAMERON,680
193,TEMPLE,BURT,462
115,BALE,HARRISON,52
29,WAYNE,ALEC,133
45,KILMER,REESE,117
89,DENCH,CHARLIZE,47
137,WILLIAMS,MORGAN,390
66,TANDY,MARY,999
176,CHASE,JON,162
4,DAVIS,JENNIFER,712
49,CRONYN,ANNE,506
158,BASINGER,VIVIEN,581
98,BRIDGES,CHRIS,212
16,COSTNER,FRED,155
95,WAHLBERG,DARYL,619
102,TORN,WALTER,980
199,FAWCETT,JULIA,640
47,BARRYMORE,JULIA,737
142,RYDER,JADA,186
68,WINSLET,RIP,380
37,BOLGER,VAL,19
128,MCQUEEN,CATE,238
111,ZELLWEGER,CAMERON,403
7,MOSTEL,GRACE,27
155,TANDY,IAN,768
39,BRODY,GOLDIE,293
182,AKROYD,DEBBIE,668
66,TANDY,MARY,928
17,VOIGHT,HELEN,573
30,PECK,SANDRA,732
133,PENN,RICHARD,952
19,FAWCETT,BOB,750
105,CROWE,SIDNEY,280
189,BIRCH,CUBA,171
56,HARRIS,DAN,474
117,TRACY,RENEE,273
89,DENCH,CHARLIZE,162
92,AKROYD,KIRSTEN,547
82,JOLIE,WOODY,877
87,PECK,SPENCER,421
98,BRIDGES,CHRIS,87
127,GARLAND,KEVIN,388
49,CRONYN,ANNE,811
176,CHASE,JON,543
31,SOBIESKI,SISSY,802
170,HOPPER,MENA,993
30,PECK,SANDRA,260
76,ASTAIRE,ANGELINA,850
52,HUNT,CARMEN,515
176,CHASE,JON,303
169,HOFFMAN,KENNETH,992
3,CHASE,ED,40
126,TOMEI,FRANCES,34
12,BERRY,KARL,871
96,WILLIS,GENE,40
1,GUINESS,PENELOPE,509
179,GUINESS,ED,817
90,GUINESS,SEAN,262
43,JOVOVICH,KIRK,621
152,HARRIS,BEN,768
2,WAHLBERG,NICK,145
30,PECK,SANDRA,53
74,KEITEL,MILLA,780
26,CRAWFORD,RIP,544
23,KILMER,SANDRA,78
127,GARLAND,KEVIN,141
158,BASINGER,VIVIEN,879
82,JOLIE,WOODY,453
49,CRONYN,ANNE,709
28,HOFFMAN,WOODY,994
161,HOPE,HARVEY,669
47,BARRYMORE,JULIA,777
93,PRESLEY,ELLEN,453
14,BERGEN,VIVIEN,232
43,JOVOVICH,KIRK,161
115,BALE,HARRISON,686
43,JOVOVICH,KIRK,533
61,NEESON,CHRISTIAN,537
145,ALLEN,KIM,293
160,DEPP,CHRIS,826
107,DEGENERES,GINA,467
63,WRAY,CAMERON,809
146,JOHANSSON,ALBERT,314
200,TEMPLE,THORA,121
107,DEGENERES,GINA,292
52,HUNT,CARMEN,424
143,DEAN,RIVER,361
66,TANDY,MARY,769
50,HOPKINS,NATALIE,274
196,WALKEN,BELA,423
106,DUNST,GROUCHO,639
76,ASTAIRE,ANGELINA,606
85,ZELLWEGER,MINNIE,591
100,DEPP,SPENCER,718
182,AKROYD,DEBBIE,845
106,DUNST,GROUCHO,345
108,NOLTE,WARREN,958
184,GARLAND,HUMPHREY,221
57,CRUISE,JUDE,101
58,AKROYD,CHRISTIAN,553
192,SUVARI,JOHN,475
85,ZELLWEGER,MINNIE,461
41,DEGENERES,JODIE,724
52,HUNT,CARMEN,812
54,PINKETT,PENELOPE,84
159,BRODY,LAURA,20
122,NOLTE,SALMA,998
76,ASTAIRE,ANGELINA,912
155,TANDY,IAN,590
107,DEGENERES,GINA,574
70,MCCONAUGHEY,MICHELLE,92
109,DERN,SYLVESTER,157
174,BENING,MICHAEL,442
180,SILVERSTONE,JEFF,561
23,KILMER,SANDRA,691
154,GIBSON,MERYL,421
64,JOHANSSON,RAY,832
70,MCCONAUGHEY,MICHELLE,834
193,TEMPLE,BURT,109
114,MCDORMAND,MORGAN,807
155,TANDY,IAN,513
136,MANSFIELD,ED,20
133,PENN,RICHARD,933
107,DEGENERES,GINA,781
3,CHASE,ED,441
54,PINKETT,PENELOPE,184
114,MCDORMAND,MORGAN,420
176,CHASE,JON,946
159,BRODY,LAURA,907
142,RYDER,JADA,554
197,WEST,REESE,243
91,BERRY,CHRISTOPHER,25
59,TAUTOU,DUSTIN,418
127,GARLAND,KEVIN,411
102,TORN,WALTER,485
84,PITT,JAMES,413
139,GOODING,EWAN,719
180,SILVERSTONE,JEFF,724
158,BASINGER,VIVIEN,66
60,BERRY,HENRY,299
151,HESTON,GEOFFREY,634
6,NICHOLSON,BETTE,164
90,GUINESS,SEAN,868
7,MOSTEL,GRACE,957
79,HOFFMAN,MAE,269
191,GOODING,GREGORY,775
192,SUVARI,JOHN,541
191,GOODING,GREGORY,293
4,DAVIS,JENNIFER,714
146,JOHANSSON,ALBERT,734
174,BENING,MICHAEL,298
107,DEGENERES,GINA,430
17,VOIGHT,HELEN,280
54,PINKETT,PENELOPE,348
173,DREYFUSS,ALAN,688
89,DENCH,CHARLIZE,488
98,BRIDGES,CHRIS,194
20,TRACY,LUCILLE,977
11,CAGE,ZERO,205
150,NOLTE,JAYNE,672
102,TORN,WALTER,53
30,PECK,SANDRA,69
52,HUNT,CARMEN,596
2,WAHLBERG,NICK,485
12,BERRY,KARL,155
65,HUDSON,ANGELA,117
158,BASINGER,VIVIEN,896
159,BRODY,LAURA,784
14,BERGEN,VIVIEN,908
179,GUINESS,ED,588
2,WAHLBERG,NICK,399
27,MCQUEEN,JULIA,904
81,DAMON,SCARLETT,267
198,KEITEL,MARY,262
196,WALKEN,BELA,276
8,JOHANSSON,MATTHEW,255
81,DAMON,SCARLETT,232
155,TANDY,IAN,67
103,LEIGH,MATTHEW,5
48,DAY-LEWIS,FRANCES,211
120,MONROE,PENELOPE,715
43,JOVOVICH,KIRK,19
37,BOLGER,VAL,12
28,HOFFMAN,WOODY,58
79,HOFFMAN,MAE,430
158,BASINGER,VIVIEN,47
194,ALLEN,MERYL,415
149,TEMPLE,RUSSELL,810
141,HARRIS,CATE,191
189,BIRCH,CUBA,820
79,HOFFMAN,MAE,267
34,OLIVIER,AUDREY,950
143,DEAN,RIVER,79
67,BAILEY,JESSICA,981
149,TEMPLE,RUSSELL,362
