payment_id,staff_id,customer_id,rental_id,amount,payment_date
2200,1,81,3879,2.99,2005-07-06 18:31:20
2204,1,81,7709,0.99,2005-07-28 04:22:14
2207,1,81,11837,5.99,2005-08-17 13:04:41
2208,2,81,12181,4.99,2005-08-18 01:28:18
2209,2,81,13820,5.99,2005-08-20 13:26:37
2212,2,81,14748,7.99,2005-08-21 23:02:02
2214,1,81,15602,4.99,2005-08-23 06:41:07
2221,2,82,1570,0.99,2005-06-16 03:21:33
2225,1,82,3680,2.99,2005-07-06 09:16:10
2226,1,82,4598,6.99,2005-07-08 06:46:26
2228,2,82,6082,6.99,2005-07-11 05:12:41
2230,2,82,7733,9.99,2005-07-28 05:04:47
2234,1,82,9305,8.99,2005-07-30 16:45:56
2235,1,82,9447,6.99,2005-07-30 21:54:22
2236,1,82,11093,4.99,2005-08-02 07:59:49
2237,2,82,11688,5.99,2005-08-17 06:41:58
2245,2,83,950,0.99,2005-05-30 16:06:08
2249,2,83,1617,3.99,2005-06-16 07:06:06
2253,1,83,5218,0.99,2005-07-09 11:57:12
2261,1,83,11565,5.99,2005-08-17 01:28:05
2262,2,83,11777,4.99,2005-08-17 10:27:19
2263,1,83,12258,4.99,2005-08-18 04:11:13
2265,1,83,13875,4.99,2005-08-20 15:13:11
2269,2,84,408,0.99,2005-05-27 13:57:39
2274,2,84,1815,0.99,2005-06-16 21:16:07
2278,2,84,4079,6.99,2005-07-07 05:06:27
2281,1,84,5237,0.99,2005-07-09 12:56:58
2285,1,84,7854,2.99,2005-07-28 09:42:31
2286,2,84,8019,4.99,2005-07-28 15:37:43
2291,1,84,10872,2.99,2005-08-02 00:27:50
2299,1,84,14330,5.99,2005-08-21 08:29:20
2307,1,85,3165,4.99,2005-06-20 21:29:17
2308,1,85,3307,1.99,2005-06-21 07:52:30
2309,2,85,3418,3.99,2005-06-21 17:06:38
2310,2,85,4451,0.99,2005-07-07 23:29:54
2323,1,85,13727,3.99,2005-08-20 10:08:53
2325,1,86,66,1.99,2005-05-25 09:35:12
2328,2,86,1924,2.99,2005-06-17 06:13:34
2335,1,86,4235,2.99,2005-07-07 13:05:52
2338,1,86,5752,8.99,2005-07-10 12:27:38
2341,1,86,7874,10.99,2005-07-28 10:21:52
2347,2,86,10584,6.99,2005-08-01 13:58:47
2349,1,86,12198,2.99,2005-08-18 02:09:20
2351,2,86,13338,4.99,2005-08-19 20:09:59
2355,2,86,15099,4.99,2005-08-22 11:49:16
2362,2,87,2408,2.99,2005-06-18 16:50:44
2367,2,87,5700,4.99,2005-07-10 09:49:42
2369,2,87,7599,2.99,2005-07-27 23:38:46
2372,2,87,8323,4.99,2005-07-29 03:52:59
2373,2,87,9060,0.99,2005-07-30 07:20:36
2375,2,87,9364,8.99,2005-07-30 18:44:44
2378,1,87,12232,0.99,2005-08-18 03:14:14
2379,1,87,12257,8.99,2005-08-18 04:11:03
2381,1,87,13479,0.99,2005-08-20 01:09:11
2383,2,87,14024,10.99,2005-08-20 21:13:58
2386,2,87,15890,4.99,2005-08-23 16:58:12
2387,2,87,12719,4.99,2006-02-14 15:16:03
2396,1,88,6643,1.99,2005-07-12 10:39:22
2397,1,88,6916,4.99,2005-07-12 22:29:18
2399,1,88,7621,8.99,2005-07-28 00:34:06
2401,2,88,8526,2.99,2005-07-29 10:20:48
2402,1,88,8692,2.99,2005-07-29 16:43:39
2404,1,88,11056,6.99,2005-08-02 06:36:27
2405,2,88,14097,2.99,2005-08-21 00:28:48
2412,1,89,1252,8.99,2005-06-15 06:05:18
2414,1,89,1948,4.99,2005-06-17 08:06:53
2417,2,89,4152,4.99,2005-07-07 08:50:33
2418,1,89,4488,0.99,2005-07-08 01:22:23
2419,1,89,4764,8.99,2005-07-08 15:01:25
2422,1,89,5483,2.99,2005-07-09 23:54:09
2424,2,89,7370,7.99,2005-07-27 15:15:53
2427,1,89,8003,2.99,2005-07-28 15:11:27
2429,2,89,8972,0.99,2005-07-30 04:06:25
2430,1,89,9328,2.99,2005-07-30 17:32:11
2431,2,89,9646,2.99,2005-07-31 05:43:28
2432,2,89,9767,0.99,2005-07-31 09:46:49
2438,1,89,12756,2.99,2005-08-18 22:52:13
2443,2,90,3132,0.99,2005-06-20 19:09:46
2446,2,90,5272,0.99,2005-07-09 14:26:01
2447,2,90,5539,3.99,2005-07-10 02:42:58
2462,1,90,12788,2.99,2005-08-19 00:15:09
2466,2,90,15061,0.99,2005-08-22 10:29:44
2468,1,90,15674,7.99,2005-08-23 09:16:39
2485,2,91,7143,0.99,2005-07-27 06:56:31
2486,2,91,7637,0.99,2005-07-28 01:12:25
2489,2,91,8873,0.99,2005-07-30 00:14:32
2492,2,91,10008,4.99,2005-07-31 17:59:36
2494,1,91,12847,0.99,2005-08-19 02:04:07
2495,2,91,13222,4.99,2005-08-19 15:47:58
2497,1,91,14132,0.99,2005-08-21 01:43:58
2504,1,92,271,5.99,2005-05-26 16:22:01
2514,2,92,5620,7.99,2005-07-10 05:30:52
2520,1,92,7832,1.99,2005-07-28 08:46:11
2522,1,92,8938,4.99,2005-07-30 02:56:08
2524,2,92,11203,4.99,2005-08-02 11:52:41
2527,2,92,13020,5.99,2005-08-19 08:07:50
2528,1,92,13495,0.99,2005-08-20 01:40:25
2531,2,92,14998,4.99,2005-08-22 07:53:14
2539,2,93,6287,4.99,2005-07-11 17:00:04
2543,2,93,11271,5.99,2005-08-02 14:18:22
2546,2,93,13904,2.99,2005-08-20 16:11:34
2552,2,93,15631,2.99,2005-08-23 07:30:23
2554,2,93,15913,1.99,2005-08-23 17:48:30
2559,2,94,1734,3.99,2005-06-16 15:49:30
2567,2,94,7979,0.99,2005-07-28 14:16:30
2571,2,94,14804,1.99,2005-08-22 00:51:25
2573,1,94,14978,0.99,2005-08-22 07:13:15
2583,1,95,4835,5.99,2005-07-08 18:08:13
2585,1,95,7471,4.99,2005-07-27 19:02:19
2587,1,95,9695,6.99,2005-07-31 07:13:30
2588,1,95,9951,4.99,2005-07-31 15:51:16
2594,1,96,1266,3.99,2005-06-15 07:11:39
2595,2,96,1413,7.99,2005-06-15 17:25:07
2596,2,96,1437,0.99,2005-06-15 18:37:04
2599,1,96,3308,0.99,2005-06-21 07:58:36
2602,2,96,3742,2.99,2005-07-06 12:01:38
2606,1,96,5696,2.99,2005-07-10 09:44:32
2607,2,96,8125,4.99,2005-07-28 19:31:48
2609,2,96,9093,3.99,2005-07-30 08:33:24
2610,1,96,9315,4.99,2005-07-30 17:05:29
2615,1,96,12199,4.99,2005-08-18 02:09:23
2617,1,96,13514,0.99,2005-08-20 02:28:09
2619,1,96,14462,3.99,2005-08-21 12:50:57
2622,2,97,2790,4.99,2005-06-19 18:49:45
2627,2,97,4312,4.99,2005-07-07 17:34:59
2631,1,97,6726,0.99,2005-07-12 13:48:14
2632,2,97,7182,5.99,2005-07-27 08:15:38
2643,1,98,2445,0.99,2005-06-18 19:02:11
2647,1,98,4549,4.99,2005-07-08 04:25:03
2648,2,98,6951,2.99,2005-07-26 23:47:31
2651,1,98,8324,5.99,2005-07-29 03:56:05
2652,2,98,8622,4.99,2005-07-29 13:53:28
2654,1,98,9753,2.99,2005-07-31 09:22:38
2666,1,99,2368,2.99,2005-06-18 14:10:27
2667,2,99,3780,6.99,2005-07-06 13:52:02
2668,2,99,4170,2.99,2005-07-07 09:44:36
2677,2,99,6662,4.99,2005-07-12 11:21:06
2679,1,99,8072,0.99,2005-07-28 17:27:59
2682,2,99,10388,7.99,2005-08-01 06:42:44
2685,2,99,12379,0.99,2005-08-18 08:26:48
2687,1,99,11593,0.99,2006-02-14 15:16:03
2688,1,100,71,0.99,2005-05-25 10:26:39
2692,2,100,3468,6.99,2005-06-21 22:43:45
2695,1,100,4209,2.99,2005-07-07 11:35:08
2700,1,100,6655,4.99,2005-07-12 11:08:32
2702,1,100,7921,1.99,2005-07-28 12:02:46
2703,2,100,8203,0.99,2005-07-28 23:14:56
2705,1,100,9271,4.99,2005-07-30 15:04:31
2710,2,100,15246,3.99,2005-08-22 17:50:49
2711,2,100,15021,0.99,2006-02-14 15:16:03
2715,1,101,5132,5.99,2005-07-09 07:40:32
2718,2,101,6433,5.99,2005-07-12 00:12:02
2719,2,101,7112,5.99,2005-07-27 05:38:42
2727,1,101,10407,0.99,2005-08-01 07:38:07
2733,2,101,14542,3.99,2005-08-21 15:36:34
2736,1,102,247,4.99,2005-05-26 14:01:05
2739,2,102,1215,2.99,2005-06-15 03:21:00
2741,2,102,3520,1.99,2005-07-06 00:58:27
2742,2,102,3630,1.99,2005-07-06 06:27:15
2746,1,102,4997,6.99,2005-07-09 01:06:03
2750,1,102,5716,2.99,2005-07-10 10:59:23
2752,2,102,7119,0.99,2005-07-27 05:55:32
2759,2,102,9295,0.99,2005-07-30 16:18:39
2765,2,102,12495,4.99,2005-08-18 12:56:37
2769,1,103,240,7.99,2005-05-26 12:40:23
2777,2,103,4040,6.99,2005-07-07 03:02:40
2780,2,103,4872,4.99,2005-07-08 19:23:16
2781,2,103,5163,4.99,2005-07-09 09:00:28
2784,2,103,6949,2.99,2005-07-26 23:44:12
2785,1,103,7310,0.99,2005-07-27 13:00:55
2791,1,103,13676,0.99,2005-08-20 08:33:21
2793,2,103,14289,4.99,2005-08-21 06:58:49
2796,1,103,15467,3.99,2005-08-23 01:22:12
2803,1,104,2107,0.99,2005-06-17 19:31:16
2810,1,104,4917,2.99,2005-07-08 21:32:30
2811,1,104,5376,1.99,2005-07-09 18:54:08
2822,1,104,14218,3.99,2005-08-21 04:43:59
2826,1,105,485,2.99,2005-05-27 23:40:52
2828,2,105,1789,3.99,2005-06-16 19:49:18
2830,2,105,2635,3.99,2005-06-19 09:08:45
2832,1,105,5429,4.99,2005-07-09 21:14:03
2835,2,105,6546,4.99,2005-07-12 04:57:17
2848,2,105,15688,4.99,2005-08-23 09:48:45
2853,1,106,3023,4.99,2005-06-20 11:18:11
2855,2,106,4277,2.99,2005-07-07 14:52:12
2858,2,106,6992,0.99,2005-07-27 01:04:45
2862,2,106,9072,2.99,2005-07-30 07:45:49
2864,2,106,10213,8.99,2005-08-01 01:03:18
2865,1,106,10228,2.99,2005-08-01 01:43:18
2868,1,106,12159,7.99,2005-08-18 00:36:09
2877,2,107,2860,4.99,2005-06-19 23:20:40
2878,2,107,2897,3.99,2005-06-20 02:34:23
2886,2,107,6131,2.99,2005-07-11 08:22:05
2890,2,107,7447,4.99,2005-07-27 18:02:08
2892,1,107,8162,4.99,2005-07-28 21:11:46
2893,2,107,8704,1.99,2005-07-29 17:13:45
2897,2,107,13361,4.99,2005-08-19 21:07:22
2900,1,107,15560,3.99,2005-08-23 05:01:13
2902,1,107,15497,0.0,2006-02-14 15:16:03
2907,1,108,2061,8.99,2005-06-17 15:47:00
2912,1,108,4303,1.99,2005-07-07 16:57:32
2916,1,108,5661,5.99,2005-07-10 07:53:51
2927,2,108,12625,6.99,2005-08-18 17:36:19
2928,2,108,13754,2.99,2005-08-20 11:18:08
2933,1,109,203,5.99,2005-05-26 07:27:57
2940,2,109,1581,2.99,2005-06-16 04:28:45
2941,2,109,1891,3.99,2005-06-17 04:16:44
2942,2,109,2198,6.99,2005-06-18 01:51:22
2943,2,109,2679,5.99,2005-06-19 12:12:30
2954,2,109,10892,3.99,2005-08-02 01:12:06
2955,2,109,12137,6.99,2005-08-17 23:52:26
2966,1,110,7474,0.99,2005-07-27 19:07:17
2967,2,110,7542,0.99,2005-07-27 21:43:04
2968,1,110,7570,2.99,2005-07-27 22:40:06
2974,1,111,1593,6.99,2005-06-16 05:14:52
2976,2,111,1999,1.99,2005-06-17 11:30:08
2978,2,111,3087,2.99,2005-06-20 15:53:59
2984,2,111,4286,0.99,2005-07-07 15:36:44
2985,1,111,6896,2.99,2005-07-12 21:25:37
2988,2,111,10039,2.99,2005-07-31 18:50:40
2998,2,111,15542,2.99,2006-02-14 15:16:03
2999,1,112,396,0.99,2005-05-27 11:47:04
3000,2,112,701,2.99,2005-05-29 02:26:27
3001,1,112,1835,4.99,2005-06-16 23:05:36
3003,1,112,2193,4.99,2005-06-18 01:38:45
3012,2,112,9609,4.99,2005-07-31 03:53:24
3014,2,112,9911,3.99,2005-07-31 14:48:01
3016,2,112,10596,5.99,2005-08-01 14:18:57
3022,2,112,13879,2.99,2005-08-20 15:18:10
3026,1,112,15671,0.99,2005-08-23 09:08:16
3028,1,112,15756,2.99,2005-08-23 12:47:05
3030,2,113,776,0.99,2005-05-29 13:35:35
3040,2,113,5324,2.99,2005-07-09 16:34:18
3043,1,113,6025,0.99,2005-07-11 02:18:13
3044,1,113,6836,0.99,2005-07-12 18:58:05
3045,2,113,7468,5.99,2005-07-27 18:52:27
3049,1,113,10378,0.99,2005-08-01 06:30:04
3056,1,113,15600,1.99,2005-08-23 06:31:24
3057,1,113,15770,2.99,2005-08-23 13:18:16
3059,1,114,255,4.99,2005-05-26 14:52:15
3062,2,114,2680,7.99,2005-06-19 12:13:37
3064,2,114,3144,5.99,2005-06-20 20:14:20
3065,1,114,3484,4.99,2005-07-05 23:23:11
3069,2,114,5624,4.99,2005-07-10 05:43:16
3070,1,114,5625,2.99,2005-07-10 05:44:02
3074,2,114,7462,2.99,2005-07-27 18:47:47
3091,1,115,915,0.99,2005-05-30 11:20:27
3101,1,115,6080,2.99,2005-07-11 05:08:11
3103,1,115,6373,0.99,2005-07-11 21:35:20
3104,1,115,6574,5.99,2005-07-12 06:04:22
3110,2,115,9578,0.99,2005-07-31 02:54:31
3111,2,115,10022,3.99,2005-07-31 18:25:30
3112,2,115,10475,4.99,2005-08-01 10:03:17
3113,2,115,10647,2.99,2005-08-01 16:08:46
3116,2,115,12366,0.99,2005-08-18 07:55:14
3121,1,116,1058,4.99,2005-05-31 08:04:17
3135,2,116,7763,5.99,2005-07-28 06:35:16
3137,1,116,9562,3.99,2005-07-31 02:23:20
3139,1,116,10801,1.99,2005-08-01 22:09:35
3145,1,116,13775,6.99,2005-08-20 11:56:30
3147,1,116,14907,2.99,2005-08-22 04:44:09
3148,1,117,700,0.99,2005-05-29 02:18:54
3158,1,117,10558,4.99,2005-08-01 13:00:20
3163,1,117,12618,4.99,2005-08-18 17:24:02
3164,1,117,14784,0.99,2005-08-22 00:23:13
3169,2,118,2217,0.99,2005-06-18 03:12:29
3184,2,118,14394,5.99,2005-08-21 10:23:10
3187,1,118,15731,0.99,2005-08-23 11:33:25
3190,2,119,540,6.99,2005-05-28 06:40:25
3193,2,119,3388,5.99,2005-06-21 14:34:51
3212,1,119,13581,4.99,2005-08-20 05:26:15
3214,2,119,14382,2.99,2005-08-21 10:01:03
3215,2,119,14643,6.99,2005-08-21 19:11:58
3217,1,119,15111,4.99,2005-08-22 12:21:43
3222,2,120,68,7.99,2005-05-25 09:47:31
3227,1,120,2169,4.99,2005-06-17 23:57:23
3241,2,120,9907,6.99,2005-07-31 14:39:50
3244,1,120,10940,3.99,2005-08-02 03:08:29
3249,1,120,14153,4.99,2005-08-21 02:24:33
3251,2,120,14460,9.99,2005-08-21 12:48:48
3259,2,121,7114,0.99,2005-07-27 05:42:13
3262,1,121,8370,6.99,2005-07-29 05:16:21
3271,1,121,12881,5.99,2005-08-19 03:28:13
3273,1,121,14138,7.99,2005-08-21 01:59:37
3279,1,121,16041,2.99,2005-08-23 22:20:26
3286,1,122,2482,4.99,2005-06-18 21:10:44
3287,2,122,2595,4.99,2005-06-19 05:43:55
3288,2,122,2834,1.99,2005-06-19 21:41:46
3291,1,122,4239,7.99,2005-07-07 13:23:17
3295,1,122,6427,0.99,2005-07-11 23:57:34
3303,2,122,9910,4.99,2005-07-31 14:47:57
3312,1,123,992,2.99,2005-05-30 23:47:56
3314,1,123,1751,0.99,2005-06-16 17:00:14
3316,2,123,1951,0.99,2005-06-17 08:30:35
3321,1,123,7727,2.99,2005-07-28 04:52:43
3328,2,123,10295,8.99,2005-08-01 03:53:49
3330,1,123,12402,3.99,2005-08-18 09:27:34
3331,1,123,13668,2.99,2005-08-20 08:26:06
3332,2,123,15152,7.99,2005-08-22 14:25:21
3335,2,123,15787,2.99,2005-08-23 13:51:57
3337,2,124,1039,4.99,2005-05-31 05:32:29
3344,1,124,6411,2.99,2005-07-11 23:10:50
3348,1,124,9986,3.99,2005-07-31 17:16:50
3351,2,124,14737,0.99,2005-08-21 22:27:11
3354,2,125,185,3.99,2005-05-26 05:30:03
3362,1,125,6055,0.99,2005-07-11 03:59:08
3369,1,125,8832,4.99,2005-07-29 22:37:49
3373,1,125,9722,4.99,2005-07-31 08:29:48
3381,1,125,12075,4.99,2005-08-17 21:54:55
3383,2,125,13441,6.99,2005-08-19 23:48:23
3387,1,126,752,4.99,2005-05-29 10:14:15
3389,1,126,3450,2.99,2005-06-21 21:01:57
3391,1,126,3725,4.99,2005-07-06 11:15:04
3394,2,126,4730,2.99,2005-07-08 12:59:49
3398,2,126,6755,6.99,2005-07-12 15:07:49
3401,1,126,9492,6.99,2005-07-30 23:52:21
3402,2,126,10032,4.99,2005-07-31 18:41:55
3403,1,126,11196,9.99,2005-08-02 11:42:40
3405,1,126,11779,3.99,2005-08-17 10:31:58
3413,1,126,16007,7.99,2005-08-23 21:02:43
3418,2,127,2412,3.99,2005-06-18 16:58:58
3419,1,127,4652,5.99,2005-07-08 09:47:51
3430,2,127,12060,4.99,2005-08-17 21:11:57
3432,2,127,13043,4.99,2005-08-19 09:07:13
3433,1,127,13091,2.99,2005-08-19 10:40:10
3439,2,128,1131,2.99,2005-05-31 18:44:19
3448,2,128,6481,6.99,2005-07-12 01:50:15
3449,2,128,6687,2.99,2005-07-12 12:19:23
3455,2,128,9858,2.99,2005-07-31 13:02:07
3456,1,128,9952,3.99,2005-07-31 15:52:37
3460,2,128,12843,2.99,2005-08-19 01:58:54
3461,2,128,12910,0.99,2005-08-19 04:23:13
3465,2,128,13964,2.99,2005-08-20 18:24:26
3476,1,129,3689,0.99,2005-07-06 09:43:01
3478,2,129,3936,0.99,2005-07-06 21:15:03
3487,2,129,9823,4.99,2005-07-31 11:49:00
3489,1,129,10024,7.99,2005-07-31 18:26:36
3492,1,129,10468,0.99,2005-08-01 09:48:29
3495,2,129,10816,4.99,2005-08-01 22:48:57
3500,1,129,13919,4.99,2005-08-20 16:47:34
3501,1,129,13961,0.99,2005-08-20 18:16:34
3502,1,129,14353,0.99,2005-08-21 09:07:50
3505,1,130,746,2.99,2005-05-29 09:25:10
3506,1,130,1630,2.99,2005-06-16 07:55:01
3510,1,130,2535,2.99,2005-06-19 01:39:04
3523,1,130,12094,2.99,2005-08-17 22:31:04
3541,1,131,8267,6.99,2005-07-29 01:21:02
3545,1,131,10459,4.99,2005-08-01 09:20:09
3550,2,131,12263,0.99,2005-08-18 04:16:18
3552,2,131,13050,6.99,2005-08-19 09:31:23
3555,1,131,13407,0.99,2005-08-19 22:26:26
3557,1,131,16042,2.99,2005-08-23 22:20:40
3558,1,132,1843,0.99,2005-06-16 23:53:42
3562,2,132,2924,4.99,2005-06-20 04:20:14
3563,1,132,3121,4.99,2005-06-20 18:23:30
3567,1,132,4534,4.99,2005-07-08 03:36:55
3572,1,132,5703,0.99,2005-07-10 10:04:15
3579,1,132,10400,6.99,2005-08-01 07:18:24
3582,2,132,11140,0.99,2005-08-02 09:27:45
3593,2,133,4566,2.99,2005-07-08 05:18:50
3594,1,133,4681,6.99,2005-07-08 10:36:03
3596,2,133,5063,2.99,2005-07-09 04:37:31
3599,1,133,7177,2.99,2005-07-27 08:07:39
3603,1,133,9175,0.99,2005-07-30 11:47:48
3604,2,133,9671,0.99,2005-07-31 06:33:41
3605,1,133,10665,0.99,2005-08-01 16:56:17
3614,2,134,798,0.99,2005-05-29 17:23:43
3615,1,134,814,6.99,2005-05-29 20:16:12
3617,1,134,1618,9.99,2005-06-16 07:08:38
3619,2,134,1881,0.99,2005-06-17 03:09:56
3622,2,134,6226,2.99,2005-07-11 13:48:11
3623,1,134,6659,0.99,2005-07-12 11:18:05
3625,2,134,7965,4.99,2005-07-28 13:52:57
3629,1,134,11283,4.99,2005-08-02 14:39:46
3630,2,134,11482,4.99,2005-08-02 22:24:31
3631,1,134,12754,7.99,2005-08-18 22:37:41
3636,1,135,78,5.99,2005-05-25 11:35:18
3637,2,135,753,3.99,2005-05-29 10:16:42
3645,1,135,6461,3.99,2005-07-12 01:14:03
3647,2,135,7297,4.99,2005-07-27 12:39:48
3648,1,135,7437,0.99,2005-07-27 17:39:18
3651,1,135,8315,0.99,2005-07-29 03:37:07
3655,2,135,10471,0.99,2005-08-01 09:52:37
3659,1,135,11704,7.99,2005-08-17 07:21:22
3664,2,135,15908,2.99,2005-08-23 17:42:00
3665,1,135,13390,0.99,2006-02-14 15:16:03
3668,1,136,4927,0.99,2005-07-08 22:05:35
3673,2,136,9764,5.99,2005-07-31 09:42:58
3677,2,136,13992,4.99,2005-08-20 19:30:35
3682,1,137,2469,6.99,2005-06-18 20:24:23
3684,2,137,3058,3.99,2005-06-20 13:28:35
3691,1,137,5106,2.99,2005-07-09 06:40:24
3692,1,137,5443,3.99,2005-07-09 21:56:09
3693,1,137,5804,2.99,2005-07-10 15:06:31
3694,1,137,6039,6.99,2005-07-11 03:12:19
3696,1,137,8028,8.99,2005-07-28 16:11:15
3700,2,137,9200,4.99,2005-07-30 12:39:52
3702,1,137,9709,4.99,2005-07-31 08:04:55
3708,1,137,11281,3.99,2005-08-02 14:35:01
3709,2,137,11732,3.99,2005-08-17 08:29:46
3712,1,137,13472,5.99,2005-08-20 01:03:31
3713,1,137,13776,5.99,2005-08-20 11:57:06
3718,2,137,15889,4.99,2005-08-23 16:57:43
3720,1,138,523,2.99,2005-05-28 03:53:26
3721,1,138,1020,0.99,2005-05-31 03:06:08
3727,1,138,5600,1.99,2005-07-10 04:55:45
3732,1,138,7754,2.99,2005-07-28 06:10:55
3735,1,138,8424,3.99,2005-07-29 07:06:03
3737,1,138,9619,0.99,2005-07-31 04:17:02
3738,1,138,9947,9.99,2005-07-31 15:49:40
3741,1,138,10268,3.99,2005-08-01 03:08:56
3743,1,138,11015,4.99,2005-08-02 05:13:00
3745,1,138,11463,0.99,2005-08-02 21:37:36
3751,1,138,14987,4.99,2005-08-22 07:41:08
3755,1,139,1736,2.99,2005-06-16 15:52:32
3762,1,139,5390,6.99,2005-07-09 19:26:22
3771,1,139,12859,6.99,2005-08-19 02:23:23
3775,1,139,15024,2.99,2005-08-22 08:57:10
3777,1,139,15062,2.99,2005-08-22 10:34:39
3782,1,140,1687,2.99,2005-06-16 12:09:20
3783,2,140,2332,6.99,2005-06-18 10:53:51
3786,1,140,6407,9.99,2005-07-11 23:02:19
3792,1,140,10342,6.99,2005-08-01 05:11:11
3797,1,140,15261,2.99,2005-08-22 18:24:34
3798,1,140,15852,2.99,2005-08-23 15:47:02
3799,2,141,930,2.99,2005-05-30 12:44:57
3809,2,141,7878,2.99,2005-07-28 10:27:10
3814,1,141,10287,3.99,2005-08-01 03:37:01
3816,1,141,10798,4.99,2005-08-01 22:03:10
3823,1,141,13000,0.99,2005-08-19 07:36:42
3827,1,141,14112,2.99,2005-08-21 01:00:46
3829,1,141,15309,0.99,2005-08-22 19:54:52
3831,2,142,11,8.99,2005-05-25 00:09:02
3845,1,142,9419,5.99,2005-07-30 21:04:59
3854,2,142,15333,2.99,2005-08-22 20:44:06
3858,1,143,312,2.99,2005-05-26 22:52:19
3861,2,143,2251,3.99,2005-06-18 05:05:08
3862,1,143,2574,0.99,2005-06-19 04:23:52
3864,1,143,4031,7.99,2005-07-07 02:32:07
3865,2,143,4221,0.99,2005-07-07 12:18:57
3870,1,143,8335,0.99,2005-07-29 04:18:25
3873,1,143,11278,6.99,2005-08-02 14:29:43
3875,1,143,12408,2.99,2005-08-18 09:40:38
3879,1,144,323,2.99,2005-05-27 00:49:27
3880,2,144,345,2.99,2005-05-27 04:32:25
3891,2,144,5408,7.99,2005-07-09 20:16:51
3895,2,144,7378,5.99,2005-07-27 15:31:33
3896,2,144,7566,2.99,2005-07-27 22:34:45
3897,1,144,7830,0.99,2005-07-28 08:43:49
3901,1,144,9034,7.99,2005-07-30 06:10:58
3908,1,144,10951,4.99,2005-08-02 03:26:35
3913,2,144,12087,2.99,2005-08-17 22:20:12
3920,1,144,15753,7.99,2005-08-23 12:43:30
3921,1,145,500,0.99,2005-05-28 01:05:25
3923,2,145,2614,0.99,2005-06-19 07:28:11
3927,2,145,4405,6.99,2005-07-07 21:33:16
3928,1,145,4470,2.99,2005-07-08 00:20:57
3930,2,145,6056,2.99,2005-07-11 04:01:27
3931,1,145,6339,1.99,2005-07-11 19:45:32
3937,1,145,9156,2.99,2005-07-30 11:04:55
3938,2,145,9576,0.99,2005-07-31 02:52:59
3939,2,145,10799,4.99,2005-08-01 22:03:31
3941,2,145,11954,2.99,2005-08-17 17:18:36
3948,2,145,14389,6.99,2005-08-21 10:15:20
3954,1,146,2242,3.99,2005-06-18 04:32:28
3957,1,146,3131,4.99,2005-06-20 19:08:00
3958,1,146,4849,6.99,2005-07-08 18:34:34
3963,1,146,6990,0.99,2005-07-27 01:02:46
3967,2,146,11370,0.99,2005-08-02 18:06:01
3970,1,146,11857,4.99,2005-08-17 13:48:30
3973,1,146,12888,4.99,2005-08-19 03:41:09
3975,2,146,13829,4.99,2005-08-20 13:50:17
3977,1,146,15842,6.99,2005-08-23 15:36:05
3987,2,147,5044,0.99,2005-07-09 03:30:25
3989,1,147,5844,0.99,2005-07-10 17:14:43
3996,2,147,9772,0.99,2005-07-31 09:56:07
3999,1,147,12284,4.99,2005-08-18 04:55:49
4004,1,147,14156,0.99,2005-08-21 02:35:16
4015,2,148,2751,3.99,2005-06-19 16:39:23
4026,2,148,6793,10.99,2005-07-12 16:37:55
4028,2,148,7693,4.99,2005-07-28 03:31:22
4030,2,148,8111,4.99,2005-07-28 19:10:03
4032,1,148,8394,4.99,2005-07-29 06:02:14
4034,2,148,8626,4.99,2005-07-29 14:03:20
4044,2,148,12512,3.99,2005-08-18 13:28:27
4045,1,148,12944,6.99,2005-08-19 05:48:12
4046,1,148,12983,6.99,2005-08-19 07:06:51
4047,1,148,14055,0.99,2005-08-20 22:18:00
4051,2,148,14713,0.99,2005-08-21 21:27:24
4055,2,148,15379,8.99,2005-08-22 22:26:13
4057,2,148,15586,3.99,2005-08-23 05:57:04
4058,1,149,764,4.99,2005-05-29 11:37:35
4059,2,149,1521,2.99,2005-06-15 23:58:53
4060,1,149,1800,2.99,2005-06-16 20:18:46
4061,2,149,1996,6.99,2005-06-17 11:17:45
4064,2,149,2383,7.99,2005-06-18 15:17:59
4066,1,149,3894,2.99,2005-07-06 19:01:39
4067,1,149,3939,6.99,2005-07-06 21:16:32
4072,1,149,6356,4.99,2005-07-11 20:57:48
4073,2,149,6940,5.99,2005-07-26 23:18:35
4076,2,149,10154,2.99,2005-07-31 22:30:49
4080,1,149,12000,4.99,2005-08-17 18:49:44
4083,2,149,15562,2.99,2005-08-23 05:04:33
4085,1,150,609,2.99,2005-05-28 15:04:02
4094,2,150,11123,2.99,2005-08-02 08:54:17
4095,2,150,11789,6.99,2005-08-17 10:59:24
4098,2,150,12627,2.99,2005-08-18 17:37:11
4101,1,150,13116,6.99,2005-08-19 11:31:41
4104,2,150,13599,5.99,2005-08-20 06:00:03
4107,2,150,14520,9.99,2005-08-21 15:00:49
4108,1,150,14663,0.99,2005-08-21 19:47:55
4109,2,151,164,4.99,2005-05-26 02:26:49
4110,2,151,418,5.99,2005-05-27 15:13:17
4117,2,151,6720,0.99,2005-07-12 13:41:16
4120,1,151,7189,0.99,2005-07-27 08:35:02
4123,1,151,9890,4.99,2005-07-31 14:04:44
4124,1,151,9969,2.99,2005-07-31 16:38:12
4132,2,151,14922,3.99,2005-08-22 05:13:05
