assays_assay_id,assays_src_id,assays_tissue_id,assays_confidence_score,assays_doc_id,assays_assay_organism,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_curated_by,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_variant_id
4430,1,1969.0,0,3249,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620921,,BAO_0000218,
4431,1,1969.0,0,5553,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620922,,BAO_0000218,
4432,1,,0,1916,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620923,,BAO_0000218,
4433,1,1969.0,0,6227,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620924,,BAO_0000218,
4434,1,,0,4809,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620925,,BAO_0000218,
4435,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620926,,BAO_0000218,
4436,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620927,,BAO_0000218,
4437,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620928,,BAO_0000218,
4438,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620929,,BAO_0000218,
4439,1,1969.0,0,6221,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620930,,BAO_0000218,
4440,1,,0,167,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620931,,BAO_0000218,
4441,1,,0,167,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620932,,BAO_0000218,
4442,1,,0,4257,monkey,,22224,U,Autocuration,,CHEMBL620933,,BAO_0000218,
4443,1,,0,6221,monkey,,22224,U,Autocuration,,CHEMBL620934,,BAO_0000218,
4444,1,,0,17667,monkey,,22224,U,Autocuration,,CHEMBL620935,,BAO_0000218,
4445,1,,0,17267,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620936,,BAO_0000218,
4446,1,,0,4256,marmosets,,22224,U,Autocuration,,CHEMBL620937,,BAO_0000218,
4447,1,,0,4256,Macaca fascicularis,,22224,U,Autocuration,,CHEMBL620938,,BAO_0000218,
4448,1,,0,17853,monkey,,22224,U,Autocuration,,CHEMBL620939,,BAO_0000218,
4449,1,,0,16365,monkey,,22224,U,Autocuration,,CHEMBL620940,,BAO_0000218,
4450,1,,0,1916,Macaca fascicularis,,22224,U,Autocuration,,CHEMBL620941,,BAO_0000218,
4451,1,,0,5334,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620942,,BAO_0000218,
4452,1,,0,5334,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620943,,BAO_0000218,
4453,1,,0,17592,monkey,,22224,U,Autocuration,,CHEMBL620944,,BAO_0000218,
4454,1,,0,1399,Saimiri sciureus,,22224,U,Autocuration,,CHEMBL620945,,BAO_0000218,
4455,1,,0,4809,monkey,,22224,U,Autocuration,,CHEMBL620946,,BAO_0000218,
4456,1,,0,3341,monkey,,22224,U,Autocuration,,CHEMBL620947,,BAO_0000218,
4457,1,,0,64,Saimiri sciureus,,22224,U,Autocuration,,CHEMBL620948,,BAO_0000218,
4458,1,,0,5005,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620949,,BAO_0000218,
4459,1,,0,5005,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620950,,BAO_0000218,
4460,1,,0,5237,Macaca fascicularis,,22224,U,Autocuration,,CHEMBL620951,,BAO_0000218,
4461,1,,0,5237,Macaca fascicularis,,22224,U,Autocuration,,CHEMBL620952,,BAO_0000218,
4462,1,,0,5302,monkey,,22224,U,Autocuration,,CHEMBL875421,,BAO_0000218,
4463,1,,0,17667,monkey,,22224,U,Autocuration,,CHEMBL620953,,BAO_0000218,
4464,1,,1,6161,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL873491,,BAO_0000218,
4465,1,,1,6161,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL620954,,BAO_0000218,
4466,1,1969.0,1,3854,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL620955,,BAO_0000218,
4467,1,1969.0,1,993,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL618097,,BAO_0000218,
4468,1,1969.0,1,4514,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL618268,,BAO_0000218,
4469,1,1969.0,1,5334,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL618269,,BAO_0000218,
4470,1,1969.0,1,5334,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL618270,,BAO_0000218,
4471,1,,1,1466,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL618271,,BAO_0000218,
4472,1,,1,1466,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL873493,,BAO_0000218,
4473,1,,1,5313,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL621031,,BAO_0000218,
4474,1,,1,5313,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL621032,,BAO_0000218,
4475,1,,1,3880,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL621033,,BAO_0000218,
4476,1,1969.0,1,3639,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL621034,,BAO_0000218,
4477,1,,1,3880,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL621035,,BAO_0000218,
4478,1,1969.0,1,3918,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL621036,,BAO_0000218,
4479,1,1969.0,1,16452,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL621037,,BAO_0000218,
4480,1,,1,17796,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL619812,,BAO_0000218,
4481,1,,1,5983,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL619813,,BAO_0000218,
4482,1,,1,1466,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL873335,,BAO_0000218,
4483,1,,1,16456,Canis lupus familiaris,,50588,N,Intermediate,,CHEMBL619814,,BAO_0000218,
4484,1,,1,6113,Mustela putorius furo,,50506,N,Expert,,CHEMBL619815,,BAO_0000218,
4485,1,,1,6113,Mustela putorius furo,,50506,N,Expert,,CHEMBL619816,,BAO_0000218,
4486,1,,0,17796,Macaca fascicularis,,22224,U,Autocuration,,CHEMBL619817,,BAO_0000218,
4487,1,,1,17796,Macaca fascicularis,,100710,N,Intermediate,,CHEMBL619818,,BAO_0000218,
4488,1,1969.0,0,5308,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619819,,BAO_0000218,
4489,1,,0,4877,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619820,,BAO_0000218,
4490,1,,0,4876,Cavia porcellus,,22224,U,Autocuration,,CHEMBL875419,,BAO_0000218,
4491,1,1969.0,0,4878,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619821,,BAO_0000218,
4492,1,,0,5308,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619822,,BAO_0000218,
4493,1,,0,4877,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619823,,BAO_0000218,
4494,1,,0,4876,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619824,,BAO_0000218,
4495,1,,0,4876,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619825,,BAO_0000218,
4496,1,,0,5308,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619826,,BAO_0000218,
4497,1,2048.0,0,4877,Cavia porcellus,,22224,U,Autocuration,,CHEMBL619827,,BAO_0000218,
4498,1,,0,4878,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618167,,BAO_0000218,
4499,1,178.0,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618168,,BAO_0000019,
4500,1,955.0,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618169,,BAO_0000019,
4501,1,,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618170,,BAO_0000019,
4502,1,160.0,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618171,,BAO_0000019,
4503,1,2113.0,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618172,,BAO_0000019,
4504,1,2107.0,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618173,,BAO_0000019,
4505,1,,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618174,,BAO_0000019,
4506,1,2106.0,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL875408,,BAO_0000019,
4507,1,,0,14465,Cavia porcellus,,22224,U,Autocuration,,CHEMBL839827,,BAO_0000218,
4508,1,,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618175,,BAO_0000019,
4509,1,,0,611,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618176,,BAO_0000218,
4510,1,,0,611,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618177,,BAO_0000218,
4511,1,,0,14465,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618178,,BAO_0000218,
4512,1,,0,4876,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618179,,BAO_0000218,
4513,1,,0,5689,Cavia porcellus,,22224,U,Autocuration,,CHEMBL873489,,BAO_0000019,
4514,1,,0,7515,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618180,,BAO_0000019,
4515,1,,0,17667,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618181,,BAO_0000218,
4516,1,,0,17667,Cavia porcellus,,22224,U,Autocuration,,CHEMBL618182,,BAO_0000218,
4517,1,,0,4727,Cricetulus griseus,,22224,U,Autocuration,,CHEMBL618183,,BAO_0000218,
4518,1,,1,10107,Mus musculus,,50594,N,Intermediate,,CHEMBL618184,,BAO_0000218,
4519,1,,1,10107,Mus musculus,,50594,N,Intermediate,,CHEMBL618185,,BAO_0000218,
4520,1,,1,10107,Mus musculus,,50594,N,Intermediate,,CHEMBL618186,,BAO_0000218,
4521,1,,1,10107,Mus musculus,,50594,N,Intermediate,,CHEMBL618187,,BAO_0000218,
4522,1,,1,10107,Mus musculus,,50594,N,Intermediate,,CHEMBL618188,,BAO_0000218,
4523,1,,1,10107,Mus musculus,,50594,N,Intermediate,,CHEMBL875409,,BAO_0000218,
4524,1,,1,10107,Mus musculus,,50594,N,Intermediate,,CHEMBL618189,,BAO_0000218,
4525,1,178.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618190,,BAO_0000218,
4526,1,178.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618191,,BAO_0000218,
4527,1,178.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618192,,BAO_0000218,
4528,1,10000001.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618193,,BAO_0000218,
4529,1,10000001.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618194,,BAO_0000218,
4530,1,10000001.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618195,,BAO_0000218,
4531,1,955.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618196,,BAO_0000218,
4532,1,955.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618197,,BAO_0000218,
4533,1,955.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618198,,BAO_0000218,
4534,1,948.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618199,,BAO_0000218,
4535,1,948.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618200,,BAO_0000218,
4536,1,948.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618201,,BAO_0000218,
4537,1,160.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618202,,BAO_0000218,
4538,1,160.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618203,,BAO_0000218,
4539,1,160.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618204,,BAO_0000218,
4540,1,2113.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618205,,BAO_0000218,
4541,1,2113.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618206,,BAO_0000218,
4542,1,2113.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618207,,BAO_0000218,
4543,1,2107.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618208,,BAO_0000218,
4544,1,2107.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618932,,BAO_0000218,
4545,1,2107.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618933,,BAO_0000218,
4546,1,2048.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618934,,BAO_0000218,
4547,1,2048.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618935,,BAO_0000218,
4548,1,2048.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618936,,BAO_0000218,
4549,1,2385.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618937,,BAO_0000218,
4550,1,2385.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL618938,,BAO_0000218,
4551,1,2385.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL619104,,BAO_0000218,
4552,1,2106.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL619105,,BAO_0000218,
4553,1,2106.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL619106,,BAO_0000218,
4554,1,2106.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL619107,,BAO_0000218,
4555,1,945.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL875410,,BAO_0000218,
4556,1,945.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL619108,,BAO_0000218,
4557,1,945.0,1,3655,Mus musculus,,50594,N,Intermediate,,CHEMBL619109,,BAO_0000218,
4558,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL619110,,BAO_0000218,
4559,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL619111,,BAO_0000218,
4560,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL619112,,BAO_0000218,
4561,1,,1,16597,Mus musculus,,50594,N,Intermediate,,CHEMBL619113,,BAO_0000218,
4562,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL619114,,BAO_0000218,
4563,1,,1,17764,Mus musculus,,50594,N,Intermediate,,CHEMBL619115,,BAO_0000218,
4564,1,,1,3830,Homo sapiens,,81034,N,Intermediate,,CHEMBL619116,478.0,BAO_0000219,
4565,1,,1,3829,Homo sapiens,,81034,N,Intermediate,,CHEMBL619117,478.0,BAO_0000219,
4566,1,,1,2040,Homo sapiens,,81034,N,Intermediate,,CHEMBL619118,478.0,BAO_0000219,
4567,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619119,478.0,BAO_0000219,
4568,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619120,478.0,BAO_0000219,
4569,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619121,478.0,BAO_0000219,
4570,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619122,478.0,BAO_0000219,
4571,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619123,478.0,BAO_0000219,
4572,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619124,478.0,BAO_0000219,
4573,1,,1,2859,Homo sapiens,,81034,N,Intermediate,,CHEMBL619125,478.0,BAO_0000219,
4574,1,,1,5618,Homo sapiens,,81034,N,Intermediate,,CHEMBL875411,478.0,BAO_0000219,
4575,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619126,478.0,BAO_0000219,
4576,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619127,478.0,BAO_0000219,
4577,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619128,478.0,BAO_0000219,
4578,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619129,478.0,BAO_0000219,
4579,1,,1,2113,Homo sapiens,,81034,N,Intermediate,,CHEMBL619130,478.0,BAO_0000219,
4580,1,,1,2113,Homo sapiens,,81034,N,Intermediate,,CHEMBL619131,478.0,BAO_0000219,
4581,1,,1,16745,Homo sapiens,,81034,N,Intermediate,,CHEMBL619132,478.0,BAO_0000219,
4582,1,,1,16597,Homo sapiens,,81034,N,Expert,,CHEMBL619133,478.0,BAO_0000218,
4583,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619134,478.0,BAO_0000219,
4584,1,,1,15684,Homo sapiens,,81034,N,Intermediate,,CHEMBL619135,478.0,BAO_0000219,
4585,1,,1,2040,Homo sapiens,,81034,N,Intermediate,,CHEMBL619136,478.0,BAO_0000219,
4586,1,,1,2040,Homo sapiens,,81034,N,Intermediate,,CHEMBL619137,478.0,BAO_0000219,
4587,1,,1,16165,Homo sapiens,,81034,N,Intermediate,,CHEMBL883713,478.0,BAO_0000219,
4588,1,,1,16165,Homo sapiens,,81034,N,Intermediate,,CHEMBL875412,478.0,BAO_0000219,
4589,1,,1,16597,Homo sapiens,,81034,N,Expert,,CHEMBL619138,478.0,BAO_0000218,
4590,1,,1,16597,Homo sapiens,,81034,N,Expert,,CHEMBL619262,478.0,BAO_0000218,
4591,1,,1,3992,Homo sapiens,,81034,N,Intermediate,,CHEMBL619139,478.0,BAO_0000219,
4592,1,,1,10553,Homo sapiens,,81034,N,Intermediate,,CHEMBL619140,478.0,BAO_0000219,
4593,1,,1,15608,Homo sapiens,,81034,N,Intermediate,,CHEMBL619141,478.0,BAO_0000219,
4594,1,,1,15608,Homo sapiens,,81034,N,Intermediate,,CHEMBL619142,478.0,BAO_0000219,
4595,1,,1,15608,Homo sapiens,,81034,N,Intermediate,,CHEMBL619143,478.0,BAO_0000219,
4596,1,,1,15608,Homo sapiens,,81034,N,Intermediate,,CHEMBL619144,478.0,BAO_0000219,
4597,1,,1,15608,Homo sapiens,,81034,N,Intermediate,,CHEMBL619145,478.0,BAO_0000219,
4598,1,,1,15608,Homo sapiens,,81034,N,Intermediate,,CHEMBL619146,478.0,BAO_0000219,
4599,1,,1,15569,Homo sapiens,,81034,N,Intermediate,,CHEMBL619147,478.0,BAO_0000219,
4600,1,,1,17420,Homo sapiens,,81034,N,Intermediate,,CHEMBL619148,478.0,BAO_0000219,
4601,1,,1,17420,Homo sapiens,,81034,N,Intermediate,,CHEMBL619149,478.0,BAO_0000219,
4602,1,,1,15099,Homo sapiens,,81034,N,Intermediate,,CHEMBL619150,478.0,BAO_0000219,
4603,1,,1,15099,Homo sapiens,,81034,N,Intermediate,,CHEMBL619151,478.0,BAO_0000219,
4604,1,,1,17672,Homo sapiens,,81034,N,Intermediate,,CHEMBL883794,478.0,BAO_0000219,
4605,1,,1,17672,Homo sapiens,,81034,N,Intermediate,,CHEMBL619152,478.0,BAO_0000219,
4606,1,,1,17270,Homo sapiens,,81034,N,Intermediate,,CHEMBL619153,478.0,BAO_0000219,
4607,1,,1,17270,Homo sapiens,,81034,N,Intermediate,,CHEMBL619154,478.0,BAO_0000219,
4608,1,,1,5574,Homo sapiens,,81034,N,Intermediate,,CHEMBL619155,478.0,BAO_0000219,
4609,1,,1,2113,Homo sapiens,,81034,N,Intermediate,,CHEMBL619156,478.0,BAO_0000219,
4610,1,,1,16913,Homo sapiens,,81034,N,Intermediate,,CHEMBL619157,478.0,BAO_0000219,
4611,1,,1,16913,Homo sapiens,,81034,N,Intermediate,,CHEMBL619797,478.0,BAO_0000219,
4612,1,,0,17839,Macaca mulatta,,22224,U,Autocuration,,CHEMBL619798,,BAO_0000218,
4613,1,,0,6821,monkey,,22224,U,Autocuration,,CHEMBL619799,,BAO_0000218,
4614,1,,0,6078,monkey,,22224,U,Autocuration,,CHEMBL619800,,BAO_0000218,
4615,1,,0,6535,monkey,,22224,U,Autocuration,,CHEMBL619801,,BAO_0000218,
4616,1,,0,4449,Macaca mulatta,,22224,U,Autocuration,,CHEMBL619802,,BAO_0000218,
4617,1,,0,6057,Macaca mulatta,,22224,U,Autocuration,,CHEMBL619803,,BAO_0000218,
4618,1,,0,5922,Macaca fascicularis,,22224,U,Autocuration,,CHEMBL619965,,BAO_0000218,
4619,1,,0,5940,monkey,,22224,U,Autocuration,,CHEMBL619966,,BAO_0000218,
4620,1,,0,6265,monkey,,22224,U,Autocuration,,CHEMBL619967,,BAO_0000218,
4621,1,,0,6265,monkey,,22224,U,Autocuration,,CHEMBL620073,,BAO_0000218,
4622,1,,0,6265,monkey,,22224,U,Autocuration,,CHEMBL620074,,BAO_0000218,
4623,1,,0,5940,monkey,,22224,U,Autocuration,,CHEMBL620075,,BAO_0000218,
4624,1,,0,5940,monkey,,22224,U,Autocuration,,CHEMBL620076,,BAO_0000218,
4625,1,,0,4514,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620077,,BAO_0000218,
4626,1,,0,5546,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620078,,BAO_0000218,
4627,1,,0,5553,Saimiri sciureus,,22224,U,Autocuration,,CHEMBL620079,,BAO_0000218,
4628,1,,0,6641,monkey,,22224,U,Autocuration,,CHEMBL620080,,BAO_0000218,
4629,1,,0,5472,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620081,,BAO_0000218,
4630,1,,0,5668,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620082,,BAO_0000218,
4631,1,,0,5711,monkey,,22224,U,Autocuration,,CHEMBL620083,,BAO_0000218,
4632,1,,0,5145,Macaca mulatta,,22224,U,Autocuration,,CHEMBL620084,,BAO_0000218,
4633,1,,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620085,,BAO_0000218,
4634,1,,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL874595,,BAO_0000218,
4635,1,,0,3249,Cercopithecidae,,22224,U,Autocuration,,CHEMBL873352,,BAO_0000218,
4636,1,,0,3249,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620086,,BAO_0000218,
4637,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620087,,BAO_0000218,
4638,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620088,,BAO_0000218,
4639,1,,0,5355,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620089,,BAO_0000218,
4640,1,,0,4809,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620090,,BAO_0000218,
4641,1,,0,4809,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620091,,BAO_0000218,
4642,1,,0,14294,Cercopithecidae,Microsomes,22224,U,Autocuration,,CHEMBL620092,,BAO_0000251,
4643,1,,0,14294,Cercopithecidae,Microsomes,22224,U,Autocuration,,CHEMBL620093,,BAO_0000251,
4644,1,,0,14294,Cercopithecidae,Microsomes,22224,U,Autocuration,,CHEMBL620094,,BAO_0000251,
4645,1,,0,14294,Cercopithecidae,Microsomes,22224,U,Autocuration,,CHEMBL620095,,BAO_0000251,
4646,1,,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620096,,BAO_0000218,
4647,1,,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620097,,BAO_0000218,
4648,1,,0,11271,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620098,,BAO_0000019,
4649,1,,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620099,,BAO_0000218,
4650,1,,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620100,,BAO_0000218,
4651,1,,0,6821,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620101,,BAO_0000019,
4652,1,,0,17267,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620102,,BAO_0000019,
4653,1,1969.0,0,5819,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620103,,BAO_0000366,
4654,1,1969.0,0,5819,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620104,,BAO_0000366,
4655,1,,0,1916,Cercopithecidae,,22224,U,Autocuration,,CHEMBL874596,,BAO_0000218,
4656,1,,0,17509,Cercopithecidae,,22224,U,Autocuration,,CHEMBL873490,,BAO_0000218,
4657,1,,0,1399,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620105,,BAO_0000019,
4658,1,,0,1916,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620780,,BAO_0000218,
4659,1,,0,4809,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620781,,BAO_0000218,
4660,1,,0,5546,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620956,,BAO_0000218,
4661,1,1088.0,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620957,,BAO_0000218,
4662,1,1088.0,0,3443,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620958,,BAO_0000218,
4663,1,,0,4257,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620959,,BAO_0000218,
4664,1,,0,6221,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620960,,BAO_0000218,
4665,1,,0,5472,Cercopithecidae,,22224,U,Autocuration,,CHEMBL620961,,BAO_0000218,
4666,1,,0,4727,Cricetulus griseus,,22224,U,Autocuration,,CHEMBL620962,,BAO_0000218,
4667,1,,0,4727,Cricetulus griseus,,22224,U,Autocuration,,CHEMBL620963,,BAO_0000218,
4668,1,,0,4727,Cricetulus griseus,,22224,U,Autocuration,,CHEMBL620964,,BAO_0000218,
4669,1,,0,4727,Cricetulus griseus,,22224,U,Autocuration,,CHEMBL620965,,BAO_0000218,
4670,1,,0,4727,Cricetulus griseus,,22224,U,Autocuration,,CHEMBL620966,,BAO_0000218,
4671,1,178.0,0,4727,Cricetulus griseus,,22224,U,Autocuration,,CHEMBL620967,,BAO_0000221,
4672,1,,0,1452,Sus scrofa,,22224,U,Autocuration,,CHEMBL620968,,BAO_0000019,
4673,1,,0,1452,Sus scrofa,,22224,U,Autocuration,,CHEMBL874597,,BAO_0000019,
4674,1,,0,1452,Sus scrofa,,22224,U,Autocuration,,CHEMBL620969,,BAO_0000019,
4675,1,,0,1452,Sus scrofa,,22224,U,Autocuration,,CHEMBL620970,,BAO_0000019,
4676,1,,9,11706,Homo sapiens,,235,D,Expert,,CHEMBL620971,,BAO_0000357,
4677,1,,0,1916,Homo sapiens,,22224,U,Autocuration,,CHEMBL620972,,BAO_0000218,
4678,1,,0,17791,Homo sapiens,,22224,U,Autocuration,,CHEMBL620973,,BAO_0000019,
4679,1,,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618243,,BAO_0000019,
4680,1,,0,6567,Homo sapiens,,22224,U,Autocuration,,CHEMBL618244,,BAO_0000019,
4681,1,,0,6567,Homo sapiens,,22224,U,Autocuration,,CHEMBL618245,,BAO_0000019,
4682,1,,0,6567,Homo sapiens,,22224,U,Autocuration,,CHEMBL618246,,BAO_0000019,
4683,1,,0,6567,Homo sapiens,,22224,U,Autocuration,,CHEMBL618247,,BAO_0000019,
4684,1,,0,17791,Homo sapiens,,22224,U,Autocuration,,CHEMBL618248,,BAO_0000218,
4685,1,1088.0,0,7766,Homo sapiens,,22224,U,Autocuration,,CHEMBL618249,,BAO_0000019,
4686,1,,0,6852,Homo sapiens,,22224,U,Autocuration,,CHEMBL618250,,BAO_0000019,
4687,1,,0,6852,Homo sapiens,,22224,U,Autocuration,,CHEMBL874598,,BAO_0000019,
4688,1,,0,6852,Homo sapiens,,22224,U,Autocuration,,CHEMBL618251,,BAO_0000019,
4689,1,,0,6852,Homo sapiens,,22224,U,Autocuration,,CHEMBL618252,,BAO_0000019,
4690,1,,0,6852,Homo sapiens,,22224,U,Autocuration,,CHEMBL618253,,BAO_0000019,
4691,1,,0,6852,Homo sapiens,,22224,U,Autocuration,,CHEMBL618254,,BAO_0000019,
4692,1,,0,6852,Homo sapiens,,22224,U,Autocuration,,CHEMBL618255,,BAO_0000019,
