doc_id,relationship_type,assay_strain,src_assay_id,assay_cell_type,assay_test_type,tid,confidence_score,curated_by,assay_subcellular_fraction,assay_id,assay_type,assay_tissue,variant_id,src_id,bao_format,description,cell_id,assay_category,tissue_id,assay_organism,chembl_id,assay_tax_id
5963,D,,,,In vitro,121,9,Expert,,3528,B,,,1,BAO_0000219,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,,,,Homo sapiens,CHEMBL619198,9606.0
5963,D,,,,In vitro,121,9,Expert,,3529,B,,,1,BAO_0000219,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,,,,Homo sapiens,CHEMBL875081,9606.0
5030,H,,,,,18065,8,Autocuration,,3530,B,,,1,BAO_0000357,Ability to compete with radioactive ligands specific to the Serotonergic 5-HT receptor at 10 uM; NA means compound failed to compete,,,,,CHEMBL884712,
15796,H,,,,,121,8,Expert,,3531,B,,,1,BAO_0000357,Inhibition of 5-hydroxytryptamine reuptake,,,,,CHEMBL884710,
15413,H,,,,,18065,8,Autocuration,,3532,F,,,1,BAO_0000019,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding",,,,,CHEMBL619199,
15413,H,,,,,18065,8,Autocuration,,3533,F,,,1,BAO_0000019,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 1)",,,,,CHEMBL619200,
15413,H,,,,,18065,8,Autocuration,,3534,F,,,1,BAO_0000019,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 2)",,,,,CHEMBL619201,
12409,H,,,,,18065,8,Autocuration,,3535,F,,,1,BAO_0000019,Tested for 5-hydroxytryptamine receptor uptake,,,,,CHEMBL619202,
16909,D,,,CHO,,51,9,Expert,,3536,B,,,1,BAO_0000219,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,449.0,,,Homo sapiens,CHEMBL619203,9606.0
16909,D,,,,,51,9,Expert,,3537,F,,,1,BAO_0000019,Antagonistic affinity tested against isolated human cloned alpha-1d adrenoceptor subtype,,,,Homo sapiens,CHEMBL619204,9606.0
15629,H,,,,,10576,8,Autocuration,,3538,B,,,1,BAO_0000249,In vitro binding affinity towards 5-hydroxytryptamine receptor 1A receptor by using [3H]8-OH-DPAT in rat hippocampal membranes.,,,,Homo sapiens,CHEMBL619205,9606.0
15629,H,,,,,10576,8,Autocuration,,3539,B,,,1,BAO_0000357,Tested in vitro for % inhibition against 5-hydroxytryptamine receptor 1A,,,,,CHEMBL619206,
15629,H,,,,,10576,8,Expert,,3540,B,,,1,BAO_0000249,In vitro binding affinity at 5-hydroxytryptamine receptor 1A receptor in rat hippocampal membranes by [3H]8-OH-DPAT displacement.,,,,,CHEMBL619207,
10034,H,,,,,10825,8,Autocuration,,3541,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 0.10 umol/kg,,,2435.0,,CHEMBL619208,
10034,H,,,,,10825,8,Autocuration,,3542,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 10 umol/kg,,,2435.0,,CHEMBL619209,
10034,H,,,,,10825,8,Autocuration,,3543,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 0.32 umol/kg,,,2435.0,,CHEMBL619210,
10034,H,,,,,10825,8,Autocuration,,3544,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 3.2 umol/kg,,,2435.0,,CHEMBL619211,
10034,H,,,,,10825,8,Autocuration,,3545,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 32 umol/kg,,,2435.0,,CHEMBL619212,
10034,H,,,,,10825,8,Autocuration,,3546,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 0.032 umol/kg,,,2435.0,,CHEMBL620681,
10034,H,,,,,10825,8,Autocuration,,3547,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 1.0 umol/kg,,,2435.0,,CHEMBL620682,
10034,H,,,,,10825,8,Autocuration,,3548,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 10 umol/kg,,,2435.0,,CHEMBL620683,
10034,H,,,,,10825,8,Autocuration,,3549,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 100 umol/kg,,,2435.0,,CHEMBL620684,
10034,H,,,,,10825,8,Autocuration,,3550,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 3.2 umol/kg,,,2435.0,,CHEMBL620685,
10034,H,,,,,10825,8,Autocuration,,3551,F,Striatum,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 32 umol/kg,,,2435.0,,CHEMBL620686,
10034,H,,,,,10825,8,Autocuration,,3552,F,Limbic system,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.032 umol/kg,,,349.0,,CHEMBL620687,
10034,H,,,,,10825,8,Autocuration,,3553,F,Limbic system,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.10 umol/kg,,,349.0,,CHEMBL620688,
10034,H,,,,,10825,8,Autocuration,,3554,F,Limbic system,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.32 umol/kg,,,349.0,,CHEMBL620689,
10034,H,,,,,10825,8,Autocuration,,3555,F,Limbic system,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 1.0 umol/kg,,,349.0,,CHEMBL620690,
10034,H,,,,,10825,8,Autocuration,,3556,F,Limbic system,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 10 umol/kg,,,349.0,,CHEMBL620691,
10034,H,,,,,10825,8,Autocuration,,3557,F,Limbic system,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 100 umol/kg,,,349.0,,CHEMBL620692,
10034,H,,,,,10825,8,Autocuration,,3558,F,Limbic system,,1,BAO_0000019,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 3.2 umol/kg,,,349.0,,CHEMBL620693,
1274,H,,,,,168,8,Expert,,3559,B,,,1,BAO_0000357,Binding affinity against 5-hydroxytryptamine 4 receptor,,,,,CHEMBL620694,
17358,H,,,,,168,8,Autocuration,,3560,F,,,1,BAO_0000019,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,,,,CHEMBL857986,
14532,H,,,,,168,8,Autocuration,,3561,B,,,1,BAO_0000357,Inhibitory activity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand at 10e-5 M concentration,,,,,CHEMBL620695,
16989,H,,,,,168,8,Expert,,3562,B,,,1,BAO_0000357,Binding affinity towards Serotonin 5-hydroxytryptamine 4 receptor,,,,,CHEMBL620696,
17200,H,,,,,168,8,Autocuration,,3563,B,,,1,BAO_0000357,Inhibitory constant against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 radioligand,,,,,CHEMBL620697,
15779,H,,,,,168,8,Autocuration,,3564,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 4 receptor,,,,,CHEMBL620698,
15779,H,,,,,168,8,Autocuration,,3565,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,,,,,CHEMBL620699,
15779,H,,,,,168,8,Autocuration,,3566,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,,,,,CHEMBL620700,
15650,H,,,COS-7,,168,8,Autocuration,,3567,B,,,1,BAO_0000219,Binding affinity was determined against cloned 5-hydroxytryptamine 4A receptor isoform expressed in COS-7 cells,643.0,,,,CHEMBL620701,
15650,H,,,COS-7,,168,8,Autocuration,,3568,B,,,1,BAO_0000219,Binding affinity was determined against cloned 5-hydroxytryptamine 4B receptor isoform expressed in COS-7 cells,643.0,,,,CHEMBL875082,
15650,H,,,COS-7,,168,8,Autocuration,,3569,B,,,1,BAO_0000219,Binding affinity was determined against cloned 5-hydroxytryptamine 4C receptor isoform expressed in COS-7 cells,643.0,,,,CHEMBL620702,
15650,H,,,COS-7,,168,8,Autocuration,,3570,B,,,1,BAO_0000219,Binding affinity was determined against cloned 5-hydroxytryptamine 4D receptor isoform expressed in COS-7 cells,643.0,,,,CHEMBL620703,
17046,H,,,C6,,168,8,Autocuration,,3571,B,,,1,BAO_0000219,Binding affinity of compound towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,673.0,,,,CHEMBL620704,
17046,H,,,C6,,168,8,Expert,,3572,B,,,1,BAO_0000219,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,673.0,,,,CHEMBL620705,
15650,H,,,C6,,168,8,Expert,,3573,B,,,1,BAO_0000219,Binding affinity was determined against cloned 5-hydroxytryptamine 4E receptor isoform expressed in C6 glial cells incubated with 0.2 nM [3H]GR-113808,673.0,,,,CHEMBL620706,
17046,H,,,C6,,168,8,Expert,,3574,B,,,1,BAO_0000219,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand; Not determined,673.0,,,,CHEMBL620707,
17066,H,,,,,10624,8,Expert,,3575,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 5 receptor,,,,,CHEMBL620708,
17200,H,,,,,105,8,Autocuration,,3576,B,,,1,BAO_0000357,Inhibitory constant against human 5-hydroxytryptamine 5A receptor using [3H]LSD radioligand,,,,,CHEMBL620709,
16146,D,,,,,10624,9,Expert,,3577,B,,,1,BAO_0000357,Binding affinity against 5-hydroxytryptamine 5A receptor,,,,Homo sapiens,CHEMBL620710,9606.0
15250,H,,,CHO,,10624,8,Autocuration,,3578,B,,,1,BAO_0000219,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 5A receptor stably expressed in CHO cells,449.0,,,,CHEMBL620711,
6491,D,,,,,10624,9,Expert,,3579,B,,,1,BAO_0000357,Affinity towards human 5-hydroxytryptamine 5A serotonin receptor,,,,Homo sapiens,CHEMBL620712,9606.0
17066,D,,,,,10624,9,Expert,,3580,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 5A receptor,,,,Homo sapiens,CHEMBL620713,9606.0
17066,D,,,,,10624,9,Expert,,3581,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 5A receptor was evaluated using [3H]-5-CT as radioligand,,,,Homo sapiens,CHEMBL620714,9606.0
4234,D,,,,,10624,9,Expert,,3582,B,,,1,BAO_0000357,Binding affinity to cloned human 5-hydroxytryptamine 5A receptor,,,,Homo sapiens,CHEMBL620715,9606.0
6013,H,,,,,10624,8,Autocuration,,3583,B,,,1,BAO_0000357,Binding affinity towards 5-HT5A receptor,,,,,CHEMBL620716,
17175,H,,,,,10624,8,Expert,,3584,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,,,,,CHEMBL620717,
15818,H,,,,,10624,8,Autocuration,,3585,B,,,1,BAO_0000357,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 5A receptor,,,,,CHEMBL618072,
6166,H,,,,,10624,8,Autocuration,,3586,B,,,1,BAO_0000357,Binding affinity towards cloned human 5-HT5A receptor was determined,,,,,CHEMBL857987,
15779,H,,,HEK293,,10624,8,Autocuration,,3587,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,722.0,,,,CHEMBL618073,
15779,H,,,HEK293,,10624,8,Autocuration,,3588,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand;ND means no data.,722.0,,,,CHEMBL618074,
5213,H,,,HEK293,,10624,8,Autocuration,,3589,B,,,1,BAO_0000219,Compound was tested for its binding affinity in 5-hydroxytryptamine 5A receptor (using human cloned receptors in HEK 293 and [3H]5-CTas a radioligand ),722.0,,,,CHEMBL618075,
17066,D,,,,,10625,9,Expert,,3590,B,,,1,BAO_0000357,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor,,,,Mus musculus,CHEMBL618076,10090.0
17066,D,,,,,10625,9,Expert,,3591,B,,,1,BAO_0000357,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [125I]-2-iodo LSD as radioligand,,,,Mus musculus,CHEMBL618077,10090.0
17066,D,,,,,10625,9,Expert,,3592,B,,,1,BAO_0000357,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [3H]- LSD as radioligand,,,,Mus musculus,CHEMBL618078,10090.0
17066,D,,,,,10625,9,Expert,,3593,B,,,1,BAO_0000357,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [3H]LSD as radioligand,,,,Mus musculus,CHEMBL881821,10090.0
17066,D,,,,,10625,9,Expert,,3594,B,,,1,BAO_0000357,Binding affinity towards murine 5-hydroxytryptamine 5A receptor,,,,Mus musculus,CHEMBL618079,10090.0
17175,H,,,,,10625,8,Expert,,3595,B,,,1,BAO_0000357,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor using LSD as radioligand,,,,,CHEMBL618080,
16190,H,,,HEK293,,10576,8,Autocuration,,3596,B,,,1,BAO_0000219,Binding affinity against 5-hydroxytryptamine 5A receptor in HEK 293 cells was determined using [3H]LSD as radioligand,722.0,,,,CHEMBL618081,
16190,H,,,HEK293,,10626,8,Autocuration,,3597,B,,,1,BAO_0000219,Binding affinity against 5-hydroxytryptamine 5A receptor in HEK 293 cells was determined using [3H]LSD as radioligand,722.0,,,,CHEMBL618082,
4820,H,,,,,10624,8,Expert,,3598,B,,,1,BAO_0000357,Binding affinity towards 5-HT5a receptor,,,,,CHEMBL618083,
17066,D,,,,,10624,9,Expert,,3599,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 5A receptor,,,,Homo sapiens,CHEMBL618084,9606.0
17066,H,,,,,10624,8,Expert,,3600,B,,,1,BAO_0000357,Binding affinity for rodent 5-hydroxytryptamine 5A receptor,,,,,CHEMBL618085,
17175,H,,,,,10624,8,Expert,,3601,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 5A receptor using lysergic acid diethylamide (LSD) as radioligand,,,,,CHEMBL618086,
16633,H,,,,,10624,8,Autocuration,,3602,B,,,1,BAO_0000357,Binding affinities against 5-hydroxytryptamine 5A receptor,,,,,CHEMBL875092,
16633,H,,,,,10624,8,Autocuration,,3603,B,,,1,BAO_0000357,Binding affinities towards 5-hydroxytryptamine 5A receptor,,,,,CHEMBL618087,
16700,H,,,,,10624,8,Autocuration,,3604,B,,,1,BAO_0000357,The binding affinity towards 5-hydroxytryptamine 5A receptor; No affinity,,,,,CHEMBL872926,
4639,H,,,,,104714,4,Autocuration,,3605,F,,,1,BAO_0000019,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 0.01 uM,,,,Cavia porcellus,CHEMBL618088,10141.0
5486,H,,,,,104714,4,Autocuration,,3606,B,,,1,BAO_0000223,Binding affinity towards 5-HT3 receptor by the displacement of [3H]GR-65630] in human recombinant receptors in mammalian cell,,,,,CHEMBL618089,
16146,D,,,,,10627,9,Expert,,3607,B,,,1,BAO_0000357,Inhibition of human 5-hydroxytryptamine 6 receptor,,,,Homo sapiens,CHEMBL618090,9606.0
17273,D,,,,,10627,9,Expert,,3608,B,,,1,BAO_0000357,Binding affinity towards 5-hydroxytryptamine 6 receptor using [3H]- LSD as radioligand,,,,Homo sapiens,CHEMBL618091,9606.0
17687,H,,,,,10627,8,Autocuration,,3609,B,,,1,BAO_0000357,Inhibition against human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL618092,
6491,D,,,,,10627,9,Expert,,3610,B,,,1,BAO_0000357,Affinity towards human 5-hydroxytryptamine 6 serotonin receptor,,,,Homo sapiens,CHEMBL618093,9606.0
16190,H,,,HeLa,,10627,8,Expert,,3611,B,,,1,BAO_0000219,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,308.0,,,,CHEMBL618094,
17066,D,,,,,10627,9,Expert,,3612,B,,,1,BAO_0000357,Binding affinity towards [3H]LSD-labeled human 5-hydroxytryptamine 6 receptor,,,,Homo sapiens,CHEMBL618095,9606.0
17066,D,,,,,10627,9,Expert,,3613,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,Homo sapiens,CHEMBL875093,9606.0
17066,D,,,,,10627,9,Expert,,3614,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [125I]-2-iodo LSD as radioligand,,,,Homo sapiens,CHEMBL618096,9606.0
17066,D,,,,,10627,9,Expert,,3615,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [3H]-LSD as radioligand,,,,Homo sapiens,CHEMBL618118,9606.0
3555,D,,,,,10627,9,Expert,,3616,B,,,1,BAO_0000357,Binding affinity against 5-hydroxytryptamine 6 receptor,,,,Homo sapiens,CHEMBL618119,9606.0
5808,H,,,,,10627,8,Expert,,3617,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL618120,
6013,H,,,,,10627,8,Autocuration,,3618,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL618121,
15818,H,,,HEK293,,10627,8,Expert,,3619,B,,,1,BAO_0000219,"Binding affinity for human 5-hydroxytryptamine 6 receptor expressed in HEK 293 human embryonic kidney cells, [3H]-lysergic acid diethylamide as radioligand",722.0,,,,CHEMBL618122,
16209,H,,,,,10627,8,Autocuration,,3620,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor using [3H]LSD as radioligand,,,,,CHEMBL618123,
3935,H,,,HEK293,,10627,8,Expert,,3621,B,,,1,BAO_0000219,Binding affinity against human 5-hydroxytryptamine 6 receptor stably transfected to HEK 293 human embryonic kidney cells using [3H]-lysergic acid diethylamide as radioligand,722.0,,,,CHEMBL618124,
15818,H,,,,,10627,8,Autocuration,,3622,B,,,1,BAO_0000357,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL618125,
3805,D,,,HEK293,,10627,9,Expert,,3623,B,,,1,BAO_0000219,Displacement of [3H]LSD from human 5-hydroxytryptamine 6 receptor expressed in HEK 293 cells,722.0,,,Homo sapiens,CHEMBL618126,9606.0
16441,H,,,,,10627,8,Expert,,3624,B,,,1,BAO_0000019,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD,,,,,CHEMBL618236,
16441,H,,,,,10627,8,Expert,,3625,B,,,1,BAO_0000019,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD; ND is No Data.,,,,,CHEMBL618237,
6786,H,,,COS-7,,10627,8,Expert,,3626,B,,,1,BAO_0000219,Ability to displace [3H]LSD from human 5-hydroxytryptamine 6 receptor transiently expressed in COS-7 cells,643.0,,,,CHEMBL618238,
4234,D,,,,,10627,9,Expert,,3627,B,,,1,BAO_0000357,In vitro binding affinity to human 5-hydroxytryptamine 6 receptor,,,,Homo sapiens,CHEMBL618239,9606.0
17085,H,,,,,10627,8,Autocuration,,3628,B,,,1,BAO_0000019,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL618240,
17200,H,,,,,10627,8,Autocuration,,3629,B,,,1,BAO_0000357,Inhibitory constant against human 5-hydroxytryptamine 6 receptor using [3H]LSD radioligand,,,,,CHEMBL618241,
17451,H,,,HEK293,,10627,8,Autocuration,,3630,B,,,1,BAO_0000219,Antagonism assessed in a functional cAMP binding assay using 5-CT to stimulate human 5-hydroxytryptamine 6 receptor expressed in HEK 293 cells,722.0,,,,CHEMBL859399,
3935,H,,,,,10627,8,Autocuration,,3631,F,,,1,BAO_0000019,The compound was tested for antagonist activity by inhibition of human 5-HT6 stimulated adenylate cyclase,,,,,CHEMBL618242,
5033,H,,,,,10627,8,Autocuration,,3632,B,,,1,BAO_0000357,Ability to displace the radioligand [3H]LSD from human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL857991,
4540,H,,,,,10627,8,Expert,,3633,B,,,1,BAO_0000357,Binding affinity against human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL619951,
4540,D,,,HeLa,,10627,9,Expert,,3634,B,,,1,BAO_0000219,Binding affinity to human cloned 5-HT6 receptor in HeLa cells using [3H]- LSD as radioligand,308.0,,,Homo sapiens,CHEMBL619952,9606.0
4540,D,,,HeLa,,10627,9,Expert,,3635,B,,,1,BAO_0000219,Binding affinity to human cloned 5-hydroxytryptamine 6 receptor in HeLa cells using [3H]- LSD as radioligand,308.0,,,Homo sapiens,CHEMBL619953,9606.0
17296,H,,,HeLa,,10627,8,Autocuration,,3636,B,,,1,BAO_0000219,Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells,308.0,,,,CHEMBL619954,
17296,H,,,HeLa,,10627,8,Autocuration,,3637,B,,,1,BAO_0000219,Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells using [3H]LSD as radioligand,308.0,,,,CHEMBL619955,
17296,H,,,HeLa,,10627,8,Autocuration,,3638,B,,,1,BAO_0000219,Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells using [3H]LSD as radioligand,308.0,,,,CHEMBL619956,
15779,H,,,CHO,,10627,8,Autocuration,,3639,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand,449.0,,,,CHEMBL619957,
15779,H,,,HEK293,,10627,8,Autocuration,,3640,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,722.0,,,,CHEMBL619958,
15779,H,,,HEK293,,10627,8,Autocuration,,3641,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand; ND means no data.,722.0,,,,CHEMBL620627,
15779,H,,,HEK293,,10627,8,Autocuration,,3642,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand;ND means no data.,722.0,,,,CHEMBL620628,
15779,H,,,HeLa,,10627,8,Autocuration,,3643,B,,,1,BAO_0000219,Binding affinity towards 5-hydroxytryptamine 6 receptor (human cloned receptor) in HeLa cells using [3H]LSD as radioligand;ND means no data.,308.0,,,,CHEMBL620629,
6166,H,,,,,10627,8,Autocuration,,3644,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620630,
17451,H,,,HeLa,,10627,8,Autocuration,,3645,B,,,1,BAO_0000219,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD as radioligand,308.0,,,,CHEMBL620782,
15316,H,,,,,10627,8,Autocuration,,3646,B,,,1,BAO_0000357,Compound was evaluated for its ability to displace [3H]LSD binding from human recombinant 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620783,
4199,H,,,,,10627,8,Expert,,3647,B,,,1,BAO_0000357,Binding affinity against human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620784,
15146,H,,,HeLa,,10627,8,Expert,,3648,B,,,1,BAO_0000219,Binding affinity against human cloned 5-hydroxytryptamine 6 receptor in HeLa cells using [3H]LSD,308.0,,,,CHEMBL620785,
5213,H,,,,,10627,8,Autocuration,,3649,B,,,1,BAO_0000357,Compound was tested for its binding affinity in 5-hydroxytryptamine 6 receptor (using human cloned receptors in HeLa and [3H]LSD as a radioligand ),,,,,CHEMBL857992,
16429,H,,,,,10627,8,Autocuration,,3650,B,,,1,BAO_0000219,In vitro binding affinity at human recombinant 5-hydroxytryptamine 6 receptor in mammalian cells using 3[H]LSD as the radioligand,,,,,CHEMBL620786,
14818,H,,,HeLa,,10627,8,Autocuration,,3651,B,,,1,BAO_0000219,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 6 receptor in HeLa cells using [3H]5-LSD.,308.0,,,,CHEMBL620787,
4829,H,,,HeLa,,10627,8,Autocuration,,3652,B,,,1,BAO_0000219,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]5-LSD as radioligand; n=3",308.0,,,,CHEMBL620788,
4829,H,,,HeLa,,10627,8,Autocuration,,3653,B,,,1,BAO_0000219,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]5-LSD as radioligand; n=9",308.0,,,,CHEMBL620789,
4829,H,,,HeLa,,10627,8,Autocuration,,3654,B,,,1,BAO_0000219,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 6 receptor in HeLa cells, using [3H]LSD as radioligand; n=3",308.0,,,,CHEMBL620790,
15250,H,,,CHO,,10628,8,Autocuration,,3655,B,,,1,BAO_0000219,Compound was tested for the displacement of [3H]5-HT binding to cloned rat 5-hydroxytryptamine 6 receptor stably expressed in CHO cells,449.0,,,,CHEMBL620791,
14423,H,,,,,10628,8,Autocuration,,3656,B,,,1,BAO_0000019,Binding affinity against 5-hydroxytryptamine 6 receptor from CHO cell membranes using [3H]5-HT as the radioligand.,,,,,CHEMBL620792,
15086,H,,,,,10628,8,Autocuration,,3657,B,,,1,BAO_0000357,The compound was tested for binding affinity against 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620793,
4342,H,,,,,10628,8,Autocuration,,3658,B,,,1,BAO_0000357,Binding affinity of compound towards serotonin 5-hydroxytryptamine 6 receptor was determined,,,,,CHEMBL620794,
16190,D,,,HeLa,,10627,9,Autocuration,,3659,B,,,1,BAO_0000219,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells,308.0,,,Homo sapiens,CHEMBL620795,9606.0
4820,H,,,,,10627,8,Expert,,3660,B,,,1,BAO_0000357,Binding affinity towards human 5-hydroxytryptamine 6 receptor,,,,,CHEMBL620796,
4639,H,,,,,10627,8,Autocuration,,3661,B,,,1,BAO_0000357,Percentage of displacement at 5-hydroxytryptamine 6 receptor at 10e-8 M,,,,,CHEMBL620797,
