payment_id,customer_id,staff_id,rental_id,amount,payment_date
12702,470,2,6703,4.99,2005-07-12 12:50:19
10983,406,2,5263,0.99,2005-07-09 14:10:36
14521,539,2,9250,0.99,2005-07-30 14:18:16
7713,285,1,5683,9.99,2005-07-10 08:52:13
8911,330,2,2885,0.99,2005-06-20 01:33:42
14308,532,1,1694,4.99,2005-06-16 12:40:23
215,8,1,4503,3.99,2005-07-08 02:17:12
7166,265,2,7414,1.99,2005-07-27 16:46:07
6955,257,2,15968,0.99,2005-08-23 19:51:29
2792,103,2,14064,2.99,2005-08-20 22:39:16
2,1,1,573,0.99,2005-05-28 10:35:23
8318,306,1,12225,7.99,2005-08-18 03:00:11
1966,72,2,13660,4.99,2005-08-20 08:05:56
5874,216,2,14638,2.99,2005-08-21 19:01:36
5688,210,1,953,2.99,2005-05-30 16:34:02
13149,487,2,8689,2.99,2005-07-29 16:38:58
15369,574,1,1817,0.99,2005-06-16 21:20:52
5875,216,2,14726,4.99,2005-08-21 22:08:52
8869,328,1,13907,3.99,2005-08-20 16:17:27
12019,445,2,14673,2.99,2005-08-21 20:01:18
9678,358,1,10482,4.99,2005-08-01 10:17:47
5764,212,2,10273,4.99,2005-08-01 03:14:47
4440,163,2,11623,2.99,2005-08-17 04:15:47
948,34,1,13371,4.99,2005-08-19 21:21:47
1579,57,2,6649,4.99,2005-07-12 10:51:09
5547,204,2,14163,4.99,2005-08-21 02:56:52
7187,266,2,3585,0.99,2005-07-06 04:22:36
14353,533,2,7555,4.99,2005-07-27 22:17:05
9263,342,1,13755,2.99,2005-08-20 11:18:53
7735,286,1,1690,8.99,2005-06-16 12:24:18
3841,142,2,8513,2.99,2005-07-29 09:52:59
6539,242,1,1483,4.99,2005-06-15 21:21:58
3953,146,2,2099,2.99,2005-06-17 18:47:26
15033,561,1,6435,0.99,2005-07-12 00:16:19
6544,242,2,3604,0.99,2005-07-06 05:25:22
12594,467,1,7611,2.99,2005-07-28 00:11:47
12295,455,2,8291,2.99,2005-07-29 02:28:25
10217,377,1,9564,0.99,2005-07-31 02:31:37
9849,364,2,10290,5.99,2005-08-01 03:39:50
2355,86,2,15099,4.99,2005-08-22 11:49:16
6228,231,1,5560,5.99,2005-07-10 03:13:24
12485,462,1,8282,0.99,2005-07-29 01:49:04
12224,452,1,14175,4.99,2006-02-14 15:16:03
3401,126,1,9492,6.99,2005-07-30 23:52:21
2303,85,2,908,4.99,2005-05-30 10:38:37
14939,558,2,3451,10.99,2005-06-21 21:10:39
10612,391,2,11434,2.99,2005-08-02 20:13:14
12499,462,1,15943,2.99,2005-08-23 18:49:32
13212,490,1,3476,4.99,2005-07-05 23:02:37
1398,51,1,5230,2.99,2005-07-09 12:30:23
11000,406,1,11603,4.99,2005-08-17 03:22:10
7570,279,1,11515,2.99,2005-08-16 23:54:34
6300,234,2,3185,6.99,2005-06-20 22:58:01
4759,175,2,14507,4.99,2005-08-21 14:32:45
3381,125,1,12075,4.99,2005-08-17 21:54:55
14550,540,2,14910,0.99,2005-08-22 04:50:52
6747,250,1,5998,2.99,2005-07-11 01:20:46
8768,324,1,9651,4.99,2005-07-31 05:48:49
10698,395,1,3310,0.99,2005-06-21 08:04:51
11529,426,1,12822,4.99,2005-08-19 01:15:24
2119,78,2,4778,0.99,2005-07-08 15:51:51
11979,444,2,4648,6.99,2005-07-08 09:31:27
9375,347,1,4232,5.99,2005-07-07 12:49:12
5840,215,2,4940,8.99,2005-07-08 22:36:06
6112,227,1,1679,2.99,2005-06-16 11:11:01
14921,557,2,6898,0.99,2005-07-12 21:39:04
7317,270,1,10461,7.99,2005-08-01 09:32:53
5887,217,2,5762,3.99,2005-07-10 12:48:01
14309,532,2,2821,3.99,2005-06-19 20:26:52
5111,188,2,7042,0.99,2005-07-27 03:20:18
12167,451,1,2909,3.99,2005-06-20 03:19:10
4948,182,2,161,0.99,2005-05-26 01:51:48
2613,96,2,11864,4.99,2005-08-17 14:02:01
11930,442,2,7427,2.99,2005-07-27 17:20:16
893,32,2,6450,2.99,2005-07-12 00:49:05
13643,506,1,7020,0.99,2005-07-27 02:24:27
6861,254,1,11665,6.99,2005-08-17 05:36:57
1503,54,2,11887,2.99,2005-08-17 15:03:13
5961,220,2,9455,10.99,2005-07-30 22:20:29
8985,332,2,15194,0.99,2005-08-22 16:07:34
15364,573,1,12791,0.99,2005-08-19 00:17:09
12803,473,2,11421,7.99,2005-08-02 19:51:53
7992,295,1,4432,1.99,2005-07-07 22:40:02
11708,434,1,11242,3.99,2005-08-02 13:32:00
569,21,2,13399,4.99,2005-08-19 22:09:28
15482,577,2,15480,2.99,2005-08-23 01:57:20
617,23,2,8718,0.99,2005-07-29 17:41:14
6772,251,2,7338,8.99,2005-07-27 14:13:34
4597,169,1,11898,5.99,2005-08-17 15:24:12
13718,509,2,5008,2.99,2005-07-09 01:31:42
10678,394,1,4307,6.99,2005-07-07 17:20:39
2499,91,1,15122,1.99,2005-08-22 12:47:45
3726,138,1,5378,0.99,2005-07-09 19:05:56
15305,571,1,10227,2.99,2005-08-01 01:42:22
6608,244,1,10152,5.99,2005-07-31 22:28:05
5792,213,2,9150,6.99,2005-07-30 10:49:32
1335,49,2,1688,0.99,2005-06-16 12:11:20
14418,535,1,12233,0.99,2005-08-18 03:16:54
6338,235,2,12332,2.99,2005-08-18 06:51:05
10762,397,2,12329,1.99,2005-08-18 06:44:30
11298,418,1,3805,0.99,2005-07-06 15:08:42
12653,469,2,936,1.99,2005-05-30 13:52:49
14973,559,1,7169,1.99,2005-07-27 07:51:39
8918,330,2,5149,2.99,2005-07-09 08:28:23
14108,524,2,7014,8.99,2005-07-27 02:14:40
2440,89,1,15845,2.99,2005-08-23 15:38:34
3013,112,1,9830,5.99,2005-07-31 11:59:05
879,32,2,803,4.99,2005-05-29 17:52:30
11017,407,2,8571,0.99,2005-07-29 11:48:39
8415,310,2,1918,3.99,2005-06-17 05:40:14
5830,214,2,15639,2.99,2005-08-23 08:03:25
11490,425,1,5371,4.99,2005-07-09 18:47:48
6255,232,1,7990,2.99,2005-07-28 14:43:08
11521,426,2,9247,4.99,2005-07-30 14:13:56
2716,101,2,5198,2.99,2005-07-09 10:49:10
6344,236,2,262,2.99,2005-05-26 15:46:56
9919,367,1,1089,2.99,2005-05-31 11:38:29
14507,539,2,250,4.99,2005-05-26 14:30:24
3741,138,1,10268,3.99,2005-08-01 03:08:56
9598,355,2,7108,4.99,2005-07-27 05:28:32
3354,125,2,185,3.99,2005-05-26 05:30:03
12623,468,1,3840,5.99,2005-07-06 16:30:59
417,15,2,13968,0.00,2006-02-14 15:16:03
2527,92,2,13020,5.99,2005-08-19 08:07:50
4220,155,2,6087,4.99,2005-07-11 05:29:22
5660,209,1,1657,4.99,2005-06-16 10:06:49
13584,504,1,4329,5.99,2005-07-07 18:04:16
15594,582,2,7126,4.99,2005-07-27 06:13:13
4873,179,1,7028,6.99,2005-07-27 02:54:25
13259,491,2,15685,5.99,2005-08-23 09:41:28
10999,406,1,10632,1.99,2005-08-01 15:36:56
6808,252,1,14774,4.99,2005-08-21 23:52:32
13865,515,2,2484,4.99,2005-06-18 21:25:23
14088,523,2,8141,0.99,2005-07-28 20:21:19
15909,594,2,3474,0.99,2005-07-05 22:59:53
2833,105,2,5542,2.99,2005-07-10 02:45:53
9096,336,1,13022,0.99,2006-02-14 15:16:03
4034,148,2,8626,4.99,2005-07-29 14:03:20
3225,120,1,1820,4.99,2005-06-16 21:34:50
2878,107,2,2897,3.99,2005-06-20 02:34:23
46,2,2,9296,6.99,2005-07-30 16:21:13
14010,520,1,12647,5.99,2005-08-18 18:29:51
2701,100,2,7819,4.99,2005-07-28 08:27:14
9956,368,1,6681,2.99,2005-07-12 12:04:12
5475,202,2,4567,4.99,2005-07-08 05:20:04
4257,156,1,14794,1.99,2005-08-22 00:39:31
13467,500,2,2189,3.99,2005-06-18 01:20:26
3205,119,2,10552,2.99,2005-08-01 12:49:44
4235,155,1,12352,0.00,2006-02-14 15:16:03
4861,178,1,12897,4.99,2006-02-14 15:16:03
15551,580,1,10723,3.99,2005-08-01 19:10:49
8901,329,2,11697,0.99,2005-08-17 07:09:19
2986,111,2,8525,0.99,2005-07-29 10:20:19
13190,489,2,1614,3.99,2005-06-16 06:58:02
9859,365,1,231,4.99,2005-05-26 11:31:59
3677,136,2,13992,4.99,2005-08-20 19:30:35
928,34,1,1900,4.99,2005-06-17 04:29:58
1262,46,1,2203,2.99,2005-06-18 02:10:42
9524,352,1,9463,0.99,2005-07-30 22:30:57
10823,400,1,10187,2.99,2005-08-01 00:15:49
14640,545,2,715,3.99,2005-05-29 04:22:41
3181,118,2,10045,1.99,2005-07-31 19:04:35
9584,354,2,15956,0.99,2005-08-23 19:19:21
6286,233,1,9574,0.99,2005-07-31 02:49:20
2679,99,1,8072,0.99,2005-07-28 17:27:59
1434,52,1,6394,7.99,2005-07-11 22:29:15
6100,226,1,12172,1.99,2005-08-18 01:07:00
10102,373,2,9327,8.99,2005-07-30 17:31:03
11723,435,1,3918,8.99,2005-07-06 20:26:15
2515,92,1,5792,6.99,2005-07-10 14:22:19
8337,307,1,3985,4.99,2005-07-06 23:24:03
11947,443,2,1068,4.99,2005-05-31 09:32:15
14337,532,1,16014,5.99,2005-08-23 21:18:31
227,8,1,14114,0.99,2005-08-21 01:07:11
3467,128,1,14925,8.99,2005-08-22 05:16:16
11068,409,2,5306,5.99,2005-07-09 15:56:45
15187,566,1,14277,3.99,2005-08-21 06:34:41
1167,42,2,8852,3.99,2005-07-29 23:30:03
3061,114,1,2059,2.99,2005-06-17 15:36:12
6892,256,1,935,2.99,2005-05-30 13:29:36
12514,463,2,9405,7.99,2005-07-30 20:22:17
2199,81,1,3229,4.99,2005-06-21 02:20:41
1995,74,1,2498,1.99,2005-06-18 22:56:26
6236,231,1,11581,5.99,2005-08-17 02:03:02
10147,374,1,15200,2.99,2005-08-22 16:22:53
2007,74,2,9112,4.99,2005-07-30 09:06:31
12351,457,1,13150,2.99,2005-08-19 13:08:19
12042,446,2,7089,0.99,2005-07-27 04:43:42
11750,436,2,4751,2.99,2005-07-08 14:07:52
5621,207,2,11260,0.99,2005-08-02 13:52:19
14207,528,1,533,5.99,2005-05-28 06:14:46
5799,213,1,14744,6.99,2005-08-21 22:45:21
8579,316,2,12823,2.99,2005-08-19 01:15:47
15097,563,2,13863,9.99,2005-08-20 14:57:50
10733,396,2,13355,4.99,2005-08-19 20:59:19
3004,112,2,3018,2.99,2005-06-20 11:10:35
2948,109,2,6920,6.99,2005-07-12 22:32:58
746,27,2,12461,0.99,2005-08-18 11:28:14
15246,569,1,11030,1.99,2005-08-02 05:51:20
5335,197,2,5344,0.99,2005-07-09 17:27:05
856,31,1,2396,7.99,2005-06-18 15:49:48
14856,554,1,3312,6.99,2005-06-21 08:05:32
15373,574,1,4004,4.99,2005-07-07 00:20:51
2211,81,1,14642,3.99,2005-08-21 19:09:40
6562,242,2,13567,0.99,2005-08-20 04:49:21
1924,71,1,7550,4.99,2005-07-27 21:55:07
2601,96,1,3720,2.99,2005-07-06 11:06:57
3829,141,1,15309,0.99,2005-08-22 19:54:52
12041,446,1,7005,5.99,2005-07-27 01:38:36
14977,559,1,9877,2.99,2005-07-31 13:41:57
14500,538,1,10962,4.99,2005-08-02 03:48:13
15536,580,2,3571,1.99,2005-07-06 03:32:31
8960,332,1,1000,6.99,2005-05-31 00:25:56
1526,55,2,9596,5.99,2005-07-31 03:28:47
7365,272,2,13274,2.99,2005-08-19 17:50:03
11236,415,1,14992,4.99,2005-08-22 07:51:47
2842,105,1,12217,0.99,2005-08-18 02:44:44
4507,166,2,12683,4.99,2005-08-18 19:50:43
9896,366,1,7562,2.99,2005-07-27 22:25:15
10820,400,1,7682,5.99,2005-07-28 03:07:29
11108,410,1,11187,10.99,2005-08-02 11:16:19
99,4,2,11529,4.99,2005-08-17 00:28:01
16041,599,2,9630,2.99,2005-07-31 04:57:07
15786,589,1,14038,6.99,2005-08-20 21:39:23
4472,165,2,4304,0.99,2005-07-07 17:01:19
13800,512,1,14870,2.99,2005-08-22 03:23:20
11926,442,2,4365,2.99,2005-07-07 19:47:46
11517,426,1,7527,10.99,2005-07-27 21:14:28
6439,238,1,15455,0.99,2005-08-23 01:05:00
6397,237,1,7812,4.99,2005-07-28 08:06:52
15660,584,1,12844,2.99,2005-08-19 01:59:08
15871,592,2,13662,3.99,2005-08-20 08:11:58
8164,300,2,15051,2.99,2005-08-22 10:08:50
976,35,1,11298,1.99,2005-08-02 15:32:32
9979,369,1,1224,0.99,2005-06-15 03:44:25
10052,371,1,15786,0.99,2005-08-23 13:48:34
1568,57,1,2105,0.99,2005-06-17 19:15:45
10930,404,1,10651,2.99,2005-08-01 16:20:22
710,26,1,11338,0.99,2005-08-02 17:00:12
12845,475,1,5407,0.99,2005-07-09 20:16:07
5812,214,2,5172,2.99,2005-07-09 09:31:27
802,29,2,10899,1.99,2005-08-02 01:30:21
5212,192,1,13125,5.99,2005-08-19 11:57:49
1200,43,2,15945,2.99,2005-08-23 18:51:41
2953,109,2,10240,0.99,2005-08-01 02:09:33
1967,72,1,14020,0.99,2005-08-20 20:59:43
7157,265,1,4610,0.99,2005-07-08 07:28:05
6491,240,2,8905,5.99,2005-07-30 01:11:11
13358,496,1,2567,2.99,2005-06-19 04:04:46
15411,575,1,10331,4.99,2005-08-01 04:57:14
3313,123,2,1490,4.99,2005-06-15 21:42:17
8849,327,1,15916,9.99,2005-08-23 17:56:01
2295,84,2,11899,0.99,2005-08-17 15:29:12
9784,362,1,6204,4.99,2005-07-11 12:29:22
930,34,1,3150,0.99,2005-06-20 20:35:28
289,11,2,8100,2.99,2005-07-28 18:43:11
6108,226,1,15986,2.99,2005-08-23 20:20:37
10357,382,1,9067,6.99,2005-07-30 07:31:01
3725,138,2,3481,2.99,2005-07-05 23:13:07
10285,380,2,7021,8.99,2005-07-27 02:26:38
4933,181,2,10703,2.99,2005-08-01 18:37:39
3215,119,2,14643,6.99,2005-08-21 19:11:58
11199,414,2,6728,0.99,2005-07-12 13:56:48
2094,77,2,3238,0.99,2005-06-21 02:48:21
8625,319,1,439,2.99,2005-05-27 17:54:48
9938,367,1,14413,6.99,2005-08-21 11:06:33
5310,196,2,12684,0.99,2005-08-18 19:51:27
4309,158,1,9713,1.99,2005-07-31 08:13:28
4170,153,2,10015,4.99,2005-07-31 18:11:17
13565,503,2,12370,2.99,2005-08-18 07:57:47
4160,153,1,2945,5.99,2005-06-20 05:49:27
13564,503,1,11858,4.99,2005-08-17 13:50:31
1128,41,1,4543,4.99,2005-07-08 04:06:55
5891,217,1,9159,0.99,2005-07-30 11:16:37
374,14,2,9438,4.99,2005-07-30 21:36:15
13009,482,2,680,2.99,2005-05-28 23:27:26
1896,70,2,7036,4.99,2005-07-27 03:06:12
7266,268,2,11828,6.99,2005-08-17 12:48:28
1273,46,1,10088,2.99,2005-07-31 20:16:21
9186,340,1,2177,5.99,2005-06-18 00:34:45
6384,236,2,14722,4.99,2005-08-21 21:50:53
671,25,2,8878,0.99,2005-07-30 00:15:57
11948,443,1,2871,2.99,2005-06-20 00:27:49
12817,474,2,4048,1.99,2005-07-07 03:30:52
7484,276,1,10763,2.99,2005-08-01 20:32:27
2359,87,1,674,2.99,2005-05-28 22:11:35
1866,68,1,15524,4.99,2005-08-23 03:36:26
13726,509,1,11814,6.99,2005-08-17 12:09:20
1639,59,2,13282,2.99,2005-08-19 18:08:18
9194,340,2,6381,4.99,2005-07-11 21:58:48
1448,52,2,13090,5.99,2005-08-19 10:39:54
8855,328,2,2243,5.99,2005-06-18 04:33:03
5584,206,2,9474,2.99,2005-07-30 23:05:44
11284,417,2,11303,0.99,2005-08-02 15:39:18
15202,567,2,10708,7.99,2005-08-01 18:43:28
14218,528,1,7569,7.99,2005-07-27 22:38:53
11485,425,2,4483,8.99,2005-07-08 01:03:12
883,32,2,2624,5.99,2005-06-19 08:22:09
10516,388,2,10044,2.99,2005-07-31 19:02:33
10697,395,1,3030,4.99,2005-06-20 11:51:59
4946,181,2,15482,4.99,2005-08-23 02:01:20
13126,486,2,5006,4.99,2005-07-09 01:24:07
14158,526,2,7343,0.99,2005-07-27 14:27:13
8459,312,2,1419,0.99,2005-06-15 17:54:50
13247,491,2,7019,3.99,2005-07-27 02:20:26
10894,403,2,9794,4.99,2005-07-31 10:47:01
2029,75,2,4179,2.99,2005-07-07 10:17:15
14776,550,2,15431,9.99,2005-08-23 00:26:47
9224,341,2,5487,4.99,2005-07-10 00:01:50
735,27,1,7927,1.99,2005-07-28 12:13:42
6715,249,2,400,2.99,2005-05-27 12:51:44
15038,561,2,9839,7.99,2005-07-31 12:21:16
3027,112,1,15687,8.99,2005-08-23 09:46:33
4141,152,1,4974,4.99,2005-07-09 00:00:36
13646,506,2,9654,3.99,2005-07-31 05:57:42
8444,311,1,8473,2.99,2005-07-29 08:36:53
7697,284,1,9790,0.99,2005-07-31 10:34:08
8151,300,1,8283,3.99,2005-07-29 01:52:22
1509,54,1,13890,0.99,2005-08-20 15:41:00
5401,199,2,5680,5.99,2005-07-10 08:47:36
10868,402,1,7633,0.99,2005-07-28 01:03:41
3598,133,1,6609,3.99,2005-07-12 08:19:41
14737,549,2,8239,0.99,2005-07-29 00:31:39
12669,469,2,7271,6.99,2005-07-27 11:29:11
11427,423,2,2758,6.99,2005-06-19 17:04:35
2523,92,1,9240,4.99,2005-07-30 13:57:54
10402,384,1,3088,9.99,2005-06-20 15:56:05
7175,265,2,12346,4.99,2005-08-18 07:17:55
772,28,1,11444,2.99,2005-08-02 20:32:55
15990,597,1,5348,4.99,2005-07-09 17:34:11
12448,461,2,7664,2.99,2005-07-28 02:24:23
2472,91,1,2908,0.99,2005-06-20 03:16:52
4629,170,1,15549,7.99,2005-08-23 04:27:06
1700,62,1,10815,2.99,2005-08-01 22:46:21
768,28,2,9593,4.99,2005-07-31 03:22:30
11235,415,2,13729,8.99,2005-08-20 10:17:08
139,5,1,13063,1.99,2005-08-19 09:45:41
1890,69,1,15547,2.99,2005-08-23 04:25:50
15490,578,1,5377,4.99,2005-07-09 19:04:30
216,8,1,5300,2.99,2005-07-09 15:40:46
5921,218,2,15575,0.99,2005-08-23 05:30:19
8049,297,1,1409,3.99,2005-06-15 16:58:12
2227,82,2,5746,4.99,2005-07-10 12:15:12
15855,592,1,6937,0.99,2005-07-26 23:15:50
3688,137,2,3874,6.99,2005-07-06 18:06:12
14205,528,1,204,0.99,2005-05-26 07:30:37
15712,587,2,2034,4.99,2005-06-17 13:27:16
5941,219,2,11791,0.99,2005-08-17 11:01:11
10811,400,1,1917,3.99,2005-06-17 05:36:07
15235,569,1,1463,6.99,2005-06-15 20:37:51
845,30,1,13435,0.99,2005-08-19 23:35:44
2779,103,1,4357,1.99,2005-07-07 19:24:39
106,4,1,15147,2.99,2005-08-22 13:58:23
14876,555,1,8245,3.99,2005-07-29 00:37:09
13854,514,1,12752,2.99,2005-08-18 22:33:36
14083,523,2,5155,2.99,2005-07-09 08:46:54
8360,308,1,2346,7.99,2005-06-18 12:08:16
6462,239,1,9863,5.99,2005-07-31 13:05:29
6238,231,2,12230,8.99,2005-08-18 03:11:04
9048,335,1,4279,4.99,2005-07-07 15:01:53
11098,410,2,6218,5.99,2005-07-11 13:14:58
581,22,2,820,8.99,2005-05-29 21:07:22
15137,565,1,6627,2.99,2005-07-12 09:16:46
2535,93,2,2256,4.99,2005-06-18 05:21:56
978,35,1,11645,4.99,2005-08-17 04:50:56
3482,129,1,4996,0.99,2005-07-09 00:59:46
15498,578,2,9970,4.99,2005-07-31 16:38:24
4293,158,1,293,5.99,2005-05-26 20:27:02
9150,338,1,13284,3.99,2005-08-19 18:12:31
5244,194,2,334,4.99,2005-05-27 03:03:07
6777,251,1,10575,7.99,2005-08-01 13:41:41
725,27,1,2815,4.99,2005-06-19 20:03:29
7426,274,2,13129,8.99,2005-08-19 12:05:04
6596,244,2,5387,4.99,2005-07-09 19:25:14
14720,548,1,9614,5.99,2005-07-31 03:59:31
15834,591,1,9684,0.99,2005-07-31 06:48:33
3925,145,2,4201,8.99,2005-07-07 11:19:51
9620,356,1,8975,5.99,2005-07-30 04:10:18
7101,263,2,3257,1.99,2005-06-21 03:47:19
13164,487,1,13658,7.99,2005-08-20 08:02:22
475,18,2,4672,3.99,2005-07-08 10:15:38
3875,143,1,12408,2.99,2005-08-18 09:40:38
14614,543,1,13187,0.99,2005-08-19 14:24:48
15211,568,2,2668,0.99,2005-06-19 11:28:47
15378,574,1,5077,3.99,2005-07-09 05:18:01
7582,279,1,15606,2.99,2005-08-23 06:50:27
14269,530,2,8208,4.99,2005-07-28 23:26:35
548,21,1,2268,4.99,2005-06-18 06:13:41
2879,107,1,3033,3.99,2005-06-20 12:02:05
14473,537,2,14506,0.99,2005-08-21 14:32:27
6520,241,1,9528,3.99,2005-07-31 01:05:04
9225,341,2,5931,0.99,2005-07-10 22:04:19
5524,204,2,2186,2.99,2005-06-18 01:15:27
2799,103,2,16048,8.99,2005-08-23 22:43:07
636,24,1,2451,5.99,2005-06-18 19:28:02
7027,260,1,7268,1.99,2005-07-27 11:23:09
8778,324,2,13965,2.99,2006-02-14 15:16:03
5250,194,1,2807,3.99,2005-06-19 19:32:53
8696,322,1,269,4.99,2005-05-26 16:19:46
1595,58,2,761,0.99,2005-05-29 11:09:01
3309,122,1,13171,2.99,2005-08-19 13:48:54
13900,516,1,7882,4.99,2005-07-28 10:33:42
6509,241,2,5017,2.99,2005-07-09 02:00:16
5497,203,1,1217,4.99,2005-06-15 03:24:14
760,28,2,5653,2.99,2005-07-10 07:21:27
7751,286,2,9280,6.99,2005-07-30 15:15:38
13808,513,1,1607,2.99,2005-06-16 06:25:35
12187,451,2,13252,2.99,2005-08-19 16:50:50
6059,224,2,14468,5.99,2005-08-21 13:07:10
158,6,2,6686,0.99,2005-07-12 12:18:38
2027,75,1,3210,4.99,2005-06-21 01:00:25
10410,384,2,7799,0.99,2005-07-28 07:42:09
7447,275,1,7553,2.99,2005-07-27 22:11:36
4417,162,2,11012,0.99,2005-08-02 05:09:42
3047,113,2,9221,6.99,2005-07-30 13:20:06
2644,98,2,2601,4.99,2005-06-19 06:09:44
13232,490,1,15448,2.99,2005-08-23 00:55:24
9265,342,2,14096,2.99,2005-08-21 00:27:46
8087,298,2,4291,2.99,2005-07-07 15:47:47
1020,37,1,8419,9.99,2005-07-29 06:54:48
2302,85,1,690,9.99,2005-05-29 00:54:53
2397,88,1,6916,4.99,2005-07-12 22:29:18
4083,149,2,15562,2.99,2005-08-23 05:04:33
9985,369,2,5561,2.99,2005-07-10 03:15:24
11419,422,1,14861,4.99,2005-08-22 02:48:05
2284,84,2,6415,9.99,2005-07-11 23:27:52
6674,246,1,13987,4.99,2005-08-20 19:19:30
11006,407,1,1698,2.99,2005-06-16 13:04:42
1001,36,2,10761,2.99,2005-08-01 20:25:35
1013,37,1,1583,4.99,2005-06-16 04:44:23
12146,450,1,7610,0.99,2005-07-28 00:11:35
11513,426,2,4398,4.99,2005-07-07 21:18:44
6537,242,2,1304,4.99,2005-06-15 09:56:02
15641,584,2,3741,2.99,2005-07-06 12:00:18
5733,211,2,7484,0.99,2005-07-27 19:28:17
14574,541,1,15223,1.99,2005-08-22 17:13:39
65,3,1,2628,2.99,2005-06-19 08:34:53
12971,480,2,11017,0.99,2005-08-02 05:19:51
246,9,1,10454,4.99,2005-08-01 09:14:00
13241,491,1,3440,3.99,2005-06-21 19:58:18
8269,305,2,69,2.99,2005-05-25 10:10:14
8112,299,1,3074,0.99,2005-06-20 14:41:41
4969,182,1,12840,6.99,2005-08-19 01:54:11
13173,488,1,8005,2.99,2005-07-28 15:15:11
10186,376,1,6545,8.99,2005-07-12 04:56:30
14606,543,1,8580,2.99,2005-07-29 12:00:27
12746,471,2,14942,7.99,2005-08-22 05:58:27
8170,301,1,1853,0.99,2005-06-17 00:39:54
11772,436,2,15766,4.99,2005-08-23 13:10:16
10269,379,1,15446,4.99,2005-08-23 00:49:24
451,17,1,2684,8.99,2005-06-19 12:29:08
9123,337,2,15241,4.99,2005-08-22 17:47:40
11344,419,1,11425,2.99,2005-08-02 19:58:48
10964,405,2,12425,5.99,2005-08-18 10:18:06
11383,421,2,8025,2.99,2005-07-28 16:03:27
8211,302,1,14120,4.99,2005-08-21 01:25:00
4705,173,2,8299,2.99,2005-07-29 02:56:00
15326,572,2,9950,5.99,2005-07-31 15:50:22
7928,293,1,2386,4.99,2005-06-18 15:22:51
12989,481,2,5711,2.99,2005-07-10 10:37:20
6287,233,1,10582,4.99,2005-08-01 13:54:22
13177,488,1,9532,2.99,2005-07-31 01:16:51
5601,207,2,1144,3.99,2005-05-31 20:04:10
15070,562,1,15212,2.99,2005-08-22 16:44:26
13448,499,1,9588,0.99,2005-07-31 03:13:13
523,20,1,5718,2.99,2005-07-10 11:03:20
13165,487,2,15665,2.99,2005-08-23 08:59:12
13567,503,1,13332,2.99,2005-08-19 20:00:51
7033,260,2,9176,4.99,2005-07-30 11:50:54
4055,148,2,15379,8.99,2005-08-22 22:26:13
4320,158,2,14028,0.99,2005-08-20 21:23:03
15520,579,2,9349,9.99,2005-07-30 18:20:08
13987,519,2,15347,2.99,2005-08-22 21:12:19
13616,505,1,7784,4.99,2005-07-28 07:15:32
6022,222,1,13477,2.99,2005-08-20 01:07:00
12090,448,2,3225,3.99,2005-06-21 02:16:55
805,29,1,12488,4.99,2005-08-18 12:48:22
8835,327,1,6618,2.99,2005-07-12 08:41:42
3229,120,1,3133,2.99,2005-06-20 19:18:32
13498,501,2,6095,7.99,2005-07-11 06:06:41
9419,348,1,10769,2.99,2005-08-01 20:43:02
5160,190,1,7386,5.99,2005-07-27 15:52:10
2869,106,1,12845,2.99,2005-08-19 02:02:37
8725,323,1,878,5.99,2005-05-30 05:49:13
4385,161,2,6873,4.99,2005-07-12 20:20:50
14105,524,2,6161,4.99,2005-07-11 10:11:54
4714,173,1,14654,2.99,2005-08-21 19:36:59
166,6,1,11727,0.99,2005-08-17 08:12:20
3775,139,1,15024,2.99,2005-08-22 08:57:10
15535,580,1,1469,0.99,2005-06-15 20:52:36
1959,72,1,11923,2.99,2005-08-17 16:21:47
13007,481,2,14584,0.99,2005-08-21 17:15:33
10904,403,2,12005,5.99,2005-08-17 18:56:55
12227,453,2,2887,4.99,2005-06-20 01:39:43
5207,192,1,9831,2.99,2005-07-31 11:59:32
9077,336,2,5649,2.99,2005-07-10 07:15:07
991,36,2,6030,0.99,2005-07-11 02:37:51
2058,75,2,15928,5.99,2005-08-23 18:23:24
3563,132,1,3121,4.99,2005-06-20 18:23:30
13443,499,1,7800,0.99,2005-07-28 07:50:59
14462,537,2,6310,2.99,2005-07-11 18:14:05
9749,361,2,5154,2.99,2005-07-09 08:46:18
10273,380,1,1984,2.99,2005-06-17 10:25:28
292,11,1,8950,9.99,2005-07-30 03:17:13
15100,563,2,15638,3.99,2005-08-23 07:54:54
3913,144,2,12087,2.99,2005-08-17 22:20:12
4715,173,2,15483,0.99,2005-08-23 02:02:53
1992,73,2,16002,2.99,2005-08-23 20:47:12
6459,239,2,7491,2.99,2005-07-27 19:53:23
7264,268,1,10040,1.99,2005-07-31 18:54:15
8361,308,2,2448,4.99,2005-06-18 19:13:45
9520,352,2,7512,6.99,2005-07-27 20:40:40
13013,482,2,3650,2.99,2005-07-06 07:34:15
2081,76,2,13697,3.99,2005-08-20 09:21:08
1294,47,1,2307,6.99,2005-06-18 08:34:59
3349,124,2,11493,5.99,2005-08-02 22:47:00
13753,510,2,11996,4.99,2005-08-17 18:34:37
1436,52,2,7438,5.99,2005-07-27 17:40:40
6192,230,2,2675,0.99,2005-06-19 11:52:15
11263,416,1,12722,8.99,2005-08-18 21:33:53
