film_id,actor_id,first_name,last_name
621,43,KIRK,JOVOVICH
635,15,CUBA,OLIVIER
325,72,SEAN,WILLIAMS
207,49,ANNE,CRONYN
390,26,RIP,CRAWFORD
940,88,KENNETH,PESCI
823,70,MICHELLE,MCCONAUGHEY
211,62,JAYNE,NEESON
709,55,FAY,KILMER
788,34,AUDREY,OLIVIER
546,181,MATTHEW,CARREY
78,77,CARY,MCCONAUGHEY
551,28,WOODY,HOFFMAN
603,111,CAMERON,ZELLWEGER
342,151,GEOFFREY,HESTON
767,57,JUDE,CRUISE
395,198,MARY,KEITEL
82,132,ADAM,HOPPER
712,94,KENNETH,TORN
488,29,ALEC,WAYNE
71,93,ELLEN,PRESLEY
847,169,KENNETH,HOFFMAN
597,64,RAY,JOHANSSON
444,29,ALEC,WAYNE
27,7,GRACE,MOSTEL
34,72,SEAN,WILLIAMS
236,10,CHRISTIAN,GABLE
784,83,BEN,WILLIS
719,135,RITA,REYNOLDS
154,33,MILLA,PECK
437,103,MATTHEW,LEIGH
503,5,JOHNNY,LOLLOBRIGIDA
212,23,SANDRA,KILMER
74,95,DARYL,WAHLBERG
338,38,TOM,MCKELLEN
911,127,KEVIN,GARLAND
291,157,GRETA,MALDEN
622,192,JOHN,SUVARI
74,28,WOODY,HOFFMAN
872,143,RIVER,DEAN
404,19,BOB,FAWCETT
350,142,JADA,RYDER
9,22,ELVIS,MARX
639,106,GROUCHO,DUNST
184,104,PENELOPE,CRONYN
86,25,KEVIN,BLOOM
711,192,JOHN,SUVARI
679,60,HENRY,BERRY
771,121,LIZA,BERGMAN
226,29,ALEC,WAYNE
766,7,GRACE,MOSTEL
40,77,CARY,MCCONAUGHEY
655,161,HARVEY,HOPE
173,112,RUSSELL,BACALL
381,99,JIM,MOSTEL
815,39,GOLDIE,BRODY
432,86,GREG,CHAPLIN
391,90,SEAN,GUINESS
354,149,RUSSELL,TEMPLE
678,85,MINNIE,ZELLWEGER
293,39,GOLDIE,BRODY
683,39,GOLDIE,BRODY
971,3,ED,CHASE
532,11,ZERO,CAGE
391,182,DEBBIE,AKROYD
321,18,DAN,TORN
661,172,GROUCHO,WILLIAMS
88,21,KIRSTEN,PALTROW
987,147,FAY,WINSLET
66,158,VIVIEN,BASINGER
188,31,SISSY,SOBIESKI
957,118,CUBA,ALLEN
748,189,CUBA,BIRCH
365,106,GROUCHO,DUNST
455,160,CHRIS,DEPP
55,173,ALAN,DREYFUSS
957,7,GRACE,MOSTEL
35,139,EWAN,GOODING
704,74,MILLA,KEITEL
551,191,GREGORY,GOODING
827,38,TOM,MCKELLEN
457,78,GROUCHO,SINATRA
549,130,GRETA,KEITEL
29,13,UMA,WOOD
576,143,RIVER,DEAN
74,173,ALAN,DREYFUSS
870,75,BURT,POSEY
242,79,MAE,HOFFMAN
927,49,ANNE,CRONYN
245,123,JULIANNE,DENCH
27,55,FAY,KILMER
915,66,MARY,TANDY
379,173,ALAN,DREYFUSS
573,176,JON,CHASE
805,7,GRACE,MOSTEL
256,136,ED,MANSFIELD
588,133,RICHARD,PENN
592,119,WARREN,JACKMAN
950,197,REESE,WEST
10,117,RENEE,TRACY
574,162,OPRAH,KILMER
495,22,ELVIS,MARX
506,49,ANNE,CRONYN
314,146,ALBERT,JOHANSSON
146,20,LUCILLE,TRACY
707,57,JUDE,CRUISE
66,98,CHRIS,BRIDGES
544,26,RIP,CRAWFORD
560,196,BELA,WALKEN
508,28,WOODY,HOFFMAN
452,69,KENNETH,PALTROW
783,117,RENEE,TRACY
405,147,FAY,WINSLET
88,64,RAY,JOHANSSON
601,158,VIVIEN,BASINGER
35,113,MORGAN,HOPKINS
558,105,SIDNEY,CROWE
977,49,ANNE,CRONYN
537,170,MENA,HOPPER
87,16,FRED,COSTNER
553,138,LUCILLE,DEE
709,80,RALPH,CRUZ
722,9,JOE,SWANK
428,78,GROUCHO,SINATRA
832,164,HUMPHREY,WILLIS
993,191,GREGORY,GOODING
259,28,WOODY,HOFFMAN
218,113,MORGAN,HOPKINS
6,169,KENNETH,HOFFMAN
424,66,MARY,TANDY
112,24,CAMERON,STREEP
750,105,SIDNEY,CROWE
359,71,ADAM,GRANT
195,180,JEFF,SILVERSTONE
87,4,JENNIFER,DAVIS
980,1,PENELOPE,GUINESS
921,173,ALAN,DREYFUSS
958,2,NICK,WAHLBERG
564,26,RIP,CRAWFORD
262,90,SEAN,GUINESS
279,18,DAN,TORN
749,59,DUSTIN,TAUTOU
189,106,GROUCHO,DUNST
270,150,JAYNE,NOLTE
741,99,JIM,MOSTEL
401,32,TIM,HACKMAN
238,120,PENELOPE,MONROE
171,5,JOHNNY,LOLLOBRIGIDA
173,190,AUDREY,BAILEY
825,44,NICK,STALLONE
909,146,ALBERT,JOHANSSON
588,134,GENE,HOPKINS
516,128,CATE,MCQUEEN
9,10,CHRISTIAN,GABLE
52,138,LUCILLE,DEE
650,5,JOHNNY,LOLLOBRIGIDA
590,36,BURT,DUKAKIS
101,129,DARYL,CRAWFORD
799,41,JODIE,DEGENERES
520,78,GROUCHO,SINATRA
149,148,EMILY,DEE
642,184,HUMPHREY,GARLAND
423,49,ANNE,CRONYN
938,77,CARY,MCCONAUGHEY
141,121,LIZA,BERGMAN
726,113,MORGAN,HOPKINS
960,193,BURT,TEMPLE
969,113,MORGAN,HOPKINS
436,60,HENRY,BERRY
431,157,GRETA,MALDEN
592,57,JUDE,CRUISE
685,3,ED,CHASE
951,97,MEG,HAWKE
755,160,CHRIS,DEPP
672,150,JAYNE,NOLTE
429,123,JULIANNE,DENCH
889,9,JOE,SWANK
412,119,WARREN,JACKMAN
301,75,BURT,POSEY
829,46,PARKER,GOLDBERG
375,130,GRETA,KEITEL
214,33,MILLA,PECK
353,179,ED,GUINESS
92,52,CARMEN,HUNT
834,129,DARYL,CRAWFORD
892,181,MATTHEW,CARREY
582,16,FRED,COSTNER
265,185,MICHAEL,BOLGER
877,100,SPENCER,DEPP
30,163,CHRISTOPHER,WEST
473,158,VIVIEN,BASINGER
256,97,MEG,HAWKE
446,123,JULIANNE,DENCH
281,84,JAMES,PITT
64,153,MINNIE,KILMER
884,164,HUMPHREY,WILLIS
897,134,GENE,HOPKINS
594,133,RICHARD,PENN
413,84,JAMES,PITT
231,62,JAYNE,NEESON
615,152,BEN,HARRIS
688,26,RIP,CRAWFORD
850,100,SPENCER,DEPP
463,109,SYLVESTER,DERN
890,14,VIVIEN,BERGEN
2,85,MINNIE,ZELLWEGER
899,189,CUBA,BIRCH
579,75,BURT,POSEY
110,13,UMA,WOOD
169,196,BELA,WALKEN
881,131,JANE,JACKMAN
335,29,ALEC,WAYNE
203,5,JOHNNY,LOLLOBRIGIDA
1000,155,IAN,TANDY
538,25,KEVIN,BLOOM
194,81,SCARLETT,DAMON
672,12,KARL,BERRY
772,184,HUMPHREY,GARLAND
895,85,MINNIE,ZELLWEGER
721,4,JENNIFER,DAVIS
566,188,ROCK,DUKAKIS
496,174,MICHAEL,BENING
830,143,RIVER,DEAN
251,76,ANGELINA,ASTAIRE
742,124,SCARLETT,BENING
782,23,SANDRA,KILMER
993,170,MENA,HOPPER
153,149,RUSSELL,TEMPLE
835,140,WHOOPI,HURT
815,188,ROCK,DUKAKIS
152,19,BOB,FAWCETT
604,44,NICK,STALLONE
105,144,ANGELA,WITHERSPOON
96,17,HELEN,VOIGHT
863,142,JADA,RYDER
312,84,JAMES,PITT
395,141,CATE,HARRIS
235,23,SANDRA,KILMER
376,138,LUCILLE,DEE
649,119,WARREN,JACKMAN
906,26,RIP,CRAWFORD
907,42,TOM,MIRANDA
752,8,MATTHEW,JOHANSSON
966,13,UMA,WOOD
219,45,REESE,KILMER
538,77,CARY,MCCONAUGHEY
161,43,KIRK,JOVOVICH
101,16,FRED,COSTNER
774,107,GINA,DEGENERES
476,50,NATALIE,HOPKINS
153,25,KEVIN,BLOOM
971,60,HENRY,BERRY
379,187,RENEE,BALL
254,23,SANDRA,KILMER
675,106,GROUCHO,DUNST
396,69,KENNETH,PALTROW
46,65,ANGELA,HUDSON
706,66,MARY,TANDY
157,109,SYLVESTER,DERN
768,141,CATE,HARRIS
426,166,NICK,DEGENERES
497,143,RIVER,DEAN
58,161,HARVEY,HOPE
416,91,CHRISTOPHER,BERRY
18,142,JADA,RYDER
831,39,GOLDIE,BRODY
659,165,AL,GARLAND
999,52,CARMEN,HUNT
553,135,RITA,REYNOLDS
39,145,KIM,ALLEN
590,131,JANE,JACKMAN
721,87,SPENCER,PECK
445,15,CUBA,OLIVIER
292,110,SUSAN,DAVIS
752,86,GREG,CHAPLIN
986,60,HENRY,BERRY
162,176,JON,CHASE
445,62,JAYNE,NEESON
679,87,SPENCER,PECK
900,45,REESE,KILMER
299,128,CATE,MCQUEEN
309,104,PENELOPE,CRONYN
702,108,WARREN,NOLTE
463,40,JOHNNY,CAGE
336,168,WILL,WILSON
139,147,FAY,WINSLET
681,164,HUMPHREY,WILLIS
421,87,SPENCER,PECK
748,113,MORGAN,HOPKINS
428,125,ALBERT,NOLTE
752,61,CHRISTIAN,NEESON
43,161,HARVEY,HOPE
928,173,ALAN,DREYFUSS
405,72,SEAN,WILLIAMS
852,65,ANGELA,HUDSON
296,171,OLYMPIA,PFEIFFER
485,37,VAL,BOLGER
306,82,WOODY,JOLIE
347,27,JULIA,MCQUEEN
948,14,VIVIEN,BERGEN
475,80,RALPH,CRUZ
623,190,AUDREY,BAILEY
961,122,SALMA,NOLTE
21,25,KEVIN,BLOOM
935,23,SANDRA,KILMER
467,156,FAY,WOOD
159,157,GRETA,MALDEN
634,151,GEOFFREY,HESTON
520,50,NATALIE,HOPKINS
790,47,JULIA,BARRYMORE
993,200,THORA,TEMPLE
164,45,REESE,KILMER
769,56,DAN,HARRIS
522,10,CHRISTIAN,GABLE
78,169,KENNETH,HOFFMAN
772,39,GOLDIE,BRODY
565,112,RUSSELL,BACALL
214,138,LUCILLE,DEE
891,163,CHRISTOPHER,WEST
595,49,ANNE,CRONYN
914,35,JUDY,DEAN
14,137,MORGAN,WILLIAMS
383,131,JANE,JACKMAN
554,7,GRACE,MOSTEL
721,108,WARREN,NOLTE
68,114,MORGAN,MCDORMAND
830,60,HENRY,BERRY
297,60,HENRY,BERRY
908,164,HUMPHREY,WILLIS
716,12,KARL,BERRY
161,87,SPENCER,PECK
856,14,VIVIEN,BERGEN
377,105,SIDNEY,CROWE
76,88,KENNETH,PESCI
473,89,CHARLIZE,DENCH
639,182,DEBBIE,AKROYD
772,59,DUSTIN,TAUTOU
326,157,GRETA,MALDEN
215,81,SCARLETT,DAMON
714,4,JENNIFER,DAVIS
486,86,GREG,CHAPLIN
639,103,MATTHEW,LEIGH
199,17,HELEN,VOIGHT
922,42,TOM,MIRANDA
718,87,SPENCER,PECK
945,67,JESSICA,BAILEY
361,1,PENELOPE,GUINESS
344,43,KIRK,JOVOVICH
872,194,MERYL,ALLEN
693,119,WARREN,JACKMAN
893,105,SIDNEY,CROWE
498,140,WHOOPI,HURT
661,96,GENE,WILLIS
511,91,CHRISTOPHER,BERRY
25,91,CHRISTOPHER,BERRY
162,132,ADAM,HOPPER
980,46,PARKER,GOLDBERG
902,44,NICK,STALLONE
68,58,CHRISTIAN,AKROYD
465,53,MENA,TEMPLE
125,198,MARY,KEITEL
228,186,JULIA,ZELLWEGER
483,175,WILLIAM,HACKMAN
429,125,ALBERT,NOLTE
679,190,AUDREY,BAILEY
874,181,MATTHEW,CARREY
832,61,CHRISTIAN,NEESON
295,48,FRANCES,DAY-LEWIS
14,85,MINNIE,ZELLWEGER
481,116,DAN,STREEP
674,78,GROUCHO,SINATRA
495,183,RUSSELL,CLOSE
134,63,CAMERON,WRAY
762,144,ANGELA,WITHERSPOON
8,96,GENE,WILLIS
105,43,KIRK,JOVOVICH
215,103,MATTHEW,LEIGH
695,118,CUBA,ALLEN
418,159,LAURA,BRODY
442,175,WILLIAM,HACKMAN
687,80,RALPH,CRUZ
541,199,JULIA,FAWCETT
694,64,RAY,JOHANSSON
680,154,MERYL,GIBSON
926,104,PENELOPE,CRONYN
477,27,JULIA,MCQUEEN
261,78,GROUCHO,SINATRA
94,44,NICK,STALLONE
87,88,KENNETH,PESCI
879,200,THORA,TEMPLE
924,15,CUBA,OLIVIER
378,189,CUBA,BIRCH
249,129,DARYL,CRAWFORD
868,181,MATTHEW,CARREY
857,129,DARYL,CRAWFORD
105,123,JULIANNE,DENCH
997,23,SANDRA,KILMER
664,52,CARMEN,HUNT
603,17,HELEN,VOIGHT
794,34,AUDREY,OLIVIER
372,146,ALBERT,JOHANSSON
508,147,FAY,WINSLET
10,37,VAL,BOLGER
20,102,WALTER,TORN
492,20,LUCILLE,TRACY
88,59,DUSTIN,TAUTOU
223,141,CATE,HARRIS
953,199,JULIA,FAWCETT
386,68,RIP,WINSLET
987,155,IAN,TANDY
805,129,DARYL,CRAWFORD
197,146,ALBERT,JOHANSSON
347,103,MATTHEW,LEIGH
600,159,LAURA,BRODY
461,191,GREGORY,GOODING
677,182,DEBBIE,AKROYD
805,27,JULIA,MCQUEEN
380,141,CATE,HARRIS
713,59,DUSTIN,TAUTOU
959,7,GRACE,MOSTEL
446,97,MEG,HAWKE
74,139,EWAN,GOODING
260,81,SCARLETT,DAMON
811,49,ANNE,CRONYN
807,165,AL,GARLAND
636,72,SEAN,WILLIAMS
576,67,JESSICA,BAILEY
673,195,JAYNE,SILVERSTONE
520,183,RUSSELL,CLOSE
597,198,MARY,KEITEL
861,67,JESSICA,BAILEY
18,162,OPRAH,KILMER
718,13,UMA,WOOD
143,82,WOODY,JOLIE
967,109,SYLVESTER,DERN
915,134,GENE,HOPKINS
352,174,MICHAEL,BENING
312,144,ANGELA,WITHERSPOON
76,187,RENEE,BALL
62,190,AUDREY,BAILEY
399,118,CUBA,ALLEN
468,148,EMILY,DEE
529,26,RIP,CRAWFORD
343,77,CARY,MCCONAUGHEY
530,10,CHRISTIAN,GABLE
387,181,MATTHEW,CARREY
146,101,SUSAN,DAVIS
52,95,DARYL,WAHLBERG
242,160,CHRIS,DEPP
892,150,JAYNE,NOLTE
136,118,CUBA,ALLEN
233,181,MATTHEW,CARREY
893,82,WOODY,JOLIE
335,91,CHRISTOPHER,BERRY
969,77,CARY,MCCONAUGHEY
606,17,HELEN,VOIGHT
810,102,WALTER,TORN
892,108,WARREN,NOLTE
879,174,MICHAEL,BENING
847,121,LIZA,BERGMAN
386,18,DAN,TORN
280,80,RALPH,CRUZ
832,96,GENE,WILLIS
5,200,THORA,TEMPLE
965,33,MILLA,PECK
828,193,BURT,TEMPLE
575,142,JADA,RYDER
191,141,CATE,HARRIS
463,179,ED,GUINESS
484,196,BELA,WALKEN
204,165,AL,GARLAND
166,192,JOHN,SUVARI
869,130,GRETA,KEITEL
235,58,CHRISTIAN,AKROYD
289,177,GENE,MCKELLEN
588,161,HARVEY,HOPE
850,11,ZERO,CAGE
541,75,BURT,POSEY
561,18,DAN,TORN
541,198,MARY,KEITEL
141,154,MERYL,GIBSON
522,85,MINNIE,ZELLWEGER
12,105,SIDNEY,CROWE
952,198,MARY,KEITEL
896,134,GENE,HOPKINS
333,42,TOM,MIRANDA
393,78,GROUCHO,SINATRA
258,180,JEFF,SILVERSTONE
889,27,JULIA,MCQUEEN
359,27,JULIA,MCQUEEN
388,183,RUSSELL,CLOSE
853,174,MICHAEL,BENING
371,184,HUMPHREY,GARLAND
1,30,SANDRA,PECK
347,126,FRANCES,TOMEI
728,56,DAN,HARRIS
878,143,RIVER,DEAN
357,68,RIP,WINSLET
499,198,MARY,KEITEL
682,120,PENELOPE,MONROE
191,167,LAURENCE,BULLOCK
539,3,ED,CHASE
399,71,ADAM,GRANT
120,83,BEN,WILLIS
878,52,CARMEN,HUNT
31,15,CUBA,OLIVIER
618,192,JOHN,SUVARI
994,6,BETTE,NICHOLSON
467,154,MERYL,GIBSON
254,114,MORGAN,MCDORMAND
302,172,GROUCHO,WILLIAMS
718,122,SALMA,NOLTE
851,164,HUMPHREY,WILLIS
988,188,ROCK,DUKAKIS
262,30,SANDRA,PECK
956,36,BURT,DUKAKIS
342,66,MARY,TANDY
120,167,LAURENCE,BULLOCK
714,200,THORA,TEMPLE
871,198,MARY,KEITEL
687,143,RIVER,DEAN
872,176,JON,CHASE
85,126,FRANCES,TOMEI
410,89,CHARLIZE,DENCH
491,122,SALMA,NOLTE
297,156,FAY,WOOD
887,150,JAYNE,NOLTE
627,51,GARY,PHOENIX
646,29,ALEC,WAYNE
608,171,OLYMPIA,PFEIFFER
998,13,UMA,WOOD
683,177,GENE,MCKELLEN
988,101,SUSAN,DAVIS
991,100,SPENCER,DEPP
475,65,ANGELA,HUDSON
938,65,ANGELA,HUDSON
275,94,KENNETH,TORN
502,15,CUBA,OLIVIER
539,151,GEOFFREY,HESTON
502,34,AUDREY,OLIVIER
508,61,CHRISTIAN,NEESON
410,137,MORGAN,WILLIAMS
244,34,AUDREY,OLIVIER
798,131,JANE,JACKMAN
368,148,EMILY,DEE
385,90,SEAN,GUINESS
206,188,ROCK,DUKAKIS
947,97,MEG,HAWKE
974,51,GARY,PHOENIX
540,2,NICK,WAHLBERG
716,49,ANNE,CRONYN
835,105,SIDNEY,CROWE
297,121,LIZA,BERGMAN
600,104,PENELOPE,CRONYN
746,197,REESE,WEST
905,135,RITA,REYNOLDS
340,161,HARVEY,HOPE
635,12,KARL,BERRY
779,171,OLYMPIA,PFEIFFER
516,104,PENELOPE,CRONYN
181,91,CHRISTOPHER,BERRY
853,17,HELEN,VOIGHT
750,51,GARY,PHOENIX
879,158,VIVIEN,BASINGER
844,116,DAN,STREEP
744,102,WALTER,TORN
267,16,FRED,COSTNER
740,176,JON,CHASE
37,64,RAY,JOHANSSON
634,79,MAE,HOFFMAN
255,168,WILL,WILSON
107,98,CHRIS,BRIDGES
72,167,LAURENCE,BULLOCK
512,94,KENNETH,TORN
693,128,CATE,MCQUEEN
406,198,MARY,KEITEL
418,14,VIVIEN,BERGEN
154,145,KIM,ALLEN
292,113,MORGAN,HOPKINS
535,61,CHRISTIAN,NEESON
353,38,TOM,MCKELLEN
791,127,KEVIN,GARLAND
544,102,WALTER,TORN
672,83,BEN,WILLIS
841,101,SUSAN,DAVIS
920,129,DARYL,CRAWFORD
543,177,GENE,MCKELLEN
654,68,RIP,WINSLET
485,192,JOHN,SUVARI
607,165,AL,GARLAND
637,158,VIVIEN,BASINGER
6,23,SANDRA,KILMER
51,46,PARKER,GOLDBERG
802,154,MERYL,GIBSON
858,90,SEAN,GUINESS
830,120,PENELOPE,MONROE
601,124,SCARLETT,BENING
427,155,IAN,TANDY
286,123,JULIANNE,DENCH
571,13,UMA,WOOD
378,68,RIP,WINSLET
959,184,HUMPHREY,GARLAND
890,42,TOM,MIRANDA
378,103,MATTHEW,LEIGH
451,151,GEOFFREY,HESTON
834,191,GREGORY,GOODING
649,23,SANDRA,KILMER
961,53,MENA,TEMPLE
947,149,RUSSELL,TEMPLE
978,175,WILLIAM,HACKMAN
475,152,BEN,HARRIS
828,175,WILLIAM,HACKMAN
38,166,NICK,DEGENERES
12,180,JEFF,SILVERSTONE
111,188,ROCK,DUKAKIS
909,4,JENNIFER,DAVIS
312,32,TIM,HACKMAN
421,85,MINNIE,ZELLWEGER
725,70,MICHELLE,MCCONAUGHEY
250,179,ED,GUINESS
335,24,CAMERON,STREEP
735,65,ANGELA,HUDSON
160,137,MORGAN,WILLIAMS
689,39,GOLDIE,BRODY
125,34,AUDREY,OLIVIER
753,43,KIRK,JOVOVICH
538,187,RENEE,BALL
469,64,RAY,JOHANSSON
91,12,KARL,BERRY
538,200,THORA,TEMPLE
827,191,GREGORY,GOODING
236,56,DAN,HARRIS
407,128,CATE,MCQUEEN
944,100,SPENCER,DEPP
280,16,FRED,COSTNER
492,184,HUMPHREY,GARLAND
448,164,HUMPHREY,WILLIS
101,62,JAYNE,NEESON
219,171,OLYMPIA,PFEIFFER
753,109,SYLVESTER,DERN
879,138,LUCILLE,DEE
128,58,CHRISTIAN,AKROYD
403,55,FAY,KILMER
100,125,ALBERT,NOLTE
761,149,RUSSELL,TEMPLE
168,187,RENEE,BALL
339,93,ELLEN,PRESLEY
972,67,JESSICA,BAILEY
907,159,LAURA,BRODY
219,191,GREGORY,GOODING
125,65,ANGELA,HUDSON
333,103,MATTHEW,LEIGH
110,29,ALEC,WAYNE
923,187,RENEE,BALL
990,182,DEBBIE,AKROYD
870,76,ANGELINA,ASTAIRE
230,66,MARY,TANDY
961,110,SUSAN,DAVIS
491,84,JAMES,PITT
714,52,CARMEN,HUNT
983,10,CHRISTIAN,GABLE
846,152,BEN,HARRIS
568,76,ANGELINA,ASTAIRE
11,81,SCARLETT,DAMON
874,93,ELLEN,PRESLEY
152,181,MATTHEW,CARREY
856,93,ELLEN,PRESLEY
897,132,ADAM,HOPPER
734,21,KIRSTEN,PALTROW
782,149,RUSSELL,TEMPLE
206,150,JAYNE,NOLTE
163,40,JOHNNY,CAGE
616,4,JENNIFER,DAVIS
762,78,GROUCHO,SINATRA
880,17,HELEN,VOIGHT
179,111,CAMERON,ZELLWEGER
915,67,JESSICA,BAILEY
776,55,FAY,KILMER
771,172,GROUCHO,WILLIAMS
620,99,JIM,MOSTEL
724,41,JODIE,DEGENERES
553,58,CHRISTIAN,AKROYD
453,36,BURT,DUKAKIS
15,105,SIDNEY,CROWE
737,179,ED,GUINESS
598,43,KIRK,JOVOVICH
590,120,PENELOPE,MONROE
415,27,JULIA,MCQUEEN
290,70,MICHELLE,MCCONAUGHEY
450,71,ADAM,GRANT
466,69,KENNETH,PALTROW
908,88,KENNETH,PESCI
480,82,WOODY,JOLIE
615,65,ANGELA,HUDSON
84,191,GREGORY,GOODING
17,13,UMA,WOOD
69,30,SANDRA,PECK
325,93,ELLEN,PRESLEY
606,190,AUDREY,BAILEY
261,77,CARY,MCCONAUGHEY
374,61,CHRISTIAN,NEESON
907,181,MATTHEW,CARREY
325,99,JIM,MOSTEL
311,188,ROCK,DUKAKIS
453,70,MICHELLE,MCCONAUGHEY
457,12,KARL,BERRY
566,179,ED,GUINESS
890,175,WILLIAM,HACKMAN
999,140,WHOOPI,HURT
773,71,ADAM,GRANT
887,117,RENEE,TRACY
680,45,REESE,KILMER
112,107,GINA,DEGENERES
171,119,WARREN,JACKMAN
638,191,GREGORY,GOODING
479,131,JANE,JACKMAN
775,94,KENNETH,TORN
955,146,ALBERT,JOHANSSON
717,20,LUCILLE,TRACY
597,129,DARYL,CRAWFORD
463,46,PARKER,GOLDBERG
921,149,RUSSELL,TEMPLE
629,145,KIM,ALLEN
636,54,PENELOPE,PINKETT
748,73,GARY,PENN
418,129,DARYL,CRAWFORD
60,101,SUSAN,DAVIS
971,34,AUDREY,OLIVIER
135,194,MERYL,ALLEN
189,101,SUSAN,DAVIS
40,79,MAE,HOFFMAN
187,45,REESE,KILMER
604,199,JULIA,FAWCETT
517,121,LIZA,BERGMAN
693,108,WARREN,NOLTE
673,23,SANDRA,KILMER
29,122,SALMA,NOLTE
613,164,HUMPHREY,WILLIS
61,111,CAMERON,ZELLWEGER
520,129,DARYL,CRAWFORD
725,123,JULIANNE,DENCH
126,24,CAMERON,STREEP
600,54,PENELOPE,PINKETT
188,168,WILL,WILSON
669,129,DARYL,CRAWFORD
662,49,ANNE,CRONYN
827,55,FAY,KILMER
292,14,VIVIEN,BERGEN
420,95,DARYL,WAHLBERG
865,5,JOHNNY,LOLLOBRIGIDA
600,13,UMA,WOOD
106,173,ALAN,DREYFUSS
143,119,WARREN,JACKMAN
214,136,ED,MANSFIELD
485,102,WALTER,TORN
588,37,VAL,BOLGER
143,75,BURT,POSEY
175,58,CHRISTIAN,AKROYD
551,60,HENRY,BERRY
141,143,RIVER,DEAN
355,4,JENNIFER,DAVIS
47,2,NICK,WAHLBERG
19,5,JOHNNY,LOLLOBRIGIDA
619,168,WILL,WILSON
110,83,BEN,WILLIS
21,126,FRANCES,TOMEI
330,90,SEAN,GUINESS
274,20,LUCILLE,TRACY
536,22,ELVIS,MARX
103,26,RIP,CRAWFORD
658,60,HENRY,BERRY
703,137,MORGAN,WILLIAMS
721,41,JODIE,DEGENERES
953,193,BURT,TEMPLE
344,12,KARL,BERRY
394,163,CHRISTOPHER,WEST
827,176,JON,CHASE
864,147,FAY,WINSLET
63,197,REESE,WEST
266,139,EWAN,GOODING
133,133,RICHARD,PENN
361,166,NICK,DEGENERES
678,93,ELLEN,PRESLEY
535,5,JOHNNY,LOLLOBRIGIDA
256,24,CAMERON,STREEP
124,17,HELEN,VOIGHT
25,47,JULIA,BARRYMORE
344,159,LAURA,BRODY
119,34,AUDREY,OLIVIER
69,80,RALPH,CRUZ
913,54,PENELOPE,PINKETT
747,68,RIP,WINSLET
27,154,MERYL,GIBSON
990,62,JAYNE,NEESON
917,18,DAN,TORN
615,35,JUDY,DEAN
199,142,JADA,RYDER
85,5,JOHNNY,LOLLOBRIGIDA
895,151,GEOFFREY,HESTON
829,112,RUSSELL,BACALL
712,4,JENNIFER,DAVIS
757,155,IAN,TANDY
718,148,EMILY,DEE
590,155,IAN,TANDY
326,15,CUBA,OLIVIER
915,105,SIDNEY,CROWE
85,101,SUSAN,DAVIS
928,32,TIM,HACKMAN
817,13,UMA,WOOD
138,185,MICHAEL,BOLGER
637,132,ADAM,HOPPER
237,186,JULIA,ZELLWEGER
301,95,DARYL,WAHLBERG
22,77,CARY,MCCONAUGHEY
159,149,RUSSELL,TEMPLE
648,108,WARREN,NOLTE
190,117,RENEE,TRACY
156,196,BELA,WALKEN
420,50,NATALIE,HOPKINS
191,175,WILLIAM,HACKMAN
729,13,UMA,WOOD
327,50,NATALIE,HOPKINS
628,79,MAE,HOFFMAN
363,122,SALMA,NOLTE
489,154,MERYL,GIBSON
772,141,CATE,HARRIS
818,159,LAURA,BRODY
331,86,GREG,CHAPLIN
646,156,FAY,WOOD
677,174,MICHAEL,BENING
630,155,IAN,TANDY
886,199,JULIA,FAWCETT
777,93,ELLEN,PRESLEY
165,83,BEN,WILLIS
148,73,GARY,PENN
158,105,SIDNEY,CROWE
136,104,PENELOPE,CRONYN
567,108,WARREN,NOLTE
267,81,SCARLETT,DAMON
87,3,ED,CHASE
500,27,JULIA,MCQUEEN
963,55,FAY,KILMER
188,149,RUSSELL,TEMPLE
600,36,BURT,DUKAKIS
499,187,RENEE,BALL
290,39,GOLDIE,BRODY
720,69,KENNETH,PALTROW
450,131,JANE,JACKMAN
150,176,JON,CHASE
6,137,MORGAN,WILLIAMS
467,141,CATE,HARRIS
988,154,MERYL,GIBSON
457,145,KIM,ALLEN
860,64,RAY,JOHANSSON
409,181,MATTHEW,CARREY
982,93,ELLEN,PRESLEY
737,57,JUDE,CRUISE
151,112,RUSSELL,BACALL
237,168,WILL,WILSON
929,10,CHRISTIAN,GABLE
897,169,KENNETH,HOFFMAN
203,13,UMA,WOOD
183,157,GRETA,MALDEN
965,56,DAN,HARRIS
999,104,PENELOPE,CRONYN
891,51,GARY,PHOENIX
453,16,FRED,COSTNER
853,189,CUBA,BIRCH
596,41,JODIE,DEGENERES
420,44,NICK,STALLONE
948,17,HELEN,VOIGHT
717,88,KENNETH,PESCI
694,37,VAL,BOLGER
498,95,DARYL,WAHLBERG
212,90,SEAN,GUINESS
400,157,GRETA,MALDEN
942,103,MATTHEW,LEIGH
139,142,JADA,RYDER
933,136,ED,MANSFIELD
370,97,MEG,HAWKE
508,150,JAYNE,NOLTE
855,90,SEAN,GUINESS
587,196,BELA,WALKEN
474,111,CAMERON,ZELLWEGER
830,140,WHOOPI,HURT
404,25,KEVIN,BLOOM
502,28,WOODY,HOFFMAN
114,57,JUDE,CRUISE
908,14,VIVIEN,BERGEN
193,126,FRANCES,TOMEI
669,111,CAMERON,ZELLWEGER
20,155,IAN,TANDY
