film_id,categoria_id,nome,titolo,descrizione,data_rilascio,lingua,lingua_originale_id,durata_noleggio,tariffa_noleggio,durata,costo_sostituzione,voto
294,16,Travel,EXPECATIONS NATURAL,A Amazing Drama of a Butler And a Husband who must Reach a A Shark in A U-Boat,2006,English,,5,4.99,138,26.99,PG-13
784,16,Travel,SHANGHAI TYCOON,A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House,2006,English,,7,2.99,47,20.99,PG
894,16,Travel,TOMATOES HELLFIGHTERS,A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank,2006,English,,6,0.99,68,23.99,PG
257,16,Travel,DRUMLINE CYCLONE,A Insightful Panorama of a Monkey And a Sumo Wrestler who must Outrace a Mad Scientist in The Canadian Rockies,2006,English,,3,0.99,110,14.99,G
307,16,Travel,FELLOWSHIP AUTUMN,A Lacklusture Reflection of a Dentist And a Hunter who must Meet a Teacher in A Baloon,2006,English,,6,4.99,77,9.99,NC-17
233,16,Travel,DISCIPLE MOTHER,A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank,2006,English,,3,0.99,141,17.99,PG
123,16,Travel,CASABLANCA SUPER,A Amazing Panorama of a Crocodile And a Forensic Psychologist who must Pursue a Secret Agent in The First Manned Space Station,2006,English,,6,4.99,85,22.99,G
931,16,Travel,VALENTINE VANISHING,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,2006,English,,7,0.99,48,9.99,PG-13
609,16,Travel,MUSCLE BRIGHT,A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India,2006,English,,7,2.99,185,23.99,G
785,16,Travel,SHAWSHANK BUBBLE,A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park,2006,English,,6,4.99,80,20.99,PG
224,16,Travel,DESPERATE TRAINSPOTTING,A Epic Yarn of a Forensic Psychologist And a Teacher who must Face a Lumberjack in California,2006,English,,7,4.99,81,29.99,G
339,16,Travel,FROGMEN BREAKING,A Unbelieveable Yarn of a Mad Scientist And a Cat who must Chase a Lumberjack in Australia,2006,English,,5,0.99,111,17.99,R
347,16,Travel,GAMES BOWFINGER,A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery,2006,English,,7,4.99,119,17.99,PG-13
75,16,Travel,BIRD INDEPENDENCE,A Thrilling Documentary of a Car And a Student who must Sink a Hunter in The Canadian Rockies,2006,English,,6,4.99,163,14.99,G
451,16,Travel,IGBY MAKER,A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory,2006,English,,7,4.99,160,12.99,NC-17
84,16,Travel,BOILED DARES,A Awe-Inspiring Story of a Waitress And a Dog who must Discover a Dentist in Ancient Japan,2006,English,,7,4.99,102,13.99,PG
167,16,Travel,COMA HEAD,A Awe-Inspiring Drama of a Boy And a Frisbee who must Escape a Pastry Chef in California,2006,English,,6,4.99,109,10.99,NC-17
57,16,Travel,BASIC EASY,A Stunning Epistle of a Man And a Husband who must Reach a Mad Scientist in A Jet Boat,2006,English,,4,2.99,90,18.99,PG-13
903,16,Travel,TRAFFIC HOBBIT,A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat,2006,English,,5,4.99,139,13.99,G
386,16,Travel,GUMP DATE,A Intrepid Yarn of a Explorer And a Student who must Kill a Husband in An Abandoned Mine Shaft,2006,English,,3,4.99,53,12.99,NC-17
642,16,Travel,ORDER BETRAYED,A Amazing Saga of a Dog And a A Shark who must Challenge a Cat in The Sahara Desert,2006,English,,7,2.99,120,13.99,PG-13
299,16,Travel,FACTORY DRAGON,A Action-Packed Saga of a Teacher And a Frisbee who must Escape a Lumberjack in The Sahara Desert,2006,English,,4,0.99,144,9.99,PG-13
434,16,Travel,HORROR REIGN,A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria,2006,English,,3,0.99,139,25.99,R
125,16,Travel,CASSIDY WYOMING,A Intrepid Drama of a Frisbee And a Hunter who must Kill a Secret Agent in New Orleans,2006,English,,5,2.99,61,19.99,NC-17
342,16,Travel,FUGITIVE MAGUIRE,A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia,2006,English,,7,4.99,83,28.99,R
868,16,Travel,SUPERFLY TRIP,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House,2006,English,,5,0.99,114,27.99,PG
288,16,Travel,ESCAPE METROPOLIS,A Taut Yarn of a Astronaut And a Technical Writer who must Outgun a Boat in New Orleans,2006,English,,7,2.99,167,20.99,R
543,16,Travel,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,English,,5,4.99,116,20.99,R
645,16,Travel,OTHERS SOUP,A Lacklusture Documentary of a Mad Cow And a Madman who must Sink a Moose in The Gulf of Mexico,2006,English,,7,2.99,118,18.99,PG
848,16,Travel,STONE FIRE,A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia,2006,English,,3,0.99,94,19.99,G
518,16,Travel,LIAISONS SWEET,A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies,2006,English,,5,4.99,140,15.99,PG
103,16,Travel,BUCKET BROTHERHOOD,A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory,2006,English,,7,4.99,133,27.99,PG
526,16,Travel,LOCK REAR,A Thoughtful Character Study of a Squirrel And a Technical Writer who must Outrace a Student in Ancient Japan,2006,English,,7,2.99,120,10.99,R
87,16,Travel,BOONDOCK BALLROOM,A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico,2006,English,,7,0.99,76,14.99,NC-17
977,16,Travel,WINDOW SIDE,A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery,2006,English,,3,2.99,85,25.99,R
88,16,Travel,BORN SPINAL,A Touching Epistle of a Frisbee And a Husband who must Pursue a Student in Nigeria,2006,English,,7,4.99,179,17.99,PG
601,16,Travel,MOULIN WAKE,A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft,2006,English,,4,0.99,79,20.99,PG-13
833,3,Children,SPLENDOR PATTON,A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin,2006,English,,5,0.99,134,20.99,R
328,3,Children,FOREVER CANDIDATE,A Unbelieveable Panorama of a Technical Writer And a Man who must Pursue a Frisbee in A U-Boat,2006,English,,7,2.99,131,28.99,NC-17
959,3,Children,WARLOCK WEREWOLF,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,2006,English,,6,2.99,83,10.99,G
354,3,Children,GHOST GROUNDHOG,A Brilliant Panorama of a Madman And a Composer who must Succumb a Car in Ancient India,2006,English,,6,4.99,85,18.99,G
505,3,Children,LABYRINTH LEAGUE,A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert,2006,English,,6,2.99,46,24.99,PG-13
168,3,Children,COMANCHEROS ENEMY,A Boring Saga of a Lumberjack And a Monkey who must Find a Monkey in The Gulf of Mexico,2006,English,,5,0.99,67,23.99,R
853,3,Children,STRANGER STRANGERS,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,2006,English,,3,4.99,139,12.99,G
66,3,Children,BENEATH RUSH,A Astounding Panorama of a Man And a Monkey who must Discover a Man in The First Manned Space Station,2006,English,,6,0.99,53,27.99,NC-17
896,3,Children,TOOTSIE PILOT,A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin,2006,English,,3,0.99,157,10.99,PG
786,3,Children,SHEPHERD MIDSUMMER,A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon,2006,English,,7,0.99,113,14.99,R
409,3,Children,HEARTBREAKERS BRIGHT,A Awe-Inspiring Documentary of a A Shark And a Dentist who must Outrace a Pastry Chef in The Canadian Rockies,2006,English,,3,4.99,59,9.99,G
157,3,Children,CLOCKWORK PARADISE,A Insightful Documentary of a Technical Writer And a Feminist who must Challenge a Cat in A Baloon,2006,English,,7,0.99,143,29.99,PG-13
955,3,Children,WALLS ARTIST,A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House,2006,English,,7,4.99,135,19.99,PG
152,3,Children,CIRCUS YOUTH,A Thoughtful Drama of a Pastry Chef And a Dentist who must Pursue a Girl in A Baloon,2006,English,,5,2.99,90,13.99,PG-13
238,3,Children,DOCTOR GRAIL,A Insightful Drama of a Womanizer And a Waitress who must Reach a Forensic Psychologist in The Outback,2006,English,,4,2.99,57,29.99,G
280,3,Children,EMPIRE MALKOVICH,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,2006,English,,7,0.99,177,26.99,G
801,3,Children,SISTER FREDDY,A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia,2006,English,,5,4.99,152,19.99,PG-13
491,3,Children,JUMPING WRATH,A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin,2006,English,,4,0.99,74,18.99,NC-17
450,3,Children,IDOLS SNATCHERS,A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery,2006,English,,5,2.99,84,29.99,NC-17
110,3,Children,CABIN FLASH,A Stunning Epistle of a Boat And a Man who must Challenge a A Shark in A Baloon Factory,2006,English,,4,0.99,53,25.99,NC-17
124,3,Children,CASPER DRAGONFLY,A Intrepid Documentary of a Boat And a Crocodile who must Chase a Robot in The Sahara Desert,2006,English,,3,4.99,163,16.99,PG-13
883,3,Children,TEQUILA PAST,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,2006,English,,6,4.99,53,17.99,PG
768,3,Children,SCARFACE BANG,A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory,2006,English,,3,4.99,102,11.99,PG-13
515,3,Children,LEGALLY SECRETARY,A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert,2006,English,,7,4.99,113,14.99,PG
573,3,Children,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,English,,6,2.99,105,22.99,PG-13
468,3,Children,INVASION CYCLONE,A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery,2006,English,,5,2.99,97,12.99,PG
343,3,Children,FULL FLATLINERS,A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank,2006,English,,6,2.99,94,14.99,PG
344,3,Children,FURY MURDER,A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery,2006,English,,3,0.99,178,28.99,PG-13
509,3,Children,LANGUAGE COWBOY,A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park,2006,English,,5,0.99,78,26.99,NC-17
304,3,Children,FARGO GANDHI,A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback,2006,English,,3,2.99,130,28.99,G
928,3,Children,UPTOWN YOUNG,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,2006,English,,5,2.99,84,16.99,PG
918,3,Children,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,English,,4,4.99,152,23.99,PG
370,3,Children,GORGEOUS BINGO,A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory,2006,English,,4,2.99,108,26.99,R
59,3,Children,BEAR GRACELAND,A Astounding Saga of a Dog And a Boy who must Kill a Teacher in The First Manned Space Station,2006,English,,4,2.99,160,20.99,R
149,3,Children,CHRISTMAS MOONSHINE,A Action-Packed Epistle of a Feminist And a Astronaut who must Conquer a Boat in A Manhattan Penthouse,2006,English,,7,0.99,150,21.99,NC-17
214,3,Children,DAUGHTER MADIGAN,A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station,2006,English,,3,4.99,59,13.99,PG-13
392,3,Children,HALL CASSIDY,A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia,2006,English,,5,4.99,51,13.99,NC-17
547,3,Children,MAGIC MALLRATS,A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California,2006,English,,3,0.99,117,19.99,PG
889,3,Children,TIES HUNGER,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,English,,3,4.99,111,28.99,R
761,3,Children,SANTA PARIS,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,2006,English,,7,2.99,154,23.99,PG
626,3,Children,NOON PAPI,A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse,2006,English,,5,2.99,57,12.99,G
68,3,Children,BETRAYED REAR,A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank,2006,English,,5,4.99,122,26.99,NC-17
423,3,Children,HOLLYWOOD ANONYMOUS,A Fast-Paced Epistle of a Boy And a Explorer who must Escape a Dog in A U-Boat,2006,English,,7,0.99,69,29.99,PG
873,3,Children,SWEETHEARTS SUSPECTS,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,2006,English,,3,0.99,108,13.99,G
485,3,Children,JERSEY SASSY,A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan,2006,English,,6,4.99,60,16.99,PG
187,15,Sports,CRANES RESERVOIR,A Fanciful Documentary of a Teacher And a Dog who must Outgun a Forensic Psychologist in A Baloon Factory,2006,English,,5,2.99,57,12.99,NC-17
668,15,Sports,PEAK FOREVER,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,2006,English,,7,4.99,80,25.99,PG
809,15,Sports,SLIPPER FIDELITY,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,2006,English,,5,0.99,156,14.99,PG-13
389,15,Sports,GUNFIGHTER MUSSOLINI,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan,2006,English,,3,2.99,127,9.99,PG-13
917,15,Sports,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,English,,3,2.99,152,24.99,R
453,15,Sports,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,English,,3,2.99,178,17.99,PG-13
612,15,Sports,MUSSOLINI SPOILERS,A Thrilling Display of a Boat And a Monkey who must Meet a Composer in Ancient China,2006,English,,6,2.99,180,10.99,G
671,15,Sports,PERDITION FARGO,A Fast-Paced Story of a Car And a Cat who must Outgun a Hunter in Berlin,2006,English,,7,4.99,99,27.99,NC-17
796,15,Sports,SIERRA DIVIDE,A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California,2006,English,,3,0.99,135,12.99,NC-17
446,15,Sports,HYSTERICAL GRAIL,A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse,2006,English,,5,4.99,150,19.99,PG
488,15,Sports,JOON NORTHWEST,A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank,2006,English,,3,0.99,105,23.99,NC-17
619,15,Sports,NEIGHBORS CHARADE,A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park,2006,English,,3,0.99,161,20.99,R
940,15,Sports,VICTORY ACADEMY,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,2006,English,,6,0.99,64,19.99,PG-13
197,15,Sports,CRUSADE HONEY,A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park,2006,English,,4,2.99,112,27.99,R
102,15,Sports,BUBBLE GROSSE,A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon,2006,English,,4,4.99,60,20.99,R
532,15,Sports,LOSER HUSTLER,A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria,2006,English,,5,4.99,80,28.99,PG
420,15,Sports,HOLES BRANNIGAN,A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies,2006,English,,7,4.99,128,27.99,PG
773,15,Sports,SEABISCUIT PUNK,A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention,2006,English,,6,2.99,112,28.99,NC-17
676,15,Sports,PHILADELPHIA WIFE,A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert,2006,English,,7,4.99,137,16.99,PG-13
764,15,Sports,SATURDAY LAMBS,A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon,2006,English,,3,4.99,150,28.99,G
383,15,Sports,GROOVE FICTION,A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft,2006,English,,6,0.99,111,13.99,NC-17
570,15,Sports,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,English,,5,4.99,104,20.99,NC-17
10,15,Sports,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,English,,6,4.99,63,24.99,NC-17
678,15,Sports,PICKUP DRIVING,A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory,2006,English,,3,2.99,77,23.99,G
667,15,Sports,PEACH INNOCENT,A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin,2006,English,,3,2.99,160,20.99,PG-13
120,15,Sports,CARIBBEAN LIBERTY,A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank,2006,English,,3,4.99,92,16.99,NC-17
113,15,Sports,CALIFORNIA BIRDS,A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India,2006,English,,4,4.99,75,19.99,NC-17
628,15,Sports,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
291,15,Sports,EVOLUTION ALTER,A Fanciful Character Study of a Feminist And a Madman who must Find a Explorer in A Baloon Factory,2006,English,,5,0.99,174,10.99,PG-13
691,15,Sports,POSEIDON FOREVER,A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery,2006,English,,6,4.99,159,29.99,PG-13
361,15,Sports,GLEAMING JAWBREAKER,A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies,2006,English,,5,2.99,89,25.99,NC-17
745,15,Sports,ROSES TREASURE,A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station,2006,English,,5,4.99,162,23.99,PG-13
256,15,Sports,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,2006,English,,6,4.99,178,20.99,R
599,15,Sports,MOTHER OLEANDER,A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China,2006,English,,3,0.99,103,20.99,R
372,15,Sports,GRACELAND DYNAMITE,A Taut Display of a Cat And a Girl who must Overcome a Database Administrator in New Orleans,2006,English,,5,4.99,140,26.99,R
474,15,Sports,JADE BUNCH,A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station,2006,English,,6,2.99,174,21.99,NC-17
254,15,Sports,DRIVER ANNIE,A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House,2006,English,,4,2.99,159,11.99,PG-13
719,15,Sports,RECORDS ZORRO,A Amazing Drama of a Mad Scientist And a Composer who must Build a Husband in The Outback,2006,English,,7,4.99,182,11.99,PG
779,15,Sports,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,English,,4,4.99,54,23.99,R
598,15,Sports,MOSQUITO ARMAGEDDON,A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan,2006,English,,6,0.99,57,22.99,G
176,15,Sports,CONGENIALITY QUEST,A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon,2006,English,,6,0.99,87,21.99,PG-13
902,15,Sports,TRADING PINOCCHIO,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station,2006,English,,6,4.99,170,22.99,PG
844,15,Sports,STEERS ARMAGEDDON,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention,2006,English,,6,4.99,140,16.99,PG
606,15,Sports,MUMMY CREATURES,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,2006,English,,3,0.99,160,15.99,NC-17
836,15,Sports,SQUAD FISH,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,2006,English,,3,2.99,136,14.99,PG
729,15,Sports,RIDER CADDYSHACK,A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria,2006,English,,5,2.99,177,28.99,PG
135,15,Sports,CHANCE RESURRECTION,A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China,2006,English,,3,2.99,70,22.99,R
443,5,Comedy,HURRICANE AFFAIR,A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft,2006,English,,6,2.99,49,11.99,PG
756,5,Comedy,SADDLE ANTITRUST,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,2006,English,,7,2.99,80,10.99,PG-13
335,5,Comedy,FREEDOM CLEOPATRA,A Emotional Reflection of a Dentist And a Mad Cow who must Face a Squirrel in A Baloon,2006,English,,5,0.99,133,23.99,PG-13
478,5,Comedy,JAWS HARRY,A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House,2006,English,,4,2.99,112,10.99,G
932,5,Comedy,VALLEY PACKER,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,2006,English,,3,0.99,73,21.99,G
188,5,Comedy,CRAZY HOME,A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback,2006,English,,7,2.99,136,24.99,PG
672,5,Comedy,PERFECT GROOVE,A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon,2006,English,,7,2.99,82,17.99,PG-13
938,5,Comedy,VELVET TERMINATOR,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,2006,English,,3,4.99,173,14.99,R
660,5,Comedy,PARTY KNOCK,A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,2006,English,,7,2.99,107,11.99,PG
385,5,Comedy,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,English,,6,4.99,139,26.99,PG-13
444,5,Comedy,HUSTLER PARTY,A Emotional Reflection of a Sumo Wrestler And a Monkey who must Conquer a Robot in The Sahara Desert,2006,English,,3,4.99,83,22.99,NC-17
871,5,Comedy,SWEDEN SHINING,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,2006,English,,6,4.99,176,19.99,PG
680,5,Comedy,PINOCCHIO SIMON,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,2006,English,,4,4.99,103,21.99,PG
524,5,Comedy,LION UNCUT,A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China,2006,English,,6,0.99,50,13.99,PG
858,5,Comedy,SUBMARINE BED,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia,2006,English,,5,4.99,127,21.99,R
28,5,Comedy,ANTHEM LUKE,A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park,2006,English,,5,4.99,91,16.99,PG-13
905,5,Comedy,TRAINSPOTTING STRANGERS,A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan,2006,English,,7,4.99,132,10.99,PG-13
182,5,Comedy,CONTROL ANTHEM,A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery,2006,English,,7,4.99,185,9.99,G
119,5,Comedy,CAPER MOTIONS,A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention,2006,English,,6,0.99,176,22.99,G
242,5,Comedy,DOOM DANCING,A Astounding Panorama of a Car And a Mad Scientist who must Battle a Lumberjack in A MySQL Convention,2006,English,,4,0.99,68,13.99,R
857,5,Comedy,STRICTLY SCARFACE,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,2006,English,,3,2.99,144,24.99,PG-13
939,5,Comedy,VERTIGO NORTHWEST,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,2006,English,,4,2.99,90,17.99,R
276,5,Comedy,ELEMENT FREDDY,A Awe-Inspiring Reflection of a Waitress And a Squirrel who must Kill a Mad Cow in A Jet Boat,2006,English,,6,4.99,115,28.99,NC-17
529,5,Comedy,LONELY ELEPHANT,A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia,2006,English,,3,2.99,67,12.99,G
638,5,Comedy,OPERATION OPERATION,A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China,2006,English,,7,2.99,156,23.99,G
657,5,Comedy,PARADISE SABRINA,A Intrepid Yarn of a Car And a Moose who must Outrace a Crocodile in A Manhattan Penthouse,2006,English,,5,2.99,48,12.99,PG-13
814,5,Comedy,SNATCH SLIPPER,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,2006,English,,6,4.99,110,15.99,PG
604,5,Comedy,MULAN MOON,A Emotional Saga of a Womanizer And a Pioneer who must Overcome a Dentist in A Baloon,2006,English,,4,0.99,160,10.99,G
127,5,Comedy,CAT CONEHEADS,A Fast-Paced Panorama of a Girl And a A Shark who must Confront a Boy in Ancient India,2006,English,,5,4.99,112,14.99,G
765,5,Comedy,SATURN NAME,A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin,2006,English,,7,4.99,182,18.99,R
247,5,Comedy,DOWNHILL ENOUGH,A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert,2006,English,,3,0.99,47,19.99,G
568,5,Comedy,MEMENTO ZOOLANDER,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,2006,English,,4,4.99,77,11.99,NC-17
317,5,Comedy,FIREBALL PHILADELPHIA,A Amazing Yarn of a Dentist And a A Shark who must Vanquish a Madman in An Abandoned Mine Shaft,2006,English,,4,0.99,148,25.99,PG
365,5,Comedy,GOLD RIVER,A Taut Documentary of a Database Administrator And a Waitress who must Reach a Mad Scientist in A Baloon Factory,2006,English,,4,4.99,154,21.99,R
502,5,Comedy,KNOCK WARLOCK,A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon,2006,English,,4,2.99,71,21.99,PG-13
1000,5,Comedy,ZORRO ARK,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,2006,English,,3,4.99,50,18.99,NC-17
202,5,Comedy,DADDY PITTSBURGH,A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico,2006,English,,5,4.99,161,26.99,G
410,5,Comedy,HEAVEN FREEDOM,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,2006,English,,7,2.99,48,19.99,PG
