payment_id,amount,payment_date,rental_id,staff_id,customer_id
2209,5.99,2005-08-20 13:26:37,13820,2,81
2211,3.99,2005-08-21 19:09:40,14642,1,81
2219,8.99,2005-05-26 19:47:49,288,2,82
2220,0.99,2005-06-15 18:38:51,1438,1,82
2222,8.99,2005-06-18 23:29:53,2506,1,82
2233,3.99,2005-07-30 15:13:45,9277,2,82
2239,0.99,2005-08-19 08:31:50,13032,1,82
2241,0.99,2005-08-21 14:58:58,14518,2,82
2244,0.99,2005-05-26 10:14:38,222,2,83
2249,3.99,2005-06-16 07:06:06,1617,2,83
2254,6.99,2005-07-09 19:36:15,5394,2,83
2256,2.99,2005-07-12 19:56:52,6861,2,83
2258,4.99,2005-07-29 18:23:02,8729,2,83
2265,4.99,2005-08-20 15:13:11,13875,1,83
2267,5.99,2005-08-23 11:52:18,15737,2,83
2270,6.99,2005-05-29 08:28:18,739,1,84
2271,4.99,2005-05-29 23:24:30,834,1,84
2277,0.99,2005-06-18 16:53:33,2409,2,84
2288,2.99,2005-07-30 07:50:10,9074,2,84
2290,0.99,2005-08-01 12:24:42,10540,2,84
2292,4.99,2005-08-02 12:31:41,11220,2,84
2293,3.99,2005-08-02 19:57:42,11424,2,84
2298,2.99,2005-08-19 11:27:43,13115,2,84
2301,2.99,2005-08-22 18:16:50,15255,1,84
2302,9.99,2005-05-29 00:54:53,690,1,85
2304,1.99,2005-06-16 12:06:57,1685,1,85
2306,0.99,2005-06-19 18:53:05,2794,2,85
2309,3.99,2005-06-21 17:06:38,3418,2,85
2324,0.99,2005-08-20 10:25:12,13733,2,85
2326,4.99,2005-06-16 08:35:39,1640,2,86
2331,0.99,2005-06-21 00:43:16,3207,1,86
2337,0.99,2005-07-09 15:25:06,5295,2,86
2345,8.99,2005-08-01 02:39:39,10252,2,86
2349,2.99,2005-08-18 02:09:20,12198,1,86
2351,4.99,2005-08-19 20:09:59,13338,2,86
2354,1.99,2005-08-21 01:29:01,14122,2,86
2359,2.99,2005-05-28 22:11:35,674,1,87
2363,4.99,2005-06-19 00:03:28,2516,1,87
2366,3.99,2005-07-10 05:56:40,5628,1,87
2369,2.99,2005-07-27 23:38:46,7599,2,87
2370,7.99,2005-07-28 22:33:53,8187,2,87
2377,4.99,2005-08-01 06:42:31,10387,1,87
2378,0.99,2005-08-18 03:14:14,12232,1,87
2382,0.99,2005-08-20 16:16:03,13906,1,87
2384,2.99,2005-08-21 16:25:05,14566,1,87
2391,2.99,2005-06-20 01:09:14,2878,1,88
2395,5.99,2005-07-06 16:43:10,3846,1,88
2400,2.99,2005-07-29 02:43:25,8296,1,88
2405,2.99,2005-08-21 00:28:48,14097,2,88
2419,8.99,2005-07-08 15:01:25,4764,1,89
2424,7.99,2005-07-27 15:15:53,7370,2,89
2428,2.99,2005-07-28 17:26:56,8070,2,89
2436,3.99,2005-08-17 23:14:25,12118,1,89
2437,2.99,2005-08-18 10:34:59,12431,2,89
2442,6.99,2005-06-19 05:02:36,2584,2,90
2444,3.99,2005-07-06 11:30:29,3729,2,90
2445,4.99,2005-07-07 20:06:45,4371,2,90
2448,5.99,2005-07-27 03:06:09,7035,2,90
2449,1.99,2005-07-27 03:50:46,7058,2,90
2452,2.99,2005-07-28 15:55:40,8024,1,90
2453,0.99,2005-07-29 06:40:40,8408,1,90
2454,9.99,2005-07-30 00:08:08,8870,2,90
2458,4.99,2005-08-01 23:28:49,10835,1,90
2459,4.99,2005-08-02 13:02:11,11231,2,90
2462,2.99,2005-08-19 00:15:09,12788,1,90
2468,7.99,2005-08-23 09:16:39,15674,1,90
2471,3.99,2005-06-18 19:38:20,2457,1,91
2476,4.99,2005-07-07 13:48:33,4245,1,91
2479,4.99,2005-07-09 02:28:24,5025,2,91
2481,0.99,2005-07-10 09:56:24,5701,2,91
2483,2.99,2005-07-11 10:59:09,6178,1,91
2486,0.99,2005-07-28 01:12:25,7637,2,91
2492,4.99,2005-07-31 17:59:36,10008,2,91
2498,2.99,2005-08-22 04:09:18,14888,2,91
2513,5.99,2005-07-10 00:23:23,5497,2,92
2515,6.99,2005-07-10 14:22:19,5792,1,92
2519,4.99,2005-07-27 04:03:26,7073,1,92
2529,2.99,2005-08-20 06:41:27,13620,1,92
2531,4.99,2005-08-22 07:53:14,14998,2,92
2537,2.99,2005-07-08 13:12:07,4733,1,93
2546,2.99,2005-08-20 16:11:34,13904,2,93
2556,4.99,2005-05-28 17:19:15,629,2,94
2561,2.99,2005-06-19 20:04:23,2816,1,94
2563,8.99,2005-07-07 15:37:31,4287,1,94
2565,4.99,2005-07-11 00:04:50,5970,2,94
2567,0.99,2005-07-28 14:16:30,7979,2,94
2568,4.99,2005-07-31 03:50:07,9605,1,94
2576,4.99,2005-05-28 00:09:56,490,1,95
2580,0.99,2005-06-21 18:12:10,3426,2,95
2586,6.99,2005-07-30 13:21:08,9222,1,95
2587,6.99,2005-07-31 07:13:30,9695,1,95
2589,0.99,2005-07-31 21:44:30,10130,1,95
2600,0.99,2005-06-21 22:00:00,3463,2,96
2602,2.99,2005-07-06 12:01:38,3742,2,96
2605,4.99,2005-07-10 08:42:42,5678,1,96
2608,6.99,2005-07-29 07:23:43,8437,1,96
2609,3.99,2005-07-30 08:33:24,9093,2,96
2610,4.99,2005-07-30 17:05:29,9315,1,96
2615,4.99,2005-08-18 02:09:23,12199,1,96
2617,0.99,2005-08-20 02:28:09,13514,1,96
2618,4.99,2005-08-20 14:48:55,13855,1,96
2625,0.99,2005-07-06 03:02:58,3565,2,97
2628,4.99,2005-07-08 02:28:41,4508,1,97
2630,0.99,2005-07-12 04:56:15,6544,1,97
2642,4.99,2005-06-18 02:36:47,2213,1,98
2649,3.99,2005-07-27 05:56:39,7120,2,98
2650,0.99,2005-07-27 21:18:58,7530,1,98
2664,0.99,2005-05-30 03:54:43,867,2,99
2665,4.99,2005-06-17 01:13:11,1858,1,99
2672,2.99,2005-07-08 23:14:16,4954,2,99
2674,2.99,2005-07-10 12:19:59,5748,1,99
2681,0.99,2005-07-29 09:53:33,8514,2,99
2682,7.99,2005-08-01 06:42:44,10388,2,99
2689,4.99,2005-06-15 03:23:48,1216,2,100
2691,2.99,2005-06-15 18:17:28,1427,1,100
2692,6.99,2005-06-21 22:43:45,3468,2,100
2698,4.99,2005-07-09 13:11:14,5238,2,100
2701,4.99,2005-07-28 08:27:14,7819,2,100
2703,0.99,2005-07-28 23:14:56,8203,2,100
2704,5.99,2005-07-30 06:57:07,9048,2,100
2705,4.99,2005-07-30 15:04:31,9271,1,100
2713,2.99,2005-07-09 00:02:46,4975,1,101
2714,2.99,2005-07-09 06:16:03,5100,2,101
2733,3.99,2005-08-21 15:36:34,14542,2,101
2734,2.99,2005-08-22 12:01:06,15103,2,101
2735,0.99,2006-02-14 15:16:03,12141,2,101
2736,4.99,2005-05-26 14:01:05,247,1,102
2745,3.99,2005-07-08 15:48:34,4777,2,102
2754,6.99,2005-07-27 17:42:31,7439,2,102
2762,1.99,2005-08-01 23:39:21,10841,2,102
2767,1.99,2005-08-22 10:06:28,15049,1,102
2768,3.99,2005-08-23 21:59:26,16031,2,102
2772,0.99,2005-06-17 20:28:29,2118,1,103
2774,0.99,2005-06-19 14:57:54,2724,1,103
2777,6.99,2005-07-07 03:02:40,4040,2,103
2790,7.99,2005-08-19 05:40:36,12942,2,103
2797,5.99,2005-08-23 06:25:07,15599,1,103
2810,2.99,2005-07-08 21:32:30,4917,1,104
2813,1.99,2005-07-29 06:47:39,8413,1,104
2814,3.99,2005-07-30 08:24:42,9090,1,104
2832,4.99,2005-07-09 21:14:03,5429,1,105
2833,2.99,2005-07-10 02:45:53,5542,2,105
2836,2.99,2005-07-27 17:47:00,7442,1,105
2839,5.99,2005-07-30 12:37:08,9198,2,105
2840,9.99,2005-07-30 12:56:44,9210,2,105
2859,3.99,2005-07-27 09:44:26,7224,1,106
2870,2.99,2005-08-21 11:31:15,14431,2,106
2872,6.99,2005-08-22 14:27:37,15154,1,106
2873,5.99,2005-05-26 03:11:12,170,1,107
2874,5.99,2005-05-31 03:45:26,1026,1,107
2884,2.99,2005-07-10 03:55:50,5575,2,107
2896,4.99,2005-08-01 01:40:04,10226,1,107
2901,1.98,2006-02-14 15:16:03,13079,1,107
2907,8.99,2005-06-17 15:47:00,2061,1,108
2912,1.99,2005-07-07 16:57:32,4303,1,108
2914,0.99,2005-07-08 14:20:01,4754,1,108
2916,5.99,2005-07-10 07:53:51,5661,1,108
2917,4.99,2005-07-10 15:11:54,5806,2,108
2918,0.99,2005-07-12 19:04:24,6841,1,108
2923,5.99,2005-08-02 16:07:49,11316,1,108
2925,2.99,2005-08-17 09:41:23,11759,2,108
2926,2.99,2005-08-18 15:51:36,12583,1,108
2929,3.99,2005-08-21 18:51:43,14635,2,108
2930,8.99,2005-08-23 04:52:16,15556,2,108
2937,7.99,2005-05-31 08:27:58,1061,1,109
2942,6.99,2005-06-18 01:51:22,2198,2,109
2946,2.99,2005-07-09 02:32:37,5027,1,109
2949,0.99,2005-07-27 07:01:00,7145,2,109
2953,0.99,2005-08-01 02:09:33,10240,2,109
2956,3.99,2005-08-19 17:27:10,13264,1,109
2958,2.99,2005-08-23 09:23:36,15677,2,109
2959,7.99,2005-05-28 03:10:10,515,1,110
2961,8.99,2005-06-16 00:32:52,1528,2,110
2963,2.99,2005-07-07 17:44:49,4317,1,110
2970,3.99,2005-08-18 15:52:12,12585,2,110
2972,2.99,2005-08-22 22:28:36,15381,2,110
2975,2.99,2005-06-17 09:30:05,1974,2,111
2977,4.99,2005-06-18 08:17:41,2297,2,111
2981,3.99,2005-07-06 02:33:48,3551,1,111
2997,6.99,2005-08-22 15:26:36,15174,2,111
3001,4.99,2005-06-16 23:05:36,1835,1,112
3010,4.99,2005-07-30 13:13:55,9217,1,112
3011,6.99,2005-07-30 17:19:44,9321,2,112
3014,3.99,2005-07-31 14:48:01,9911,2,112
3025,4.99,2005-08-22 19:45:57,15304,2,112
3029,0.99,2005-05-28 02:52:14,510,1,113
3032,2.99,2005-06-18 06:48:23,2282,1,113
3034,0.99,2005-06-20 10:04:36,3004,2,113
3038,2.99,2005-07-07 18:31:50,4333,1,113
3039,2.99,2005-07-09 10:23:21,5189,2,113
3043,0.99,2005-07-11 02:18:13,6025,1,113
3045,5.99,2005-07-27 18:52:27,7468,2,113
3047,6.99,2005-07-30 13:20:06,9221,2,113
3051,7.99,2005-08-17 05:11:07,11655,2,113
3052,5.99,2005-08-17 14:11:45,11872,1,113
3054,3.99,2005-08-19 01:04:35,12817,2,113
3055,2.99,2005-08-19 22:22:01,13406,2,113
3061,2.99,2005-06-17 15:36:12,2059,1,114
3065,4.99,2005-07-05 23:23:11,3484,1,114
3077,4.99,2005-07-29 09:05:33,8496,2,114
3082,6.99,2005-08-18 19:51:29,12685,1,114
3085,4.99,2005-08-22 03:14:46,14867,1,114
3086,0.99,2005-08-23 02:04:57,15485,1,114
3091,0.99,2005-05-30 11:20:27,915,1,115
3096,6.99,2005-06-21 06:41:48,3289,1,115
3098,0.99,2005-07-06 06:06:27,3624,1,115
3100,4.99,2005-07-09 13:24:14,5245,1,115
3107,4.99,2005-07-27 18:50:30,7465,2,115
3112,4.99,2005-08-01 10:03:17,10475,2,115
3113,2.99,2005-08-01 16:08:46,10647,2,115
3115,2.99,2005-08-17 15:11:55,11891,1,115
3120,2.99,2006-02-14 15:16:03,13056,2,115
3121,4.99,2005-05-31 08:04:17,1058,1,116
3122,0.99,2005-06-15 11:36:01,1332,2,116
3123,0.99,2005-06-16 00:46:02,1533,2,116
3126,4.99,2005-06-19 09:24:02,2639,1,116
3127,3.99,2005-06-19 23:21:34,2861,1,116
3130,0.99,2005-07-07 02:19:01,4027,1,116
3134,0.99,2005-07-27 10:13:41,7238,1,116
3137,3.99,2005-07-31 02:23:20,9562,1,116
3145,6.99,2005-08-20 11:56:30,13775,1,116
3146,11.99,2005-08-21 23:34:00,14763,2,116
3149,0.99,2005-05-31 16:00:33,1114,2,117
3158,4.99,2005-08-01 13:00:20,10558,1,117
3161,2.99,2005-08-18 07:02:24,12337,1,117
3164,0.99,2005-08-22 00:23:13,14784,1,117
3165,2.99,2005-08-22 02:26:47,14854,2,117
3166,2.99,2005-08-23 00:26:52,15432,1,117
3168,4.99,2005-06-16 17:59:37,1766,2,118
3170,4.99,2005-06-21 04:15:52,3263,1,118
3179,7.99,2005-07-29 19:22:40,8760,2,118
3185,7.99,2005-08-21 17:35:17,14595,2,118
3189,5.99,2005-05-26 11:51:09,235,1,119
3192,2.99,2005-06-17 11:48:31,2009,2,119
3196,0.99,2005-07-09 14:22:43,5268,1,119
3202,2.99,2005-07-30 06:00:35,9028,2,119
3207,2.99,2005-08-02 18:16:47,11377,2,119
3208,5.99,2005-08-17 00:04:28,11520,1,119
3216,0.99,2005-08-21 19:42:36,14659,2,119
3219,6.99,2005-08-22 15:23:59,15171,2,119
3229,2.99,2005-06-20 19:18:32,3133,1,120
3231,3.99,2005-07-07 14:39:20,4272,2,120
3233,9.99,2005-07-08 10:05:02,4666,2,120
3239,1.99,2005-07-29 19:18:57,8756,2,120
3249,4.99,2005-08-21 02:24:33,14153,1,120
3251,9.99,2005-08-21 12:48:48,14460,2,120
3252,6.99,2005-08-22 06:49:15,14969,2,120
3253,4.99,2006-02-14 15:16:03,15780,1,120
3260,0.99,2005-07-27 08:23:54,7185,1,121
3267,8.99,2005-08-17 07:46:54,11720,2,121
3273,7.99,2005-08-21 01:59:37,14138,1,121
3277,7.99,2005-08-22 12:24:55,15114,2,121
3279,2.99,2005-08-23 22:20:26,16041,1,121
3285,0.99,2005-06-18 05:11:43,2253,1,122
3287,4.99,2005-06-19 05:43:55,2595,2,122
3292,4.99,2005-07-08 05:23:59,4568,1,122
3293,6.99,2005-07-09 12:54:25,5235,2,122
3294,0.99,2005-07-11 14:02:36,6231,2,122
3297,7.99,2005-07-27 00:39:16,6974,2,122
3304,1.99,2005-08-01 15:32:41,10626,1,122
3314,0.99,2005-06-16 17:00:14,1751,1,123
3317,2.99,2005-06-19 05:43:43,2594,1,123
3327,4.99,2005-07-31 19:30:01,10066,1,123
3331,2.99,2005-08-20 08:26:06,13668,1,123
3339,5.99,2005-05-31 18:13:57,1130,2,124
3340,1.99,2005-06-18 11:00:05,2336,2,124
3341,7.99,2005-07-07 18:44:23,4341,1,124
3342,2.99,2005-07-08 12:04:34,4709,2,124
3344,2.99,2005-07-11 23:10:50,6411,1,124
3346,8.99,2005-07-28 03:54:14,7700,2,124
3351,0.99,2005-08-21 22:27:11,14737,2,124
3352,4.99,2005-08-22 18:37:24,15266,2,124
3356,3.99,2005-06-18 12:57:06,2355,1,125
3359,4.99,2005-07-06 05:58:06,3617,1,125
3361,7.99,2005-07-10 01:47:55,5523,2,125
3363,6.99,2005-07-11 15:55:34,6268,2,125
3365,0.99,2005-07-28 10:27:46,7879,2,125
3368,2.99,2005-07-29 07:19:16,8433,1,125
3374,2.99,2005-07-31 08:57:45,9734,2,125
3377,7.99,2005-08-02 14:30:03,11279,2,125
3385,2.99,2005-08-22 10:14:39,15055,1,125
3398,6.99,2005-07-12 15:07:49,6755,2,126
3399,0.99,2005-07-28 13:48:09,7962,1,126
3403,9.99,2005-08-02 11:42:40,11196,1,126
3408,7.99,2005-08-19 07:56:51,13015,2,126
3417,2.99,2005-06-16 20:32:47,1803,2,127
3418,3.99,2005-06-18 16:58:58,2412,2,127
3424,6.99,2005-07-28 23:29:28,8209,2,127
3429,0.99,2005-08-02 13:13:21,11235,1,127
3431,2.99,2005-08-19 01:05:08,12820,2,127
3435,2.99,2005-08-21 03:32:17,14189,1,127
3439,2.99,2005-05-31 18:44:19,1131,2,128
3445,4.99,2005-07-10 07:08:40,5647,1,128
3447,2.99,2005-07-11 11:26:41,6186,2,128
3449,2.99,2005-07-12 12:19:23,6687,2,128
3456,3.99,2005-07-31 15:52:37,9952,1,128
3470,0.99,2005-06-16 15:34:41,1732,2,129
3471,3.99,2005-06-19 15:02:39,2727,1,129
3479,2.99,2005-07-07 14:14:36,4256,2,129
3484,4.99,2005-07-09 17:39:30,5350,2,129
3485,4.99,2005-07-29 04:41:13,8339,1,129
3486,2.99,2005-07-29 04:47:37,8345,1,129
3489,7.99,2005-07-31 18:26:36,10024,1,129
3494,2.99,2005-08-01 12:46:52,10550,2,129
3503,1.99,2005-08-22 06:46:59,14968,2,129
3504,2.99,2005-05-24 22:53:30,1,1,130
3508,2.99,2005-06-17 23:46:16,2163,2,130
3512,4.99,2005-07-07 18:41:42,4339,2,130
3513,4.99,2005-07-08 01:07:54,4485,2,130
3518,4.99,2005-07-31 05:18:54,9637,2,130
3522,2.99,2005-08-17 11:59:18,11811,1,130
3528,2.99,2005-05-25 08:26:13,55,2,131
3537,2.99,2005-07-10 11:22:08,5726,2,131
3538,3.99,2005-07-10 19:02:51,5874,1,131
3543,3.99,2005-07-30 17:21:44,9323,1,131
3544,2.99,2005-07-31 23:49:54,10179,1,131
3545,4.99,2005-08-01 09:20:09,10459,1,131
3550,0.99,2005-08-18 04:16:18,12263,2,131
3553,7.99,2005-08-19 20:28:21,13346,2,131
3556,2.99,2005-08-23 08:48:43,15659,2,131
3559,4.99,2005-06-18 02:22:07,2208,1,132
3563,4.99,2005-06-20 18:23:30,3121,1,132
3566,4.99,2005-07-07 09:37:24,4168,1,132
3567,4.99,2005-07-08 03:36:55,4534,1,132
3570,2.99,2005-07-09 19:28:34,5391,1,132
3571,5.99,2005-07-10 08:59:03,5684,2,132
3575,1.99,2005-07-27 00:47:40,6978,1,132
3586,6.99,2005-05-26 17:09:53,275,1,133
3589,7.99,2005-06-19 11:12:35,2665,2,133
3592,6.99,2005-07-08 02:22:18,4506,2,133
3597,4.99,2005-07-11 09:48:16,6157,1,133
3599,2.99,2005-07-27 08:07:39,7177,1,133
3604,0.99,2005-07-31 06:33:41,9671,2,133
3605,0.99,2005-08-01 16:56:17,10665,1,133
3608,2.99,2005-08-19 19:48:07,13323,2,133
3610,2.99,2005-08-20 16:30:49,13910,2,133
3620,5.99,2005-06-21 04:55:21,3267,1,134
3623,0.99,2005-07-12 11:18:05,6659,1,134
3625,4.99,2005-07-28 13:52:57,7965,2,134
3631,7.99,2005-08-18 22:37:41,12754,1,134
3632,2.99,2005-08-19 07:11:44,12987,2,134
3637,3.99,2005-05-29 10:16:42,753,2,135
3639,1.99,2005-06-16 10:30:22,1671,2,135
3641,0.99,2005-07-07 06:25:19,4102,1,135
3645,3.99,2005-07-12 01:14:03,6461,1,135
3662,0.99,2005-08-20 20:19:05,14005,1,135
3663,5.99,2005-08-21 01:57:26,14136,2,135
3664,2.99,2005-08-23 17:42:00,15908,2,135
3674,10.99,2005-08-17 18:27:22,11992,2,136
3676,0.99,2005-08-18 14:10:09,12539,2,136
3677,4.99,2005-08-20 19:30:35,13992,2,136
3679,2.99,2005-08-21 11:48:32,14437,1,136
3683,2.99,2005-06-19 18:43:57,2785,1,137
3685,5.99,2005-06-21 19:16:09,3436,1,137
3686,4.99,2005-07-06 04:30:18,3589,2,137
3688,6.99,2005-07-06 18:06:12,3874,2,137
3693,2.99,2005-07-10 15:06:31,5804,1,137
3694,6.99,2005-07-11 03:12:19,6039,1,137
3697,4.99,2005-07-28 19:02:46,8106,1,137
3701,7.99,2005-07-30 22:44:36,9466,2,137
3703,2.99,2005-07-31 10:30:25,9789,1,137
3708,3.99,2005-08-02 14:35:01,11281,1,137
3709,3.99,2005-08-17 08:29:46,11732,2,137
3710,2.99,2005-08-17 22:00:22,12078,1,137
3712,5.99,2005-08-20 01:03:31,13472,1,137
3715,7.99,2005-08-22 11:17:06,15082,2,137
3727,1.99,2005-07-10 04:55:45,5600,1,138
3730,0.99,2005-07-12 21:10:04,6892,1,138
3731,2.99,2005-07-27 09:16:28,7208,1,138
3735,3.99,2005-07-29 07:06:03,8424,1,138
3737,0.99,2005-07-31 04:17:02,9619,1,138
3739,0.99,2005-07-31 21:06:12,10110,1,138
3746,2.99,2005-08-18 14:40:38,12550,2,138
3748,1.99,2005-08-21 03:40:11,14194,1,138
3749,4.99,2005-08-21 11:36:15,14432,2,138
3750,4.99,2005-08-21 13:52:54,14486,2,138
3752,2.99,2005-08-23 00:03:01,15424,1,138
3753,0.99,2005-08-23 02:39:56,15501,1,138
3761,7.99,2005-07-09 14:15:01,5265,2,139
3762,6.99,2005-07-09 19:26:22,5390,1,139
3763,6.99,2005-07-10 00:15:00,5494,1,139
3767,5.99,2005-07-28 06:42:02,7767,2,139
3768,2.99,2005-07-30 20:48:31,9415,2,139
3770,2.99,2005-08-02 01:34:26,10900,1,139
3773,5.99,2005-08-21 22:25:53,14736,2,139
3774,2.99,2005-08-22 00:27:59,14788,1,139
3777,2.99,2005-08-22 10:34:39,15062,1,139
3781,4.99,2005-06-16 04:51:18,1586,1,140
3782,2.99,2005-06-16 12:09:20,1687,1,140
3790,4.99,2005-07-30 08:35:10,9094,1,140
3796,10.99,2005-08-19 09:31:48,13053,2,140
3801,7.99,2005-06-20 02:26:31,2895,2,141
3802,4.99,2005-06-21 19:08:28,3434,1,141
3808,4.99,2005-07-27 00:49:53,6979,2,141
3810,4.99,2005-07-29 07:20:14,8434,1,141
3817,2.99,2005-08-02 19:29:47,11411,1,141
3821,3.99,2005-08-17 22:56:24,12107,2,141
3823,0.99,2005-08-19 07:36:42,13000,1,141
3828,4.99,2005-08-22 08:42:45,15013,1,141
3831,8.99,2005-05-25 00:09:02,11,2,142
3841,2.99,2005-07-29 09:52:59,8513,2,142
3846,5.99,2005-08-02 02:52:18,10934,2,142
3848,0.99,2005-08-19 06:29:13,12964,1,142
3864,7.99,2005-07-07 02:32:07,4031,1,143
3865,0.99,2005-07-07 12:18:57,4221,2,143
3866,7.99,2005-07-08 06:11:58,4585,1,143
3869,0.99,2005-07-29 03:32:38,8312,1,143
3873,6.99,2005-08-02 14:29:43,11278,1,143
3876,4.99,2005-08-20 14:06:33,13835,2,143
3885,2.99,2005-06-20 20:21:17,3145,1,144
3899,5.99,2005-07-29 08:05:40,8459,2,144
3905,0.99,2005-08-01 04:12:08,10302,1,144
3915,3.99,2005-08-19 02:22:16,12858,1,144
3921,0.99,2005-05-28 01:05:25,500,1,145
3922,4.99,2005-06-18 06:29:52,2271,2,145
3925,8.99,2005-07-07 11:19:51,4201,2,145
3928,2.99,2005-07-08 00:20:57,4470,1,145
3934,7.99,2005-07-27 21:18:08,7529,1,145
3935,0.99,2005-07-28 13:25:05,7954,2,145
3937,2.99,2005-07-30 11:04:55,9156,1,145
3948,6.99,2005-08-21 10:15:20,14389,2,145
3952,1.99,2005-06-16 15:15:43,1724,2,146
3956,0.99,2005-06-19 19:15:56,2800,1,146
3959,4.99,2005-07-09 01:16:13,5000,2,146
3960,7.99,2005-07-11 06:53:09,6102,1,146
3962,4.99,2005-07-11 19:07:29,6327,1,146
3966,2.99,2005-08-02 12:32:12,11221,1,146
3969,4.99,2005-08-17 01:38:18,11573,1,146
3970,4.99,2005-08-17 13:48:30,11857,1,146
3975,4.99,2005-08-20 13:50:17,13829,2,146
3978,0.99,2005-05-27 07:10:25,362,1,147
3984,7.99,2005-07-06 20:26:21,3919,2,147
3989,0.99,2005-07-10 17:14:43,5844,1,147
3990,0.99,2005-07-11 19:51:35,6343,2,147
3992,2.99,2005-07-12 14:55:42,6753,2,147
3995,2.99,2005-07-30 00:48:19,8893,1,147
3998,8.99,2005-08-01 20:08:49,10752,2,147
4010,8.99,2005-08-23 11:32:35,15730,1,147
4014,6.99,2005-06-15 23:20:26,1517,2,148
4015,3.99,2005-06-19 16:39:23,2751,2,148
4016,3.99,2005-06-19 22:36:39,2843,2,148
4022,4.99,2005-07-09 02:48:15,5034,1,148
4023,4.99,2005-07-09 18:48:39,5372,1,148
4024,1.99,2005-07-11 10:25:56,6169,1,148
4026,10.99,2005-07-12 16:37:55,6793,2,148
4027,0.99,2005-07-28 02:07:19,7656,1,148
4035,5.99,2005-07-30 05:36:40,9023,1,148
4036,2.99,2005-07-30 08:52:34,9106,1,148
4041,10.99,2005-08-02 17:42:49,11357,1,148
4044,3.99,2005-08-18 13:28:27,12512,2,148
4049,6.99,2005-08-21 03:24:50,14184,2,148
4053,2.99,2005-08-22 06:45:53,14965,2,148
4054,4.99,2005-08-22 17:44:30,15237,2,148
4055,8.99,2005-08-22 22:26:13,15379,2,148
4058,4.99,2005-05-29 11:37:35,764,1,149
4059,2.99,2005-06-15 23:58:53,1521,2,149
4062,4.99,2005-06-18 01:41:37,2194,2,149
4063,5.99,2005-06-18 08:31:18,2305,1,149
4067,6.99,2005-07-06 21:16:32,3939,1,149
4072,4.99,2005-07-11 20:57:48,6356,1,149
4075,6.99,2005-07-28 14:39:05,7989,1,149
4077,7.99,2005-08-01 19:31:24,10737,2,149
4078,0.99,2005-08-02 04:02:16,10967,2,149
4088,5.99,2005-06-21 21:19:47,3456,1,150
4089,6.99,2005-07-07 14:38:52,4271,1,150
4092,2.99,2005-07-30 09:36:26,9121,1,150
4095,6.99,2005-08-17 10:59:24,11789,2,150
4102,8.99,2005-08-19 16:54:12,13255,2,150
4104,5.99,2005-08-20 06:00:03,13599,2,150
4106,2.99,2005-08-21 12:35:49,14454,2,150
4113,3.99,2005-06-20 11:08:56,3017,1,151
4122,4.99,2005-07-30 14:20:12,9253,1,151
4124,2.99,2005-07-31 16:38:12,9969,1,151
4129,0.99,2005-08-19 16:12:07,13230,2,151
4132,3.99,2005-08-22 05:13:05,14922,2,151
4137,4.99,2005-05-29 09:22:57,745,1,152
4149,4.99,2005-08-19 04:27:11,12917,1,152
4150,1.99,2005-08-19 06:21:52,12960,2,152
4153,0.99,2005-08-20 19:13:23,13986,1,152
4160,5.99,2005-06-20 05:49:27,2945,1,153
4173,3.99,2005-08-18 10:44:57,12439,1,153
4177,4.99,2005-08-22 06:01:26,14944,1,153
4178,0.99,2005-08-22 18:37:48,15267,2,153
4179,7.99,2005-08-23 00:46:52,15444,2,153
4185,4.99,2005-06-20 01:38:39,2886,1,154
4194,0.99,2005-07-11 03:32:23,6048,1,154
4195,4.99,2005-07-27 01:05:24,6993,2,154
4196,4.99,2005-07-27 03:45:42,7055,1,154
4202,4.99,2005-08-01 23:58:45,10851,1,154
4203,5.99,2005-08-02 15:15:27,11296,1,154
4210,2.99,2005-08-23 11:16:16,15721,1,154
4222,3.99,2005-07-27 04:13:02,7077,1,155
4223,2.99,2005-07-27 19:54:18,7492,1,155
4225,7.99,2005-07-31 10:13:02,9781,2,155
4230,2.99,2005-08-21 15:54:21,14549,2,155
4235,0.0,2006-02-14 15:16:03,12352,1,155
4236,6.99,2005-05-30 09:29:30,899,2,156
4239,0.99,2005-06-18 03:24:56,2221,2,156
4240,4.99,2005-06-19 10:43:42,2658,1,156
4241,0.99,2005-06-19 18:25:07,2782,1,156
4242,2.99,2005-07-07 21:12:45,4394,2,156
4243,4.99,2005-07-10 02:26:49,5534,2,156
4244,2.99,2005-07-10 16:27:25,5828,1,156
4245,0.99,2005-07-10 20:44:14,5908,2,156
4246,6.99,2005-07-12 04:51:13,6540,2,156
4250,0.99,2005-07-31 07:13:46,9696,1,156
4252,2.99,2005-08-02 22:36:00,11490,2,156
4259,0.99,2005-08-22 04:53:35,14914,1,156
4260,6.99,2005-08-22 23:26:32,15408,1,156
4262,4.99,2005-05-28 18:49:12,642,1,157
4266,3.99,2005-07-07 22:51:04,4435,2,157
4275,4.99,2005-07-29 11:55:01,8576,2,157
4278,2.99,2005-07-30 13:48:17,9237,2,157
4279,4.99,2005-07-30 14:51:36,9264,2,157
4281,4.99,2005-08-01 00:45:27,10203,1,157
4289,6.99,2005-08-20 01:11:12,13481,1,157
4292,4.99,2005-05-26 13:46:59,245,2,158
4296,6.99,2005-06-17 13:45:09,2035,2,158
