assay_id,assay_test_type,curated_by,confidence_score,cell_id,bao_format,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,src_id,src_assay_id,chembl_id,tissue_id,variant_id
9604,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627115,,
9605,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627116,,
9606,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627117,,
9607,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627118,,
9608,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627119,,
9609,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627120,,
9610,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626922,,
9611,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626923,,
9612,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626924,,
9613,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626925,1969.0,
9614,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626926,,
9615,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626927,1969.0,
9616,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626928,1969.0,
9617,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626929,1969.0,
9618,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626930,1969.0,
9619,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626931,,
9620,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626932,,
9621,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626933,,
9622,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL873826,,
9623,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626934,,
9624,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626935,,
9625,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626936,,
9626,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626937,,
9627,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625906,,
9628,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625907,,
9629,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625908,,
9630,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625909,,
9631,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625910,,
9632,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625911,,
9633,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625912,,
9634,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626538,,
9635,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL876794,,
9636,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626539,,
9637,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626540,,
9638,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626541,,
9639,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626542,,
9640,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626543,,
9641,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626544,,
9642,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626545,,
9643,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626546,,
9644,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626547,,
9645,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626548,,
9646,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626549,,
9647,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626550,,
9648,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626551,,
9649,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623777,,
9650,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623778,,
9651,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623779,,
9652,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623780,1969.0,
9653,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622015,1969.0,
9654,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622016,1969.0,
9655,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622017,,
9656,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622018,,
9657,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622019,,
9658,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622020,,
9659,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622021,,
9660,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622022,,
9661,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622023,,
9662,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622024,,
9663,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622693,,
9664,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622694,,
9665,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622695,,
9666,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622696,,
9667,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622697,,
9668,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622874,,
9669,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622875,,
9670,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622876,,
9671,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622877,,
9672,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622878,,
9673,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622879,1969.0,
9674,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL877602,,
9675,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622880,,
9676,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622881,,
9677,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622882,,
9678,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622883,,
9679,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622884,2046.0,
9680,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622885,2046.0,
9681,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622886,,
9682,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622887,,
9683,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622888,1088.0,
9684,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622889,178.0,
9685,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622890,178.0,
9686,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622891,178.0,
9687,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL877603,178.0,
9688,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622892,955.0,
9689,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622893,955.0,
9690,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622894,955.0,
9691,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622895,955.0,
9692,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622896,955.0,
9693,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622897,948.0,
9694,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622898,948.0,
9695,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622899,948.0,
9696,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622900,2113.0,
9697,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624114,2113.0,
9698,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624115,2113.0,
9699,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624116,2113.0,
9700,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624117,2107.0,
9701,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624118,2107.0,
9702,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624119,2107.0,
9703,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624120,2107.0,
9704,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624121,2048.0,
9705,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624122,2048.0,
9706,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624123,2048.0,
9707,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624124,2048.0,
9708,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624125,2385.0,
9709,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624126,2385.0,
9710,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624127,2385.0,
9711,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624128,2385.0,
9712,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624129,14.0,
9713,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624130,14.0,
9714,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622340,14.0,
9715,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622341,14.0,
9716,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622342,160.0,
9717,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622343,160.0,
9718,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622344,160.0,
9719,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622345,160.0,
9720,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622346,2106.0,
9721,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622347,2106.0,
9722,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622348,2106.0,
9723,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622349,2106.0,
9724,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622350,,
9725,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622351,,
9726,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622352,,
9727,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622353,,
9728,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622354,,
9729,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622355,,
9730,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622356,,
9731,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622357,,
9732,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622358,,
9733,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622359,,
9734,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL874393,,
9735,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622872,,
9736,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622873,,
9737,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623047,,
9738,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623048,,
9739,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623049,,
9740,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623050,,
9741,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623051,,
9742,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623052,,
9743,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626343,,
9744,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626344,,
9745,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626345,,
9746,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626346,,
9747,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626347,,
9748,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626348,,
9749,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626349,,
9750,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626350,,
9751,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626351,,
9752,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627650,,
9753,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627651,,
9754,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627652,,
9755,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627653,,
9756,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627654,,
9757,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627835,,
9758,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627836,,
9759,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627837,,
9760,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627838,,
9761,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL875338,,
9762,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627839,,
9763,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627840,,
9764,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627841,,
9765,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627842,,
9766,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627843,,
9767,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627844,,
9768,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627845,,
9769,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627846,,
9770,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL627847,1969.0,
9771,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL873821,1969.0,
9772,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626079,1969.0,
9773,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626080,1969.0,
9774,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626081,1969.0,
9775,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL875344,1969.0,
9776,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626082,,
9777,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626250,,
9778,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626251,,
9779,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626252,,
9780,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626253,,
9781,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626254,1969.0,
9782,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626255,,
9783,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626256,,
9784,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626257,,
9785,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626258,,
9786,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626259,,
9787,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626260,,
9788,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL875345,,
9789,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626261,,
9790,In vitro,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626262,2107.0,
9791,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL626263,,
9792,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625270,,
9793,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625271,,
9794,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625272,,
9795,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625273,955.0,
9796,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625274,1969.0,
9797,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625275,,
9798,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625276,1969.0,
9799,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625277,1969.0,
9800,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625278,1969.0,
9801,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625279,1969.0,
9802,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625280,1977.0,
9803,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL876797,1977.0,
9804,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625281,,
9805,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL873827,1969.0,
9806,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625282,,
9807,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625283,,
9808,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625284,,
9809,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625285,,
9810,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625286,,
9811,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625287,,
9812,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625288,,
9813,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625289,2107.0,
9814,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625290,1969.0,
9815,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL876798,1969.0,
9816,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625291,,
9817,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625292,,
9818,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL625293,,
9819,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622832,,
9820,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622833,,
9821,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622834,,
9822,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622835,,
9823,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622836,,
9824,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622837,,
9825,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622838,,
9826,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622839,955.0,
9827,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622840,1969.0,
9828,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622841,,
9829,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622842,,
9830,In vitro,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622843,1969.0,
9831,In vitro,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622844,1969.0,
9832,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622845,,
9833,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622846,,
9834,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622847,,
9835,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622848,,
9836,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622849,,
9837,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622850,1969.0,
9838,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL876807,,
9839,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622851,,
9840,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622852,,
9841,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622853,,
9842,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622854,,
9843,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622855,,
9844,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622856,1969.0,
9845,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622857,1969.0,
9846,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622858,1969.0,
9847,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622859,1969.0,
9848,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622860,,
9849,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622861,,
9850,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622862,,
9851,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622863,,
9852,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623817,,
9853,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623818,,
9854,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623819,,
9855,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623820,,
9856,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623821,,
9857,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623822,1969.0,
9858,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623823,,
9859,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623824,,
9860,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623825,,
9861,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622070,,
9862,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622071,,
9863,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622072,,
9864,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622073,,
9865,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622074,,
9866,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622075,,
9867,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622076,1969.0,
9868,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622077,1969.0,
9869,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622078,,
9870,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622079,,
9871,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622080,1969.0,
9872,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL877612,,
9873,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622081,,
9874,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622082,,
9875,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622083,,
9876,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622084,,
9877,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622085,,
9878,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622086,,
9879,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622087,,
9880,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622088,178.0,
9881,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622089,178.0,
9882,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623685,178.0,
9883,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623686,178.0,
9884,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623687,945.0,
9885,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623688,945.0,
9886,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL623689,945.0,
9887,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622485,945.0,
9888,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622486,2046.0,
9889,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL877613,2046.0,
9890,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622487,2046.0,
9891,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622488,2046.0,
9892,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622489,948.0,
9893,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622490,1088.0,
9894,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622491,1088.0,
9895,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622492,2107.0,
9896,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622493,1088.0,
9897,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622494,1088.0,
9898,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622495,2385.0,
9899,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622496,,
9900,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622497,1088.0,
9901,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL622498,,
9902,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624918,1088.0,
9903,,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624919,1088.0,
9904,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624920,178.0,
9905,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624921,178.0,
9906,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624922,955.0,
9907,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624923,948.0,
9908,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624924,948.0,
9909,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624925,2113.0,
9910,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624926,2113.0,
9911,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624927,2107.0,
9912,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL874402,2107.0,
9913,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624928,2048.0,
9914,In vivo,Intermediate,1,,BAO_0000218,,,50597,N,1,,CHEMBL624929,2048.0,
