assay_id,assay_tissue,doc_id,cell_id,assay_type,assay_strain,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,bao_format,tissue_id,variant_id
4089,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618041,BAO_0000251,2107.0,
4090,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618216,BAO_0000251,2107.0,
4091,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618217,BAO_0000251,2107.0,
4092,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618218,BAO_0000251,2107.0,
4093,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618219,BAO_0000251,2107.0,
4094,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618220,BAO_0000251,2107.0,
4095,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618221,BAO_0000251,2107.0,
4096,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618222,BAO_0000251,2107.0,
4097,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618223,BAO_0000251,2107.0,
4098,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618224,BAO_0000251,2107.0,
4099,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618225,BAO_0000251,2107.0,
4100,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618226,BAO_0000251,2107.0,
4101,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618227,BAO_0000251,2107.0,
4102,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618228,BAO_0000251,2107.0,
4103,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618229,BAO_0000251,2107.0,
4104,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618230,BAO_0000251,2107.0,
4105,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618231,BAO_0000251,2107.0,
4106,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618232,BAO_0000251,2107.0,
4107,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618233,BAO_0000251,2107.0,
4108,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618234,BAO_0000251,2107.0,
4109,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618235,BAO_0000251,2107.0,
4110,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618115,BAO_0000251,2107.0,
4111,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618116,BAO_0000251,2107.0,
4112,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL618117,BAO_0000251,2107.0,
4113,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619968,BAO_0000251,2107.0,
4114,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619969,BAO_0000251,2107.0,
4115,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619970,BAO_0000251,2107.0,
4116,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619971,BAO_0000251,2107.0,
4117,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619972,BAO_0000251,2107.0,
4118,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619973,BAO_0000251,2107.0,
4119,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619974,BAO_0000251,2107.0,
4120,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619975,BAO_0000251,2107.0,
4121,,7411,,B,,U,0,Autocuration,1,,CHEMBL619976,BAO_0000251,,
4122,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619977,BAO_0000251,2107.0,
4123,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619978,BAO_0000251,2107.0,
4124,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619979,BAO_0000251,2107.0,
4125,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619980,BAO_0000251,2107.0,
4126,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619981,BAO_0000251,2107.0,
4127,,10797,741.0,F,,N,1,Intermediate,1,,CHEMBL619982,BAO_0000219,,
4128,,6881,993.0,F,,N,1,Intermediate,1,,CHEMBL619983,BAO_0000219,,
4129,,3838,391.0,F,,N,1,Intermediate,1,,CHEMBL620031,BAO_0000219,,
4130,,3838,391.0,F,,N,1,Intermediate,1,,CHEMBL620032,BAO_0000219,,
4131,,12981,505.0,F,,N,1,Expert,1,,CHEMBL620033,BAO_0000219,,
4132,,12981,505.0,F,,N,1,Expert,1,,CHEMBL620034,BAO_0000219,,
4133,,7653,1119.0,F,,N,1,Intermediate,1,,CHEMBL620035,BAO_0000219,,
4134,,7653,1119.0,F,,N,1,Intermediate,1,,CHEMBL618318,BAO_0000219,,
4135,,7653,1119.0,F,,N,1,Intermediate,1,,CHEMBL618319,BAO_0000219,,
4136,,7653,1119.0,F,,N,1,Intermediate,1,,CHEMBL618320,BAO_0000219,,
4137,,7653,1119.0,F,,N,1,Intermediate,1,,CHEMBL618321,BAO_0000219,,
4138,,7653,1119.0,F,,N,1,Intermediate,1,,CHEMBL883118,BAO_0000219,,
4139,,17229,391.0,F,,N,1,Intermediate,1,,CHEMBL883795,BAO_0000219,,
4140,,12858,391.0,F,,N,1,Intermediate,1,,CHEMBL618322,BAO_0000219,,
4141,,16325,391.0,F,,N,1,Intermediate,1,,CHEMBL618323,BAO_0000219,,
4142,,16325,391.0,F,,N,1,Intermediate,1,,CHEMBL618324,BAO_0000219,,
4143,,5858,391.0,F,,N,1,Intermediate,1,,CHEMBL618325,BAO_0000219,,
4144,,16325,391.0,F,,N,1,Intermediate,1,,CHEMBL875416,BAO_0000219,,
4145,,14696,391.0,F,,N,1,Intermediate,1,,CHEMBL618326,BAO_0000219,,
4146,,3786,391.0,F,,N,1,Intermediate,1,,CHEMBL618327,BAO_0000219,,
4147,,14696,391.0,F,,N,1,Intermediate,1,,CHEMBL619215,BAO_0000219,,
4148,,14769,391.0,F,,N,1,Intermediate,1,,CHEMBL619216,BAO_0000219,,
4149,,15354,391.0,F,,N,1,Intermediate,1,,CHEMBL619217,BAO_0000219,,
4150,,14255,391.0,F,,N,1,Intermediate,1,,CHEMBL619218,BAO_0000219,,
4151,,14255,391.0,F,,N,1,Intermediate,1,,CHEMBL619219,BAO_0000219,,
4152,,14255,391.0,F,,N,1,Intermediate,1,,CHEMBL619220,BAO_0000219,,
4153,,14696,391.0,F,,N,1,Intermediate,1,,CHEMBL619221,BAO_0000219,,
4154,,12016,391.0,F,,N,1,Intermediate,1,,CHEMBL619222,BAO_0000219,,
4155,,2597,391.0,F,,N,1,Intermediate,1,,CHEMBL857454,BAO_0000219,,
4156,,12526,702.0,B,,H,8,Autocuration,1,,CHEMBL619223,BAO_0000219,,
4157,,12526,702.0,B,,H,8,Autocuration,1,,CHEMBL619224,BAO_0000219,,
4158,,14799,,B,,H,8,Autocuration,1,,CHEMBL619225,BAO_0000019,,
4159,,3595,702.0,B,,H,8,Expert,1,,CHEMBL619226,BAO_0000219,,
4160,,3595,702.0,B,,H,8,Expert,1,,CHEMBL619227,BAO_0000219,,
4161,,12767,,B,,H,8,Autocuration,1,,CHEMBL619228,BAO_0000357,,
4162,,10997,,B,,H,8,Autocuration,1,,CHEMBL619229,BAO_0000219,,
4163,,11388,702.0,B,,H,8,Autocuration,1,,CHEMBL619230,BAO_0000219,,
4164,,167,,B,,H,8,Autocuration,1,,CHEMBL619231,BAO_0000357,,
4165,,167,,B,,H,8,Autocuration,1,,CHEMBL619232,BAO_0000357,,
4166,,13744,,B,,H,8,Expert,1,,CHEMBL619233,BAO_0000357,,
4167,,1630,,B,,H,8,Autocuration,1,,CHEMBL619234,BAO_0000357,,
4168,,1630,,B,,H,8,Autocuration,1,,CHEMBL619235,BAO_0000357,,
4169,,969,,B,,D,9,Expert,1,,CHEMBL619236,BAO_0000019,,
4170,,13621,702.0,B,,H,8,Autocuration,1,,CHEMBL619237,BAO_0000219,,
4171,,10089,,B,,H,8,Autocuration,1,,CHEMBL619238,BAO_0000357,,
4172,,10193,,B,,H,8,Expert,1,,CHEMBL619239,BAO_0000357,,
4173,,11966,,B,,H,8,Autocuration,1,,CHEMBL619240,BAO_0000357,,
4174,,12251,,B,,H,8,Autocuration,1,,CHEMBL875417,BAO_0000019,,
4175,,211,702.0,B,,H,8,Autocuration,1,,CHEMBL619241,BAO_0000219,,
4176,,12251,,F,,H,8,Expert,1,,CHEMBL619242,BAO_0000019,,
4177,,12495,702.0,B,,H,8,Autocuration,1,,CHEMBL883796,BAO_0000219,,
4178,,414,,B,,H,8,Autocuration,1,,CHEMBL619243,BAO_0000357,,
4179,,414,,B,,H,8,Autocuration,1,,CHEMBL619244,BAO_0000357,,
4180,,10325,,B,,H,8,Expert,1,,CHEMBL619245,BAO_0000019,,
4181,,11966,,B,,H,8,Expert,1,,CHEMBL619246,BAO_0000019,,
4182,,165,702.0,B,,H,8,Expert,1,,CHEMBL619984,BAO_0000219,,
4183,,165,702.0,B,,H,8,Autocuration,1,,CHEMBL619985,BAO_0000219,,
4184,,165,702.0,B,,H,8,Autocuration,1,,CHEMBL619986,BAO_0000219,,
4185,,165,702.0,B,,H,8,Expert,1,,CHEMBL619987,BAO_0000219,,
4186,,11311,,B,,H,8,Autocuration,1,,CHEMBL619988,BAO_0000218,,
4187,,11311,702.0,B,,H,8,Autocuration,1,,CHEMBL619989,BAO_0000219,,
4188,,11311,702.0,B,,H,8,Autocuration,1,,CHEMBL619990,BAO_0000219,,
4189,,11311,,B,,H,8,Autocuration,1,,CHEMBL619991,BAO_0000219,,
4190,,11311,,B,,H,8,Autocuration,1,,CHEMBL619992,BAO_0000219,,
4191,,11311,,B,,H,8,Autocuration,1,,CHEMBL619993,BAO_0000218,,
4192,,11311,663.0,F,,H,8,Autocuration,1,,CHEMBL619994,BAO_0000219,,
4193,,11311,663.0,F,,H,8,Autocuration,1,,CHEMBL619995,BAO_0000219,,
4194,,11311,,B,,H,8,Autocuration,1,,CHEMBL619996,BAO_0000019,,
4195,,11732,,B,,H,8,Autocuration,1,,CHEMBL619997,BAO_0000019,,
4196,,11732,,B,,H,8,Expert,1,,CHEMBL619998,BAO_0000019,,
4197,,11087,,B,,H,8,Expert,1,,CHEMBL619999,BAO_0000019,,
4198,,11087,,B,,H,8,Autocuration,1,,CHEMBL620000,BAO_0000019,,
4199,,11087,702.0,B,,H,8,Autocuration,1,,CHEMBL620001,BAO_0000219,,
4200,,11087,,B,,D,9,Expert,1,,CHEMBL620002,BAO_0000357,,
4201,,496,702.0,B,,H,8,Autocuration,1,,CHEMBL620003,BAO_0000219,,
4202,,13986,702.0,F,,H,8,Expert,1,,CHEMBL620004,BAO_0000219,,
4203,,11520,,B,,H,8,Autocuration,1,,CHEMBL874063,BAO_0000357,,
4204,,10293,702.0,B,,H,8,Autocuration,1,,CHEMBL620005,BAO_0000219,,
4205,,303,702.0,B,,H,8,Autocuration,1,,CHEMBL620006,BAO_0000219,,
4206,,303,702.0,B,,H,8,Autocuration,1,,CHEMBL620007,BAO_0000219,,
4207,,9247,702.0,B,,H,8,Autocuration,1,,CHEMBL620008,BAO_0000219,,
4208,,9247,702.0,B,,D,9,Expert,1,,CHEMBL620009,BAO_0000219,,
4209,,9247,702.0,B,,H,8,Autocuration,1,,CHEMBL620010,BAO_0000219,,
4210,,9247,702.0,B,,H,8,Autocuration,1,,CHEMBL620011,BAO_0000219,,
4211,,9247,702.0,B,,H,8,Autocuration,1,,CHEMBL620677,BAO_0000219,,
4212,,9247,702.0,B,,H,8,Autocuration,1,,CHEMBL620678,BAO_0000219,,
4213,,9247,702.0,B,,H,8,Autocuration,1,,CHEMBL620679,BAO_0000219,,
4214,,9247,702.0,B,,H,8,Autocuration,1,,CHEMBL620680,BAO_0000219,,
4215,,11481,,B,,D,9,Expert,1,,CHEMBL620838,BAO_0000357,,
4216,,105,,B,,H,8,Autocuration,1,,CHEMBL620839,BAO_0000357,,
4217,,9029,,B,,H,8,Expert,1,,CHEMBL620840,BAO_0000357,,
4218,,1175,702.0,B,,H,8,Expert,1,,CHEMBL620841,BAO_0000219,,
4219,,12118,702.0,B,,H,8,Autocuration,1,,CHEMBL620842,BAO_0000219,,
4220,,12118,702.0,B,,H,8,Autocuration,1,,CHEMBL620843,BAO_0000219,,
4221,,12118,702.0,B,,H,8,Autocuration,1,,CHEMBL620844,BAO_0000219,,
4222,,9225,702.0,B,,H,8,Autocuration,1,,CHEMBL620845,BAO_0000219,,
4223,,9401,,B,,H,8,Autocuration,1,,CHEMBL620846,BAO_0000019,,
4224,,137,,B,,H,8,Autocuration,1,,CHEMBL873951,BAO_0000357,,
4225,,137,,B,,H,8,Autocuration,1,,CHEMBL620847,BAO_0000357,,
4226,,4717,702.0,B,,H,8,Autocuration,1,,CHEMBL620848,BAO_0000219,,
4227,,3595,702.0,B,,H,8,Autocuration,1,,CHEMBL620849,BAO_0000219,,
4228,,10501,702.0,B,,H,8,Autocuration,1,,CHEMBL620850,BAO_0000219,,
4229,,10501,702.0,B,,H,8,Autocuration,1,,CHEMBL620851,BAO_0000219,,
4230,,10501,702.0,B,,H,8,Autocuration,1,,CHEMBL620852,BAO_0000219,,
4231,,12526,702.0,B,,H,8,Autocuration,1,,CHEMBL875098,BAO_0000219,,
4232,,14799,702.0,B,,D,9,Expert,1,,CHEMBL620853,BAO_0000219,,
4233,,14799,,B,,H,8,Autocuration,1,,CHEMBL620854,BAO_0000019,,
4234,,3595,702.0,B,,H,8,Autocuration,1,,CHEMBL620855,BAO_0000219,,
4235,,3595,702.0,B,,H,8,Expert,1,,CHEMBL839884,BAO_0000219,,
4236,,12526,702.0,B,,H,8,Autocuration,1,,CHEMBL620856,BAO_0000219,,
4237,,12526,702.0,B,,H,8,Autocuration,1,,CHEMBL620857,BAO_0000219,,
4238,,10193,,B,,H,8,Autocuration,1,,CHEMBL620858,BAO_0000019,,
4239,,10193,,B,,H,8,Autocuration,1,,CHEMBL620859,BAO_0000019,,
4240,,10193,,B,,H,8,Autocuration,1,,CHEMBL620860,BAO_0000019,,
4241,,10193,,B,,H,8,Autocuration,1,,CHEMBL620861,BAO_0000019,,
4242,,9138,,B,,H,8,Expert,1,,CHEMBL620862,BAO_0000357,,
4243,,9138,,B,,H,8,Autocuration,1,,CHEMBL620863,BAO_0000357,,
4244,,11966,,B,,H,8,Autocuration,1,,CHEMBL620864,BAO_0000019,,
4245,,165,702.0,B,,H,8,Autocuration,1,,CHEMBL620865,BAO_0000219,,
4246,,165,702.0,B,,H,8,Autocuration,1,,CHEMBL620866,BAO_0000219,,
4247,,11311,663.0,B,,H,8,Autocuration,1,,CHEMBL620867,BAO_0000219,,
4248,,11311,663.0,B,,H,8,Autocuration,1,,CHEMBL620868,BAO_0000219,,
4249,,11311,663.0,F,,H,8,Autocuration,1,,CHEMBL620869,BAO_0000219,,
4250,,11311,,F,,H,8,Autocuration,1,,CHEMBL873952,BAO_0000019,,
4251,,11311,,B,,H,8,Autocuration,1,,CHEMBL875099,BAO_0000357,,
4252,,11311,663.0,F,,H,8,Autocuration,1,,CHEMBL620870,BAO_0000219,,
4253,,11087,,B,,H,8,Autocuration,1,,CHEMBL618261,BAO_0000019,,
4254,,11087,,B,,H,8,Autocuration,1,,CHEMBL618262,BAO_0000019,,
4255,,11087,,B,,H,8,Autocuration,1,,CHEMBL619428,BAO_0000019,,
4256,,11087,,B,,H,8,Autocuration,1,,CHEMBL619429,BAO_0000019,,
4257,,11087,,B,,H,8,Autocuration,1,,CHEMBL619430,BAO_0000019,,
4258,,496,702.0,B,,H,8,Autocuration,1,,CHEMBL620017,BAO_0000219,,
4259,,496,702.0,B,,H,8,Autocuration,1,,CHEMBL620018,BAO_0000219,,
4260,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620019,BAO_0000219,,
4261,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620020,BAO_0000219,,
4262,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620021,BAO_0000219,,
4263,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620022,BAO_0000219,,
4264,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620023,BAO_0000219,,
4265,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620024,BAO_0000219,,
4266,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620025,BAO_0000219,,
4267,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620026,BAO_0000219,,
4268,,13986,702.0,F,,H,8,Autocuration,1,,CHEMBL620027,BAO_0000219,,
4269,,13986,,F,,D,9,Expert,1,,CHEMBL620028,BAO_0000019,,
4270,,10193,,B,,H,8,Autocuration,1,,CHEMBL620029,BAO_0000357,,
4271,,9295,,B,,H,8,Autocuration,1,,CHEMBL620030,BAO_0000357,,
4272,,4717,702.0,B,,H,8,Autocuration,1,,CHEMBL875415,BAO_0000219,,
4273,,4717,702.0,B,,H,8,Autocuration,1,,CHEMBL618256,BAO_0000219,,
4274,,11854,702.0,B,,H,8,Autocuration,1,,CHEMBL618257,BAO_0000219,,
4275,,11854,702.0,B,,H,8,Autocuration,1,,CHEMBL618258,BAO_0000219,,
4276,,11854,702.0,B,,H,8,Autocuration,1,,CHEMBL618259,BAO_0000219,,
4277,,10193,,B,,H,8,Autocuration,1,,CHEMBL618260,BAO_0000019,,
4278,,9295,702.0,B,,H,8,Autocuration,1,,CHEMBL618215,BAO_0000219,,
4279,,9295,702.0,B,,H,8,Autocuration,1,,CHEMBL618390,BAO_0000219,,
4280,,9295,702.0,B,,H,8,Autocuration,1,,CHEMBL618391,BAO_0000219,,
4281,,9295,702.0,B,,H,8,Autocuration,1,,CHEMBL618392,BAO_0000219,,
4282,,165,702.0,B,,H,8,Autocuration,1,,CHEMBL618393,BAO_0000219,,
4283,,11311,,B,,H,8,Autocuration,1,,CHEMBL618394,BAO_0000219,,
4284,,10489,702.0,B,,H,8,Expert,1,,CHEMBL618395,BAO_0000219,,
4285,,10489,702.0,B,,D,9,Expert,1,,CHEMBL618396,BAO_0000219,,
4286,,10489,702.0,B,,D,9,Expert,1,,CHEMBL858253,BAO_0000219,,
4287,,14799,,B,,D,9,Autocuration,1,,CHEMBL618397,BAO_0000019,,
4288,,9295,,B,,H,8,Autocuration,1,,CHEMBL618398,BAO_0000357,,
4289,,16811,,B,,U,0,Autocuration,1,,CHEMBL618399,BAO_0000019,,
4290,,168,,B,,H,8,Expert,1,,CHEMBL618400,BAO_0000357,,
4291,,6309,,B,,H,8,Autocuration,1,,CHEMBL618401,BAO_0000357,,
4292,,6309,,B,,H,8,Autocuration,1,,CHEMBL618402,BAO_0000357,,
4293,,3092,702.0,B,,H,8,Autocuration,1,,CHEMBL876400,BAO_0000219,,
4294,,168,,B,,H,8,Expert,1,,CHEMBL618403,BAO_0000357,,
4295,,168,,B,,H,8,Autocuration,1,,CHEMBL618404,BAO_0000357,,
4296,,168,,B,,H,8,Autocuration,1,,CHEMBL618405,BAO_0000357,,
4297,,168,,B,,H,8,Autocuration,1,,CHEMBL618406,BAO_0000357,,
4298,,12338,,F,,H,8,Expert,1,,CHEMBL618407,BAO_0000019,,
4299,,4501,,B,,H,8,Autocuration,1,,CHEMBL618408,BAO_0000357,,
4300,,1132,,B,,H,8,Autocuration,1,,CHEMBL618409,BAO_0000357,,
4301,,2117,,B,,H,8,Autocuration,1,,CHEMBL618410,BAO_0000357,,
4302,,168,,B,,H,8,Autocuration,1,,CHEMBL618411,BAO_0000357,,
4303,,168,,B,,H,8,Autocuration,1,,CHEMBL618412,BAO_0000357,,
4304,,13575,702.0,B,,H,8,Autocuration,1,,CHEMBL618413,BAO_0000219,,
4305,,11089,,B,,H,8,Autocuration,1,,CHEMBL618414,BAO_0000357,,
4306,,216,,B,,H,8,Autocuration,1,,CHEMBL618415,BAO_0000357,,
4307,,13165,,B,,H,8,Autocuration,1,,CHEMBL618416,BAO_0000019,,
4308,,3278,,B,,H,8,Autocuration,1,,CHEMBL876401,BAO_0000357,,
4309,,3278,,B,,H,8,Expert,1,,CHEMBL618417,BAO_0000357,,
4310,,11966,,B,,H,8,Autocuration,1,,CHEMBL618418,BAO_0000357,,
4311,,175,,B,,H,8,Autocuration,1,,CHEMBL618419,BAO_0000357,,
4312,,175,,B,,H,8,Autocuration,1,,CHEMBL618420,BAO_0000357,,
4313,,13449,,B,,H,8,Autocuration,1,,CHEMBL618421,BAO_0000357,,
4314,,12014,,B,,H,8,Autocuration,1,,CHEMBL618422,BAO_0000019,,
4315,,12014,,B,,H,8,Autocuration,1,,CHEMBL618423,BAO_0000019,,
4316,,12014,,B,,H,8,Autocuration,1,,CHEMBL618424,BAO_0000019,,
4317,,99,,B,,S,2,Intermediate,1,,CHEMBL618425,BAO_0000220,,
4318,,4349,,F,,U,0,Autocuration,1,,CHEMBL618426,BAO_0000019,,
4319,,4071,390.0,F,,N,1,Expert,1,,CHEMBL618427,BAO_0000219,,
4320,,17589,345.0,F,,N,1,Expert,1,,CHEMBL618428,BAO_0000219,,
4321,,15002,345.0,F,,N,1,Intermediate,1,,CHEMBL618429,BAO_0000219,,
4322,,13958,345.0,F,,N,1,Intermediate,1,,CHEMBL618430,BAO_0000219,,
4323,,17589,345.0,F,,N,1,Expert,1,,CHEMBL618431,BAO_0000219,,
4324,,16748,345.0,F,,N,1,Expert,1,,CHEMBL883799,BAO_0000219,,
4325,,16747,345.0,F,,N,1,Intermediate,1,,CHEMBL618432,BAO_0000219,,
4326,,16747,345.0,F,,N,1,Intermediate,1,,CHEMBL618433,BAO_0000219,,
4327,,15285,,B,,D,9,Expert,1,,CHEMBL618434,BAO_0000357,,
4328,,3726,407.0,B,,H,8,Expert,1,,CHEMBL618435,BAO_0000219,,
4329,,5033,,B,,H,8,Autocuration,1,,CHEMBL876402,BAO_0000357,,
4330,,11756,,F,,H,6,Autocuration,1,,CHEMBL618436,BAO_0000019,,
4331,,11953,,F,,U,0,Autocuration,1,,CHEMBL618437,BAO_0000218,,
4332,,5033,,B,,D,9,Intermediate,1,,CHEMBL618438,BAO_0000357,,
4333,,11347,,A,,H,8,Expert,1,,CHEMBL883800,BAO_0000251,,
4334,,11347,,A,,H,8,Expert,1,,CHEMBL618439,BAO_0000251,,
4335,,1229,,F,,U,0,Intermediate,1,,CHEMBL618440,BAO_0000019,,
4336,,1229,,F,,U,0,Intermediate,1,,CHEMBL618441,BAO_0000019,,
4337,,17588,,B,,H,8,Expert,1,,CHEMBL618442,BAO_0000019,,
4338,,17588,,B,,H,8,Autocuration,1,,CHEMBL618443,BAO_0000019,,
4339,,17588,,B,,H,8,Expert,1,,CHEMBL619158,BAO_0000019,,
4340,,17588,,B,,H,8,Autocuration,1,,CHEMBL620974,BAO_0000019,,
4341,,16485,,B,,H,8,Autocuration,1,,CHEMBL620975,BAO_0000357,,
4342,,4337,,F,,U,0,Intermediate,1,,CHEMBL620976,BAO_0000019,,
4343,,4112,,F,,U,0,Expert,1,,CHEMBL620977,BAO_0000019,,
4344,,16160,542.0,F,,N,1,Intermediate,1,,CHEMBL620978,BAO_0000219,,
4345,,16160,542.0,F,,N,1,Intermediate,1,,CHEMBL620979,BAO_0000219,,
4346,,17376,542.0,F,,N,1,Expert,1,,CHEMBL620980,BAO_0000219,,
4347,,17376,542.0,F,,N,1,Expert,1,,CHEMBL620981,BAO_0000219,,
4348,,17376,542.0,F,,N,1,Expert,1,,CHEMBL620982,BAO_0000219,,
4349,,17376,542.0,F,,N,1,Expert,1,,CHEMBL620983,BAO_0000219,,
4350,,3241,,F,,H,4,Autocuration,1,,CHEMBL620984,BAO_0000019,,
4351,,3241,,F,,H,4,Autocuration,1,,CHEMBL620985,BAO_0000019,,
4352,,3725,,B,,H,8,Expert,1,,CHEMBL620986,BAO_0000357,,
4353,,10805,,F,,N,1,Expert,1,,CHEMBL620987,BAO_0000218,,
4354,,10805,,F,,N,1,Expert,1,,CHEMBL620988,BAO_0000218,,
4355,,10805,,F,,N,1,Expert,1,,CHEMBL620989,BAO_0000218,,
4356,,10805,,F,,N,1,Expert,1,,CHEMBL620990,BAO_0000218,,
4357,,10805,,F,,N,1,Intermediate,1,,CHEMBL620991,BAO_0000218,,
4358,,10144,850.0,F,,N,1,Intermediate,1,,CHEMBL620992,BAO_0000218,,
4359,,10144,850.0,F,,N,1,Intermediate,1,,CHEMBL620993,BAO_0000218,,
4360,,10144,850.0,F,,N,1,Intermediate,1,,CHEMBL620994,BAO_0000218,,
4361,,10144,850.0,F,,N,1,Intermediate,1,,CHEMBL620995,BAO_0000218,,
4362,,10144,850.0,F,,N,1,Intermediate,1,,CHEMBL620996,BAO_0000218,,
4363,,10144,850.0,F,,N,1,Intermediate,1,,CHEMBL875581,BAO_0000218,,
4364,,10685,,F,,U,0,Autocuration,1,,CHEMBL620997,BAO_0000218,,
4365,,10685,,F,,U,0,Autocuration,1,,CHEMBL620998,BAO_0000218,,
4366,,10685,,F,,U,0,Autocuration,1,,CHEMBL620999,BAO_0000218,,
4367,,10685,,F,,U,0,Autocuration,1,,CHEMBL621000,BAO_0000218,,
4368,,10685,,F,,U,0,Autocuration,1,,CHEMBL621001,BAO_0000218,,
4369,,10685,,F,,U,0,Autocuration,1,,CHEMBL621002,BAO_0000218,,
4370,,10685,,F,,U,0,Autocuration,1,,CHEMBL621003,BAO_0000218,,
4371,,10685,,F,,U,0,Autocuration,1,,CHEMBL621004,BAO_0000218,,
4372,,10685,,F,,U,0,Autocuration,1,,CHEMBL621005,BAO_0000218,,
4373,,10685,,F,,U,0,Autocuration,1,,CHEMBL621006,BAO_0000218,,
4374,,10685,,F,,U,0,Autocuration,1,,CHEMBL621007,BAO_0000218,,
4375,,10144,,F,,U,0,Autocuration,1,,CHEMBL621008,BAO_0000218,,
4376,,10144,,F,,U,0,Autocuration,1,,CHEMBL621009,BAO_0000218,,
4377,,10144,,F,,U,0,Autocuration,1,,CHEMBL857705,BAO_0000218,,
4378,,10144,,F,,U,0,Autocuration,1,,CHEMBL619828,BAO_0000218,,
4379,,10685,,F,,U,0,Autocuration,1,,CHEMBL619829,BAO_0000218,,
4380,,10685,,F,,U,0,Autocuration,1,,CHEMBL619830,BAO_0000218,,
4381,,10685,,F,,U,0,Autocuration,1,,CHEMBL619831,BAO_0000218,,
4382,,10685,,F,,U,0,Autocuration,1,,CHEMBL619832,BAO_0000218,,
4383,,10685,,A,,U,0,Autocuration,1,,CHEMBL619833,BAO_0000218,,
4384,,10685,,A,,U,0,Autocuration,1,,CHEMBL619834,BAO_0000218,,
4385,,10685,,A,,U,0,Autocuration,1,,CHEMBL619835,BAO_0000218,,
4386,,10685,,A,,U,0,Autocuration,1,,CHEMBL619836,BAO_0000218,,
4387,,8831,850.0,F,,N,1,Intermediate,1,,CHEMBL619837,BAO_0000218,,
4388,,11704,,F,,U,0,Autocuration,1,,CHEMBL619838,BAO_0000218,,
4389,,11704,,A,,N,1,Intermediate,1,,CHEMBL619839,BAO_0000218,,
4390,,10685,850.0,F,,N,1,Intermediate,1,,CHEMBL619840,BAO_0000218,,
4391,,10685,850.0,F,,N,1,Intermediate,1,,CHEMBL619841,BAO_0000218,,
4392,,11368,850.0,F,,N,1,Expert,1,,CHEMBL857704,BAO_0000218,,
4393,,11368,850.0,F,,N,1,Intermediate,1,,CHEMBL619842,BAO_0000218,,
4394,,11368,850.0,F,,N,1,Expert,1,,CHEMBL619843,BAO_0000218,,
4395,,17763,,B,,U,0,Autocuration,1,,CHEMBL619844,BAO_0000019,,
4396,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL857855,BAO_0000251,2107.0,
4397,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619845,BAO_0000251,2107.0,
4398,Liver,7411,,B,,U,0,Autocuration,1,,CHEMBL619846,BAO_0000251,2107.0,
