payment_date,rental_date,return_date,amount,payment_id,inventory_id,rstaff_id,pstaff_id,rental_id,customer_id
2005-07-27 05:56:39,2005-07-27 05:56:39,2005-08-04 10:57:39,3.99,2649,416,1,2,7120,98
2005-07-27 21:18:58,2005-07-27 21:18:58,2005-07-31 01:51:58,0.99,2650,3810,2,1,7530,98
2005-05-30 03:54:43,2005-05-30 03:54:43,2005-06-01 22:59:43,0.99,2664,3389,1,2,867,99
2005-06-17 01:13:11,2005-06-17 01:13:11,2005-06-18 21:33:11,4.99,2665,3200,2,1,1858,99
2005-07-08 23:14:16,2005-07-08 23:14:16,2005-07-14 23:23:16,2.99,2672,627,2,2,4954,99
2005-07-10 12:19:59,2005-07-10 12:19:59,2005-07-12 12:59:59,2.99,2674,1618,1,1,5748,99
2005-07-29 09:53:33,2005-07-29 09:53:33,2005-07-30 06:34:33,0.99,2681,3755,2,2,8514,99
2005-08-01 06:42:44,2005-08-01 06:42:44,2005-08-09 11:43:44,7.99,2682,3180,2,2,10388,99
2005-06-15 03:23:48,2005-06-15 03:23:48,2005-06-18 03:35:48,4.99,2689,3973,1,2,1216,100
2005-06-15 18:17:28,2005-06-15 18:17:28,2005-06-16 15:47:28,2.99,2691,14,1,1,1427,100
2005-06-21 22:43:45,2005-06-21 22:43:45,2005-06-30 01:49:45,6.99,2692,2899,1,2,3468,100
2005-07-09 13:11:14,2005-07-09 13:11:14,2005-07-10 07:27:14,4.99,2698,3297,2,2,5238,100
2005-07-28 08:27:14,2005-07-28 08:27:14,2005-08-02 12:34:14,4.99,2701,3182,2,2,7819,100
2005-07-28 23:14:56,2005-07-28 23:14:56,2005-07-31 04:19:56,0.99,2703,3878,2,2,8203,100
2005-07-30 06:57:07,2005-07-30 06:57:07,2005-08-05 00:57:07,5.99,2704,3929,1,2,9048,100
2005-07-30 15:04:31,2005-07-30 15:04:31,2005-07-31 20:33:31,4.99,2705,2660,1,1,9271,100
2005-07-09 00:02:46,2005-07-09 00:02:46,2005-07-14 18:05:46,2.99,2713,3730,2,1,4975,101
2005-07-09 06:16:03,2005-07-09 06:16:03,2005-07-10 10:21:03,2.99,2714,3193,1,2,5100,101
2005-08-21 15:36:34,2005-08-21 15:36:34,2005-08-27 20:24:34,3.99,2733,1247,2,2,14542,101
2005-08-22 12:01:06,2005-08-22 12:01:06,2005-08-25 14:40:06,2.99,2734,853,2,2,15103,101
2006-02-14 15:16:03,2006-02-14 15:16:03,,0.99,2735,731,1,2,12141,101
2005-05-26 14:01:05,2005-05-26 14:01:05,2005-05-28 13:38:05,4.99,2736,4095,2,1,247,102
2005-07-08 15:48:34,2005-07-08 15:48:34,2005-07-16 15:25:34,3.99,2745,449,1,2,4777,102
2005-07-27 17:42:31,2005-07-27 17:42:31,2005-08-05 16:34:31,6.99,2754,4091,1,2,7439,102
2005-08-01 23:39:21,2005-08-01 23:39:21,2005-08-07 20:47:21,1.99,2762,4337,1,2,10841,102
2005-08-22 10:06:28,2005-08-22 10:06:28,2005-08-26 15:12:28,1.99,2767,1573,1,1,15049,102
2005-08-23 21:59:26,2005-08-23 21:59:26,2005-08-29 20:15:26,3.99,2768,1843,1,2,16031,102
2005-06-17 20:28:29,2005-06-17 20:28:29,2005-06-23 22:47:29,0.99,2772,1261,1,1,2118,103
2005-06-19 14:57:54,2005-06-19 14:57:54,2005-06-22 16:31:54,0.99,2774,3879,2,1,2724,103
2005-07-07 03:02:40,2005-07-07 03:02:40,2005-07-16 06:05:40,6.99,2777,3046,2,2,4040,103
2005-08-19 05:40:36,2005-08-19 05:40:36,2005-08-27 02:04:36,7.99,2790,3938,1,2,12942,103
2005-08-23 06:25:07,2005-08-23 06:25:07,2005-08-29 00:48:07,5.99,2797,4560,1,1,15599,103
2005-07-08 21:32:30,2005-07-08 21:32:30,2005-07-09 15:34:30,2.99,2810,3231,1,1,4917,104
2005-07-29 06:47:39,2005-07-29 06:47:39,2005-08-02 09:15:39,1.99,2813,2762,2,1,8413,104
2005-07-30 08:24:42,2005-07-30 08:24:42,2005-08-08 06:17:42,3.99,2814,3426,2,1,9090,104
2005-07-09 21:14:03,2005-07-09 21:14:03,2005-07-18 01:33:03,4.99,2832,2467,1,1,5429,105
2005-07-10 02:45:53,2005-07-10 02:45:53,2005-07-15 23:23:53,2.99,2833,1713,2,2,5542,105
2005-07-27 17:47:00,2005-07-27 17:47:00,2005-07-28 21:37:00,2.99,2836,2471,1,1,7442,105
2005-07-30 12:37:08,2005-07-30 12:37:08,2005-08-07 16:37:08,5.99,2839,2371,2,2,9198,105
2005-07-30 12:56:44,2005-07-30 12:56:44,2005-08-08 09:41:44,9.99,2840,101,2,2,9210,105
2005-07-27 09:44:26,2005-07-27 09:44:26,2005-08-05 12:46:26,3.99,2859,2701,2,1,7224,106
2005-08-21 11:31:15,2005-08-21 11:31:15,2005-08-26 11:22:15,2.99,2870,1572,2,2,14431,106
2005-08-22 14:27:37,2005-08-22 14:27:37,2005-08-29 20:04:37,6.99,2872,3395,2,1,15154,106
2005-05-26 03:11:12,2005-05-26 03:11:12,2005-06-02 03:53:12,5.99,2873,3688,1,1,170,107
2005-05-31 03:45:26,2005-05-31 03:45:26,2005-06-06 22:30:26,5.99,2874,632,2,1,1026,107
2005-07-10 03:55:50,2005-07-10 03:55:50,2005-07-12 08:40:50,2.99,2884,2316,1,2,5575,107
2005-08-01 01:40:04,2005-08-01 01:40:04,2005-08-08 01:02:04,4.99,2896,3067,1,1,10226,107
2006-02-14 15:16:03,2006-02-14 15:16:03,,1.98,2901,733,1,1,13079,107
2005-06-17 15:47:00,2005-06-17 15:47:00,2005-06-24 16:36:00,8.99,2907,4575,2,1,2061,108
2005-07-07 16:57:32,2005-07-07 16:57:32,2005-07-14 17:42:32,1.99,2912,818,2,1,4303,108
2005-07-08 14:20:01,2005-07-08 14:20:01,2005-07-11 11:50:01,0.99,2914,3177,1,1,4754,108
2005-07-10 07:53:51,2005-07-10 07:53:51,2005-07-14 12:57:51,5.99,2916,1878,2,1,5661,108
2005-07-10 15:11:54,2005-07-10 15:11:54,2005-07-15 11:51:54,4.99,2917,29,2,2,5806,108
2005-07-12 19:04:24,2005-07-12 19:04:24,2005-07-14 23:58:24,0.99,2918,2265,1,1,6841,108
2005-08-02 16:07:49,2005-08-02 16:07:49,2005-08-10 13:22:49,5.99,2923,521,1,1,11316,108
2005-08-17 09:41:23,2005-08-17 09:41:23,2005-08-19 11:58:23,2.99,2925,2655,2,2,11759,108
2005-08-18 15:51:36,2005-08-18 15:51:36,2005-08-20 18:47:36,2.99,2926,3090,2,1,12583,108
2005-08-21 18:51:43,2005-08-21 18:51:43,2005-08-27 16:30:43,3.99,2929,2171,2,2,14635,108
2005-08-23 04:52:16,2005-08-23 04:52:16,2005-09-01 02:05:16,8.99,2930,3683,2,2,15556,108
2005-05-31 08:27:58,2005-05-31 08:27:58,2005-06-07 02:34:58,7.99,2937,965,1,1,1061,109
2005-06-18 01:51:22,2005-06-18 01:51:22,2005-06-26 06:57:22,6.99,2942,1983,2,2,2198,109
2005-07-09 02:32:37,2005-07-09 02:32:37,2005-07-16 23:13:37,2.99,2946,2179,1,1,5027,109
2005-07-27 07:01:00,2005-07-27 07:01:00,2005-07-31 02:31:00,0.99,2949,3653,1,2,7145,109
2005-08-01 02:09:33,2005-08-01 02:09:33,2005-08-07 02:22:33,0.99,2953,4494,2,2,10240,109
2005-08-19 17:27:10,2005-08-19 17:27:10,2005-08-27 16:00:10,3.99,2956,1881,1,1,13264,109
2005-08-23 09:23:36,2005-08-23 09:23:36,2005-08-27 05:01:36,2.99,2958,2050,1,2,15677,109
2005-05-28 03:10:10,2005-05-28 03:10:10,2005-06-04 02:18:10,7.99,2959,3369,2,1,515,110
2005-06-16 00:32:52,2005-06-16 00:32:52,2005-06-25 01:07:52,8.99,2961,4297,2,2,1528,110
2005-07-07 17:44:49,2005-07-07 17:44:49,2005-07-08 21:48:49,2.99,2963,2234,2,1,4317,110
2005-08-18 15:52:12,2005-08-18 15:52:12,2005-08-22 21:00:12,3.99,2970,773,1,2,12585,110
2005-08-22 22:28:36,2005-08-22 22:28:36,2005-08-24 19:26:36,2.99,2972,845,2,2,15381,110
2005-06-17 09:30:05,2005-06-17 09:30:05,2005-06-21 12:10:05,2.99,2975,1979,1,2,1974,111
2005-06-18 08:17:41,2005-06-18 08:17:41,2005-06-26 05:08:41,4.99,2977,2262,2,2,2297,111
2005-07-06 02:33:48,2005-07-06 02:33:48,2005-07-13 04:38:48,3.99,2981,3602,1,1,3551,111
2005-08-22 15:26:36,2005-08-22 15:26:36,2005-08-31 10:47:36,6.99,2997,19,2,2,15174,111
2005-06-16 23:05:36,2005-06-16 23:05:36,2005-06-19 04:46:36,4.99,3001,1482,1,1,1835,112
2005-07-30 13:13:55,2005-07-30 13:13:55,2005-08-05 17:27:55,4.99,3010,1561,1,1,9217,112
2005-07-30 17:19:44,2005-07-30 17:19:44,2005-08-06 22:42:44,6.99,3011,3558,2,2,9321,112
2005-07-31 14:48:01,2005-07-31 14:48:01,2005-08-06 11:55:01,3.99,3014,3879,1,2,9911,112
2005-08-22 19:45:57,2005-08-22 19:45:57,2005-08-28 00:21:57,4.99,3025,4332,2,2,15304,112
2005-05-28 02:52:14,2005-05-28 02:52:14,2005-05-30 21:20:14,0.99,3029,4338,2,1,510,113
2005-06-18 06:48:23,2005-06-18 06:48:23,2005-06-24 11:04:23,2.99,3032,4388,2,1,2282,113
2005-06-20 10:04:36,2005-06-20 10:04:36,2005-06-23 07:38:36,0.99,3034,2836,2,2,3004,113
2005-07-07 18:31:50,2005-07-07 18:31:50,2005-07-08 21:26:50,2.99,3038,76,1,1,4333,113
2005-07-09 10:23:21,2005-07-09 10:23:21,2005-07-14 08:06:21,2.99,3039,2539,1,2,5189,113
2005-07-11 02:18:13,2005-07-11 02:18:13,2005-07-11 23:30:13,0.99,3043,3306,1,1,6025,113
2005-07-27 18:52:27,2005-07-27 18:52:27,2005-08-03 19:29:27,5.99,3045,3166,2,2,7468,113
2005-07-30 13:20:06,2005-07-30 13:20:06,2005-08-06 13:58:06,6.99,3047,2496,2,2,9221,113
2005-08-17 05:11:07,2005-08-17 05:11:07,2005-08-26 10:18:07,7.99,3051,1699,1,2,11655,113
2005-08-17 14:11:45,2005-08-17 14:11:45,2005-08-21 17:02:45,5.99,3052,4306,2,1,11872,113
2005-08-19 01:04:35,2005-08-19 01:04:35,2005-08-25 21:14:35,3.99,3054,1246,1,2,12817,113
2005-08-19 22:22:01,2005-08-19 22:22:01,2005-08-22 18:16:01,2.99,3055,3031,1,2,13406,113
2005-06-17 15:36:12,2005-06-17 15:36:12,2005-06-18 19:01:12,2.99,3061,739,2,1,2059,114
2005-07-05 23:23:11,2005-07-05 23:23:11,2005-07-11 00:27:11,4.99,3065,1934,2,1,3484,114
2005-07-29 09:05:33,2005-07-29 09:05:33,2005-08-02 06:32:33,4.99,3077,765,1,2,8496,114
2005-08-18 19:51:29,2005-08-18 19:51:29,2005-08-27 14:58:29,6.99,3082,4283,2,1,12685,114
2005-08-22 03:14:46,2005-08-22 03:14:46,2005-08-25 03:53:46,4.99,3085,271,2,1,14867,114
2005-08-23 02:04:57,2005-08-23 02:04:57,2005-08-28 07:05:57,0.99,3086,281,2,1,15485,114
2005-05-30 11:20:27,2005-05-30 11:20:27,2005-06-02 11:55:27,0.99,3091,1859,1,1,915,115
2005-06-21 06:41:48,2005-06-21 06:41:48,2005-06-30 00:54:48,6.99,3096,2248,1,1,3289,115
2005-07-06 06:06:27,2005-07-06 06:06:27,2005-07-13 08:30:27,0.99,3098,1778,2,1,3624,115
2005-07-09 13:24:14,2005-07-09 13:24:14,2005-07-12 11:16:14,4.99,3100,3547,1,1,5245,115
2005-07-27 18:50:30,2005-07-27 18:50:30,2005-07-30 20:55:30,4.99,3107,2357,1,2,7465,115
2005-08-01 10:03:17,2005-08-01 10:03:17,2005-08-10 15:50:17,4.99,3112,2931,2,2,10475,115
2005-08-01 16:08:46,2005-08-01 16:08:46,2005-08-06 20:37:46,2.99,3113,3137,2,2,10647,115
2005-08-17 15:11:55,2005-08-17 15:11:55,2005-08-22 11:11:55,2.99,3115,2619,2,1,11891,115
2006-02-14 15:16:03,2006-02-14 15:16:03,,2.99,3120,3751,2,2,13056,115
2005-05-31 08:04:17,2005-05-31 08:04:17,2005-06-03 11:12:17,4.99,3121,40,2,1,1058,116
2005-06-15 11:36:01,2005-06-15 11:36:01,2005-06-17 14:29:01,0.99,3122,1412,1,2,1332,116
2005-06-16 00:46:02,2005-06-16 00:46:02,2005-06-17 20:11:02,0.99,3123,2452,1,2,1533,116
2005-06-19 09:24:02,2005-06-19 09:24:02,2005-06-21 14:16:02,4.99,3126,3971,2,1,2639,116
2005-06-19 23:21:34,2005-06-19 23:21:34,2005-06-26 17:32:34,3.99,3127,1489,1,1,2861,116
2005-07-07 02:19:01,2005-07-07 02:19:01,2005-07-10 01:12:01,0.99,3130,56,1,1,4027,116
2005-07-27 10:13:41,2005-07-27 10:13:41,2005-07-29 11:07:41,0.99,3134,1197,1,1,7238,116
2005-07-31 02:23:20,2005-07-31 02:23:20,2005-08-06 21:01:20,3.99,3137,1571,2,1,9562,116
2005-08-20 11:56:30,2005-08-20 11:56:30,2005-08-28 12:48:30,6.99,3145,1858,2,1,13775,116
2005-08-21 23:34:00,2005-08-21 23:34:00,2005-08-31 03:58:00,11.99,3146,1480,2,2,14763,116
2005-05-31 16:00:33,2005-05-31 16:00:33,2005-06-01 19:05:33,0.99,3149,2287,1,2,1114,117
2005-08-01 13:00:20,2005-08-01 13:00:20,2005-08-05 16:31:20,4.99,3158,4399,1,1,10558,117
2005-08-18 07:02:24,2005-08-18 07:02:24,2005-08-20 10:11:24,2.99,3161,4221,1,1,12337,117
2005-08-22 00:23:13,2005-08-22 00:23:13,2005-08-28 03:42:13,0.99,3164,441,1,1,14784,117
2005-08-22 02:26:47,2005-08-22 02:26:47,2005-08-23 05:53:47,2.99,3165,1989,1,2,14854,117
2005-08-23 00:26:52,2005-08-23 00:26:52,2005-08-27 06:11:52,2.99,3166,1896,1,1,15432,117
2005-06-16 17:59:37,2005-06-16 17:59:37,2005-06-18 16:32:37,4.99,3168,2041,2,2,1766,118
2005-06-21 04:15:52,2005-06-21 04:15:52,2005-06-24 02:19:52,4.99,3170,3491,2,1,3263,118
2005-07-29 19:22:40,2005-07-29 19:22:40,2005-08-05 01:09:40,7.99,3179,3566,2,2,8760,118
2005-08-21 17:35:17,2005-08-21 17:35:17,2005-08-27 12:11:17,7.99,3185,1879,1,2,14595,118
2005-05-26 11:51:09,2005-05-26 11:51:09,2005-06-04 09:36:09,5.99,3189,3537,1,1,235,119
2005-06-17 11:48:31,2005-06-17 11:48:31,2005-06-18 09:34:31,2.99,3192,1902,2,2,2009,119
2005-07-09 14:22:43,2005-07-09 14:22:43,2005-07-12 08:27:43,0.99,3196,1083,1,1,5268,119
2005-07-30 06:00:35,2005-07-30 06:00:35,2005-08-02 01:35:35,2.99,3202,2687,1,2,9028,119
2005-08-02 18:16:47,2005-08-02 18:16:47,2005-08-08 13:46:47,2.99,3207,3334,1,2,11377,119
2005-08-17 00:04:28,2005-08-17 00:04:28,2005-08-26 02:03:28,5.99,3208,3536,1,1,11520,119
2005-08-21 19:42:36,2005-08-21 19:42:36,2005-08-26 14:06:36,0.99,3216,928,1,2,14659,119
2005-08-22 15:23:59,2005-08-22 15:23:59,2005-08-28 12:05:59,6.99,3219,1201,2,2,15171,119
2005-06-20 19:18:32,2005-06-20 19:18:32,2005-06-26 17:54:32,2.99,3229,4529,2,1,3133,120
2005-07-07 14:39:20,2005-07-07 14:39:20,2005-07-13 08:57:20,3.99,3231,488,2,2,4272,120
2005-07-08 10:05:02,2005-07-08 10:05:02,2005-07-16 07:28:02,9.99,3233,4576,1,2,4666,120
2005-07-29 19:18:57,2005-07-29 19:18:57,2005-08-02 20:07:57,1.99,3239,4146,2,2,8756,120
2005-08-21 02:24:33,2005-08-21 02:24:33,2005-08-27 05:28:33,4.99,3249,1502,2,1,14153,120
2005-08-21 12:48:48,2005-08-21 12:48:48,2005-08-30 16:34:48,9.99,3251,4137,2,2,14460,120
2005-08-22 06:49:15,2005-08-22 06:49:15,2005-08-29 05:52:15,6.99,3252,4060,1,2,14969,120
2006-02-14 15:16:03,2006-02-14 15:16:03,,4.99,3253,2911,2,1,15780,120
2005-07-27 08:23:54,2005-07-27 08:23:54,2005-07-30 09:50:54,0.99,3260,2340,1,1,7185,121
2005-08-17 07:46:54,2005-08-17 07:46:54,2005-08-26 04:19:54,8.99,3267,1707,2,2,11720,121
2005-08-21 01:59:37,2005-08-21 01:59:37,2005-08-30 01:17:37,7.99,3273,1238,2,1,14138,121
2005-08-22 12:24:55,2005-08-22 12:24:55,2005-08-31 17:06:55,7.99,3277,2481,1,2,15114,121
2005-08-23 22:20:26,2005-08-23 22:20:26,2005-08-25 20:14:26,2.99,3279,4116,2,1,16041,121
2005-06-18 05:11:43,2005-06-18 05:11:43,2005-06-25 03:30:43,0.99,3285,3719,2,1,2253,122
2005-06-19 05:43:55,2005-06-19 05:43:55,2005-06-25 10:20:55,4.99,3287,3197,1,2,2595,122
2005-07-08 05:23:59,2005-07-08 05:23:59,2005-07-09 06:07:59,4.99,3292,2626,1,1,4568,122
2005-07-09 12:54:25,2005-07-09 12:54:25,2005-07-18 16:28:25,6.99,3293,1044,1,2,5235,122
2005-07-11 14:02:36,2005-07-11 14:02:36,2005-07-13 19:04:36,0.99,3294,2526,2,2,6231,122
2005-07-27 00:39:16,2005-07-27 00:39:16,2005-08-04 01:59:16,7.99,3297,2924,2,2,6974,122
2005-08-01 15:32:41,2005-08-01 15:32:41,2005-08-05 18:08:41,1.99,3304,1042,1,1,10626,122
2005-06-16 17:00:14,2005-06-16 17:00:14,2005-06-17 12:12:14,0.99,3314,138,2,1,1751,123
2005-06-19 05:43:43,2005-06-19 05:43:43,2005-06-25 03:41:43,2.99,3317,829,2,1,2594,123
2005-07-31 19:30:01,2005-07-31 19:30:01,2005-08-01 14:45:01,4.99,3327,4285,2,1,10066,123
2005-08-20 08:26:06,2005-08-20 08:26:06,2005-08-25 05:52:06,2.99,3331,3659,2,1,13668,123
2005-05-31 18:13:57,2005-05-31 18:13:57,2005-06-06 22:50:57,5.99,3339,3186,2,2,1130,124
2005-06-18 11:00:05,2005-06-18 11:00:05,2005-06-25 06:02:05,1.99,3340,3888,2,2,2336,124
2005-07-07 18:44:23,2005-07-07 18:44:23,2005-07-15 18:13:23,7.99,3341,4523,1,1,4341,124
2005-07-08 12:04:34,2005-07-08 12:04:34,2005-07-15 06:48:34,2.99,3342,3964,1,2,4709,124
2005-07-11 23:10:50,2005-07-11 23:10:50,2005-07-19 17:15:50,2.99,3344,4347,1,1,6411,124
2005-07-28 03:54:14,2005-07-28 03:54:14,2005-08-05 06:20:14,8.99,3346,3546,2,2,7700,124
2005-08-21 22:27:11,2005-08-21 22:27:11,2005-08-25 18:51:11,0.99,3351,1842,2,2,14737,124
2005-08-22 18:37:24,2005-08-22 18:37:24,2005-08-23 17:34:24,4.99,3352,1870,2,2,15266,124
2005-06-18 12:57:06,2005-06-18 12:57:06,2005-06-26 07:32:06,3.99,3356,3613,1,1,2355,125
2005-07-06 05:58:06,2005-07-06 05:58:06,2005-07-13 02:10:06,4.99,3359,1337,1,1,3617,125
2005-07-10 01:47:55,2005-07-10 01:47:55,2005-07-18 22:25:55,7.99,3361,2233,1,2,5523,125
2005-07-11 15:55:34,2005-07-11 15:55:34,2005-07-19 17:25:34,6.99,3363,1154,1,2,6268,125
2005-07-28 10:27:46,2005-07-28 10:27:46,2005-07-31 07:48:46,0.99,3365,1969,1,2,7879,125
2005-07-29 07:19:16,2005-07-29 07:19:16,2005-08-05 03:29:16,2.99,3368,1957,1,1,8433,125
2005-07-31 08:57:45,2005-07-31 08:57:45,2005-08-05 11:57:45,2.99,3374,3320,1,2,9734,125
2005-08-02 14:30:03,2005-08-02 14:30:03,2005-08-10 09:49:03,7.99,3377,151,2,2,11279,125
2005-08-22 10:14:39,2005-08-22 10:14:39,2005-08-25 07:25:39,2.99,3385,623,2,1,15055,125
2005-07-12 15:07:49,2005-07-12 15:07:49,2005-07-21 18:43:49,6.99,3398,2542,2,2,6755,126
2005-07-28 13:48:09,2005-07-28 13:48:09,2005-08-03 19:21:09,0.99,3399,1746,1,1,7962,126
2005-08-02 11:42:40,2005-08-02 11:42:40,2005-08-10 11:58:40,9.99,3403,2648,2,1,11196,126
2005-08-19 07:56:51,2005-08-19 07:56:51,2005-08-28 07:05:51,7.99,3408,3461,2,2,13015,126
2005-06-16 20:32:47,2005-06-16 20:32:47,2005-06-21 02:03:47,2.99,3417,3784,1,2,1803,127
2005-06-18 16:58:58,2005-06-18 16:58:58,2005-06-27 22:57:58,3.99,3418,1946,1,2,2412,127
2005-07-28 23:29:28,2005-07-28 23:29:28,2005-08-07 04:22:28,6.99,3424,2484,2,2,8209,127
2005-08-02 13:13:21,2005-08-02 13:13:21,2005-08-03 07:17:21,0.99,3429,2501,1,1,11235,127
2005-08-19 01:05:08,2005-08-19 01:05:08,2005-08-21 05:37:08,2.99,3431,2936,2,2,12820,127
2005-08-21 03:32:17,2005-08-21 03:32:17,2005-08-22 04:46:17,2.99,3435,2209,2,1,14189,127
2005-05-31 18:44:19,2005-05-31 18:44:19,2005-06-01 20:13:19,2.99,3439,2654,1,2,1131,128
2005-07-10 07:08:40,2005-07-10 07:08:40,2005-07-13 05:19:40,4.99,3445,1466,2,1,5647,128
2005-07-11 11:26:41,2005-07-11 11:26:41,2005-07-17 12:02:41,2.99,3447,2086,2,2,6186,128
2005-07-12 12:19:23,2005-07-12 12:19:23,2005-07-19 17:12:23,2.99,3449,2736,1,2,6687,128
2005-07-31 15:52:37,2005-07-31 15:52:37,2005-08-06 10:50:37,3.99,3456,1634,2,1,9952,128
2005-06-16 15:34:41,2005-06-16 15:34:41,2005-06-18 13:05:41,0.99,3470,2287,1,2,1732,129
2005-06-19 15:02:39,2005-06-19 15:02:39,2005-06-28 17:49:39,3.99,3471,3261,1,1,2727,129
2005-07-07 14:14:36,2005-07-07 14:14:36,2005-07-10 09:41:36,2.99,3479,1386,1,2,4256,129
2005-07-09 17:39:30,2005-07-09 17:39:30,2005-07-11 16:43:30,4.99,3484,724,2,2,5350,129
2005-07-29 04:41:13,2005-07-29 04:41:13,2005-07-30 09:01:13,4.99,3485,1870,2,1,8339,129
2005-07-29 04:47:37,2005-07-29 04:47:37,2005-08-02 07:25:37,2.99,3486,1034,1,1,8345,129
2005-07-31 18:26:36,2005-07-31 18:26:36,2005-08-09 16:16:36,7.99,3489,265,1,1,10024,129
2005-08-01 12:46:52,2005-08-01 12:46:52,2005-08-05 16:48:52,2.99,3494,1980,2,2,10550,129
2005-08-22 06:46:59,2005-08-22 06:46:59,2005-08-29 07:36:59,1.99,3503,3302,1,2,14968,129
2005-05-24 22:53:30,2005-05-24 22:53:30,2005-05-26 22:04:30,2.99,3504,367,1,1,1,130
2005-06-17 23:46:16,2005-06-17 23:46:16,2005-06-22 22:48:16,2.99,3508,2600,2,2,2163,130
2005-07-07 18:41:42,2005-07-07 18:41:42,2005-07-08 13:00:42,4.99,3512,3215,1,2,4339,130
2005-07-08 01:07:54,2005-07-08 01:07:54,2005-07-16 03:19:54,4.99,3513,2614,2,2,4485,130
2005-07-31 05:18:54,2005-07-31 05:18:54,2005-08-03 01:23:54,4.99,3518,3013,2,2,9637,130
2005-08-17 11:59:18,2005-08-17 11:59:18,2005-08-18 09:13:18,2.99,3522,195,2,1,11811,130
2005-05-25 08:26:13,2005-05-25 08:26:13,2005-05-30 10:57:13,2.99,3528,1139,1,2,55,131
2005-07-10 11:22:08,2005-07-10 11:22:08,2005-07-13 05:55:08,2.99,3537,3582,1,2,5726,131
2005-07-10 19:02:51,2005-07-10 19:02:51,2005-07-16 13:14:51,3.99,3538,2255,1,1,5874,131
2005-07-30 17:21:44,2005-07-30 17:21:44,2005-08-03 16:28:44,3.99,3543,3749,1,1,9323,131
2005-07-31 23:49:54,2005-07-31 23:49:54,2005-08-01 20:46:54,2.99,3544,2136,2,1,10179,131
2005-08-01 09:20:09,2005-08-01 09:20:09,2005-08-03 11:36:09,4.99,3545,201,1,1,10459,131
2005-08-18 04:16:18,2005-08-18 04:16:18,2005-08-21 07:22:18,0.99,3550,4053,1,2,12263,131
2005-08-19 20:28:21,2005-08-19 20:28:21,2005-08-28 00:28:21,7.99,3553,4541,2,2,13346,131
2005-08-23 08:48:43,2005-08-23 08:48:43,2005-08-27 14:19:43,2.99,3556,4573,2,2,15659,131
2005-06-18 02:22:07,2005-06-18 02:22:07,2005-06-23 07:24:07,4.99,3559,2345,2,1,2208,132
2005-06-20 18:23:30,2005-06-20 18:23:30,2005-06-21 20:36:30,4.99,3563,797,1,1,3121,132
2005-07-07 09:37:24,2005-07-07 09:37:24,2005-07-09 14:32:24,4.99,3566,1872,2,1,4168,132
2005-07-08 03:36:55,2005-07-08 03:36:55,2005-07-16 00:49:55,4.99,3567,2518,2,1,4534,132
2005-07-09 19:28:34,2005-07-09 19:28:34,2005-07-18 01:07:34,2.99,3570,402,1,1,5391,132
2005-07-10 08:59:03,2005-07-10 08:59:03,2005-07-15 07:21:03,5.99,3571,99,1,2,5684,132
2005-07-27 00:47:40,2005-07-27 00:47:40,2005-07-31 04:32:40,1.99,3575,3645,2,1,6978,132
2005-05-26 17:09:53,2005-05-26 17:09:53,2005-06-04 22:35:53,6.99,3586,1718,1,1,275,133
2005-06-19 11:12:35,2005-06-19 11:12:35,2005-06-26 11:55:35,7.99,3589,4531,2,2,2665,133
2005-07-08 02:22:18,2005-07-08 02:22:18,2005-07-13 04:54:18,6.99,3592,1484,2,2,4506,133
2005-07-11 09:48:16,2005-07-11 09:48:16,2005-07-16 05:00:16,4.99,3597,4481,2,1,6157,133
2005-07-27 08:07:39,2005-07-27 08:07:39,2005-07-30 03:17:39,2.99,3599,3818,2,1,7177,133
2005-07-31 06:33:41,2005-07-31 06:33:41,2005-08-02 07:50:41,0.99,3604,920,1,2,9671,133
2005-08-01 16:56:17,2005-08-01 16:56:17,2005-08-03 18:58:17,0.99,3605,3594,1,1,10665,133
2005-08-19 19:48:07,2005-08-19 19:48:07,2005-08-23 15:28:07,2.99,3608,1055,1,2,13323,133
2005-08-20 16:30:49,2005-08-20 16:30:49,2005-08-24 13:30:49,2.99,3610,252,2,2,13910,133
2005-06-21 04:55:21,2005-06-21 04:55:21,2005-06-29 23:46:21,5.99,3620,1118,1,1,3267,134
2005-07-12 11:18:05,2005-07-12 11:18:05,2005-07-16 16:45:05,0.99,3623,2285,2,1,6659,134
2005-07-28 13:52:57,2005-07-28 13:52:57,2005-07-29 14:54:57,4.99,3625,3671,1,2,7965,134
2005-08-18 22:37:41,2005-08-18 22:37:41,2005-08-27 20:17:41,7.99,3631,4154,2,1,12754,134
2005-08-19 07:11:44,2005-08-19 07:11:44,2005-08-20 04:17:44,2.99,3632,3665,1,2,12987,134
2005-05-29 10:16:42,2005-05-29 10:16:42,2005-06-05 08:52:42,3.99,3637,1021,2,2,753,135
2005-06-16 10:30:22,2005-06-16 10:30:22,2005-06-22 11:08:22,1.99,3639,3805,2,2,1671,135
2005-07-07 06:25:19,2005-07-07 06:25:19,2005-07-11 00:50:19,0.99,3641,3998,2,1,4102,135
2005-07-12 01:14:03,2005-07-12 01:14:03,2005-07-19 21:12:03,3.99,3645,1799,1,1,6461,135
2005-08-20 20:19:05,2005-08-20 20:19:05,2005-08-26 01:42:05,0.99,3662,1415,2,1,14005,135
2005-08-21 01:57:26,2005-08-21 01:57:26,2005-08-28 01:11:26,5.99,3663,268,1,2,14136,135
