amount,staff_id,customer_id,payment_date,rental_id,payment_id
2.99,1,81,2005-07-06 18:31:20,3879,2200
0.99,1,81,2005-07-28 04:22:14,7709,2204
5.99,1,81,2005-08-17 13:04:41,11837,2207
4.99,2,81,2005-08-18 01:28:18,12181,2208
5.99,2,81,2005-08-20 13:26:37,13820,2209
7.99,2,81,2005-08-21 23:02:02,14748,2212
4.99,1,81,2005-08-23 06:41:07,15602,2214
0.99,2,82,2005-06-16 03:21:33,1570,2221
2.99,1,82,2005-07-06 09:16:10,3680,2225
6.99,1,82,2005-07-08 06:46:26,4598,2226
6.99,2,82,2005-07-11 05:12:41,6082,2228
9.99,2,82,2005-07-28 05:04:47,7733,2230
8.99,1,82,2005-07-30 16:45:56,9305,2234
6.99,1,82,2005-07-30 21:54:22,9447,2235
4.99,1,82,2005-08-02 07:59:49,11093,2236
5.99,2,82,2005-08-17 06:41:58,11688,2237
0.99,2,83,2005-05-30 16:06:08,950,2245
3.99,2,83,2005-06-16 07:06:06,1617,2249
0.99,1,83,2005-07-09 11:57:12,5218,2253
5.99,1,83,2005-08-17 01:28:05,11565,2261
4.99,2,83,2005-08-17 10:27:19,11777,2262
4.99,1,83,2005-08-18 04:11:13,12258,2263
4.99,1,83,2005-08-20 15:13:11,13875,2265
0.99,2,84,2005-05-27 13:57:39,408,2269
0.99,2,84,2005-06-16 21:16:07,1815,2274
6.99,2,84,2005-07-07 05:06:27,4079,2278
0.99,1,84,2005-07-09 12:56:58,5237,2281
2.99,1,84,2005-07-28 09:42:31,7854,2285
4.99,2,84,2005-07-28 15:37:43,8019,2286
2.99,1,84,2005-08-02 00:27:50,10872,2291
5.99,1,84,2005-08-21 08:29:20,14330,2299
4.99,1,85,2005-06-20 21:29:17,3165,2307
1.99,1,85,2005-06-21 07:52:30,3307,2308
3.99,2,85,2005-06-21 17:06:38,3418,2309
0.99,2,85,2005-07-07 23:29:54,4451,2310
3.99,1,85,2005-08-20 10:08:53,13727,2323
1.99,1,86,2005-05-25 09:35:12,66,2325
2.99,2,86,2005-06-17 06:13:34,1924,2328
2.99,1,86,2005-07-07 13:05:52,4235,2335
8.99,1,86,2005-07-10 12:27:38,5752,2338
10.99,1,86,2005-07-28 10:21:52,7874,2341
6.99,2,86,2005-08-01 13:58:47,10584,2347
2.99,1,86,2005-08-18 02:09:20,12198,2349
4.99,2,86,2005-08-19 20:09:59,13338,2351
4.99,2,86,2005-08-22 11:49:16,15099,2355
2.99,2,87,2005-06-18 16:50:44,2408,2362
4.99,2,87,2005-07-10 09:49:42,5700,2367
2.99,2,87,2005-07-27 23:38:46,7599,2369
4.99,2,87,2005-07-29 03:52:59,8323,2372
0.99,2,87,2005-07-30 07:20:36,9060,2373
8.99,2,87,2005-07-30 18:44:44,9364,2375
0.99,1,87,2005-08-18 03:14:14,12232,2378
8.99,1,87,2005-08-18 04:11:03,12257,2379
0.99,1,87,2005-08-20 01:09:11,13479,2381
10.99,2,87,2005-08-20 21:13:58,14024,2383
4.99,2,87,2005-08-23 16:58:12,15890,2386
4.99,2,87,2006-02-14 15:16:03,12719,2387
1.99,1,88,2005-07-12 10:39:22,6643,2396
4.99,1,88,2005-07-12 22:29:18,6916,2397
8.99,1,88,2005-07-28 00:34:06,7621,2399
2.99,2,88,2005-07-29 10:20:48,8526,2401
2.99,1,88,2005-07-29 16:43:39,8692,2402
6.99,1,88,2005-08-02 06:36:27,11056,2404
2.99,2,88,2005-08-21 00:28:48,14097,2405
8.99,1,89,2005-06-15 06:05:18,1252,2412
4.99,1,89,2005-06-17 08:06:53,1948,2414
4.99,2,89,2005-07-07 08:50:33,4152,2417
0.99,1,89,2005-07-08 01:22:23,4488,2418
8.99,1,89,2005-07-08 15:01:25,4764,2419
2.99,1,89,2005-07-09 23:54:09,5483,2422
7.99,2,89,2005-07-27 15:15:53,7370,2424
2.99,1,89,2005-07-28 15:11:27,8003,2427
0.99,2,89,2005-07-30 04:06:25,8972,2429
2.99,1,89,2005-07-30 17:32:11,9328,2430
2.99,2,89,2005-07-31 05:43:28,9646,2431
0.99,2,89,2005-07-31 09:46:49,9767,2432
2.99,1,89,2005-08-18 22:52:13,12756,2438
0.99,2,90,2005-06-20 19:09:46,3132,2443
0.99,2,90,2005-07-09 14:26:01,5272,2446
3.99,2,90,2005-07-10 02:42:58,5539,2447
2.99,1,90,2005-08-19 00:15:09,12788,2462
0.99,2,90,2005-08-22 10:29:44,15061,2466
7.99,1,90,2005-08-23 09:16:39,15674,2468
0.99,2,91,2005-07-27 06:56:31,7143,2485
0.99,2,91,2005-07-28 01:12:25,7637,2486
0.99,2,91,2005-07-30 00:14:32,8873,2489
4.99,2,91,2005-07-31 17:59:36,10008,2492
0.99,1,91,2005-08-19 02:04:07,12847,2494
4.99,2,91,2005-08-19 15:47:58,13222,2495
0.99,1,91,2005-08-21 01:43:58,14132,2497
5.99,1,92,2005-05-26 16:22:01,271,2504
7.99,2,92,2005-07-10 05:30:52,5620,2514
1.99,1,92,2005-07-28 08:46:11,7832,2520
4.99,1,92,2005-07-30 02:56:08,8938,2522
4.99,2,92,2005-08-02 11:52:41,11203,2524
5.99,2,92,2005-08-19 08:07:50,13020,2527
0.99,1,92,2005-08-20 01:40:25,13495,2528
4.99,2,92,2005-08-22 07:53:14,14998,2531
4.99,2,93,2005-07-11 17:00:04,6287,2539
5.99,2,93,2005-08-02 14:18:22,11271,2543
2.99,2,93,2005-08-20 16:11:34,13904,2546
2.99,2,93,2005-08-23 07:30:23,15631,2552
1.99,2,93,2005-08-23 17:48:30,15913,2554
3.99,2,94,2005-06-16 15:49:30,1734,2559
0.99,2,94,2005-07-28 14:16:30,7979,2567
1.99,2,94,2005-08-22 00:51:25,14804,2571
0.99,1,94,2005-08-22 07:13:15,14978,2573
5.99,1,95,2005-07-08 18:08:13,4835,2583
4.99,1,95,2005-07-27 19:02:19,7471,2585
6.99,1,95,2005-07-31 07:13:30,9695,2587
4.99,1,95,2005-07-31 15:51:16,9951,2588
3.99,1,96,2005-06-15 07:11:39,1266,2594
7.99,2,96,2005-06-15 17:25:07,1413,2595
0.99,2,96,2005-06-15 18:37:04,1437,2596
0.99,1,96,2005-06-21 07:58:36,3308,2599
2.99,2,96,2005-07-06 12:01:38,3742,2602
2.99,1,96,2005-07-10 09:44:32,5696,2606
4.99,2,96,2005-07-28 19:31:48,8125,2607
3.99,2,96,2005-07-30 08:33:24,9093,2609
4.99,1,96,2005-07-30 17:05:29,9315,2610
4.99,1,96,2005-08-18 02:09:23,12199,2615
0.99,1,96,2005-08-20 02:28:09,13514,2617
3.99,1,96,2005-08-21 12:50:57,14462,2619
4.99,2,97,2005-06-19 18:49:45,2790,2622
4.99,2,97,2005-07-07 17:34:59,4312,2627
0.99,1,97,2005-07-12 13:48:14,6726,2631
5.99,2,97,2005-07-27 08:15:38,7182,2632
0.99,1,98,2005-06-18 19:02:11,2445,2643
4.99,1,98,2005-07-08 04:25:03,4549,2647
2.99,2,98,2005-07-26 23:47:31,6951,2648
5.99,1,98,2005-07-29 03:56:05,8324,2651
4.99,2,98,2005-07-29 13:53:28,8622,2652
2.99,1,98,2005-07-31 09:22:38,9753,2654
2.99,1,99,2005-06-18 14:10:27,2368,2666
6.99,2,99,2005-07-06 13:52:02,3780,2667
2.99,2,99,2005-07-07 09:44:36,4170,2668
4.99,2,99,2005-07-12 11:21:06,6662,2677
0.99,1,99,2005-07-28 17:27:59,8072,2679
7.99,2,99,2005-08-01 06:42:44,10388,2682
0.99,2,99,2005-08-18 08:26:48,12379,2685
0.99,1,99,2006-02-14 15:16:03,11593,2687
0.99,1,100,2005-05-25 10:26:39,71,2688
6.99,2,100,2005-06-21 22:43:45,3468,2692
2.99,1,100,2005-07-07 11:35:08,4209,2695
4.99,1,100,2005-07-12 11:08:32,6655,2700
1.99,1,100,2005-07-28 12:02:46,7921,2702
0.99,2,100,2005-07-28 23:14:56,8203,2703
4.99,1,100,2005-07-30 15:04:31,9271,2705
3.99,2,100,2005-08-22 17:50:49,15246,2710
0.99,2,100,2006-02-14 15:16:03,15021,2711
5.99,1,101,2005-07-09 07:40:32,5132,2715
5.99,2,101,2005-07-12 00:12:02,6433,2718
5.99,2,101,2005-07-27 05:38:42,7112,2719
0.99,1,101,2005-08-01 07:38:07,10407,2727
3.99,2,101,2005-08-21 15:36:34,14542,2733
4.99,1,102,2005-05-26 14:01:05,247,2736
2.99,2,102,2005-06-15 03:21:00,1215,2739
1.99,2,102,2005-07-06 00:58:27,3520,2741
1.99,2,102,2005-07-06 06:27:15,3630,2742
6.99,1,102,2005-07-09 01:06:03,4997,2746
2.99,1,102,2005-07-10 10:59:23,5716,2750
0.99,2,102,2005-07-27 05:55:32,7119,2752
0.99,2,102,2005-07-30 16:18:39,9295,2759
4.99,2,102,2005-08-18 12:56:37,12495,2765
7.99,1,103,2005-05-26 12:40:23,240,2769
6.99,2,103,2005-07-07 03:02:40,4040,2777
4.99,2,103,2005-07-08 19:23:16,4872,2780
4.99,2,103,2005-07-09 09:00:28,5163,2781
2.99,2,103,2005-07-26 23:44:12,6949,2784
0.99,1,103,2005-07-27 13:00:55,7310,2785
0.99,1,103,2005-08-20 08:33:21,13676,2791
4.99,2,103,2005-08-21 06:58:49,14289,2793
3.99,1,103,2005-08-23 01:22:12,15467,2796
0.99,1,104,2005-06-17 19:31:16,2107,2803
2.99,1,104,2005-07-08 21:32:30,4917,2810
1.99,1,104,2005-07-09 18:54:08,5376,2811
3.99,1,104,2005-08-21 04:43:59,14218,2822
2.99,1,105,2005-05-27 23:40:52,485,2826
3.99,2,105,2005-06-16 19:49:18,1789,2828
3.99,2,105,2005-06-19 09:08:45,2635,2830
4.99,1,105,2005-07-09 21:14:03,5429,2832
4.99,2,105,2005-07-12 04:57:17,6546,2835
4.99,2,105,2005-08-23 09:48:45,15688,2848
4.99,1,106,2005-06-20 11:18:11,3023,2853
2.99,2,106,2005-07-07 14:52:12,4277,2855
0.99,2,106,2005-07-27 01:04:45,6992,2858
2.99,2,106,2005-07-30 07:45:49,9072,2862
8.99,2,106,2005-08-01 01:03:18,10213,2864
2.99,1,106,2005-08-01 01:43:18,10228,2865
7.99,1,106,2005-08-18 00:36:09,12159,2868
4.99,2,107,2005-06-19 23:20:40,2860,2877
3.99,2,107,2005-06-20 02:34:23,2897,2878
2.99,2,107,2005-07-11 08:22:05,6131,2886
4.99,2,107,2005-07-27 18:02:08,7447,2890
4.99,1,107,2005-07-28 21:11:46,8162,2892
1.99,2,107,2005-07-29 17:13:45,8704,2893
4.99,2,107,2005-08-19 21:07:22,13361,2897
3.99,1,107,2005-08-23 05:01:13,15560,2900
0.0,1,107,2006-02-14 15:16:03,15497,2902
8.99,1,108,2005-06-17 15:47:00,2061,2907
1.99,1,108,2005-07-07 16:57:32,4303,2912
5.99,1,108,2005-07-10 07:53:51,5661,2916
6.99,2,108,2005-08-18 17:36:19,12625,2927
2.99,2,108,2005-08-20 11:18:08,13754,2928
5.99,1,109,2005-05-26 07:27:57,203,2933
2.99,2,109,2005-06-16 04:28:45,1581,2940
3.99,2,109,2005-06-17 04:16:44,1891,2941
6.99,2,109,2005-06-18 01:51:22,2198,2942
5.99,2,109,2005-06-19 12:12:30,2679,2943
3.99,2,109,2005-08-02 01:12:06,10892,2954
6.99,2,109,2005-08-17 23:52:26,12137,2955
0.99,1,110,2005-07-27 19:07:17,7474,2966
0.99,2,110,2005-07-27 21:43:04,7542,2967
2.99,1,110,2005-07-27 22:40:06,7570,2968
6.99,1,111,2005-06-16 05:14:52,1593,2974
1.99,2,111,2005-06-17 11:30:08,1999,2976
2.99,2,111,2005-06-20 15:53:59,3087,2978
0.99,2,111,2005-07-07 15:36:44,4286,2984
2.99,1,111,2005-07-12 21:25:37,6896,2985
2.99,2,111,2005-07-31 18:50:40,10039,2988
2.99,2,111,2006-02-14 15:16:03,15542,2998
0.99,1,112,2005-05-27 11:47:04,396,2999
2.99,2,112,2005-05-29 02:26:27,701,3000
4.99,1,112,2005-06-16 23:05:36,1835,3001
4.99,1,112,2005-06-18 01:38:45,2193,3003
4.99,2,112,2005-07-31 03:53:24,9609,3012
3.99,2,112,2005-07-31 14:48:01,9911,3014
5.99,2,112,2005-08-01 14:18:57,10596,3016
2.99,2,112,2005-08-20 15:18:10,13879,3022
0.99,1,112,2005-08-23 09:08:16,15671,3026
2.99,1,112,2005-08-23 12:47:05,15756,3028
0.99,2,113,2005-05-29 13:35:35,776,3030
2.99,2,113,2005-07-09 16:34:18,5324,3040
0.99,1,113,2005-07-11 02:18:13,6025,3043
0.99,1,113,2005-07-12 18:58:05,6836,3044
5.99,2,113,2005-07-27 18:52:27,7468,3045
0.99,1,113,2005-08-01 06:30:04,10378,3049
1.99,1,113,2005-08-23 06:31:24,15600,3056
2.99,1,113,2005-08-23 13:18:16,15770,3057
4.99,1,114,2005-05-26 14:52:15,255,3059
7.99,2,114,2005-06-19 12:13:37,2680,3062
5.99,2,114,2005-06-20 20:14:20,3144,3064
4.99,1,114,2005-07-05 23:23:11,3484,3065
4.99,2,114,2005-07-10 05:43:16,5624,3069
2.99,1,114,2005-07-10 05:44:02,5625,3070
2.99,2,114,2005-07-27 18:47:47,7462,3074
0.99,1,115,2005-05-30 11:20:27,915,3091
2.99,1,115,2005-07-11 05:08:11,6080,3101
0.99,1,115,2005-07-11 21:35:20,6373,3103
5.99,1,115,2005-07-12 06:04:22,6574,3104
0.99,2,115,2005-07-31 02:54:31,9578,3110
3.99,2,115,2005-07-31 18:25:30,10022,3111
4.99,2,115,2005-08-01 10:03:17,10475,3112
2.99,2,115,2005-08-01 16:08:46,10647,3113
0.99,2,115,2005-08-18 07:55:14,12366,3116
4.99,1,116,2005-05-31 08:04:17,1058,3121
5.99,2,116,2005-07-28 06:35:16,7763,3135
3.99,1,116,2005-07-31 02:23:20,9562,3137
1.99,1,116,2005-08-01 22:09:35,10801,3139
6.99,1,116,2005-08-20 11:56:30,13775,3145
2.99,1,116,2005-08-22 04:44:09,14907,3147
0.99,1,117,2005-05-29 02:18:54,700,3148
4.99,1,117,2005-08-01 13:00:20,10558,3158
4.99,1,117,2005-08-18 17:24:02,12618,3163
0.99,1,117,2005-08-22 00:23:13,14784,3164
0.99,2,118,2005-06-18 03:12:29,2217,3169
5.99,2,118,2005-08-21 10:23:10,14394,3184
0.99,1,118,2005-08-23 11:33:25,15731,3187
6.99,2,119,2005-05-28 06:40:25,540,3190
5.99,2,119,2005-06-21 14:34:51,3388,3193
4.99,1,119,2005-08-20 05:26:15,13581,3212
2.99,2,119,2005-08-21 10:01:03,14382,3214
6.99,2,119,2005-08-21 19:11:58,14643,3215
4.99,1,119,2005-08-22 12:21:43,15111,3217
7.99,2,120,2005-05-25 09:47:31,68,3222
4.99,1,120,2005-06-17 23:57:23,2169,3227
6.99,2,120,2005-07-31 14:39:50,9907,3241
3.99,1,120,2005-08-02 03:08:29,10940,3244
4.99,1,120,2005-08-21 02:24:33,14153,3249
9.99,2,120,2005-08-21 12:48:48,14460,3251
0.99,2,121,2005-07-27 05:42:13,7114,3259
6.99,1,121,2005-07-29 05:16:21,8370,3262
5.99,1,121,2005-08-19 03:28:13,12881,3271
7.99,1,121,2005-08-21 01:59:37,14138,3273
2.99,1,121,2005-08-23 22:20:26,16041,3279
4.99,1,122,2005-06-18 21:10:44,2482,3286
4.99,2,122,2005-06-19 05:43:55,2595,3287
1.99,2,122,2005-06-19 21:41:46,2834,3288
7.99,1,122,2005-07-07 13:23:17,4239,3291
0.99,1,122,2005-07-11 23:57:34,6427,3295
4.99,2,122,2005-07-31 14:47:57,9910,3303
2.99,1,123,2005-05-30 23:47:56,992,3312
0.99,1,123,2005-06-16 17:00:14,1751,3314
0.99,2,123,2005-06-17 08:30:35,1951,3316
2.99,1,123,2005-07-28 04:52:43,7727,3321
8.99,2,123,2005-08-01 03:53:49,10295,3328
3.99,1,123,2005-08-18 09:27:34,12402,3330
2.99,1,123,2005-08-20 08:26:06,13668,3331
7.99,2,123,2005-08-22 14:25:21,15152,3332
2.99,2,123,2005-08-23 13:51:57,15787,3335
4.99,2,124,2005-05-31 05:32:29,1039,3337
2.99,1,124,2005-07-11 23:10:50,6411,3344
3.99,1,124,2005-07-31 17:16:50,9986,3348
0.99,2,124,2005-08-21 22:27:11,14737,3351
3.99,2,125,2005-05-26 05:30:03,185,3354
0.99,1,125,2005-07-11 03:59:08,6055,3362
4.99,1,125,2005-07-29 22:37:49,8832,3369
4.99,1,125,2005-07-31 08:29:48,9722,3373
4.99,1,125,2005-08-17 21:54:55,12075,3381
6.99,2,125,2005-08-19 23:48:23,13441,3383
4.99,1,126,2005-05-29 10:14:15,752,3387
2.99,1,126,2005-06-21 21:01:57,3450,3389
4.99,1,126,2005-07-06 11:15:04,3725,3391
2.99,2,126,2005-07-08 12:59:49,4730,3394
6.99,2,126,2005-07-12 15:07:49,6755,3398
6.99,1,126,2005-07-30 23:52:21,9492,3401
4.99,2,126,2005-07-31 18:41:55,10032,3402
9.99,1,126,2005-08-02 11:42:40,11196,3403
3.99,1,126,2005-08-17 10:31:58,11779,3405
7.99,1,126,2005-08-23 21:02:43,16007,3413
3.99,2,127,2005-06-18 16:58:58,2412,3418
5.99,1,127,2005-07-08 09:47:51,4652,3419
4.99,2,127,2005-08-17 21:11:57,12060,3430
4.99,2,127,2005-08-19 09:07:13,13043,3432
2.99,1,127,2005-08-19 10:40:10,13091,3433
2.99,2,128,2005-05-31 18:44:19,1131,3439
6.99,2,128,2005-07-12 01:50:15,6481,3448
2.99,2,128,2005-07-12 12:19:23,6687,3449
2.99,2,128,2005-07-31 13:02:07,9858,3455
3.99,1,128,2005-07-31 15:52:37,9952,3456
2.99,2,128,2005-08-19 01:58:54,12843,3460
0.99,2,128,2005-08-19 04:23:13,12910,3461
2.99,2,128,2005-08-20 18:24:26,13964,3465
0.99,1,129,2005-07-06 09:43:01,3689,3476
0.99,2,129,2005-07-06 21:15:03,3936,3478
4.99,2,129,2005-07-31 11:49:00,9823,3487
7.99,1,129,2005-07-31 18:26:36,10024,3489
0.99,1,129,2005-08-01 09:48:29,10468,3492
4.99,2,129,2005-08-01 22:48:57,10816,3495
4.99,1,129,2005-08-20 16:47:34,13919,3500
0.99,1,129,2005-08-20 18:16:34,13961,3501
0.99,1,129,2005-08-21 09:07:50,14353,3502
2.99,1,130,2005-05-29 09:25:10,746,3505
2.99,1,130,2005-06-16 07:55:01,1630,3506
2.99,1,130,2005-06-19 01:39:04,2535,3510
2.99,1,130,2005-08-17 22:31:04,12094,3523
6.99,1,131,2005-07-29 01:21:02,8267,3541
4.99,1,131,2005-08-01 09:20:09,10459,3545
0.99,2,131,2005-08-18 04:16:18,12263,3550
6.99,2,131,2005-08-19 09:31:23,13050,3552
0.99,1,131,2005-08-19 22:26:26,13407,3555
2.99,1,131,2005-08-23 22:20:40,16042,3557
0.99,1,132,2005-06-16 23:53:42,1843,3558
4.99,2,132,2005-06-20 04:20:14,2924,3562
4.99,1,132,2005-06-20 18:23:30,3121,3563
4.99,1,132,2005-07-08 03:36:55,4534,3567
0.99,1,132,2005-07-10 10:04:15,5703,3572
6.99,1,132,2005-08-01 07:18:24,10400,3579
0.99,2,132,2005-08-02 09:27:45,11140,3582
2.99,2,133,2005-07-08 05:18:50,4566,3593
6.99,1,133,2005-07-08 10:36:03,4681,3594
2.99,2,133,2005-07-09 04:37:31,5063,3596
2.99,1,133,2005-07-27 08:07:39,7177,3599
0.99,1,133,2005-07-30 11:47:48,9175,3603
0.99,2,133,2005-07-31 06:33:41,9671,3604
0.99,1,133,2005-08-01 16:56:17,10665,3605
0.99,2,134,2005-05-29 17:23:43,798,3614
6.99,1,134,2005-05-29 20:16:12,814,3615
9.99,1,134,2005-06-16 07:08:38,1618,3617
0.99,2,134,2005-06-17 03:09:56,1881,3619
2.99,2,134,2005-07-11 13:48:11,6226,3622
0.99,1,134,2005-07-12 11:18:05,6659,3623
4.99,2,134,2005-07-28 13:52:57,7965,3625
4.99,1,134,2005-08-02 14:39:46,11283,3629
4.99,2,134,2005-08-02 22:24:31,11482,3630
7.99,1,134,2005-08-18 22:37:41,12754,3631
5.99,1,135,2005-05-25 11:35:18,78,3636
3.99,2,135,2005-05-29 10:16:42,753,3637
3.99,1,135,2005-07-12 01:14:03,6461,3645
4.99,2,135,2005-07-27 12:39:48,7297,3647
0.99,1,135,2005-07-27 17:39:18,7437,3648
0.99,1,135,2005-07-29 03:37:07,8315,3651
0.99,2,135,2005-08-01 09:52:37,10471,3655
7.99,1,135,2005-08-17 07:21:22,11704,3659
2.99,2,135,2005-08-23 17:42:00,15908,3664
0.99,1,135,2006-02-14 15:16:03,13390,3665
0.99,1,136,2005-07-08 22:05:35,4927,3668
5.99,2,136,2005-07-31 09:42:58,9764,3673
4.99,2,136,2005-08-20 19:30:35,13992,3677
6.99,1,137,2005-06-18 20:24:23,2469,3682
3.99,2,137,2005-06-20 13:28:35,3058,3684
2.99,1,137,2005-07-09 06:40:24,5106,3691
3.99,1,137,2005-07-09 21:56:09,5443,3692
2.99,1,137,2005-07-10 15:06:31,5804,3693
6.99,1,137,2005-07-11 03:12:19,6039,3694
8.99,1,137,2005-07-28 16:11:15,8028,3696
4.99,2,137,2005-07-30 12:39:52,9200,3700
4.99,1,137,2005-07-31 08:04:55,9709,3702
3.99,1,137,2005-08-02 14:35:01,11281,3708
3.99,2,137,2005-08-17 08:29:46,11732,3709
5.99,1,137,2005-08-20 01:03:31,13472,3712
5.99,1,137,2005-08-20 11:57:06,13776,3713
4.99,2,137,2005-08-23 16:57:43,15889,3718
2.99,1,138,2005-05-28 03:53:26,523,3720
0.99,1,138,2005-05-31 03:06:08,1020,3721
1.99,1,138,2005-07-10 04:55:45,5600,3727
2.99,1,138,2005-07-28 06:10:55,7754,3732
3.99,1,138,2005-07-29 07:06:03,8424,3735
0.99,1,138,2005-07-31 04:17:02,9619,3737
9.99,1,138,2005-07-31 15:49:40,9947,3738
3.99,1,138,2005-08-01 03:08:56,10268,3741
4.99,1,138,2005-08-02 05:13:00,11015,3743
0.99,1,138,2005-08-02 21:37:36,11463,3745
4.99,1,138,2005-08-22 07:41:08,14987,3751
2.99,1,139,2005-06-16 15:52:32,1736,3755
6.99,1,139,2005-07-09 19:26:22,5390,3762
6.99,1,139,2005-08-19 02:23:23,12859,3771
2.99,1,139,2005-08-22 08:57:10,15024,3775
2.99,1,139,2005-08-22 10:34:39,15062,3777
2.99,1,140,2005-06-16 12:09:20,1687,3782
6.99,2,140,2005-06-18 10:53:51,2332,3783
9.99,1,140,2005-07-11 23:02:19,6407,3786
6.99,1,140,2005-08-01 05:11:11,10342,3792
2.99,1,140,2005-08-22 18:24:34,15261,3797
2.99,1,140,2005-08-23 15:47:02,15852,3798
2.99,2,141,2005-05-30 12:44:57,930,3799
2.99,2,141,2005-07-28 10:27:10,7878,3809
3.99,1,141,2005-08-01 03:37:01,10287,3814
4.99,1,141,2005-08-01 22:03:10,10798,3816
0.99,1,141,2005-08-19 07:36:42,13000,3823
2.99,1,141,2005-08-21 01:00:46,14112,3827
0.99,1,141,2005-08-22 19:54:52,15309,3829
8.99,2,142,2005-05-25 00:09:02,11,3831
5.99,1,142,2005-07-30 21:04:59,9419,3845
2.99,2,142,2005-08-22 20:44:06,15333,3854
2.99,1,143,2005-05-26 22:52:19,312,3858
3.99,2,143,2005-06-18 05:05:08,2251,3861
0.99,1,143,2005-06-19 04:23:52,2574,3862
7.99,1,143,2005-07-07 02:32:07,4031,3864
0.99,2,143,2005-07-07 12:18:57,4221,3865
0.99,1,143,2005-07-29 04:18:25,8335,3870
6.99,1,143,2005-08-02 14:29:43,11278,3873
2.99,1,143,2005-08-18 09:40:38,12408,3875
2.99,1,144,2005-05-27 00:49:27,323,3879
2.99,2,144,2005-05-27 04:32:25,345,3880
7.99,2,144,2005-07-09 20:16:51,5408,3891
5.99,2,144,2005-07-27 15:31:33,7378,3895
2.99,2,144,2005-07-27 22:34:45,7566,3896
0.99,1,144,2005-07-28 08:43:49,7830,3897
7.99,1,144,2005-07-30 06:10:58,9034,3901
4.99,1,144,2005-08-02 03:26:35,10951,3908
2.99,2,144,2005-08-17 22:20:12,12087,3913
7.99,1,144,2005-08-23 12:43:30,15753,3920
0.99,1,145,2005-05-28 01:05:25,500,3921
0.99,2,145,2005-06-19 07:28:11,2614,3923
6.99,2,145,2005-07-07 21:33:16,4405,3927
2.99,1,145,2005-07-08 00:20:57,4470,3928
2.99,2,145,2005-07-11 04:01:27,6056,3930
1.99,1,145,2005-07-11 19:45:32,6339,3931
2.99,1,145,2005-07-30 11:04:55,9156,3937
0.99,2,145,2005-07-31 02:52:59,9576,3938
4.99,2,145,2005-08-01 22:03:31,10799,3939
2.99,2,145,2005-08-17 17:18:36,11954,3941
6.99,2,145,2005-08-21 10:15:20,14389,3948
3.99,1,146,2005-06-18 04:32:28,2242,3954
4.99,1,146,2005-06-20 19:08:00,3131,3957
6.99,1,146,2005-07-08 18:34:34,4849,3958
0.99,1,146,2005-07-27 01:02:46,6990,3963
0.99,2,146,2005-08-02 18:06:01,11370,3967
4.99,1,146,2005-08-17 13:48:30,11857,3970
4.99,1,146,2005-08-19 03:41:09,12888,3973
4.99,2,146,2005-08-20 13:50:17,13829,3975
6.99,1,146,2005-08-23 15:36:05,15842,3977
0.99,2,147,2005-07-09 03:30:25,5044,3987
0.99,1,147,2005-07-10 17:14:43,5844,3989
0.99,2,147,2005-07-31 09:56:07,9772,3996
4.99,1,147,2005-08-18 04:55:49,12284,3999
0.99,1,147,2005-08-21 02:35:16,14156,4004
3.99,2,148,2005-06-19 16:39:23,2751,4015
10.99,2,148,2005-07-12 16:37:55,6793,4026
4.99,2,148,2005-07-28 03:31:22,7693,4028
4.99,2,148,2005-07-28 19:10:03,8111,4030
4.99,1,148,2005-07-29 06:02:14,8394,4032
4.99,2,148,2005-07-29 14:03:20,8626,4034
3.99,2,148,2005-08-18 13:28:27,12512,4044
6.99,1,148,2005-08-19 05:48:12,12944,4045
6.99,1,148,2005-08-19 07:06:51,12983,4046
0.99,1,148,2005-08-20 22:18:00,14055,4047
0.99,2,148,2005-08-21 21:27:24,14713,4051
8.99,2,148,2005-08-22 22:26:13,15379,4055
3.99,2,148,2005-08-23 05:57:04,15586,4057
4.99,1,149,2005-05-29 11:37:35,764,4058
2.99,2,149,2005-06-15 23:58:53,1521,4059
2.99,1,149,2005-06-16 20:18:46,1800,4060
6.99,2,149,2005-06-17 11:17:45,1996,4061
7.99,2,149,2005-06-18 15:17:59,2383,4064
2.99,1,149,2005-07-06 19:01:39,3894,4066
6.99,1,149,2005-07-06 21:16:32,3939,4067
4.99,1,149,2005-07-11 20:57:48,6356,4072
5.99,2,149,2005-07-26 23:18:35,6940,4073
2.99,2,149,2005-07-31 22:30:49,10154,4076
4.99,1,149,2005-08-17 18:49:44,12000,4080
2.99,2,149,2005-08-23 05:04:33,15562,4083
2.99,1,150,2005-05-28 15:04:02,609,4085
2.99,2,150,2005-08-02 08:54:17,11123,4094
6.99,2,150,2005-08-17 10:59:24,11789,4095
2.99,2,150,2005-08-18 17:37:11,12627,4098
6.99,1,150,2005-08-19 11:31:41,13116,4101
5.99,2,150,2005-08-20 06:00:03,13599,4104
9.99,2,150,2005-08-21 15:00:49,14520,4107
0.99,1,150,2005-08-21 19:47:55,14663,4108
4.99,2,151,2005-05-26 02:26:49,164,4109
5.99,2,151,2005-05-27 15:13:17,418,4110
0.99,2,151,2005-07-12 13:41:16,6720,4117
0.99,1,151,2005-07-27 08:35:02,7189,4120
4.99,1,151,2005-07-31 14:04:44,9890,4123
2.99,1,151,2005-07-31 16:38:12,9969,4124
3.99,2,151,2005-08-22 05:13:05,14922,4132
