film_id,attore_id,nome,cognome
93,169,KENNETH,HOFFMAN
396,188,ROCK,DUKAKIS
495,22,ELVIS,MARX
96,17,HELEN,VOIGHT
475,152,BEN,HARRIS
361,195,JAYNE,SILVERSTONE
529,26,RIP,CRAWFORD
172,133,RICHARD,PENN
686,136,ED,MANSFIELD
461,176,JON,CHASE
743,28,WOODY,HOFFMAN
410,147,FAY,WINSLET
500,15,CUBA,OLIVIER
733,21,KIRSTEN,PALTROW
342,80,RALPH,CRUZ
913,54,PENELOPE,PINKETT
674,192,JOHN,SUVARI
193,126,FRANCES,TOMEI
717,18,DAN,TORN
494,142,JADA,RYDER
269,161,HARVEY,HOPE
181,171,OLYMPIA,PFEIFFER
34,72,SEAN,WILLIAMS
562,73,GARY,PENN
467,107,GINA,DEGENERES
830,158,VIVIEN,BASINGER
292,113,MORGAN,HOPKINS
389,183,RUSSELL,CLOSE
87,98,CHRIS,BRIDGES
300,69,KENNETH,PALTROW
924,198,MARY,KEITEL
574,84,JAMES,PITT
894,144,ANGELA,WITHERSPOON
524,196,BELA,WALKEN
396,40,JOHNNY,CAGE
242,24,CAMERON,STREEP
458,177,GENE,MCKELLEN
56,136,ED,MANSFIELD
830,143,RIVER,DEAN
637,132,ADAM,HOPPER
725,98,CHRIS,BRIDGES
226,66,MARY,TANDY
792,148,EMILY,DEE
228,186,JULIA,ZELLWEGER
636,119,WARREN,JACKMAN
218,113,MORGAN,HOPKINS
750,79,MAE,HOFFMAN
349,22,ELVIS,MARX
376,52,CARMEN,HUNT
337,62,JAYNE,NEESON
671,115,HARRISON,BALE
973,47,JULIA,BARRYMORE
312,97,MEG,HAWKE
375,130,GRETA,KEITEL
161,68,RIP,WINSLET
208,154,MERYL,GIBSON
262,80,RALPH,CRUZ
957,7,GRACE,MOSTEL
428,94,KENNETH,TORN
207,80,RALPH,CRUZ
160,178,LISA,MONROE
829,46,PARKER,GOLDBERG
885,195,JAYNE,SILVERSTONE
684,177,GENE,MCKELLEN
162,132,ADAM,HOPPER
920,185,MICHAEL,BOLGER
378,68,RIP,WINSLET
717,20,LUCILLE,TRACY
792,48,FRANCES,DAY-LEWIS
882,133,RICHARD,PENN
507,21,KIRSTEN,PALTROW
817,15,CUBA,OLIVIER
613,164,HUMPHREY,WILLIS
670,140,WHOOPI,HURT
923,167,LAURENCE,BULLOCK
286,133,RICHARD,PENN
791,69,KENNETH,PALTROW
494,40,JOHNNY,CAGE
591,85,MINNIE,ZELLWEGER
307,56,DAN,HARRIS
424,120,PENELOPE,MONROE
37,112,RUSSELL,BACALL
137,92,KIRSTEN,AKROYD
862,139,EWAN,GOODING
148,172,GROUCHO,WILLIAMS
9,130,GRETA,KEITEL
262,90,SEAN,GUINESS
44,193,BURT,TEMPLE
306,69,KENNETH,PALTROW
157,122,SALMA,NOLTE
86,25,KEVIN,BLOOM
585,32,TIM,HACKMAN
714,166,NICK,DEGENERES
958,76,ANGELINA,ASTAIRE
57,120,PENELOPE,MONROE
576,67,JESSICA,BAILEY
618,192,JOHN,SUVARI
984,104,PENELOPE,CRONYN
900,37,VAL,BOLGER
205,8,MATTHEW,JOHANSSON
795,196,BELA,WALKEN
228,144,ANGELA,WITHERSPOON
918,71,ADAM,GRANT
74,95,DARYL,WAHLBERG
828,175,WILLIAM,HACKMAN
960,193,BURT,TEMPLE
364,197,REESE,WEST
199,103,MATTHEW,LEIGH
421,182,DEBBIE,AKROYD
42,3,ED,CHASE
141,79,MAE,HOFFMAN
501,151,GEOFFREY,HESTON
260,81,SCARLETT,DAMON
614,128,CATE,MCQUEEN
168,150,JAYNE,NOLTE
67,144,ANGELA,WITHERSPOON
609,103,MATTHEW,LEIGH
215,103,MATTHEW,LEIGH
111,3,ED,CHASE
471,65,ANGELA,HUDSON
765,76,ANGELINA,ASTAIRE
293,145,KIM,ALLEN
145,2,NICK,WAHLBERG
922,146,ALBERT,JOHANSSON
945,12,KARL,BERRY
80,173,ALAN,DREYFUSS
509,119,WARREN,JACKMAN
313,104,PENELOPE,CRONYN
172,34,AUDREY,OLIVIER
102,158,VIVIEN,BASINGER
249,86,GREG,CHAPLIN
504,142,JADA,RYDER
485,11,ZERO,CAGE
589,123,JULIANNE,DENCH
782,10,CHRISTIAN,GABLE
255,166,NICK,DEGENERES
923,140,WHOOPI,HURT
123,144,ANGELA,WITHERSPOON
279,162,OPRAH,KILMER
161,134,GENE,HOPKINS
712,4,JENNIFER,DAVIS
474,52,CARMEN,HUNT
86,194,MERYL,ALLEN
44,106,GROUCHO,DUNST
814,135,RITA,REYNOLDS
463,133,RICHARD,PENN
62,110,SUSAN,DAVIS
827,38,TOM,MCKELLEN
797,174,MICHAEL,BENING
494,101,SUSAN,DAVIS
874,71,ADAM,GRANT
742,22,ELVIS,MARX
833,13,UMA,WOOD
322,113,MORGAN,HOPKINS
925,64,RAY,JOHANSSON
409,162,OPRAH,KILMER
505,78,GROUCHO,SINATRA
903,9,JOE,SWANK
915,66,MARY,TANDY
445,15,CUBA,OLIVIER
240,77,CARY,MCCONAUGHEY
469,17,HELEN,VOIGHT
132,134,GENE,HOPKINS
834,74,MILLA,KEITEL
147,197,REESE,WEST
678,93,ELLEN,PRESLEY
155,139,EWAN,GOODING
418,129,DARYL,CRAWFORD
276,65,ANGELA,HUDSON
34,12,KARL,BERRY
462,156,FAY,WOOD
731,22,ELVIS,MARX
194,24,CAMERON,STREEP
964,72,SEAN,WILLIAMS
491,122,SALMA,NOLTE
185,191,GREGORY,GOODING
691,120,PENELOPE,MONROE
907,42,TOM,MIRANDA
227,122,SALMA,NOLTE
618,92,KIRSTEN,AKROYD
834,164,HUMPHREY,WILLIS
686,83,BEN,WILLIS
653,161,HARVEY,HOPE
295,48,FRANCES,DAY-LEWIS
292,110,SUSAN,DAVIS
805,27,JULIA,MCQUEEN
643,20,LUCILLE,TRACY
980,1,PENELOPE,GUINESS
619,114,MORGAN,MCDORMAND
203,52,CARMEN,HUNT
652,168,WILL,WILSON
60,6,BETTE,NICHOLSON
683,65,ANGELA,HUDSON
771,172,GROUCHO,WILLIAMS
976,89,CHARLIZE,DENCH
346,182,DEBBIE,AKROYD
691,7,GRACE,MOSTEL
542,181,MATTHEW,CARREY
234,76,ANGELINA,ASTAIRE
719,62,JAYNE,NEESON
409,145,KIM,ALLEN
34,40,JOHNNY,CAGE
641,118,CUBA,ALLEN
902,44,NICK,STALLONE
901,90,SEAN,GUINESS
974,178,LISA,MONROE
205,68,RIP,WINSLET
194,178,LISA,MONROE
520,78,GROUCHO,SINATRA
938,65,ANGELA,HUDSON
764,14,VIVIEN,BERGEN
611,152,BEN,HARRIS
427,185,MICHAEL,BOLGER
385,172,GROUCHO,WILLIAMS
747,68,RIP,WINSLET
874,93,ELLEN,PRESLEY
549,190,AUDREY,BAILEY
592,130,GRETA,KEITEL
748,35,JUDY,DEAN
695,182,DEBBIE,AKROYD
233,139,EWAN,GOODING
973,28,WOODY,HOFFMAN
801,191,GREGORY,GOODING
754,60,HENRY,BERRY
909,146,ALBERT,JOHANSSON
898,171,OLYMPIA,PFEIFFER
48,116,DAN,STREEP
303,157,GRETA,MALDEN
214,192,JOHN,SUVARI
57,139,EWAN,GOODING
63,56,DAN,HARRIS
606,116,DAN,STREEP
462,18,DAN,TORN
85,85,MINNIE,ZELLWEGER
992,169,KENNETH,HOFFMAN
489,122,SALMA,NOLTE
103,32,TIM,HACKMAN
453,92,KIRSTEN,AKROYD
356,103,MATTHEW,LEIGH
34,57,JUDE,CRUISE
637,158,VIVIEN,BASINGER
434,44,NICK,STALLONE
143,66,MARY,TANDY
567,172,GROUCHO,WILLIAMS
47,127,KEVIN,GARLAND
728,12,KARL,BERRY
749,1,PENELOPE,GUINESS
153,51,GARY,PHOENIX
65,95,DARYL,WAHLBERG
343,124,SCARLETT,BENING
597,184,HUMPHREY,GARLAND
969,24,CAMERON,STREEP
258,140,WHOOPI,HURT
39,65,ANGELA,HUDSON
668,182,DEBBIE,AKROYD
709,193,BURT,TEMPLE
519,86,GREG,CHAPLIN
668,88,KENNETH,PESCI
99,48,FRANCES,DAY-LEWIS
417,58,CHRISTIAN,AKROYD
148,9,JOE,SWANK
786,119,WARREN,JACKMAN
698,164,HUMPHREY,WILLIS
506,49,ANNE,CRONYN
299,31,SISSY,SOBIESKI
62,190,AUDREY,BAILEY
832,137,MORGAN,WILLIAMS
37,130,GRETA,KEITEL
252,33,MILLA,PECK
531,194,MERYL,ALLEN
193,154,MERYL,GIBSON
649,177,GENE,MCKELLEN
378,108,WARREN,NOLTE
710,142,JADA,RYDER
428,125,ALBERT,NOLTE
825,161,HARVEY,HOPE
107,40,JOHNNY,CAGE
185,140,WHOOPI,HURT
113,183,RUSSELL,CLOSE
41,135,RITA,REYNOLDS
311,188,ROCK,DUKAKIS
387,36,BURT,DUKAKIS
518,185,MICHAEL,BOLGER
4,81,SCARLETT,DAMON
438,1,PENELOPE,GUINESS
486,55,FAY,KILMER
503,27,JULIA,MCQUEEN
912,128,CATE,MCQUEEN
746,139,EWAN,GOODING
996,163,CHRISTOPHER,WEST
292,69,KENNETH,PALTROW
189,197,REESE,WEST
19,84,JAMES,PITT
344,159,LAURA,BRODY
612,35,JUDY,DEAN
527,81,SCARLETT,DAMON
437,185,MICHAEL,BOLGER
982,44,NICK,STALLONE
226,25,KEVIN,BLOOM
576,140,WHOOPI,HURT
62,125,ALBERT,NOLTE
375,62,JAYNE,NEESON
596,52,CARMEN,HUNT
688,80,RALPH,CRUZ
462,43,KIRK,JOVOVICH
273,29,ALEC,WAYNE
914,183,RUSSELL,CLOSE
549,58,CHRISTIAN,AKROYD
552,50,NATALIE,HOPKINS
764,170,MENA,HOPPER
349,169,KENNETH,HOFFMAN
274,154,MERYL,GIBSON
925,90,SEAN,GUINESS
413,182,DEBBIE,AKROYD
742,116,DAN,STREEP
517,118,CUBA,ALLEN
509,1,PENELOPE,GUINESS
998,175,WILLIAM,HACKMAN
326,166,NICK,DEGENERES
116,200,THORA,TEMPLE
54,190,AUDREY,BAILEY
284,121,LIZA,BERGMAN
966,13,UMA,WOOD
444,153,MINNIE,KILMER
831,117,RENEE,TRACY
49,171,OLYMPIA,PFEIFFER
654,121,LIZA,BERGMAN
700,113,MORGAN,HOPKINS
19,37,VAL,BOLGER
893,63,CAMERON,WRAY
553,37,VAL,BOLGER
673,42,TOM,MIRANDA
982,91,CHRISTOPHER,BERRY
566,84,JAMES,PITT
782,84,JAMES,PITT
862,56,DAN,HARRIS
15,117,RENEE,TRACY
575,196,BELA,WALKEN
42,23,SANDRA,KILMER
419,200,THORA,TEMPLE
543,92,KIRSTEN,AKROYD
305,33,MILLA,PECK
443,92,KIRSTEN,AKROYD
144,180,JEFF,SILVERSTONE
688,137,MORGAN,WILLIAMS
303,155,IAN,TANDY
618,3,ED,CHASE
938,72,SEAN,WILLIAMS
576,47,JULIA,BARRYMORE
626,132,ADAM,HOPPER
982,99,JIM,MOSTEL
218,7,GRACE,MOSTEL
593,123,JULIANNE,DENCH
190,109,SYLVESTER,DERN
11,90,SEAN,GUINESS
702,101,SUSAN,DAVIS
808,136,ED,MANSFIELD
90,144,ANGELA,WITHERSPOON
478,85,MINNIE,ZELLWEGER
181,91,CHRISTOPHER,BERRY
372,169,KENNETH,HOFFMAN
855,90,SEAN,GUINESS
381,181,MATTHEW,CARREY
179,60,HENRY,BERRY
606,76,ANGELINA,ASTAIRE
969,72,SEAN,WILLIAMS
721,41,JODIE,DEGENERES
126,53,MENA,TEMPLE
113,124,SCARLETT,BENING
660,160,CHRIS,DEPP
119,34,AUDREY,OLIVIER
616,64,RAY,JOHANSSON
569,64,RAY,JOHANSSON
931,36,BURT,DUKAKIS
241,38,TOM,MCKELLEN
273,178,LISA,MONROE
275,73,GARY,PENN
128,155,IAN,TANDY
892,139,EWAN,GOODING
96,137,MORGAN,WILLIAMS
38,46,PARKER,GOLDBERG
40,104,PENELOPE,CRONYN
683,39,GOLDIE,BRODY
599,78,GROUCHO,SINATRA
944,166,NICK,DEGENERES
577,123,JULIANNE,DENCH
512,146,ALBERT,JOHANSSON
106,65,ANGELA,HUDSON
375,95,DARYL,WAHLBERG
540,12,KARL,BERRY
369,197,REESE,WEST
592,195,JAYNE,SILVERSTONE
712,94,KENNETH,TORN
449,124,SCARLETT,BENING
194,98,CHRIS,BRIDGES
800,167,LAURENCE,BULLOCK
628,189,CUBA,BIRCH
981,23,SANDRA,KILMER
347,164,HUMPHREY,WILLIS
485,143,RIVER,DEAN
98,111,CAMERON,ZELLWEGER
521,94,KENNETH,TORN
635,77,CARY,MCCONAUGHEY
171,36,BURT,DUKAKIS
380,68,RIP,WINSLET
197,32,TIM,HACKMAN
368,148,EMILY,DEE
818,159,LAURA,BRODY
576,196,BELA,WALKEN
21,126,FRANCES,TOMEI
8,96,GENE,WILLIS
941,80,RALPH,CRUZ
258,180,JEFF,SILVERSTONE
125,15,CUBA,OLIVIER
786,194,MERYL,ALLEN
459,127,KEVIN,GARLAND
194,106,GROUCHO,DUNST
437,158,VIVIEN,BASINGER
435,68,RIP,WINSLET
112,32,TIM,HACKMAN
177,12,KARL,BERRY
72,149,RUSSELL,TEMPLE
405,72,SEAN,WILLIAMS
520,50,NATALIE,HOPKINS
92,52,CARMEN,HUNT
517,65,ANGELA,HUDSON
267,160,CHRIS,DEPP
502,15,CUBA,OLIVIER
296,72,SEAN,WILLIAMS
525,51,GARY,PHOENIX
738,35,JUDY,DEAN
374,73,GARY,PENN
983,178,LISA,MONROE
880,161,HARVEY,HOPE
9,175,WILLIAM,HACKMAN
502,42,TOM,MIRANDA
322,188,ROCK,DUKAKIS
871,198,MARY,KEITEL
429,21,KIRSTEN,PALTROW
662,49,ANNE,CRONYN
977,49,ANNE,CRONYN
437,182,DEBBIE,AKROYD
839,88,KENNETH,PESCI
81,98,CHRIS,BRIDGES
31,15,CUBA,OLIVIER
299,170,MENA,HOPPER
827,174,MICHAEL,BENING
854,27,JULIA,MCQUEEN
67,7,GRACE,MOSTEL
263,8,MATTHEW,JOHANSSON
822,103,MATTHEW,LEIGH
410,146,ALBERT,JOHANSSON
446,137,MORGAN,WILLIAMS
10,117,RENEE,TRACY
39,104,PENELOPE,CRONYN
710,127,KEVIN,GARLAND
859,107,GINA,DEGENERES
709,49,ANNE,CRONYN
359,43,KIRK,JOVOVICH
643,81,SCARLETT,DAMON
177,40,JOHNNY,CAGE
853,174,MICHAEL,BENING
965,56,DAN,HARRIS
879,138,LUCILLE,DEE
408,67,JESSICA,BAILEY
930,178,LISA,MONROE
105,2,NICK,WAHLBERG
117,89,CHARLIZE,DENCH
699,44,NICK,STALLONE
475,14,VIVIEN,BERGEN
854,11,ZERO,CAGE
183,157,GRETA,MALDEN
534,107,GINA,DEGENERES
72,165,AL,GARLAND
122,53,MENA,TEMPLE
269,135,RITA,REYNOLDS
591,146,ALBERT,JOHANSSON
839,127,KEVIN,GARLAND
835,140,WHOOPI,HURT
1000,166,NICK,DEGENERES
812,85,MINNIE,ZELLWEGER
982,93,ELLEN,PRESLEY
819,191,GREGORY,GOODING
755,97,MEG,HAWKE
775,191,GREGORY,GOODING
497,68,RIP,WINSLET
245,77,CARY,MCCONAUGHEY
446,75,BURT,POSEY
756,132,ADAM,HOPPER
895,8,MATTHEW,JOHANSSON
33,180,JEFF,SILVERSTONE
431,157,GRETA,MALDEN
616,84,JAMES,PITT
286,5,JOHNNY,LOLLOBRIGIDA
675,106,GROUCHO,DUNST
243,58,CHRISTIAN,AKROYD
833,71,ADAM,GRANT
966,184,HUMPHREY,GARLAND
248,142,JADA,RYDER
698,179,ED,GUINESS
650,110,SUSAN,DAVIS
867,184,HUMPHREY,GARLAND
45,73,GARY,PENN
389,81,SCARLETT,DAMON
17,13,UMA,WOOD
56,33,MILLA,PECK
173,190,AUDREY,BAILEY
364,159,LAURA,BRODY
604,44,NICK,STALLONE
72,167,LAURENCE,BULLOCK
484,74,MILLA,KEITEL
9,68,RIP,WINSLET
343,110,SUSAN,DAVIS
807,168,WILL,WILSON
96,126,FRANCES,TOMEI
927,134,GENE,HOPKINS
235,61,CHRISTIAN,NEESON
305,114,MORGAN,MCDORMAND
458,176,JON,CHASE
298,147,FAY,WINSLET
812,117,RENEE,TRACY
23,1,PENELOPE,GUINESS
883,44,NICK,STALLONE
609,172,GROUCHO,WILLIAMS
671,9,JOE,SWANK
811,179,ED,GUINESS
16,146,ALBERT,JOHANSSON
67,141,CATE,HARRIS
770,131,JANE,JACKMAN
532,71,ADAM,GRANT
212,80,RALPH,CRUZ
206,131,JANE,JACKMAN
48,91,CHRISTOPHER,BERRY
680,154,MERYL,GIBSON
338,133,RICHARD,PENN
858,80,RALPH,CRUZ
236,17,HELEN,VOIGHT
458,149,RUSSELL,TEMPLE
47,158,VIVIEN,BASINGER
256,97,MEG,HAWKE
680,111,CAMERON,ZELLWEGER
561,108,WARREN,NOLTE
859,176,JON,CHASE
90,34,AUDREY,OLIVIER
674,159,LAURA,BRODY
262,79,MAE,HOFFMAN
574,162,OPRAH,KILMER
714,45,REESE,KILMER
882,185,MICHAEL,BOLGER
798,42,TOM,MIRANDA
877,170,MENA,HOPPER
728,97,MEG,HAWKE
342,15,CUBA,OLIVIER
782,98,CHRIS,BRIDGES
318,147,FAY,WINSLET
170,135,RITA,REYNOLDS
627,73,GARY,PENN
161,194,MERYL,ALLEN
93,26,RIP,CRAWFORD
778,175,WILLIAM,HACKMAN
587,11,ZERO,CAGE
928,11,ZERO,CAGE
689,59,DUSTIN,TAUTOU
322,124,SCARLETT,BENING
311,25,KEVIN,BLOOM
953,150,JAYNE,NOLTE
89,161,HARVEY,HOPE
212,98,CHRIS,BRIDGES
538,77,CARY,MCCONAUGHEY
591,44,NICK,STALLONE
462,200,THORA,TEMPLE
56,43,KIRK,JOVOVICH
74,139,EWAN,GOODING
84,18,DAN,TORN
892,6,BETTE,NICHOLSON
20,52,CARMEN,HUNT
406,90,SEAN,GUINESS
262,198,MARY,KEITEL
367,164,HUMPHREY,WILLIS
530,10,CHRISTIAN,GABLE
476,153,MINNIE,KILMER
676,90,SEAN,GUINESS
374,40,JOHNNY,CAGE
413,84,JAMES,PITT
844,156,FAY,WOOD
878,33,MILLA,PECK
482,186,JULIA,ZELLWEGER
820,189,CUBA,BIRCH
967,158,VIVIEN,BASINGER
297,166,NICK,DEGENERES
655,134,GENE,HOPKINS
476,65,ANGELA,HUDSON
85,101,SUSAN,DAVIS
97,65,ANGELA,HUDSON
890,113,MORGAN,HOPKINS
725,53,MENA,TEMPLE
806,133,RICHARD,PENN
294,22,ELVIS,MARX
987,110,SUSAN,DAVIS
486,96,GENE,WILLIS
289,188,ROCK,DUKAKIS
551,58,CHRISTIAN,AKROYD
385,133,RICHARD,PENN
817,35,JUDY,DEAN
944,18,DAN,TORN
995,197,REESE,WEST
986,27,JULIA,MCQUEEN
590,131,JANE,JACKMAN
278,146,ALBERT,JOHANSSON
473,93,ELLEN,PRESLEY
140,1,PENELOPE,GUINESS
141,154,MERYL,GIBSON
251,147,FAY,WINSLET
470,122,SALMA,NOLTE
396,144,ANGELA,WITHERSPOON
30,163,CHRISTOPHER,WEST
868,56,DAN,HARRIS
945,67,JESSICA,BAILEY
158,65,ANGELA,HUDSON
108,52,CARMEN,HUNT
154,145,KIM,ALLEN
85,179,ED,GUINESS
217,19,BOB,FAWCETT
988,188,ROCK,DUKAKIS
233,181,MATTHEW,CARREY
343,159,LAURA,BRODY
822,145,KIM,ALLEN
679,111,CAMERON,ZELLWEGER
144,57,JUDE,CRUISE
906,187,RENEE,BALL
894,158,VIVIEN,BASINGER
798,165,AL,GARLAND
410,137,MORGAN,WILLIAMS
702,21,KIRSTEN,PALTROW
709,80,RALPH,CRUZ
107,28,WOODY,HOFFMAN
17,160,CHRIS,DEPP
453,3,ED,CHASE
450,198,MARY,KEITEL
399,2,NICK,WAHLBERG
984,59,DUSTIN,TAUTOU
320,146,ALBERT,JOHANSSON
730,123,JULIANNE,DENCH
284,14,VIVIEN,BERGEN
566,77,CARY,MCCONAUGHEY
629,150,JAYNE,NOLTE
126,95,DARYL,WAHLBERG
369,107,GINA,DEGENERES
872,171,OLYMPIA,PFEIFFER
807,91,CHRISTOPHER,BERRY
488,29,ALEC,WAYNE
740,141,CATE,HARRIS
824,158,VIVIEN,BASINGER
249,2,NICK,WAHLBERG
519,168,WILL,WILSON
174,46,PARKER,GOLDBERG
990,61,CHRISTIAN,NEESON
51,133,RICHARD,PENN
632,50,NATALIE,HOPKINS
452,133,RICHARD,PENN
673,19,BOB,FAWCETT
231,153,MINNIE,KILMER
437,181,MATTHEW,CARREY
545,110,SUSAN,DAVIS
219,134,GENE,HOPKINS
55,173,ALAN,DREYFUSS
184,54,PENELOPE,PINKETT
367,79,MAE,HOFFMAN
468,179,ED,GUINESS
912,200,THORA,TEMPLE
721,4,JENNIFER,DAVIS
785,124,SCARLETT,BENING
96,28,WOODY,HOFFMAN
568,92,KIRSTEN,AKROYD
802,22,ELVIS,MARX
293,144,ANGELA,WITHERSPOON
466,171,OLYMPIA,PFEIFFER
996,84,JAMES,PITT
557,64,RAY,JOHANSSON
430,107,GINA,DEGENERES
956,74,MILLA,KEITEL
943,77,CARY,MCCONAUGHEY
877,69,KENNETH,PALTROW
61,111,CAMERON,ZELLWEGER
968,162,OPRAH,KILMER
477,10,CHRISTIAN,GABLE
553,138,LUCILLE,DEE
953,171,OLYMPIA,PFEIFFER
707,62,JAYNE,NEESON
35,95,DARYL,WAHLBERG
129,59,DUSTIN,TAUTOU
678,41,JODIE,DEGENERES
383,155,IAN,TANDY
120,110,SUSAN,DAVIS
920,161,HARVEY,HOPE
658,65,ANGELA,HUDSON
987,147,FAY,WINSLET
814,124,SCARLETT,BENING
112,130,GRETA,KEITEL
621,50,NATALIE,HOPKINS
775,156,FAY,WOOD
938,153,MINNIE,KILMER
282,49,ANNE,CRONYN
366,10,CHRISTIAN,GABLE
268,83,BEN,WILLIS
912,110,SUSAN,DAVIS
764,75,BURT,POSEY
508,147,FAY,WINSLET
606,32,TIM,HACKMAN
135,194,MERYL,ALLEN
850,76,ANGELINA,ASTAIRE
738,42,TOM,MIRANDA
95,165,AL,GARLAND
450,72,SEAN,WILLIAMS
846,115,HARRISON,BALE
968,152,BEN,HARRIS
817,179,ED,GUINESS
993,33,MILLA,PECK
508,138,LUCILLE,DEE
700,31,SISSY,SOBIESKI
396,154,MERYL,GIBSON
910,105,SIDNEY,CROWE
252,41,JODIE,DEGENERES
170,154,MERYL,GIBSON
729,84,JAMES,PITT
988,123,JULIANNE,DENCH
724,41,JODIE,DEGENERES
661,157,GRETA,MALDEN
989,188,ROCK,DUKAKIS
522,177,GENE,MCKELLEN
571,107,GINA,DEGENERES
929,34,AUDREY,OLIVIER
199,17,HELEN,VOIGHT
999,104,PENELOPE,CRONYN
208,130,GRETA,KEITEL
574,151,GEOFFREY,HESTON
714,182,DEBBIE,AKROYD
776,144,ANGELA,WITHERSPOON
966,108,WARREN,NOLTE
47,95,DARYL,WAHLBERG
2,160,CHRIS,DEPP
322,44,NICK,STALLONE
166,122,SALMA,NOLTE
881,131,JANE,JACKMAN
694,59,DUSTIN,TAUTOU
88,64,RAY,JOHANSSON
980,49,ANNE,CRONYN
58,96,GENE,WILLIS
720,146,ALBERT,JOHANSSON
761,171,OLYMPIA,PFEIFFER
764,130,GRETA,KEITEL
549,130,GRETA,KEITEL
497,82,WOODY,JOLIE
608,140,WHOOPI,HURT
766,153,MINNIE,KILMER
673,122,SALMA,NOLTE
840,141,CATE,HARRIS
603,112,RUSSELL,BACALL
397,171,OLYMPIA,PFEIFFER
560,196,BELA,WALKEN
286,181,MATTHEW,CARREY
531,115,HARRISON,BALE
607,152,BEN,HARRIS
933,136,ED,MANSFIELD
292,14,VIVIEN,BERGEN
294,167,LAURENCE,BULLOCK
373,139,EWAN,GOODING
733,108,WARREN,NOLTE
46,59,DUSTIN,TAUTOU
212,89,CHARLIZE,DENCH
579,75,BURT,POSEY
744,139,EWAN,GOODING
913,157,GRETA,MALDEN
513,110,SUSAN,DAVIS
539,181,MATTHEW,CARREY
122,157,GRETA,MALDEN
494,123,JULIANNE,DENCH
402,146,ALBERT,JOHANSSON
324,164,HUMPHREY,WILLIS
897,132,ADAM,HOPPER
315,105,SIDNEY,CROWE
572,64,RAY,JOHANSSON
727,127,KEVIN,GARLAND
573,157,GRETA,MALDEN
701,171,OLYMPIA,PFEIFFER
28,162,OPRAH,KILMER
352,194,MERYL,ALLEN
823,73,GARY,PENN
610,174,MICHAEL,BENING
141,127,KEVIN,GARLAND
421,87,SPENCER,PECK
612,162,OPRAH,KILMER
49,118,CUBA,ALLEN
679,60,HENRY,BERRY
317,71,ADAM,GRANT
625,28,WOODY,HOFFMAN
415,179,ED,GUINESS
5,51,GARY,PHOENIX
867,166,NICK,DEGENERES
544,41,JODIE,DEGENERES
853,34,AUDREY,OLIVIER
310,17,HELEN,VOIGHT
454,14,VIVIEN,BERGEN
300,66,MARY,TANDY
586,90,SEAN,GUINESS
66,76,ANGELINA,ASTAIRE
269,16,FRED,COSTNER
95,186,JULIA,ZELLWEGER
379,115,HARRISON,BALE
550,2,NICK,WAHLBERG
999,140,WHOOPI,HURT
391,182,DEBBIE,AKROYD
162,89,CHARLIZE,DENCH
730,185,MICHAEL,BOLGER
418,102,WALTER,TORN
34,126,FRANCES,TOMEI
193,88,KENNETH,PESCI
588,37,VAL,BOLGER
393,62,JAYNE,NEESON
427,146,ALBERT,JOHANSSON
989,138,LUCILLE,DEE
654,122,SALMA,NOLTE
65,179,ED,GUINESS
802,190,AUDREY,BAILEY
879,174,MICHAEL,BENING
551,191,GREGORY,GOODING
667,75,BURT,POSEY
710,81,SCARLETT,DAMON
170,139,EWAN,GOODING
239,107,GINA,DEGENERES
850,100,SPENCER,DEPP
393,144,ANGELA,WITHERSPOON
707,73,GARY,PENN
146,101,SUSAN,DAVIS
626,15,CUBA,OLIVIER
292,30,SANDRA,PECK
939,1,PENELOPE,GUINESS
880,78,GROUCHO,SINATRA
332,152,BEN,HARRIS
742,124,SCARLETT,BENING
58,126,FRANCES,TOMEI
728,150,JAYNE,NOLTE
713,145,KIM,ALLEN
144,151,GEOFFREY,HESTON
122,37,VAL,BOLGER
446,150,JAYNE,NOLTE
863,109,SYLVESTER,DERN
98,187,RENEE,BALL
146,149,RUSSELL,TEMPLE
56,129,DARYL,CRAWFORD
921,131,JANE,JACKMAN
623,125,ALBERT,NOLTE
118,80,RALPH,CRUZ
811,49,ANNE,CRONYN
533,189,CUBA,BIRCH
561,97,MEG,HAWKE
483,175,WILLIAM,HACKMAN
475,80,RALPH,CRUZ
729,49,ANNE,CRONYN
945,146,ALBERT,JOHANSSON
493,60,HENRY,BERRY
852,102,WALTER,TORN
783,117,RENEE,TRACY
696,108,WARREN,NOLTE
502,57,JUDE,CRUISE
940,189,CUBA,BIRCH
342,171,OLYMPIA,PFEIFFER
79,127,KEVIN,GARLAND
60,76,ANGELINA,ASTAIRE
151,118,CUBA,ALLEN
634,79,MAE,HOFFMAN
156,132,ADAM,HOPPER
608,91,CHRISTOPHER,BERRY
241,158,VIVIEN,BASINGER
235,58,CHRISTIAN,AKROYD
430,96,GENE,WILLIS
162,111,CAMERON,ZELLWEGER
47,153,MINNIE,KILMER
798,4,JENNIFER,DAVIS
303,196,BELA,WALKEN
703,39,GOLDIE,BRODY
287,104,PENELOPE,CRONYN
915,52,CARMEN,HUNT
1,198,MARY,KEITEL
543,176,JON,CHASE
9,194,MERYL,ALLEN
912,22,ELVIS,MARX
348,49,ANNE,CRONYN
643,103,MATTHEW,LEIGH
504,50,NATALIE,HOPKINS
665,151,GEOFFREY,HESTON
576,123,JULIANNE,DENCH
334,27,JULIA,MCQUEEN
