assays_variant_id,assays_cell_id,assays_assay_subcellular_fraction,assays_assay_type,assays_assay_tax_id,assays_confidence_score,assays_assay_category,assays_src_id,assays_assay_id,assays_assay_strain,assays_doc_id,assays_src_assay_id,assays_assay_cell_type,assays_bao_format,assays_chembl_id,assays_description,assays_assay_test_type,assays_relationship_type,assays_tissue_id,assays_assay_tissue,assays_tid,assays_assay_organism,assays_curated_by
,,,A,10116.0,1,,1,9456,,1353,,,BAO_0000218,CHEMBL627910,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9457,,1353,,,BAO_0000218,CHEMBL627911,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-1),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9458,,1353,,,BAO_0000218,CHEMBL627912,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-2),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9459,,1353,,,BAO_0000218,CHEMBL627913,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(0-5),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9460,,1353,,,BAO_0000218,CHEMBL627914,Area under the curve in plasma after oral administration of 30 mg/kg at 1 hr interval during 6 hrs in rats(5-10),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9461,,16423,,,BAO_0000218,CHEMBL627915,Area under the curve was evaluated after 10 uM/kg of intra arterial administration,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9462,,16423,,,BAO_0000218,CHEMBL627916,Area under the curve was evaluated after 20 uM/kg of peroral administration,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9463,,6062,,,BAO_0000218,CHEMBL627917,Area under the curve was measured in rat after an iv dose of 1 mg/kg,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9464,,6056,,,BAO_0000218,CHEMBL627918,Area under the curve was calculated for the compound at a single intravenous administration of 20 mg/kg in rat,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9465,,5182,,,BAO_0000218,CHEMBL627919,Area under the curve was determined by administering the compound at a dose of 1 mg/kg intravenously in male wistar rat,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9466,,6410,,,BAO_0000218,CHEMBL627920,Area under the curve was evaluated at an intravenous dose of 3 mg/kg,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9467,,6410,,,BAO_0000218,CHEMBL627921,Area under the curve was evaluated at an oral dose of 30 mg/kg,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9468,,4723,,,BAO_0000218,CHEMBL627922,Area under the effect time curves from time 0-24 hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9469,,4723,,,BAO_0000218,CHEMBL876784,Area under the effect time curves from time 0-24 hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9470,,4723,,,BAO_0000218,CHEMBL627923,Area under the effect time curves from time 0-6 hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9471,,4723,,,BAO_0000218,CHEMBL626208,Area under the effect time curves from time 0-6 hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9472,,4723,,,BAO_0000218,CHEMBL626209,Area under the effect time curves from time 0-infinity hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9473,,4723,,,BAO_0000218,CHEMBL626210,Area under the effect time curves from time 0-infinity hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9474,,2463,,,BAO_0000218,CHEMBL627994,Area under the plasma concentration curve was evaluated in vivo in rat at a dose of 5 mg/kg by oral administration,,N,1969.0,Plasma,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9475,,4709,,,BAO_0000218,CHEMBL627995,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in rat,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9476,,4075,,,BAO_0000218,CHEMBL627996,Blood level after a 10 mg/kg oral dose in rat expressed as AUC was determined,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9477,,5394,,,BAO_0000218,CHEMBL627997,Compound at a dose 10 mg/kg was administered orally to rat and the pharmacokinetic parameter area under curve (AUC) was measured,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9478,,2661,,,BAO_0000218,CHEMBL627998,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female wistar rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9479,,2661,,,BAO_0000218,CHEMBL628640,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to male wistar rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9480,,2661,,,BAO_0000218,CHEMBL628641,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female wistar rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9481,,2661,,,BAO_0000218,CHEMBL628642,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to male wistar rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9482,,17791,,,BAO_0000218,CHEMBL628643,Compound was evaluated for area under the curve expressed as (h*ug/ml),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9483,,2591,,,BAO_0000218,CHEMBL628644,Compound was tested for area under curve in rat,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9484,,6567,,,BAO_0000218,CHEMBL628645,Concentration in rat plasma after 5 mg/kg oral gavage for 8 hours,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9485,,6211,,,BAO_0000218,CHEMBL628646,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9486,,5529,,,BAO_0000218,CHEMBL628647,Dose-normalized AUC was determined in rat after peroral administration (2 mg/kg),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9487,,5408,,,BAO_0000218,CHEMBL628648,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in brain; not determined,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9488,,5408,,,BAO_0000218,CHEMBL625358,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in plasma,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9489,,5408,,,BAO_0000218,CHEMBL625359,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in brain,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9490,,5408,,,BAO_0000218,CHEMBL625360,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in plasma,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9491,,429,,,BAO_0000218,CHEMBL625361,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg ( 0-8 hr ),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9492,,429,,,BAO_0000218,CHEMBL625362,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr ),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9493,,429,,,BAO_0000218,CHEMBL625363,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr),,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9494,,4796,,,BAO_0000218,CHEMBL625364,Hepatic portal AUC was determined by pharmacokinetic study conducted in portal vein cannulated rats,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9495,,5974,,,BAO_0000218,CHEMBL625365,In vivo Area under curve (AUC) was determined after intravenous administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9496,,5974,,,BAO_0000218,CHEMBL625366,In vivo Area under curve (AUC) was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9497,,5974,,,BAO_0000218,CHEMBL625367,In vivo Area under curve (AUC) was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9498,,11450,,,BAO_0000218,CHEMBL625368,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.98-2.56 % dose/g",,N,2113.0,Kidney,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9499,,11450,,,BAO_0000218,CHEMBL625369,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.15-1.43 % dose/g",,N,2113.0,Kidney,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9500,,11450,,,BAO_0000218,CHEMBL625370,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.43-4.52 % dose/g",,N,2113.0,Kidney,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9501,,11450,,,BAO_0000218,CHEMBL625371,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 2.12-3.14 % dose/g",,N,2113.0,Kidney,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9502,,11450,,,BAO_0000218,CHEMBL625372,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.40-1.60 % dose/g",,N,2113.0,Kidney,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9503,,11450,,,BAO_0000218,CHEMBL625373,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.74-0.85 % dose/g",,N,2113.0,Kidney,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9504,,11450,,,BAO_0000218,CHEMBL625374,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.31-1.45 % dose/g",,N,2107.0,Liver,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9505,,11450,,,BAO_0000218,CHEMBL877593,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.90 % dose/g",,N,2107.0,Liver,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9506,,11450,,,BAO_0000218,CHEMBL625375,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.02-2.78 % dose/g",,N,2107.0,Liver,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9507,,11450,,,BAO_0000218,CHEMBL625376,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.64-2.38 % dose/g",,N,2107.0,Liver,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9508,,11450,,,BAO_0000218,CHEMBL621973,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.95-1.07 % dose/g",,N,2107.0,Liver,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9509,,11450,,,BAO_0000218,CHEMBL621974,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.61-0.81 % dose/g",,N,2107.0,Liver,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9510,,11450,,,BAO_0000218,CHEMBL621975,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 5.01-7.13 % dose/g",,N,2048.0,Lung,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9511,,11450,,,BAO_0000218,CHEMBL622166,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.51-3.71 % dose/g",,N,2048.0,Lung,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9512,,11450,,,BAO_0000218,CHEMBL622167,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 10.84-13.77 % dose/g",,N,2048.0,Lung,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9513,,11450,,,BAO_0000218,CHEMBL622168,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.92-8.51% dose/g",,N,2048.0,Lung,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9514,,11450,,,BAO_0000218,CHEMBL622169,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.37-3.94 % dose/g",,N,2048.0,Lung,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9515,,11450,,,BAO_0000218,CHEMBL622170,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.87-2.12 % dose/g",,N,2048.0,Lung,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9516,,11450,,,BAO_0000218,CHEMBL622171,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 37.97-75.23 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9517,,11450,,,BAO_0000218,CHEMBL622172,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.03-36.88 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9518,,11450,,,BAO_0000218,CHEMBL622173,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 13.20-17.31 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9519,,11450,,,BAO_0000218,CHEMBL622174,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 7.87-16.51 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9520,,11450,,,BAO_0000218,CHEMBL622175,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 81.37-166.09 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9521,,11450,,,BAO_0000218,CHEMBL622176,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 31.90-39.98 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9522,,11450,,,BAO_0000218,CHEMBL622177,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.41-0.83 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9523,,11450,,,BAO_0000218,CHEMBL622178,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.05-0.38 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9524,,11450,,,BAO_0000218,CHEMBL622179,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.16-0.20 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9525,,11450,,,BAO_0000218,CHEMBL622180,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.17 % dose/g",,N,2046.0,Thyroid gland,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9526,,16435,,,BAO_0000218,CHEMBL622181,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9527,,16435,,,BAO_0000218,CHEMBL622182,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9528,,16435,,,BAO_0000218,CHEMBL622183,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9529,,16435,,,BAO_0000218,CHEMBL622184,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9530,,16435,,,BAO_0000218,CHEMBL622185,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9531,,16435,,,BAO_0000218,CHEMBL622186,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9532,,16434,,,BAO_0000218,CHEMBL622187,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9533,,16434,,,BAO_0000218,CHEMBL625002,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9534,,16434,,,BAO_0000218,CHEMBL622090,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9535,,16435,,,BAO_0000218,CHEMBL622091,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9536,,16435,,,BAO_0000218,CHEMBL622092,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9537,,16435,,,BAO_0000218,CHEMBL622093,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9538,,16435,,,BAO_0000218,CHEMBL622094,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9539,,16435,,,BAO_0000218,CHEMBL622095,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9540,,16435,,,BAO_0000218,CHEMBL622264,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,N,,,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9541,,16434,,,BAO_0000218,CHEMBL622265,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9542,,16434,,,BAO_0000218,CHEMBL622266,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9543,,16434,,,BAO_0000218,CHEMBL622267,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9544,,16434,,,BAO_0000218,CHEMBL622268,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9545,,16434,,,BAO_0000218,CHEMBL622269,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9546,,16434,,,BAO_0000218,CHEMBL625071,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9547,,16434,,,BAO_0000218,CHEMBL621621,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9548,,16434,,,BAO_0000218,CHEMBL621622,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9549,,16435,,,BAO_0000218,CHEMBL621623,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9550,,16435,,,BAO_0000218,CHEMBL621624,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9551,,16435,,,BAO_0000218,CHEMBL621625,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9552,,16435,,,BAO_0000218,CHEMBL621626,Radioactivity distribution in spleen of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9553,,16435,,,BAO_0000218,CHEMBL621627,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9554,,16435,,,BAO_0000218,CHEMBL621628,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9555,,16435,,,BAO_0000218,CHEMBL875328,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9556,,16435,,,BAO_0000218,CHEMBL621629,Radioactivity distribution in spleen of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9557,,16434,,,BAO_0000218,CHEMBL621630,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9558,,16434,,,BAO_0000218,CHEMBL621631,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9559,,16434,,,BAO_0000218,CHEMBL621632,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9560,,16435,,,BAO_0000218,CHEMBL621633,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9561,,16435,,,BAO_0000218,CHEMBL621634,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9562,,16435,,,BAO_0000218,CHEMBL621635,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9563,,16435,,,BAO_0000218,CHEMBL621636,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9564,,16435,,,BAO_0000218,CHEMBL621637,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9565,,16435,,,BAO_0000218,CHEMBL621638,Radioactivity distribution in spleen of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,N,2106.0,Spleen,50597,Rattus norvegicus,Intermediate
,,,A,10116.0,1,,1,9566,,16434,,,BAO_0000218,CHEMBL618883,Radioactivity distribution in testis of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,N,,,50597,Rattus norvegicus,Intermediate
