doc_id,curated_by,assay_category,src_id,src_assay_id,assay_tax_id,assay_id,confidence_score,tid,assay_cell_type,assay_test_type,assay_tissue,description,variant_id,relationship_type,cell_id,assay_organism,bao_format,tissue_id,chembl_id,assay_strain,assay_subcellular_fraction,assay_type
10034,Autocuration,,1,,,3975,8,10825,,,,Approximate dose levels for a half maximal reduction of 5-HTP levels,,H,,,BAO_0000019,,CHEMBL619248,,,F
10046,Autocuration,,1,,,3976,8,10576,,,Hippocampus,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue using [3H]OH-DPAT as radioligand.,,H,,,BAO_0000221,10000000.0,CHEMBL619249,,,B
10046,Autocuration,,1,,,3977,8,10576,,,Hippocampus,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue using [3H]OH-DPAT as radioligand.,,H,,,BAO_0000221,10000000.0,CHEMBL619250,,,B
10046,Autocuration,,1,,,3978,8,10577,,,,Inhibitory activity against 5-hydroxytryptamine 1B receptor of rat striatal membrane homogenate using [3H]5-HT as the radioligand.,,H,,,BAO_0000019,,CHEMBL619251,,,B
12079,Autocuration,,1,,9615.0,3979,8,55,,,Blood,Inhibitory concentration against human platelet 5-lipoxygenase in dog whole blood,,H,,Canis lupus familiaris,BAO_0000019,178.0,CHEMBL619252,,,F
12079,Autocuration,,1,,,3980,8,55,,,Blood,Inhibitory concentration against human platelet 5-lipoxygenase in human whole blood,,H,,,BAO_0000019,178.0,CHEMBL619253,,,F
11311,Autocuration,,1,,,3981,8,12166,,,,The compound was tested for inhibitory activity against 5-Lipoxygenase in rat polymorphonuclear leukocytes[PMNS],,H,,,BAO_0000219,,CHEMBL619254,,,B
12338,Expert,,1,,,3982,8,17140,,,,Inhibition of 5-lipoxygenase in bovine polymorphonuclear leukocytes,,H,,,BAO_0000219,,CHEMBL619255,,,B
12143,Expert,,1,,,3983,8,17140,,,,Inhibitory activity against 5-lipoxygenase (inhibition of 5-HETE and LTB4 biosynthesis) in bovine polymorphonuclear leukocytes (PMNL).,,H,,,BAO_0000219,,CHEMBL619256,,,B
12143,Autocuration,,1,,,3984,8,17140,,,,Inhibitory activity against 5-lipoxygenase (inhibition of 5-HETE and LTB4 biosynthesis) in bovine polymorphonuclear leukocytes (PMNL),,H,,,BAO_0000219,,CHEMBL875418,,,B
12143,Expert,,1,,,3985,8,17140,,,,Inhibitory activity against 5-lipoxygenase (inhibition of 5-HETE and LTB4 biosynthesis) in bovine polymorphonuclear leukocytes (PMNL) at 30 uM,,H,,,BAO_0000219,,CHEMBL619257,,,B
12143,Autocuration,,1,,,3986,8,17140,,,,Inhibitory activity against 5-lipoxygenase (inhibition of 5-HETE and LTB4 biosynthesis) in bovine polymorphonuclear leukocytes (PMNL) at 30 uM,,H,,,BAO_0000219,,CHEMBL619258,,,B
12365,Expert,,1,,,3987,8,17140,,,,Inhibition of 5-lipoxygenase in bovine PMNL cell assay.,,H,,,BAO_0000357,,CHEMBL619259,,,B
13500,Expert,,1,,,3988,8,17140,,,,Tested for inhibition of 5-lipoxygenase as inhibition of 5-HETE and LTB4 biosynthesis in bovine PMNL,,H,,,BAO_0000357,,CHEMBL619260,,,B
12832,Autocuration,,1,,9615.0,3989,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.08h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619261,,,F
12832,Autocuration,,1,,9615.0,3990,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619263,,,F
12832,Autocuration,,1,,9615.0,3991,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619264,,,F
12832,Autocuration,,1,,9615.0,3992,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619265,,,F
12832,Autocuration,,1,,9615.0,3993,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619266,,,F
12832,Autocuration,,1,,9615.0,3994,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619902,,,F
12832,Autocuration,,1,,9615.0,3995,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620058,,,F
12832,Autocuration,,1,,9615.0,3996,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-LO was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620059,,,F
12832,Autocuration,,1,,9615.0,3997,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.08h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620060,,,F
12832,Autocuration,,1,,9615.0,3998,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620061,,,F
12832,Autocuration,,1,,9615.0,3999,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 0.3 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620062,,,F
12832,Autocuration,,1,,9615.0,4000,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620063,,,F
12832,Autocuration,,1,,9615.0,4001,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 3.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620064,,,F
12832,Autocuration,,1,,9615.0,4002,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620065,,,F
12832,Autocuration,,1,,9615.0,4003,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 0.3 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620066,,,F
12832,Autocuration,,1,,9615.0,4004,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620067,,,F
12832,Autocuration,,1,,9615.0,4005,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following peroral administration at the dose of 3.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620068,,,F
12832,Autocuration,,1,,9615.0,4006,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620069,,,F
12832,Autocuration,,1,,9615.0,4007,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 0.3 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620070,,,F
12832,Autocuration,,1,,9615.0,4008,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620071,,,F
12832,Autocuration,,1,,9615.0,4009,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following peroral administration at the dose of 3.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620072,,,F
12832,Autocuration,,1,,9615.0,4010,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620036,,,F
12832,Autocuration,,1,,9615.0,4011,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 0.3 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL857702,,,F
12832,Autocuration,,1,,9615.0,4012,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620037,,,F
12832,Autocuration,,1,,9615.0,4013,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 3.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620038,,,F
12832,Autocuration,,1,,9615.0,4014,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620039,,,F
12832,Autocuration,,1,,9615.0,4015,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 0.3 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620040,,,F
12832,Autocuration,,1,,9615.0,4016,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620041,,,F
12832,Autocuration,,1,,9615.0,4017,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 3.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620042,,,F
12832,Autocuration,,1,,9615.0,4018,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620043,,,F
12832,Autocuration,,1,,9615.0,4019,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 0.3 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620044,,,F
12832,Autocuration,,1,,9615.0,4020,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620045,,,F
12832,Autocuration,,1,,9615.0,4021,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 3.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620046,,,F
12832,Autocuration,,1,,9615.0,4022,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620047,,,F
12832,Autocuration,,1,,9615.0,4023,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 0.3 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620048,,,F
12832,Autocuration,,1,,9615.0,4024,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL857703,,,F
12832,Autocuration,,1,,9615.0,4025,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 3.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620049,,,F
12832,Autocuration,,1,,9615.0,4026,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.08h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620050,,,F
12832,Autocuration,,1,,9615.0,4027,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL620051,,,F
12832,Autocuration,,1,,9615.0,4028,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619213,,,F
12832,Autocuration,,1,,9615.0,4029,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619214,,,F
12832,Autocuration,,1,,9615.0,4030,8,55,,In vivo,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619804,,,F
12832,Autocuration,,1,,9615.0,4031,8,55,,In vivo,Blood,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619805,,,F
12832,Autocuration,,1,,9615.0,4032,8,55,,In vivo,Blood,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619806,,,F
12832,Autocuration,,1,,9615.0,4033,8,55,,In vivo,Blood,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619807,,,F
12832,Autocuration,,1,,9615.0,4034,8,55,,In vivo,Blood,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Canis lupus familiaris,BAO_0000218,178.0,CHEMBL619808,,,F
3595,Autocuration,,1,,9615.0,4035,8,55,,,,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 24 hr r,,H,,Canis lupus familiaris,BAO_0000218,,CHEMBL619809,,,B
3595,Autocuration,,1,,9615.0,4036,8,55,,,,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 24 hr r to canine,,H,,Canis lupus familiaris,BAO_0000218,,CHEMBL619810,,,B
3595,Autocuration,,1,,9615.0,4037,8,55,,,,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 2 hr,,H,,Canis lupus familiaris,BAO_0000218,,CHEMBL619811,,,B
3595,Autocuration,,1,,9615.0,4038,8,55,,,,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 2 hr to canine,,H,,Canis lupus familiaris,BAO_0000218,,CHEMBL620769,,,B
3595,Autocuration,,1,,9615.0,4039,8,55,,,,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 4 hr,,H,,Canis lupus familiaris,BAO_0000218,,CHEMBL620770,,,B
3595,Autocuration,,1,,9615.0,4040,8,55,,,,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 4 hr to canine,,H,,Canis lupus familiaris,BAO_0000218,,CHEMBL620771,,,B
3595,Autocuration,,1,,9615.0,4041,8,55,,,,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 8 hr,,H,,Canis lupus familiaris,BAO_0000218,,CHEMBL620772,,,B
3595,Autocuration,,1,,9615.0,4042,8,55,,,,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 8 hr to canine,,H,,Canis lupus familiaris,BAO_0000218,,CHEMBL620773,,,B
9203,Autocuration,,1,,10141.0,4043,8,55,,,,Ability to inhibit 5-lipoxygenase in guinea pig,,H,,Cavia porcellus,BAO_0000357,,CHEMBL620774,,,B
82,Expert,,1,,10141.0,4044,8,55,,,,Inhibition of [14C]arachidonic acid conversion to 5-HETE by broken cell 5-lipoxygenase in vitro (guinea pig PMN),,H,,Cavia porcellus,BAO_0000357,,CHEMBL620775,,,B
11090,Autocuration,,1,,10141.0,4045,8,55,,,,Compound was tested for the inhibition of 5-lipoxygenase (5-Lpo) in guinea pig.,,H,,Cavia porcellus,BAO_0000357,,CHEMBL620776,,,B
12832,Autocuration,,1,,10141.0,4046,8,55,,,Blood,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 12 h, following intravenous administration at the dose of 1.0 mg/kg",,H,,Cavia porcellus,BAO_0000218,178.0,CHEMBL620777,,,B
1065,Autocuration,,1,,10141.0,4047,8,55,,,,In vitro 5-lipoxygenase inhibition in guinea pig PMNs was determined based on 5-hydroxyeicosapentaenoic acid (5-HETE) production,,H,,Cavia porcellus,BAO_0000357,,CHEMBL620778,,,B
1065,Autocuration,,1,,10141.0,4048,8,55,,,,In vitro 5-lipoxygenase inhibition in guinea pig PMNs was determined based on LTB4 production,,H,,Cavia porcellus,BAO_0000357,,CHEMBL620779,,,B
12832,Expert,,1,,10141.0,4049,8,55,,,,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]-AA to 5-HETE in guinea pig peritoneal polymorphonuclear leukocytes,,H,,Cavia porcellus,BAO_0000019,,CHEMBL621500,,,B
12832,Expert,,1,,10141.0,4050,8,55,,,,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]AA to LTB4 in guinea pig peritoneal polymorphonuclear leukocytes,,H,,Cavia porcellus,BAO_0000019,,CHEMBL621501,,,B
12832,Autocuration,,1,,10141.0,4051,8,55,,,,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]AA to LTB4 in guinea pig peritoneal polymorphonuclear leukocytes,,H,,Cavia porcellus,BAO_0000019,,CHEMBL618098,,,B
10504,Autocuration,,1,,10141.0,4052,8,55,,,,Inhibition against 5-lipoxygenase from guinea pig polymorphonuclear lymphocytes,,H,,Cavia porcellus,BAO_0000019,,CHEMBL618099,,,B
7788,Autocuration,,1,,10141.0,4053,8,55,,,,Inhibitory activity against 5-lipoxygenase,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618100,,,B
10001,Autocuration,,1,,10141.0,4054,8,55,,,,Inhibitory activity against 5-lipoxygenase in guinea pig leukocyte,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618101,,,B
10193,Autocuration,,1,,10141.0,4055,8,55,,,,Inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase using guinea pig supernatant,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618102,,,B
13243,Autocuration,,1,,10141.0,4056,8,55,,,,Inhibitory activity against partially-purified Guinea pig PMN 5-lipoxygenase,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618103,,,B
13243,Autocuration,,1,,10141.0,4057,8,55,,,,Inhibitory activity uM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618104,,,B
969,Autocuration,,1,,10141.0,4058,8,55,,,,Inhibitory activity against 5-lipoxygenase in guinea pig leukocytes was determined,,H,,Cavia porcellus,BAO_0000219,,CHEMBL883712,,,B
10001,Autocuration,,1,,10141.0,4059,8,55,,,,Inhibitory activity against 5-lipoxygenase at 10 uM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618105,,,B
7788,Autocuration,,1,,10141.0,4060,8,55,,,,Inhibitory activity against 5-lipoxygenase at a dose of 0.1 mM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618106,,,B
10001,Autocuration,,1,,10141.0,4061,8,55,,,,Inhibitory activity against 5-lipoxygenase in guinea pig leukocyte at 30 uM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618107,,,B
10193,Autocuration,,1,,10141.0,4062,8,55,,,,Inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase using guinea pig supernatant at 10 uM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618108,,,B
13243,Autocuration,,1,,10141.0,4063,8,55,,,,Inhibitory activity uM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618109,,,B
13243,Autocuration,,1,,10141.0,4064,8,55,,,,Inhibitory activity against partially-purified Guinea pig PMN 5-lipoxygenase at 10 uM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618110,,,B
13243,Expert,,1,,10141.0,4065,8,55,,,,Inhibitory activity uM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618111,,,B
13243,Autocuration,,1,,10141.0,4066,8,55,,,,Inhibitory activity uM,,H,,Cavia porcellus,BAO_0000019,,CHEMBL618112,,,F
10504,Autocuration,,1,,10141.0,4067,8,55,,,,Percent inhibition against 5-lipoxygenase from guinea pig polymorphonuclear lymphocytes,,H,,Cavia porcellus,BAO_0000019,,CHEMBL618113,,,B
7788,Autocuration,,1,,10141.0,4068,8,55,,,,Inhibitory activity against 5-lipoxygenase at a dose of 0.1 mM,,H,,Cavia porcellus,BAO_0000357,,CHEMBL618114,,,B
10546,Expert,,1,,10141.0,4069,8,55,,,Ileum,Evaluated for inhibition of the formation and release of 5-lipoxygenase in isolated guinea pig ileum,,H,,Cavia porcellus,BAO_0000221,2116.0,CHEMBL620871,,,F
13183,Autocuration,,1,,,4070,8,55,,,,5-lipoxygenase Inhibitory activity was measured by enzyme immunoassay using human whole blood stimulated with calcium ionophore (A23187) and LTB4 (leukotriene B4),,H,,,BAO_0000357,,CHEMBL620872,,,B
13183,Autocuration,,1,,,4071,8,55,,,,5-lipoxygenase Inhibitory activity was measured by enzyme immunoassay using human whole blood stimulated with calcium ionophore (A23187) and LTB4 (leukotriene B4),,H,,,BAO_0000357,,CHEMBL620873,,,B
2578,Autocuration,,1,,,4072,8,55,,,,Compound was evaluated for in vitro inhibition of recombinant human 5-lipoxygenase (5-LO),,H,,,BAO_0000357,,CHEMBL620874,,,B
12780,Expert,,1,,,4073,8,55,,,,In vitro inhibition of human 5-Lipoxygenase.,,H,,,BAO_0000357,,CHEMBL620875,,,B
7411,Autocuration,,1,,10116.0,4074,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 75 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL620876,,Microsomes,B
7411,Autocuration,,1,,10116.0,4075,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL620877,,Microsomes,B
7411,Autocuration,,1,,10116.0,4076,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 10 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL857854,,Microsomes,B
7411,Autocuration,,1,,10116.0,4077,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 10 uM exposed 100 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL620878,,Microsomes,B
7411,Autocuration,,1,,10116.0,4078,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 100 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL620879,,Microsomes,B
7411,Autocuration,,1,,10116.0,4079,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL620880,,Microsomes,B
7411,Autocuration,,1,,10116.0,4080,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL620881,,Microsomes,B
7411,Autocuration,,1,,10116.0,4081,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 150 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL620882,,Microsomes,B
7411,Autocuration,,1,,10116.0,4082,0,22226,,,Liver,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1500 uM,,U,,Rattus norvegicus,BAO_0000251,2107.0,CHEMBL620883,,Microsomes,B
