assay_id,assay_strain,assay_test_type,curated_by,assay_subcellular_fraction,chembl_id,tid,relationship_type,confidence_score,src_id,src_assay_id,cell_id,bao_format,tissue_id,variant_id
9463,,,Intermediate,,CHEMBL627917,50597,N,1,1,,,BAO_0000218,,
9464,,,Intermediate,,CHEMBL627918,50597,N,1,1,,,BAO_0000218,,
9465,,,Intermediate,,CHEMBL627919,50597,N,1,1,,,BAO_0000218,,
9466,,,Intermediate,,CHEMBL627920,50597,N,1,1,,,BAO_0000218,,
9467,,,Intermediate,,CHEMBL627921,50597,N,1,1,,,BAO_0000218,,
9468,,,Intermediate,,CHEMBL627922,50597,N,1,1,,,BAO_0000218,,
9469,,,Intermediate,,CHEMBL876784,50597,N,1,1,,,BAO_0000218,,
9470,,,Intermediate,,CHEMBL627923,50597,N,1,1,,,BAO_0000218,,
9471,,,Intermediate,,CHEMBL626208,50597,N,1,1,,,BAO_0000218,,
9472,,,Intermediate,,CHEMBL626209,50597,N,1,1,,,BAO_0000218,,
9473,,,Intermediate,,CHEMBL626210,50597,N,1,1,,,BAO_0000218,,
9474,,,Intermediate,,CHEMBL627994,50597,N,1,1,,,BAO_0000218,1969.0,
9475,,,Intermediate,,CHEMBL627995,50597,N,1,1,,,BAO_0000218,,
9476,,,Intermediate,,CHEMBL627996,50597,N,1,1,,,BAO_0000218,,
9477,,,Intermediate,,CHEMBL627997,50597,N,1,1,,,BAO_0000218,,
9478,,,Intermediate,,CHEMBL627998,50597,N,1,1,,,BAO_0000218,,
9479,,,Intermediate,,CHEMBL628640,50597,N,1,1,,,BAO_0000218,,
9480,,,Intermediate,,CHEMBL628641,50597,N,1,1,,,BAO_0000218,,
9481,,,Intermediate,,CHEMBL628642,50597,N,1,1,,,BAO_0000218,,
9482,,,Intermediate,,CHEMBL628643,50597,N,1,1,,,BAO_0000218,,
9483,,,Intermediate,,CHEMBL628644,50597,N,1,1,,,BAO_0000218,,
9484,,,Intermediate,,CHEMBL628645,50597,N,1,1,,,BAO_0000218,,
9485,,,Intermediate,,CHEMBL628646,50597,N,1,1,,,BAO_0000218,,
9486,,,Intermediate,,CHEMBL628647,50597,N,1,1,,,BAO_0000218,,
9487,,,Intermediate,,CHEMBL628648,50597,N,1,1,,,BAO_0000218,,
9488,,,Intermediate,,CHEMBL625358,50597,N,1,1,,,BAO_0000218,,
9489,,,Intermediate,,CHEMBL625359,50597,N,1,1,,,BAO_0000218,,
9490,,,Intermediate,,CHEMBL625360,50597,N,1,1,,,BAO_0000218,,
9491,,,Intermediate,,CHEMBL625361,50597,N,1,1,,,BAO_0000218,,
9492,,,Intermediate,,CHEMBL625362,50597,N,1,1,,,BAO_0000218,,
9493,,,Intermediate,,CHEMBL625363,50597,N,1,1,,,BAO_0000218,,
9494,,,Intermediate,,CHEMBL625364,50597,N,1,1,,,BAO_0000218,,
9495,,,Intermediate,,CHEMBL625365,50597,N,1,1,,,BAO_0000218,,
9496,,,Intermediate,,CHEMBL625366,50597,N,1,1,,,BAO_0000218,,
9497,,,Intermediate,,CHEMBL625367,50597,N,1,1,,,BAO_0000218,,
9498,,,Intermediate,,CHEMBL625368,50597,N,1,1,,,BAO_0000218,2113.0,
9499,,,Intermediate,,CHEMBL625369,50597,N,1,1,,,BAO_0000218,2113.0,
9500,,,Intermediate,,CHEMBL625370,50597,N,1,1,,,BAO_0000218,2113.0,
9501,,,Intermediate,,CHEMBL625371,50597,N,1,1,,,BAO_0000218,2113.0,
9502,,,Intermediate,,CHEMBL625372,50597,N,1,1,,,BAO_0000218,2113.0,
9503,,,Intermediate,,CHEMBL625373,50597,N,1,1,,,BAO_0000218,2113.0,
9504,,,Intermediate,,CHEMBL625374,50597,N,1,1,,,BAO_0000218,2107.0,
9505,,,Intermediate,,CHEMBL877593,50597,N,1,1,,,BAO_0000218,2107.0,
9506,,,Intermediate,,CHEMBL625375,50597,N,1,1,,,BAO_0000218,2107.0,
9507,,,Intermediate,,CHEMBL625376,50597,N,1,1,,,BAO_0000218,2107.0,
9508,,,Intermediate,,CHEMBL621973,50597,N,1,1,,,BAO_0000218,2107.0,
9509,,,Intermediate,,CHEMBL621974,50597,N,1,1,,,BAO_0000218,2107.0,
9510,,,Intermediate,,CHEMBL621975,50597,N,1,1,,,BAO_0000218,2048.0,
9511,,,Intermediate,,CHEMBL622166,50597,N,1,1,,,BAO_0000218,2048.0,
9512,,,Intermediate,,CHEMBL622167,50597,N,1,1,,,BAO_0000218,2048.0,
9513,,,Intermediate,,CHEMBL622168,50597,N,1,1,,,BAO_0000218,2048.0,
9514,,,Intermediate,,CHEMBL622169,50597,N,1,1,,,BAO_0000218,2048.0,
9515,,,Intermediate,,CHEMBL622170,50597,N,1,1,,,BAO_0000218,2048.0,
9516,,,Intermediate,,CHEMBL622171,50597,N,1,1,,,BAO_0000218,2046.0,
9517,,,Intermediate,,CHEMBL622172,50597,N,1,1,,,BAO_0000218,2046.0,
9518,,,Intermediate,,CHEMBL622173,50597,N,1,1,,,BAO_0000218,2046.0,
9519,,,Intermediate,,CHEMBL622174,50597,N,1,1,,,BAO_0000218,2046.0,
9520,,,Intermediate,,CHEMBL622175,50597,N,1,1,,,BAO_0000218,2046.0,
9521,,,Intermediate,,CHEMBL622176,50597,N,1,1,,,BAO_0000218,2046.0,
9522,,,Intermediate,,CHEMBL622177,50597,N,1,1,,,BAO_0000218,2046.0,
9523,,,Intermediate,,CHEMBL622178,50597,N,1,1,,,BAO_0000218,2046.0,
9524,,,Intermediate,,CHEMBL622179,50597,N,1,1,,,BAO_0000218,2046.0,
9525,,,Intermediate,,CHEMBL622180,50597,N,1,1,,,BAO_0000218,2046.0,
9526,,,Intermediate,,CHEMBL622181,50597,N,1,1,,,BAO_0000218,,
9527,,,Intermediate,,CHEMBL622182,50597,N,1,1,,,BAO_0000218,,
9528,,,Intermediate,,CHEMBL622183,50597,N,1,1,,,BAO_0000218,,
9529,,,Intermediate,,CHEMBL622184,50597,N,1,1,,,BAO_0000218,,
9530,,,Intermediate,,CHEMBL622185,50597,N,1,1,,,BAO_0000218,,
9531,,,Intermediate,,CHEMBL622186,50597,N,1,1,,,BAO_0000218,,
9532,,,Intermediate,,CHEMBL622187,50597,N,1,1,,,BAO_0000218,,
9533,,,Intermediate,,CHEMBL625002,50597,N,1,1,,,BAO_0000218,,
9534,,,Intermediate,,CHEMBL622090,50597,N,1,1,,,BAO_0000218,,
9535,,,Intermediate,,CHEMBL622091,50597,N,1,1,,,BAO_0000218,,
9536,,,Intermediate,,CHEMBL622092,50597,N,1,1,,,BAO_0000218,,
9537,,,Intermediate,,CHEMBL622093,50597,N,1,1,,,BAO_0000218,,
9538,,,Intermediate,,CHEMBL622094,50597,N,1,1,,,BAO_0000218,,
9539,,,Intermediate,,CHEMBL622095,50597,N,1,1,,,BAO_0000218,,
9540,,,Intermediate,,CHEMBL622264,50597,N,1,1,,,BAO_0000218,,
9541,,,Intermediate,,CHEMBL622265,50597,N,1,1,,,BAO_0000218,2106.0,
9542,,,Intermediate,,CHEMBL622266,50597,N,1,1,,,BAO_0000218,2106.0,
9543,,,Intermediate,,CHEMBL622267,50597,N,1,1,,,BAO_0000218,2106.0,
9544,,,Intermediate,,CHEMBL622268,50597,N,1,1,,,BAO_0000218,2106.0,
9545,,,Intermediate,,CHEMBL622269,50597,N,1,1,,,BAO_0000218,2106.0,
9546,,,Intermediate,,CHEMBL625071,50597,N,1,1,,,BAO_0000218,2106.0,
9547,,,Intermediate,,CHEMBL621621,50597,N,1,1,,,BAO_0000218,2106.0,
9548,,,Intermediate,,CHEMBL621622,50597,N,1,1,,,BAO_0000218,2106.0,
9549,,,Intermediate,,CHEMBL621623,50597,N,1,1,,,BAO_0000218,2106.0,
9550,,,Intermediate,,CHEMBL621624,50597,N,1,1,,,BAO_0000218,2106.0,
9551,,,Intermediate,,CHEMBL621625,50597,N,1,1,,,BAO_0000218,2106.0,
9552,,,Intermediate,,CHEMBL621626,50597,N,1,1,,,BAO_0000218,2106.0,
9553,,,Intermediate,,CHEMBL621627,50597,N,1,1,,,BAO_0000218,2106.0,
9554,,,Intermediate,,CHEMBL621628,50597,N,1,1,,,BAO_0000218,2106.0,
9555,,,Intermediate,,CHEMBL875328,50597,N,1,1,,,BAO_0000218,2106.0,
9556,,,Intermediate,,CHEMBL621629,50597,N,1,1,,,BAO_0000218,2106.0,
9557,,,Intermediate,,CHEMBL621630,50597,N,1,1,,,BAO_0000218,2106.0,
9558,,,Intermediate,,CHEMBL621631,50597,N,1,1,,,BAO_0000218,2106.0,
9559,,,Intermediate,,CHEMBL621632,50597,N,1,1,,,BAO_0000218,2106.0,
9560,,,Intermediate,,CHEMBL621633,50597,N,1,1,,,BAO_0000218,2106.0,
9561,,,Intermediate,,CHEMBL621634,50597,N,1,1,,,BAO_0000218,2106.0,
9562,,,Intermediate,,CHEMBL621635,50597,N,1,1,,,BAO_0000218,2106.0,
9563,,,Intermediate,,CHEMBL621636,50597,N,1,1,,,BAO_0000218,2106.0,
9564,,,Intermediate,,CHEMBL621637,50597,N,1,1,,,BAO_0000218,2106.0,
9565,,,Intermediate,,CHEMBL621638,50597,N,1,1,,,BAO_0000218,2106.0,
9566,,,Intermediate,,CHEMBL618883,50597,N,1,1,,,BAO_0000218,,
9567,,,Intermediate,,CHEMBL618884,50597,N,1,1,,,BAO_0000218,,
9568,,,Intermediate,,CHEMBL628627,50597,N,1,1,,,BAO_0000218,,
9569,,,Intermediate,,CHEMBL628628,50597,N,1,1,,,BAO_0000218,,
9570,,,Intermediate,,CHEMBL628629,50597,N,1,1,,,BAO_0000218,,
9571,,In vivo,Intermediate,,CHEMBL628630,50597,N,1,1,,,BAO_0000218,,
9572,,In vivo,Intermediate,,CHEMBL628631,50597,N,1,1,,,BAO_0000218,,
9573,,In vivo,Intermediate,,CHEMBL628632,50597,N,1,1,,,BAO_0000218,,
9574,,In vivo,Intermediate,,CHEMBL628633,50597,N,1,1,,,BAO_0000218,,
9575,,In vivo,Intermediate,,CHEMBL628634,50597,N,1,1,,,BAO_0000218,,
9576,,In vivo,Intermediate,,CHEMBL627789,50597,N,1,1,,,BAO_0000218,,
9577,,,Intermediate,,CHEMBL627790,50597,N,1,1,,,BAO_0000218,,
9578,,,Intermediate,,CHEMBL627791,50597,N,1,1,,,BAO_0000218,,
9579,,,Intermediate,,CHEMBL627792,50597,N,1,1,,,BAO_0000218,,
9580,,In vivo,Intermediate,,CHEMBL627793,50597,N,1,1,,,BAO_0000218,,
9581,,In vivo,Intermediate,,CHEMBL627794,50597,N,1,1,,,BAO_0000218,1969.0,
9582,,In vivo,Intermediate,,CHEMBL627795,50597,N,1,1,,,BAO_0000218,,
9583,,In vivo,Intermediate,,CHEMBL627796,50597,N,1,1,,,BAO_0000218,,
9584,,In vivo,Intermediate,,CHEMBL875335,50597,N,1,1,,,BAO_0000218,1969.0,
9585,,In vivo,Intermediate,,CHEMBL627797,50597,N,1,1,,,BAO_0000218,1969.0,
9586,,In vivo,Intermediate,,CHEMBL627798,50597,N,1,1,,,BAO_0000218,,
9587,,In vivo,Intermediate,,CHEMBL627799,50597,N,1,1,,,BAO_0000218,,
9588,,,Intermediate,,CHEMBL627800,50597,N,1,1,,,BAO_0000218,,
9589,,In vivo,Intermediate,,CHEMBL627801,50597,N,1,1,,,BAO_0000218,,
9590,,In vivo,Intermediate,,CHEMBL627802,50597,N,1,1,,,BAO_0000218,,
9591,,,Expert,,CHEMBL627803,50597,N,1,1,,,BAO_0000218,,
9592,,In vivo,Intermediate,,CHEMBL873820,50597,N,1,1,,,BAO_0000218,,
9593,,,Intermediate,,CHEMBL627804,50597,N,1,1,,,BAO_0000218,,
9594,,,Intermediate,,CHEMBL627805,50597,N,1,1,,,BAO_0000218,,
9595,,,Intermediate,,CHEMBL627806,50597,N,1,1,,,BAO_0000218,,
9596,,,Intermediate,,CHEMBL627107,50597,N,1,1,,,BAO_0000218,,
9597,,In vivo,Intermediate,,CHEMBL627108,50597,N,1,1,,,BAO_0000218,,
9598,,In vivo,Intermediate,,CHEMBL627109,50597,N,1,1,,,BAO_0000218,,
9599,,In vivo,Intermediate,,CHEMBL627110,50597,N,1,1,,,BAO_0000218,178.0,
9600,,In vivo,Intermediate,,CHEMBL627111,22224,U,0,1,,,BAO_0000218,,
9601,,In vivo,Intermediate,,CHEMBL627112,22224,U,0,1,,,BAO_0000218,,
9602,,In vivo,Intermediate,,CHEMBL627113,22224,U,0,1,,,BAO_0000218,,
9603,,In vivo,Intermediate,,CHEMBL627114,22224,U,0,1,,,BAO_0000218,,
9604,,,Intermediate,,CHEMBL627115,50597,N,1,1,,,BAO_0000218,,
9605,,,Intermediate,,CHEMBL627116,50597,N,1,1,,,BAO_0000218,,
9606,,In vivo,Intermediate,,CHEMBL627117,50597,N,1,1,,,BAO_0000218,,
9607,,,Intermediate,,CHEMBL627118,50597,N,1,1,,,BAO_0000218,,
9608,,In vivo,Intermediate,,CHEMBL627119,50597,N,1,1,,,BAO_0000218,,
9609,,In vivo,Intermediate,,CHEMBL627120,50597,N,1,1,,,BAO_0000218,,
9610,,In vivo,Intermediate,,CHEMBL626922,50597,N,1,1,,,BAO_0000218,,
9611,,In vivo,Intermediate,,CHEMBL626923,50597,N,1,1,,,BAO_0000218,,
9612,,In vivo,Intermediate,,CHEMBL626924,50597,N,1,1,,,BAO_0000218,,
9613,,,Intermediate,,CHEMBL626925,50597,N,1,1,,,BAO_0000218,1969.0,
9614,,,Intermediate,,CHEMBL626926,50597,N,1,1,,,BAO_0000218,,
9615,,,Intermediate,,CHEMBL626927,50597,N,1,1,,,BAO_0000218,1969.0,
9616,,,Intermediate,,CHEMBL626928,50597,N,1,1,,,BAO_0000218,1969.0,
9617,,,Intermediate,,CHEMBL626929,50597,N,1,1,,,BAO_0000218,1969.0,
9618,,,Intermediate,,CHEMBL626930,50597,N,1,1,,,BAO_0000218,1969.0,
9619,,,Intermediate,,CHEMBL626931,50597,N,1,1,,,BAO_0000218,,
9620,,,Intermediate,,CHEMBL626932,50597,N,1,1,,,BAO_0000218,,
9621,,,Intermediate,,CHEMBL626933,50597,N,1,1,,,BAO_0000218,,
9622,,In vivo,Intermediate,,CHEMBL873826,50597,N,1,1,,,BAO_0000218,,
9623,,In vivo,Intermediate,,CHEMBL626934,50597,N,1,1,,,BAO_0000218,,
9624,,In vivo,Intermediate,,CHEMBL626935,50597,N,1,1,,,BAO_0000218,,
9625,,In vivo,Intermediate,,CHEMBL626936,50597,N,1,1,,,BAO_0000218,,
9626,,,Intermediate,,CHEMBL626937,50597,N,1,1,,,BAO_0000218,,
9627,,,Intermediate,,CHEMBL625906,50597,N,1,1,,,BAO_0000218,,
9628,,,Intermediate,,CHEMBL625907,50597,N,1,1,,,BAO_0000218,,
9629,,,Intermediate,,CHEMBL625908,50597,N,1,1,,,BAO_0000218,,
9630,,,Intermediate,,CHEMBL625909,50597,N,1,1,,,BAO_0000218,,
9631,,,Intermediate,,CHEMBL625910,50597,N,1,1,,,BAO_0000218,,
9632,,,Intermediate,,CHEMBL625911,50597,N,1,1,,,BAO_0000218,,
9633,,,Intermediate,,CHEMBL625912,50597,N,1,1,,,BAO_0000218,,
9634,,,Intermediate,,CHEMBL626538,50597,N,1,1,,,BAO_0000218,,
9635,,,Intermediate,,CHEMBL876794,50597,N,1,1,,,BAO_0000218,,
9636,,,Intermediate,,CHEMBL626539,50597,N,1,1,,,BAO_0000218,,
9637,,,Intermediate,,CHEMBL626540,50597,N,1,1,,,BAO_0000218,,
9638,,,Intermediate,,CHEMBL626541,50597,N,1,1,,,BAO_0000218,,
9639,,,Intermediate,,CHEMBL626542,50597,N,1,1,,,BAO_0000218,,
9640,,,Intermediate,,CHEMBL626543,50597,N,1,1,,,BAO_0000218,,
9641,,,Intermediate,,CHEMBL626544,50597,N,1,1,,,BAO_0000218,,
9642,,,Intermediate,,CHEMBL626545,50597,N,1,1,,,BAO_0000218,,
9643,,,Intermediate,,CHEMBL626546,50597,N,1,1,,,BAO_0000218,,
9644,,,Intermediate,,CHEMBL626547,50597,N,1,1,,,BAO_0000218,,
9645,,,Intermediate,,CHEMBL626548,50597,N,1,1,,,BAO_0000218,,
9646,,,Intermediate,,CHEMBL626549,50597,N,1,1,,,BAO_0000218,,
9647,,,Intermediate,,CHEMBL626550,50597,N,1,1,,,BAO_0000218,,
9648,,,Intermediate,,CHEMBL626551,50597,N,1,1,,,BAO_0000218,,
9649,,,Intermediate,,CHEMBL623777,50597,N,1,1,,,BAO_0000218,,
9650,,,Intermediate,,CHEMBL623778,50597,N,1,1,,,BAO_0000218,,
9651,,,Intermediate,,CHEMBL623779,50597,N,1,1,,,BAO_0000218,,
9652,,,Intermediate,,CHEMBL623780,50597,N,1,1,,,BAO_0000218,1969.0,
9653,,,Intermediate,,CHEMBL622015,50597,N,1,1,,,BAO_0000218,1969.0,
9654,,,Intermediate,,CHEMBL622016,50597,N,1,1,,,BAO_0000218,1969.0,
9655,,,Intermediate,,CHEMBL622017,50597,N,1,1,,,BAO_0000218,,
9656,,,Intermediate,,CHEMBL622018,50597,N,1,1,,,BAO_0000218,,
9657,,,Intermediate,,CHEMBL622019,50597,N,1,1,,,BAO_0000218,,
9658,,,Intermediate,,CHEMBL622020,50597,N,1,1,,,BAO_0000218,,
9659,,,Intermediate,,CHEMBL622021,50597,N,1,1,,,BAO_0000218,,
9660,,,Intermediate,,CHEMBL622022,50597,N,1,1,,,BAO_0000218,,
9661,,,Intermediate,,CHEMBL622023,50597,N,1,1,,,BAO_0000218,,
9662,,,Intermediate,,CHEMBL622024,50597,N,1,1,,,BAO_0000218,,
9663,,,Intermediate,,CHEMBL622693,50597,N,1,1,,,BAO_0000218,,
9664,,,Intermediate,,CHEMBL622694,50597,N,1,1,,,BAO_0000218,,
9665,,,Intermediate,,CHEMBL622695,50597,N,1,1,,,BAO_0000218,,
9666,,,Intermediate,,CHEMBL622696,50597,N,1,1,,,BAO_0000218,,
9667,,,Intermediate,,CHEMBL622697,50597,N,1,1,,,BAO_0000218,,
9668,,,Intermediate,,CHEMBL622874,50597,N,1,1,,,BAO_0000218,,
9669,,,Intermediate,,CHEMBL622875,50597,N,1,1,,,BAO_0000218,,
9670,,,Intermediate,,CHEMBL622876,50597,N,1,1,,,BAO_0000218,,
9671,,,Intermediate,,CHEMBL622877,50597,N,1,1,,,BAO_0000218,,
9672,,,Intermediate,,CHEMBL622878,50597,N,1,1,,,BAO_0000218,,
9673,,,Intermediate,,CHEMBL622879,50597,N,1,1,,,BAO_0000218,1969.0,
9674,,,Intermediate,,CHEMBL877602,50597,N,1,1,,,BAO_0000218,,
9675,,,Intermediate,,CHEMBL622880,50597,N,1,1,,,BAO_0000218,,
9676,,,Intermediate,,CHEMBL622881,50597,N,1,1,,,BAO_0000218,,
9677,,,Intermediate,,CHEMBL622882,50597,N,1,1,,,BAO_0000218,,
9678,,,Intermediate,,CHEMBL622883,50597,N,1,1,,,BAO_0000218,,
9679,,,Intermediate,,CHEMBL622884,50597,N,1,1,,,BAO_0000218,2046.0,
9680,,,Intermediate,,CHEMBL622885,50597,N,1,1,,,BAO_0000218,2046.0,
9681,,,Intermediate,,CHEMBL622886,50597,N,1,1,,,BAO_0000218,,
9682,,,Intermediate,,CHEMBL622887,50597,N,1,1,,,BAO_0000218,,
9683,,,Intermediate,,CHEMBL622888,50597,N,1,1,,,BAO_0000218,1088.0,
9684,,In vivo,Intermediate,,CHEMBL622889,50597,N,1,1,,,BAO_0000218,178.0,
9685,,In vivo,Intermediate,,CHEMBL622890,50597,N,1,1,,,BAO_0000218,178.0,
9686,,In vivo,Intermediate,,CHEMBL622891,50597,N,1,1,,,BAO_0000218,178.0,
9687,,In vivo,Intermediate,,CHEMBL877603,50597,N,1,1,,,BAO_0000218,178.0,
9688,,In vivo,Intermediate,,CHEMBL622892,50597,N,1,1,,,BAO_0000218,955.0,
9689,,In vivo,Intermediate,,CHEMBL622893,50597,N,1,1,,,BAO_0000218,955.0,
9690,,In vivo,Intermediate,,CHEMBL622894,50597,N,1,1,,,BAO_0000218,955.0,
9691,,In vivo,Intermediate,,CHEMBL622895,50597,N,1,1,,,BAO_0000218,955.0,
9692,,In vivo,Intermediate,,CHEMBL622896,50597,N,1,1,,,BAO_0000218,955.0,
9693,,In vivo,Intermediate,,CHEMBL622897,50597,N,1,1,,,BAO_0000218,948.0,
9694,,In vivo,Intermediate,,CHEMBL622898,50597,N,1,1,,,BAO_0000218,948.0,
9695,,In vivo,Intermediate,,CHEMBL622899,50597,N,1,1,,,BAO_0000218,948.0,
9696,,In vivo,Intermediate,,CHEMBL622900,50597,N,1,1,,,BAO_0000218,2113.0,
9697,,In vivo,Intermediate,,CHEMBL624114,50597,N,1,1,,,BAO_0000218,2113.0,
9698,,In vivo,Intermediate,,CHEMBL624115,50597,N,1,1,,,BAO_0000218,2113.0,
9699,,In vivo,Intermediate,,CHEMBL624116,50597,N,1,1,,,BAO_0000218,2113.0,
9700,,In vivo,Intermediate,,CHEMBL624117,50597,N,1,1,,,BAO_0000218,2107.0,
9701,,In vivo,Intermediate,,CHEMBL624118,50597,N,1,1,,,BAO_0000218,2107.0,
9702,,In vivo,Intermediate,,CHEMBL624119,50597,N,1,1,,,BAO_0000218,2107.0,
9703,,In vivo,Intermediate,,CHEMBL624120,50597,N,1,1,,,BAO_0000218,2107.0,
9704,,In vivo,Intermediate,,CHEMBL624121,50597,N,1,1,,,BAO_0000218,2048.0,
9705,,In vivo,Intermediate,,CHEMBL624122,50597,N,1,1,,,BAO_0000218,2048.0,
9706,,In vivo,Intermediate,,CHEMBL624123,50597,N,1,1,,,BAO_0000218,2048.0,
9707,,In vivo,Intermediate,,CHEMBL624124,50597,N,1,1,,,BAO_0000218,2048.0,
9708,,In vivo,Intermediate,,CHEMBL624125,50597,N,1,1,,,BAO_0000218,2385.0,
9709,,In vivo,Intermediate,,CHEMBL624126,50597,N,1,1,,,BAO_0000218,2385.0,
9710,,In vivo,Intermediate,,CHEMBL624127,50597,N,1,1,,,BAO_0000218,2385.0,
9711,,In vivo,Intermediate,,CHEMBL624128,50597,N,1,1,,,BAO_0000218,2385.0,
9712,,In vivo,Intermediate,,CHEMBL624129,50597,N,1,1,,,BAO_0000218,14.0,
9713,,In vivo,Intermediate,,CHEMBL624130,50597,N,1,1,,,BAO_0000218,14.0,
9714,,In vivo,Intermediate,,CHEMBL622340,50597,N,1,1,,,BAO_0000218,14.0,
9715,,In vivo,Intermediate,,CHEMBL622341,50597,N,1,1,,,BAO_0000218,14.0,
9716,,In vivo,Intermediate,,CHEMBL622342,50597,N,1,1,,,BAO_0000218,160.0,
9717,,In vivo,Intermediate,,CHEMBL622343,50597,N,1,1,,,BAO_0000218,160.0,
9718,,In vivo,Intermediate,,CHEMBL622344,50597,N,1,1,,,BAO_0000218,160.0,
9719,,In vivo,Intermediate,,CHEMBL622345,50597,N,1,1,,,BAO_0000218,160.0,
9720,,In vivo,Intermediate,,CHEMBL622346,50597,N,1,1,,,BAO_0000218,2106.0,
9721,,In vivo,Intermediate,,CHEMBL622347,50597,N,1,1,,,BAO_0000218,2106.0,
9722,,In vivo,Intermediate,,CHEMBL622348,50597,N,1,1,,,BAO_0000218,2106.0,
9723,,In vivo,Intermediate,,CHEMBL622349,50597,N,1,1,,,BAO_0000218,2106.0,
9724,,,Intermediate,,CHEMBL622350,50597,N,1,1,,,BAO_0000218,,
9725,,,Intermediate,,CHEMBL622351,50597,N,1,1,,,BAO_0000218,,
9726,,,Intermediate,,CHEMBL622352,50597,N,1,1,,,BAO_0000218,,
9727,,,Intermediate,,CHEMBL622353,50597,N,1,1,,,BAO_0000218,,
9728,,,Intermediate,,CHEMBL622354,50597,N,1,1,,,BAO_0000218,,
9729,,,Intermediate,,CHEMBL622355,50597,N,1,1,,,BAO_0000218,,
9730,,,Intermediate,,CHEMBL622356,50597,N,1,1,,,BAO_0000218,,
9731,,,Intermediate,,CHEMBL622357,50597,N,1,1,,,BAO_0000218,,
9732,,,Intermediate,,CHEMBL622358,50597,N,1,1,,,BAO_0000218,,
9733,,,Intermediate,,CHEMBL622359,50597,N,1,1,,,BAO_0000218,,
9734,,,Intermediate,,CHEMBL874393,50597,N,1,1,,,BAO_0000218,,
9735,,,Intermediate,,CHEMBL622872,50597,N,1,1,,,BAO_0000218,,
9736,,,Intermediate,,CHEMBL622873,50597,N,1,1,,,BAO_0000218,,
9737,,,Intermediate,,CHEMBL623047,50597,N,1,1,,,BAO_0000218,,
9738,,,Intermediate,,CHEMBL623048,50597,N,1,1,,,BAO_0000218,,
9739,,,Intermediate,,CHEMBL623049,50597,N,1,1,,,BAO_0000218,,
9740,,,Intermediate,,CHEMBL623050,50597,N,1,1,,,BAO_0000218,,
9741,,,Intermediate,,CHEMBL623051,50597,N,1,1,,,BAO_0000218,,
9742,,,Intermediate,,CHEMBL623052,50597,N,1,1,,,BAO_0000218,,
9743,,,Intermediate,,CHEMBL626343,50597,N,1,1,,,BAO_0000218,,
9744,,,Intermediate,,CHEMBL626344,50597,N,1,1,,,BAO_0000218,,
9745,,,Intermediate,,CHEMBL626345,50597,N,1,1,,,BAO_0000218,,
9746,,,Intermediate,,CHEMBL626346,50597,N,1,1,,,BAO_0000218,,
9747,,,Intermediate,,CHEMBL626347,50597,N,1,1,,,BAO_0000218,,
9748,,,Intermediate,,CHEMBL626348,50597,N,1,1,,,BAO_0000218,,
9749,,,Intermediate,,CHEMBL626349,50597,N,1,1,,,BAO_0000218,,
9750,,,Intermediate,,CHEMBL626350,50597,N,1,1,,,BAO_0000218,,
9751,,,Intermediate,,CHEMBL626351,50597,N,1,1,,,BAO_0000218,,
9752,,,Intermediate,,CHEMBL627650,50597,N,1,1,,,BAO_0000218,,
9753,,,Intermediate,,CHEMBL627651,50597,N,1,1,,,BAO_0000218,,
9754,,,Intermediate,,CHEMBL627652,50597,N,1,1,,,BAO_0000218,,
9755,,,Intermediate,,CHEMBL627653,50597,N,1,1,,,BAO_0000218,,
9756,,,Intermediate,,CHEMBL627654,50597,N,1,1,,,BAO_0000218,,
9757,,,Intermediate,,CHEMBL627835,50597,N,1,1,,,BAO_0000218,,
9758,,,Intermediate,,CHEMBL627836,50597,N,1,1,,,BAO_0000218,,
9759,,,Intermediate,,CHEMBL627837,50597,N,1,1,,,BAO_0000218,,
9760,,,Intermediate,,CHEMBL627838,50597,N,1,1,,,BAO_0000218,,
9761,,,Intermediate,,CHEMBL875338,50597,N,1,1,,,BAO_0000218,,
9762,,,Intermediate,,CHEMBL627839,50597,N,1,1,,,BAO_0000218,,
9763,,,Intermediate,,CHEMBL627840,50597,N,1,1,,,BAO_0000218,,
9764,,,Intermediate,,CHEMBL627841,50597,N,1,1,,,BAO_0000218,,
9765,,,Intermediate,,CHEMBL627842,50597,N,1,1,,,BAO_0000218,,
9766,,,Intermediate,,CHEMBL627843,50597,N,1,1,,,BAO_0000218,,
9767,,,Intermediate,,CHEMBL627844,50597,N,1,1,,,BAO_0000218,,
9768,,,Intermediate,,CHEMBL627845,50597,N,1,1,,,BAO_0000218,,
9769,,In vivo,Intermediate,,CHEMBL627846,50597,N,1,1,,,BAO_0000218,,
9770,,,Intermediate,,CHEMBL627847,50597,N,1,1,,,BAO_0000218,1969.0,
9771,,,Intermediate,,CHEMBL873821,50597,N,1,1,,,BAO_0000218,1969.0,
9772,,,Intermediate,,CHEMBL626079,50597,N,1,1,,,BAO_0000218,1969.0,
9773,,,Intermediate,,CHEMBL626080,50597,N,1,1,,,BAO_0000218,1969.0,
9774,,,Intermediate,,CHEMBL626081,50597,N,1,1,,,BAO_0000218,1969.0,
9775,,,Intermediate,,CHEMBL875344,50597,N,1,1,,,BAO_0000218,1969.0,
